window,source,target,source_object,target_object,family_direction,T_pos_obs_raw,T_0_obs_raw,T_neg_obs_raw,n_relation_bootstrap,D_pos_0_obs_raw,D_pos_0_bootstrap_mean,D_pos_0_CI90_low,D_pos_0_CI90_high,D_pos_0_CI95_low,D_pos_0_CI95_high,P_D_pos_0_gt_0,P_D_pos_0_lt_0,lag_vs_tau0_label
T3,P_PC1,H_PC1,P,H,P→H,0.5214485733152694,0.5460458618895196,0.538152611308918,1000,-0.024597288574250253,-0.02517872706884145,-0.0544114632545903,0.0036631394708946273,-0.06059715116406348,0.007677941771350221,0.076,0.924,lag_tau0_close_uncertain
T3,P_PC1,Je_PC1,P,Je,P→Je,0.2839357031951175,0.28687748023482834,0.27857116277943805,1000,-0.0029417770397108245,0.0018960839388100816,-0.033090843238758154,0.04870218623476844,-0.038720946710337684,0.06481732676488013,0.478,0.522,lag_tau0_close_uncertain
T3,P_PC1,Jw_PC1,P,Jw,P→Jw,0.37461291980850603,0.3025262353609212,0.2617470209370323,1000,0.07208668444758481,0.08751622192257824,0.0025130239665804863,0.1825984074302457,-0.004812621957593679,0.20931273622860433,0.962,0.038,stable_lag_dominant
T3,V_PC1,P_PC1,V,P,V→P,0.5867313911863783,0.6099776850058376,0.5649223339292597,1000,-0.023246293819459307,-0.0239592284514408,-0.0505425407987745,0.0040584539699724835,-0.05463900251280618,0.010229967742863779,0.084,0.916,lag_tau0_close_uncertain
T3,V_PC1,H_PC1,V,H,V→H,0.24187826936116644,0.25812005286943585,0.2554020788295195,1000,-0.01624178350826941,-0.010174014312511716,-0.04967461650441131,0.039920729873875356,-0.05397696637340499,0.07218150156142454,0.284,0.716,lag_tau0_close_uncertain
T3,V_PC1,Je_PC1,V,Je,V→Je,0.2760356049355625,0.3065556606222463,0.3291750588723829,1000,-0.03052005568668381,-0.02689581026934718,-0.06598164158395416,0.018425530183080095,-0.07233301293123053,0.0483308399457821,0.117,0.883,mixed_lag_tau0_unstable
T3,V_PC1,Jw_PC1,V,Jw,V→Jw,0.24105840717422994,0.2530597502290491,0.273930943745445,1000,-0.012001343054819147,-0.0012267450044267008,-0.044377443624513416,0.06660738151665688,-0.04964123576256109,0.08855356036270437,0.381,0.619,lag_tau0_close_uncertain
T3,H_PC1,P_PC1,H,P,H→P,0.5618506548041224,0.5460458618895196,0.49896897047441074,1000,0.015804792914602794,0.017367374189249715,-0.015476420001158203,0.057283666102683165,-0.02124673737658707,0.06677488069305397,0.806,0.194,lag_tau0_close_uncertain
T3,H_PC1,V_PC1,H,V,H→V,0.359337830971585,0.25812005286943585,0.21524463685129283,1000,0.10121777810214916,0.11220239643661661,0.014434814618940563,0.2259028199377456,0.007359700906585864,0.2498008278212708,0.988,0.012,stable_lag_dominant
T3,H_PC1,Je_PC1,H,Je,H→Je,0.5491989483109645,0.4470156699970805,0.36724349916092597,1000,0.10218327831388402,0.10484466055777623,0.04356063168370213,0.17883582711543838,0.030399946316193353,0.18830163608336437,1.0,0.0,stable_lag_dominant
T3,H_PC1,Jw_PC1,H,Jw,H→Jw,0.5536412525916684,0.3514091292305238,0.247236103518929,1000,0.2022321233611446,0.20791276957702887,0.11917930270787658,0.304280443701686,0.10353214152691768,0.3293806757425829,1.0,0.0,stable_lag_dominant
T3,Je_PC1,P_PC1,Je,P,Je→P,0.28986064235270076,0.28687748023482834,0.2762171045514688,1000,0.0029831621178724177,0.0061572214981048335,-0.0248748994521853,0.049322940752499836,-0.030002949568034624,0.05954221896560793,0.561,0.439,lag_tau0_close_uncertain
T3,Je_PC1,V_PC1,Je,V,Je→V,0.35161295222615185,0.3065556606222463,0.2761879818060938,1000,0.045057291603905536,0.05243686462192801,0.002732503408901194,0.11620836166170667,-0.0009819439673373603,0.1357517046642572,0.969,0.031,stable_lag_dominant
T3,Je_PC1,H_PC1,Je,H,Je→H,0.4018587939269183,0.4470156699970805,0.4810106722209539,1000,-0.045156876070162166,-0.04705203831069603,-0.07420183147845653,-0.021855585672771297,-0.0783192111069555,-0.01890738089081362,0.0,1.0,stable_tau0_dominant
T3,Je_PC1,Jw_PC1,Je,Jw,Je→Jw,0.46095264308866385,0.451076813160329,0.43154789491424383,1000,0.009875829928334856,0.02041512745444239,-0.013645804089521112,0.0888189557862877,-0.018215701226471023,0.11921147351115449,0.741,0.259,lag_tau0_close_uncertain
T3,Jw_PC1,P_PC1,Jw,P,Jw→P,0.2691759231919019,0.3025262353609212,0.3545945247667749,1000,-0.03335031216901929,-0.03348752691960827,-0.058732695975951384,-0.008362383344751744,-0.0639681385952383,-0.003288587208658576,0.018,0.982,stable_tau0_dominant
T3,Jw_PC1,V_PC1,Jw,V,Jw→V,0.27600141771621944,0.2530597502290491,0.24801920673926575,1000,0.02294166748717036,0.04187210913502256,-0.00946003078799418,0.12984663959372214,-0.01734448240395104,0.15309271692993118,0.846,0.154,lag_tau0_close_uncertain
T3,Jw_PC1,H_PC1,Jw,H,Jw→H,0.27540839437630915,0.3514091292305238,0.49019711040351976,1000,-0.07600073485421466,-0.07170232583721811,-0.11013568767208895,-0.032220699553297594,-0.11522248127557287,0.0024768492253566298,0.028,0.972,stable_tau0_dominant
T3,Jw_PC1,Je_PC1,Jw,Je,Jw→Je,0.44240855143251406,0.451076813160329,0.44425569465589937,1000,-0.00866826172781493,-0.0067771828076934335,-0.03856731930831516,0.03240567014370336,-0.043531189733781034,0.0436423508302218,0.327,0.673,lag_tau0_close_uncertain
S4,P_PC1,V_PC1,P,V,P→V,0.5468583340500048,0.6083248368842996,0.6071746128974325,1000,-0.06146650283429478,-0.061958876204110606,-0.08254351902366197,-0.04274180654039193,-0.08662012941004828,-0.038806842596918245,0.0,1.0,stable_tau0_dominant
S4,P_PC1,H_PC1,P,H,P→H,0.02035172084354427,0.015325205254084782,0.022447824764225813,1000,0.005026515589459487,0.006393367621650045,-0.016851204456136575,0.046550611235376176,-0.02006681369341988,0.05913154529022652,0.533,0.467,lag_tau0_close_uncertain
S4,P_PC1,Je_PC1,P,Je,P→Je,0.1666705538330312,0.16489295990409295,0.163016185788458,1000,0.0017775939289382536,0.016176340927287078,-0.018745194980408334,0.07953941984369776,-0.021675094083065463,0.09869182835426543,0.589,0.411,lag_tau0_close_uncertain
S4,P_PC1,Jw_PC1,P,Jw,P→Jw,0.17879440680454095,0.1105612195903607,0.08235246698242862,1000,0.06823318721418026,0.0743035042895291,0.012196733685499613,0.14952796112582595,0.005173973472988877,0.16216034389363693,0.987,0.013,stable_lag_dominant
S4,V_PC1,P_PC1,V,P,V→P,0.6065077119556346,0.6083248368842992,0.5504196687662317,1000,-0.001817124928664593,-0.0014818340512626523,-0.02158850281571249,0.01933892053589471,-0.02476003672118624,0.024556084408114763,0.448,0.552,lag_tau0_close_uncertain
S4,V_PC1,H_PC1,V,H,V→H,0.3665932612378704,0.37585544805679894,0.36385225356225703,1000,-0.009262186818928542,-0.009408496724060874,-0.02430045362840036,0.005331105154732803,-0.027889864810896933,0.00804304302930927,0.157,0.843,lag_tau0_close_uncertain
S4,V_PC1,Je_PC1,V,Je,V→Je,0.20796432301324722,0.23773856177072833,0.26600922755680506,1000,-0.029774238757481114,-0.029981298811796363,-0.045315138455511245,-0.015051888092439075,-0.047739892232865025,-0.011910405811567793,0.002,0.998,stable_tau0_dominant
S4,V_PC1,Jw_PC1,V,Jw,V→Jw,0.13563115199709902,0.036346590642602095,0.062028488481729586,1000,0.09928456135449693,0.07586584851379703,-0.009730220176968101,0.1591376193455105,-0.01695635657619767,0.17047439196794986,0.9,0.1,mixed_lag_tau0_unstable
S4,H_PC1,P_PC1,H,P,H→P,0.024997727870911705,0.015325205254084782,0.044730100543968275,1000,0.009672522616826922,0.01735333619214718,-0.012966292319964264,0.07561697845521398,-0.016272747872736783,0.08789477993260691,0.644,0.356,lag_tau0_close_uncertain
S4,H_PC1,V_PC1,H,V,H→V,0.3725182905446756,0.37585544805679894,0.3581487335407542,1000,-0.0033371575121233232,-0.003454263797076899,-0.01719593842489831,0.011293856421727212,-0.019756859140689097,0.013882458625582786,0.344,0.656,lag_tau0_close_uncertain
S4,H_PC1,Je_PC1,H,Je,H→Je,0.12474695874540671,0.047223548110214654,0.02790727477825432,1000,0.07752341063519205,0.06496065991516548,-0.013732789742584179,0.13294516445421858,-0.022058403368967413,0.13881443493863038,0.93,0.07,mixed_lag_tau0_unstable
S4,H_PC1,Jw_PC1,H,Jw,H→Jw,0.24448770464482578,0.21132408645385578,0.1798198206402331,1000,0.033163618190969996,0.04068990715804722,0.005035176037951363,0.09142023991092522,0.001169297309608889,0.10537468480137346,0.978,0.022,stable_lag_dominant
S4,Je_PC1,P_PC1,Je,P,Je→P,0.15972088103569593,0.1648929599040931,0.1646380610483732,1000,-0.005172078868397184,-0.002597883914324565,-0.020747142917839665,0.028645698950003434,-0.024482975907891436,0.039294408984992445,0.32,0.68,lag_tau0_close_uncertain
S4,Je_PC1,V_PC1,Je,V,Je→V,0.25785193717644395,0.23773856177072833,0.21399317481222557,1000,0.020113375405715617,0.027483693955880423,-0.000860468466853775,0.07404687053506857,-0.00453970779873235,0.08464406827342187,0.942,0.058,lag_tau0_close_uncertain
S4,Je_PC1,H_PC1,Je,H,Je→H,0.0635989408444374,0.047223548110214654,0.12827332224065185,1000,0.016375392734222748,0.03338782265802889,-0.03217612087618146,0.13764171887604007,-0.03550991781641311,0.15224253894317508,0.566,0.434,lag_tau0_close_uncertain
S4,Je_PC1,Jw_PC1,Je,Jw,Je→Jw,0.2624496013897235,0.28733307781375206,0.3453036476086428,1000,-0.02488347642402855,-0.02414556458762415,-0.03962185802403626,-0.006819787487995327,-0.042660996480683756,0.00537429940326953,0.035,0.965,stable_tau0_dominant
S4,Jw_PC1,P_PC1,Jw,P,Jw→P,0.08882359976354343,0.1105612195903607,0.15350750952042322,1000,-0.021737619826817267,-0.010694712381929235,-0.03656348522148769,0.05931506972151374,-0.03904226618762765,0.0794181644821414,0.158,0.842,lag_tau0_close_uncertain
S4,Jw_PC1,V_PC1,Jw,V,Jw→V,0.06955628467754421,0.036346590642602095,0.10253632077694913,1000,0.03320969403494212,0.026756306572237473,-0.010178324334060232,0.07989550719718089,-0.015338112702326144,0.08956621359503471,0.835,0.165,mixed_lag_tau0_unstable
S4,Jw_PC1,H_PC1,Jw,H,Jw→H,0.17979447552810784,0.21132408645385578,0.24631832221100652,1000,-0.031529610925747936,-0.028537948178890608,-0.05060486831947842,-0.004893201454852712,-0.054726941827575516,0.018664367409522806,0.036,0.964,stable_tau0_dominant
S4,Jw_PC1,Je_PC1,Jw,Je,Jw→Je,0.34440224903632394,0.28733307781375206,0.2603610194678191,1000,0.05706917122257188,0.06137542873028218,0.014081808667163066,0.11640342894248405,0.01042779297860704,0.12972187016287567,0.996,0.004,stable_lag_dominant
T4,P_PC1,V_PC1,P,V,P→V,0.23759517702655486,0.34695603955112553,0.4421931604981996,1000,-0.10936086252457067,-0.08327620278171015,-0.13274371935900156,0.04022160797273087,-0.13775924299218845,0.07997687994804079,0.081,0.919,mixed_lag_tau0_unstable
T4,P_PC1,H_PC1,P,H,P→H,0.400272948483286,0.34701172627631705,0.28208268657130586,1000,0.05326122220696894,0.055677143122504644,0.0009796441380629343,0.13273757573204853,-0.004744409195793797,0.14911348190224896,0.951,0.049,stable_lag_dominant
T4,P_PC1,Je_PC1,P,Je,P→Je,0.16939034561371533,0.18574644218582786,0.18007173654092845,1000,-0.01635609657211254,-0.0005137280357716479,-0.05482716957378695,0.1035193183865951,-0.06195002150360895,0.13334803867236625,0.386,0.614,lag_tau0_close_uncertain
T4,P_PC1,Jw_PC1,P,Jw,P→Jw,0.09560270137872783,0.01091915920661462,0.09522121824523093,1000,0.0846835421721132,0.0676633029959649,-0.028568841398699953,0.21710615023488064,-0.03662014696156881,0.24594806526687316,0.82,0.18,mixed_lag_tau0_unstable
T4,V_PC1,P_PC1,V,P,V→P,0.41671008245353175,0.34695603955112525,0.2414688502778109,1000,0.0697540429024065,0.08038481243536728,0.02362521095097554,0.1706371748134489,0.017508714688331983,0.1891260029582524,1.0,0.0,stable_lag_dominant
T4,V_PC1,H_PC1,V,H,V→H,0.19795579202125638,0.1496824129782256,0.19730159479453316,1000,0.04827337904303078,0.0756641059467317,-0.07181535345674878,0.320214394761839,-0.07732832797169006,0.3627663535676874,0.59,0.41,mixed_lag_tau0_unstable
T4,V_PC1,Je_PC1,V,Je,V→Je,0.3221630186418567,0.2694029245200631,0.22999270070920852,1000,0.05276009412179361,0.0641250494195544,-0.010816293088260662,0.1715759915388696,-0.018007041893142766,0.19254234248128854,0.89,0.11,mixed_lag_tau0_unstable
T4,V_PC1,Jw_PC1,V,Jw,V→Jw,0.08209151520968448,0.08232397631089987,0.0818720599886017,1000,-0.00023246110121538655,0.03271223195159413,-0.023253958041505766,0.1346779606309032,-0.028829583820381473,0.16325453917414778,0.686,0.314,lag_tau0_close_uncertain
T4,H_PC1,P_PC1,H,P,H→P,0.3034999672890551,0.34701172627631705,0.3694882286599788,1000,-0.04351175898726195,-0.04307345008665571,-0.082117927646392,-0.004574238797490671,-0.09353284255444567,0.006438026742647002,0.038,0.962,stable_tau0_dominant
T4,H_PC1,V_PC1,H,V,H→V,0.17605246133165603,0.1496824129782256,0.13748109358119429,1000,0.02637004835343043,0.048106416319628975,-0.011649443765520602,0.14725540583546093,-0.02016141382524143,0.1668473591053276,0.867,0.133,lag_tau0_close_uncertain
T4,H_PC1,Je_PC1,H,Je,H→Je,0.25671626164488787,0.2621925032085137,0.29742683862986485,1000,-0.005476241563625861,0.011273600878414015,-0.034173731077931556,0.10346056903512069,-0.03974299299542433,0.13182604637537612,0.468,0.532,lag_tau0_close_uncertain
T4,H_PC1,Jw_PC1,H,Jw,H→Jw,0.2843892319038156,0.07740384806197564,0.039783910374955024,1000,0.20698538384183995,0.18740916442644667,0.0246117946295402,0.3345456400470914,-0.00417404663528412,0.3630402029349584,0.971,0.029,stable_lag_dominant
T4,Je_PC1,P_PC1,Je,P,Je→P,0.1825980910395723,0.18574644218582784,0.17899088846220862,1000,-0.003148351146255529,0.01318423142985349,-0.034917370457207574,0.09418907112005771,-0.04203491126178981,0.12516318345699978,0.53,0.47,lag_tau0_close_uncertain
T4,Je_PC1,V_PC1,Je,V,Je→V,0.22925120205287636,0.2694029245200631,0.3561954547943778,1000,-0.040151722467186735,-0.038123347697742394,-0.06583110402304783,-0.007631931320366507,-0.06995387476046395,0.0019606815444233173,0.029,0.971,stable_tau0_dominant
T4,Je_PC1,H_PC1,Je,H,Je→H,0.26387585305060957,0.2621925032085137,0.25089465687200174,1000,0.0016833498420958382,0.02801108191270795,-0.02728624239450098,0.13424516989231397,-0.03271445073064409,0.15906185381301954,0.637,0.363,lag_tau0_close_uncertain
T4,Je_PC1,Jw_PC1,Je,Jw,Je→Jw,0.011374427304705866,0.0163930630182656,0.033940670537503416,1000,-0.005018635713559734,0.018578850590463485,-0.03312845059077993,0.10388757034451662,-0.0392022816254527,0.13143811109012868,0.571,0.429,lag_tau0_close_uncertain
T4,Jw_PC1,P_PC1,Jw,P,Jw→P,0.04442405233695818,0.01091915920661462,0.1771285180807039,1000,0.03350489313034356,0.023210163920601577,-0.026062075166950888,0.10655189498777266,-0.03137532288899478,0.12412938205763051,0.703,0.297,mixed_lag_tau0_unstable
T4,Jw_PC1,V_PC1,Jw,V,Jw→V,0.09378203020995493,0.08232397631089987,0.09236138692665888,1000,0.011458053899055062,0.042762306941035944,-0.04091358350703201,0.184431295153135,-0.046355752162627044,0.2083937045139339,0.56,0.44,lag_tau0_close_uncertain
T4,Jw_PC1,H_PC1,Jw,H,Jw→H,0.10537121868779549,0.07740384806197564,0.29765527122681346,1000,0.027967370625819846,0.04791371401395362,-0.06434653988155754,0.2089594921488209,-0.07048967610217603,0.2290886592108931,0.571,0.429,lag_tau0_close_uncertain
T4,Jw_PC1,Je_PC1,Jw,Je,Jw→Je,0.11321251584469666,0.0163930630182656,0.05077233240006191,1000,0.09681945282643106,0.06407940146436544,-0.020580178388513257,0.18272751503756604,-0.028242291887637522,0.20289004015423137,0.802,0.198,mixed_lag_tau0_unstable
S5,P_PC1,V_PC1,P,V,P→V,0.2227408869791718,0.2520112812765216,0.2542305613099531,1000,-0.029270394297349817,-0.028190291819030742,-0.06240008979785333,0.007068278021101982,-0.06720306338269377,0.022268006197086777,0.078,0.922,lag_tau0_close_uncertain
S5,P_PC1,H_PC1,P,H,P→H,0.14465320529991746,0.1366027435856223,0.11958956124120691,1000,0.00805046171429516,0.01381473124540197,-0.020049085074863145,0.06690864959539944,-0.0248365985694903,0.08357043195007634,0.67,0.33,lag_tau0_close_uncertain
S5,P_PC1,Je_PC1,P,Je,P→Je,0.05210202951067357,0.057119428148172384,0.19590754422377882,1000,-0.005017398637498817,0.01602024137613019,-0.04149208783954812,0.09962236640348873,-0.046790408878722725,0.11852120838964328,0.577,0.423,lag_tau0_close_uncertain
S5,P_PC1,Jw_PC1,P,Jw,P→Jw,0.0495058634537409,0.05265987354728091,0.05730647450563584,1000,-0.003154010093540008,0.017263286596493857,-0.027221721738389132,0.09281370860379115,-0.032641745859110824,0.10850993132433523,0.605,0.395,lag_tau0_close_uncertain
S5,V_PC1,P_PC1,V,P,V→P,0.2620451298762896,0.2520112812765215,0.2165197133423032,1000,0.01003384859976808,0.011522860382832484,-0.02251157226837126,0.049240721138325984,-0.028883196703774257,0.06041684106065691,0.711,0.289,lag_tau0_close_uncertain
S5,V_PC1,H_PC1,V,H,V→H,0.1682497024446324,0.16561112605948303,0.14199973695019025,1000,0.0026385763851493604,0.012946459242650792,-0.01914515862642044,0.08305806259987203,-0.023121474580681582,0.12105992456838595,0.641,0.359,lag_tau0_close_uncertain
S5,V_PC1,Je_PC1,V,Je,V→Je,0.0954959266535258,0.11624771209416725,0.13258582488437493,1000,-0.02075178544064145,0.004315397197087838,-0.04293666925626531,0.11428027446115495,-0.04806756494994707,0.13972097413337342,0.323,0.677,lag_tau0_close_uncertain
S5,V_PC1,Jw_PC1,V,Jw,V→Jw,0.35003938489211217,0.3360769196056118,0.301047016389002,1000,0.013962465286500358,0.01640288629007396,-0.020184715623249926,0.06537096599259956,-0.02564342607657227,0.07539578657185253,0.745,0.255,lag_tau0_close_uncertain
S5,H_PC1,P_PC1,H,P,H→P,0.12070444379920693,0.1366027435856223,0.1419667679234326,1000,-0.015898299786415368,0.0009747188185531356,-0.035802249601876945,0.07751583679089333,-0.03968492438414693,0.10424114297549973,0.36,0.64,lag_tau0_close_uncertain
S5,H_PC1,V_PC1,H,V,H→V,0.14141024767290306,0.16561112605948303,0.1726287918185907,1000,-0.02420087838657997,-0.01662936100941967,-0.04693486746862539,0.04384177937092042,-0.05020215985947345,0.0709243364749473,0.139,0.861,lag_tau0_close_uncertain
S5,H_PC1,Je_PC1,H,Je,H→Je,0.6243428071605087,0.5975986782195547,0.5447017674697824,1000,0.026744128940954015,0.03218984024263477,0.008452937983958143,0.0695055544225348,0.004071517127004556,0.07744707703447036,0.994,0.006,stable_lag_dominant
S5,H_PC1,Jw_PC1,H,Jw,H→Jw,0.3838487436049176,0.3867115386832934,0.3617000710493171,1000,-0.0028627950783757794,0.002828405311020721,-0.026793610409172445,0.053942644018121794,-0.029934683504073852,0.06586514548192025,0.454,0.546,lag_tau0_close_uncertain
S5,Je_PC1,P_PC1,Je,P,Je→P,0.14746442513722857,0.05711942814817242,0.0346076036582538,1000,0.09034499698905615,0.08035552975607473,-0.017071760804326475,0.17530676606338172,-0.025965948682533498,0.19372824140909764,0.906,0.094,mixed_lag_tau0_unstable
S5,Je_PC1,V_PC1,Je,V,Je→V,0.1269824130431827,0.11624771209416725,0.09487303434770508,1000,0.01073470094901545,0.032773252798601944,-0.010503737364541806,0.12404362123156555,-0.014092859596798077,0.15121412745591398,0.81,0.19,lag_tau0_close_uncertain
S5,Je_PC1,H_PC1,Je,H,Je→H,0.5387236725925109,0.5975986782195547,0.6438538441832569,1000,-0.05887500562704384,-0.058583486054159306,-0.08400803047721143,-0.03323069775808844,-0.09055463490303392,-0.02920110628581871,0.0,1.0,stable_tau0_dominant
S5,Je_PC1,Jw_PC1,Je,Jw,Je→Jw,0.23902000414552668,0.2925439531045571,0.40640416714111427,1000,-0.053523948959030426,-0.04933160398085861,-0.0784304390123764,-0.0192638895613687,-0.08407100489984402,0.009344368375997779,0.03,0.97,stable_tau0_dominant
S5,Jw_PC1,P_PC1,Jw,P,Jw→P,0.09008073661778478,0.05265987354728091,0.1022978044873666,1000,0.037420863070503865,0.05415265875872598,-0.01599914686871552,0.16694376891648743,-0.020306900159063425,0.18408129770762485,0.814,0.186,mixed_lag_tau0_unstable
S5,Jw_PC1,V_PC1,Jw,V,Jw→V,0.2999832590485563,0.3360769196056118,0.3569971899810767,1000,-0.036093660557055485,-0.035713100161752734,-0.0616909147868435,-0.006477783315787366,-0.06628561078648938,-0.0005937451839402396,0.021,0.979,stable_tau0_dominant
S5,Jw_PC1,H_PC1,Jw,H,Jw→H,0.3450138529675289,0.3867115386832934,0.39565396019475696,1000,-0.04169768571576449,-0.04178891812799244,-0.06396641826288946,-0.019163343217419724,-0.06941803117200089,-0.014920968309674957,0.008,0.992,stable_tau0_dominant
S5,Jw_PC1,Je_PC1,Jw,Je,Jw→Je,0.3513492702089855,0.2925439531045571,0.23963771995216032,1000,0.05880531710442838,0.06203310076976592,0.004662932304414203,0.13187003642053247,-0.0021498801863380464,0.14563719863147287,0.968,0.032,stable_lag_dominant
