window,source,target,source_object,target_object,source_family,target_family,family_direction,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,positive_peak_n_pairs,positive_peak_n_years,positive_peak_valid_year_fraction,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,sample_status,surrogate_mode,T_pos_obs,T_pos_null90,T_pos_null95,T_pos_null99,p_pos_surrogate,T_neg_obs,T_neg_null90,T_neg_null95,T_neg_null99,p_neg_surrogate,T_0_obs,T_0_null90,T_0_null95,T_0_null99,p_0_surrogate,S_pos,S_neg,S_0,strength_excess,strength_ratio,q_pos_global,q_pos_within_window
S3,V_PC1,H_PC1,V,H,V,H,V→H,1,0.1565947868380917,0.1565947868380917,900,45,1.0,-1,0.12825875184472602,0.12825875184472602,0.14989417728800353,0.14989417728800353,ok,pooled_window_object_pc1_ar1,0.1565947868380917,0.190028783055541,0.2184593934017896,0.2700888633069955,0.1878121878121878,0.12825875184472602,0.19466532068189607,0.22046447612547268,0.2716477070669857,0.31868131868131866,0.14989417728800353,0.18068971395863181,0.20850773782409726,0.26049024323388953,0.17682317682317683,-0.06186460656369791,-0.09220572428074666,-0.058613560536093734,-0.06186460656369791,0.7168141612024126,0.2661905024109748,0.313020313020313
S3,V_PC1,Je_PC1,V,Je,V,Je,V→Je,4,0.0979512349813999,0.0979512349813999,900,45,1.0,-5,-0.11067445848360434,0.11067445848360434,0.0022701932064173825,0.0022701932064173825,ok,pooled_window_object_pc1_ar1,0.0979512349813999,0.19652412839040417,0.22957818872657865,0.30824899893612656,0.4595404595404595,0.11067445848360434,0.1996076942684984,0.23856009177511647,0.32657871332471566,0.3836163836163836,0.0022701932064173825,0.18377318080410507,0.2215897651563774,0.31243163216343084,0.9760239760239761,-0.13162695374517874,-0.12788563329151215,-0.21931957194996002,-0.13162695374517874,0.4266574082002936,0.5336598884985981,0.5406358347534818
S3,V_PC1,Jw_PC1,V,Jw,V,Jw,V→Jw,3,0.1207373015886175,0.1207373015886175,900,45,1.0,-1,0.03143494012547159,0.03143494012547159,0.06109691487723464,0.06109691487723464,ok,pooled_window_object_pc1_ar1,0.1207373015886175,0.18438793167614514,0.2219130940888904,0.2909022071629437,0.33266733266733267,0.03143494012547159,0.19879562518601926,0.22827324575032562,0.3026511471040687,0.8751248751248751,0.06109691487723464,0.17908462222192015,0.214349509279241,0.28610087755953856,0.5994005994005994,-0.1011757925002729,-0.19683830562485402,-0.15325259440200636,-0.1011757925002729,0.5440747067419757,0.41874209706377535,0.4320679320679321
S3,H_PC1,P_PC1,H,P,H,P,H→P,1,-0.29079167906436026,0.29079167906436026,900,45,1.0,-1,-0.2555439661811271,0.2555439661811271,-0.28440606359203824,0.28440606359203824,ok,pooled_window_object_pc1_ar1,0.29079167906436026,0.1946502413586105,0.22302690334501185,0.2862454277166827,0.00999000999000999,0.2555439661811271,0.19612648665360113,0.2273586972358856,0.26555645668542543,0.02197802197802198,0.28440606359203824,0.1841059673552354,0.21472837554762175,0.262992508054971,0.008991008991008992,0.06776477571934841,0.028185268945241537,0.06967768804441649,0.06776477571934841,1.3038412617625756,0.023976023976023976,0.03996003996003996
S3,H_PC1,V_PC1,H,V,H,V,H→V,2,0.16088676342301703,0.16088676342301703,900,45,1.0,-1,0.13347392056305685,0.13347392056305685,0.14989417728800353,0.14989417728800353,ok,pooled_window_object_pc1_ar1,0.16088676342301703,0.18986437921940746,0.21965471169541664,0.2765418179999254,0.18181818181818182,0.13347392056305685,0.18794368085411112,0.2177013724905886,0.26586371550842924,0.2837162837162837,0.14989417728800353,0.18068971395863181,0.20850773782409726,0.26049024323388953,0.17682317682317683,-0.05876794827239962,-0.08422745192753175,-0.058613560536093734,-0.05876794827239962,0.7324530495212415,0.26392961876832843,0.313020313020313
S3,H_PC1,Je_PC1,H,Je,H,Je,H→Je,1,0.6277047728464102,0.6277047728464102,900,45,1.0,-1,0.6009992875005571,0.6009992875005571,0.6252933291434599,0.6252933291434599,ok,pooled_window_object_pc1_ar1,0.6277047728464102,0.19631398277988263,0.22916735254040618,0.27668226463646456,0.000999000999000999,0.6009992875005571,0.1942873885332622,0.22741855178024478,0.2799108722896521,0.000999000999000999,0.6252933291434599,0.18374951299089298,0.2154016835316255,0.2729037533381166,0.000999000999000999,0.39853742030600403,0.3735807357203123,0.40989164561183444,0.39853742030600403,2.7390671746567175,0.003909134343916952,0.004995004995004995
S3,H_PC1,Jw_PC1,H,Jw,H,Jw,H→Jw,4,0.25926581982395924,0.25926581982395924,900,45,1.0,-1,0.06887228755570594,0.06887228755570594,0.13178220972173232,0.13178220972173232,ok,pooled_window_object_pc1_ar1,0.25926581982395924,0.18772700717766708,0.22883945971569156,0.27804295149206737,0.02197802197802198,0.06887228755570594,0.1906231032243993,0.22309447509186,0.26868898024433124,0.6423576423576424,0.13178220972173232,0.1811619690962961,0.21195915090858172,0.26746224613722597,0.22577422577422576,0.030426360108267686,-0.15422218753615408,-0.0801769411868494,0.030426360108267686,1.1329594124460405,0.04709576138147567,0.06279434850863423
S3,Je_PC1,P_PC1,Je,P,Je,P,Je→P,2,-0.2686127637115193,0.2686127637115193,900,45,1.0,-1,-0.21528151815825325,0.21528151815825325,-0.2410313132888005,0.2410313132888005,ok,pooled_window_object_pc1_ar1,0.2686127637115193,0.1871737878057003,0.2137977073980181,0.28006995257279604,0.017982017982017984,0.21528151815825325,0.18718558610974576,0.22157054018295722,0.27801773203548946,0.056943056943056944,0.2410313132888005,0.17854926467062965,0.20900051728113944,0.2750274582668139,0.027972027972027972,0.054815056313501226,-0.006289022024703966,0.032030796007661066,0.054815056313501226,1.256387484134497,0.03947272239955167,0.059940059940059943
S3,Je_PC1,V_PC1,Je,V,Je,V,Je→V,4,-0.025023297068770267,0.025023297068770267,900,45,1.0,-2,0.0231787963893454,0.0231787963893454,0.0022701932064173825,0.0022701932064173825,ok,pooled_window_object_pc1_ar1,0.025023297068770267,0.1971005403022226,0.2430586884333067,0.3166057273264693,0.916083916083916,0.0231787963893454,0.18747476952485795,0.22296768126964853,0.3131706711498258,0.913086913086913,0.0022701932064173825,0.18377318080410507,0.2215897651563774,0.31243163216343084,0.9760239760239761,-0.21803539136453642,-0.19978888488030314,-0.21931957194996002,-0.21803539136453642,0.10295166665328426,0.9212017033246083,0.916083916083916
S3,Je_PC1,H_PC1,Je,H,Je,H,Je→H,1,0.6049484425411957,0.6049484425411957,900,45,1.0,-1,0.6196088624056068,0.6196088624056068,0.6252933291434599,0.6252933291434599,ok,pooled_window_object_pc1_ar1,0.6049484425411957,0.19206424609451767,0.2281436662433019,0.28000555771156277,0.000999000999000999,0.6196088624056068,0.19412986785884798,0.22663690834904435,0.2729315401413092,0.000999000999000999,0.6252933291434599,0.18374951299089298,0.2154016835316255,0.2729037533381166,0.000999000999000999,0.37680477629789383,0.3929719540565624,0.40989164561183444,0.37680477629789383,2.6516118220702807,0.003909134343916952,0.004995004995004995
S3,Je_PC1,Jw_PC1,Je,Jw,Je,Jw,Je→Jw,1,0.14435005197085282,0.14435005197085282,900,45,1.0,-4,0.19353717078423952,0.19353717078423952,0.15267467716092828,0.15267467716092828,ok,pooled_window_object_pc1_ar1,0.14435005197085282,0.19613846078596842,0.23105525012734593,0.2736419825342562,0.25374625374625376,0.19353717078423952,0.2008991672189093,0.2318126638571782,0.2777242186686677,0.11688311688311688,0.15267467716092828,0.1814305451648278,0.21863262706389316,0.26578499996806776,0.18081918081918083,-0.08670519815649311,-0.03827549307293868,-0.06595794990296489,-0.08670519815649311,0.6247425751689017,0.3333892384987276,0.3903788519173135
S3,Jw_PC1,P_PC1,Jw,P,Jw,P,Jw→P,5,0.11640579531978625,0.11640579531978625,900,45,1.0,-3,-0.1425098039479465,0.1425098039479465,-0.0881576934599417,0.0881576934599417,ok,pooled_window_object_pc1_ar1,0.11640579531978625,0.1863189218340913,0.22315921026000793,0.27291809088927077,0.33266733266733267,0.1425098039479465,0.1877268616649634,0.22289793874344613,0.27643135492599324,0.22077922077922077,0.0881576934599417,0.17474512769923153,0.20676403857917186,0.2610903938440084,0.4225774225774226,-0.10675341494022168,-0.08038813479549964,-0.11860634511923016,-0.10675341494022168,0.5216266681718364,0.41874209706377535,0.4320679320679321
S3,Jw_PC1,V_PC1,Jw,V,Jw,V,Jw→V,5,-0.06075743438729937,0.06075743438729937,900,45,1.0,-5,0.11127023171001209,0.11127023171001209,0.06109691487723464,0.06109691487723464,ok,pooled_window_object_pc1_ar1,0.06075743438729937,0.19440765550425054,0.22997704498600657,0.30024388124945245,0.6803196803196803,0.11127023171001209,0.19043798438366932,0.227103155161333,0.29013288135288595,0.35764235764235763,0.06109691487723464,0.17908462222192015,0.214349509279241,0.28610087755953856,0.5994005994005994,-0.16921961059870722,-0.11583292345132092,-0.15325259440200636,-0.16921961059870722,0.26418912544509077,0.7203384850443674,0.716125979283874
S3,Jw_PC1,H_PC1,Jw,H,Jw,H,Jw→H,1,0.06595388772848783,0.06595388772848783,900,45,1.0,-5,0.3138341021642946,0.3138341021642946,0.13178220972173232,0.13178220972173232,ok,pooled_window_object_pc1_ar1,0.06595388772848783,0.19414478835628635,0.2283932516608518,0.27856619420243056,0.6453546453546454,0.3138341021642946,0.18984458079023267,0.22372433897151864,0.2735232076011456,0.001998001998001998,0.13178220972173232,0.1811619690962961,0.21195915090858172,0.26746224613722597,0.22577422577422576,-0.16243936393236397,0.09010976319277594,-0.0801769411868494,-0.16243936393236397,0.2887733645756959,0.69145140573712,0.716125979283874
S3,Jw_PC1,Je_PC1,Jw,Je,Jw,Je,Jw→Je,4,0.20614247032898145,0.20614247032898145,900,45,1.0,-5,0.15815048928695558,0.15815048928695558,0.15267467716092828,0.15267467716092828,ok,pooled_window_object_pc1_ar1,0.20614247032898145,0.1991734490823166,0.2280224837903741,0.2931528878139933,0.08791208791208792,0.15815048928695558,0.1980961967338366,0.22998716670908664,0.2773924352531984,0.2097902097902098,0.15267467716092828,0.1814305451648278,0.21863262706389316,0.26578499996806776,0.18081918081918083,-0.02188001346139265,-0.07183667742213107,-0.06595794990296489,-0.02188001346139265,0.9040444911497963,0.14003695419624623,0.17782217782217782
T3,P_PC1,V_PC1,P,V,P,V,P→V,1,0.5887596634330131,0.5887596634330131,495,45,1.0,-1,0.5697629735487466,0.5697629735487466,0.6099776850058374,0.6099776850058374,ok,pooled_window_object_pc1_ar1,0.5887596634330131,0.21735150741844525,0.25156960610345086,0.32104705916675985,0.000999000999000999,0.5697629735487466,0.21512962121996426,0.24670103620958944,0.32177583092021,0.000999000999000999,0.6099776850058374,0.20232113810051008,0.22981050095616212,0.29260372023909753,0.000999000999000999,0.33719005732956225,0.32306193733915717,0.38016718404967526,0.33719005732956225,2.3403449747061353,0.003909134343916952,0.0024975024975024975
T3,P_PC1,H_PC1,P,H,P,H,P→H,1,-0.5214485733152697,0.5214485733152697,495,45,1.0,-1,-0.538152611308918,0.538152611308918,-0.5460458618895198,0.5460458618895198,ok,pooled_window_object_pc1_ar1,0.5214485733152697,0.220650117803948,0.25540284111244854,0.32048245833310524,0.000999000999000999,0.538152611308918,0.21282954295995318,0.25143026956336356,0.3147300933258627,0.000999000999000999,0.5460458618895198,0.2048032062512657,0.2362512741156695,0.30657094456119904,0.000999000999000999,0.2660457322028212,0.28672234174555444,0.30979458777385027,0.2660457322028212,2.041670997252872,0.003909134343916952,0.0024975024975024975
T3,P_PC1,Je_PC1,P,Je,P,Je,P→Je,1,-0.28393570319511746,0.28393570319511746,495,45,1.0,-1,-0.2785711627794381,0.2785711627794381,-0.2868774802348282,0.2868774802348282,ok,pooled_window_object_pc1_ar1,0.28393570319511746,0.2285347059894008,0.25987524922256033,0.3405258706097826,0.029970029970029972,0.2785711627794381,0.22446633453619047,0.2582017519559751,0.34022670153986806,0.03896103896103896,0.2868774802348282,0.2060952838028189,0.2510029471831352,0.31272148547577194,0.02197802197802198,0.024060453972557128,0.020369410823462997,0.03587453305169297,0.024060453972557128,1.092584630681591,0.059940059940059943,0.03996003996003996
T3,P_PC1,Jw_PC1,P,Jw,P,Jw,P→Jw,3,-0.3746129198085063,0.3746129198085063,495,45,1.0,-1,-0.26174702093703217,0.26174702093703217,-0.3025262353609217,0.3025262353609217,ok,pooled_window_object_pc1_ar1,0.3746129198085063,0.24389067105201384,0.27777567844873197,0.34911305273260296,0.004995004995004995,0.26174702093703217,0.23468459866498728,0.2754449291088139,0.3492103619602138,0.06293706293706294,0.3025262353609217,0.22379245316598867,0.265307710927019,0.33880333504682036,0.02197802197802198,0.09683724135977434,-0.013697908171781736,0.03721852443390272,0.09683724135977434,1.3486167035954058,0.014048451548451548,0.009081827263645446
T3,V_PC1,P_PC1,V,P,V,P,V→P,1,0.5867313911863782,0.5867313911863782,495,45,1.0,-1,0.56492233392926,0.56492233392926,0.6099776850058374,0.6099776850058374,ok,pooled_window_object_pc1_ar1,0.5867313911863782,0.22079770259830442,0.2530726467875586,0.32983940820261715,0.000999000999000999,0.56492233392926,0.2146857166169147,0.2533305086402825,0.3154023592807245,0.000999000999000999,0.6099776850058374,0.20232113810051008,0.22981050095616212,0.29260372023909753,0.000999000999000999,0.3336587443988196,0.31159182528897744,0.38016718404967526,0.3336587443988196,2.3184306902946683,0.003909134343916952,0.0024975024975024975
T3,V_PC1,H_PC1,V,H,V,H,V→H,1,-0.24187826936116671,0.24187826936116671,495,45,1.0,-1,-0.25540207882951976,0.25540207882951976,-0.25812005286943623,0.25812005286943623,ok,pooled_window_object_pc1_ar1,0.24187826936116671,0.22377551982570287,0.2611202462241914,0.315755805055759,0.07292707292707293,0.25540207882951976,0.2208325035483422,0.2586130487636486,0.34026773563684065,0.055944055944055944,0.25812005286943623,0.20442397486728608,0.23796443795827635,0.3023791625629572,0.03796203796203796,-0.019241976863024673,-0.003210969934128838,0.020155614911159886,-0.019241976863024673,0.9263099007401211,0.11933521024430116,0.07292707292707293
T3,V_PC1,Je_PC1,V,Je,V,Je,V→Je,1,-0.27603560493556234,0.27603560493556234,495,45,1.0,-2,-0.32917505887238296,0.32917505887238296,-0.30655566062224643,0.30655566062224643,ok,pooled_window_object_pc1_ar1,0.27603560493556234,0.22622482473934144,0.2619704281713304,0.3276883467774674,0.03796203796203796,0.32917505887238296,0.21973950588705668,0.25748117201307313,0.3201850185812367,0.007992007992007992,0.30655566062224643,0.20752696950676644,0.2404814842660941,0.309324144084669,0.012987012987012988,0.014065176764231913,0.07169388685930983,0.06607417635615234,0.014065176764231913,1.0536899407403082,0.0734749121845896,0.04583651642475172
T3,V_PC1,Jw_PC1,V,Jw,V,Jw,V→Jw,1,-0.24105840717422994,0.24105840717422994,495,45,1.0,-3,-0.2739309437454452,0.2739309437454452,-0.253059750229049,0.253059750229049,ok,pooled_window_object_pc1_ar1,0.24105840717422994,0.2180173265265445,0.2559861072919626,0.33388394356318174,0.07092907092907093,0.2739309437454452,0.22364976255657407,0.2585398020536125,0.32406077207564893,0.03396603396603397,0.253059750229049,0.2000695957787264,0.23613139958534718,0.3197461572859767,0.03196803196803197,-0.014927700117732645,0.0153911416918327,0.016928350643701795,-0.014927700117732645,0.9416855067814013,0.11821511821511822,0.07292707292707293
T3,H_PC1,P_PC1,H,P,H,P,H→P,1,-0.5618506548041226,0.5618506548041226,495,45,1.0,-1,-0.4989689704744113,0.4989689704744113,-0.5460458618895198,0.5460458618895198,ok,pooled_window_object_pc1_ar1,0.5618506548041226,0.217530221113246,0.2554620028034096,0.3211882419109044,0.000999000999000999,0.4989689704744113,0.21750826329095824,0.25880708418995296,0.32624017651325987,0.000999000999000999,0.5460458618895198,0.20480320625126572,0.2362512741156695,0.3065709445611993,0.000999000999000999,0.30638865200071297,0.24016188628445834,0.30979458777385027,0.30638865200071297,2.199351170187505,0.003909134343916952,0.0024975024975024975
T3,H_PC1,V_PC1,H,V,H,V,H→V,4,-0.3593378309715851,0.3593378309715851,495,45,1.0,-1,-0.21524463685129322,0.21524463685129322,-0.25812005286943623,0.25812005286943623,ok,pooled_window_object_pc1_ar1,0.3593378309715851,0.21999574545514303,0.2524958880929458,0.3174932002936413,0.003996003996003996,0.21524463685129322,0.22206178901229226,0.25567371444607356,0.31767973707794017,0.1108891108891109,0.25812005286943623,0.20442397486728608,0.23796443795827635,0.3023791625629572,0.03796203796203796,0.1068419428786393,-0.040429077594780344,0.020155614911159886,0.1068419428786393,1.4231432982358505,0.011601301923882569,0.007992007992007992
T3,H_PC1,Je_PC1,H,Je,H,Je,H→Je,3,0.5491989483109646,0.5491989483109646,495,45,1.0,-1,0.36724349916092636,0.36724349916092636,0.44701566999708026,0.44701566999708026,ok,pooled_window_object_pc1_ar1,0.5491989483109646,0.23515166178487645,0.2717424451805395,0.34555303743500054,0.000999000999000999,0.36724349916092636,0.23896830478809838,0.27605517540552527,0.3426029686314936,0.007992007992007992,0.44701566999708026,0.2161722655251308,0.2552384839691756,0.3253962934744116,0.000999000999000999,0.2774565031304251,0.09118832375540109,0.19177718602790467,0.2774565031304251,2.021027476756858,0.003909134343916952,0.0024975024975024975
T3,H_PC1,Jw_PC1,H,Jw,H,Jw,H→Jw,4,0.5536412525916681,0.5536412525916681,495,45,1.0,-1,0.24723610351892863,0.24723610351892863,0.3514091292305242,0.3514091292305242,ok,pooled_window_object_pc1_ar1,0.5536412525916681,0.22019004380900953,0.2609032988590705,0.3333066903318561,0.000999000999000999,0.24723610351892863,0.21893818475035995,0.26131006119111716,0.3419377348726632,0.059940059940059943,0.3514091292305242,0.20035049309715625,0.23808978501371947,0.30610837767602816,0.005994005994005994,0.2927379537325976,-0.014073957672188525,0.11331934421680473,0.2927379537325976,2.1220170653753323,0.003909134343916952,0.0024975024975024975
T3,Je_PC1,P_PC1,Je,P,Je,P,Je→P,1,-0.28986064235270054,0.28986064235270054,495,45,1.0,-1,-0.27621710455146886,0.27621710455146886,-0.2868774802348282,0.2868774802348282,ok,pooled_window_object_pc1_ar1,0.28986064235270054,0.22792872899757227,0.262547131947296,0.33450416590429205,0.025974025974025976,0.27621710455146886,0.22762681374705346,0.2693929095971317,0.3364425753549231,0.04195804195804196,0.2868774802348282,0.2060952838028191,0.2510029471831351,0.31272148547577194,0.02197802197802198,0.02731351040540453,0.0068241949543371705,0.03587453305169308,0.02731351040540453,1.104032789095131,0.054364240410752045,0.03996003996003996
T3,Je_PC1,V_PC1,Je,V,Je,V,Je→V,2,-0.351612952226152,0.351612952226152,495,45,1.0,-1,-0.27618798180609355,0.27618798180609355,-0.30655566062224643,0.30655566062224643,ok,pooled_window_object_pc1_ar1,0.351612952226152,0.22455057578002097,0.26128673035754396,0.3307913404537774,0.005994005994005994,0.27618798180609355,0.21913607565050186,0.2570224981573075,0.3236370606158558,0.03396603396603397,0.30655566062224643,0.20752696950676644,0.2404814842660941,0.309324144084669,0.012987012987012988,0.09032622186860806,0.019165483648786064,0.06607417635615234,0.09032622186860806,1.3456977005491475,0.01586648645472175,0.00999000999000999
T3,Je_PC1,H_PC1,Je,H,Je,H,Je→H,1,0.40185879392691826,0.40185879392691826,495,45,1.0,-2,0.48101067222095467,0.48101067222095467,0.44701566999708026,0.44701566999708026,ok,pooled_window_object_pc1_ar1,0.40185879392691826,0.23905933559130155,0.27750020658082325,0.3360868564185354,0.003996003996003996,0.48101067222095467,0.22894187722956796,0.2671080868063936,0.3469124295841235,0.000999000999000999,0.44701566999708026,0.2161722655251308,0.2552384839691756,0.3253962934744116,0.000999000999000999,0.124358587346095,0.21390258541456109,0.19177718602790467,0.124358587346095,1.4481387198891147,0.011601301923882569,0.007992007992007992
T3,Je_PC1,Jw_PC1,Je,Jw,Je,Jw,Je→Jw,1,0.4609526430886634,0.4609526430886634,495,45,1.0,-1,0.4315478949142442,0.4315478949142442,0.45107681316032894,0.45107681316032894,ok,pooled_window_object_pc1_ar1,0.4609526430886634,0.2250868726847798,0.26294774551869526,0.3436992253533143,0.000999000999000999,0.4315478949142442,0.2221637173666382,0.25331240380311304,0.3128737271788735,0.000999000999000999,0.45107681316032894,0.20410562548275205,0.24246497658805283,0.3048324081467913,0.000999000999000999,0.19800489756996814,0.17823549111113118,0.2086118365722761,0.19800489756996814,1.7530199476682344,0.003909134343916952,0.0024975024975024975
T3,Jw_PC1,P_PC1,Jw,P,Jw,P,Jw→P,1,-0.26917592319190164,0.26917592319190164,495,45,1.0,-4,-0.3545945247667752,0.3545945247667752,-0.3025262353609217,0.3025262353609217,ok,pooled_window_object_pc1_ar1,0.26917592319190164,0.24208518176404759,0.28390049710865645,0.34173335110924696,0.06693306693306693,0.3545945247667752,0.23677579399789375,0.27744638856742837,0.3552304104140622,0.011988011988011988,0.3025262353609217,0.22379245316598864,0.265307710927019,0.3388033350468208,0.02197802197802198,-0.014724573916754802,0.07714813619934685,0.03721852443390272,-0.014724573916754802,0.9481347371113644,0.11584569276876967,0.07292707292707293
T3,Jw_PC1,V_PC1,Jw,V,Jw,V,Jw→V,3,-0.27600141771621944,0.27600141771621944,495,45,1.0,-5,-0.24801920673926556,0.24801920673926556,-0.253059750229049,0.253059750229049,ok,pooled_window_object_pc1_ar1,0.27600141771621944,0.2180724934712651,0.24942578829616827,0.31912248612423233,0.028971028971028972,0.24801920673926556,0.21746426315257758,0.2600452321602485,0.32571176128230095,0.06293706293706294,0.253059750229049,0.2000695957787264,0.23613139958534718,0.3197461572859767,0.03196803196803197,0.026575629420051178,-0.012026025420982939,0.016928350643701795,0.026575629420051178,1.1065472403699304,0.05859309230095747,0.03996003996003996
T3,Jw_PC1,H_PC1,Jw,H,Jw,H,Jw→H,1,0.27540839437630876,0.27540839437630876,495,45,1.0,-4,0.49019711040352015,0.49019711040352015,0.3514091292305242,0.3514091292305242,ok,pooled_window_object_pc1_ar1,0.27540839437630876,0.22408026188936817,0.26024942804793294,0.3295099347503958,0.03896103896103896,0.49019711040352015,0.21767790339691204,0.24941022848651878,0.345345274661884,0.000999000999000999,0.3514091292305242,0.20035049309715625,0.23808978501371947,0.30610837767602816,0.005994005994005994,0.015158966328375822,0.24078688191700137,0.11331934421680473,0.015158966328375822,1.0582478372462891,0.07460624481901078,0.04583651642475172
T3,Jw_PC1,Je_PC1,Jw,Je,Jw,Je,Jw→Je,1,0.44240855143251423,0.44240855143251423,495,45,1.0,-1,0.4442556946558991,0.4442556946558991,0.45107681316032894,0.45107681316032894,ok,pooled_window_object_pc1_ar1,0.44240855143251423,0.2198842212068624,0.25821629434965515,0.3127728614875234,0.000999000999000999,0.4442556946558991,0.22361513895632829,0.25414825856436996,0.3158406293260773,0.000999000999000999,0.45107681316032894,0.20410562548275205,0.24246497658805283,0.3048324081467913,0.000999000999000999,0.18419225708285908,0.19010743609152914,0.2086118365722761,0.18419225708285908,1.7133254605282235,0.003909134343916952,0.0024975024975024975
S4,P_PC1,V_PC1,P,V,P,V,P→V,1,0.5468583340500052,0.5468583340500052,1665,45,1.0,-1,0.6071746128974325,0.6071746128974325,0.6083248368842982,0.6083248368842982,ok,pooled_window_object_pc1_ar1,0.5468583340500052,0.1567368598585557,0.1815082844641995,0.23989405487272994,0.000999000999000999,0.6071746128974325,0.16063583302163692,0.18233237821701986,0.22973605993012583,0.000999000999000999,0.6083248368842982,0.1506026694142935,0.17113920560598087,0.22284252593599363,0.000999000999000999,0.36535004958580564,0.4248422346804126,0.43718563127831733,0.36535004958580564,3.0128560559331765,0.003909134343916952,0.003996003996003996
S4,P_PC1,H_PC1,P,H,P,H,P→H,5,-0.020351720843544304,0.020351720843544304,1665,45,1.0,-5,0.02244782476422585,0.02244782476422585,-0.015325205254084777,0.015325205254084777,ok,pooled_window_object_pc1_ar1,0.020351720843544304,0.16149688011705451,0.18274356039443826,0.23543412972305797,0.913086913086913,0.02244782476422585,0.15907692237806317,0.1863939423477299,0.25302848034843783,0.9120879120879121,0.015325205254084777,0.1518613248305454,0.17473459853755052,0.23401291276783057,0.8681318681318682,-0.16239183955089395,-0.16394611758350405,-0.15940939328346573,-0.16239183955089395,0.11136764983464612,0.9212017033246083,0.9130869130869129
S4,P_PC1,Je_PC1,P,Je,P,Je,P→Je,5,-0.16667055383303125,0.16667055383303125,1665,45,1.0,-1,-0.163016185788458,0.163016185788458,-0.1648929599040929,0.1648929599040929,ok,pooled_window_object_pc1_ar1,0.16667055383303125,0.15660161054056362,0.18427397234999715,0.22662196437135604,0.08191808191808192,0.163016185788458,0.1557999216663039,0.18197247588255847,0.2345875539340465,0.08091908091908091,0.1648929599040929,0.1493232241923671,0.17322737024676374,0.22733389874199697,0.061938061938061936,-0.017603418516965896,-0.018956290094100464,-0.00833441034267085,-0.017603418516965896,0.9044714872508898,0.1316540602254888,0.13653013653013654
S4,P_PC1,Jw_PC1,P,Jw,P,Jw,P→Jw,4,-0.1787944068045407,0.1787944068045407,1665,45,1.0,-1,-0.08235246698242836,0.08235246698242836,-0.11056121959036064,0.11056121959036064,ok,pooled_window_object_pc1_ar1,0.1787944068045407,0.16085986703744354,0.18881669095368797,0.2517735979290084,0.06493506493506493,0.08235246698242836,0.15769861007614075,0.1829798657420141,0.23501494423455488,0.4305694305694306,0.11056121959036064,0.15004649428658437,0.17767233995940482,0.23021153090038365,0.24275724275724275,-0.01002228414914727,-0.10062739875958575,-0.06711112036904418,-0.01002228414914727,0.9469205603671685,0.11347875425545327,0.12714558169103626
S4,V_PC1,P_PC1,V,P,V,P,V→P,1,0.6065077119556332,0.6065077119556332,1665,45,1.0,-1,0.5504196687662308,0.5504196687662308,0.6083248368842982,0.6083248368842982,ok,pooled_window_object_pc1_ar1,0.6065077119556332,0.15820314238773983,0.1806058906765263,0.22917823506827317,0.000999000999000999,0.5504196687662308,0.15544024865274608,0.18027180425599737,0.2305078823053851,0.000999000999000999,0.6083248368842982,0.15060266941429337,0.17113920560598087,0.22284252593599363,0.000999000999000999,0.4259018212791069,0.37014786451023346,0.43718563127831733,0.4259018212791069,3.3581834439825515,0.003909134343916952,0.003996003996003996
S4,V_PC1,H_PC1,V,H,V,H,V→H,1,0.3665932612378707,0.3665932612378707,1665,45,1.0,-1,0.3638522535622561,0.3638522535622561,0.3758554480567989,0.3758554480567989,ok,pooled_window_object_pc1_ar1,0.3665932612378707,0.16241981884660675,0.18778093854762815,0.23114382436957961,0.000999000999000999,0.3638522535622561,0.16111819124477503,0.18275863359604205,0.23144662895288784,0.000999000999000999,0.3758554480567989,0.1536933783333673,0.1751259219934023,0.21897263739223521,0.000999000999000999,0.17881232269024258,0.18109361996621404,0.20072952606339658,0.17881232269024258,1.952238944342528,0.003909134343916952,0.003996003996003996
S4,V_PC1,Je_PC1,V,Je,V,Je,V→Je,1,-0.20796432301324738,0.20796432301324738,1665,45,1.0,-2,-0.26600922755680473,0.26600922755680473,-0.23773856177072802,0.23773856177072802,ok,pooled_window_object_pc1_ar1,0.20796432301324738,0.16531072704699085,0.19685127873729583,0.23813049660481142,0.03296703296703297,0.26600922755680473,0.17173633666728563,0.19442190305355153,0.24296861181205204,0.002997002997002997,0.23773856177072802,0.16076826450265846,0.18635369721323528,0.236303519070027,0.00999000999000999,0.011113044275951556,0.0715873245032532,0.05138486455749275,0.011113044275951556,1.0564540111054206,0.06520951575896632,0.07326007326007326
S4,V_PC1,Jw_PC1,V,Jw,V,Jw,V→Jw,5,-0.13563115199709894,0.13563115199709894,1665,45,1.0,-5,-0.062028488481729406,0.062028488481729406,-0.03634659064260201,0.03634659064260201,ok,pooled_window_object_pc1_ar1,0.13563115199709894,0.15520697518594662,0.17775921249328466,0.23481755077312225,0.17282717282717283,0.062028488481729406,0.15465203982401013,0.17905306541798643,0.23399489031448548,0.5654345654345654,0.03634659064260201,0.14696678114938233,0.16856749948061717,0.23462416051565882,0.6973026973026973,-0.042128060496185726,-0.11702457693625704,-0.13222090883801516,-0.042128060496185726,0.7630049103768547,0.2549909107286157,0.24689596118167548
