window,year,variable,audit_surrogate_mode,year_n_finite,year_nan_fraction,year_mean,year_std,pooled_raw_phi_before_clip,pooled_phi_used,pooled_phi_clip_amount,pooled_phi_clip_severity
S2,1994,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.0928640802372238,0.6117279367599294,0.9464251846029835,0.9464251846029835,0.0,none
S2,1995,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.6367851048160914,0.6686234360741282,0.9464251846029835,0.9464251846029835,0.0,none
S2,1996,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.056665894629775136,1.111299939040363,0.9464251846029835,0.9464251846029835,0.0,none
S2,1997,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.8479232839657698,1.1958706671931978,0.9464251846029835,0.9464251846029835,0.0,none
S2,1998,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.6927323279514408,0.8061528059265937,0.9464251846029835,0.9464251846029835,0.0,none
S2,1999,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.021565153550270836,0.7620515157137072,0.9464251846029835,0.9464251846029835,0.0,none
S2,2000,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.24676871466860886,1.0667168265666578,0.9464251846029835,0.9464251846029835,0.0,none
S2,2001,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.27015965806590403,0.43972290013438486,0.9464251846029835,0.9464251846029835,0.0,none
S2,2002,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.4433421719505121,0.8389908795608412,0.9464251846029835,0.9464251846029835,0.0,none
S2,2003,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.0736862594445124,0.5237085219181782,0.9464251846029835,0.9464251846029835,0.0,none
S2,2004,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.3875951870031543,1.1300981213065961,0.9464251846029835,0.9464251846029835,0.0,none
S2,2005,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.41333382159445387,0.7682567600652923,0.9464251846029835,0.9464251846029835,0.0,none
S2,2006,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.1698325422062094,1.152960019934879,0.9464251846029835,0.9464251846029835,0.0,none
S2,2007,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.15449397018929678,0.7548772880640653,0.9464251846029835,0.9464251846029835,0.0,none
S2,2008,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.6219714153063355,0.9384640140051681,0.9464251846029835,0.9464251846029835,0.0,none
S2,2009,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.5365161810841171,1.1492225890361976,0.9464251846029835,0.9464251846029835,0.0,none
S2,2010,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.04675053643379266,0.8795195020089229,0.9464251846029835,0.9464251846029835,0.0,none
S2,2011,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.08169952549753987,0.5184899925271095,0.9464251846029835,0.9464251846029835,0.0,none
S2,2012,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.4755926046916557,0.48710846891355547,0.9464251846029835,0.9464251846029835,0.0,none
S2,2013,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.7637253923228622,0.688224320425435,0.9464251846029835,0.9464251846029835,0.0,none
S2,2014,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.20016952633856072,0.7431719426151782,0.9464251846029835,0.9464251846029835,0.0,none
S2,2015,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.33851868113033307,0.4560678498680712,0.9464251846029835,0.9464251846029835,0.0,none
S2,2016,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,1.0644423843499735,0.6875536420772419,0.9464251846029835,0.9464251846029835,0.0,none
S2,2017,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.06251281779181804,0.6211377675381891,0.9464251846029835,0.9464251846029835,0.0,none
S2,2018,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.824431939736173,1.038733243560456,0.9464251846029835,0.9464251846029835,0.0,none
S2,2019,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.20383817436406493,0.7262732367204396,0.9464251846029835,0.9464251846029835,0.0,none
S2,2020,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.7081295804864397,0.80347327961446,0.9464251846029835,0.9464251846029835,0.0,none
S2,2021,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.6044428882075605,0.9948793053536251,0.9464251846029835,0.9464251846029835,0.0,none
S2,2022,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.06161429282271229,0.6005584423771476,0.9464251846029835,0.9464251846029835,0.0,none
S2,2023,H_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.5524188264198854,0.9023868668700319,0.9464251846029835,0.9464251846029835,0.0,none
S2,1979,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.43990971606711227,1.1616579541300012,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,1980,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,1.0555617512051498,0.6346588698632905,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,1981,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.3350737604749728,1.0907371383888993,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,1982,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.04557426440895932,0.9905077970722925,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,1983,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.0741565912968892,0.49862435860046755,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,1984,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.2867834633270562,1.104443275468163,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,1985,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.16450725157188392,0.7675266515580892,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,1986,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.13992005994062073,0.42782617592845834,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,1987,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.41600938885600713,1.0277366110607968,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,1988,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.07617055355773279,0.9790042147702965,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,1989,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.033949356625821395,0.7134731491406654,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,1990,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.42664631707913353,1.0015019603437056,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,1991,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.8509274696824025,1.1164484442999991,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,1992,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.6870390912608866,1.359458442973111,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,1993,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.07807523983127353,1.025631534037628,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,1994,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.12873500849900213,0.4980541135113877,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,1995,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.5266328246034656,0.9878147271079575,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,1996,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.30088225748983743,1.3159674888927448,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,1997,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.5352519870991143,0.9697012141707989,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,1998,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.570692689304132,0.7446384108134618,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,1999,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.568815498237895,0.8366836235572706,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,2000,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.07616543060077836,0.9184951227361997,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,2001,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.2669103631335835,0.7607035348125538,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,2002,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.4111193723023998,0.7412957666171124,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,2003,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.10547878681909165,0.6754898962026312,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,2004,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,1.0373701464769511,0.8445186072225821,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,2005,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.449013199550803,0.7782853046277545,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,2006,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.47240957278791007,0.9971790186171152,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,2007,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.43339633455830273,0.9208895080432545,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,2008,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.1729803705665888,0.623100150160892,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,2009,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.04419308297224019,0.906380786572937,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,2010,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.7674995445742175,0.975838034955817,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,2011,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.26719124596045896,0.6539394086115732,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,2012,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.4638851980115453,0.5095952307414509,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,2013,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.26579743303844033,0.8988624117567316,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,2014,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.7576722328821051,0.6266059187473977,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,2015,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.11634462111920783,0.8371211901454243,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,2016,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.5522985875967478,0.7150587746444713,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,2017,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.718559317987891,0.6632597166819206,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,2018,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.4527588107698968,0.7035347509691725,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,2019,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.493990182408461,0.883852959425845,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,2020,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.25701793432588316,0.9090510983847294,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,2021,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.5604181422931107,0.7307572400053107,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,2022,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.32217175868154746,0.6487721160341687,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,2023,Je_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.10210702112052886,0.9535710911767227,0.9546592409223248,0.95,0.0046592409223248366,minor
S2,1979,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.10732732889570178,1.252248359800053,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,1980,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.3946735156084758,0.7977610890491879,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,1981,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.24663746233682907,0.994596810178169,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,1982,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.5615753029970071,1.1945375721392184,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,1983,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.05326739137937224,0.526697041886678,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,1984,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.4594817724997259,0.8093120919076077,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,1985,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.11835308235479747,0.692748674865264,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,1986,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.0063993461475537385,0.4431444256497016,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,1987,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.07613977109581996,0.7551837378123787,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,1988,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.17849567492714474,1.0307002387323383,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,1989,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.6267509265805041,0.5838736374333764,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,1990,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.06038753728078632,0.5551684744413461,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,1991,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.1479030521542108,0.9720775079942843,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,1992,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.6711015800436348,0.7755036930584499,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,1993,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.29213580493738744,0.752714415630247,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,1994,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.1740445850567048,0.42166386047014853,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,1995,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,1.4058360338348228,1.0463699763597316,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,1996,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.3514905157855893,0.7285585078253975,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,1997,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.6808553300051723,0.9163083467720087,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,1998,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.002939810020657438,1.0940247581879168,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,1999,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.7597961912729823,1.0587630848446892,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,2000,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.2946056193434541,1.0256209766792674,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,2001,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.5583532936175748,0.6089134678298486,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,2002,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.4305697512170583,0.7484771144580388,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,2003,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.6919218009338505,0.5987248484850185,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,2004,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.2651825956761074,0.76145864078456,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,2005,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.28960525733731574,0.6230545936209019,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,2006,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.5358273571270844,0.8786138237096016,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,2007,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.06564694730074849,0.9481017789315367,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,2008,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.0296443862375824,0.7202828584613135,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,2009,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.6081101438160379,0.8351723274485019,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,2010,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.8743668010919547,0.639123249609826,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,2011,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.07673858106011248,0.6893369570596669,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,2012,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.4128463082151196,0.664281922907315,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,2013,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.721537211480203,0.7310133026698118,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,2014,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.5269896807812577,0.5720928670169442,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,2015,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.011071826694232364,0.7357413436555592,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,2016,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.06328453411008626,0.862145860450379,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,2017,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.6950498273034589,0.7257601366716409,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,2018,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.2577272670738921,1.1004778539439481,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,2019,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.14416020697927057,0.6006358027321821,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,2020,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.29280152552132516,1.249555356742511,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,2021,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.8213727937807768,1.0308099636113979,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,2022,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,0.434170836643285,0.9399951417411018,0.9655981936035216,0.95,0.01559819360352166,moderate
S2,2023,Jw_PC1,pooled_phi_yearwise_scale_ar1,46,0.0,-0.4525857281773763,0.9936655327389027,0.9655981936035216,0.95,0.01559819360352166,moderate
T2,1979,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,-0.23195191283791966,0.5828075543709791,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,1980,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,-0.1660027920405576,0.5622148906571347,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,1981,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,-1.0573248722853226,1.0104132357981275,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,1982,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,-0.15420262018959657,1.175011368785573,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,1983,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,0.5313506916828068,0.8339810541792968,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,1984,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,-0.5772863815637824,0.8064487559943623,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,1985,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,-1.0070188359738685,0.9824815308117579,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,1986,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,0.19324999552265312,0.34420880782493757,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,1987,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,-0.2126099794880775,0.8094784390847599,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,1988,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,0.37117983066624327,0.5527331648752922,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,1989,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,0.2374080735987424,0.8935216239351683,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,1990,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,-0.22974208093303972,0.7086953930768113,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,1991,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,-0.14198956438966231,0.6531716253887654,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,1992,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,0.3851383029489468,0.9310242567736522,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,1993,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,0.6451558175511078,0.7841570003913232,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,1994,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,0.11375505513114387,0.9723338179533255,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,1995,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,0.6304535117634411,0.7892359851556342,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,1996,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,0.43492785174021864,0.4215236075771275,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,1997,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,0.22577721838189502,0.6017259610909047,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,1998,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,0.7227057425309783,0.9580427342577277,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,1999,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,0.15750889255557354,0.9223064779594115,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,2000,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,-0.061186160778705465,1.0383972777580217,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,2001,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,-0.44578347726053397,0.9414225784158243,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,2002,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,0.3150151758803092,0.9246112046750503,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,2003,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,0.2000455101521723,0.6475094089526591,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,2004,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,-0.4342010553012397,0.7720752367635781,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,2005,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,-0.166900021544659,0.7768682096462831,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,2006,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,0.04991318851165273,0.6026951463559302,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,2007,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,-0.054509024748935576,0.5688741777920829,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,2008,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,0.08845332181026969,0.622281337061425,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,2009,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,-0.16009016050895405,0.8353038669016413,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,2010,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,0.5024492931982042,0.517854530711259,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,2011,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,-0.2623345757369203,1.009987387183074,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,2012,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,-0.5716417548877054,0.8949475479158772,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,2013,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,-0.36402603764870856,0.9546807492790029,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,2014,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,-0.4051733647479532,1.0653206163575584,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,2015,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,0.27158951512769564,0.7671624394014268,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,2016,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,0.03101647071661251,0.554838277657689,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,2017,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,0.4718589116745229,0.5877699753443605,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,2018,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,-0.6001350163088006,1.0239243047672457,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,2019,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,0.07530067159010272,0.9292869028965893,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,2020,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,0.4232839594402463,0.6385279709492166,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,2021,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,-0.03430569525420901,0.8672587266508115,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,2022,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,0.3118214729503739,0.9584668352008313,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,2023,P_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,-0.05094309069676418,0.813806777737326,0.9501849081021101,0.95,0.0001849081021101373,minor
T2,1979,V_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,-0.16547183553045394,0.6431204549506303,0.9481099592607086,0.9481099592607086,0.0,none
T2,1980,V_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,0.525270116245382,0.673861869926185,0.9481099592607086,0.9481099592607086,0.0,none
T2,1981,V_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,-0.651090523335188,1.3011345657830284,0.9481099592607086,0.9481099592607086,0.0,none
T2,1982,V_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,-0.8956908754352984,1.4441986719809816,0.9481099592607086,0.9481099592607086,0.0,none
T2,1983,V_PC1,pooled_phi_yearwise_scale_ar1,32,0.0,0.3916589903004117,0.9854994489277462,0.9481099592607086,0.9481099592607086,0.0,none
