window,source,target,source_object,target_object,family_direction,lag,n_pairs,n_years_used,valid_year_fraction,r,signed_r,abs_r,eff_n,p_effn,same_year_only,target_window_rule,sample_status
T3,H_PC1,Jw_PC1,H,Jw,H→Jw,0,495,45,1.0,0.3514091292305242,0.3514091292305242,0.3514091292305242,25.367936925098565,0.0825715609491342,True,True,ok
T3,Je_PC1,P_PC1,Je,P,Je→P,0,495,45,1.0,-0.2868774802348282,-0.2868774802348282,0.2868774802348282,27.303516199284697,0.14564178549683793,True,True,ok
T3,Je_PC1,V_PC1,Je,V,Je→V,0,495,45,1.0,-0.30655566062224643,-0.30655566062224643,0.30655566062224643,26.861175665885842,0.12181374567427183,True,True,ok
T3,Je_PC1,H_PC1,Je,H,Je→H,0,495,45,1.0,0.44701566999708026,0.44701566999708026,0.44701566999708026,25.367936925098565,0.022923363351499138,True,True,ok
T3,Je_PC1,Jw_PC1,Je,Jw,Je→Jw,0,495,45,1.0,0.45107681316032894,0.45107681316032894,0.45107681316032894,25.367936925098565,0.021518127884964766,True,True,ok
T3,Jw_PC1,P_PC1,Jw,P,Jw→P,0,495,45,1.0,-0.3025262353609217,-0.3025262353609217,0.3025262353609217,27.303516199284697,0.12366145878857715,True,True,ok
T3,Jw_PC1,V_PC1,Jw,V,Jw→V,0,495,45,1.0,-0.253059750229049,-0.253059750229049,0.253059750229049,26.861175665885842,0.20637588180827882,True,True,ok
T3,Jw_PC1,H_PC1,Jw,H,Jw→H,0,495,45,1.0,0.3514091292305242,0.3514091292305242,0.3514091292305242,25.367936925098565,0.0825715609491342,True,True,ok
T3,Jw_PC1,Je_PC1,Jw,Je,Jw→Je,0,495,45,1.0,0.45107681316032894,0.45107681316032894,0.45107681316032894,25.367936925098565,0.021518127884964766,True,True,ok
T3,P_PC1,V_PC1,P,V,P→V,1,495,45,1.0,0.5887596634330131,0.5887596634330131,0.5887596634330131,28.79611434575195,0.0005986952529128953,True,True,ok
T3,P_PC1,H_PC1,P,H,P→H,1,495,45,1.0,-0.5214485733152697,-0.5214485733152697,0.5214485733152697,27.303516199284697,0.004357208150610248,True,True,ok
T3,P_PC1,Je_PC1,P,Je,P→Je,1,495,45,1.0,-0.28393570319511746,-0.28393570319511746,0.28393570319511746,27.303516199284697,0.15006254210468573,True,True,ok
T3,P_PC1,Jw_PC1,P,Jw,P→Jw,1,495,45,1.0,-0.3358216258026742,-0.3358216258026742,0.3358216258026742,27.303516199284697,0.08500208296603451,True,True,ok
T3,V_PC1,P_PC1,V,P,V→P,1,495,45,1.0,0.5867313911863782,0.5867313911863782,0.5867313911863782,28.79611434575195,0.0006343946762839003,True,True,ok
T3,V_PC1,H_PC1,V,H,V→H,1,495,45,1.0,-0.24187826936116671,-0.24187826936116671,0.24187826936116671,26.861175665885842,0.22804483222959915,True,True,ok
T3,V_PC1,Je_PC1,V,Je,V→Je,1,495,45,1.0,-0.27603560493556234,-0.27603560493556234,0.27603560493556234,26.861175665885842,0.16627301104925074,True,True,ok
T3,V_PC1,Jw_PC1,V,Jw,V→Jw,1,495,45,1.0,-0.24105840717422994,-0.24105840717422994,0.24105840717422994,26.861175665885842,0.22969000578895438,True,True,ok
T3,H_PC1,P_PC1,H,P,H→P,1,495,45,1.0,-0.5618506548041226,-0.5618506548041226,0.5618506548041226,27.303516199284697,0.0017297598611714093,True,True,ok
T3,H_PC1,V_PC1,H,V,H→V,1,495,45,1.0,-0.29703739698572745,-0.29703739698572745,0.29703739698572745,26.861175665885842,0.13464040687334689,True,True,ok
T3,H_PC1,Je_PC1,H,Je,H→Je,1,495,45,1.0,0.508211525960297,0.508211525960297,0.508211525960297,25.367936925098565,0.008049210269030826,True,True,ok
T3,H_PC1,Jw_PC1,H,Jw,H→Jw,1,495,45,1.0,0.4381873632562096,0.4381873632562096,0.4381873632562096,25.367936925098565,0.026230405656759936,True,True,ok
T3,Je_PC1,P_PC1,Je,P,Je→P,1,495,45,1.0,-0.28986064235270054,-0.28986064235270054,0.28986064235270054,27.303516199284697,0.14125333694717224,True,True,ok
T3,Je_PC1,V_PC1,Je,V,Je→V,1,495,45,1.0,-0.33557937991162357,-0.33557937991162357,0.33557937991162357,26.861175665885842,0.0881398630699537,True,True,ok
T3,Je_PC1,H_PC1,Je,H,Je→H,1,495,45,1.0,0.40185879392691826,0.40185879392691826,0.40185879392691826,25.367936925098565,0.043997768249224745,True,True,ok
T3,Je_PC1,Jw_PC1,Je,Jw,Je→Jw,1,495,45,1.0,0.4609526430886634,0.4609526430886634,0.4609526430886634,25.367936925098565,0.01838659596701997,True,True,ok
T3,Jw_PC1,P_PC1,Jw,P,Jw→P,1,495,45,1.0,-0.26917592319190164,-0.26917592319190164,0.26917592319190164,27.303516199284697,0.17366580594565617,True,True,ok
T3,Jw_PC1,V_PC1,Jw,V,Jw→V,1,495,45,1.0,-0.2667108184788387,-0.2667108184788387,0.2667108184788387,26.861175665885842,0.18184104511612098,True,True,ok
T3,Jw_PC1,H_PC1,Jw,H,Jw→H,1,495,45,1.0,0.27540839437630876,0.27540839437630876,0.27540839437630876,25.367936925098565,0.18120479782866483,True,True,ok
T3,Jw_PC1,Je_PC1,Jw,Je,Jw→Je,1,495,45,1.0,0.44240855143251423,0.44240855143251423,0.44240855143251423,25.367936925098565,0.02460499179029152,True,True,ok
T3,P_PC1,V_PC1,P,V,P→V,2,495,45,1.0,0.5155051477062631,0.5155051477062631,0.5155051477062631,28.79611434575195,0.0037791410219711885,True,True,ok
T3,P_PC1,H_PC1,P,H,P→H,2,495,45,1.0,-0.4680013909439168,-0.4680013909439168,0.4680013909439168,27.303516199284697,0.012351349218867158,True,True,ok
T3,P_PC1,Je_PC1,P,Je,P→Je,2,495,45,1.0,-0.26959450511695215,-0.26959450511695215,0.26959450511695215,27.303516199284697,0.1729632617556749,True,True,ok
T3,P_PC1,Jw_PC1,P,Jw,P→Jw,2,495,45,1.0,-0.36073952473247456,-0.36073952473247456,0.36073952473247456,27.303516199284697,0.06257709189109573,True,True,ok
T3,V_PC1,P_PC1,V,P,V→P,2,495,45,1.0,0.5050019017998637,0.5050019017998637,0.5050019017998637,28.79611434575195,0.0047442342303070095,True,True,ok
T3,V_PC1,H_PC1,V,H,V→H,2,495,45,1.0,-0.20483479609807476,-0.20483479609807476,0.20483479609807476,26.861175665885842,0.31013823408253716,True,True,ok
T3,V_PC1,Je_PC1,V,Je,V→Je,2,495,45,1.0,-0.2394803900747531,-0.2394803900747531,0.2394803900747531,26.861175665885842,0.23287829028502127,True,True,ok
T3,V_PC1,Jw_PC1,V,Jw,V→Jw,2,495,45,1.0,-0.22644806306391846,-0.22644806306391846,0.22644806306391846,26.861175665885842,0.2603083805325275,True,True,ok
T3,H_PC1,P_PC1,H,P,H→P,2,495,45,1.0,-0.5493732855233261,-0.5493732855233261,0.5493732855233261,27.303516199284697,0.0023337311376767644,True,True,ok
T3,H_PC1,V_PC1,H,V,H→V,2,495,45,1.0,-0.3277830174275808,-0.3277830174275808,0.3277830174275808,26.861175665885842,0.09641234224641115,True,True,ok
T3,H_PC1,Je_PC1,H,Je,H→Je,2,495,45,1.0,0.543817794192515,0.543817794192515,0.543817794192515,25.367936925098565,0.003940296054975256,True,True,ok
T3,H_PC1,Jw_PC1,H,Jw,H→Jw,2,495,45,1.0,0.5019116322201336,0.5019116322201336,0.5019116322201336,25.367936925098565,0.009054223368443859,True,True,ok
T3,Je_PC1,P_PC1,Je,P,Je→P,2,495,45,1.0,-0.2821704581378003,-0.2821704581378003,0.2821704581378003,27.303516199284697,0.15276001010244666,True,True,ok
T3,Je_PC1,V_PC1,Je,V,Je→V,2,495,45,1.0,-0.351612952226152,-0.351612952226152,0.351612952226152,26.861175665885842,0.07279709496851239,True,True,ok
T3,Je_PC1,H_PC1,Je,H,Je→H,2,495,45,1.0,0.34089874099732553,0.34089874099732553,0.34089874099732553,25.367936925098565,0.09305858989791993,True,True,ok
T3,Je_PC1,Jw_PC1,Je,Jw,Je→Jw,2,495,45,1.0,0.45867627528087224,0.45867627528087224,0.45867627528087224,25.367936925098565,0.01907373226965614,True,True,ok
T3,Jw_PC1,P_PC1,Jw,P,Jw→P,2,495,45,1.0,-0.2320348496602104,-0.2320348496602104,0.2320348496602104,27.303516199284697,0.24397111539675498,True,True,ok
T3,Jw_PC1,V_PC1,Jw,V,Jw→V,2,495,45,1.0,-0.27416858180522413,-0.27416858180522413,0.27416858180522413,26.861175665885842,0.1693137033228651,True,True,ok
T3,Jw_PC1,H_PC1,Jw,H,Jw→H,2,495,45,1.0,0.19877437569891723,0.19877437569891723,0.19877437569891723,25.367936925098565,0.34070050149895215,True,True,ok
T3,Jw_PC1,Je_PC1,Jw,Je,Jw→Je,2,495,45,1.0,0.41513102361869814,0.41513102361869814,0.41513102361869814,25.367936925098565,0.036666560321238606,True,True,ok
T3,P_PC1,V_PC1,P,V,P→V,3,495,45,1.0,0.41415228209873095,0.41415228209873095,0.41415228209873095,28.79611434575195,0.025229727052772155,True,True,ok
T3,P_PC1,H_PC1,P,H,P→H,3,495,45,1.0,-0.3925691279630157,-0.3925691279630157,0.3925691279630157,27.303516199284697,0.04084780802970034,True,True,ok
T3,P_PC1,Je_PC1,P,Je,P→Je,3,495,45,1.0,-0.2432622575369287,-0.2432622575369287,0.2432622575369287,27.303516199284697,0.2210345814969541,True,True,ok
T3,P_PC1,Jw_PC1,P,Jw,P→Jw,3,495,45,1.0,-0.3746129198085063,-0.3746129198085063,0.3746129198085063,27.303516199284697,0.05222530250659285,True,True,ok
T3,V_PC1,P_PC1,V,P,V→P,3,495,45,1.0,0.3891295742925458,0.3891295742925458,0.3891295742925458,28.79611434575195,0.03695006195484707,True,True,ok
T3,V_PC1,H_PC1,V,H,V→H,3,495,45,1.0,-0.15351275270245945,-0.15351275270245945,0.15351275270245945,26.861175665885842,0.4497373989919118,True,True,ok
T3,V_PC1,Je_PC1,V,Je,V→Je,3,495,45,1.0,-0.20246531797620756,-0.20246531797620756,0.20246531797620756,26.861175665885842,0.3159299542560894,True,True,ok
T3,V_PC1,Jw_PC1,V,Jw,V→Jw,3,495,45,1.0,-0.2089615369641963,-0.2089615369641963,0.2089615369641963,26.861175665885842,0.3002059580723029,True,True,ok
T3,H_PC1,P_PC1,H,P,H→P,3,495,45,1.0,-0.517917924790214,-0.517917924790214,0.517917924790214,27.303516199284697,0.00469531095342357,True,True,ok
T3,H_PC1,V_PC1,H,V,H→V,3,495,45,1.0,-0.34916544880213296,-0.34916544880213296,0.34916544880213296,26.861175665885842,0.07499876060908806,True,True,ok
T3,H_PC1,Je_PC1,H,Je,H→Je,3,495,45,1.0,0.5491989483109646,0.5491989483109646,0.5491989483109646,25.367936925098565,0.0035094115252940483,True,True,ok
T3,H_PC1,Jw_PC1,H,Jw,H→Jw,3,495,45,1.0,0.5400431648303252,0.5400431648303252,0.5400431648303252,25.367936925098565,0.004268215092993133,True,True,ok
T3,Je_PC1,P_PC1,Je,P,Je→P,3,495,45,1.0,-0.26281629882307905,-0.26281629882307905,0.26281629882307905,27.303516199284697,0.18458166454937563,True,True,ok
T3,Je_PC1,V_PC1,Je,V,Je→V,3,495,45,1.0,-0.3502468117222746,-0.3502468117222746,0.3502468117222746,26.861175665885842,0.07401993091714587,True,True,ok
T3,Je_PC1,H_PC1,Je,H,Je→H,3,495,45,1.0,0.2689168480173351,0.2689168480173351,0.2689168480173351,25.367936925098565,0.19226876931616,True,True,ok
T3,Je_PC1,Jw_PC1,Je,Jw,Je→Jw,3,495,45,1.0,0.4464538531049034,0.4464538531049034,0.4464538531049034,25.367936925098565,0.02312338629565769,True,True,ok
T3,Jw_PC1,P_PC1,Jw,P,Jw→P,3,495,45,1.0,-0.19576337753629477,-0.19576337753629477,0.19576337753629477,27.303516199284697,0.3282198121593294,True,True,ok
T3,Jw_PC1,V_PC1,Jw,V,Jw→V,3,495,45,1.0,-0.27600141771621944,-0.27600141771621944,0.27600141771621944,26.861175665885842,0.1663283480860358,True,True,ok
T3,Jw_PC1,H_PC1,Jw,H,Jw→H,3,495,45,1.0,0.12769831835927506,0.12769831835927506,0.12769831835927506,25.367936925098565,0.543677472714374,True,True,ok
T3,Jw_PC1,Je_PC1,Jw,Je,Jw→Je,3,495,45,1.0,0.3682926324356626,0.3682926324356626,0.3682926324356626,25.367936925098565,0.06759630848104603,True,True,ok
T3,P_PC1,V_PC1,P,V,P→V,4,495,45,1.0,0.30076348477578524,0.30076348477578524,0.30076348477578524,28.79611434575195,0.11495471775808364,True,True,ok
T3,P_PC1,H_PC1,P,H,P→H,4,495,45,1.0,-0.2991320875625564,-0.2991320875625564,0.2991320875625564,27.303516199284697,0.12821274151167272,True,True,ok
T3,P_PC1,Je_PC1,P,Je,P→Je,4,495,45,1.0,-0.1984080333438319,-0.1984080333438319,0.1984080333438319,27.303516199284697,0.3215534833063618,True,True,ok
T3,P_PC1,Jw_PC1,P,Jw,P→Jw,4,495,45,1.0,-0.3699183030270863,-0.3699183030270863,0.3699183030270863,27.303516199284697,0.0555684595240018,True,True,ok
T3,V_PC1,P_PC1,V,P,V→P,4,495,45,1.0,0.2670939694279171,0.2670939694279171,0.2670939694279171,28.79611434575195,0.1644435554035164,True,True,ok
T3,V_PC1,H_PC1,V,H,V→H,4,495,45,1.0,-0.09345451311425142,-0.09345451311425142,0.09345451311425142,26.861175665885842,0.6470661722847812,True,True,ok
T3,V_PC1,Je_PC1,V,Je,V→Je,4,495,45,1.0,-0.16009115351230746,-0.16009115351230746,0.16009115351230746,26.861175665885842,0.43023058799434843,True,True,ok
T3,V_PC1,Jw_PC1,V,Jw,V→Jw,4,495,45,1.0,-0.18685944397064444,-0.18685944397064444,0.18685944397064444,26.861175665885842,0.3556836713160543,True,True,ok
T3,H_PC1,P_PC1,H,P,H→P,4,495,45,1.0,-0.479095975714335,-0.479095975714335,0.479095975714335,27.303516199284697,0.010098113181133517,True,True,ok
T3,H_PC1,V_PC1,H,V,H→V,4,495,45,1.0,-0.3593378309715851,-0.3593378309715851,0.3593378309715851,26.861175665885842,0.06616659151873971,True,True,ok
T3,H_PC1,Je_PC1,H,Je,H→Je,4,495,45,1.0,0.5245552577360424,0.5245552577360424,0.5245552577360424,25.367936925098565,0.005861868235644163,True,True,ok
T3,H_PC1,Jw_PC1,H,Jw,H→Jw,4,495,45,1.0,0.5536412525916681,0.5536412525916681,0.5536412525916681,25.367936925098565,0.003184117852665702,True,True,ok
T3,Je_PC1,P_PC1,Je,P,Je→P,4,495,45,1.0,-0.23369932941279303,-0.23369932941279303,0.23369932941279303,27.303516199284697,0.24047737841036332,True,True,ok
T3,Je_PC1,V_PC1,Je,V,Je→V,4,495,45,1.0,-0.32877942046125286,-0.32877942046125286,0.32877942046125286,26.861175665885842,0.09532441927148083,True,True,ok
T3,Je_PC1,H_PC1,Je,H,Je→H,4,495,45,1.0,0.19492676495807335,0.19492676495807335,0.19492676495807335,25.367936925098565,0.35038060764580714,True,True,ok
T3,Je_PC1,Jw_PC1,Je,Jw,Je→Jw,4,495,45,1.0,0.42681681623553513,0.42681681623553513,0.42681681623553513,25.367936925098565,0.031034426168216722,True,True,ok
T3,Jw_PC1,P_PC1,Jw,P,Jw→P,4,495,45,1.0,-0.16284100699394888,-0.16284100699394888,0.16284100699394888,27.303516199284697,0.41794348368372436,True,True,ok
T3,Jw_PC1,V_PC1,Jw,V,Jw→V,4,495,45,1.0,-0.2710044069318071,-0.2710044069318071,0.2710044069318071,26.861175665885842,0.17455402073611692,True,True,ok
T3,Jw_PC1,H_PC1,Jw,H,Jw→H,4,495,45,1.0,0.06532070058084803,0.06532070058084803,0.06532070058084803,25.367936925098565,0.7570376890791259,True,True,ok
T3,Jw_PC1,Je_PC1,Jw,Je,Jw→Je,4,495,45,1.0,0.30568429505547506,0.30568429505547506,0.30568429505547506,25.367936925098565,0.13531583670560998,True,True,ok
T3,P_PC1,V_PC1,P,V,P→V,5,495,45,1.0,0.1956812356221595,0.1956812356221595,0.1956812356221595,28.79611434575195,0.31400801934248856,True,True,ok
T3,P_PC1,H_PC1,P,H,P→H,5,495,45,1.0,-0.19436278091545303,-0.19436278091545303,0.19436278091545303,27.303516199284697,0.3317833649953914,True,True,ok
T3,P_PC1,Je_PC1,P,Je,P→Je,5,495,45,1.0,-0.1338975259239528,-0.1338975259239528,0.1338975259239528,27.303516199284697,0.5066366451573197,True,True,ok
T3,P_PC1,Jw_PC1,P,Jw,P→Jw,5,495,45,1.0,-0.34389012522046786,-0.34389012522046786,0.34389012522046786,27.303516199284697,0.07717070382834912,True,True,ok
T3,V_PC1,P_PC1,V,P,V→P,5,495,45,1.0,0.16523382243753204,0.16523382243753204,0.16523382243753204,28.79611434575195,0.3970031164397847,True,True,ok
T3,V_PC1,H_PC1,V,H,V→H,5,495,45,1.0,-0.02665455844772774,-0.02665455844772774,0.02665455844772774,26.861175665885842,0.8963822649207172,True,True,ok
T3,V_PC1,Je_PC1,V,Je,V→Je,5,495,45,1.0,-0.10960652211034885,-0.10960652211034885,0.10960652211034885,26.861175665885842,0.5908777425200757,True,True,ok
T3,V_PC1,Jw_PC1,V,Jw,V→Jw,5,495,45,1.0,-0.15446811273511712,-0.15446811273511712,0.15446811273511712,26.861175665885842,0.44687631601031463,True,True,ok
T3,H_PC1,P_PC1,H,P,H→P,5,495,45,1.0,-0.4386201121877639,-0.4386201121877639,0.4386201121877639,27.303516199284697,0.0203624122496584,True,True,ok
T3,H_PC1,V_PC1,H,V,H→V,5,495,45,1.0,-0.3562788104312112,-0.3562788104312112,0.3562788104312112,26.861175665885842,0.06873513429683786,True,True,ok
T3,H_PC1,Je_PC1,H,Je,H→Je,5,495,45,1.0,0.47731901695121115,0.47731901695121115,0.47731901695121115,25.367936925098565,0.014010539726874605,True,True,ok
T3,H_PC1,Jw_PC1,H,Jw,H→Jw,5,495,45,1.0,0.546902706752868,0.546902706752868,0.546902706752868,25.367936925098565,0.003688182549613117,True,True,ok
T3,Je_PC1,P_PC1,Je,P,Je→P,5,495,45,1.0,-0.19521360899130455,-0.19521360899130455,0.19521360899130455,27.303516199284697,0.3296158646141687,True,True,ok
T3,Je_PC1,V_PC1,Je,V,Je→V,5,495,45,1.0,-0.2874528871188285,-0.2874528871188285,0.2874528871188285,26.861175665885842,0.14849723983373742,True,True,ok
T3,Je_PC1,H_PC1,Je,H,Je→H,5,495,45,1.0,0.12437344433113039,0.12437344433113039,0.12437344433113039,25.367936925098565,0.5543310740530762,True,True,ok
T3,Je_PC1,Jw_PC1,Je,Jw,Je→Jw,5,495,45,1.0,0.4004945758142406,0.4004945758142406,0.4004945758142406,25.367936925098565,0.044811195555287675,True,True,ok
T3,Jw_PC1,P_PC1,Jw,P,Jw→P,5,495,45,1.0,-0.13365004620680643,-0.13365004620680643,0.13365004620680643,27.303516199284697,0.5074320202850173,True,True,ok
T3,Jw_PC1,V_PC1,Jw,V,Jw→V,5,495,45,1.0,-0.25974530688791125,-0.25974530688791125,0.25974530688791125,26.861175665885842,0.19409857137687103,True,True,ok
T3,Jw_PC1,H_PC1,Jw,H,Jw→H,5,495,45,1.0,0.0126682631423343,0.0126682631423343,0.0126682631423343,25.367936925098565,0.9522213869813789,True,True,ok
T3,Jw_PC1,Je_PC1,Jw,Je,Jw→Je,5,495,45,1.0,0.23230689863129286,0.23230689863129286,0.23230689863129286,25.367936925098565,0.2630891171080538,True,True,ok
T3,P_PC1,V_PC1,P,V,P→V,6,495,45,1.0,0.11726329751020982,0.11726329751020982,0.11726329751020982,28.79611434575195,0.5496187998934763,True,True,ok
T3,P_PC1,H_PC1,P,H,P→H,6,495,45,1.0,-0.09071865365362845,-0.09071865365362845,0.09071865365362845,27.303516199284697,0.6538189337521076,True,True,ok
T3,P_PC1,Je_PC1,P,Je,P→Je,6,495,45,1.0,-0.05865874359453959,-0.05865874359453959,0.05865874359453959,27.303516199284697,0.7721898018384254,True,True,ok
T3,P_PC1,Jw_PC1,P,Jw,P→Jw,6,495,45,1.0,-0.30215965191967037,-0.30215965191967037,0.30215965191967037,27.303516199284697,0.12414734642979841,True,True,ok
T3,V_PC1,P_PC1,V,P,V→P,6,495,45,1.0,0.09398471194392828,0.09398471194392828,0.09398471194392828,28.79611434575195,0.6321092580802354,True,True,ok
T3,V_PC1,H_PC1,V,H,V→H,6,495,45,1.0,0.036764075187453636,0.036764075187453636,0.036764075187453636,26.861175665885842,0.8574149676662599,True,True,ok
T3,V_PC1,Je_PC1,V,Je,V→Je,6,495,45,1.0,-0.05456234364023625,-0.05456234364023625,0.05456234364023625,26.861175665885842,0.7896304201447848,True,True,ok
T3,V_PC1,Jw_PC1,V,Jw,V→Jw,6,495,45,1.0,-0.11115333037303121,-0.11115333037303121,0.11115333037303121,26.861175665885842,0.5856066659357566,True,True,ok
T3,H_PC1,P_PC1,H,P,H→P,6,495,45,1.0,-0.39747900874707204,-0.39747900874707204,0.39747900874707204,27.303516199284697,0.038102342859496874,True,True,ok
T3,H_PC1,V_PC1,H,V,H→V,6,495,45,1.0,-0.3402509584012215,-0.3402509584012215,0.3402509584012215,26.861175665885842,0.08344213788336852,True,True,ok
T3,H_PC1,Je_PC1,H,Je,H→Je,6,495,45,1.0,0.4203174979690211,0.4203174979690211,0.4203174979690211,25.367936925098565,0.03407594288343585,True,True,ok
T3,H_PC1,Jw_PC1,H,Jw,H→Jw,6,495,45,1.0,0.5272059840586998,0.5272059840586998,0.5272059840586998,25.367936925098565,0.00555867555428291,True,True,ok
T3,Je_PC1,P_PC1,Je,P,Je→P,6,495,45,1.0,-0.1508196911916957,-0.1508196911916957,0.1508196911916957,27.303516199284697,0.453715194447331,True,True,ok
T3,Je_PC1,V_PC1,Je,V,Je→V,6,495,45,1.0,-0.23355588440509856,-0.23355588440509856,0.23355588440509856,26.861175665885842,0.24510457571136346,True,True,ok
T3,Je_PC1,H_PC1,Je,H,Je→H,6,495,45,1.0,0.06457193380443108,0.06457193380443108,0.06457193380443108,25.367936925098565,0.7597440756188003,True,True,ok
T3,Je_PC1,Jw_PC1,Je,Jw,Je→Jw,6,495,45,1.0,0.3679632374628082,0.3679632374628082,0.3679632374628082,25.367936925098565,0.0678673655858626,True,True,ok
T3,Jw_PC1,P_PC1,Jw,P,Jw→P,6,495,45,1.0,-0.1063546985758301,-0.1063546985758301,0.1063546985758301,27.303516199284697,0.5986768949325731,True,True,ok
T3,Jw_PC1,V_PC1,Jw,V,Jw→V,6,495,45,1.0,-0.24203605481050525,-0.24203605481050525,0.24203605481050525,26.861175665885842,0.22772909913126593,True,True,ok
T3,Jw_PC1,H_PC1,Jw,H,Jw→H,6,495,45,1.0,-0.029971494398959582,-0.029971494398959582,0.029971494398959582,25.367936925098565,0.8872443740724341,True,True,ok
T3,Jw_PC1,Je_PC1,Jw,Je,Jw→Je,6,495,45,1.0,0.15529779266816582,0.15529779266816582,0.15529779266816582,25.367936925098565,0.45901571836633903,True,True,ok
T3,P_PC1,V_PC1,P,V,P→V,7,495,45,1.0,0.07485186667435192,0.07485186667435192,0.07485186667435192,28.79611434575195,0.7032892490389764,True,True,ok
T3,P_PC1,H_PC1,P,H,P→H,7,495,45,1.0,-0.003621988515948828,-0.003621988515948828,0.003621988515948828,27.303516199284697,0.9857537517594654,True,True,ok
T3,P_PC1,Je_PC1,P,Je,P→Je,7,495,45,1.0,0.010074411820060997,0.010074411820060997,0.010074411820060997,27.303516199284697,0.960387661170399,True,True,ok
T3,P_PC1,Jw_PC1,P,Jw,P→Jw,7,495,45,1.0,-0.2554383400046407,-0.2554383400046407,0.2554383400046407,27.303516199284697,0.19781950086929867,True,True,ok
T3,V_PC1,P_PC1,V,P,V→P,7,495,45,1.0,0.05526429570335135,0.05526429570335135,0.05526429570335135,28.79611434575195,0.7787311502967929,True,True,ok
T3,V_PC1,H_PC1,V,H,V→H,7,495,45,1.0,0.08267068440325699,0.08267068440325699,0.08267068440325699,26.861175665885842,0.6856592818611915,True,True,ok
T3,V_PC1,Je_PC1,V,Je,V→Je,7,495,45,1.0,0.001850838329077779,0.001850838329077779,0.001850838329077779,26.861175665885842,0.9927864500283332,True,True,ok
T3,V_PC1,Jw_PC1,V,Jw,V→Jw,7,495,45,1.0,-0.06755649308398662,-0.06755649308398662,0.06755649308398662,26.861175665885842,0.741020150708037,True,True,ok
T3,H_PC1,P_PC1,H,P,H→P,7,495,45,1.0,-0.35370495197764296,-0.35370495197764296,0.35370495197764296,27.303516199284697,0.0683894564954266,True,True,ok
T3,H_PC1,V_PC1,H,V,H→V,7,495,45,1.0,-0.3118542005015586,-0.3118542005015586,0.3118542005015586,26.861175665885842,0.11506641332094336,True,True,ok
T3,H_PC1,Je_PC1,H,Je,H→Je,7,495,45,1.0,0.36475833494884313,0.36475833494884313,0.36475833494884313,25.367936925098565,0.0705475203367607,True,True,ok
T3,H_PC1,Jw_PC1,H,Jw,H→Jw,7,495,45,1.0,0.4993815770456243,0.4993815770456243,0.4993815770456243,25.367936925098565,0.009485773731484626,True,True,ok
T3,Je_PC1,P_PC1,Je,P,Je→P,7,495,45,1.0,-0.10617908524903373,-0.10617908524903373,0.10617908524903373,27.303516199284697,0.5992853316523734,True,True,ok
T3,Je_PC1,V_PC1,Je,V,Je→V,7,495,45,1.0,-0.17886680718648224,-0.17886680718648224,0.17886680718648224,26.861175665885842,0.377113257163217,True,True,ok
T3,Je_PC1,H_PC1,Je,H,Je→H,7,495,45,1.0,0.022790865452061857,0.022790865452061857,0.022790865452061857,25.367936925098565,0.9141483898770253,True,True,ok
T3,Je_PC1,Jw_PC1,Je,Jw,Je→Jw,7,495,45,1.0,0.3312355409056128,0.3312355409056128,0.3312355409056128,25.367936925098565,0.10353371548871104,True,True,ok
T3,Jw_PC1,P_PC1,Jw,P,Jw→P,7,495,45,1.0,-0.07818963793748739,-0.07818963793748739,0.07818963793748739,27.303516199284697,0.6993097775792476,True,True,ok
T3,Jw_PC1,V_PC1,Jw,V,Jw→V,7,495,45,1.0,-0.21551297739979716,-0.21551297739979716,0.21551297739979716,26.861175665885842,0.28484266484493626,True,True,ok
T3,Jw_PC1,H_PC1,Jw,H,Jw→H,7,495,45,1.0,-0.05965966301917553,-0.05965966301917553,0.05965966301917553,25.367936925098565,0.7775644539351538,True,True,ok
T3,Jw_PC1,Je_PC1,Jw,Je,Jw→Je,7,495,45,1.0,0.08511005393161548,0.08511005393161548,0.08511005393161548,25.367936925098565,0.686578908312325,True,True,ok
T3,P_PC1,V_PC1,P,V,P→V,8,495,45,1.0,0.05839067756347686,0.05839067756347686,0.05839067756347686,28.79611434575195,0.7665403684841186,True,True,ok
T3,P_PC1,H_PC1,P,H,P→H,8,495,45,1.0,0.06087520437966874,0.06087520437966874,0.06087520437966874,27.303516199284697,0.7638127651950726,True,True,ok
T3,P_PC1,Je_PC1,P,Je,P→Je,8,495,45,1.0,0.05906601175251556,0.05906601175251556,0.05906601175251556,27.303516199284697,0.7706486875800116,True,True,ok
T3,P_PC1,Jw_PC1,P,Jw,P→Jw,8,495,45,1.0,-0.21798816098301016,-0.21798816098301016,0.21798816098301016,27.303516199284697,0.2747559588198498,True,True,ok
T3,V_PC1,P_PC1,V,P,V→P,8,495,45,1.0,0.039803463949592006,0.039803463949592006,0.039803463949592006,28.79611434575195,0.8397070892311556,True,True,ok
T3,V_PC1,H_PC1,V,H,V→H,8,495,45,1.0,0.10674563867188523,0.10674563867188523,0.10674563867188523,26.861175665885842,0.6006790828257338,True,True,ok
T3,V_PC1,Je_PC1,V,Je,V→Je,8,495,45,1.0,0.05292273851707074,0.05292273851707074,0.05292273851707074,26.861175665885842,0.7958217840223787,True,True,ok
T3,V_PC1,Jw_PC1,V,Jw,V→Jw,8,495,45,1.0,-0.0359740855996614,-0.0359740855996614,0.0359740855996614,26.861175665885842,0.8604497140923435,True,True,ok
