year,day,window,object,variable,pc1_score,is_target_window_day,is_padding_day
1982,27,S1,Je,Je_PC1,0.20640647043509475,True,False
1982,28,S1,Je,Je_PC1,0.5567895247015933,True,False
1982,29,S1,Je,Je_PC1,0.7256405633844062,True,False
1982,30,S1,Je,Je_PC1,0.7061557846368975,True,False
1982,31,S1,Je,Je_PC1,0.6076330102437577,True,False
1982,32,S1,Je,Je_PC1,0.21102381959241306,True,False
1982,33,S1,Je,Je_PC1,-0.21693547323280665,True,False
1982,34,S1,Je,Je_PC1,-0.33665022636003583,True,False
1982,35,S1,Je,Je_PC1,-0.31008625228673287,True,False
1982,36,S1,Je,Je_PC1,-0.3490662640914089,True,False
1982,37,S1,Je,Je_PC1,-0.17153836761480493,True,False
1982,38,S1,Je,Je_PC1,-0.0029377622349143115,True,False
1982,39,S1,Je,Je_PC1,0.20456486648148792,True,False
1982,40,S1,Je,Je_PC1,0.7903871664982136,False,True
1982,41,S1,Je,Je_PC1,1.4446667191785958,False,True
1982,42,S1,Je,Je_PC1,1.6583492926081256,False,True
1982,43,S1,Je,Je_PC1,1.6284932061097914,False,True
1982,44,S1,Je,Je_PC1,1.3850458981875629,False,True
1982,45,S1,Je,Je_PC1,0.7002447753241157,False,True
1982,46,S1,Je,Je_PC1,-0.06154283247667465,False,True
1982,47,S1,Je,Je_PC1,-0.475610826805752,False,True
1982,48,S1,Je,Je_PC1,-0.744569939378447,False,True
1982,49,S1,Je,Je_PC1,-1.0703442749012595,False,True
1983,1,S1,Je,Je_PC1,,True,False
1983,2,S1,Je,Je_PC1,,True,False
1983,3,S1,Je,Je_PC1,-1.5907513505440336,True,False
1983,4,S1,Je,Je_PC1,-1.3234349594350403,True,False
1983,5,S1,Je,Je_PC1,-0.7519559193794882,True,False
1983,6,S1,Je,Je_PC1,-0.18785803815157767,True,False
1983,7,S1,Je,Je_PC1,0.474545642341809,True,False
1983,8,S1,Je,Je_PC1,0.9977265407311706,True,False
1983,9,S1,Je,Je_PC1,1.2206909033287343,True,False
1983,10,S1,Je,Je_PC1,1.3037395026313583,True,False
1983,11,S1,Je,Je_PC1,1.4062451862715475,True,False
1983,12,S1,Je,Je_PC1,1.5106081159277973,True,False
1983,13,S1,Je,Je_PC1,1.5745988088257736,True,False
1983,14,S1,Je,Je_PC1,1.836773023378241,True,False
1983,15,S1,Je,Je_PC1,2.1773768174165946,True,False
1983,16,S1,Je,Je_PC1,2.5332294104205486,True,False
1983,17,S1,Je,Je_PC1,2.627713010526383,True,False
1983,18,S1,Je,Je_PC1,2.381757223902434,True,False
1983,19,S1,Je,Je_PC1,1.9688468088925342,True,False
1983,20,S1,Je,Je_PC1,1.459134835830855,True,False
1983,21,S1,Je,Je_PC1,0.8153533366521817,True,False
1983,22,S1,Je,Je_PC1,0.23069583781466985,True,False
1983,23,S1,Je,Je_PC1,0.18559612500321532,True,False
1983,24,S1,Je,Je_PC1,0.21988869976933842,True,False
1983,25,S1,Je,Je_PC1,0.3886473138070212,True,False
1983,26,S1,Je,Je_PC1,0.6369787086901177,True,False
1983,27,S1,Je,Je_PC1,0.8802041749115032,True,False
1983,28,S1,Je,Je_PC1,0.8995087243763337,True,False
1983,29,S1,Je,Je_PC1,0.8310155311244449,True,False
1983,30,S1,Je,Je_PC1,0.6463739565990504,True,False
1983,31,S1,Je,Je_PC1,0.48901880634798095,True,False
1983,32,S1,Je,Je_PC1,0.3983182653459004,True,False
1983,33,S1,Je,Je_PC1,0.37068360968803266,True,False
1983,34,S1,Je,Je_PC1,0.46635470038018934,True,False
1983,35,S1,Je,Je_PC1,0.3442995216696217,True,False
1983,36,S1,Je,Je_PC1,0.08865443564406389,True,False
1983,37,S1,Je,Je_PC1,-0.2476035930295878,True,False
1983,38,S1,Je,Je_PC1,-0.4635368890015754,True,False
1983,39,S1,Je,Je_PC1,-0.4551593415914472,True,False
1983,40,S1,Je,Je_PC1,-0.1145865401902935,False,True
1983,41,S1,Je,Je_PC1,0.25627088537482323,False,True
1983,42,S1,Je,Je_PC1,0.8152925386795488,False,True
1983,43,S1,Je,Je_PC1,1.3006769241942293,False,True
1983,44,S1,Je,Je_PC1,1.3519819903019512,False,True
1983,45,S1,Je,Je_PC1,1.0287021159436596,False,True
1983,46,S1,Je,Je_PC1,0.717272217422015,False,True
1983,47,S1,Je,Je_PC1,0.337035825570888,False,True
1983,48,S1,Je,Je_PC1,-0.06917452069304092,False,True
1983,49,S1,Je,Je_PC1,-0.16966073201753626,False,True
1984,1,S1,Je,Je_PC1,,True,False
1984,2,S1,Je,Je_PC1,,True,False
1984,3,S1,Je,Je_PC1,0.8226569829747609,True,False
1984,4,S1,Je,Je_PC1,0.7814534280380208,True,False
1984,5,S1,Je,Je_PC1,0.524000553535703,True,False
1984,6,S1,Je,Je_PC1,0.25019535471296583,True,False
1984,7,S1,Je,Je_PC1,-0.17070617908016222,True,False
1984,8,S1,Je,Je_PC1,-0.45676409047157196,True,False
1984,9,S1,Je,Je_PC1,-0.5179754594512961,True,False
1984,10,S1,Je,Je_PC1,-0.5719003197616921,True,False
1984,11,S1,Je,Je_PC1,-0.8270197470466256,True,False
1984,12,S1,Je,Je_PC1,-1.0011093905491093,True,False
1984,13,S1,Je,Je_PC1,-0.9147298062702766,True,False
1984,14,S1,Je,Je_PC1,-0.43376555458561655,True,False
1984,15,S1,Je,Je_PC1,0.3029293185027159,True,False
1984,16,S1,Je,Je_PC1,0.9973015552237815,True,False
1984,17,S1,Je,Je_PC1,1.5052062278987455,True,False
1984,18,S1,Je,Je_PC1,1.7207089518210015,True,False
1984,19,S1,Je,Je_PC1,1.4577528948311338,True,False
1984,20,S1,Je,Je_PC1,0.9324762385572593,True,False
1984,21,S1,Je,Je_PC1,0.4909763254795967,True,False
1984,22,S1,Je,Je_PC1,0.1602331627361789,True,False
1984,23,S1,Je,Je_PC1,0.06088538059783708,True,False
1984,24,S1,Je,Je_PC1,0.08748603416465665,True,False
1984,25,S1,Je,Je_PC1,0.24923458641811239,True,False
1984,26,S1,Je,Je_PC1,0.21054717602455136,True,False
1984,27,S1,Je,Je_PC1,-0.07719774398946715,True,False
1984,28,S1,Je,Je_PC1,-0.4806286481987369,True,False
1984,29,S1,Je,Je_PC1,-0.787787228024615,True,False
1984,30,S1,Je,Je_PC1,-0.9760203766275424,True,False
1984,31,S1,Je,Je_PC1,-0.9724477396224703,True,False
1984,32,S1,Je,Je_PC1,-0.7420777244541532,True,False
1984,33,S1,Je,Je_PC1,-0.5879238485773048,True,False
1984,34,S1,Je,Je_PC1,-0.6662079569801682,True,False
1984,35,S1,Je,Je_PC1,-0.8513398430072825,True,False
1984,36,S1,Je,Je_PC1,-1.068084097138275,True,False
1984,37,S1,Je,Je_PC1,-1.2940454976120994,True,False
1984,38,S1,Je,Je_PC1,-1.2525555202862342,True,False
1984,39,S1,Je,Je_PC1,-0.7897328663554971,True,False
1984,40,S1,Je,Je_PC1,-0.2145374377314019,False,True
1984,41,S1,Je,Je_PC1,0.3268611825773835,False,True
1984,42,S1,Je,Je_PC1,0.7496499347319927,False,True
1984,43,S1,Je,Je_PC1,0.9552181104926962,False,True
1984,44,S1,Je,Je_PC1,0.8072827941082201,False,True
1984,45,S1,Je,Je_PC1,0.3290167482890436,False,True
1984,46,S1,Je,Je_PC1,-0.2568329665631938,False,True
1984,47,S1,Je,Je_PC1,-0.6728584325536335,False,True
1984,48,S1,Je,Je_PC1,-0.9633454160358277,False,True
1984,49,S1,Je,Je_PC1,-1.1624156961150656,False,True
1985,1,S1,Je,Je_PC1,,True,False
1985,2,S1,Je,Je_PC1,,True,False
1985,3,S1,Je,Je_PC1,0.40517390283722415,True,False
1985,4,S1,Je,Je_PC1,0.717893265021005,True,False
1985,5,S1,Je,Je_PC1,0.9633143242923335,True,False
1985,6,S1,Je,Je_PC1,1.0850938369514291,True,False
1985,7,S1,Je,Je_PC1,1.1456523479861997,True,False
1985,8,S1,Je,Je_PC1,1.3995738782875855,True,False
1985,9,S1,Je,Je_PC1,1.4684456218599629,True,False
1985,10,S1,Je,Je_PC1,1.4165073823529446,True,False
1985,11,S1,Je,Je_PC1,1.434542784600879,True,False
1985,12,S1,Je,Je_PC1,1.3739812495690444,True,False
1985,13,S1,Je,Je_PC1,1.0135865226511818,True,False
1985,14,S1,Je,Je_PC1,0.5094406470925249,True,False
1985,15,S1,Je,Je_PC1,-0.022422456180882844,True,False
1985,16,S1,Je,Je_PC1,-0.6682524893025039,True,False
1985,17,S1,Je,Je_PC1,-1.1702303446359898,True,False
1985,18,S1,Je,Je_PC1,-1.4052873897983176,True,False
1985,19,S1,Je,Je_PC1,-1.4258523770421532,True,False
1985,20,S1,Je,Je_PC1,-1.2983218302961341,True,False
1985,21,S1,Je,Je_PC1,-1.1377112954769448,True,False
1985,22,S1,Je,Je_PC1,-0.848172345376009,True,False
1985,23,S1,Je,Je_PC1,-0.29635265645619874,True,False
1985,24,S1,Je,Je_PC1,0.2722036055867448,True,False
1985,25,S1,Je,Je_PC1,0.6685625930724484,True,False
1985,26,S1,Je,Je_PC1,1.0694622623274692,True,False
1985,27,S1,Je,Je_PC1,1.2059426817756345,True,False
1985,28,S1,Je,Je_PC1,0.9763819584993969,True,False
1985,29,S1,Je,Je_PC1,0.6773298767828482,True,False
1985,30,S1,Je,Je_PC1,0.7692465322442814,True,False
1985,31,S1,Je,Je_PC1,0.964800027360048,True,False
1985,32,S1,Je,Je_PC1,1.2611119667866546,True,False
1985,33,S1,Je,Je_PC1,1.7699568779552495,True,False
1985,34,S1,Je,Je_PC1,2.2561361166645435,True,False
1985,35,S1,Je,Je_PC1,2.3026912762479244,True,False
1985,36,S1,Je,Je_PC1,2.056817331794306,True,False
1985,37,S1,Je,Je_PC1,1.6121940266085717,True,False
1985,38,S1,Je,Je_PC1,0.9837688711387796,True,False
1985,39,S1,Je,Je_PC1,0.448240088694091,True,False
1985,40,S1,Je,Je_PC1,0.37435592710559323,False,True
1985,41,S1,Je,Je_PC1,0.5823451481176346,False,True
1985,42,S1,Je,Je_PC1,0.9152200689340648,False,True
1985,43,S1,Je,Je_PC1,1.0403462450845575,False,True
1985,44,S1,Je,Je_PC1,1.1120452649960053,False,True
1985,45,S1,Je,Je_PC1,1.287147210264249,False,True
1985,46,S1,Je,Je_PC1,1.3655891615415527,False,True
1985,47,S1,Je,Je_PC1,1.3630564805045466,False,True
1985,48,S1,Je,Je_PC1,1.4878593190528127,False,True
1985,49,S1,Je,Je_PC1,1.481641373668929,False,True
1986,1,S1,Je,Je_PC1,,True,False
1986,2,S1,Je,Je_PC1,,True,False
1986,3,S1,Je,Je_PC1,-0.6199073597604793,True,False
1986,4,S1,Je,Je_PC1,-0.8114186664569168,True,False
1986,5,S1,Je,Je_PC1,-0.9830728581569805,True,False
1986,6,S1,Je,Je_PC1,-1.1553294225096729,True,False
1986,7,S1,Je,Je_PC1,-1.1415909466420893,True,False
1986,8,S1,Je,Je_PC1,-0.9094414745876082,True,False
1986,9,S1,Je,Je_PC1,-0.6992682971850952,True,False
1986,10,S1,Je,Je_PC1,-0.6569175739810933,True,False
1986,11,S1,Je,Je_PC1,-0.5822626962089386,True,False
1986,12,S1,Je,Je_PC1,-0.42586396079043526,True,False
1986,13,S1,Je,Je_PC1,-0.3079845086170612,True,False
1986,14,S1,Je,Je_PC1,-0.14788039055742674,True,False
1986,15,S1,Je,Je_PC1,0.14007912000858416,True,False
1986,16,S1,Je,Je_PC1,0.2727578528975128,True,False
1986,17,S1,Je,Je_PC1,0.08808251813046612,True,False
1986,18,S1,Je,Je_PC1,-0.19459166793390403,True,False
1986,19,S1,Je,Je_PC1,-0.32025312914476683,True,False
1986,20,S1,Je,Je_PC1,-0.5377753992103801,True,False
1986,21,S1,Je,Je_PC1,-0.6543056420158617,True,False
1986,22,S1,Je,Je_PC1,-0.3778371703108047,True,False
1986,23,S1,Je,Je_PC1,0.22439960276751508,True,False
1986,24,S1,Je,Je_PC1,0.9636467366490787,True,False
1986,25,S1,Je,Je_PC1,1.652518314912132,True,False
1986,26,S1,Je,Je_PC1,2.2168596888696452,True,False
1986,27,S1,Je,Je_PC1,2.4266927758550056,True,False
1986,28,S1,Je,Je_PC1,2.397031179720268,True,False
1986,29,S1,Je,Je_PC1,2.196720328169183,True,False
1986,30,S1,Je,Je_PC1,1.8611508082321477,True,False
1986,31,S1,Je,Je_PC1,1.414286360633938,True,False
1986,32,S1,Je,Je_PC1,0.8780310223113675,True,False
1986,33,S1,Je,Je_PC1,0.2447467982394345,True,False
1986,34,S1,Je,Je_PC1,-0.367685021467842,True,False
1986,35,S1,Je,Je_PC1,-0.7881062555006095,True,False
1986,36,S1,Je,Je_PC1,-0.8345548140966967,True,False
1986,37,S1,Je,Je_PC1,-0.7259300868203056,True,False
1986,38,S1,Je,Je_PC1,-0.5487461762016169,True,False
1986,39,S1,Je,Je_PC1,-0.5245017806309515,True,False
1986,40,S1,Je,Je_PC1,-0.4587273900928167,False,True
1986,41,S1,Je,Je_PC1,-0.44330668168795834,False,True
1986,42,S1,Je,Je_PC1,-0.46710141202026917,False,True
1986,43,S1,Je,Je_PC1,-0.6960111244185719,False,True
1986,44,S1,Je,Je_PC1,-0.7539198761596281,False,True
1986,45,S1,Je,Je_PC1,-0.6048285761357654,False,True
1986,46,S1,Je,Je_PC1,-0.28895333574203635,False,True
1986,47,S1,Je,Je_PC1,0.09687680388863923,False,True
1986,48,S1,Je,Je_PC1,0.4395584194024645,False,True
1986,49,S1,Je,Je_PC1,0.5855911010168005,False,True
1987,1,S1,Je,Je_PC1,,True,False
1987,2,S1,Je,Je_PC1,,True,False
1987,3,S1,Je,Je_PC1,0.5326651092773148,True,False
1987,4,S1,Je,Je_PC1,0.8039612965170233,True,False
1987,5,S1,Je,Je_PC1,1.0073874514448025,True,False
1987,6,S1,Je,Je_PC1,1.0713879544721365,True,False
1987,7,S1,Je,Je_PC1,1.0052430901180214,True,False
1987,8,S1,Je,Je_PC1,0.7513180469714663,True,False
1987,9,S1,Je,Je_PC1,0.4313762188993653,True,False
1987,10,S1,Je,Je_PC1,0.06644066122201506,True,False
1987,11,S1,Je,Je_PC1,-0.26805686214250507,True,False
1987,12,S1,Je,Je_PC1,-0.5551912124369982,True,False
1987,13,S1,Je,Je_PC1,-0.7615732246987279,True,False
1987,14,S1,Je,Je_PC1,-0.9338455851396109,True,False
1987,15,S1,Je,Je_PC1,-0.9707480476039471,True,False
1987,16,S1,Je,Je_PC1,-0.8506627143153026,True,False
1987,17,S1,Je,Je_PC1,-0.5903957407072101,True,False
1987,18,S1,Je,Je_PC1,-0.08967799983853357,True,False
1987,19,S1,Je,Je_PC1,0.20486895980800673,True,False
1987,20,S1,Je,Je_PC1,0.30637833177752555,True,False
1987,21,S1,Je,Je_PC1,0.3175369340785351,True,False
1987,22,S1,Je,Je_PC1,0.39057674531762576,True,False
1987,23,S1,Je,Je_PC1,0.44751149254402567,True,False
1987,24,S1,Je,Je_PC1,0.6609774785799962,True,False
1987,25,S1,Je,Je_PC1,0.9002554583360356,True,False
1987,26,S1,Je,Je_PC1,1.046565453243924,True,False
1987,27,S1,Je,Je_PC1,0.9093526190140451,True,False
1987,28,S1,Je,Je_PC1,0.6622019179687875,True,False
1987,29,S1,Je,Je_PC1,0.6722588682551509,True,False
1987,30,S1,Je,Je_PC1,0.8755083507000234,True,False
1987,31,S1,Je,Je_PC1,0.9083991955686569,True,False
1987,32,S1,Je,Je_PC1,0.8854351328199721,True,False
1987,33,S1,Je,Je_PC1,0.585940907450928,True,False
1987,34,S1,Je,Je_PC1,-0.05523361406485545,True,False
1987,35,S1,Je,Je_PC1,-0.7610873201650504,True,False
1987,36,S1,Je,Je_PC1,-1.1116385724695312,True,False
1987,37,S1,Je,Je_PC1,-1.1087734583302558,True,False
1987,38,S1,Je,Je_PC1,-0.8590031762322542,True,False
1987,39,S1,Je,Je_PC1,-0.48951064418741863,True,False
1987,40,S1,Je,Je_PC1,0.013193699303301658,False,True
1987,41,S1,Je,Je_PC1,0.5515217338696303,False,True
1987,42,S1,Je,Je_PC1,0.822139516462471,False,True
1987,43,S1,Je,Je_PC1,0.8750769620599652,False,True
1987,44,S1,Je,Je_PC1,0.942952115182336,False,True
1987,45,S1,Je,Je_PC1,0.9563297963687906,False,True
1987,46,S1,Je,Je_PC1,0.8671795288981698,False,True
1987,47,S1,Je,Je_PC1,0.7782338648536588,False,True
1987,48,S1,Je,Je_PC1,0.7251902439071544,False,True
1987,49,S1,Je,Je_PC1,0.7900494092949218,False,True
1988,1,S1,Je,Je_PC1,,True,False
1988,2,S1,Je,Je_PC1,,True,False
1988,3,S1,Je,Je_PC1,-0.8702988194968325,True,False
1988,4,S1,Je,Je_PC1,-0.810645486007475,True,False
1988,5,S1,Je,Je_PC1,-0.7998328121468447,True,False
1988,6,S1,Je,Je_PC1,-0.7757827058635315,True,False
1988,7,S1,Je,Je_PC1,-0.7543600017012856,True,False
1988,8,S1,Je,Je_PC1,-0.7316062612148635,True,False
1988,9,S1,Je,Je_PC1,-0.5769660880535766,True,False
1988,10,S1,Je,Je_PC1,-0.19126647432488122,True,False
1988,11,S1,Je,Je_PC1,0.12469515465655824,True,False
1988,12,S1,Je,Je_PC1,0.22929165908009777,True,False
1988,13,S1,Je,Je_PC1,0.23079992369298133,True,False
1988,14,S1,Je,Je_PC1,0.036478120844752146,True,False
1988,15,S1,Je,Je_PC1,-0.28442595908681795,True,False
1988,16,S1,Je,Je_PC1,-0.532649228544059,True,False
1988,17,S1,Je,Je_PC1,-0.5709391466498753,True,False
1988,18,S1,Je,Je_PC1,-0.5988635713432968,True,False
1988,19,S1,Je,Je_PC1,-0.678270180539975,True,False
1988,20,S1,Je,Je_PC1,-0.8409753281499136,True,False
1988,21,S1,Je,Je_PC1,-1.1156069760913572,True,False
1988,22,S1,Je,Je_PC1,-1.3335096320269408,True,False
1988,23,S1,Je,Je_PC1,-1.4235039393837985,True,False
1988,24,S1,Je,Je_PC1,-1.4524516925677817,True,False
1988,25,S1,Je,Je_PC1,-1.28445045264157,True,False
1988,26,S1,Je,Je_PC1,-0.7696629889009529,True,False
1988,27,S1,Je,Je_PC1,-0.39509165160741333,True,False
1988,28,S1,Je,Je_PC1,-0.22924778258339418,True,False
1988,29,S1,Je,Je_PC1,-0.1262890564872055,True,False
1988,30,S1,Je,Je_PC1,-0.1855157109248615,True,False
1988,31,S1,Je,Je_PC1,-0.2742923958884085,True,False
1988,32,S1,Je,Je_PC1,-0.1895419599735466,True,False
1988,33,S1,Je,Je_PC1,-0.059809796224148205,True,False
1988,34,S1,Je,Je_PC1,0.24462489127950626,True,False
1988,35,S1,Je,Je_PC1,0.49800241218949703,True,False
1988,36,S1,Je,Je_PC1,0.5534511751296369,True,False
1988,37,S1,Je,Je_PC1,0.5977922244770107,True,False
1988,38,S1,Je,Je_PC1,0.6055575816240096,True,False
1988,39,S1,Je,Je_PC1,0.372696048198101,True,False
1988,40,S1,Je,Je_PC1,-0.019084132591461855,False,True
1988,41,S1,Je,Je_PC1,-0.3028877392501572,False,True
1988,42,S1,Je,Je_PC1,-0.5296587946092609,False,True
1988,43,S1,Je,Je_PC1,-0.6818120724954093,False,True
1988,44,S1,Je,Je_PC1,-0.891514824539994,False,True
1988,45,S1,Je,Je_PC1,-0.8089215213534128,False,True
1988,46,S1,Je,Je_PC1,-0.5406673141725368,False,True
1988,47,S1,Je,Je_PC1,-0.2574000793906289,False,True
1988,48,S1,Je,Je_PC1,0.17247486239546808,False,True
1988,49,S1,Je,Je_PC1,0.6512512276097681,False,True
1989,1,S1,Je,Je_PC1,,True,False
1989,2,S1,Je,Je_PC1,,True,False
1989,3,S1,Je,Je_PC1,-0.14354311911105158,True,False
1989,4,S1,Je,Je_PC1,-0.0025753433213546793,True,False
1989,5,S1,Je,Je_PC1,0.06309632385151581,True,False
1989,6,S1,Je,Je_PC1,0.020630812252422595,True,False
1989,7,S1,Je,Je_PC1,-0.07445990983273039,True,False
1989,8,S1,Je,Je_PC1,-0.16075935742576947,True,False
1989,9,S1,Je,Je_PC1,-0.24163854388279152,True,False
1989,10,S1,Je,Je_PC1,-0.3733533939811444,True,False
1989,11,S1,Je,Je_PC1,-0.3012635680347975,True,False
1989,12,S1,Je,Je_PC1,-0.03585335717120334,True,False
1989,13,S1,Je,Je_PC1,0.2188254874205435,True,False
1989,14,S1,Je,Je_PC1,0.35553587066999004,True,False
1989,15,S1,Je,Je_PC1,0.25296618182634495,True,False
1989,16,S1,Je,Je_PC1,-0.019537707676118315,True,False
1989,17,S1,Je,Je_PC1,-0.3481400718690738,True,False
1989,18,S1,Je,Je_PC1,-0.559571266830343,True,False
1989,19,S1,Je,Je_PC1,-0.39662995800664985,True,False
1989,20,S1,Je,Je_PC1,0.0024277385449007144,True,False
1989,21,S1,Je,Je_PC1,0.16405610964408507,True,False
1989,22,S1,Je,Je_PC1,0.08365834399305078,True,False
1989,23,S1,Je,Je_PC1,-0.16939428277636479,True,False
1989,24,S1,Je,Je_PC1,-0.5841144130765442,True,False
1989,25,S1,Je,Je_PC1,-0.882822778371451,True,False
1989,26,S1,Je,Je_PC1,-0.9536593929973657,True,False
1989,27,S1,Je,Je_PC1,-0.9256749124225778,True,False
1989,28,S1,Je,Je_PC1,-0.7780509696642911,True,False
1989,29,S1,Je,Je_PC1,-0.7635332806455485,True,False
1989,30,S1,Je,Je_PC1,-1.034115811680316,True,False
1989,31,S1,Je,Je_PC1,-1.1752531456646036,True,False
1989,32,S1,Je,Je_PC1,-1.105849712514136,True,False
1989,33,S1,Je,Je_PC1,-1.002994904942463,True,False
1989,34,S1,Je,Je_PC1,-0.6934681802775918,True,False
1989,35,S1,Je,Je_PC1,-0.2859392459119632,True,False
1989,36,S1,Je,Je_PC1,-0.11468456185535549,True,False
1989,37,S1,Je,Je_PC1,-0.09212843690220945,True,False
1989,38,S1,Je,Je_PC1,0.1420775191624177,True,False
1989,39,S1,Je,Je_PC1,0.24761136765310063,True,False
1989,40,S1,Je,Je_PC1,0.28718373806182823,False,True
1989,41,S1,Je,Je_PC1,0.3861287633058379,False,True
1989,42,S1,Je,Je_PC1,0.2937613502112275,False,True
1989,43,S1,Je,Je_PC1,-0.017946961136386493,False,True
1989,44,S1,Je,Je_PC1,-0.1950247109234667,False,True
1989,45,S1,Je,Je_PC1,-0.1499288029831828,False,True
1989,46,S1,Je,Je_PC1,-0.10981025877738212,False,True
1989,47,S1,Je,Je_PC1,0.15628935795521642,False,True
1989,48,S1,Je,Je_PC1,0.32118892143739436,False,True
1989,49,S1,Je,Je_PC1,0.2811837871130981,False,True
1990,1,S1,Je,Je_PC1,,True,False
1990,2,S1,Je,Je_PC1,,True,False
1990,3,S1,Je,Je_PC1,0.29177661447196934,True,False
1990,4,S1,Je,Je_PC1,0.005278905589520785,True,False
1990,5,S1,Je,Je_PC1,-0.31905129545076505,True,False
1990,6,S1,Je,Je_PC1,-0.8162488413473793,True,False
1990,7,S1,Je,Je_PC1,-1.0243710896480942,True,False
1990,8,S1,Je,Je_PC1,-0.8126740097272581,True,False
1990,9,S1,Je,Je_PC1,-0.5028522684120892,True,False
1990,10,S1,Je,Je_PC1,-0.03494315974428208,True,False
1990,11,S1,Je,Je_PC1,0.28981835801078115,True,False
1990,12,S1,Je,Je_PC1,0.25927797876369607,True,False
1990,13,S1,Je,Je_PC1,0.014461501005754157,True,False
1990,14,S1,Je,Je_PC1,-0.4634993138265132,True,False
1990,15,S1,Je,Je_PC1,-1.1532139009406708,True,False
1990,16,S1,Je,Je_PC1,-1.5698877168248364,True,False
1990,17,S1,Je,Je_PC1,-1.7010400494461517,True,False
1990,18,S1,Je,Je_PC1,-1.6769660194800262,True,False
1990,19,S1,Je,Je_PC1,-1.3906052294207556,True,False
1990,20,S1,Je,Je_PC1,-0.8861653347554598,True,False
1990,21,S1,Je,Je_PC1,-0.4643900593462926,True,False
1990,22,S1,Je,Je_PC1,-0.11979450166280627,True,False
1990,23,S1,Je,Je_PC1,0.07500022203109281,True,False
1990,24,S1,Je,Je_PC1,0.060964712580428355,True,False
1990,25,S1,Je,Je_PC1,-0.08086737141634256,True,False
1990,26,S1,Je,Je_PC1,-0.12475315988192286,True,False
1990,27,S1,Je,Je_PC1,-0.047417642393990385,True,False
1990,28,S1,Je,Je_PC1,0.16494108649865197,True,False
1990,29,S1,Je,Je_PC1,0.4451118617672277,True,False
1990,30,S1,Je,Je_PC1,0.6198834950044035,True,False
1990,31,S1,Je,Je_PC1,0.7951298430703627,True,False
1990,32,S1,Je,Je_PC1,0.9174993318333425,True,False
1990,33,S1,Je,Je_PC1,0.8872497506870257,True,False
1990,34,S1,Je,Je_PC1,0.5952475002038271,True,False
1990,35,S1,Je,Je_PC1,0.46125006422013626,True,False
1990,36,S1,Je,Je_PC1,0.34211920877587676,True,False
1990,37,S1,Je,Je_PC1,0.22289848385366925,True,False
1990,38,S1,Je,Je_PC1,0.24985098653447751,True,False
1990,39,S1,Je,Je_PC1,0.35988570568754774,True,False
1990,40,S1,Je,Je_PC1,0.2782045691978119,False,True
1990,41,S1,Je,Je_PC1,0.24257271630958674,False,True
1990,42,S1,Je,Je_PC1,0.15166727036916805,False,True
1990,43,S1,Je,Je_PC1,-0.21752814324983094,False,True
1990,44,S1,Je,Je_PC1,-0.4640998866057413,False,True
1990,45,S1,Je,Je_PC1,-0.4425663906197191,False,True
1990,46,S1,Je,Je_PC1,-0.4159853977261057,False,True
1990,47,S1,Je,Je_PC1,-0.357206574434314,False,True
1990,48,S1,Je,Je_PC1,-0.14838957898346486,False,True
1990,49,S1,Je,Je_PC1,-0.009962435449041861,False,True
1991,1,S1,Je,Je_PC1,,True,False
1991,2,S1,Je,Je_PC1,,True,False
1991,3,S1,Je,Je_PC1,0.02838486616586916,True,False
1991,4,S1,Je,Je_PC1,0.27010985718646874,True,False
1991,5,S1,Je,Je_PC1,0.6838691253625461,True,False
1991,6,S1,Je,Je_PC1,1.0277271263152032,True,False
1991,7,S1,Je,Je_PC1,1.2821435228169755,True,False
1991,8,S1,Je,Je_PC1,1.6353609712263064,True,False
1991,9,S1,Je,Je_PC1,1.9852634563315863,True,False
1991,10,S1,Je,Je_PC1,2.1980125369596735,True,False
1991,11,S1,Je,Je_PC1,2.2483326405612027,True,False
1991,12,S1,Je,Je_PC1,2.1663231416936157,True,False
1991,13,S1,Je,Je_PC1,1.9598298749640612,True,False
1991,14,S1,Je,Je_PC1,1.745156924075334,True,False
1991,15,S1,Je,Je_PC1,1.7306580202716007,True,False
1991,16,S1,Je,Je_PC1,1.6353896874014462,True,False
1991,17,S1,Je,Je_PC1,1.438791227331832,True,False
1991,18,S1,Je,Je_PC1,1.019410467882619,True,False
1991,19,S1,Je,Je_PC1,0.42201069823409676,True,False
1991,20,S1,Je,Je_PC1,-0.32138904787399375,True,False
1991,21,S1,Je,Je_PC1,-0.7765792054078565,True,False
1991,22,S1,Je,Je_PC1,-0.9047290791158099,True,False
1991,23,S1,Je,Je_PC1,-0.7047030616943954,True,False
1991,24,S1,Je,Je_PC1,-0.40510779496110727,True,False
1991,25,S1,Je,Je_PC1,-0.2200927194711152,True,False
1991,26,S1,Je,Je_PC1,-0.13036925608455963,True,False
1991,27,S1,Je,Je_PC1,-0.19731060350096485,True,False
1991,28,S1,Je,Je_PC1,-0.5723602701773624,True,False
1991,29,S1,Je,Je_PC1,-1.0311596757011832,True,False
1991,30,S1,Je,Je_PC1,-1.5434560010129006,True,False
1991,31,S1,Je,Je_PC1,-1.9551694746336448,True,False
1991,32,S1,Je,Je_PC1,-2.1160437648941968,True,False
1991,33,S1,Je,Je_PC1,-1.8623203064059919,True,False
1991,34,S1,Je,Je_PC1,-1.4278034986672739,True,False
