replicate_id,replicate_kind,point_id,point_day,month_day,point_role_group,point_role_detail,is_headline_primary,neighbor_group_id,matched_candidate_id,matched_candidate_kind,nearest_peak_day,nearest_peak_score,day_offset,match_type,matched_flag,strict_match_flag,near_support_flag,no_match_flag,ambiguous_match,match_confidence_class
104,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,109.0,11.301220512120052,-4.0,matched_point,True,False,False,False,False,moderate_confidence
104,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,131.0,4.355911362853537,-1.0,strict_match,True,True,False,False,True,ambiguous
104,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,131.0,4.355911362853537,-4.0,matched_point,True,False,False,False,True,ambiguous
104,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,159.0,9.263860529327228,-1.0,strict_match,True,True,False,False,False,high_confidence
105,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,7.8833163281234855,0.0,strict_match,True,True,False,False,False,high_confidence
105,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,80.0,10.899763343355247,-1.0,strict_match,True,True,False,False,False,high_confidence
105,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,113.0,10.08236373547923,0.0,strict_match,True,True,False,False,False,high_confidence
105,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,134.0,6.010278182879213,2.0,strict_match,True,True,False,False,True,ambiguous
105,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,134.0,6.010278182879213,-1.0,strict_match,True,True,False,False,True,ambiguous
105,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,162.0,8.860469801478265,2.0,strict_match,True,True,False,False,False,high_confidence
106,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,40.0,4.791268800936931,-5.0,near_support_only,False,False,True,False,False,near_only
106,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,84.0,12.839030538044632,3.0,matched_point,True,False,False,False,False,moderate_confidence
106,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,112.0,12.834390430529325,-1.0,strict_match,True,True,False,False,False,high_confidence
106,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,138.0,4.3977283356398855,6.0,near_support_only,False,False,True,False,False,near_only
106,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,138.0,4.3977283356398855,3.0,matched_point,True,False,False,False,False,moderate_confidence
106,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,158.0,8.14453818119512,-2.0,strict_match,True,True,False,False,False,high_confidence
107,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,8.045926538716785,0.0,strict_match,True,True,False,False,False,high_confidence
107,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,79.0,9.3946429526523,-2.0,strict_match,True,True,False,False,False,high_confidence
107,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,114.0,10.828192325352958,1.0,strict_match,True,True,False,False,False,high_confidence
107,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,134.0,4.212812447061846,2.0,strict_match,True,True,False,False,True,ambiguous
107,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,134.0,4.212812447061846,-1.0,strict_match,True,True,False,False,True,ambiguous
107,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,154.0,7.305893191094028,-6.0,near_support_only,False,False,True,False,False,near_only
108,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,41.0,5.75244131083101,-4.0,matched_point,True,False,False,False,False,moderate_confidence
108,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,81.0,15.363977719088417,0.0,strict_match,True,True,False,False,False,high_confidence
108,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,109.0,7.835273125665118,-4.0,matched_point,True,False,False,False,False,moderate_confidence
108,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
108,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
108,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP004,formal_primary,158.0,9.680874021824273,-2.0,strict_match,True,True,False,False,False,high_confidence
109,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,4.257960439748542,0.0,strict_match,True,True,False,False,False,high_confidence
109,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,80.0,12.593773516038839,-1.0,strict_match,True,True,False,False,False,high_confidence
109,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,111.0,9.315577460838632,-2.0,strict_match,True,True,False,False,False,high_confidence
109,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
109,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,141.0,6.5391966836515,6.0,near_support_only,False,False,True,False,False,near_only
109,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,164.0,5.682053988705925,4.0,matched_point,True,False,False,False,False,moderate_confidence
110,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,7.664084725609827,0.0,strict_match,True,True,False,False,False,high_confidence
110,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,77.0,10.400243701868376,-4.0,matched_point,True,False,False,False,False,moderate_confidence
110,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,114.0,9.464261294108377,1.0,strict_match,True,True,False,False,False,high_confidence
110,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
110,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
110,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,154.0,6.906435957066716,-6.0,near_support_only,False,False,True,False,False,near_only
111,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,7.7369659760846075,0.0,strict_match,True,True,False,False,False,high_confidence
111,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,,,,,,no_match,False,False,False,True,False,no_match
111,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,,,,,,no_match,False,False,False,True,False,no_match
111,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
111,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
111,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP003,formal_primary,159.0,7.4858552804807506,-1.0,strict_match,True,True,False,False,False,high_confidence
112,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,44.0,7.14633028082721,-1.0,strict_match,True,True,False,False,False,high_confidence
112,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,76.0,17.38801602689484,-5.0,near_support_only,False,False,True,False,False,near_only
112,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,114.0,13.149226285968554,1.0,strict_match,True,True,False,False,False,high_confidence
112,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
112,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
112,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP004,formal_primary,165.0,6.762738378004228,5.0,near_support_only,False,False,True,False,False,near_only
113,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,7.841277540748178,1.0,strict_match,True,True,False,False,False,high_confidence
113,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,79.0,11.624766543203528,-2.0,strict_match,True,True,False,False,False,high_confidence
113,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,114.0,9.145588593005304,1.0,strict_match,True,True,False,False,False,high_confidence
113,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,129.0,6.6781031310641765,-3.0,matched_point,True,False,False,False,False,moderate_confidence
113,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,129.0,6.6781031310641765,-6.0,near_support_only,False,False,True,False,False,near_only
113,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,161.0,6.985784171306322,1.0,strict_match,True,True,False,False,False,high_confidence
114,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,5.685677756440945,1.0,strict_match,True,True,False,False,False,high_confidence
114,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,79.0,11.060614631099929,-2.0,strict_match,True,True,False,False,False,high_confidence
114,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,114.0,12.093186719197522,1.0,strict_match,True,True,False,False,False,high_confidence
114,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,136.0,5.444258267774762,4.0,matched_point,True,False,False,False,True,ambiguous
114,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,136.0,5.444258267774762,1.0,strict_match,True,True,False,False,True,ambiguous
114,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,160.0,8.935348947428436,0.0,strict_match,True,True,False,False,False,high_confidence
115,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,7.081363170311147,0.0,strict_match,True,True,False,False,False,high_confidence
115,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,79.0,6.264803366712135,-2.0,strict_match,True,True,False,False,False,high_confidence
115,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,112.0,10.125488429811744,-1.0,strict_match,True,True,False,False,False,high_confidence
115,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,129.0,6.7651439277249015,-3.0,matched_point,True,False,False,False,False,moderate_confidence
115,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,129.0,6.7651439277249015,-6.0,near_support_only,False,False,True,False,False,near_only
115,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,162.0,8.815420972949806,2.0,strict_match,True,True,False,False,False,high_confidence
116,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP002,formal_primary,46.0,5.028504384497358,1.0,strict_match,True,True,False,False,False,high_confidence
116,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP003,formal_primary,82.0,9.732383551732156,1.0,strict_match,True,True,False,False,False,high_confidence
116,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,,,,,,no_match,False,False,False,True,False,no_match
116,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,135.0,4.388935420693646,3.0,matched_point,True,False,False,False,True,ambiguous
116,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,135.0,4.388935420693646,0.0,strict_match,True,True,False,False,True,ambiguous
116,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,161.0,8.778062346987,1.0,strict_match,True,True,False,False,False,high_confidence
117,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP002,formal_primary,45.0,5.056662391347782,0.0,strict_match,True,True,False,False,False,high_confidence
117,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP003,formal_primary,77.0,8.171088077570534,-4.0,matched_point,True,False,False,False,False,moderate_confidence
117,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP005,formal_primary,114.0,12.52017646053111,1.0,strict_match,True,True,False,False,False,high_confidence
117,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
117,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
117,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,160.0,9.170725617371492,0.0,strict_match,True,True,False,False,False,high_confidence
118,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,9.499814718087304,1.0,strict_match,True,True,False,False,False,high_confidence
118,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,84.0,6.766915179343777,3.0,matched_point,True,False,False,False,False,moderate_confidence
118,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,110.0,15.07008444693978,-3.0,matched_point,True,False,False,False,False,moderate_confidence
118,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,133.0,5.478711456590709,1.0,strict_match,True,True,False,False,True,ambiguous
118,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,133.0,5.478711456590709,-2.0,strict_match,True,True,False,False,True,ambiguous
118,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,155.0,8.207953902622478,-5.0,near_support_only,False,False,True,False,False,near_only
119,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,5.403824401695174,1.0,strict_match,True,True,False,False,False,high_confidence
119,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,83.0,11.626863822671453,2.0,strict_match,True,True,False,False,False,high_confidence
119,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,109.0,11.829574992631557,-4.0,matched_point,True,False,False,False,False,moderate_confidence
119,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,129.0,8.057180321476187,-3.0,matched_point,True,False,False,False,False,moderate_confidence
119,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,129.0,8.057180321476187,-6.0,near_support_only,False,False,True,False,False,near_only
119,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,158.0,9.745022071853136,-2.0,strict_match,True,True,False,False,False,high_confidence
120,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,10.986202489063754,0.0,strict_match,True,True,False,False,False,high_confidence
120,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,78.0,11.452045009412036,-3.0,matched_point,True,False,False,False,False,moderate_confidence
120,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,114.0,12.849523258851095,1.0,strict_match,True,True,False,False,False,high_confidence
120,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,131.0,5.740349078120652,-1.0,strict_match,True,True,False,False,True,ambiguous
120,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,131.0,5.740349078120652,-4.0,matched_point,True,False,False,False,True,ambiguous
120,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,167.0,7.892720217256079,7.0,near_support_only,False,False,True,False,False,near_only
121,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,5.631025103664899,1.0,strict_match,True,True,False,False,False,high_confidence
121,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,80.0,11.367842312620104,-1.0,strict_match,True,True,False,False,False,high_confidence
121,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,112.0,13.448165375239045,-1.0,strict_match,True,True,False,False,False,high_confidence
121,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
121,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
121,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP004,formal_primary,164.0,9.661949445566718,4.0,matched_point,True,False,False,False,False,moderate_confidence
122,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,5.715038656185022,0.0,strict_match,True,True,False,False,False,high_confidence
122,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,85.0,9.670937980643952,4.0,matched_point,True,False,False,False,False,moderate_confidence
122,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,112.0,8.092835946446542,-1.0,strict_match,True,True,False,False,False,high_confidence
122,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,135.0,4.067326703404665,3.0,matched_point,True,False,False,False,True,ambiguous
122,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,135.0,4.067326703404665,0.0,strict_match,True,True,False,False,True,ambiguous
122,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,155.0,6.149758435126291,-5.0,near_support_only,False,False,True,False,False,near_only
123,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,6.247921515454882,1.0,strict_match,True,True,False,False,False,high_confidence
123,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,83.0,12.968213539591058,2.0,strict_match,True,True,False,False,False,high_confidence
123,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,115.0,10.027243683790026,2.0,strict_match,True,True,False,False,False,high_confidence
123,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
123,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
123,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP004,formal_primary,160.0,7.3006463785719475,0.0,strict_match,True,True,False,False,False,high_confidence
124,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,4.452608794571063,0.0,strict_match,True,True,False,False,False,high_confidence
124,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,82.0,12.866056579383118,1.0,strict_match,True,True,False,False,False,high_confidence
124,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,114.0,10.801441768313378,1.0,strict_match,True,True,False,False,False,high_confidence
124,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
124,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
124,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP004,formal_primary,159.0,8.296570844242392,-1.0,strict_match,True,True,False,False,False,high_confidence
125,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,8.771207486253367,0.0,strict_match,True,True,False,False,False,high_confidence
125,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,83.0,13.779854094792366,2.0,strict_match,True,True,False,False,False,high_confidence
125,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,114.0,9.04400381129658,1.0,strict_match,True,True,False,False,False,high_confidence
125,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,134.0,4.5511744409035,2.0,strict_match,True,True,False,False,True,ambiguous
125,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,134.0,4.5511744409035,-1.0,strict_match,True,True,False,False,True,ambiguous
125,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,164.0,7.733327434276649,4.0,matched_point,True,False,False,False,False,moderate_confidence
126,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,4.872773111431863,0.0,strict_match,True,True,False,False,False,high_confidence
126,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,,,,,,no_match,False,False,False,True,False,no_match
126,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,,,,,,no_match,False,False,False,True,False,no_match
126,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
126,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
126,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP003,formal_primary,161.0,7.442801123113762,1.0,strict_match,True,True,False,False,False,high_confidence
127,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,13.282495414198303,0.0,strict_match,True,True,False,False,False,high_confidence
127,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP003,formal_primary,81.0,10.562531820497425,0.0,strict_match,True,True,False,False,False,high_confidence
127,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,114.0,16.00077592826462,1.0,strict_match,True,True,False,False,False,high_confidence
127,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,132.0,4.405553633378752,0.0,strict_match,True,True,False,False,True,ambiguous
127,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,132.0,4.405553633378752,-3.0,matched_point,True,False,False,False,True,ambiguous
127,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,165.0,11.44508285153898,5.0,near_support_only,False,False,True,False,False,near_only
128,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP002,formal_primary,46.0,9.684530710430009,1.0,strict_match,True,True,False,False,False,high_confidence
128,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP003,formal_primary,83.0,9.980871680219407,2.0,strict_match,True,True,False,False,False,high_confidence
128,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP005,formal_primary,113.0,10.558238280825961,0.0,strict_match,True,True,False,False,False,high_confidence
128,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP006,formal_primary,132.0,4.590858504759051,0.0,strict_match,True,True,False,False,True,ambiguous
128,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP006,formal_primary,132.0,4.590858504759051,-3.0,matched_point,True,False,False,False,True,ambiguous
128,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP007,formal_primary,155.0,7.035759819419761,-5.0,near_support_only,False,False,True,False,False,near_only
129,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP002,formal_primary,46.0,6.889300640405307,1.0,strict_match,True,True,False,False,False,high_confidence
129,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP003,formal_primary,80.0,13.384631020735414,-1.0,strict_match,True,True,False,False,False,high_confidence
129,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,112.0,10.918867779466087,-1.0,strict_match,True,True,False,False,False,high_confidence
129,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,130.0,5.526336567983826,-2.0,strict_match,True,True,False,False,False,high_confidence
129,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,130.0,5.526336567983826,-5.0,near_support_only,False,False,True,False,False,near_only
129,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,161.0,7.602476790696273,1.0,strict_match,True,True,False,False,False,high_confidence
130,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,7.372449668923724,0.0,strict_match,True,True,False,False,False,high_confidence
130,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,83.0,10.306942670475529,2.0,strict_match,True,True,False,False,False,high_confidence
130,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,113.0,11.78571191021323,0.0,strict_match,True,True,False,False,False,high_confidence
130,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,132.0,6.247935510261058,0.0,strict_match,True,True,False,False,True,ambiguous
130,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,132.0,6.247935510261058,-3.0,matched_point,True,False,False,False,True,ambiguous
130,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,159.0,9.926912400312958,-1.0,strict_match,True,True,False,False,False,high_confidence
131,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,8.780415000560591,0.0,strict_match,True,True,False,False,False,high_confidence
131,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,78.0,11.659351192845374,-3.0,matched_point,True,False,False,False,False,moderate_confidence
131,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,114.0,12.831778172265125,1.0,strict_match,True,True,False,False,False,high_confidence
131,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
131,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
131,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,162.0,8.306331642757783,2.0,strict_match,True,True,False,False,False,high_confidence
132,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,9.002411227622922,0.0,strict_match,True,True,False,False,False,high_confidence
132,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,82.0,8.665346289278515,1.0,strict_match,True,True,False,False,False,high_confidence
132,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,116.0,8.41927100695469,3.0,matched_point,True,False,False,False,False,moderate_confidence
132,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,132.0,6.163364892380999,0.0,strict_match,True,True,False,False,True,ambiguous
132,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,132.0,6.163364892380999,-3.0,matched_point,True,False,False,False,True,ambiguous
132,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,160.0,11.248279622647996,0.0,strict_match,True,True,False,False,False,high_confidence
133,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,4.909211653169557,0.0,strict_match,True,True,False,False,False,high_confidence
133,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,82.0,11.841597434668046,1.0,strict_match,True,True,False,False,False,high_confidence
133,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,112.0,11.238089585143374,-1.0,strict_match,True,True,False,False,False,high_confidence
