window_id,object,detector_scale,detector_width,band_half_width,search_mode,selection_rule,peak_day_smooth9,peak_day_smooth5,delta_5minus9,same_peak_within_2d,same_peak_within_5d,smooth_sensitivity_class
W045,H,baseline,20,10,baseline_search,baseline_rule,35,38,3,False,True,smooth_moderately_sensitive
W045,H,baseline,20,10,baseline_search,closest_anchor,37,38,1,True,True,smooth_consistent
W045,H,baseline,20,10,baseline_search,max_overlap,37,38,1,True,True,smooth_consistent
W045,H,baseline,20,10,baseline_search,max_score,19,17,-2,True,True,smooth_consistent
W045,H,baseline,20,10,narrow_search,baseline_rule,43,48,5,False,True,smooth_moderately_sensitive
W045,H,baseline,20,10,narrow_search,closest_anchor,43,48,5,False,True,smooth_moderately_sensitive
W045,H,baseline,20,10,narrow_search,max_overlap,43,38,-5,False,True,smooth_moderately_sensitive
W045,H,baseline,20,10,narrow_search,max_score,31,32,1,True,True,smooth_consistent
W045,H,baseline,20,10,wide_search,baseline_rule,31,38,7,False,False,smooth_sensitive
W045,H,baseline,20,10,wide_search,closest_anchor,31,38,7,False,False,smooth_sensitive
W045,H,baseline,20,10,wide_search,max_overlap,31,38,7,False,False,smooth_sensitive
W045,H,baseline,20,10,wide_search,max_score,19,17,-2,True,True,smooth_consistent
W045,H,narrow,16,8,baseline_search,baseline_rule,38,39,1,True,True,smooth_consistent
W045,H,narrow,16,8,baseline_search,closest_anchor,38,39,1,True,True,smooth_consistent
W045,H,narrow,16,8,baseline_search,max_overlap,38,39,1,True,True,smooth_consistent
W045,H,narrow,16,8,baseline_search,max_score,18,17,-1,True,True,smooth_consistent
W045,H,narrow,16,8,narrow_search,baseline_rule,48,46,-2,True,True,smooth_consistent
W045,H,narrow,16,8,narrow_search,closest_anchor,48,46,-2,True,True,smooth_consistent
W045,H,narrow,16,8,narrow_search,max_overlap,48,46,-2,True,True,smooth_consistent
W045,H,narrow,16,8,narrow_search,max_score,32,33,1,True,True,smooth_consistent
W045,H,narrow,16,8,wide_search,baseline_rule,32,39,7,False,False,smooth_sensitive
W045,H,narrow,16,8,wide_search,closest_anchor,32,39,7,False,False,smooth_sensitive
W045,H,narrow,16,8,wide_search,max_overlap,32,39,7,False,False,smooth_sensitive
W045,H,narrow,16,8,wide_search,max_score,18,17,-1,True,True,smooth_consistent
W045,H,wide,24,12,baseline_search,baseline_rule,37,36,-1,True,True,smooth_consistent
W045,H,wide,24,12,baseline_search,closest_anchor,37,36,-1,True,True,smooth_consistent
W045,H,wide,24,12,baseline_search,max_overlap,37,36,-1,True,True,smooth_consistent
W045,H,wide,24,12,baseline_search,max_score,19,17,-2,True,True,smooth_consistent
W045,H,wide,24,12,narrow_search,baseline_rule,42,42,0,True,True,smooth_consistent
W045,H,wide,24,12,narrow_search,closest_anchor,42,42,0,True,True,smooth_consistent
W045,H,wide,24,12,narrow_search,max_overlap,36,36,0,True,True,smooth_consistent
W045,H,wide,24,12,narrow_search,max_score,30,30,0,True,True,smooth_consistent
W045,H,wide,24,12,wide_search,baseline_rule,31,36,5,False,True,smooth_moderately_sensitive
W045,H,wide,24,12,wide_search,closest_anchor,31,36,5,False,True,smooth_moderately_sensitive
W045,H,wide,24,12,wide_search,max_overlap,31,36,5,False,True,smooth_moderately_sensitive
W045,H,wide,24,12,wide_search,max_score,19,17,-2,True,True,smooth_consistent
W045,Je,baseline,20,10,baseline_search,baseline_rule,46,36,-10,False,False,smooth_sensitive
W045,Je,baseline,20,10,baseline_search,closest_anchor,33,36,3,False,True,smooth_moderately_sensitive
W045,Je,baseline,20,10,baseline_search,max_overlap,33,36,3,False,True,smooth_moderately_sensitive
W045,Je,baseline,20,10,baseline_search,max_score,27,30,3,False,True,smooth_moderately_sensitive
W045,Je,baseline,20,10,narrow_search,baseline_rule,47,46,-1,True,True,smooth_consistent
W045,Je,baseline,20,10,narrow_search,closest_anchor,47,46,-1,True,True,smooth_consistent
W045,Je,baseline,20,10,narrow_search,max_overlap,47,46,-1,True,True,smooth_consistent
W045,Je,baseline,20,10,narrow_search,max_score,30,30,0,True,True,smooth_consistent
W045,Je,baseline,20,10,wide_search,baseline_rule,33,30,-3,False,True,smooth_moderately_sensitive
W045,Je,baseline,20,10,wide_search,closest_anchor,33,30,-3,False,True,smooth_moderately_sensitive
W045,Je,baseline,20,10,wide_search,max_overlap,33,30,-3,False,True,smooth_moderately_sensitive
W045,Je,baseline,20,10,wide_search,max_score,27,30,3,False,True,smooth_moderately_sensitive
W045,Je,narrow,16,8,baseline_search,baseline_rule,34,35,1,True,True,smooth_consistent
W045,Je,narrow,16,8,baseline_search,closest_anchor,34,35,1,True,True,smooth_consistent
W045,Je,narrow,16,8,baseline_search,max_overlap,34,35,1,True,True,smooth_consistent
W045,Je,narrow,16,8,baseline_search,max_score,28,29,1,True,True,smooth_consistent
W045,Je,narrow,16,8,narrow_search,baseline_rule,45,45,0,True,True,smooth_consistent
W045,Je,narrow,16,8,narrow_search,closest_anchor,45,45,0,True,True,smooth_consistent
W045,Je,narrow,16,8,narrow_search,max_overlap,45,45,0,True,True,smooth_consistent
W045,Je,narrow,16,8,narrow_search,max_score,30,30,0,True,True,smooth_consistent
W045,Je,narrow,16,8,wide_search,baseline_rule,34,35,1,True,True,smooth_consistent
W045,Je,narrow,16,8,wide_search,closest_anchor,34,35,1,True,True,smooth_consistent
W045,Je,narrow,16,8,wide_search,max_overlap,34,35,1,True,True,smooth_consistent
W045,Je,narrow,16,8,wide_search,max_score,28,29,1,True,True,smooth_consistent
W045,Je,wide,24,12,baseline_search,baseline_rule,32,32,0,True,True,smooth_consistent
W045,Je,wide,24,12,baseline_search,closest_anchor,32,32,0,True,True,smooth_consistent
W045,Je,wide,24,12,baseline_search,max_overlap,32,32,0,True,True,smooth_consistent
W045,Je,wide,24,12,baseline_search,max_score,26,26,0,True,True,smooth_consistent
W045,Je,wide,24,12,narrow_search,baseline_rule,48,48,0,True,True,smooth_consistent
W045,Je,wide,24,12,narrow_search,closest_anchor,48,48,0,True,True,smooth_consistent
W045,Je,wide,24,12,narrow_search,max_overlap,36,36,0,True,True,smooth_consistent
W045,Je,wide,24,12,narrow_search,max_score,30,30,0,True,True,smooth_consistent
W045,Je,wide,24,12,wide_search,baseline_rule,32,32,0,True,True,smooth_consistent
W045,Je,wide,24,12,wide_search,closest_anchor,32,32,0,True,True,smooth_consistent
W045,Je,wide,24,12,wide_search,max_overlap,32,32,0,True,True,smooth_consistent
W045,Je,wide,24,12,wide_search,max_score,74,74,0,True,True,smooth_consistent
W045,Jw,baseline,20,10,baseline_search,baseline_rule,41,48,7,False,False,smooth_sensitive
W045,Jw,baseline,20,10,baseline_search,closest_anchor,43,48,5,False,True,smooth_moderately_sensitive
W045,Jw,baseline,20,10,baseline_search,max_overlap,49,48,-1,True,True,smooth_consistent
W045,Jw,baseline,20,10,baseline_search,max_score,69,69,0,True,True,smooth_consistent
W045,Jw,baseline,20,10,narrow_search,baseline_rule,43,48,5,False,True,smooth_moderately_sensitive
W045,Jw,baseline,20,10,narrow_search,closest_anchor,43,48,5,False,True,smooth_moderately_sensitive
W045,Jw,baseline,20,10,narrow_search,max_overlap,49,48,-1,True,True,smooth_consistent
W045,Jw,baseline,20,10,narrow_search,max_score,49,48,-1,True,True,smooth_consistent
W045,Jw,baseline,20,10,wide_search,baseline_rule,43,48,5,False,True,smooth_moderately_sensitive
W045,Jw,baseline,20,10,wide_search,closest_anchor,43,48,5,False,True,smooth_moderately_sensitive
W045,Jw,baseline,20,10,wide_search,max_overlap,49,48,-1,True,True,smooth_consistent
W045,Jw,baseline,20,10,wide_search,max_score,74,74,0,True,True,smooth_consistent
W045,Jw,narrow,16,8,baseline_search,baseline_rule,43,42,-1,True,True,smooth_consistent
W045,Jw,narrow,16,8,baseline_search,closest_anchor,43,42,-1,True,True,smooth_consistent
W045,Jw,narrow,16,8,baseline_search,max_overlap,43,42,-1,True,True,smooth_consistent
W045,Jw,narrow,16,8,baseline_search,max_score,69,49,-20,False,False,smooth_sensitive
W045,Jw,narrow,16,8,narrow_search,baseline_rule,43,42,-1,True,True,smooth_consistent
W045,Jw,narrow,16,8,narrow_search,closest_anchor,43,42,-1,True,True,smooth_consistent
W045,Jw,narrow,16,8,narrow_search,max_overlap,43,42,-1,True,True,smooth_consistent
W045,Jw,narrow,16,8,narrow_search,max_score,49,49,0,True,True,smooth_consistent
W045,Jw,narrow,16,8,wide_search,baseline_rule,43,42,-1,True,True,smooth_consistent
W045,Jw,narrow,16,8,wide_search,closest_anchor,43,42,-1,True,True,smooth_consistent
W045,Jw,narrow,16,8,wide_search,max_overlap,43,42,-1,True,True,smooth_consistent
W045,Jw,narrow,16,8,wide_search,max_score,74,74,0,True,True,smooth_consistent
W045,Jw,wide,24,12,baseline_search,baseline_rule,48,48,0,True,True,smooth_consistent
W045,Jw,wide,24,12,baseline_search,closest_anchor,48,48,0,True,True,smooth_consistent
W045,Jw,wide,24,12,baseline_search,max_overlap,48,48,0,True,True,smooth_consistent
W045,Jw,wide,24,12,baseline_search,max_score,69,69,0,True,True,smooth_consistent
W045,Jw,wide,24,12,narrow_search,baseline_rule,48,48,0,True,True,smooth_consistent
W045,Jw,wide,24,12,narrow_search,closest_anchor,48,48,0,True,True,smooth_consistent
W045,Jw,wide,24,12,narrow_search,max_overlap,48,48,0,True,True,smooth_consistent
W045,Jw,wide,24,12,narrow_search,max_score,48,48,0,True,True,smooth_consistent
W045,Jw,wide,24,12,wide_search,baseline_rule,48,48,0,True,True,smooth_consistent
W045,Jw,wide,24,12,wide_search,closest_anchor,48,48,0,True,True,smooth_consistent
W045,Jw,wide,24,12,wide_search,max_overlap,48,48,0,True,True,smooth_consistent
W045,Jw,wide,24,12,wide_search,max_score,74,74,0,True,True,smooth_consistent
W045,P,baseline,20,10,baseline_search,baseline_rule,45,43,-2,True,True,smooth_consistent
W045,P,baseline,20,10,baseline_search,closest_anchor,43,43,0,True,True,smooth_consistent
W045,P,baseline,20,10,baseline_search,max_overlap,43,43,0,True,True,smooth_consistent
W045,P,baseline,20,10,baseline_search,max_score,43,43,0,True,True,smooth_consistent
W045,P,baseline,20,10,narrow_search,baseline_rule,43,43,0,True,True,smooth_consistent
W045,P,baseline,20,10,narrow_search,closest_anchor,43,43,0,True,True,smooth_consistent
W045,P,baseline,20,10,narrow_search,max_overlap,43,43,0,True,True,smooth_consistent
W045,P,baseline,20,10,narrow_search,max_score,43,43,0,True,True,smooth_consistent
W045,P,baseline,20,10,wide_search,baseline_rule,43,43,0,True,True,smooth_consistent
W045,P,baseline,20,10,wide_search,closest_anchor,43,43,0,True,True,smooth_consistent
W045,P,baseline,20,10,wide_search,max_overlap,43,43,0,True,True,smooth_consistent
W045,P,baseline,20,10,wide_search,max_score,43,43,0,True,True,smooth_consistent
W045,P,narrow,16,8,baseline_search,baseline_rule,44,44,0,True,True,smooth_consistent
W045,P,narrow,16,8,baseline_search,closest_anchor,44,44,0,True,True,smooth_consistent
W045,P,narrow,16,8,baseline_search,max_overlap,44,44,0,True,True,smooth_consistent
W045,P,narrow,16,8,baseline_search,max_score,44,44,0,True,True,smooth_consistent
W045,P,narrow,16,8,narrow_search,baseline_rule,44,44,0,True,True,smooth_consistent
W045,P,narrow,16,8,narrow_search,closest_anchor,44,44,0,True,True,smooth_consistent
W045,P,narrow,16,8,narrow_search,max_overlap,44,44,0,True,True,smooth_consistent
W045,P,narrow,16,8,narrow_search,max_score,44,44,0,True,True,smooth_consistent
W045,P,narrow,16,8,wide_search,baseline_rule,44,44,0,True,True,smooth_consistent
W045,P,narrow,16,8,wide_search,closest_anchor,44,44,0,True,True,smooth_consistent
W045,P,narrow,16,8,wide_search,max_overlap,44,44,0,True,True,smooth_consistent
W045,P,narrow,16,8,wide_search,max_score,44,44,0,True,True,smooth_consistent
W045,P,wide,24,12,baseline_search,baseline_rule,42,43,1,True,True,smooth_consistent
W045,P,wide,24,12,baseline_search,closest_anchor,42,43,1,True,True,smooth_consistent
W045,P,wide,24,12,baseline_search,max_overlap,42,43,1,True,True,smooth_consistent
W045,P,wide,24,12,baseline_search,max_score,42,43,1,True,True,smooth_consistent
W045,P,wide,24,12,narrow_search,baseline_rule,42,43,1,True,True,smooth_consistent
W045,P,wide,24,12,narrow_search,closest_anchor,42,43,1,True,True,smooth_consistent
W045,P,wide,24,12,narrow_search,max_overlap,42,43,1,True,True,smooth_consistent
W045,P,wide,24,12,narrow_search,max_score,42,43,1,True,True,smooth_consistent
W045,P,wide,24,12,wide_search,baseline_rule,42,43,1,True,True,smooth_consistent
W045,P,wide,24,12,wide_search,closest_anchor,42,43,1,True,True,smooth_consistent
W045,P,wide,24,12,wide_search,max_overlap,42,43,1,True,True,smooth_consistent
W045,P,wide,24,12,wide_search,max_score,42,43,1,True,True,smooth_consistent
W045,V,baseline,20,10,baseline_search,baseline_rule,45,43,-2,True,True,smooth_consistent
W045,V,baseline,20,10,baseline_search,closest_anchor,44,43,-1,True,True,smooth_consistent
W045,V,baseline,20,10,baseline_search,max_overlap,44,43,-1,True,True,smooth_consistent
W045,V,baseline,20,10,baseline_search,max_score,69,69,0,True,True,smooth_consistent
W045,V,baseline,20,10,narrow_search,baseline_rule,44,43,-1,True,True,smooth_consistent
W045,V,baseline,20,10,narrow_search,closest_anchor,44,43,-1,True,True,smooth_consistent
W045,V,baseline,20,10,narrow_search,max_overlap,44,43,-1,True,True,smooth_consistent
W045,V,baseline,20,10,narrow_search,max_score,44,43,-1,True,True,smooth_consistent
W045,V,baseline,20,10,wide_search,baseline_rule,44,43,-1,True,True,smooth_consistent
W045,V,baseline,20,10,wide_search,closest_anchor,44,43,-1,True,True,smooth_consistent
W045,V,baseline,20,10,wide_search,max_overlap,44,43,-1,True,True,smooth_consistent
W045,V,baseline,20,10,wide_search,max_score,74,74,0,True,True,smooth_consistent
W045,V,narrow,16,8,baseline_search,baseline_rule,44,43,-1,True,True,smooth_consistent
W045,V,narrow,16,8,baseline_search,closest_anchor,44,43,-1,True,True,smooth_consistent
W045,V,narrow,16,8,baseline_search,max_overlap,44,43,-1,True,True,smooth_consistent
W045,V,narrow,16,8,baseline_search,max_score,69,66,-3,False,True,smooth_moderately_sensitive
W045,V,narrow,16,8,narrow_search,baseline_rule,44,43,-1,True,True,smooth_consistent
W045,V,narrow,16,8,narrow_search,closest_anchor,44,43,-1,True,True,smooth_consistent
W045,V,narrow,16,8,narrow_search,max_overlap,44,43,-1,True,True,smooth_consistent
W045,V,narrow,16,8,narrow_search,max_score,44,43,-1,True,True,smooth_consistent
W045,V,narrow,16,8,wide_search,baseline_rule,44,43,-1,True,True,smooth_consistent
W045,V,narrow,16,8,wide_search,closest_anchor,44,43,-1,True,True,smooth_consistent
W045,V,narrow,16,8,wide_search,max_overlap,44,43,-1,True,True,smooth_consistent
W045,V,narrow,16,8,wide_search,max_score,74,74,0,True,True,smooth_consistent
W045,V,wide,24,12,baseline_search,baseline_rule,44,43,-1,True,True,smooth_consistent
W045,V,wide,24,12,baseline_search,closest_anchor,44,43,-1,True,True,smooth_consistent
W045,V,wide,24,12,baseline_search,max_overlap,44,43,-1,True,True,smooth_consistent
W045,V,wide,24,12,baseline_search,max_score,69,69,0,True,True,smooth_consistent
W045,V,wide,24,12,narrow_search,baseline_rule,44,43,-1,True,True,smooth_consistent
W045,V,wide,24,12,narrow_search,closest_anchor,44,43,-1,True,True,smooth_consistent
W045,V,wide,24,12,narrow_search,max_overlap,44,43,-1,True,True,smooth_consistent
W045,V,wide,24,12,narrow_search,max_score,44,43,-1,True,True,smooth_consistent
W045,V,wide,24,12,wide_search,baseline_rule,44,43,-1,True,True,smooth_consistent
W045,V,wide,24,12,wide_search,closest_anchor,44,43,-1,True,True,smooth_consistent
W045,V,wide,24,12,wide_search,max_overlap,44,43,-1,True,True,smooth_consistent
W045,V,wide,24,12,wide_search,max_score,74,74,0,True,True,smooth_consistent
W081,H,baseline,20,10,baseline_search,baseline_rule,77,78,1,True,True,smooth_consistent
W081,H,baseline,20,10,baseline_search,closest_anchor,79,78,-1,True,True,smooth_consistent
W081,H,baseline,20,10,baseline_search,max_overlap,79,78,-1,True,True,smooth_consistent
W081,H,baseline,20,10,baseline_search,max_score,79,78,-1,True,True,smooth_consistent
W081,H,baseline,20,10,narrow_search,baseline_rule,79,78,-1,True,True,smooth_consistent
W081,H,baseline,20,10,narrow_search,closest_anchor,79,78,-1,True,True,smooth_consistent
W081,H,baseline,20,10,narrow_search,max_overlap,79,78,-1,True,True,smooth_consistent
W081,H,baseline,20,10,narrow_search,max_score,79,78,-1,True,True,smooth_consistent
W081,H,baseline,20,10,wide_search,baseline_rule,79,78,-1,True,True,smooth_consistent
W081,H,baseline,20,10,wide_search,closest_anchor,79,78,-1,True,True,smooth_consistent
W081,H,baseline,20,10,wide_search,max_overlap,79,78,-1,True,True,smooth_consistent
W081,H,baseline,20,10,wide_search,max_score,79,78,-1,True,True,smooth_consistent
W081,H,narrow,16,8,baseline_search,baseline_rule,78,78,0,True,True,smooth_consistent
W081,H,narrow,16,8,baseline_search,closest_anchor,78,78,0,True,True,smooth_consistent
W081,H,narrow,16,8,baseline_search,max_overlap,78,78,0,True,True,smooth_consistent
W081,H,narrow,16,8,baseline_search,max_score,78,78,0,True,True,smooth_consistent
W081,H,narrow,16,8,narrow_search,baseline_rule,78,78,0,True,True,smooth_consistent
W081,H,narrow,16,8,narrow_search,closest_anchor,78,78,0,True,True,smooth_consistent
W081,H,narrow,16,8,narrow_search,max_overlap,78,78,0,True,True,smooth_consistent
W081,H,narrow,16,8,narrow_search,max_score,78,78,0,True,True,smooth_consistent
W081,H,narrow,16,8,wide_search,baseline_rule,78,78,0,True,True,smooth_consistent
W081,H,narrow,16,8,wide_search,closest_anchor,78,78,0,True,True,smooth_consistent
W081,H,narrow,16,8,wide_search,max_overlap,78,78,0,True,True,smooth_consistent
W081,H,narrow,16,8,wide_search,max_score,78,78,0,True,True,smooth_consistent
W081,H,wide,24,12,baseline_search,baseline_rule,79,78,-1,True,True,smooth_consistent
W081,H,wide,24,12,baseline_search,closest_anchor,79,78,-1,True,True,smooth_consistent
W081,H,wide,24,12,baseline_search,max_overlap,79,78,-1,True,True,smooth_consistent
W081,H,wide,24,12,baseline_search,max_score,79,78,-1,True,True,smooth_consistent
W081,H,wide,24,12,narrow_search,baseline_rule,79,78,-1,True,True,smooth_consistent
W081,H,wide,24,12,narrow_search,closest_anchor,79,78,-1,True,True,smooth_consistent
W081,H,wide,24,12,narrow_search,max_overlap,79,78,-1,True,True,smooth_consistent
W081,H,wide,24,12,narrow_search,max_score,79,78,-1,True,True,smooth_consistent
W081,H,wide,24,12,wide_search,baseline_rule,79,78,-1,True,True,smooth_consistent
W081,H,wide,24,12,wide_search,closest_anchor,79,78,-1,True,True,smooth_consistent
W081,H,wide,24,12,wide_search,max_overlap,79,78,-1,True,True,smooth_consistent
W081,H,wide,24,12,wide_search,max_score,79,78,-1,True,True,smooth_consistent
W081,Je,baseline,20,10,baseline_search,baseline_rule,81,83,2,True,True,smooth_consistent
W081,Je,baseline,20,10,baseline_search,closest_anchor,81,83,2,True,True,smooth_consistent
W081,Je,baseline,20,10,baseline_search,max_overlap,81,83,2,True,True,smooth_consistent
W081,Je,baseline,20,10,baseline_search,max_score,81,83,2,True,True,smooth_consistent
W081,Je,baseline,20,10,narrow_search,baseline_rule,81,83,2,True,True,smooth_consistent
W081,Je,baseline,20,10,narrow_search,closest_anchor,81,83,2,True,True,smooth_consistent
W081,Je,baseline,20,10,narrow_search,max_overlap,81,83,2,True,True,smooth_consistent
W081,Je,baseline,20,10,narrow_search,max_score,81,83,2,True,True,smooth_consistent
W081,Je,baseline,20,10,wide_search,baseline_rule,81,83,2,True,True,smooth_consistent
W081,Je,baseline,20,10,wide_search,closest_anchor,81,83,2,True,True,smooth_consistent
W081,Je,baseline,20,10,wide_search,max_overlap,81,83,2,True,True,smooth_consistent
W081,Je,baseline,20,10,wide_search,max_score,107,107,0,True,True,smooth_consistent
W081,Je,narrow,16,8,baseline_search,baseline_rule,80,79,-1,True,True,smooth_consistent
W081,Je,narrow,16,8,baseline_search,closest_anchor,80,79,-1,True,True,smooth_consistent
W081,Je,narrow,16,8,baseline_search,max_overlap,80,79,-1,True,True,smooth_consistent
W081,Je,narrow,16,8,baseline_search,max_score,80,79,-1,True,True,smooth_consistent
W081,Je,narrow,16,8,narrow_search,baseline_rule,80,79,-1,True,True,smooth_consistent
W081,Je,narrow,16,8,narrow_search,closest_anchor,80,79,-1,True,True,smooth_consistent
W081,Je,narrow,16,8,narrow_search,max_overlap,80,79,-1,True,True,smooth_consistent
W081,Je,narrow,16,8,narrow_search,max_score,80,79,-1,True,True,smooth_consistent
W081,Je,narrow,16,8,wide_search,baseline_rule,80,79,-1,True,True,smooth_consistent
W081,Je,narrow,16,8,wide_search,closest_anchor,80,79,-1,True,True,smooth_consistent
W081,Je,narrow,16,8,wide_search,max_overlap,80,79,-1,True,True,smooth_consistent
W081,Je,narrow,16,8,wide_search,max_score,107,107,0,True,True,smooth_consistent
W081,Je,wide,24,12,baseline_search,baseline_rule,81,83,2,True,True,smooth_consistent
W081,Je,wide,24,12,baseline_search,closest_anchor,81,83,2,True,True,smooth_consistent
W081,Je,wide,24,12,baseline_search,max_overlap,81,83,2,True,True,smooth_consistent
W081,Je,wide,24,12,baseline_search,max_score,81,83,2,True,True,smooth_consistent
W081,Je,wide,24,12,narrow_search,baseline_rule,81,83,2,True,True,smooth_consistent
W081,Je,wide,24,12,narrow_search,closest_anchor,81,83,2,True,True,smooth_consistent
W081,Je,wide,24,12,narrow_search,max_overlap,81,83,2,True,True,smooth_consistent
W081,Je,wide,24,12,narrow_search,max_score,81,83,2,True,True,smooth_consistent
W081,Je,wide,24,12,wide_search,baseline_rule,81,83,2,True,True,smooth_consistent
W081,Je,wide,24,12,wide_search,closest_anchor,81,83,2,True,True,smooth_consistent
W081,Je,wide,24,12,wide_search,max_overlap,81,83,2,True,True,smooth_consistent
W081,Je,wide,24,12,wide_search,max_score,107,107,0,True,True,smooth_consistent
W081,Jw,baseline,20,10,baseline_search,baseline_rule,83,83,0,True,True,smooth_consistent
W081,Jw,baseline,20,10,baseline_search,closest_anchor,82,83,1,True,True,smooth_consistent
W081,Jw,baseline,20,10,baseline_search,max_overlap,82,77,-5,False,True,smooth_moderately_sensitive
W081,Jw,baseline,20,10,baseline_search,max_score,76,77,1,True,True,smooth_consistent
W081,Jw,baseline,20,10,narrow_search,baseline_rule,82,83,1,True,True,smooth_consistent
W081,Jw,baseline,20,10,narrow_search,closest_anchor,82,83,1,True,True,smooth_consistent
W081,Jw,baseline,20,10,narrow_search,max_overlap,82,77,-5,False,True,smooth_moderately_sensitive
W081,Jw,baseline,20,10,narrow_search,max_score,76,77,1,True,True,smooth_consistent
W081,Jw,baseline,20,10,wide_search,baseline_rule,82,83,1,True,True,smooth_consistent
W081,Jw,baseline,20,10,wide_search,closest_anchor,82,83,1,True,True,smooth_consistent
W081,Jw,baseline,20,10,wide_search,max_overlap,82,77,-5,False,True,smooth_moderately_sensitive
W081,Jw,baseline,20,10,wide_search,max_score,76,77,1,True,True,smooth_consistent
W081,Jw,narrow,16,8,baseline_search,baseline_rule,82,81,-1,True,True,smooth_consistent
W081,Jw,narrow,16,8,baseline_search,closest_anchor,82,81,-1,True,True,smooth_consistent
W081,Jw,narrow,16,8,baseline_search,max_overlap,82,81,-1,True,True,smooth_consistent
W081,Jw,narrow,16,8,baseline_search,max_score,76,75,-1,True,True,smooth_consistent
