window_id,mode,target,target_type,influence_group,years,n_years,pc_score_mean,pc_score_min,pc_score_max,pc_phase_concentration,overlap_status
W045,2,P-Jw,pairwise_order,reduce_P_earlier,1982;1984;1985;1992;1993;2003;2009;2016;2022,9,-0.4336656826173325,-1.3650661403794826,0.34819597691781906,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W045,2,P-V,pairwise_order,push_P_earlier,1981;1986;1991;2023,4,0.3707492652425203,-0.5442983227490711,1.554012113447799,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W045,2,P-V,pairwise_order,push_V_earlier,2011,1,-0.2822452424508575,-0.2822452424508575,-0.2822452424508575,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W045,2,P-V,pairwise_order,reduce_P_earlier,1997;1999;2005;2009;2013;2014;2019;2021,8,0.17787281036594554,-1.575332097376175,1.1497255991651474,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W045,2,P-V,pairwise_order,reduce_V_earlier,1980;1987;1988;1989;1996;2016;2017,7,0.12432904816126791,-0.2932884816776719,0.4613595049785732,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W045,2,V-H,pairwise_order,push_H_earlier,1991;1992;1995;1996;1999;2009;2015,7,0.47109391679903306,-1.3650661403794826,1.554012113447799,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W045,2,V-H,pairwise_order,push_V_earlier,1981;1983,2,-0.2815302830938226,-0.5442983227490711,-0.018762243438574123,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W045,2,V-H,pairwise_order,reduce_H_earlier,2011;2017,2,-0.18076890788825395,-0.2822452424508575,-0.0792925733256504,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W045,2,V-H,pairwise_order,reduce_V_earlier,2005,1,-0.37324675136445307,-0.37324675136445307,-0.37324675136445307,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W045,2,V-Je,pairwise_order,push_Je_earlier,1994;2003;2010;2018,4,-0.20660283308142244,-0.9583445286881778,0.2849704726028904,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W045,2,V-Je,pairwise_order,push_V_earlier,1990;1992;2000;2006;2011;2012;2013;2019;2022,9,0.10217165530117628,-1.3650661403794826,1.1200254807196923,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W045,2,V-Je,pairwise_order,reduce_Je_earlier,1979;1984;2004,3,-0.030668196704282596,-0.23734528162371965,0.34819597691781906,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W045,2,V-Je,pairwise_order,reduce_V_earlier,1985;1986;1988;1989;1991;1997;2016,7,-0.10702775358456793,-1.575332097376175,1.554012113447799,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W045,2,V-Jw,pairwise_order,push_Jw_earlier,1989;1993;2016;2022,4,-0.07056568638940108,-0.8160391160566857,0.41220956846212825,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W045,2,V-Jw,pairwise_order,push_V_earlier,1991;2007;2011;2017;2019;2021;2023,7,0.3710298257019232,-0.2822452424508575,1.554012113447799,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W045,2,V-Jw,pairwise_order,reduce_Jw_earlier,1983;1987;1990;1999;2001;2008;2018,7,0.24971694330835356,-0.13277440933044812,1.1497255991651474,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W045,2,V-Jw,pairwise_order,reduce_V_earlier,1979;1982;1984;1985;1992;1995;1997;2003,8,-0.5178708769448501,-1.575332097376175,1.0396558702830678,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W045,3,H-Je,pairwise_order,push_H_earlier,1990;1995;1996;1999;2005;2009,6,0.26411966611338616,-0.6439227666503033,1.29833181353713,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W045,3,H-Je,pairwise_order,push_Je_earlier,1981;2023,2,0.38108861925991566,0.2250790471716613,0.53709819134817,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W045,3,H-Je,pairwise_order,reduce_H_earlier,1983;2011;2017,3,-0.09490882659640411,-1.0517644894267435,1.0054379079943376,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
