replicate_id,point_id,null_global_peak_score,null_local_peak_score,null_local_peak_day,null_local_peak_exists,local_window_start,local_window_end
83,RP005,43.01483908979326,24.23154024937437,158.0,True,158,162
84,RP001,17.487266637905044,0.0,,False,43,47
84,RP002,17.487266637905044,0.0,,False,79,83
84,RP003,17.487266637905044,0.0,,False,111,115
84,LP006,17.487266637905044,15.167523885670558,131.0,True,130,134
84,RP004,17.487266637905044,0.0,,False,133,137
84,RP005,17.487266637905044,0.0,,False,158,162
85,RP001,55.38350792742349,0.0,,False,43,47
85,RP002,55.38350792742349,21.560787057900047,83.0,True,79,83
85,RP003,55.38350792742349,0.0,,False,111,115
85,LP006,55.38350792742349,55.38350792742349,130.0,True,130,134
85,RP004,55.38350792742349,0.0,,False,133,137
85,RP005,55.38350792742349,0.0,,False,158,162
86,RP001,74.87843810692111,34.568719597936216,46.0,True,43,47
86,RP002,74.87843810692111,26.562388681214024,82.0,True,79,83
86,RP003,74.87843810692111,74.87843810692111,111.0,True,111,115
86,LP006,74.87843810692111,0.0,,False,130,134
86,RP004,74.87843810692111,40.46119842642905,137.0,True,133,137
86,RP005,74.87843810692111,43.05564112015948,160.0,True,158,162
87,RP001,66.74543782482343,0.0,,False,43,47
87,RP002,66.74543782482343,33.18416224640997,80.0,True,79,83
87,RP003,66.74543782482343,0.0,,False,111,115
87,LP006,66.74543782482343,0.0,,False,130,134
87,RP004,66.74543782482343,0.0,,False,133,137
87,RP005,66.74543782482343,0.0,,False,158,162
88,RP001,52.68319380273863,28.802847366997277,45.0,True,43,47
88,RP002,52.68319380273863,0.0,,False,79,83
88,RP003,52.68319380273863,0.0,,False,111,115
88,LP006,52.68319380273863,25.643298469911002,132.0,True,130,134
88,RP004,52.68319380273863,0.0,,False,133,137
88,RP005,52.68319380273863,0.0,,False,158,162
89,RP001,50.19988667643656,23.308514725858466,47.0,True,43,47
89,RP002,50.19988667643656,20.249336460984626,82.0,True,79,83
89,RP003,50.19988667643656,0.0,,False,111,115
89,LP006,50.19988667643656,0.0,,False,130,134
89,RP004,50.19988667643656,0.0,,False,133,137
89,RP005,50.19988667643656,0.0,,False,158,162
90,RP001,40.22904803046062,0.0,,False,43,47
90,RP002,40.22904803046062,0.0,,False,79,83
90,RP003,40.22904803046062,0.0,,False,111,115
90,LP006,40.22904803046062,0.0,,False,130,134
90,RP004,40.22904803046062,0.0,,False,133,137
90,RP005,40.22904803046062,0.0,,False,158,162
91,RP001,51.53264184540617,0.0,,False,43,47
91,RP002,51.53264184540617,32.025725408970274,82.0,True,79,83
91,RP003,51.53264184540617,44.762948335905044,115.0,True,111,115
91,LP006,51.53264184540617,0.0,,False,130,134
91,RP004,51.53264184540617,38.09131424218254,137.0,True,133,137
91,RP005,51.53264184540617,0.0,,False,158,162
92,RP001,59.82272768221895,0.0,,False,43,47
92,RP002,59.82272768221895,59.82272768221895,80.0,True,79,83
92,RP003,59.82272768221895,27.74579964301075,115.0,True,111,115
92,LP006,59.82272768221895,0.0,,False,130,134
92,RP004,59.82272768221895,33.34548578799352,135.0,True,133,137
92,RP005,59.82272768221895,0.0,,False,158,162
93,RP001,31.80239919484852,0.0,,False,43,47
93,RP002,31.80239919484852,0.0,,False,79,83
93,RP003,31.80239919484852,0.0,,False,111,115
93,LP006,31.80239919484852,0.0,,False,130,134
93,RP004,31.80239919484852,0.0,,False,133,137
93,RP005,31.80239919484852,31.80239919484852,162.0,True,158,162
94,RP001,32.936012151374854,0.0,,False,43,47
94,RP002,32.936012151374854,0.0,,False,79,83
94,RP003,32.936012151374854,0.0,,False,111,115
94,LP006,32.936012151374854,0.0,,False,130,134
94,RP004,32.936012151374854,0.0,,False,133,137
94,RP005,32.936012151374854,18.843426098576824,158.0,True,158,162
95,RP001,44.68650446742368,0.0,,False,43,47
95,RP002,44.68650446742368,0.0,,False,79,83
95,RP003,44.68650446742368,0.0,,False,111,115
95,LP006,44.68650446742368,0.0,,False,130,134
95,RP004,44.68650446742368,0.0,,False,133,137
95,RP005,44.68650446742368,44.68650446742368,158.0,True,158,162
96,RP001,30.67473509289569,15.292231205722494,45.0,True,43,47
96,RP002,30.67473509289569,0.0,,False,79,83
96,RP003,30.67473509289569,12.432370183620566,113.0,True,111,115
96,LP006,30.67473509289569,27.794441210165342,130.0,True,130,134
96,RP004,30.67473509289569,0.0,,False,133,137
96,RP005,30.67473509289569,0.0,,False,158,162
97,RP001,27.82998381947509,0.0,,False,43,47
97,RP002,27.82998381947509,23.20361277272723,82.0,True,79,83
97,RP003,27.82998381947509,0.0,,False,111,115
97,LP006,27.82998381947509,0.0,,False,130,134
97,RP004,27.82998381947509,0.0,,False,133,137
97,RP005,27.82998381947509,0.0,,False,158,162
98,RP001,32.72313065902543,23.161128283895287,44.0,True,43,47
98,RP002,32.72313065902543,17.91100306668684,80.0,True,79,83
98,RP003,32.72313065902543,0.0,,False,111,115
98,LP006,32.72313065902543,18.078553476363627,134.0,True,130,134
98,RP004,32.72313065902543,18.078553476363627,134.0,True,133,137
98,RP005,32.72313065902543,0.0,,False,158,162
99,RP001,53.41216362718232,0.0,,False,43,47
99,RP002,53.41216362718232,0.0,,False,79,83
99,RP003,53.41216362718232,0.0,,False,111,115
99,LP006,53.41216362718232,0.0,,False,130,134
99,RP004,53.41216362718232,0.0,,False,133,137
99,RP005,53.41216362718232,0.0,,False,158,162
100,RP001,68.8832128733037,0.0,,False,43,47
100,RP002,68.8832128733037,26.424313238702332,80.0,True,79,83
100,RP003,68.8832128733037,22.39760122046181,112.0,True,111,115
100,LP006,68.8832128733037,20.76731667173771,133.0,True,130,134
100,RP004,68.8832128733037,20.76731667173771,133.0,True,133,137
100,RP005,68.8832128733037,0.0,,False,158,162
101,RP001,43.647783503824115,0.0,,False,43,47
101,RP002,43.647783503824115,0.0,,False,79,83
101,RP003,43.647783503824115,0.0,,False,111,115
101,LP006,43.647783503824115,0.0,,False,130,134
101,RP004,43.647783503824115,0.0,,False,133,137
101,RP005,43.647783503824115,23.369354269942406,162.0,True,158,162
102,RP001,49.79782095044429,0.0,,False,43,47
102,RP002,49.79782095044429,18.244293236593855,80.0,True,79,83
102,RP003,49.79782095044429,0.0,,False,111,115
102,LP006,49.79782095044429,12.538798902896009,133.0,True,130,134
102,RP004,49.79782095044429,12.538798902896009,133.0,True,133,137
102,RP005,49.79782095044429,0.0,,False,158,162
103,RP001,35.70270228604566,22.13685262673225,43.0,True,43,47
103,RP002,35.70270228604566,0.0,,False,79,83
103,RP003,35.70270228604566,0.0,,False,111,115
103,LP006,35.70270228604566,29.884705690051327,131.0,True,130,134
103,RP004,35.70270228604566,0.0,,False,133,137
103,RP005,35.70270228604566,19.94409094661928,162.0,True,158,162
104,RP001,29.420507974843595,0.0,,False,43,47
104,RP002,29.420507974843595,0.0,,False,79,83
104,RP003,29.420507974843595,15.25868909993333,112.0,True,111,115
104,LP006,29.420507974843595,0.0,,False,130,134
104,RP004,29.420507974843595,20.212049846355704,137.0,True,133,137
104,RP005,29.420507974843595,28.367861230508268,158.0,True,158,162
105,RP001,34.10400995238509,28.743920986617443,47.0,True,43,47
105,RP002,34.10400995238509,0.0,,False,79,83
105,RP003,34.10400995238509,13.618385255039767,113.0,True,111,115
105,LP006,34.10400995238509,22.738470479399403,132.0,True,130,134
105,RP004,34.10400995238509,22.628488034844594,135.0,True,133,137
105,RP005,34.10400995238509,0.0,,False,158,162
106,RP001,24.829772827374327,0.0,,False,43,47
106,RP002,24.829772827374327,0.0,,False,79,83
106,RP003,24.829772827374327,0.0,,False,111,115
106,LP006,24.829772827374327,0.0,,False,130,134
106,RP004,24.829772827374327,18.833757726173886,137.0,True,133,137
106,RP005,24.829772827374327,17.335762395710546,158.0,True,158,162
107,RP001,41.588891002577924,0.0,,False,43,47
107,RP002,41.588891002577924,0.0,,False,79,83
107,RP003,41.588891002577924,19.464070903819852,111.0,True,111,115
107,LP006,41.588891002577924,0.0,,False,130,134
107,RP004,41.588891002577924,0.0,,False,133,137
107,RP005,41.588891002577924,0.0,,False,158,162
108,RP001,70.94079171330768,0.0,,False,43,47
108,RP002,70.94079171330768,47.043567657228856,80.0,True,79,83
108,RP003,70.94079171330768,32.70736900006151,111.0,True,111,115
108,LP006,70.94079171330768,0.0,,False,130,134
108,RP004,70.94079171330768,0.0,,False,133,137
108,RP005,70.94079171330768,0.0,,False,158,162
109,RP001,65.90370053101549,42.956225780507054,44.0,True,43,47
109,RP002,65.90370053101549,0.0,,False,79,83
109,RP003,65.90370053101549,0.0,,False,111,115
109,LP006,65.90370053101549,0.0,,False,130,134
109,RP004,65.90370053101549,32.44427792636697,137.0,True,133,137
109,RP005,65.90370053101549,0.0,,False,158,162
110,RP001,26.369652670897903,16.584633647441134,46.0,True,43,47
110,RP002,26.369652670897903,0.0,,False,79,83
110,RP003,26.369652670897903,0.0,,False,111,115
110,LP006,26.369652670897903,0.0,,False,130,134
110,RP004,26.369652670897903,0.0,,False,133,137
110,RP005,26.369652670897903,26.369652670897903,161.0,True,158,162
111,RP001,27.298051321701458,10.889191087640768,47.0,True,43,47
111,RP002,27.298051321701458,11.283624374810852,82.0,True,79,83
111,RP003,27.298051321701458,0.0,,False,111,115
111,LP006,27.298051321701458,0.0,,False,130,134
111,RP004,27.298051321701458,0.0,,False,133,137
111,RP005,27.298051321701458,0.0,,False,158,162
112,RP001,26.54155195877002,23.487562406064537,45.0,True,43,47
112,RP002,26.54155195877002,7.1394889105988035,79.0,True,79,83
112,RP003,26.54155195877002,0.0,,False,111,115
112,LP006,26.54155195877002,0.0,,False,130,134
112,RP004,26.54155195877002,0.0,,False,133,137
112,RP005,26.54155195877002,0.0,,False,158,162
113,RP001,23.532400496054564,0.0,,False,43,47
113,RP002,23.532400496054564,0.0,,False,79,83
113,RP003,23.532400496054564,0.0,,False,111,115
113,LP006,23.532400496054564,0.0,,False,130,134
113,RP004,23.532400496054564,0.0,,False,133,137
113,RP005,23.532400496054564,9.009214060214239,158.0,True,158,162
114,RP001,38.01608971489817,0.0,,False,43,47
114,RP002,38.01608971489817,0.0,,False,79,83
114,RP003,38.01608971489817,17.359653480683924,113.0,True,111,115
114,LP006,38.01608971489817,38.01608971489817,134.0,True,130,134
114,RP004,38.01608971489817,38.01608971489817,134.0,True,133,137
114,RP005,38.01608971489817,32.14225724444439,159.0,True,158,162
115,RP001,41.46261807965853,0.0,,False,43,47
115,RP002,41.46261807965853,0.0,,False,79,83
115,RP003,41.46261807965853,0.0,,False,111,115
115,LP006,41.46261807965853,0.0,,False,130,134
115,RP004,41.46261807965853,0.0,,False,133,137
115,RP005,41.46261807965853,32.81098249745329,161.0,True,158,162
116,RP001,39.28631825028568,30.93007916207604,45.0,True,43,47
116,RP002,39.28631825028568,13.008624035164711,82.0,True,79,83
116,RP003,39.28631825028568,21.960343164075898,111.0,True,111,115
116,LP006,39.28631825028568,27.47287494934029,132.0,True,130,134
116,RP004,39.28631825028568,0.0,,False,133,137
116,RP005,39.28631825028568,19.68819177370792,158.0,True,158,162
117,RP001,40.45791157682731,0.0,,False,43,47
117,RP002,40.45791157682731,0.0,,False,79,83
117,RP003,40.45791157682731,0.0,,False,111,115
117,LP006,40.45791157682731,0.0,,False,130,134
117,RP004,40.45791157682731,25.237143792519532,135.0,True,133,137
117,RP005,40.45791157682731,18.48645828745979,158.0,True,158,162
118,RP001,48.18347943974727,14.63650634969477,45.0,True,43,47
118,RP002,48.18347943974727,0.0,,False,79,83
118,RP003,48.18347943974727,0.0,,False,111,115
118,LP006,48.18347943974727,0.0,,False,130,134
118,RP004,48.18347943974727,0.0,,False,133,137
118,RP005,48.18347943974727,0.0,,False,158,162
119,RP001,57.01461989441225,0.0,,False,43,47
119,RP002,57.01461989441225,28.227951321605296,81.0,True,79,83
119,RP003,57.01461989441225,0.0,,False,111,115
119,LP006,57.01461989441225,0.0,,False,130,134
119,RP004,57.01461989441225,16.78480130361075,136.0,True,133,137
119,RP005,57.01461989441225,0.0,,False,158,162
120,RP001,33.008194701595805,0.0,,False,43,47
120,RP002,33.008194701595805,0.0,,False,79,83
120,RP003,33.008194701595805,0.0,,False,111,115
120,LP006,33.008194701595805,33.008194701595805,130.0,True,130,134
120,RP004,33.008194701595805,0.0,,False,133,137
120,RP005,33.008194701595805,0.0,,False,158,162
121,RP001,29.02015261976604,26.615687263040886,44.0,True,43,47
121,RP002,29.02015261976604,0.0,,False,79,83
121,RP003,29.02015261976604,0.0,,False,111,115
121,LP006,29.02015261976604,0.0,,False,130,134
121,RP004,29.02015261976604,0.0,,False,133,137
121,RP005,29.02015261976604,0.0,,False,158,162
122,RP001,53.62213119850247,0.0,,False,43,47
122,RP002,53.62213119850247,34.61835755194173,81.0,True,79,83
122,RP003,53.62213119850247,14.841155856142425,112.0,True,111,115
122,LP006,53.62213119850247,0.0,,False,130,134
122,RP004,53.62213119850247,0.0,,False,133,137
122,RP005,53.62213119850247,53.62213119850247,161.0,True,158,162
123,RP001,38.20065026626146,18.65050898768927,45.0,True,43,47
123,RP002,38.20065026626146,33.66755886423377,83.0,True,79,83
123,RP003,38.20065026626146,0.0,,False,111,115
123,LP006,38.20065026626146,38.20065026626146,131.0,True,130,134
123,RP004,38.20065026626146,0.0,,False,133,137
123,RP005,38.20065026626146,0.0,,False,158,162
124,RP001,50.1819013137634,39.87798900088618,47.0,True,43,47
124,RP002,50.1819013137634,0.0,,False,79,83
124,RP003,50.1819013137634,38.347724119365495,111.0,True,111,115
124,LP006,50.1819013137634,0.0,,False,130,134
124,RP004,50.1819013137634,0.0,,False,133,137
124,RP005,50.1819013137634,0.0,,False,158,162
125,RP001,40.167419131925605,34.638340715480396,46.0,True,43,47
125,RP002,40.167419131925605,0.0,,False,79,83
125,RP003,40.167419131925605,18.67058527373234,113.0,True,111,115
125,LP006,40.167419131925605,0.0,,False,130,134
125,RP004,40.167419131925605,0.0,,False,133,137
125,RP005,40.167419131925605,0.0,,False,158,162
126,RP001,41.67415726517589,32.299565920083886,44.0,True,43,47
126,RP002,41.67415726517589,0.0,,False,79,83
126,RP003,41.67415726517589,0.0,,False,111,115
126,LP006,41.67415726517589,11.754720509865173,132.0,True,130,134
126,RP004,41.67415726517589,0.0,,False,133,137
126,RP005,41.67415726517589,0.0,,False,158,162
127,RP001,65.12037418700203,0.0,,False,43,47
127,RP002,65.12037418700203,45.47330637292991,79.0,True,79,83
127,RP003,65.12037418700203,0.0,,False,111,115
127,LP006,65.12037418700203,0.0,,False,130,134
127,RP004,65.12037418700203,0.0,,False,133,137
127,RP005,65.12037418700203,0.0,,False,158,162
128,RP001,34.62227657295115,0.0,,False,43,47
128,RP002,34.62227657295115,0.0,,False,79,83
128,RP003,34.62227657295115,13.493052360054136,114.0,True,111,115
128,LP006,34.62227657295115,0.0,,False,130,134
128,RP004,34.62227657295115,0.0,,False,133,137
128,RP005,34.62227657295115,0.0,,False,158,162
129,RP001,42.43939090497086,0.0,,False,43,47
129,RP002,42.43939090497086,11.116114923376784,81.0,True,79,83
129,RP003,42.43939090497086,0.0,,False,111,115
129,LP006,42.43939090497086,27.097648144180084,131.0,True,130,134
129,RP004,42.43939090497086,0.0,,False,133,137
129,RP005,42.43939090497086,0.0,,False,158,162
130,RP001,47.40179988636852,0.0,,False,43,47
130,RP002,47.40179988636852,24.908888337781814,80.0,True,79,83
130,RP003,47.40179988636852,0.0,,False,111,115
130,LP006,47.40179988636852,0.0,,False,130,134
130,RP004,47.40179988636852,13.146222341179236,137.0,True,133,137
130,RP005,47.40179988636852,0.0,,False,158,162
131,RP001,83.10976599268535,73.63460397069093,46.0,True,43,47
131,RP002,83.10976599268535,0.0,,False,79,83
131,RP003,83.10976599268535,31.55335858457778,113.0,True,111,115
131,LP006,83.10976599268535,0.0,,False,130,134
131,RP004,83.10976599268535,0.0,,False,133,137
131,RP005,83.10976599268535,0.0,,False,158,162
132,RP001,25.68259605828345,9.8616349524486,45.0,True,43,47
132,RP002,25.68259605828345,0.0,,False,79,83
132,RP003,25.68259605828345,0.0,,False,111,115
132,LP006,25.68259605828345,11.435852090336082,130.0,True,130,134
132,RP004,25.68259605828345,11.200355698651055,134.0,True,133,137
132,RP005,25.68259605828345,0.0,,False,158,162
133,RP001,50.04253873953127,26.190880697417263,47.0,True,43,47
133,RP002,50.04253873953127,0.0,,False,79,83
133,RP003,50.04253873953127,0.0,,False,111,115
133,LP006,50.04253873953127,0.0,,False,130,134
133,RP004,50.04253873953127,46.661166343634314,137.0,True,133,137
133,RP005,50.04253873953127,0.0,,False,158,162
134,RP001,49.205835224848734,10.089081947080427,47.0,True,43,47
134,RP002,49.205835224848734,0.0,,False,79,83
134,RP003,49.205835224848734,25.52484395749442,113.0,True,111,115
134,LP006,49.205835224848734,19.010029850131062,132.0,True,130,134
134,RP004,49.205835224848734,0.0,,False,133,137
134,RP005,49.205835224848734,0.0,,False,158,162
135,RP001,56.146842197049224,0.0,,False,43,47
135,RP002,56.146842197049224,0.0,,False,79,83
135,RP003,56.146842197049224,17.513343929632228,113.0,True,111,115
135,LP006,56.146842197049224,25.60615618372798,132.0,True,130,134
135,RP004,56.146842197049224,0.0,,False,133,137
135,RP005,56.146842197049224,0.0,,False,158,162
136,RP001,35.92108514489793,20.709852333087397,46.0,True,43,47
136,RP002,35.92108514489793,13.166093940866764,79.0,True,79,83
136,RP003,35.92108514489793,35.153622741129126,114.0,True,111,115
136,LP006,35.92108514489793,0.0,,False,130,134
136,RP004,35.92108514489793,0.0,,False,133,137
136,RP005,35.92108514489793,0.0,,False,158,162
137,RP001,39.03687300720448,25.30726185419478,46.0,True,43,47
137,RP002,39.03687300720448,22.216601572727782,83.0,True,79,83
137,RP003,39.03687300720448,0.0,,False,111,115
137,LP006,39.03687300720448,0.0,,False,130,134
137,RP004,39.03687300720448,0.0,,False,133,137
137,RP005,39.03687300720448,0.0,,False,158,162
138,RP001,39.84477053093947,0.0,,False,43,47
138,RP002,39.84477053093947,31.70189567582316,79.0,True,79,83
138,RP003,39.84477053093947,17.261542240103225,112.0,True,111,115
138,LP006,39.84477053093947,16.626032842313425,133.0,True,130,134
138,RP004,39.84477053093947,16.626032842313425,133.0,True,133,137
138,RP005,39.84477053093947,24.23090629241252,161.0,True,158,162
139,RP001,42.22113667659127,17.954174041162446,47.0,True,43,47
139,RP002,42.22113667659127,11.185792982977247,83.0,True,79,83
139,RP003,42.22113667659127,0.0,,False,111,115
139,LP006,42.22113667659127,0.0,,False,130,134
139,RP004,42.22113667659127,0.0,,False,133,137
139,RP005,42.22113667659127,0.0,,False,158,162
140,RP001,37.008516670552424,0.0,,False,43,47
140,RP002,37.008516670552424,0.0,,False,79,83
140,RP003,37.008516670552424,0.0,,False,111,115
140,LP006,37.008516670552424,20.868769630028495,131.0,True,130,134
140,RP004,37.008516670552424,0.0,,False,133,137
140,RP005,37.008516670552424,37.008516670552424,162.0,True,158,162
141,RP001,34.203641236187046,19.004819991322925,43.0,True,43,47
141,RP002,34.203641236187046,0.0,,False,79,83
141,RP003,34.203641236187046,0.0,,False,111,115
141,LP006,34.203641236187046,0.0,,False,130,134
141,RP004,34.203641236187046,0.0,,False,133,137
141,RP005,34.203641236187046,0.0,,False,158,162
142,RP001,54.71837002036649,0.0,,False,43,47
142,RP002,54.71837002036649,0.0,,False,79,83
142,RP003,54.71837002036649,0.0,,False,111,115
142,LP006,54.71837002036649,21.601764822277545,132.0,True,130,134
142,RP004,54.71837002036649,25.6951858084812,137.0,True,133,137
142,RP005,54.71837002036649,24.688136407949127,159.0,True,158,162
143,RP001,34.65224139878414,0.0,,False,43,47
143,RP002,34.65224139878414,0.0,,False,79,83
143,RP003,34.65224139878414,0.0,,False,111,115
143,LP006,34.65224139878414,19.592219302915122,130.0,True,130,134
143,RP004,34.65224139878414,0.0,,False,133,137
143,RP005,34.65224139878414,0.0,,False,158,162
144,RP001,43.85208853320769,0.0,,False,43,47
144,RP002,43.85208853320769,0.0,,False,79,83
144,RP003,43.85208853320769,31.928535415837302,111.0,True,111,115
144,LP006,43.85208853320769,20.221605846636557,130.0,True,130,134
144,RP004,43.85208853320769,0.0,,False,133,137
144,RP005,43.85208853320769,0.0,,False,158,162
145,RP001,45.41669266571492,0.0,,False,43,47
145,RP002,45.41669266571492,0.0,,False,79,83
145,RP003,45.41669266571492,0.0,,False,111,115
145,LP006,45.41669266571492,0.0,,False,130,134
145,RP004,45.41669266571492,0.0,,False,133,137
145,RP005,45.41669266571492,0.0,,False,158,162
146,RP001,46.47570951304865,0.0,,False,43,47
146,RP002,46.47570951304865,23.853685331378916,83.0,True,79,83
146,RP003,46.47570951304865,37.1967951334675,113.0,True,111,115
146,LP006,46.47570951304865,13.788931606247019,131.0,True,130,134
146,RP004,46.47570951304865,0.0,,False,133,137
146,RP005,46.47570951304865,0.0,,False,158,162
147,RP001,50.28990243696334,0.0,,False,43,47
147,RP002,50.28990243696334,17.244840339727986,81.0,True,79,83
147,RP003,50.28990243696334,0.0,,False,111,115
147,LP006,50.28990243696334,0.0,,False,130,134
147,RP004,50.28990243696334,8.398909813442003,136.0,True,133,137
147,RP005,50.28990243696334,43.18843901968793,162.0,True,158,162
148,RP001,55.94777793256259,0.0,,False,43,47
148,RP002,55.94777793256259,24.211800105005402,82.0,True,79,83
148,RP003,55.94777793256259,0.0,,False,111,115
148,LP006,55.94777793256259,25.634484386036245,130.0,True,130,134
148,RP004,55.94777793256259,0.0,,False,133,137
148,RP005,55.94777793256259,55.94777793256259,158.0,True,158,162
149,RP001,44.112236497142774,0.0,,False,43,47
149,RP002,44.112236497142774,0.0,,False,79,83
149,RP003,44.112236497142774,0.0,,False,111,115
149,LP006,44.112236497142774,11.67272619739693,134.0,True,130,134
149,RP004,44.112236497142774,11.67272619739693,134.0,True,133,137
149,RP005,44.112236497142774,34.298731027343145,158.0,True,158,162
150,RP001,66.08014098394173,0.0,,False,43,47
150,RP002,66.08014098394173,0.0,,False,79,83
150,RP003,66.08014098394173,43.32682128086227,113.0,True,111,115
150,LP006,66.08014098394173,26.606652463489425,131.0,True,130,134
150,RP004,66.08014098394173,0.0,,False,133,137
150,RP005,66.08014098394173,29.377729255338345,162.0,True,158,162
151,RP001,49.75830634036369,41.10337789238136,45.0,True,43,47
151,RP002,49.75830634036369,29.00112790369879,80.0,True,79,83
151,RP003,49.75830634036369,19.252074153734185,114.0,True,111,115
151,LP006,49.75830634036369,29.875792058087548,130.0,True,130,134
151,RP004,49.75830634036369,29.42511810224461,133.0,True,133,137
151,RP005,49.75830634036369,20.157051258960436,158.0,True,158,162
152,RP001,35.564076994285834,11.513536002089637,45.0,True,43,47
152,RP002,35.564076994285834,31.28326798333041,80.0,True,79,83
152,RP003,35.564076994285834,14.13040088727333,115.0,True,111,115
152,LP006,35.564076994285834,16.5971183932102,132.0,True,130,134
152,RP004,35.564076994285834,0.0,,False,133,137
152,RP005,35.564076994285834,0.0,,False,158,162
153,RP001,55.17165401031329,21.243767663789512,46.0,True,43,47
153,RP002,55.17165401031329,0.0,,False,79,83
153,RP003,55.17165401031329,0.0,,False,111,115
153,LP006,55.17165401031329,0.0,,False,130,134
153,RP004,55.17165401031329,0.0,,False,133,137
153,RP005,55.17165401031329,23.03363463434227,158.0,True,158,162
154,RP001,63.07903378696407,0.0,,False,43,47
154,RP002,63.07903378696407,0.0,,False,79,83
154,RP003,63.07903378696407,0.0,,False,111,115
154,LP006,63.07903378696407,63.07903378696407,131.0,True,130,134
154,RP004,63.07903378696407,0.0,,False,133,137
154,RP005,63.07903378696407,0.0,,False,158,162
155,RP001,62.24180772868422,0.0,,False,43,47
155,RP002,62.24180772868422,0.0,,False,79,83
155,RP003,62.24180772868422,33.4513156811914,112.0,True,111,115
155,LP006,62.24180772868422,0.0,,False,130,134
155,RP004,62.24180772868422,0.0,,False,133,137
155,RP005,62.24180772868422,0.0,,False,158,162
156,RP001,42.19572103407614,0.0,,False,43,47
156,RP002,42.19572103407614,0.0,,False,79,83
156,RP003,42.19572103407614,16.93535441205219,111.0,True,111,115
156,LP006,42.19572103407614,0.0,,False,130,134
156,RP004,42.19572103407614,0.0,,False,133,137
156,RP005,42.19572103407614,0.0,,False,158,162
157,RP001,41.45162728400307,0.0,,False,43,47
157,RP002,41.45162728400307,0.0,,False,79,83
157,RP003,41.45162728400307,23.32160592398906,115.0,True,111,115
157,LP006,41.45162728400307,0.0,,False,130,134
157,RP004,41.45162728400307,0.0,,False,133,137
157,RP005,41.45162728400307,0.0,,False,158,162
158,RP001,40.93321622531998,10.735814300849372,44.0,True,43,47
158,RP002,40.93321622531998,19.880390672714558,80.0,True,79,83
158,RP003,40.93321622531998,0.0,,False,111,115
158,LP006,40.93321622531998,17.112253527468962,134.0,True,130,134
158,RP004,40.93321622531998,17.112253527468962,134.0,True,133,137
158,RP005,40.93321622531998,0.0,,False,158,162
159,RP001,37.128353164379575,32.01937028939184,46.0,True,43,47
159,RP002,37.128353164379575,0.0,,False,79,83
159,RP003,37.128353164379575,0.0,,False,111,115
159,LP006,37.128353164379575,0.0,,False,130,134
159,RP004,37.128353164379575,0.0,,False,133,137
159,RP005,37.128353164379575,14.780163702707448,161.0,True,158,162
160,RP001,48.0125753996014,15.570909089982452,44.0,True,43,47
160,RP002,48.0125753996014,48.0125753996014,79.0,True,79,83
160,RP003,48.0125753996014,0.0,,False,111,115
160,LP006,48.0125753996014,0.0,,False,130,134
160,RP004,48.0125753996014,0.0,,False,133,137
160,RP005,48.0125753996014,0.0,,False,158,162
161,RP001,54.61867386585634,0.0,,False,43,47
161,RP002,54.61867386585634,0.0,,False,79,83
161,RP003,54.61867386585634,24.388511130820827,113.0,True,111,115
161,LP006,54.61867386585634,38.3268819044681,130.0,True,130,134
161,RP004,54.61867386585634,0.0,,False,133,137
161,RP005,54.61867386585634,34.66151551603917,160.0,True,158,162
162,RP001,45.67691474670353,0.0,,False,43,47
162,RP002,45.67691474670353,0.0,,False,79,83
162,RP003,45.67691474670353,0.0,,False,111,115
162,LP006,45.67691474670353,0.0,,False,130,134
162,RP004,45.67691474670353,17.794251268497202,135.0,True,133,137
162,RP005,45.67691474670353,0.0,,False,158,162
163,RP001,32.07933117103899,0.0,,False,43,47
163,RP002,32.07933117103899,16.901003098048605,80.0,True,79,83
163,RP003,32.07933117103899,0.0,,False,111,115
163,LP006,32.07933117103899,17.66387120870271,132.0,True,130,134
163,RP004,32.07933117103899,0.0,,False,133,137
163,RP005,32.07933117103899,0.0,,False,158,162
164,RP001,34.69745549305604,0.0,,False,43,47
164,RP002,34.69745549305604,0.0,,False,79,83
164,RP003,34.69745549305604,0.0,,False,111,115
164,LP006,34.69745549305604,29.64628000124435,131.0,True,130,134
164,RP004,34.69745549305604,0.0,,False,133,137
164,RP005,34.69745549305604,0.0,,False,158,162
165,RP001,45.9309120264517,20.75353011021827,45.0,True,43,47
165,RP002,45.9309120264517,0.0,,False,79,83
165,RP003,45.9309120264517,25.216768044561988,112.0,True,111,115
165,LP006,45.9309120264517,22.106043387310336,134.0,True,130,134
165,RP004,45.9309120264517,22.106043387310336,134.0,True,133,137
165,RP005,45.9309120264517,25.884828549160993,161.0,True,158,162
166,RP001,32.467261143160314,14.952321914937883,46.0,True,43,47
166,RP002,32.467261143160314,23.747831079357326,80.0,True,79,83
166,RP003,32.467261143160314,0.0,,False,111,115
166,LP006,32.467261143160314,0.0,,False,130,134
166,RP004,32.467261143160314,0.0,,False,133,137
166,RP005,32.467261143160314,0.0,,False,158,162
167,RP001,54.241132941836895,54.241132941836895,47.0,True,43,47
167,RP002,54.241132941836895,0.0,,False,79,83
167,RP003,54.241132941836895,16.985022815441596,112.0,True,111,115
167,LP006,54.241132941836895,13.313020560415392,130.0,True,130,134
167,RP004,54.241132941836895,0.0,,False,133,137
167,RP005,54.241132941836895,0.0,,False,158,162
