window,source_index,target_index,family_direction,v1_status,failure_reason,evidence_tier,v1_stability_judgement,observed_stat_recomputed,observed_lag_recomputed,p_pos_surrogate_existing,p_pos_surrogate_recomputed,abs_diff,same_decision_at_005,same_decision_at_010,match_class,n_surrogate_valid
S1,V_strength,P_north_minus_main_35_45,V→P,lead_lag_yes,,Tier1b_audit_stable_with_same_day,stable_lag_dominant,0.5526002177848344,2,0.0009990009990009,0.000999000999000999,9.90960785651751e-17,True,True,good_match,1000
S1,Jw_meridional_width,Je_meridional_width,Jw→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.017138047537311657,5,0.975024975024975,0.962037962037962,0.012987012987012991,True,True,good_match,1000
S1,P_north_band_share_35_45,H_centroid_lat,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.12778993106368122,5,0.1218781218781218,0.28471528471528473,0.16283716283716293,True,True,good_match,1000
S1,V_pos_centroid_lat,P_main_band_share,V→P,lead_lag_yes,,Tier1a_audit_stable_clear_leadlag,stable_lag_dominant,0.3243999989894234,3,0.0009990009990009,0.000999000999000999,9.90960785651751e-17,True,True,good_match,1000
S1,P_main_band_share,Jw_strength,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.14362180984519954,4,0.1058941058941058,0.26573426573426573,0.15984015984015992,True,True,good_match,1000
S1,H_west_extent_lon,P_south_band_share_18_24,H→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.05810646413314269,4,0.5094905094905094,0.9080919080919081,0.39860139860139865,True,True,good_match,1000
S1,Je_strength,V_pos_centroid_lat,Je→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.0822355323020992,3,0.3166833166833167,0.7022977022977023,0.3856143856143856,True,True,good_match,1000
S1,P_south_band_share_18_24,Jw_meridional_width,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.05766879420250914,3,0.0959040959040959,0.14685314685314685,0.050949050949050945,True,False,good_match,1000
S1,P_main_band_share,Je_axis_lat,P→Je,lead_lag_yes,,Tier1b_audit_stable_with_same_day,significant_lagged_but_tau0_coupled,0.37047199472534836,1,0.0009990009990009,0.000999000999000999,9.90960785651751e-17,True,True,good_match,1000
S1,Jw_strength,P_total_centroid_lat_10_50,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.055445425230799567,4,0.5904095904095904,0.957042957042957,0.36663336663336665,True,True,good_match,1000
S1,Je_meridional_width,Jw_meridional_width,Je→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.02045741466118859,3,0.9310689310689312,0.942057942057942,0.010989010989010839,True,True,good_match,1000
S1,P_main_band_share,Je_strength,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.10662432572958476,1,0.2217782217782218,0.5614385614385614,0.3396603396603396,True,True,good_match,1000
T1,P_total_centroid_lat_10_50,Jw_axis_lat,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.20713025218875086,5,0.0579420579420579,0.1048951048951049,0.046953046953046994,True,False,good_match,1000
T1,V_pos_centroid_lat,P_north_minus_main_35_45,V→P,lead_lag_yes,,Tier1b_audit_stable_with_same_day,significant_lagged_but_tau0_coupled,0.390310142992885,1,0.0009990009990009,0.000999000999000999,9.90960785651751e-17,True,True,good_match,1000
T1,P_total_centroid_lat_10_50,Jw_meridional_width,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.08652879681556792,4,0.2197802197802197,0.2837162837162837,0.06393606393606402,True,True,good_match,1000
T1,Jw_axis_lat,P_north_minus_main_35_45,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.1343396110831013,1,0.2837162837162837,0.5004995004995005,0.21678321678321683,True,True,good_match,1000
T1,Je_meridional_width,V_NS_diff,Je→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.0750538473793247,5,0.3456543456543456,0.4915084915084915,0.1458541458541459,True,True,good_match,1000
T1,Je_meridional_width,P_north_band_share_35_45,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.01973291606369018,3,0.988011988011988,0.995004995004995,0.006993006993006978,True,True,good_match,1000
T1,Je_meridional_width,H_centroid_lat,Je→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09860375605844178,3,0.1218781218781218,0.2047952047952048,0.082917082917083,True,True,good_match,1000
T1,H_strength,P_north_band_share_35_45,H→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.014575635384418391,5,0.988011988011988,1.0,0.011988011988012026,True,True,good_match,1000
T1,Jw_meridional_width,Je_meridional_width,Jw→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.04093499733470164,2,0.928071928071928,0.935064935064935,0.006993006993007089,True,True,good_match,1000
T1,Jw_meridional_width,P_main_band_share,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.12339120905143128,5,0.0899100899100899,0.16283716283716285,0.07292707292707294,True,False,good_match,1000
T1,H_strength,V_NS_diff,H→V,lead_lag_yes,,Tier3_surrogate_or_persistence_sensitive_yes,audit_sensitive,0.37387388112559217,3,0.0059940059940059,0.005994005994005994,9.367506770274758e-17,True,True,good_match,1000
T1,P_spread_lat,Je_meridional_width,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07412227133474564,1,0.3126873126873127,0.48951048951048953,0.17682317682317683,True,True,good_match,1000
T1,Je_meridional_width,V_strength,Je→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07257031761642214,5,0.3546453546453546,0.5524475524475524,0.19780219780219777,True,True,good_match,1000
T1,H_west_extent_lon,Je_meridional_width,H→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07751784699906515,1,0.2827172827172827,0.4865134865134865,0.20379620379620383,True,True,good_match,1000
T1,Jw_axis_lat,H_zonal_width,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07208828574517859,4,0.6343656343656343,0.8861138861138861,0.2517482517482518,True,True,good_match,1000
T1,P_total_centroid_lat_10_50,Jw_strength,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.18281055086600875,5,0.1968031968031968,0.5634365634365635,0.36663336663336665,True,True,good_match,1000
T1,P_total_centroid_lat_10_50,Je_meridional_width,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.04547906247994626,2,0.6153846153846154,0.8811188811188811,0.26573426573426573,True,True,good_match,1000
T1,Jw_meridional_width,P_north_minus_main_35_45,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09916312440126698,5,0.2077922077922078,0.35764235764235763,0.14985014985014983,True,True,good_match,1000
T1,Je_strength,V_pos_centroid_lat,Je→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.1600154910662394,1,0.2347652347652347,0.48151848151848153,0.24675324675324684,True,True,good_match,1000
T1,P_main_band_share,Jw_axis_lat,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.20184094675991543,5,0.0639360639360639,0.14485514485514486,0.08091908091908097,True,False,good_match,1000
T1,Jw_meridional_width,V_pos_centroid_lat,Jw→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.05980439294638148,3,0.6413586413586414,0.8481518481518482,0.20679320679320679,True,True,good_match,1000
T1,H_zonal_width,Jw_axis_lat,H→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.11440392457501326,4,0.3066933066933067,0.4305694305694306,0.1238761238761239,True,True,good_match,1000
T1,Je_axis_lat,H_strength,Je→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.0799105126355856,3,0.6433566433566433,0.9590409590409591,0.31568431568431576,True,True,good_match,1000
T1,P_south_band_share_18_24,H_strength,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.08682294297006127,2,0.6573426573426573,0.973026973026973,0.31568431568431576,True,True,good_match,1000
T1,Je_axis_lat,H_west_extent_lon,Je→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.1618929674593718,5,0.1788211788211788,0.4085914085914086,0.2297702297702298,True,True,good_match,1000
T1,P_spread_lat,Jw_strength,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07218937489665457,1,0.6973026973026973,0.977022977022977,0.2797202797202797,True,True,good_match,1000
T1,P_north_minus_main_35_45,H_strength,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.25354066378405943,5,0.0569430569430569,0.15584415584415584,0.09890109890109894,True,False,good_match,1000
T1,Je_axis_lat,H_zonal_width,Je→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.08030957258156103,3,0.5444555444555444,0.8571428571428571,0.31268731268731265,True,True,good_match,1000
T1,P_spread_lat,H_zonal_width,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.14274277116125514,3,0.1568431568431568,0.3996003996003996,0.2427572427572428,True,True,good_match,1000
T1,V_NS_diff,Je_axis_lat,V→Je,lead_lag_yes,,Tier1b_audit_stable_with_same_day,stable_lag_dominant,0.44297111438624026,2,0.0009990009990009,0.000999000999000999,9.90960785651751e-17,True,True,good_match,1000
T1,V_strength,P_main_band_share,V→P,lead_lag_yes,,Tier1b_audit_stable_with_same_day,significant_lagged_but_tau0_coupled,0.6985373249773238,1,0.0009990009990009,0.000999000999000999,9.90960785651751e-17,True,True,good_match,1000
T1,Je_meridional_width,H_west_extent_lon,Je→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09269561959573293,2,0.2087912087912088,0.26573426573426573,0.05694305694305693,True,True,good_match,1000
T1,H_zonal_width,P_main_minus_south,H→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.08213399792523855,1,0.5514485514485514,0.8191808191808192,0.26773226773226777,True,True,good_match,1000
T1,P_south_band_share_18_24,Jw_axis_lat,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.19240713490559694,5,0.0999000999000999,0.13486513486513488,0.034965034965034975,True,False,good_match,1000
T1,Je_meridional_width,P_main_band_share,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07708257489458296,1,0.3166833166833167,0.4825174825174825,0.16583416583416583,True,True,good_match,1000
T1,V_pos_centroid_lat,P_south_band_share_18_24,V→P,lead_lag_yes,,Tier1b_audit_stable_with_same_day,significant_lagged_but_tau0_coupled,0.3714028799725978,1,0.0029970029970029,0.000999000999000999,0.001998001998001901,True,True,good_match,1000
T1,P_spread_lat,Je_strength,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.16016585636218839,5,0.2517482517482518,0.43756243756243757,0.1858141858141858,True,True,good_match,1000
T1,V_pos_centroid_lat,Je_meridional_width,V→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.03915523137197845,3,0.7792207792207793,0.932067932067932,0.15284715284715278,True,True,good_match,1000
T1,V_NS_diff,P_total_centroid_lat_10_50,V→P,lead_lag_yes,,Tier1b_audit_stable_with_same_day,significant_lagged_but_tau0_coupled,0.799805479968497,1,0.0009990009990009,0.000999000999000999,9.90960785651751e-17,True,True,good_match,1000
T1,Je_meridional_width,Jw_strength,Je→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.11092238373191497,4,0.0819180819180819,0.1108891108891109,0.02897102897102899,True,False,good_match,1000
T1,P_main_minus_south,Jw_strength,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.196894515332835,4,0.1518481518481518,0.4155844155844156,0.2637362637362638,True,True,good_match,1000
T1,Je_strength,H_strength,Je→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.2292941533497228,3,0.0949050949050949,0.22977022977022976,0.13486513486513485,True,False,good_match,1000
T1,Jw_strength,P_spread_lat,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.16521235799122094,3,0.2167832167832167,0.48451548451548454,0.2677322677322679,True,True,good_match,1000
T1,Je_axis_lat,Jw_strength,Je→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.10299136113263342,1,0.5274725274725275,0.8821178821178821,0.3546453546453546,True,True,good_match,1000
T1,Jw_strength,V_strength,Jw→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.205739918009672,5,0.1258741258741259,0.2887112887112887,0.16283716283716282,True,True,good_match,1000
T1,Jw_strength,P_north_band_share_35_45,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.11661323869733783,5,0.4245754245754246,0.8151848151848152,0.39060939060939065,True,True,good_match,1000
T1,P_main_minus_south,H_strength,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.17320491121546203,5,0.2097902097902098,0.5674325674325674,0.35764235764235763,True,True,good_match,1000
T1,V_strength,H_strength,V→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.16192618244998047,1,0.2877122877122877,0.6873126873126874,0.39960039960039967,True,True,good_match,1000
T1,Jw_axis_lat,P_main_band_share,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07939743552850774,5,0.6113886113886113,0.9270729270729271,0.31568431568431576,True,True,good_match,1000
T1,Jw_strength,P_main_band_share,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.11794916195868582,5,0.4155844155844156,0.8491508491508492,0.43356643356643354,True,True,good_match,1000
T1,V_NS_diff,Je_meridional_width,V→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.03807051326981164,1,0.7042957042957043,0.942057942057942,0.2377622377622377,True,True,good_match,1000
T1,V_NS_diff,P_main_band_share,V→P,lead_lag_yes,,Tier1b_audit_stable_with_same_day,significant_lagged_but_tau0_coupled,0.7827173499770547,1,0.0009990009990009,0.000999000999000999,9.90960785651751e-17,True,True,good_match,1000
T1,V_pos_centroid_lat,Je_strength,V→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.20933459556040807,2,0.0939060939060939,0.12487512487512488,0.030969030969030975,True,False,good_match,1000
T1,H_zonal_width,P_north_band_share_35_45,H→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09197937439278032,4,0.4665334665334665,0.7782217782217782,0.3116883116883117,True,True,good_match,1000
T1,Jw_strength,Je_strength,Jw→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.1622226760051038,5,0.2397602397602397,0.4775224775224775,0.23776223776223782,True,True,good_match,1000
T1,Je_meridional_width,H_strength,Je→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07188417643960456,5,0.3666333666333666,0.5144855144855145,0.1478521478521479,True,True,good_match,1000
T1,H_strength,Jw_axis_lat,H→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.14847582892105005,1,0.2147852147852147,0.4945054945054945,0.2797202797202798,True,True,good_match,1000
T1,P_main_minus_south,Je_meridional_width,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.037552975184710485,5,0.7302697302697303,0.936063936063936,0.2057942057942057,True,True,good_match,1000
T1,V_strength,Jw_axis_lat,V→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.12600606331570244,1,0.2997002997002997,0.5984015984015985,0.29870129870129875,True,True,good_match,1000
T1,Jw_axis_lat,H_centroid_lat,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07465619074742244,3,0.6693306693306693,0.929070929070929,0.2597402597402597,True,True,good_match,1000
T1,H_centroid_lat,P_north_band_share_35_45,H→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09796727297855153,1,0.4835164835164835,0.9020979020979021,0.41858141858141856,True,True,good_match,1000
T1,P_north_minus_main_35_45,Jw_strength,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.19830456344426967,3,0.1478521478521478,0.3916083916083916,0.2437562437562438,True,True,good_match,1000
T1,H_strength,P_spread_lat,H→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.18190578784221173,5,0.1608391608391608,0.4945054945054945,0.3336663336663337,True,True,good_match,1000
T1,V_strength,Je_meridional_width,V→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.0486963006229567,1,0.5324675324675324,0.8701298701298701,0.33766233766233766,True,True,good_match,1000
T1,H_zonal_width,Je_axis_lat,H→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.02113573425764161,4,0.991008991008991,1.0,0.00899100899100902,True,True,good_match,1000
T1,H_centroid_lat,Jw_meridional_width,H→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.055765500101549556,1,0.4645354645354645,0.7632367632367633,0.29870129870129875,True,True,good_match,1000
T1,V_NS_diff,P_north_band_share_35_45,V→P,lead_lag_yes,,Tier1b_audit_stable_with_same_day,significant_lagged_but_tau0_coupled,0.4643350410024655,1,0.0009990009990009,0.000999000999000999,9.90960785651751e-17,True,True,good_match,1000
T1,Jw_strength,P_south_band_share_18_24,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.06565476856066335,4,0.7292707292707292,0.981018981018981,0.2517482517482518,True,True,good_match,1000
T1,Je_meridional_width,P_main_minus_south,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.058397472873400386,1,0.5384615384615384,0.7172827172827173,0.17882117882117887,True,True,good_match,1000
T1,Jw_strength,H_centroid_lat,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.06544727359316327,1,0.7242757242757243,0.987012987012987,0.2627372627372627,True,True,good_match,1000
T1,Jw_meridional_width,H_strength,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.08391672487288235,2,0.2967032967032967,0.5924075924075924,0.29570429570429574,True,True,good_match,1000
T1,Je_strength,P_north_minus_main_35_45,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.05622347750434458,1,0.7842157842157842,0.989010989010989,0.20479520479520485,True,True,good_match,1000
T1,Jw_strength,V_pos_centroid_lat,Jw→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07461453328983352,3,0.6703296703296703,0.964035964035964,0.29370629370629375,True,True,good_match,1000
T1,Jw_meridional_width,P_north_band_share_35_45,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09427465539623303,3,0.2457542457542457,0.44155844155844154,0.19580419580419584,True,True,good_match,1000
T1,Jw_strength,H_zonal_width,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.03271947961350405,5,0.8801198801198801,0.997002997002997,0.11688311688311692,True,True,good_match,1000
T1,V_pos_centroid_lat,P_main_minus_south,V→P,lead_lag_yes,,Tier1b_audit_stable_with_same_day,significant_lagged_but_tau0_coupled,0.5521431514775306,1,0.0009990009990009,0.000999000999000999,9.90960785651751e-17,True,True,good_match,1000
T1,Je_strength,H_zonal_width,Je→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.10969511850806599,1,0.2987012987012987,0.6853146853146853,0.3866133866133866,True,True,good_match,1000
T1,H_strength,Jw_meridional_width,H→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.029028701331776617,1,0.8271728271728271,0.973026973026973,0.1458541458541459,True,True,good_match,1000
T1,Je_strength,P_south_band_share_18_24,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.14329460214209588,5,0.3426573426573426,0.5544455544455544,0.21178821178821183,True,True,good_match,1000
T1,Jw_axis_lat,H_strength,Jw→H,lead_lag_yes,,Tier1a_audit_stable_clear_leadlag,stable_lag_dominant,0.37194710154621247,3,0.0009990009990009,0.000999000999000999,9.90960785651751e-17,True,True,good_match,1000
S2,V_pos_centroid_lat,Jw_meridional_width,V→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.040159747766015844,4,0.4405594405594406,0.7052947052947053,0.2647352647352647,True,True,good_match,1000
S2,P_north_band_share_35_45,Jw_strength,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.17002144822387297,2,0.0819180819180819,0.18681318681318682,0.10489510489510491,True,False,good_match,1000
S2,Jw_meridional_width,H_strength,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.012623688084313626,3,0.958041958041958,0.993006993006993,0.034965034965035,True,True,good_match,1000
S2,Je_axis_lat,H_west_extent_lon,Je→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.03641816100174889,3,0.7802197802197802,0.984015984015984,0.20379620379620378,True,True,good_match,1000
S2,H_strength,V_NS_diff,H→V,lead_lag_yes,,Tier1b_audit_stable_with_same_day,stable_lag_dominant,0.39113677061636487,2,0.0009990009990009,0.000999000999000999,9.90960785651751e-17,True,True,good_match,1000
S2,Je_strength,V_pos_centroid_lat,Je→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07579774047189583,1,0.4635364635364635,0.8741258741258742,0.4105894105894107,True,True,good_match,1000
S2,H_strength,P_main_minus_south,H→P,lead_lag_yes,,Tier1b_audit_stable_with_same_day,stable_lag_dominant,0.3252215256687568,3,0.0019980019980019,0.001998001998001998,9.80118763926896e-17,True,True,good_match,1000
S2,P_north_band_share_35_45,Je_axis_lat,P→Je,lead_lag_yes,,Tier1b_audit_stable_with_same_day,stable_lag_dominant,0.3559949460294327,1,0.0009990009990009,0.000999000999000999,9.90960785651751e-17,True,True,good_match,1000
S2,V_NS_diff,H_west_extent_lon,V→H,lead_lag_yes,,Tier1b_audit_stable_with_same_day,stable_lag_dominant,0.28072901439773246,3,0.0009990009990009,0.000999000999000999,9.90960785651751e-17,True,True,good_match,1000
S2,Jw_meridional_width,P_main_band_share,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.04713927758154608,5,0.3056943056943056,0.5784215784215784,0.27272727272727276,True,True,good_match,1000
S2,H_zonal_width,Je_axis_lat,H→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.04433156183443222,1,0.6293706293706294,0.8971028971028971,0.26773226773226777,True,True,good_match,1000
S2,Je_strength,P_north_band_share_35_45,Je→P,lead_lag_yes,,Tier1b_audit_stable_with_same_day,significant_lagged_but_tau0_coupled,0.3112371389599284,1,0.0009990009990009,0.000999000999000999,9.90960785651751e-17,True,True,good_match,1000
S2,Jw_meridional_width,P_total_centroid_lat_10_50,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.057716130393468415,5,0.2057942057942058,0.3176823176823177,0.1118881118881119,True,True,good_match,1000
S2,H_centroid_lat,P_north_minus_main_35_45,H→P,lead_lag_yes,,Tier1a_audit_stable_clear_leadlag,stable_lag_dominant,0.2312211599083744,3,0.0169830169830169,0.01998001998001998,0.0029970029970030794,True,True,good_match,1000
S2,Jw_strength,Je_axis_lat,Jw→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07067870121068762,1,0.4765234765234765,0.8421578421578422,0.3656343656343657,True,True,good_match,1000
S2,Jw_strength,P_north_band_share_35_45,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09838803415910632,5,0.3296703296703296,0.7312687312687313,0.40159840159840166,True,True,good_match,1000
S2,V_pos_centroid_lat,Je_meridional_width,V→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.059915619218011355,2,0.1038961038961039,0.21678321678321677,0.11288711288711287,True,True,good_match,1000
S2,H_centroid_lat,P_south_band_share_18_24,H→P,lead_lag_yes,,Tier1b_audit_stable_with_same_day,stable_lag_dominant,0.3714857126432705,3,0.0009990009990009,0.000999000999000999,9.90960785651751e-17,True,True,good_match,1000
S2,Je_meridional_width,H_west_extent_lon,Je→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.03367700767543595,2,0.5824175824175825,0.7922077922077922,0.2097902097902098,True,True,good_match,1000
S2,P_spread_lat,H_strength,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.14000104047904127,1,0.1748251748251748,0.5004995004995005,0.32567432567432575,True,True,good_match,1000
S2,P_total_centroid_lat_10_50,Je_strength,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.14465720567508064,1,0.1588411588411588,0.33466533466533466,0.17582417582417587,True,True,good_match,1000
S2,V_pos_centroid_lat,H_zonal_width,V→H,lead_lag_yes,,Tier1b_audit_stable_with_same_day,significant_lagged_but_tau0_coupled,0.18398328556373503,1,0.0019980019980019,0.000999000999000999,0.000999000999000901,True,True,good_match,1000
S2,H_centroid_lat,P_total_centroid_lat_10_50,H→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.15871033011937297,3,0.1308691308691308,0.26873126873126874,0.13786213786213794,True,True,good_match,1000
S2,P_north_band_share_35_45,Jw_meridional_width,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.036100421620142896,1,0.5124875124875125,0.8021978021978022,0.2897102897102898,True,True,good_match,1000
S2,P_north_band_share_35_45,H_centroid_lat,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.15402712083762957,4,0.1018981018981019,0.23776223776223776,0.13586413586413587,True,True,good_match,1000
S2,Je_meridional_width,V_pos_centroid_lat,Je→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.022176909299597678,5,0.8311688311688312,0.961038961038961,0.1298701298701298,True,True,good_match,1000
S2,H_strength,P_total_centroid_lat_10_50,H→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.19133654207024645,4,0.0629370629370629,0.17782217782217782,0.11488511488511492,True,False,good_match,1000
