window,source_index,target_index,family_direction,v1_status,failure_reason,evidence_tier,v1_stability_judgement,observed_positive_peak_abs_r,observed_positive_peak_lag,single_lag_p95_mean,single_lag_p95_max,max_lag_signed_p95,max_lag_abs_p95,max_lag_abs_p99,observed_minus_single_lag_p95_mean,observed_minus_max_lag_abs_p95,observed_over_max_lag_abs_p95,p_pos_surrogate_existing,p_pos_surrogate_recomputed,q_pos_within_window,fdr_pressure_ratio,single_to_max_lag_p95_increase
T3,Jw_meridional_width,V_pos_centroid_lat,Jw→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.011872165792116494,2,0.13479137301281485,0.14455648217724817,0.16447841538727193,0.177237124653072,0.2181908710766753,-0.12291920722069835,-0.1653649588609555,0.06698464452837036,0.997002997002997,1.0,0.998001998001998,1.001002004008016,0.04244575164025716
T3,Jw_meridional_width,V_NS_diff,Jw→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09887480304366257,5,0.1407432963519734,0.15627674705910347,0.17043980697699396,0.1844027153042125,0.21740927478157532,-0.04186849330831084,-0.08552791226054994,0.5361895180369064,0.2647352647352647,0.5764235764235764,0.4748777234326368,1.7937834005889415,0.0436594189522391
T3,Jw_meridional_width,H_strength,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.06091690301393113,1,0.14121025499578127,0.1540267934882395,0.16876351741341672,0.18884012608349285,0.21788438390737552,-0.08029335198185014,-0.12792322306956172,0.32258452839095025,0.6113886113886113,0.9270729270729271,0.7413688673531192,1.2125984251968505,0.04762987108771158
T3,Jw_meridional_width,H_centroid_lat,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.03824636380659077,4,0.13610105428618388,0.1472832509612255,0.16322911021565895,0.18172778643503715,0.21489234958214185,-0.09785469047959311,-0.14348142262844638,0.21045963612319038,0.8551448551448552,0.987012987012987,0.9209252286175365,1.076923076923077,0.045626732148853266
T3,Jw_meridional_width,H_west_extent_lon,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.10494971458407351,5,0.12485631747401475,0.14030520898489304,0.15336902446337686,0.16915951947044305,0.20465698566925208,-0.01990660288994124,-0.06420980488636954,0.6204186138186044,0.2297702297702297,0.4205794205794206,0.4536489151873767,1.974358974358975,0.0443032019964283
T3,Jw_meridional_width,Je_strength,Jw→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07119221639312193,1,0.13759231089498405,0.15115375131420983,0.16506521386610656,0.18218523421421365,0.2223263058140782,-0.06640009450186213,-0.11099301782109172,0.3907683117140768,0.5034965034965035,0.8521478521478522,0.6710875331564986,1.3328544061302678,0.044592923319229594
T3,Jw_meridional_width,Je_axis_lat,Jw→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.059346782354824046,5,0.13128835016417928,0.14287760771355126,0.15499269454435288,0.17611922800773308,0.22257364110428557,-0.07194156780935523,-0.11677244565290903,0.3369693532396033,0.6283716283716284,0.906093906093906,0.7530679437294223,1.198443579766537,0.0448308778435538
T3,Jw_meridional_width,Je_meridional_width,Jw→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.01703389168539016,4,0.08788882694983803,0.09005428793381542,0.10023522153585909,0.11635346673033231,0.13449446937380055,-0.07085493526444787,-0.09931957504494215,0.14639780114905315,0.998001998001998,0.999000999000999,0.998001998001998,1.0,0.02846463978049428
T4,P_main_band_share,H_strength,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.17662364787752502,5,0.22799574532325817,0.23570040408640353,0.2684797317345453,0.29436089761092776,0.3513434607121138,-0.05137209744573315,-0.11773724973340274,0.600024151682598,0.2187812187812187,0.5064935064935064,0.4264849074975657,1.9493670886075956,0.0663651522876696
T4,P_main_band_share,H_west_extent_lon,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.11388613289319213,4,0.19051584048717266,0.19365286539711543,0.22496300201986608,0.25012026613679467,0.29062292126424505,-0.07662970759398052,-0.13623413324360253,0.45532549062180366,0.3746253746253746,0.7582417582417582,0.6170300287947347,1.647058823529412,0.05960442564962201
T4,P_main_band_share,H_zonal_width,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07521380335579245,3,0.14177238380523297,0.1469005942556852,0.16952430389747813,0.18639446091751363,0.22219703898683504,-0.06655858044944052,-0.11118065756172119,0.4035195197623244,0.5034965034965035,0.8331668331668332,0.7146401985111663,1.4193548387096775,0.04462207711228067
T4,P_main_band_share,Je_strength,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.17823444958370688,5,0.22930569607737,0.23531797415501657,0.26673555958620004,0.28631361345520256,0.3241334662119669,-0.051071246493663125,-0.10807916387149569,0.622514757271903,0.2267732267732267,0.4915084915084915,0.4392839864537978,1.9371069182389944,0.05700791737783256
T4,P_main_band_share,Je_meridional_width,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09130241737833013,5,0.09924474205067141,0.10369853740202577,0.11491866848578174,0.1242275158379128,0.1505597482286505,-0.00794232467234128,-0.03292509845958268,0.7349613067805199,0.1458541458541458,0.2977022977022977,0.3509615384615385,2.406250000000001,0.024982773787241397
T4,P_main_band_share,Jw_strength,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07266744515861247,2,0.22536575659878233,0.2419798182205552,0.2751551437804577,0.29207370478260836,0.3422254842992509,-0.15269831144016988,-0.2194062596239959,0.24879831346919484,0.7052947052947053,0.985014985014985,0.8552392489400363,1.2125984251968505,0.06670794818382603
T4,P_main_band_share,Jw_axis_lat,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.19857537435870234,5,0.20085860054646076,0.2157030338393008,0.23492808809322663,0.25588131133784897,0.311644797416275,-0.0022832261877584192,-0.05730593697914663,0.7760448518904001,0.0919080919080919,0.23476523476523475,0.2888540031397174,3.1428571428571423,0.05502271079138821
T4,P_main_band_share,Jw_meridional_width,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.08299650352114954,5,0.12955327193440624,0.1337521759166512,0.15243750960068783,0.16416860648767181,0.21277234460373778,-0.046556768413256705,-0.08117210296652227,0.5055564842562158,0.1708291708291708,0.6943056943056943,0.3840539023020775,2.248175182481752,0.03461533455326557
T4,P_south_band_share_18_24,V_strength,P→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.18433838549365614,5,0.23396311526607336,0.24049556076652648,0.2725303816745434,0.3017785683175899,0.36248815823275465,-0.04962472977241722,-0.11744018282393379,0.6108398834328737,0.1968031968031968,0.45854145854145856,0.4151738672286617,2.10958904109589,0.06781545305151657
T4,P_south_band_share_18_24,V_NS_diff,P→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.2037504378673472,5,0.2364041449452447,0.24624071373802894,0.2749315934709087,0.2971081738427373,0.3632416788566985,-0.0326537070778975,-0.0933577359753901,0.6857786348725451,0.1498501498501498,0.3786213786213786,0.3532763532763532,2.357530864197531,0.0607040288974926
T4,P_south_band_share_18_24,H_strength,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.10746330260606285,5,0.21968690157366763,0.2252407590901987,0.25756135822367365,0.2797493665415668,0.3383733048169444,-0.11222359896760478,-0.17228606393550394,0.3841413617288578,0.5074925074925075,0.8771228771228772,0.7170077628793226,1.4128440366972477,0.06006246496789916
T4,P_south_band_share_18_24,H_centroid_lat,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.1625855189785283,5,0.19921007020450934,0.20677423593741065,0.24345468441393647,0.2672557836585521,0.32089965322434305,-0.036624551225981045,-0.10467026468002383,0.6083517323847656,0.2087912087912088,0.45354645354645357,0.4230769230769231,2.026315789473684,0.06804571345404278
T4,P_south_band_share_18_24,H_zonal_width,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.12381392505394208,1,0.13866816466329654,0.14076316443144885,0.16053489673797045,0.17647010081753792,0.21128480062985985,-0.014854239609354461,-0.05265617576359584,0.7016141798545242,0.1658341658341658,0.36363636363636365,0.3755656108597285,2.2647058823529416,0.03780193615424138
T4,P_south_band_share_18_24,Je_strength,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.059662036443435686,1,0.21719033576935867,0.22139258110579765,0.2548269831422997,0.2769765531706959,0.32577397840395333,-0.157528299325923,-0.21731451672726024,0.2154046462072441,0.7572427572427572,0.988011988011988,0.8779641411220358,1.159422302457992,0.059786217401337244
T4,P_south_band_share_18_24,Je_axis_lat,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07017637393886118,4,0.20035785314116472,0.207711786194607,0.2312260748183276,0.25833138766589187,0.302004412376609,-0.13018147920230355,-0.1881550137270307,0.27165252574581644,0.6793206793206793,0.97002997002997,0.8335887220349372,1.2270916334661355,0.057973534524727144
T4,P_south_band_share_18_24,Je_meridional_width,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.06719373008151495,4,0.09837563963098325,0.1008351649229755,0.11373448073015047,0.12749917039873968,0.147190580314558,-0.031181909549468298,-0.06030544031722472,0.5270130768017857,0.3316683316683316,0.6263736263736264,0.5649432534678437,1.7033379419316617,0.029123530767756423
T4,P_south_band_share_18_24,Jw_strength,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.052329752942400644,1,0.2202881866536289,0.23149625447792577,0.2620561364070142,0.2889580431770712,0.3476397824130325,-0.16795843371122826,-0.23662829023467055,0.18109810118811398,0.8031968031968032,0.993006993006993,0.9118472768107804,1.1352725423975014,0.06866985652344229
T4,P_south_band_share_18_24,Jw_axis_lat,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.1398621724289304,3,0.20147628113038318,0.21066043292956055,0.23834966021283982,0.2527029078032505,0.3110942761064344,-0.061614108701452786,-0.1128407353743201,0.5534648320621001,0.2467532467532467,0.6073926073926074,0.4662576687116564,1.8895705521472397,0.051226626672867315
T4,P_south_band_share_18_24,Jw_meridional_width,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.08924089310936961,5,0.12815342664338178,0.13469539614628262,0.15480242239501094,0.16689616776293123,0.19807971908443492,-0.03891253353401217,-0.07765527465356162,0.5347090607624522,0.1378621378621378,0.6193806193806194,0.3488794669897032,2.530640191715167,0.03874274111954945
T4,P_main_minus_south,V_strength,P→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.18361619782880828,5,0.22215295505430616,0.23220430895441546,0.26371002566560336,0.2904097030167405,0.3451235549577834,-0.038536757225497875,-0.10679350518793224,0.6322660569582409,0.1828171828171828,0.45354645354645357,0.3965330444203683,2.169014084507042,0.06825674796243436
T4,P_main_minus_south,H_strength,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.18075038130258317,5,0.2126646196869829,0.21548861994087412,0.2534789026490521,0.2720109647348634,0.32214986450491184,-0.03191423838439972,-0.09126058343228025,0.6644966737968285,0.1938061938061938,0.4035964035964036,0.4116710875331564,2.1241379310344826,0.05934634504788053
T4,P_main_minus_south,H_centroid_lat,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.12354464681451655,1,0.1941086648119405,0.20016127097078903,0.2293444406484189,0.24933627532587002,0.2868214362541573,-0.07056401799742396,-0.12579162851135348,0.4954940738288076,0.3486513486513486,0.7392607392607392,0.5804573804573805,1.6648648648648652,0.05522761051392952
T4,P_main_minus_south,H_west_extent_lon,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09901523176926505,1,0.18399465206141427,0.19409485771328652,0.21191633307394975,0.23528115657223167,0.2843215759152291,-0.08497942029214922,-0.13626592480296662,0.42083791669422205,0.4485514485514486,0.8371628371628371,0.6763285024154589,1.5078058595052881,0.0512865045108174
T4,P_main_minus_south,H_zonal_width,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.037151246569954756,1,0.13898458264440341,0.1428454154434302,0.15995591563249684,0.18330909103135373,0.21998454876488768,-0.10183333607444867,-0.14615784446139898,0.20266996230754478,0.8401598401598401,0.9920079920079921,0.9198266522210184,1.0948233993736498,0.04432450838695032
T4,P_main_minus_south,Je_strength,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.13336723042550208,5,0.2191351551829525,0.22621903772361976,0.2550554064681987,0.28659154558867694,0.3425230310714439,-0.08576792475745043,-0.15322431516317486,0.4653564715300916,0.3876123876123876,0.7012987012987013,0.6217287866772403,1.6039961738760762,0.06745639040572443
T4,P_main_minus_south,Je_axis_lat,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.12164321408540142,1,0.20295804124477246,0.20793709859233667,0.23437468978600365,0.25043944976221366,0.2992288137997191,-0.08131482715937104,-0.12879623567681225,0.485719059840208,0.3486513486513486,0.7272727272727273,0.5804573804573805,1.6648648648648652,0.047481408517441204
T4,P_main_minus_south,Je_meridional_width,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09149735444882993,5,0.0962399603551947,0.10063393611802744,0.11293758831763263,0.12531037735725464,0.14888810921644077,-0.004742605906364772,-0.03381302290842471,0.7301658200898622,0.1288711288711288,0.26973026973026976,0.3421750663129974,2.655172413793105,0.029070417002059937
T4,P_main_minus_south,Jw_strength,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.03809152752381658,5,0.21608380835841318,0.22805262361982298,0.25574143134882577,0.2836747873747382,0.3399569776580748,-0.1779922808345966,-0.24558325985092164,0.13427886163706595,0.8851148851148851,1.0,0.943305829118978,1.0657439446366783,0.06759097901632505
T4,P_main_minus_south,Jw_axis_lat,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07818387346112834,5,0.19665850110794317,0.202248258729969,0.23062491816316677,0.2552691823614308,0.30836616242602893,-0.11847462764681482,-0.17708530890030247,0.30628011081427475,0.6063936063936064,0.939060939060939,0.7880558260305096,1.29957805907173,0.058610681253487645
T4,P_main_minus_south,Jw_meridional_width,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.10921506736634107,5,0.1291966947729416,0.13151299308645287,0.152351422362398,0.16499588304156265,0.2012493767157384,-0.019981627406600533,-0.055780815675221584,0.6619260150802045,0.0649350649350649,0.38961038961038963,0.2439024390243902,3.7560975609756113,0.03579918826862105
T4,P_spread_lat,H_strength,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.13285604241444635,1,0.21436871025689275,0.2249061247715219,0.2519428801535605,0.2717836933219957,0.32866668584601083,-0.0815126678424464,-0.13892765090754935,0.4888300721450759,0.3796203796203796,0.7472527472527473,0.6217287866772403,1.6377645143787305,0.057414983065102954
T4,P_spread_lat,Je_strength,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.12537711494986556,1,0.22300044333499508,0.22999674624840435,0.26426598594630024,0.28768371075567034,0.32167852618069315,-0.09762332838512952,-0.16230659580580478,0.43581582919843626,0.3916083916083916,0.8141858141858141,0.6217287866772403,1.5876288659793814,0.06468326742067526
T4,P_spread_lat,Je_axis_lat,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.06253532676551495,5,0.1992826504114799,0.20910438850223795,0.2358916825518893,0.2559907971480384,0.30542764491944585,-0.13674732364596498,-0.19345547038252348,0.244287401977779,0.7272727272727273,0.984015984015984,0.8615384615384616,1.1846153846153846,0.056708146736558496
T4,P_spread_lat,Je_meridional_width,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.027747582588484993,1,0.09951553866412621,0.10216838576959375,0.11529128170321193,0.13200151114703565,0.1578910748116736,-0.07176795607564122,-0.10425392855855066,0.2102065525414867,0.8661338661338661,0.984015984015984,0.9262820512820512,1.0694444444444444,0.032485972482909437
T4,P_spread_lat,Jw_strength,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.10580344336537621,1,0.2170507080248704,0.22155208545542923,0.26855467921725046,0.2799721274205215,0.3323416511941642,-0.11124726465949418,-0.1741686840551453,0.3779070593211522,0.4875124875124875,0.8871128871128872,0.7045291157440691,1.4451509115979777,0.06292141939565113
T4,P_spread_lat,Jw_axis_lat,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.13243506707476552,5,0.19609935834855735,0.1996323491761802,0.2279106436125741,0.2540013090215552,0.2996233086264444,-0.06366429127379183,-0.1215662419467897,0.5213952147920888,0.3206793206793207,0.6423576423576424,0.5580182529335072,1.7401129943502822,0.05790195067299786
T4,P_spread_lat,Jw_meridional_width,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.06644540502403408,5,0.12782383520369142,0.13327783274289756,0.14429796279493598,0.16536303231386082,0.1962421256112819,-0.06137843017965734,-0.09891762728982674,0.4018153519217039,0.3346653346653346,0.8441558441558441,0.5649432534678437,1.6880841693173483,0.0375391971101694
T4,P_north_band_share_35_45,H_strength,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.10519396598675723,1,0.20356818320334477,0.22261232792063518,0.2447154053338884,0.266538218442102,0.32298621188787247,-0.09837421721658754,-0.16134425245534478,0.3946674762126381,0.4895104895104895,0.8721278721278721,0.7045291157440691,1.4392523364485983,0.06297003523875724
T4,P_north_band_share_35_45,H_centroid_lat,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.058151674026619346,5,0.1835006591199626,0.19365001727611456,0.21323684345214008,0.2388275127899523,0.27615169465623773,-0.12534898509334325,-0.18067583876333293,0.24348816996542386,0.8021978021978022,0.981018981018981,0.9118472768107804,1.1366863313668631,0.055326853669989684
T4,P_north_band_share_35_45,H_zonal_width,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.11945178520050631,2,0.13667233229766648,0.13939879911541675,0.16175351640667954,0.18301139638552572,0.21318542175733776,-0.01722054709716017,-0.0635596111850194,0.6527013484388325,0.2067932067932067,0.37462537462537465,0.4230769230769231,2.0458937198067644,0.04633906408785923
T4,P_north_band_share_35_45,Je_strength,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.05339213114011354,1,0.20308518210156007,0.20792938067227673,0.2302323735786733,0.2618461724192277,0.30844868640243256,-0.14969305096144653,-0.20845404127911416,0.2039064793150014,0.8141858141858141,0.988011988011988,0.9118881118881118,1.1199999999999999,0.05876099031766763
T4,P_north_band_share_35_45,Je_axis_lat,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.08784932134792682,1,0.19046252693558932,0.19619577708988464,0.22476472736342706,0.24873450079465784,0.2830576944720196,-0.1026132055876625,-0.16088517944673103,0.35318510728212416,0.5984015984015985,0.9200799200799201,0.7809647979139505,1.3050847457627117,0.058271973859068515
T4,P_north_band_share_35_45,Je_meridional_width,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07795220184676507,2,0.097733408361242,0.1019454514808787,0.11742115468593886,0.1267213158703451,0.1510339469577305,-0.01978120651447693,-0.04876911402358003,0.6151467202764992,0.2187812187812187,0.4745254745254745,0.4264849074975657,1.9493670886075956,0.0289879075091031
T4,P_north_band_share_35_45,Jw_strength,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.1653242276395081,1,0.20469372083984708,0.22137838674492263,0.23919432922396053,0.27346866608676623,0.3213083825114533,-0.03936949320033897,-0.10814443844725813,0.6045454128446802,0.2137862137862138,0.46053946053946054,0.4264849074975657,1.9949130486217908,0.06877494524691916
T4,P_north_band_share_35_45,Jw_axis_lat,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09781234034180898,1,0.18279181833534225,0.193920727928852,0.2134291075110658,0.23609255152725764,0.28476145361742783,-0.08497947799353327,-0.13828021118544864,0.4142965955896166,0.4925074925074925,0.8351648351648352,0.705545617173524,1.4325581395348836,0.05330073319191539
T4,P_north_band_share_35_45,Jw_meridional_width,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.049253001567743294,5,0.1287278796083058,0.13355356789811945,0.15430519422779518,0.1643938382255645,0.1962592631074944,-0.07947487804056252,-0.11514083665782121,0.29960369621739313,0.5824175824175825,0.952047952047952,0.7646481178396073,1.3128863910076276,0.035665958617258686
T4,P_north_minus_main_35_45,V_strength,P→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.12478752517505469,5,0.23176691461228155,0.23750338612112656,0.2788218320157399,0.2996401591279891,0.3669080341804453,-0.10697938943722686,-0.17485263395293438,0.41645794588485924,0.3916083916083916,0.8261738261738262,0.6217287866772403,1.5876288659793814,0.06787324451570753
T4,P_north_minus_main_35_45,V_pos_centroid_lat,P→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.1477231195102599,1,0.21027948481241315,0.21487943314561422,0.23981888725951908,0.26837583083386035,0.3277975077758606,-0.06255636530215325,-0.12065271132360045,0.5504337668979915,0.2927072927072927,0.6203796203796204,0.5211204979991108,1.7803468208092488,0.0580963460214472
T4,P_north_minus_main_35_45,V_NS_diff,P→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.14863099277283487,1,0.23077721333498916,0.24404425435511282,0.28278049936645244,0.3047054720502002,0.3591802057992561,-0.08214622056215429,-0.15607447927736534,0.4877857682462228,0.3256743256743257,0.7192807192807192,0.5603781693167168,1.7206703910614525,0.07392825871521105
T4,P_north_minus_main_35_45,H_strength,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.18059960871547895,5,0.2207948691079759,0.23368364959450086,0.25324118706829113,0.28148858380614555,0.32457896187093055,-0.04019526039249696,-0.1008889750906666,0.6415876845643359,0.2017982017982018,0.4745254745254745,0.41995841995842,2.081081081081081,0.06069371469816964
T4,P_north_minus_main_35_45,H_west_extent_lon,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.22443147472770766,2,0.18840656780902063,0.1929265701296625,0.22624819756532472,0.2538835243880183,0.3069830725505361,0.03602490691868704,-0.029452049660310647,0.8839938521757003,0.0519480519480519,0.0959040959040959,0.2145748987854251,4.130566801619437,0.06547695657899769
T4,P_north_minus_main_35_45,H_zonal_width,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.12193347669331181,2,0.13855755581742496,0.1418311656085151,0.16307707212071418,0.1813339434484744,0.22039572709917754,-0.01662407912411315,-0.059400466755162584,0.6724249987314643,0.1828171828171828,0.37362637362637363,0.3965330444203683,2.169014084507042,0.042776387631049434
T4,P_north_minus_main_35_45,Je_strength,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.12282821986332225,5,0.22728269000632745,0.237316735922173,0.26767481432803647,0.2862300922636675,0.3313097448215263,-0.1044544701430052,-0.16340187240034526,0.4291240620157302,0.4135864135864135,0.8221778221778222,0.6433566433566433,1.5555555555555558,0.058947402257340076
T4,P_north_minus_main_35_45,Jw_strength,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.15380479012947507,2,0.22026384124145984,0.22794285834848602,0.2553558740162553,0.2853693948952908,0.33906942399541284,-0.06645905111198477,-0.13156460476581572,0.5389673625859911,0.2877122877122877,0.6503496503496503,0.5200179937022043,1.8074236517218976,0.06510555365383094
T4,P_north_minus_main_35_45,Jw_axis_lat,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.17777053246279545,5,0.20070057884242948,0.20332793104310476,0.23656724482124453,0.25315811634735685,0.29438849886065727,-0.022930046379634028,-0.0753875838845614,0.7022114677882872,0.1368631368631368,0.34065934065934067,0.3488794669897032,2.5491120179320657,0.052457537504927376
T4,P_north_minus_main_35_45,Jw_meridional_width,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.05137941702887287,1,0.1254958648015292,0.1304277919825343,0.14909883360615814,0.16536261626132864,0.20065218593271072,-0.07411644777265632,-0.11398319923245577,0.31070757218594125,0.5254745254745254,0.936063936063936,0.7293956043956044,1.388070342205323,0.039866751459799454
T4,P_total_centroid_lat_10_50,H_strength,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.06523377139665738,4,0.20978744810561648,0.21907312747154434,0.25422478098899237,0.2716010788623765,0.3264781366564257,-0.14455367670895908,-0.20636730746571913,0.24018229850151704,0.7442557442557443,0.9820179820179821,0.8706293706293707,1.169798657718121,0.061813630756760024
T4,P_total_centroid_lat_10_50,H_centroid_lat,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.20170228477729402,1,0.2018026751135354,0.20571323293806967,0.23787122960838547,0.26103264628933487,0.30968884003642755,-0.00010039033624137383,-0.05933036151204085,0.7727090371436619,0.0889110889110889,0.21978021978021978,0.2823156225218081,3.175257731958763,0.05922997117579948
T4,P_total_centroid_lat_10_50,H_west_extent_lon,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09397447729283419,1,0.1866675884958902,0.19906513170105097,0.2224793530005331,0.2424982292764507,0.2901323866084342,-0.09269311120305603,-0.1485237519836165,0.3875264474022292,0.4995004995004995,0.8771228771228772,0.7122507122507122,1.4259259259259258,0.05583064078056049
T4,P_total_centroid_lat_10_50,H_zonal_width,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.022388654563225686,5,0.13695813416878247,0.1404411195589503,0.15875915705278837,0.17210471523737006,0.20704205000157844,-0.11456947960555679,-0.14971606067414436,0.13008739785163256,0.952047952047952,1.0,0.9805128205128204,1.029898565932144,0.03514658106858759
T4,P_total_centroid_lat_10_50,Je_strength,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.17021216982004095,5,0.2140637430284979,0.21962072910750613,0.2486020392551135,0.27235824660733976,0.33376928180098236,-0.04385157320845695,-0.10214607678729881,0.6249569159014182,0.2367632367632367,0.4645354645354645,0.4529383659818442,1.9130434782608698,0.05829450357884186
T4,P_total_centroid_lat_10_50,Je_axis_lat,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09487128284520155,1,0.2012112152024018,0.21193056598668422,0.24055476726293962,0.26677637637856877,0.31236498262348183,-0.10633993235720024,-0.17190509353336722,0.3556210041273465,0.5374625374625375,0.8871128871128872,0.7305997966790918,1.3593501793229943,0.06556516117616698
