window_id,object_A,object_B,baseline,branch,range_name,range_start,range_end,mean_delta_observed,area_A_ahead_observed,area_B_ahead_observed,area_balance_observed,duration_A_ahead,duration_B_ahead,crossing_count_full,crossing_days_full,initial_leader_full,final_leader_full,mean_delta_median,mean_delta_q025,mean_delta_q975,P_A_ahead_mean,P_B_ahead_mean,mean_delta_decision,area_balance_median,area_balance_q025,area_balance_q975,P_A_ahead_area,P_B_ahead_area,area_balance_decision,state_progress_decision
W045,P,V,C0_full_stage,pattern,post_anchor,46,53,0.08903129008909916,0.7861919632459953,0.07394164253320201,0.7122503207127933,6,2,5,17;18;24;52;67,B,A,0.08209048072866987,-0.18049755108247473,0.3700811751059271,0.768,0.232,unresolved,0.6567238458293589,-1.4439804086597978,2.9606494008474167,0.768,0.232,unresolved,unresolved
W045,P,H,C0_full_stage,pattern,full_analysis,0,74,-0.0035913557467089205,6.887396824426029,7.142383082442363,-0.25498625801633423,42,29,5,18;25;34;45;64,A,B,-0.0030874745026410813,-0.07524282834970468,0.0649721978317593,0.465,0.535,unresolved,-0.21921068968751678,-5.342240812829031,4.613026046054908,0.465,0.535,unresolved,unresolved
W045,P,H,C0_full_stage,pattern,early,30,39,-0.0796303026399626,0.2838334804604381,1.0801365068600641,-0.796303026399626,4,6,5,18;25;34;45;64,A,B,-0.08730295609153467,-0.3431177031913729,0.21944542592851338,0.281,0.719,unresolved,-0.8730295609153467,-3.4311770319137294,2.1944542592851337,0.281,0.719,unresolved,unresolved
W045,P,H,C0_full_stage,pattern,core,40,45,-0.19522363884715097,0.05599308292172822,1.2273349160046338,-1.1713418330829057,1,5,5,18;25;34;45;64,A,B,-0.18383545635222542,-0.7746539770037474,0.37308634454275874,0.249,0.751,unresolved,-1.1030127381133525,-4.647923862022485,2.238518067256553,0.249,0.751,unresolved,unresolved
W045,P,H,C0_full_stage,pattern,late,46,53,0.4331951337104724,3.4655610696837793,0.0,3.4655610696837793,8,0,5,18;25;34;45;64,A,B,0.43738321751877857,-0.0449946464444553,0.892112009389587,0.964,0.036,A_direction_tendency,3.4990657401502285,-0.3599571715556424,7.136896075116696,0.964,0.036,A_direction_tendency,A_direction_tendency
W045,P,H,C0_full_stage,pattern,system_window,40,48,-0.028331806446259163,0.9723486579883014,1.2273349160046338,-0.25498625801633246,4,5,5,18;25;34;45;64,A,B,-0.024356743298612746,-0.5935823125365595,0.5125584495616565,0.465,0.535,unresolved,-0.21921068968751473,-5.3422408128290355,4.613026046054908,0.465,0.535,unresolved,unresolved
W045,P,H,C0_full_stage,pattern,pre_anchor,30,45,-0.12297780371765824,0.3398265633821663,2.3074714228646984,-1.9676448594825322,5,11,5,18;25;34;45;64,A,B,-0.1181336097690987,-0.4606204107010516,0.20680193506210506,0.241,0.759,unresolved,-1.8901377563055792,-7.369926571216825,3.308830960993681,0.241,0.759,unresolved,unresolved
W045,P,H,C0_full_stage,pattern,post_anchor,46,53,0.4331951337104724,3.4655610696837793,0.0,3.4655610696837793,8,0,5,18;25;34;45;64,A,B,0.43738321751877857,-0.0449946464444553,0.892112009389587,0.964,0.036,A_direction_tendency,3.4990657401502285,-0.3599571715556424,7.136896075116696,0.964,0.036,A_direction_tendency,A_direction_tendency
W045,P,Je,C0_full_stage,pattern,full_analysis,0,74,-0.0233093415960746,10.174013686994352,11.828976940315647,-1.654963253321295,38,33,5,20;24;30;46;62,A,B,-0.022543740571753568,-0.09414752682520476,0.050097092818171034,0.269,0.731,unresolved,-1.6006055805945056,-6.684474404589536,3.556893590090144,0.269,0.731,unresolved,unresolved
W045,P,Je,C0_full_stage,pattern,early,30,39,-0.6050023945683422,0.0,6.050023945683422,-6.050023945683422,0,10,5,20;24;30;46;62,A,B,-0.6178407368300339,-1.1145651762797393,-0.14700148896740736,0.006,0.994,B_direction_supported,-6.1784073683003395,-11.145651762797392,-1.4700148896740737,0.006,0.994,B_direction_supported,B_direction_supported
W045,P,Je,C0_full_stage,pattern,core,40,45,-0.4049123463236035,0.0,2.429474077941621,-2.429474077941621,0,6,5,20;24;30;46;62,A,B,-0.39905922338802624,-1.0437028440380698,0.23961101271364818,0.114,0.886,B_direction_tendency,-2.3943553403281577,-6.26221706422842,1.4376660762818891,0.114,0.886,B_direction_tendency,B_direction_tendency
W045,P,Je,C0_full_stage,pattern,late,46,53,0.3379218439495983,2.7033747515967863,0.0,2.7033747515967863,8,0,5,20;24;30;46;62,A,B,0.34486741422986533,-0.09168054614841387,0.8199401003700172,0.943,0.057,A_direction_tendency,2.7589393138389227,-0.7334443691873109,6.5595208029601375,0.943,0.057,A_direction_tendency,A_direction_tendency
W045,P,Je,C0_full_stage,pattern,system_window,40,48,-0.18388480592458867,0.7745108246203228,2.429474077941621,-1.6549632533212981,3,6,5,20;24;30;46;62,A,B,-0.17784506451050086,-0.7427193782877263,0.39521039889890436,0.269,0.731,unresolved,-1.6006055805945076,-6.684474404589537,3.556893590090139,0.269,0.731,unresolved,unresolved
W045,P,Je,C0_full_stage,pattern,pre_anchor,30,45,-0.5299686264765652,0.0,8.479498023625043,-8.479498023625043,0,16,5,20;24;30;46;62,A,B,-0.5384630454532378,-1.0194040389719057,-0.08037091625190657,0.011,0.989,B_direction_supported,-8.615408727251804,-16.31046462355049,-1.285934660030505,0.011,0.989,B_direction_supported,B_direction_supported
W045,P,Je,C0_full_stage,pattern,post_anchor,46,53,0.3379218439495983,2.7033747515967863,0.0,2.7033747515967863,8,0,5,20;24;30;46;62,A,B,0.34486741422986533,-0.09168054614841387,0.8199401003700172,0.943,0.057,A_direction_tendency,2.7589393138389227,-0.7334443691873109,6.5595208029601375,0.943,0.057,A_direction_tendency,A_direction_tendency
W045,P,Jw,C0_full_stage,pattern,full_analysis,0,74,0.006450329111515822,4.558793613886738,4.100820246969114,0.45797336691762425,34,37,6,11;19;23;33;43;59,B,B,0.006640356936997964,-0.040324264464929475,0.0649804273517687,0.608,0.392,unresolved,0.4714653425268551,-2.8630227770099914,4.613610341975579,0.608,0.392,unresolved,unresolved
W045,P,Jw,C0_full_stage,pattern,early,30,39,-0.11533237236425493,0.3334705759512891,1.4867942995938386,-1.1533237236425495,3,7,6,11;19;23;33;43;59,B,B,-0.11626974479467167,-0.405181588524053,0.15251184973771562,0.18,0.82,B_direction_tendency,-1.1626974479467167,-4.05181588524053,1.525118497377156,0.18,0.82,B_direction_tendency,B_direction_tendency
W045,P,Jw,C0_full_stage,pattern,core,40,45,-0.042410743600096945,0.28534459600021067,0.5398090576007923,-0.25446446160058167,3,3,6,11;19;23;33;43;59,B,B,-0.032865542075684734,-0.43172977440011,0.43594373567485045,0.436,0.564,unresolved,-0.1971932524541084,-2.5903786464006604,2.6156624140491025,0.436,0.564,unresolved,unresolved
W045,P,Jw,C0_full_stage,pattern,late,46,53,0.23871730692758358,1.9097384554206687,0.0,1.9097384554206687,8,0,6,11;19;23;33;43;59,B,B,0.24057485247252422,-0.09756046251622963,0.6241107239787678,0.915,0.085,A_direction_tendency,1.9245988197801938,-0.780483700129837,4.992885791830142,0.915,0.085,A_direction_tendency,A_direction_tendency
W045,P,Jw,C0_full_stage,pattern,system_window,40,48,0.05088592965751366,0.9977824245184153,0.5398090576007923,0.4579733669176229,6,3,6,11;19;23;33;43;59,B,B,0.052385038058539266,-0.31811364188999913,0.5126233713306201,0.608,0.392,unresolved,0.4714653425268534,-2.8630227770099923,4.613610341975581,0.608,0.392,unresolved,unresolved
W045,P,Jw,C0_full_stage,pattern,pre_anchor,30,45,-0.0879867615776957,0.6188151719514998,2.026603357194631,-1.407788185243131,6,10,6,11;19;23;33;43;59,B,B,-0.08883171046889976,-0.33134476702557153,0.15867268135838788,0.229,0.771,unresolved,-1.421307367502396,-5.301516272409144,2.5387629017342057,0.229,0.771,unresolved,unresolved
W045,P,Jw,C0_full_stage,pattern,post_anchor,46,53,0.23871730692758358,1.9097384554206687,0.0,1.9097384554206687,8,0,6,11;19;23;33;43;59,B,B,0.24057485247252422,-0.09756046251622963,0.6241107239787678,0.915,0.085,A_direction_tendency,1.9245988197801938,-0.780483700129837,4.992885791830142,0.915,0.085,A_direction_tendency,A_direction_tendency
W045,V,H,C0_full_stage,pattern,full_analysis,0,74,-0.034909186601701614,8.261892895459084,10.7404451441799,-2.478552248720815,32,39,5,18;21;22;47;64,A,B,-0.0354706987815715,-0.09445730034793376,0.025172673791891316,0.134,0.866,B_direction_tendency,-2.518419613491577,-6.706468324703297,1.7872598392242847,0.134,0.866,B_direction_tendency,B_direction_tendency
W045,V,H,C0_full_stage,pattern,early,30,39,-0.22073889860309465,0.0,2.2073889860309466,-2.2073889860309466,0,10,5,18;21;22;47;64,A,B,-0.21536954334235286,-0.4365793081614326,-0.012120165758028089,0.02,0.98,B_direction_supported,-2.153695433423529,-4.365793081614326,-0.12120165758028088,0.02,0.98,B_direction_supported,B_direction_supported
W045,V,H,C0_full_stage,pattern,core,40,45,-0.49617271893184395,0.0,2.977036313591064,-2.977036313591064,0,6,5,18;21;22;47;64,A,B,-0.49782303296706243,-0.9779631338535172,-0.019209503922591294,0.021,0.979,B_direction_supported,-2.986938197802375,-5.867778803121103,-0.11525702353554776,0.021,0.979,B_direction_supported,B_direction_supported
W045,V,H,C0_full_stage,pattern,late,46,53,0.3441638436213733,2.783072674710655,0.02976192573966896,2.753310748970986,7,1,5,18;21;22;47;64,A,B,0.3468109588703068,-0.1342778109123019,0.8270680261214224,0.933,0.067,A_direction_tendency,2.774487670962454,-1.0742224872984152,6.616544208971379,0.933,0.067,A_direction_tendency,A_direction_tendency
W045,V,H,C0_full_stage,pattern,system_window,40,48,-0.2753946943023129,0.5282459906099171,3.006798239330733,-2.478552248720816,2,7,5,18;21;22;47;64,A,B,-0.2798244014990646,-0.7451631471892552,0.19858442658047626,0.134,0.866,B_direction_tendency,-2.5184196134915817,-6.706468324703297,1.7872598392242867,0.134,0.866,B_direction_tendency,B_direction_tendency
W045,V,H,C0_full_stage,pattern,pre_anchor,30,45,-0.3240265812263757,0.0,5.184425299622011,-5.184425299622011,0,16,5,18;21;22;47;64,A,B,-0.3215569915730444,-0.6121055360253418,-0.055374638781661774,0.008,0.992,B_direction_supported,-5.144911865168709,-9.793688576405469,-0.8859942205065884,0.008,0.992,B_direction_supported,B_direction_supported
W045,V,H,C0_full_stage,pattern,post_anchor,46,53,0.3441638436213733,2.783072674710655,0.02976192573966896,2.753310748970986,7,1,5,18;21;22;47;64,A,B,0.3468109588703068,-0.1342778109123019,0.8270680261214224,0.933,0.067,A_direction_tendency,2.774487670962454,-1.0742224872984152,6.616544208971379,0.933,0.067,A_direction_tendency,A_direction_tendency
W045,V,Je,C0_full_stage,pattern,full_analysis,0,74,-0.05462717245106728,11.846516636986959,15.725045881012733,-3.878529244025774,34,37,5,21;24;25;47;63,A,B,-0.05524153352085216,-0.10797700834013937,0.005128336103638439,0.037,0.963,B_direction_tendency,-3.9221488799805035,-7.66636759214989,0.3641118633583269,0.037,0.963,B_direction_tendency,B_direction_tendency
W045,V,Je,C0_full_stage,pattern,early,30,39,-0.7461109905314742,0.0,7.461109905314742,-7.461109905314742,0,10,5,21;24;25;47;63,A,B,-0.7555792246766901,-1.1840700286463655,-0.39479203438752675,0.0,1.0,B_direction_supported,-7.555792246766901,-11.840700286463655,-3.9479203438752677,0.0,1.0,B_direction_supported,B_direction_supported
W045,V,Je,C0_full_stage,pattern,core,40,45,-0.7058614264082964,0.0,4.235168558449779,-4.235168558449779,0,6,5,21;24;25;47;63,A,B,-0.7112135638338879,-1.1422715782832147,-0.23963951571103037,0.005,0.995,B_direction_supported,-4.267281383003327,-6.853629469699287,-1.4378370942661822,0.005,0.995,B_direction_supported,B_direction_supported
W045,V,Je,C0_full_stage,pattern,late,46,53,0.24889055386049913,2.049915400723205,0.05879096983921217,1.991124430883993,7,1,5,21;24;25;47;63,A,B,0.2517422288109875,-0.18734185834005573,0.7047016834835411,0.879,0.121,A_direction_tendency,2.0139378304879,-1.4987348667204459,5.637613467868329,0.879,0.121,A_direction_tendency,A_direction_tendency
W045,V,Je,C0_full_stage,pattern,system_window,40,48,-0.43094769378064246,0.41543028426320994,4.293959528288991,-3.8785292440257813,2,7,5,21;24;25;47;63,A,B,-0.4357943199978345,-0.851818621349988,0.04045687370648075,0.037,0.963,B_direction_tendency,-3.9221488799805106,-7.666367592149892,0.3641118633583269,0.037,0.963,B_direction_tendency,B_direction_tendency
W045,V,Je,C0_full_stage,pattern,pre_anchor,30,45,-0.7310174039852826,0.0,11.696278463764521,-11.696278463764521,0,16,5,21;24;25;47;63,A,B,-0.7401933570630133,-1.1393489119718412,-0.37400455304523367,0.0,1.0,B_direction_supported,-11.843093713008212,-18.22958259154946,-5.984072848723739,0.0,1.0,B_direction_supported,B_direction_supported
W045,V,Je,C0_full_stage,pattern,post_anchor,46,53,0.24889055386049913,2.049915400723205,0.05879096983921217,1.991124430883993,7,1,5,21;24;25;47;63,A,B,0.2517422288109875,-0.18734185834005573,0.7047016834835411,0.879,0.121,A_direction_tendency,2.0139378304879,-1.4987348667204459,5.637613467868329,0.879,0.121,A_direction_tendency,A_direction_tendency
W045,V,Jw,C0_full_stage,pattern,full_analysis,0,74,-0.024867501743476867,5.164057190381057,6.929649814167916,-1.7655926237868584,43,28,3,32;47;62,A,B,-0.024638277822416784,-0.06211029069553825,0.019057465926088663,0.127,0.873,B_direction_tendency,-1.7493177253915917,-4.409830639383216,1.3530800807522936,0.127,0.873,B_direction_tendency,B_direction_tendency
W045,V,Jw,C0_full_stage,pattern,early,30,39,-0.256440968327387,0.03872053200065059,2.60313021527452,-2.5644096832738694,2,8,3,32;47;62,A,B,-0.25362875629430814,-0.5247853398978102,-0.05764751767907208,0.004,0.996,B_direction_supported,-2.536287562943081,-5.247853398978101,-0.5764751767907208,0.004,0.996,B_direction_supported,B_direction_supported
W045,V,Jw,C0_full_stage,pattern,core,40,45,-0.34335982368478996,0.0,2.06015894210874,-2.06015894210874,0,6,3,32;47;62,A,B,-0.3404546557494854,-0.6250035991214388,-0.00679747689847942,0.021,0.979,B_direction_supported,-2.042727934496913,-3.750021594728633,-0.04078486139087652,0.021,0.979,B_direction_supported,B_direction_supported
W045,V,Jw,C0_full_stage,pattern,late,46,53,0.14968601683848443,1.1985303399460603,0.00104220523818499,1.1974881347078754,7,1,3,32;47;62,A,B,0.1523191300390324,-0.18577997805034258,0.5204435474691227,0.822,0.178,A_direction_tendency,1.2185530403122593,-1.4862398244027406,4.1635483797529815,0.822,0.178,A_direction_tendency,A_direction_tendency
W045,V,Jw,C0_full_stage,pattern,system_window,40,48,-0.19617695819854003,0.2956085235600645,2.061201147346925,-1.7655926237868604,2,7,3,32;47;62,A,B,-0.19436863615462147,-0.48998118215369085,0.15034223119469947,0.127,0.873,B_direction_tendency,-1.749317725391593,-4.409830639383217,1.3530800807522951,0.127,0.873,B_direction_tendency,B_direction_tendency
W045,V,Jw,C0_full_stage,pattern,pre_anchor,30,45,-0.2890355390864131,0.03872053200065059,4.66328915738326,-4.62456862538261,2,14,3,32;47;62,A,B,-0.2856256642508295,-0.4986894930276631,-0.09364831512294067,0.002,0.998,B_direction_supported,-4.5700106280132715,-7.979031888442608,-1.4983730419670507,0.002,0.998,B_direction_supported,B_direction_supported
W045,V,Jw,C0_full_stage,pattern,post_anchor,46,53,0.14968601683848443,1.1985303399460603,0.00104220523818499,1.1974881347078754,7,1,3,32;47;62,A,B,0.1523191300390324,-0.18577997805034258,0.5204435474691227,0.822,0.178,A_direction_tendency,1.2185530403122593,-1.4862398244027406,4.1635483797529815,0.822,0.178,A_direction_tendency,A_direction_tendency
W045,H,Je,C0_full_stage,pattern,full_analysis,0,74,-0.019717985849365675,6.841120266905391,8.241097262210355,-1.3999769953049634,28,43,4,21;24;28;68,A,A,-0.01938185971591886,-0.04965108556160617,0.010887089791563515,0.116,0.884,B_direction_tendency,-1.376112039830239,-3.525227074874035,0.7729833752010099,0.116,0.884,B_direction_tendency,B_direction_tendency
W045,H,Je,C0_full_stage,pattern,early,30,39,-0.5253720919283796,0.0,5.253720919283796,-5.253720919283796,0,10,4,21;24;28;68,A,A,-0.5280893947419463,-0.8685130509134001,-0.27852638845122507,0.0,1.0,B_direction_supported,-5.280893947419463,-8.685130509134002,-2.7852638845122506,0.0,1.0,B_direction_supported,B_direction_supported
W045,H,Je,C0_full_stage,pattern,core,40,45,-0.20968870747645252,0.0,1.258132244858715,-1.258132244858715,0,6,4,21;24;28;68,A,A,-0.20520131992341167,-0.5074854552776877,0.054609910590031334,0.072,0.928,B_direction_tendency,-1.23120791954047,-3.0449127316661264,0.327659463540188,0.072,0.928,B_direction_tendency,B_direction_tendency
W045,H,Je,C0_full_stage,pattern,late,46,53,-0.09527328976087415,0.0,0.7621863180869932,-0.7621863180869932,0,8,4,21;24;28;68,A,A,-0.09970133687258237,-0.29124767577641675,0.13832618210613634,0.189,0.811,B_direction_tendency,-0.797610694980659,-2.329981406211334,1.1066094568490907,0.189,0.811,B_direction_tendency,B_direction_tendency
W045,H,Je,C0_full_stage,pattern,system_window,40,48,-0.1555529994783295,0.0,1.3999769953049657,-1.3999769953049657,0,9,4,21;24;28;68,A,A,-0.15290133775891535,-0.39169189720822595,0.08588704168900088,0.116,0.884,B_direction_tendency,-1.3761120398302382,-3.5252270748740333,0.7729833752010079,0.116,0.884,B_direction_tendency,B_direction_tendency
W045,H,Je,C0_full_stage,pattern,pre_anchor,30,45,-0.40699082275890697,0.0,6.5118531641425115,-6.5118531641425115,0,16,4,21;24;28;68,A,A,-0.4092122443804808,-0.6839885773583972,-0.20544088904090274,0.0,1.0,B_direction_supported,-6.547395910087693,-10.943817237734356,-3.287054224654444,0.0,1.0,B_direction_supported,B_direction_supported
W045,H,Je,C0_full_stage,pattern,post_anchor,46,53,-0.09527328976087415,0.0,0.7621863180869932,-0.7621863180869932,0,8,4,21;24;28;68,A,A,-0.09970133687258237,-0.29124767577641675,0.13832618210613634,0.189,0.811,B_direction_tendency,-0.797610694980659,-2.329981406211334,1.1066094568490907,0.189,0.811,B_direction_tendency,B_direction_tendency
W045,H,Jw,C0_full_stage,pattern,full_analysis,0,74,0.010041684858224745,5.3771038040279935,4.664144179094037,0.7129596249339567,35,36,5,13;32;40;47;66,B,A,0.010752984577648174,-0.02450005687987896,0.05218035010949133,0.704,0.296,unresolved,0.7634619050130205,-1.7395040384714051,3.7048048577738855,0.704,0.296,unresolved,unresolved
W045,H,Jw,C0_full_stage,pattern,early,30,39,-0.03570206972429232,0.1045877725021255,0.4616084697450487,-0.3570206972429232,2,8,5,13;32;40;47;66,B,A,-0.04894077436046649,-0.26424124206551936,0.1524236509525369,0.343,0.657,unresolved,-0.4894077436046649,-2.6424124206551936,1.5242365095253687,0.343,0.657,unresolved,unresolved
W045,H,Jw,C0_full_stage,pattern,core,40,45,0.15281289524705402,0.9168773714823241,0.0,0.9168773714823241,6,0,5,13;32;40;47;66,B,A,0.1645670497341701,-0.15377543152701437,0.5148630580466588,0.833,0.167,A_direction_tendency,0.9874022984050207,-0.9226525891620861,3.0891783482799524,0.833,0.167,A_direction_tendency,A_direction_tendency
W045,H,Jw,C0_full_stage,pattern,late,46,53,-0.19447782678288889,0.02871972050148397,1.584542334764595,-1.555822614263111,1,7,5,13;32;40;47;66,B,A,-0.19360764855186244,-0.4171850076003446,0.06981341710551586,0.058,0.942,B_direction_tendency,-1.5488611884148995,-3.337480060802757,0.5585073368441269,0.058,0.942,B_direction_tendency,B_direction_tendency
W045,H,Jw,C0_full_stage,pattern,system_window,40,48,0.07921773610377283,0.945597091983808,0.23263746704985255,0.7129596249339555,7,2,5,13;32;40;47;66,B,A,0.08482910055700268,-0.19327822649682327,0.4116449841970987,0.704,0.296,unresolved,0.7634619050130241,-1.7395040384714096,3.7048048577738886,0.704,0.296,unresolved,unresolved
W045,H,Jw,C0_full_stage,pattern,pre_anchor,30,45,0.034991042139962555,1.0214651439844495,0.4616084697450487,0.5598566742394009,8,8,5,13;32;40;47;66,B,A,0.029962502832660456,-0.1401827284161028,0.22925798849305168,0.634,0.366,unresolved,0.4794000453225673,-2.2429236546576448,3.668127815888827,0.634,0.366,unresolved,unresolved
W045,H,Jw,C0_full_stage,pattern,post_anchor,46,53,-0.19447782678288889,0.02871972050148397,1.584542334764595,-1.555822614263111,1,7,5,13;32;40;47;66,B,A,-0.19360764855186244,-0.4171850076003446,0.06981341710551586,0.058,0.942,B_direction_tendency,-1.5488611884148995,-3.337480060802757,0.5585073368441269,0.058,0.942,B_direction_tendency,B_direction_tendency
W045,Je,Jw,C0_full_stage,pattern,full_analysis,0,74,0.029759670707590426,9.596565521954638,7.483628901715719,2.1129366202389184,37,34,3,20;47;65,B,A,0.030946085137776094,-0.0032837595409899146,0.0667039921688561,0.957,0.043,A_direction_tendency,2.1971720447821026,-0.2331469274102832,4.735983443988785,0.957,0.043,A_direction_tendency,A_direction_tendency
W045,Je,Jw,C0_full_stage,pattern,early,30,39,0.4896700222040873,4.896700222040873,0.0,4.896700222040873,10,0,3,20;47;65,B,A,0.48918477157497653,0.15408087014499092,0.909599420984124,0.999,0.001,A_direction_supported,4.8918477157497655,1.5408087014499094,9.09599420984124,0.999,0.001,A_direction_supported,A_direction_supported
W045,Je,Jw,C0_full_stage,pattern,core,40,45,0.36250160272350657,2.1750096163410393,0.0,2.1750096163410393,6,0,3,20;47;65,B,A,0.3727084829033168,0.07656807479948495,0.7098495612550988,0.991,0.009,A_direction_supported,2.236250897419901,0.4594084487969097,4.259097367530592,0.991,0.009,A_direction_supported,A_direction_supported
W045,Je,Jw,C0_full_stage,pattern,late,46,53,-0.09920453702201472,0.05774876460102718,0.8513850607771449,-0.7936362961761178,1,7,3,20;47;65,B,A,-0.09672686902691982,-0.3017740841952745,0.0743141695288051,0.148,0.852,B_direction_tendency,-0.7738149522153586,-2.414192673562196,0.5945133562304408,0.148,0.852,B_direction_tendency,B_direction_tendency
W045,Je,Jw,C0_full_stage,pattern,system_window,40,48,0.23477073558210235,2.2327583809420664,0.11982176070314543,2.112936620238921,7,2,3,20;47;65,B,A,0.24413022719801172,-0.0259052141566979,0.52622038266542,0.957,0.043,A_direction_tendency,2.1971720447821053,-0.2331469274102811,4.73598344398878,0.957,0.043,A_direction_tendency,A_direction_tendency
W045,Je,Jw,C0_full_stage,pattern,pre_anchor,30,45,0.4419818648988695,7.071709838381912,0.0,7.071709838381912,16,0,3,20;47;65,B,A,0.44347290498455655,0.17190146673091988,0.7860257913228337,1.0,0.0,A_direction_supported,7.095566479752905,2.7504234676947177,12.576412661165339,1.0,0.0,A_direction_supported,A_direction_supported
W045,Je,Jw,C0_full_stage,pattern,post_anchor,46,53,-0.09920453702201472,0.05774876460102718,0.8513850607771449,-0.7936362961761178,1,7,3,20;47;65,B,A,-0.09672686902691982,-0.3017740841952745,0.0743141695288051,0.148,0.852,B_direction_tendency,-0.7738149522153586,-2.414192673562196,0.5945133562304408,0.148,0.852,B_direction_tendency,B_direction_tendency
W045,P,V,C1_buffered_stage,dist,full_analysis,0,74,0.019547279900502035,2.8939263841417615,1.506069511206117,1.3878568729356444,38,33,7,16;18;21;23;39;62;64,B,A,0.0057114788961156425,-0.03827048869031754,0.04588517181421438,0.618,0.382,unresolved,0.40551500162421106,-2.7172046970125456,3.2578471988092206,0.618,0.382,unresolved,unresolved
W045,P,V,C1_buffered_stage,dist,early,30,39,-0.04859669327678566,0.02426863114266914,0.5102355639105257,-0.4859669327678566,1,9,7,16;18;21;23;39;62;64,B,A,-0.04652120143128036,-0.1479096704524032,0.05571368608635673,0.197,0.803,B_direction_tendency,-0.46521201431280357,-1.479096704524032,0.5571368608635675,0.197,0.803,B_direction_tendency,B_direction_tendency
W045,P,V,C1_buffered_stage,dist,core,40,45,0.1081617943871555,0.6489707663229329,0.0,0.6489707663229329,6,0,7,16;18;21;23;39;62;64,B,A,0.09357298333609762,-0.06525231161310066,0.25156305873516543,0.854,0.146,A_direction_tendency,0.5614379000165857,-0.39151386967860397,1.5093783524109927,0.854,0.146,A_direction_tendency,A_direction_tendency
W045,P,V,C1_buffered_stage,dist,late,46,53,0.0864729773022649,0.6917838184181192,0.0,0.6917838184181192,8,0,7,16;18;21;23;39;62;64,B,A,0.05247973737587748,-0.07379454057733613,0.16725134337865663,0.79,0.21,unresolved,0.41983789900701984,-0.590356324618689,1.338010747029253,0.79,0.21,unresolved,unresolved
W045,P,V,C1_buffered_stage,dist,system_window,40,48,0.11582549464029063,1.0424294517626156,0.0,1.0424294517626156,9,0,7,16;18;21;23;39;62;64,B,A,0.09316577772854284,-0.054669471708301824,0.22986990175837624,0.875,0.125,A_direction_tendency,0.8384919995568856,-0.4920252453747164,2.068829115825386,0.875,0.125,A_direction_tendency,A_direction_tendency
W045,P,V,C1_buffered_stage,dist,pre_anchor,30,45,0.010187739597192273,0.6732393974656021,0.5102355639105257,0.16300383355507642,7,9,7,16;18;21;23;39;62;64,B,A,0.005696990295977173,-0.1040786432013357,0.11373892417043255,0.552,0.448,unresolved,0.09115184473563476,-1.6652582912213711,1.819822786726921,0.552,0.448,unresolved,unresolved
W045,P,V,C1_buffered_stage,dist,post_anchor,46,53,0.0864729773022649,0.6917838184181192,0.0,0.6917838184181192,8,0,7,16;18;21;23;39;62;64,B,A,0.05247973737587748,-0.07379454057733613,0.16725134337865663,0.79,0.21,unresolved,0.41983789900701984,-0.590356324618689,1.338010747029253,0.79,0.21,unresolved,unresolved
W045,P,H,C1_buffered_stage,dist,full_analysis,0,74,-0.07167676686112756,0.9183131961479587,6.0073636432880155,-5.089050447140057,14,57,4,18;21;45;56,B,B,-0.07714741500049438,-0.1273538302656276,-0.037497784720860836,0.0,1.0,B_direction_supported,-5.4774664650351,-9.04212194885956,-2.662342715181119,0.0,1.0,B_direction_supported,B_direction_supported
W045,P,H,C1_buffered_stage,dist,early,30,39,-0.24080934917344426,0.0,2.4080934917344425,-2.4080934917344425,0,10,4,18;21;45;56,B,B,-0.23418810738942641,-0.37908972516284484,-0.0885690617023154,0.0,1.0,B_direction_supported,-2.341881073894264,-3.7908972516284485,-0.8856906170231541,0.0,1.0,B_direction_supported,B_direction_supported
W045,P,H,C1_buffered_stage,dist,core,40,45,-0.09165414441261656,0.045847375165927295,0.5957722416416267,-0.5499248664756994,1,5,4,18;21;45;56,B,B,-0.09818320853764506,-0.3262343298982014,0.09625435930861254,0.171,0.829,B_direction_tendency,-0.5890992512258704,-1.9574059793892082,0.5775261558516752,0.171,0.829,B_direction_tendency,B_direction_tendency
W045,P,H,C1_buffered_stage,dist,late,46,53,0.09291395554738832,0.7433116443791066,0.0,0.7433116443791066,8,0,4,18;21;45;56,B,B,0.05068229349153154,-0.0894502034894353,0.15692264412006318,0.795,0.205,unresolved,0.4054583479322523,-0.7156016279154824,1.2553811529605055,0.795,0.205,unresolved,unresolved
W045,P,H,C1_buffered_stage,dist,system_window,40,48,-0.022208802748936947,0.39589301690119416,0.5957722416416267,-0.19987922474043252,4,5,4,18;21;45;56,B,B,-0.04027111434687039,-0.2564980008346778,0.12286493754515126,0.335,0.665,unresolved,-0.36244002912183354,-2.3084820075121004,1.1057844379063615,0.335,0.665,unresolved,unresolved
W045,P,H,C1_buffered_stage,dist,pre_anchor,30,45,-0.18487614738813388,0.045847375165927295,3.003865733376069,-2.9580183582101416,1,15,4,18;21;45;56,B,B,-0.1833911178284466,-0.34305662960755656,-0.04731948815485077,0.003,0.997,B_direction_supported,-2.9342578852551457,-5.488906073720905,-0.7571118104776123,0.003,0.997,B_direction_supported,B_direction_supported
