field,region_scheme,region_id,region_label,day,progress_raw,progress_clipped_0_1,distance_to_pre,distance_to_post,daily_delta_progress,phase_label
H,raw_latband,H_lat_014,lat_18.500,47,0.7883676182753875,0.7883676182753875,2.7889552218639593,1.0172842736457115,0.07821137750802709,retreat_or_crossing
H,raw_latband,H_lat_014,lat_18.500,48,0.8554801274730754,0.8554801274730754,3.029817042106542,0.9311166907678243,0.06711250919768796,late_recovery_or_catchup
H,raw_latband,H_lat_014,lat_18.500,49,0.8934307861815163,0.8934307861815163,3.1556897988235995,0.8706885314558958,0.03795065870844083,late_recovery_or_catchup
H,raw_latband,H_lat_014,lat_18.500,50,0.9080660334259849,0.9080660334259849,3.171826564770765,0.7196961916016289,0.01463524724446863,late_recovery_or_catchup
H,raw_latband,H_lat_014,lat_18.500,51,0.9189957816003961,0.9189957816003961,3.190817391087405,0.6190355994249834,0.010929748174411169,late_recovery_or_catchup
H,raw_latband,H_lat_014,lat_18.500,52,0.9522714927109021,0.9522714927109021,3.3009497901841653,0.5656985643530091,0.03327571111050598,late_recovery_or_catchup
H,raw_latband,H_lat_014,lat_18.500,53,1.0019506557808957,1.0,3.459624178655257,0.48063512385547713,0.04967916306999365,post_period
H,raw_latband,H_lat_014,lat_18.500,54,0.988500535652605,0.988500535652605,3.402072602394246,0.3881189502575326,-0.013450120128290721,post_period
H,raw_latband,H_lat_014,lat_18.500,55,0.9622216975492993,0.9622216975492993,3.29501213848186,0.21947053007017953,-0.02627883810330567,post_period
H,raw_latband,H_lat_014,lat_18.500,56,0.9376847201947712,0.9376847201947712,3.2076461945612835,0.23205053282679539,-0.02453697735452809,post_period
H,raw_latband,H_lat_014,lat_18.500,57,0.9497860603043944,0.9497860603043944,3.260165580879406,0.3324848453111533,0.01210134010962316,post_period
H,raw_latband,H_lat_014,lat_18.500,58,0.9905753202989163,0.9905753202989163,3.4095689522221675,0.39138274426134745,0.040789259994521876,post_period
H,raw_latband,H_lat_014,lat_18.500,59,1.0482570163242524,1.0,3.594563929178132,0.3162877763221063,0.05768169602533613,post_period
H,raw_latband,H_lat_014,lat_18.500,60,1.1210239938947857,1.0,3.837195479588521,0.44897646860360835,0.0727669775705333,post_period
H,raw_latband,H_lat_015,lat_18.750,30,-0.06350070409659987,0.0,0.686756988381109,3.5310646693609478,,pre_period
H,raw_latband,H_lat_015,lat_18.750,31,-0.06276327619015937,0.0,0.5409169475053701,3.5033803725906143,0.0007374279064405048,pre_period
H,raw_latband,H_lat_015,lat_18.750,32,-0.05643780246324523,0.0,0.31950343051231495,3.4566598983142995,0.006325473726914138,pre_period
H,raw_latband,H_lat_015,lat_18.750,33,-0.03525516256410748,0.0,0.1540254023779693,3.3792256767674114,0.021182639899137747,pre_period
H,raw_latband,H_lat_015,lat_18.750,34,0.002879610370522914,0.002879610370522914,0.2649099327781482,3.2640067839141396,0.0381347729346304,pre_period
H,raw_latband,H_lat_015,lat_18.750,35,0.03822607527319192,0.03822607527319192,0.44280471864502596,3.166563127934359,0.035346464902669,pre_period
H,raw_latband,H_lat_015,lat_18.750,36,0.07029363630792414,0.07029363630792414,0.46841718072724503,3.060678143202624,0.03206756103473222,pre_period
H,raw_latband,H_lat_015,lat_18.750,37,0.10655762336256447,0.10655762336256447,0.45996218631646446,2.930503448006659,0.03626398705464033,pre_period
H,raw_latband,H_lat_015,lat_18.750,38,0.1426171741716229,0.1426171741716229,0.5576878160354881,2.8141788402881778,0.03605955080905843,early_progress
H,raw_latband,H_lat_015,lat_18.750,39,0.1918984794748199,0.1918984794748199,0.7929080697720944,2.6810639600149493,0.04928130530319699,early_progress
H,raw_latband,H_lat_015,lat_18.750,40,0.26004530068667947,0.26004530068667947,1.0515007115015336,2.4928350337222107,0.06814682121185958,early_progress
H,raw_latband,H_lat_015,lat_18.750,41,0.337585376945585,0.337585376945585,1.2339311812334663,2.231669999252571,0.07754007625890552,early_progress
H,raw_latband,H_lat_015,lat_18.750,42,0.3933788661797704,0.3933788661797704,1.3761899791664507,2.0405476956137103,0.05579348923418542,early_progress
H,raw_latband,H_lat_015,lat_18.750,43,0.46590827398662155,0.46590827398662155,1.6160215924260892,1.8268359842026565,0.07252940780685113,early_progress
H,raw_latband,H_lat_015,lat_18.750,44,0.5235432569627577,0.5235432569627577,1.782651407625861,1.6360367541634537,0.05763498297613617,early_progress
H,raw_latband,H_lat_015,lat_18.750,45,0.6192727967096678,0.6192727967096678,2.0917316088866764,1.3550108825996074,0.09572953974691012,anchor_near
H,raw_latband,H_lat_015,lat_18.750,46,0.7021700427866893,0.7021700427866893,2.370549968352933,1.1468913826845928,0.08289724607702142,anchor_near
H,raw_latband,H_lat_015,lat_18.750,47,0.7810040809236278,0.7810040809236278,2.6512839988128905,1.023134150670478,0.07883403813693857,retreat_or_crossing
H,raw_latband,H_lat_015,lat_18.750,48,0.8491593723492977,0.8491593723492977,2.8957029677358377,0.9754916735209548,0.0681552914256699,late_recovery_or_catchup
H,raw_latband,H_lat_015,lat_18.750,49,0.8881660342721466,0.8881660342721466,3.0222051438175495,0.9326149439440298,0.03900666192284885,late_recovery_or_catchup
H,raw_latband,H_lat_015,lat_18.750,50,0.9038402030308658,0.9038402030308658,3.0317359357696674,0.7705650752521901,0.015674168758719187,late_recovery_or_catchup
H,raw_latband,H_lat_015,lat_18.750,51,0.9200254587417998,0.9200254587417998,3.0566430287269033,0.6331149162364041,0.016185255710933988,late_recovery_or_catchup
H,raw_latband,H_lat_015,lat_18.750,52,0.9504442269807586,0.9504442269807586,3.1544184073566335,0.6004296500716418,0.030418768238958838,late_recovery_or_catchup
H,raw_latband,H_lat_015,lat_18.750,53,0.9960571324717211,0.9960571324717211,3.2936883758950115,0.5361497656601193,0.04561290549096253,post_period
H,raw_latband,H_lat_015,lat_18.750,54,0.9812238581236908,0.9812238581236908,3.2284645481929193,0.42172659635573895,-0.014833274348030279,post_period
H,raw_latband,H_lat_015,lat_18.750,55,0.9560390025721518,0.9560390025721518,3.1244701746819916,0.23100398296326186,-0.025184855551539043,post_period
H,raw_latband,H_lat_015,lat_18.750,56,0.9343936435405813,0.9343936435405813,3.0504439176755205,0.2389164966234743,-0.0216453590315705,post_period
H,raw_latband,H_lat_015,lat_18.750,57,0.9503831816177775,0.9503831816177775,3.115841582650391,0.34630721042467677,0.015989538077196164,post_period
H,raw_latband,H_lat_015,lat_18.750,58,0.9963385609383982,0.9963385609383982,3.2773352795026027,0.4171432003163273,0.04595537932062077,post_period
H,raw_latband,H_lat_015,lat_18.750,59,1.0564529462349916,1.0,3.458842571138227,0.34183960343300684,0.06011438529659341,post_period
H,raw_latband,H_lat_015,lat_18.750,60,1.1291116745008234,1.0,3.6874919708330327,0.45163492497488095,0.07265872826583175,post_period
H,raw_latband,H_lat_016,lat_19.000,30,-0.052746980100023474,0.0,0.6125965948477732,3.3318977394865543,,pre_period
H,raw_latband,H_lat_016,lat_19.000,31,-0.0551311838130864,0.0,0.4849893716380708,3.3177927964171054,-0.0023842037130629226,pre_period
H,raw_latband,H_lat_016,lat_19.000,32,-0.05336103731999372,0.0,0.28448408494115796,3.289242339769001,0.001770146493092678,pre_period
H,raw_latband,H_lat_016,lat_19.000,33,-0.03697250189790125,0.0,0.1639025995846575,3.232185359441077,0.016388535422092468,pre_period
H,raw_latband,H_lat_016,lat_19.000,34,-0.0006073096088879024,0.0,0.25636497794377644,3.1273312233364794,0.036365192289013346,pre_period
H,raw_latband,H_lat_016,lat_19.000,35,0.032106423216261205,0.032106423216261205,0.4070071575320476,3.040610107272385,0.03271373282514911,pre_period
H,raw_latband,H_lat_016,lat_19.000,36,0.06374081262632937,0.06374081262632937,0.41459865190586415,2.9389912443682156,0.031634389410068166,pre_period
H,raw_latband,H_lat_016,lat_19.000,37,0.10297177689733378,0.10297177689733378,0.4178583182622748,2.806971873872891,0.039230964271004407,pre_period
H,raw_latband,H_lat_016,lat_19.000,38,0.1381948869464847,0.1381948869464847,0.5340495883899916,2.7029939840678043,0.035223110049150935,early_progress
H,raw_latband,H_lat_016,lat_19.000,39,0.1830973002106776,0.1830973002106776,0.7432259795465946,2.5888228511702347,0.04490241326419289,early_progress
H,raw_latband,H_lat_016,lat_19.000,40,0.2450778304588659,0.2450778304588659,0.960498590376354,2.422688669225671,0.06198053024818828,early_progress
H,raw_latband,H_lat_016,lat_19.000,41,0.3253019320400649,0.3253019320400649,1.143441837227997,2.1673814854007105,0.08022410158119903,early_progress
H,raw_latband,H_lat_016,lat_19.000,42,0.38064473090724776,0.38064473090724776,1.282563564061524,1.9902523068200024,0.05534279886718285,early_progress
H,raw_latband,H_lat_016,lat_19.000,43,0.4555146237372634,0.4555146237372634,1.5200974887981689,1.781558932187077,0.07486989283001566,early_progress
H,raw_latband,H_lat_016,lat_19.000,44,0.5154429508716591,0.5154429508716591,1.6840998367503344,1.5926442957821567,0.05992832713439572,early_progress
H,raw_latband,H_lat_016,lat_19.000,45,0.6110203703069702,0.6110203703069702,1.9710127167964324,1.315483979656394,0.09557741943531106,anchor_near
H,raw_latband,H_lat_016,lat_19.000,46,0.6920581696932857,0.6920581696932857,2.2339616070550137,1.1241093077745352,0.0810377993863155,anchor_near
H,raw_latband,H_lat_016,lat_19.000,47,0.768348761710201,0.768348761710201,2.5064829999575227,1.0368442471608381,0.07629059201691524,retreat_or_crossing
H,raw_latband,H_lat_016,lat_19.000,48,0.8354896253725019,0.8354896253725019,2.7526938844800535,1.0329657673961112,0.06714086366230099,late_recovery_or_catchup
H,raw_latband,H_lat_016,lat_19.000,49,0.8754085571650085,0.8754085571650085,2.88134930468843,1.0085763383224016,0.03991893179250661,late_recovery_or_catchup
H,raw_latband,H_lat_016,lat_19.000,50,0.8929841163107733,0.8929841163107733,2.8850278917903576,0.835091527395564,0.017575559145764807,late_recovery_or_catchup
H,raw_latband,H_lat_016,lat_19.000,51,0.9163975350598353,0.9163975350598353,2.9185687174288657,0.6615805891950165,0.023413418749062,late_recovery_or_catchup
H,raw_latband,H_lat_016,lat_19.000,52,0.9437801557839779,0.9437801557839779,3.004344952667054,0.6437109714023616,0.027382620724142548,late_recovery_or_catchup
H,raw_latband,H_lat_016,lat_19.000,53,0.9838843730831324,0.9838843730831324,3.121585790804681,0.5952606928786356,0.040104217299154477,post_period
H,raw_latband,H_lat_016,lat_19.000,54,0.9694978834811341,0.9694978834811341,3.0529159086793336,0.4577208299564325,-0.014386489601998287,post_period
H,raw_latband,H_lat_016,lat_19.000,55,0.9482553215025452,0.9482553215025452,2.959393617816265,0.2438103597799731,-0.02124256197858887,post_period
H,raw_latband,H_lat_016,lat_19.000,56,0.931927174717197,0.931927174717197,2.9055921408501195,0.24648036452854602,-0.01632814678534822,post_period
H,raw_latband,H_lat_016,lat_19.000,57,0.9534978048763012,0.9534978048763012,2.9883798470730443,0.3607140259463152,0.02157063015910421,post_period
H,raw_latband,H_lat_016,lat_19.000,58,1.0060342900445278,1.0,3.1650128877296613,0.4444281226424994,0.05253648516822662,post_period
H,raw_latband,H_lat_016,lat_19.000,59,1.0679653483651521,1.0,3.3404696483745493,0.3703393282178138,0.06193105832062429,post_period
H,raw_latband,H_lat_016,lat_19.000,60,1.1389378039298232,1.0,3.5509887207035753,0.4590063354674541,0.07097245556467113,post_period
H,raw_latband,H_lat_017,lat_19.250,30,-0.04422595604373957,0.0,0.5388959132273763,3.1627679322932125,,pre_period
H,raw_latband,H_lat_017,lat_19.250,31,-0.04939421485189607,0.0,0.4304148043308904,3.1607255459931447,-0.005168258808156502,pre_period
H,raw_latband,H_lat_017,lat_19.250,32,-0.05207899802034283,0.0,0.2543334711682267,3.1492109135570416,-0.0026847831684467596,pre_period
H,raw_latband,H_lat_017,lat_19.250,33,-0.040451088402948455,0.0,0.17813038494457192,3.1107962504368087,0.011627909617394377,pre_period
H,raw_latband,H_lat_017,lat_19.250,34,-0.004885304835051556,0.0,0.2469540740554489,3.011905333892472,0.0355657835678969,pre_period
H,raw_latband,H_lat_017,lat_19.250,35,0.026225768860887715,0.026225768860887715,0.37007797502872214,2.9312645736215135,0.03111107369593927,pre_period
H,raw_latband,H_lat_017,lat_19.250,36,0.05957737173113991,0.05957737173113991,0.36624847304488345,2.8274145126964583,0.0333516028702522,pre_period
H,raw_latband,H_lat_017,lat_19.250,37,0.10523242156187877,0.10523242156187877,0.4087373118826681,2.685592019683994,0.04565504983073886,pre_period
H,raw_latband,H_lat_017,lat_19.250,38,0.14275292640021098,0.14275292640021098,0.5651199420695706,2.5874848563701502,0.037520504838332205,early_progress
H,raw_latband,H_lat_017,lat_19.250,39,0.1840924458256303,0.1840924458256303,0.7538365159764655,2.491226336663,0.04133951942541933,early_progress
H,raw_latband,H_lat_017,lat_19.250,40,0.23899793153588292,0.23899793153588292,0.9234868980339502,2.3475263483476327,0.05490548571025261,early_progress
H,raw_latband,H_lat_017,lat_19.250,41,0.3219697585350108,0.3219697585350108,1.1056467216502195,2.097552124737627,0.08297182699912789,early_progress
H,raw_latband,H_lat_017,lat_19.250,42,0.37706922627056116,0.37706922627056116,1.241650406348564,1.9327743669691486,0.055099467735550356,early_progress
H,raw_latband,H_lat_017,lat_19.250,43,0.4526254368704838,0.4526254368704838,1.4663951187063793,1.7308376676889807,0.07555621059992262,early_progress
H,raw_latband,H_lat_017,lat_19.250,44,0.5137284870686019,0.5137284870686019,1.6221382531582282,1.5447727791994998,0.06110305019811807,early_progress
H,raw_latband,H_lat_017,lat_19.250,45,0.6049183345923645,0.6049183345923645,1.8702461637886674,1.2748976833591337,0.09118984752376269,anchor_near
H,raw_latband,H_lat_017,lat_19.250,46,0.6797900106162377,0.6797900106162377,2.1052428602731714,1.106061032885149,0.07487167602387312,anchor_near
H,raw_latband,H_lat_017,lat_19.250,47,0.7489849929240271,0.7489849929240271,2.3596741994481265,1.0604134923163353,0.06919498230778942,retreat_or_crossing
H,raw_latband,H_lat_017,lat_19.250,48,0.8118302880143125,0.8118302880143125,2.604700286127996,1.1042149109494006,0.06284529509028536,late_recovery_or_catchup
H,raw_latband,H_lat_017,lat_19.250,49,0.8515935169271053,0.8515935169271053,2.73532760039729,1.0987254651704863,0.039763228912792825,late_recovery_or_catchup
H,raw_latband,H_lat_017,lat_19.250,50,0.8724600224896489,0.8724600224896489,2.735068343700632,0.9128959658022988,0.020866505562543658,late_recovery_or_catchup
H,raw_latband,H_lat_017,lat_19.250,51,0.9054706418761612,0.9054706418761612,2.7808931996111412,0.7049916603943966,0.033010619386512285,late_recovery_or_catchup
H,raw_latband,H_lat_017,lat_19.250,52,0.9298029631637129,0.9298029631637129,2.8556284909945706,0.6957055719954371,0.024332321287551695,late_recovery_or_catchup
H,raw_latband,H_lat_017,lat_19.250,53,0.9631798027085919,0.9631798027085919,2.9494045479093627,0.657806618454541,0.03337683954487902,post_period
H,raw_latband,H_lat_017,lat_19.250,54,0.9518199153860076,0.9518199153860076,2.8827162982107066,0.4965010184852518,-0.011359887322584306,post_period
H,raw_latband,H_lat_017,lat_19.250,55,0.9385963050960874,0.9385963050960874,2.809698124518084,0.2585782165034341,-0.013223610289920251,post_period
H,raw_latband,H_lat_017,lat_19.250,56,0.9311294168765826,0.9311294168765826,2.7855247618848655,0.25469080924026133,-0.007466888219504808,post_period
H,raw_latband,H_lat_017,lat_19.250,57,0.9603923946088189,0.9603923946088189,2.8909777393131177,0.37579378142944214,0.029262977732236295,post_period
H,raw_latband,H_lat_017,lat_19.250,58,1.0211034884863741,1.0,3.086127444100868,0.47344744566632335,0.060711093877555244,post_period
H,raw_latband,H_lat_017,lat_19.250,59,1.08351208924302,1.0,3.252015405833378,0.40221912058814124,0.06240860075664578,post_period
H,raw_latband,H_lat_017,lat_19.250,60,1.150266587594641,1.0,3.4391005757307727,0.4714176083206699,0.06675449835162106,post_period
H,raw_latband,H_lat_018,lat_19.500,30,-0.04006191112801093,0.0,0.468821746766191,3.0422459429487008,,pre_period
H,raw_latband,H_lat_018,lat_19.500,31,-0.0471556876658928,0.0,0.3801440970864449,3.0493700979741027,-0.007093776537881874,pre_period
H,raw_latband,H_lat_018,lat_19.500,32,-0.053414985449747585,0.0,0.2323930486416996,3.051700462940575,-0.006259297783854784,pre_period
H,raw_latband,H_lat_018,lat_19.500,33,-0.04601919246031325,0.0,0.1959975730047489,3.0287867964033564,0.007395792989434331,pre_period
H,raw_latband,H_lat_018,lat_19.500,34,-0.009953765531687798,0.0,0.23644040488616885,2.9304689847983014,0.03606542692862545,pre_period
H,raw_latband,H_lat_018,lat_19.500,35,0.021291154235280545,0.021291154235280545,0.3323571685723382,2.849467465041228,0.031244919766968342,pre_period
H,raw_latband,H_lat_018,lat_19.500,36,0.059426540723162065,0.059426540723162065,0.3289484694900341,2.734810657216357,0.03813538648788152,pre_period
H,raw_latband,H_lat_018,lat_19.500,37,0.11588784727713743,0.11588784727713743,0.440158581552458,2.572955504282407,0.05646130655397536,pre_period
H,raw_latband,H_lat_018,lat_19.500,38,0.15995814327008537,0.15995814327008537,0.6494355553693166,2.4720056850724914,0.04407029599294794,early_progress
H,raw_latband,H_lat_018,lat_19.500,39,0.19959434913069554,0.19959434913069554,0.831659024704779,2.3911444203188195,0.039636205860610174,early_progress
H,raw_latband,H_lat_018,lat_19.500,40,0.24753684973401552,0.24753684973401552,0.9610997869836605,2.268816692589955,0.047942500603319976,early_progress
H,raw_latband,H_lat_018,lat_19.500,41,0.3325646965613539,0.3325646965613539,1.1378573573846626,2.0238536357898247,0.08502784682733838,early_progress
H,raw_latband,H_lat_018,lat_19.500,42,0.38764868591646207,0.38764868591646207,1.270467525226958,1.8691637772380725,0.055083989355108165,early_progress
H,raw_latband,H_lat_018,lat_19.500,43,0.461609623518998,0.461609623518998,1.4711776216215795,1.6753062399118561,0.07396093760253591,early_progress
H,raw_latband,H_lat_018,lat_19.500,44,0.522139779290365,0.522139779290365,1.6123172405999646,1.493036810080069,0.060530155771367056,early_progress
H,raw_latband,H_lat_018,lat_19.500,45,0.6030788675313893,0.6030788675313893,1.802553881572279,1.2347659679134944,0.08093908824102425,anchor_near
H,raw_latband,H_lat_018,lat_19.500,46,0.6659225549717576,0.6659225549717576,1.994032667369259,1.0955414339286336,0.06284368744036828,anchor_near
H,raw_latband,H_lat_018,lat_19.500,47,0.7219749736445745,0.7219749736445745,2.217025014917988,1.0961130213271992,0.05605241867281696,retreat_or_crossing
H,raw_latband,H_lat_018,lat_19.500,48,0.7757853897690088,0.7757853897690088,2.455418070886517,1.1895673524791852,0.05381041612443427,late_recovery_or_catchup
H,raw_latband,H_lat_018,lat_19.500,49,0.8132927523374848,0.8132927523374848,2.5860688104644765,1.2025931451057676,0.03750736256847598,late_recovery_or_catchup
H,raw_latband,H_lat_018,lat_19.500,50,0.8395220053405762,0.8395220053405762,2.5860211110561644,1.003572098185645,0.026229253003091424,late_recovery_or_catchup
H,raw_latband,H_lat_018,lat_19.500,51,0.884873425209992,0.884873425209992,2.649793108279969,0.7630901995019769,0.04535141986941582,late_recovery_or_catchup
H,raw_latband,H_lat_018,lat_19.500,52,0.9064194083573185,0.9064194083573185,2.7148394629555312,0.7555017806961171,0.021545983147326475,late_recovery_or_catchup
H,raw_latband,H_lat_018,lat_19.500,53,0.9321721705669853,0.9321721705669853,2.7844526590412575,0.7230155774739465,0.025752762209666824,post_period
H,raw_latband,H_lat_018,lat_19.500,54,0.9270575307636599,0.9270575307636599,2.726519348324718,0.5376362906878662,-0.005114639803325383,post_period
H,raw_latband,H_lat_018,lat_19.500,55,0.9271180373790069,0.9271180373790069,2.687343185567563,0.2755832356333143,6.050661534695578e-05,post_period
H,raw_latband,H_lat_018,lat_19.500,56,0.9332505996145617,0.9332505996145617,2.705126955429463,0.26314289089661147,0.006132562235554806,post_period
H,raw_latband,H_lat_018,lat_19.500,57,0.9724373069581665,0.9724373069581665,2.838489293922113,0.3910798499151626,0.039186707343604854,post_period
H,raw_latband,H_lat_018,lat_19.500,58,1.0425421429712984,1.0,3.054630782841809,0.5037929473218309,0.07010483601313189,post_period
H,raw_latband,H_lat_018,lat_19.500,59,1.1033020532092688,1.0,3.2069941616148063,0.43739044949096983,0.06075991023797034,post_period
H,raw_latband,H_lat_018,lat_19.500,60,1.1621201585368608,1.0,3.3639574092794864,0.48852458322231607,0.05881810532759202,post_period
H,raw_latband,H_lat_019,lat_19.750,30,-0.043019048116705455,0.0,0.40986292703690463,2.994313207664748,,pre_period
H,raw_latband,H_lat_019,lat_19.750,31,-0.05022693360347261,0.0,0.34005433131166457,3.0050527678786993,-0.007207885486767152,pre_period
H,raw_latband,H_lat_019,lat_19.750,32,-0.05798740745118797,0.0,0.22314810349334646,3.0150015676890938,-0.00776047384771536,pre_period
H,raw_latband,H_lat_019,lat_19.750,33,-0.053628604800811205,0.0,0.21685872558862446,3.002806409096539,0.004358802650376761,pre_period
H,raw_latband,H_lat_019,lat_19.750,34,-0.015459177391686807,0.0,0.2249559442609126,2.8986216903485014,0.0381694274091244,pre_period
H,raw_latband,H_lat_019,lat_19.750,35,0.018434685027836333,0.018434685027836333,0.2951400799048114,2.8088015673232456,0.03389386241952314,pre_period
H,raw_latband,H_lat_019,lat_19.750,36,0.06508401545166914,0.06508401545166914,0.31125288324477457,2.672700984597581,0.046649330423832805,pre_period
H,raw_latband,H_lat_019,lat_19.750,37,0.1368024708842,0.1368024708842,0.5099037423046212,2.478806353542205,0.07171845543253086,pre_period
H,raw_latband,H_lat_019,lat_19.750,38,0.19252408753927633,0.19252408753927633,0.7761999157756078,2.363085067863604,0.05572161665507633,early_progress
H,raw_latband,H_lat_019,lat_19.750,39,0.23379788935834045,0.23379788935834045,0.9703170865308781,2.2922668278561993,0.04127380181906412,early_progress
H,raw_latband,H_lat_019,lat_19.750,40,0.27621391028843606,0.27621391028843606,1.0789557722945677,2.188583712766031,0.04241602093009561,early_progress
H,raw_latband,H_lat_019,lat_19.750,41,0.3614681757082904,0.3614681757082904,1.2467062703305007,1.9490385110615147,0.08525426541985431,early_progress
H,raw_latband,H_lat_019,lat_19.750,42,0.4168066404286723,0.4168066404286723,1.3768389326317716,1.8009923470381353,0.05533846472038195,early_progress
H,raw_latband,H_lat_019,lat_19.750,43,0.48622069243258526,0.48622069243258526,1.5457818083833574,1.6163823642759738,0.06941405200391293,early_progress
H,raw_latband,H_lat_019,lat_19.750,44,0.5439306653411368,0.5439306653411368,1.6675658683686363,1.4384078007324825,0.05770997290855151,early_progress
H,raw_latband,H_lat_019,lat_19.750,45,0.6079629727682947,0.6079629727682947,1.7840000444783142,1.1972694436587914,0.06403230742715793,anchor_near
H,raw_latband,H_lat_019,lat_19.750,46,0.6523722150791972,0.6523722150791972,1.9152136493467855,1.0951385842563697,0.044409242310902486,anchor_near
H,raw_latband,H_lat_019,lat_19.750,47,0.6888354493829629,0.6888354493829629,2.090413720934662,1.1447017702056974,0.036463234303765746,retreat_or_crossing
H,raw_latband,H_lat_019,lat_19.750,48,0.7277946123767974,0.7277946123767974,2.3127473678537083,1.2876729847343862,0.038959162993834506,late_recovery_or_catchup
H,raw_latband,H_lat_019,lat_19.750,49,0.7601735081416967,0.7601735081416967,2.4399955191555183,1.3184387756584484,0.032378895764899274,late_recovery_or_catchup
H,raw_latband,H_lat_019,lat_19.750,50,0.79417359372089,0.79417359372089,2.4472182582867843,1.1057644018828023,0.03400008557919332,late_recovery_or_catchup
H,raw_latband,H_lat_019,lat_19.750,51,0.8539358664469826,0.8539358664469826,2.535892267443762,0.8344619426210049,0.05976227272609258,late_recovery_or_catchup
H,raw_latband,H_lat_019,lat_19.750,52,0.8736100774955995,0.8736100774955995,2.593864206306618,0.8215531965227554,0.019674211048616885,late_recovery_or_catchup
H,raw_latband,H_lat_019,lat_19.750,53,0.8915066093160939,0.8915066093160939,2.6395684060501234,0.7900520388536024,0.017896531820494443,post_period
H,raw_latband,H_lat_019,lat_19.750,54,0.8961624227819791,0.8961624227819791,2.599140840750158,0.5804834880657822,0.004655813465885172,post_period
H,raw_latband,H_lat_019,lat_19.750,55,0.9148918345092956,0.9148918345092956,2.609356010949663,0.2944745655826924,0.01872941172731646,post_period
H,raw_latband,H_lat_019,lat_19.750,56,0.9392047461126407,0.9392047461126407,2.6814014157731894,0.27198419054359646,0.024312911603345144,post_period
H,raw_latband,H_lat_019,lat_19.750,57,0.989877624281658,0.989877624281658,2.8464205032490986,0.40641868749902205,0.05067287816901733,post_period
H,raw_latband,H_lat_019,lat_19.750,58,1.0696758016508139,1.0,3.084799732120561,0.5349543608043817,0.07979817736915584,post_period
H,raw_latband,H_lat_019,lat_19.750,59,1.1260889731981425,1.0,3.2201952388113138,0.47523182899807526,0.05641317154732861,post_period
H,raw_latband,H_lat_019,lat_19.750,60,1.1725919881494398,1.0,3.3402958812308308,0.5102241581462968,0.04650301495129727,post_period
H,raw_latband,H_lat_020,lat_20.000,30,-0.05490263101984827,0.0,0.3741971372871361,3.040157378125432,,pre_period
H,raw_latband,H_lat_020,lat_20.000,31,-0.05958260254968806,0.0,0.3188953656671705,3.0464729015168324,-0.004679971529839788,pre_period
H,raw_latband,H_lat_020,lat_20.000,32,-0.06587872368706095,0.0,0.23074426092010777,3.0554584527464024,-0.006296121137372893,pre_period
H,raw_latband,H_lat_020,lat_20.000,33,-0.06256754104015448,0.0,0.2402595239722464,3.047292564643727,0.0033111826469064687,pre_period
H,raw_latband,H_lat_020,lat_20.000,34,-0.02059371042534686,0.0,0.21309293326741277,2.930041633972689,0.041973830614807625,pre_period
H,raw_latband,H_lat_020,lat_20.000,35,0.01882905419398746,0.01882905419398746,0.2608069857255803,2.821536989134204,0.03942276461933432,pre_period
H,raw_latband,H_lat_020,lat_20.000,36,0.07734742448893486,0.07734742448893486,0.32105694782616034,2.6525840872045667,0.0585183702949474,pre_period
H,raw_latband,H_lat_020,lat_20.000,37,0.16734873003931883,0.16734873003931883,0.609312233359718,2.4141290879102475,0.09000130555038396,pre_period
H,raw_latband,H_lat_020,lat_20.000,38,0.23947267159737295,0.23947267159737295,0.9334981430037939,2.2682740393042824,0.07212394155805413,early_progress
H,raw_latband,H_lat_020,lat_20.000,39,0.2868261687920689,0.2868261687920689,1.1558036555793327,2.1983519471296407,0.04735349719469595,early_progress
H,raw_latband,H_lat_020,lat_20.000,40,0.3263005151120742,0.3263005151120742,1.2645745104896187,2.1091436808602158,0.039474346320005294,early_progress
H,raw_latband,H_lat_020,lat_20.000,41,0.40937374506703256,0.40937374506703256,1.4253471709390881,1.8756953503413147,0.08307322995495836,early_progress
H,raw_latband,H_lat_020,lat_20.000,42,0.46507497481328985,0.46507497481328985,1.5550436311020155,1.72946962469511,0.0557012297462573,early_progress
H,raw_latband,H_lat_020,lat_20.000,43,0.5269698782584605,0.5269698782584605,1.6915162946659485,1.5552549102823647,0.06189490344517068,early_progress
H,raw_latband,H_lat_020,lat_20.000,44,0.5793809953668169,0.5793809953668169,1.7922624834076255,1.3820462172430112,0.05241111710835633,early_progress
H,raw_latband,H_lat_020,lat_20.000,45,0.621093678085698,0.621093678085698,1.8283737054259932,1.1647099273268822,0.04171268271888118,anchor_near
H,raw_latband,H_lat_020,lat_20.000,46,0.642109176126723,0.642109176126723,1.885686663438181,1.1066517770717663,0.021015498041024983,anchor_near
H,raw_latband,H_lat_020,lat_20.000,47,0.6540614487078837,0.6540614487078837,1.995528955609311,1.2062075365886558,0.011952272581160717,retreat_or_crossing
H,raw_latband,H_lat_020,lat_20.000,48,0.6726887345878344,0.6726887345878344,2.1872777372051933,1.3969343974830912,0.01862728587995066,late_recovery_or_catchup
H,raw_latband,H_lat_020,lat_20.000,49,0.6971667376055278,0.6971667376055278,2.30654589910119,1.444251562852446,0.024478003017693428,late_recovery_or_catchup
