bootstrap_id,field,region_scheme,region_id,region_label,sample_status,n_cells,transition_norm,within_pre_variability,within_post_variability,separation_ratio,pre_post_separation_label,departure90,departure95,t10,t25,t50,t75,peak_raw,peak_smooth3,duration_25_75,tail_50_75,early_span_25_50,n_crossings_025,n_crossings_050,n_crossings_075,progress_monotonicity_corr
232,H,equal_count_three_region,H_three_1,R2_mid,ok,3267,11.457997457177457,2.7703960173481104,1.0877553604991816,2.9698154206615404,clear_separation,37.0,37.0,35.0,36.0,38.0,43.0,38.0,38.0,7.0,5.0,2.0,1,1,1,0.9175016698477594
232,H,equal_count_three_region,H_three_2,R3_high,ok,3267,19.107679371626013,6.292743549467117,2.7471968522828645,2.1136952814342767,clear_separation,37.0,37.0,35.0,36.0,38.0,53.0,35.0,35.0,17.0,15.0,2.0,3,3,1,0.8418452603387795
232,H,contribution_region,H_H_early_frontloaded_positive_core,H_early_frontloaded_positive_core,ok,2369,6.479538520367388,3.2962701873186036,1.7051451593041367,1.2955409761644305,moderate_separation,37.0,37.0,35.0,35.0,36.0,37.0,36.0,35.0,2.0,1.0,1.0,1,1,1,0.6738362425152015
232,H,contribution_region,H_H_early_frontloaded_negative_core,H_early_frontloaded_negative_core,ok,82,0.5705547005398623,0.7175410587132769,1.0886683826131847,0.31588512798430113,no_clear_separation,30.0,30.0,30.0,30.0,30.0,30.0,44.0,43.0,0.0,0.0,0.0,2,4,4,0.47451362661229274
232,H,contribution_region,H_H_retreat_positive_core,H_retreat_positive_core,ok,940,2.7715430202196782,0.6063972212339714,1.1155879192640925,1.6095046089759184,clear_separation,41.0,41.0,30.0,42.0,44.0,55.0,55.0,41.0,13.0,11.0,2.0,1,5,1,0.9291550189239289
232,H,contribution_region,H_H_retreat_negative_core,H_retreat_negative_core,ok,1511,6.261076840691927,3.6062024374551633,1.8603924946871557,1.145333963538845,moderate_separation,37.0,37.0,35.0,35.0,36.0,36.0,36.0,35.0,1.0,0.0,1.0,1,1,3,0.6292646811769551
232,H,contribution_region,H_H_late_recovery_positive_core,H_late_recovery_positive_core,ok,2305,19.175213653669886,4.951766720187875,1.860574837728609,2.814775725886316,clear_separation,37.0,37.0,35.0,36.0,51.0,53.0,50.0,50.0,17.0,2.0,15.0,3,1,1,0.8219783829633537
232,H,contribution_region,H_H_late_recovery_negative_core,H_late_recovery_negative_core,ok,146,0.8065885311059621,0.5413337239704334,1.184849084698826,0.46726715563096904,no_clear_separation,56.0,56.0,30.0,30.0,56.0,57.0,54.0,59.0,27.0,1.0,26.0,2,2,1,0.4160021421661276
232,Jw,whole_field,Jw_whole,whole_field,ok,9801,6.86570946631314,0.5984160965820746,0.6300055253559806,5.589049674558197,clear_separation,37.0,37.0,38.0,40.0,45.0,49.0,45.0,45.0,9.0,4.0,5.0,1,1,1,0.9799485957972983
232,Jw,equal_count_three_region,Jw_three_0,R1_low,ok,3267,9.055308012507412,0.7817341152819881,0.684581782221336,6.175550594469964,clear_separation,37.0,37.0,39.0,44.0,47.0,51.0,45.0,46.0,7.0,4.0,3.0,1,1,1,0.9735888082265818
232,Jw,equal_count_three_region,Jw_three_1,R2_mid,ok,3267,6.126039200962098,0.39357852091691803,0.6661015309842322,5.781027197757943,clear_separation,37.0,37.0,37.0,38.0,40.0,43.0,38.0,38.0,5.0,3.0,2.0,1,1,1,0.8771395945469743
232,Jw,equal_count_three_region,Jw_three_2,R3_high,ok,3267,4.065482609179665,0.5019475988457984,0.4847767107833396,4.120180854475637,clear_separation,37.0,37.0,37.0,38.0,41.0,46.0,39.0,38.0,8.0,5.0,3.0,1,1,1,0.9509225835850442
232,Jw,contribution_region,Jw_Jw_catchup_positive_core,Jw_catchup_positive_core,ok,2081,3.421009703321529,0.5094506580823823,0.6595599707255156,2.9264145415085867,clear_separation,37.0,37.0,45.0,46.0,49.0,51.0,46.0,47.0,5.0,2.0,3.0,1,1,1,0.9300346916659367
232,Jw,contribution_region,Jw_Jw_catchup_negative_core,Jw_catchup_negative_core,ok,370,1.1399517777338732,0.4265045212035632,0.642014069731019,1.0668525446401562,moderate_separation,38.0,38.0,38.0,38.0,39.0,39.0,42.0,39.0,1.0,0.0,1.0,2,2,2,0.6354113352216723
233,H,whole_field,H_whole,whole_field,ok,9801,16.810786294631928,3.586876083520753,1.4181298523056713,3.358794477005178,clear_separation,37.0,37.0,35.0,37.0,39.0,52.0,37.0,37.0,15.0,13.0,2.0,1,3,1,0.958115333816324
233,H,equal_count_three_region,H_three_0,R1_low,ok,3267,3.883629678884327,0.8045583627160986,0.42796863300666865,3.1509489790987693,clear_separation,37.0,37.0,36.0,37.0,42.0,44.0,43.0,43.0,7.0,2.0,5.0,1,1,1,0.942877955745929
233,H,equal_count_three_region,H_three_1,R2_mid,ok,3267,13.81147851408097,3.3261549528217595,1.4271681541822532,2.90564689232461,clear_separation,37.0,37.0,35.0,36.0,38.0,52.0,38.0,37.0,16.0,14.0,2.0,1,1,1,0.9101186099277914
233,H,equal_count_three_region,H_three_2,R3_high,ok,3267,26.06273628484338,5.315428806217843,1.9695039104237835,3.5776221001061446,clear_separation,37.0,37.0,35.0,37.0,49.0,52.0,50.0,30.0,15.0,3.0,12.0,1,1,1,0.9490046825487967
233,H,contribution_region,H_H_early_frontloaded_positive_core,H_early_frontloaded_positive_core,ok,2369,8.093180917714696,3.786874068587782,1.1446583826197863,1.641108721840195,clear_separation,37.0,37.0,34.0,35.0,36.0,38.0,34.0,30.0,3.0,2.0,1.0,1,1,3,0.6875771525719898
233,H,contribution_region,H_H_early_frontloaded_negative_core,H_early_frontloaded_negative_core,ok,82,1.140830043825811,0.38911179459513934,0.4563655074686585,1.3493325498402635,moderate_separation,42.0,43.0,30.0,30.0,44.0,55.0,55.0,55.0,25.0,11.0,14.0,4,3,1,0.7490249606772524
233,H,contribution_region,H_H_retreat_positive_core,H_retreat_positive_core,ok,940,2.417549248014738,0.44369276197480584,0.4059017010061897,2.845533196546757,clear_separation,42.0,42.0,42.0,43.0,44.0,45.0,43.0,43.0,2.0,1.0,1.0,1,1,1,0.8920075248434004
233,H,contribution_region,H_H_retreat_negative_core,H_retreat_negative_core,ok,1511,8.170071859590786,3.506036992525587,1.0664279000605834,1.7867981606240002,clear_separation,37.0,37.0,34.0,35.0,37.0,38.0,31.0,30.0,3.0,1.0,2.0,1,1,3,0.6846437203687
233,H,contribution_region,H_H_late_recovery_positive_core,H_late_recovery_positive_core,ok,2305,26.969090355343962,3.7627723754815188,2.0006915883229555,4.67931968078822,clear_separation,37.0,37.0,36.0,37.0,49.0,52.0,50.0,50.0,15.0,3.0,12.0,1,1,1,0.9521243424765348
233,H,contribution_region,H_H_late_recovery_negative_core,H_late_recovery_negative_core,ok,146,0.7295247139281814,0.2640587032672777,0.5285956030500185,0.9203567155492823,weak_separation,38.0,38.0,30.0,38.0,39.0,42.0,55.0,55.0,4.0,3.0,1.0,3,3,3,0.505544972904877
233,Jw,whole_field,Jw_whole,whole_field,ok,9801,7.327676037778394,0.8308733121170637,0.6081931262395576,5.0919650701787065,clear_separation,37.0,37.0,36.0,39.0,46.0,52.0,38.0,38.0,13.0,6.0,7.0,1,1,1,0.993166489977408
233,Jw,equal_count_three_region,Jw_three_0,R1_low,ok,3267,10.634578503203366,1.10057333390985,0.8866143155424604,5.351572362144243,clear_separation,37.0,37.0,36.0,39.0,48.0,52.0,53.0,52.0,13.0,4.0,9.0,1,1,1,0.9907309488757309
233,Jw,equal_count_three_region,Jw_three_1,R2_mid,ok,3267,5.318406789365782,0.5247745802241557,0.35686960776603227,6.032373220187294,clear_separation,37.0,37.0,37.0,38.0,40.0,44.0,39.0,39.0,6.0,4.0,2.0,1,1,1,0.9480009803784427
233,Jw,equal_count_three_region,Jw_three_2,R3_high,ok,3267,3.385135195416774,0.7027202025646407,0.29664162162602736,3.387296886348667,clear_separation,37.0,37.0,36.0,38.0,40.0,51.0,38.0,38.0,13.0,11.0,2.0,1,1,1,0.960467835026688
233,Jw,contribution_region,Jw_Jw_catchup_positive_core,Jw_catchup_positive_core,ok,2081,4.062372552644215,0.731862237997969,0.4767849609261947,3.3610904457977457,clear_separation,37.0,37.0,36.0,37.0,50.0,53.0,52.0,52.0,16.0,3.0,13.0,3,1,1,0.8995235387858677
233,Jw,contribution_region,Jw_Jw_catchup_negative_core,Jw_catchup_negative_core,ok,370,0.8167226755143863,0.5778324325257249,0.3105236631963515,0.919364069709608,weak_separation,42.0,42.0,30.0,30.0,42.0,42.0,43.0,43.0,12.0,0.0,12.0,2,2,1,0.7247190799050693
234,H,whole_field,H_whole,whole_field,ok,9801,21.93347970789463,2.3995281015852554,1.3837778211806309,5.797437520426468,clear_separation,37.0,37.0,36.0,39.0,44.0,51.0,50.0,50.0,12.0,7.0,5.0,1,1,1,0.9913598277778466
234,H,equal_count_three_region,H_three_0,R1_low,ok,3267,3.850853645460033,0.6786789263844737,0.5380272627781536,3.1649823759919418,clear_separation,37.0,37.0,36.0,38.0,41.0,50.0,38.0,38.0,12.0,9.0,3.0,1,1,1,0.9851205553081376
234,H,equal_count_three_region,H_three_1,R2_mid,ok,3267,18.367388399027366,2.1189775190687157,1.4601595235390445,5.1317924349845185,clear_separation,37.0,37.0,36.0,38.0,42.0,51.0,38.0,39.0,13.0,9.0,4.0,1,1,1,0.9840309254673788
234,H,equal_count_three_region,H_three_2,R3_high,ok,3267,33.9848711138522,3.5994082299394603,1.859449573839096,6.225637731455154,clear_separation,37.0,37.0,36.0,39.0,46.0,51.0,50.0,50.0,12.0,5.0,7.0,1,1,1,0.9910081493663302
234,H,contribution_region,H_H_early_frontloaded_positive_core,H_early_frontloaded_positive_core,ok,2369,12.9494490101476,2.38117548112029,1.2821615841688914,3.5348778393465627,clear_separation,37.0,37.0,35.0,37.0,42.0,50.0,31.0,30.0,13.0,8.0,5.0,1,1,1,0.977284903540459
234,H,contribution_region,H_H_early_frontloaded_negative_core,H_early_frontloaded_negative_core,ok,82,1.072091295589093,0.41332464612768127,0.512975684279111,1.1573906004311534,moderate_separation,37.0,37.0,37.0,39.0,40.0,41.0,56.0,56.0,2.0,1.0,1.0,3,3,3,0.6941422797426718
234,H,contribution_region,H_H_retreat_positive_core,H_retreat_positive_core,ok,940,1.979383233004893,0.4921534287093585,0.48151049500129317,2.032922433298572,clear_separation,37.0,37.0,36.0,38.0,45.0,47.0,45.0,46.0,9.0,2.0,7.0,1,1,1,0.9370551959622319
234,H,contribution_region,H_H_retreat_negative_core,H_retreat_negative_core,ok,1511,13.339962788650482,2.23857596485278,1.03806696458856,4.071228716680738,clear_separation,37.0,37.0,35.0,37.0,41.0,50.0,51.0,30.0,13.0,9.0,4.0,1,1,1,0.9771296598717111
234,H,contribution_region,H_H_late_recovery_positive_core,H_late_recovery_positive_core,ok,2305,33.68346431699004,2.8085420411208335,1.5791941839388268,7.676729545548752,clear_separation,37.0,37.0,37.0,39.0,47.0,51.0,50.0,50.0,12.0,4.0,8.0,1,1,1,0.9896483815796417
234,H,contribution_region,H_H_late_recovery_negative_core,H_late_recovery_negative_core,ok,146,0.8749004956476053,0.25931381172552154,0.6367525760901471,0.9763791026470044,weak_separation,39.0,39.0,32.0,39.0,40.0,41.0,56.0,56.0,2.0,1.0,1.0,3,3,3,0.6186852175913933
234,Jw,whole_field,Jw_whole,whole_field,ok,9801,7.361240473883184,0.4849203252999572,0.7090200235463593,6.165501049525816,clear_separation,37.0,37.0,37.0,41.0,48.0,52.0,53.0,52.0,11.0,4.0,7.0,1,1,1,0.9865622329140007
234,Jw,equal_count_three_region,Jw_three_0,R1_low,ok,3267,10.932777756912438,0.7272023860523315,1.105015889471952,5.966962508211014,clear_separation,37.0,37.0,37.0,42.0,49.0,53.0,51.0,52.0,11.0,4.0,7.0,1,1,1,0.9823066671541842
234,Jw,equal_count_three_region,Jw_three_1,R2_mid,ok,3267,5.055088240972653,0.255674064628457,0.2831717058032636,9.381326751293864,clear_separation,38.0,38.0,39.0,41.0,45.0,49.0,45.0,44.0,8.0,4.0,4.0,1,1,1,0.9746547608923538
234,Jw,equal_count_three_region,Jw_three_2,R3_high,ok,3267,2.9122294729847034,0.20758243340044874,0.24457500877231003,6.440742098571959,clear_separation,37.0,37.0,37.0,39.0,46.0,50.0,49.0,38.0,11.0,4.0,7.0,1,1,1,0.9834755296119271
234,Jw,contribution_region,Jw_Jw_catchup_positive_core,Jw_catchup_positive_core,ok,2081,3.997497099137835,0.37219044331395,0.5817936930727317,4.1903182104041985,clear_separation,37.0,37.0,37.0,49.0,51.0,53.0,49.0,50.0,4.0,2.0,2.0,1,1,1,0.8979686951637753
234,Jw,contribution_region,Jw_Jw_catchup_negative_core,Jw_catchup_negative_core,ok,370,0.5677920526770956,0.23683426002266691,0.31657228471062027,1.0259944666009353,moderate_separation,37.0,37.0,32.0,37.0,53.0,54.0,49.0,50.0,17.0,1.0,16.0,3,3,1,0.6927900098224866
235,H,whole_field,H_whole,whole_field,ok,9801,18.26811414001101,3.2624917574886303,2.1017331266693713,3.405545914743743,clear_separation,37.0,37.0,35.0,37.0,50.0,53.0,54.0,54.0,16.0,3.0,13.0,1,1,1,0.9345133757149269
235,H,equal_count_three_region,H_three_0,R1_low,ok,3267,4.18407611800437,0.9761277454168182,0.651690630900694,2.5703580810223325,clear_separation,37.0,37.0,38.0,39.0,43.0,53.0,54.0,38.0,14.0,10.0,4.0,1,1,1,0.9810767538278475
235,H,equal_count_three_region,H_three_1,R2_mid,ok,3267,16.895444969055976,1.7122148247216509,1.9426500165307268,4.622727707563209,clear_separation,37.0,37.0,36.0,38.0,43.0,54.0,54.0,54.0,16.0,11.0,5.0,1,3,1,0.961841156380471
235,H,equal_count_three_region,H_three_2,R3_high,ok,3267,27.17221703131698,5.430564377372352,3.071865591089848,3.195817799394531,clear_separation,37.0,37.0,35.0,37.0,51.0,53.0,50.0,50.0,16.0,2.0,14.0,3,1,1,0.9094297473649947
235,H,contribution_region,H_H_early_frontloaded_positive_core,H_early_frontloaded_positive_core,ok,2369,14.329481771690359,2.48261613260309,2.1872730821533857,3.068484307167362,clear_separation,37.0,37.0,36.0,37.0,40.0,54.0,36.0,36.0,17.0,14.0,3.0,1,3,1,0.890301974031094
235,H,contribution_region,H_H_early_frontloaded_negative_core,H_early_frontloaded_negative_core,ok,82,1.457138164794911,0.9169581703679518,0.45724176021044416,1.0603538337988465,moderate_separation,42.0,43.0,30.0,30.0,30.0,42.0,54.0,40.0,12.0,12.0,0.0,4,4,5,0.43365805011058944
235,H,contribution_region,H_H_retreat_positive_core,H_retreat_positive_core,ok,940,1.7998863607745195,0.9887495020030295,0.4108521673081701,1.285999009747049,moderate_separation,37.0,37.0,37.0,38.0,42.0,47.0,60.0,60.0,9.0,5.0,4.0,1,1,1,0.9651672737558573
235,H,contribution_region,H_H_retreat_negative_core,H_retreat_negative_core,ok,1511,13.701185782314203,2.8279317129604467,2.1035195876187953,2.7783273010735963,clear_separation,37.0,37.0,35.0,36.0,39.0,54.0,36.0,36.0,18.0,15.0,3.0,1,3,1,0.8538427398506983
235,H,contribution_region,H_H_late_recovery_positive_core,H_late_recovery_positive_core,ok,2305,24.909884463982774,4.4670304769177775,2.1179744481813905,3.7828194127899817,clear_separation,37.0,37.0,35.0,38.0,50.0,53.0,50.0,50.0,15.0,3.0,12.0,3,1,1,0.8972806006101424
235,H,contribution_region,H_H_late_recovery_negative_core,H_late_recovery_negative_core,ok,146,1.2479751826592043,0.7789307846133624,0.4835338607533213,0.988522876453882,weak_separation,43.0,55.0,30.0,30.0,30.0,30.0,54.0,40.0,0.0,0.0,0.0,4,4,5,0.3772161854163416
235,Jw,whole_field,Jw_whole,whole_field,ok,9801,7.8216252257992265,0.7645392578782317,0.7230848054935064,5.257796924897351,clear_separation,37.0,37.0,37.0,39.0,44.0,50.0,38.0,38.0,11.0,6.0,5.0,1,1,1,0.9889855838247327
235,Jw,equal_count_three_region,Jw_three_0,R1_low,ok,3267,10.404600746327594,1.0423750505589622,0.9876181926613559,5.125436146684932,clear_separation,37.0,37.0,36.0,40.0,47.0,52.0,50.0,51.0,12.0,5.0,7.0,1,1,1,0.9909152588109923
235,Jw,equal_count_three_region,Jw_three_1,R2_mid,ok,3267,6.745043263952696,0.4561045017488138,0.5647146915627876,6.607480842979993,clear_separation,37.0,37.0,37.0,39.0,41.0,43.0,39.0,39.0,4.0,2.0,2.0,1,1,1,0.8957978459837337
235,Jw,equal_count_three_region,Jw_three_2,R3_high,ok,3267,4.776013887981183,0.6151917096828614,0.4047369783685105,4.682693941187213,clear_separation,37.0,37.0,36.0,38.0,40.0,49.0,37.0,38.0,11.0,9.0,2.0,1,1,1,0.9687759366503046
235,Jw,contribution_region,Jw_Jw_catchup_positive_core,Jw_catchup_positive_core,ok,2081,4.161172663446176,0.6687848802786152,0.7713095227388782,2.889513808766347,clear_separation,37.0,37.0,36.0,38.0,50.0,53.0,60.0,60.0,15.0,3.0,12.0,3,1,1,0.9348940208790999
235,Jw,contribution_region,Jw_Jw_catchup_negative_core,Jw_catchup_negative_core,ok,370,1.3995335375882019,0.5023086357737712,0.6668182317346417,1.1970758490657396,moderate_separation,37.0,37.0,36.0,37.0,38.0,39.0,39.0,38.0,2.0,1.0,1.0,1,1,1,0.7729922626940533
236,H,whole_field,H_whole,whole_field,ok,9801,16.30876487731645,2.900363775320825,2.037000043235988,3.3031320916681985,clear_separation,37.0,37.0,35.0,37.0,41.0,53.0,34.0,34.0,16.0,12.0,4.0,1,3,1,0.9611985288170476
236,H,equal_count_three_region,H_three_0,R1_low,ok,3267,4.832840259730255,0.5539458556973914,0.6163038063693329,4.129751467900617,clear_separation,42.0,42.0,43.0,45.0,48.0,53.0,53.0,46.0,8.0,5.0,3.0,1,1,1,0.9554091692412008
236,H,equal_count_three_region,H_three_1,R2_mid,ok,3267,13.168577035174895,2.3442382825321024,1.713111222646055,3.245610716643615,clear_separation,37.0,37.0,35.0,37.0,39.0,53.0,38.0,39.0,16.0,14.0,2.0,1,3,1,0.9123998062229914
236,H,equal_count_three_region,H_three_2,R3_high,ok,3267,25.211028733773798,4.520045897611821,3.1044814668240814,3.306569381778201,clear_separation,37.0,37.0,35.0,37.0,41.0,53.0,33.0,34.0,16.0,12.0,4.0,1,3,1,0.9629689519820809
236,H,contribution_region,H_H_early_frontloaded_positive_core,H_early_frontloaded_positive_core,ok,2369,9.291362780355833,2.2708421069994866,2.153334476544699,2.100133800019476,clear_separation,37.0,37.0,35.0,36.0,38.0,40.0,36.0,36.0,4.0,2.0,2.0,1,1,3,0.7259100618300175
236,H,contribution_region,H_H_early_frontloaded_negative_core,H_early_frontloaded_negative_core,ok,82,2.588020298118425,0.6164852686921853,0.4178339929661816,2.502148412056974,clear_separation,47.0,47.0,30.0,47.0,48.0,53.0,45.0,46.0,6.0,5.0,1.0,3,1,1,0.8443517510886348
236,H,contribution_region,H_H_retreat_positive_core,H_retreat_positive_core,ok,940,4.279075302507277,0.4704719691857264,0.42413515229267174,4.78318940210963,clear_separation,46.0,46.0,31.0,46.0,48.0,52.0,45.0,46.0,6.0,4.0,2.0,1,1,1,0.9077188141940451
236,H,contribution_region,H_H_retreat_negative_core,H_retreat_negative_core,ok,1511,9.558373553994027,2.3819144473657,1.9143598541143665,2.2248052343168983,clear_separation,37.0,37.0,35.0,36.0,38.0,40.0,36.0,36.0,4.0,2.0,2.0,1,3,3,0.7475983077057792
236,H,contribution_region,H_H_late_recovery_positive_core,H_late_recovery_positive_core,ok,2305,24.781916798608794,4.136356950817034,1.684163578618599,4.2576805069720605,clear_separation,37.0,37.0,35.0,38.0,49.0,52.0,50.0,34.0,14.0,3.0,11.0,1,1,1,0.9635077849625362
236,H,contribution_region,H_H_late_recovery_negative_core,H_late_recovery_negative_core,ok,146,2.936375109872863,0.7000568704229981,0.45793023645553366,2.5357580342912036,clear_separation,47.0,47.0,30.0,31.0,48.0,53.0,45.0,46.0,22.0,5.0,17.0,3,1,3,0.8490724545190268
236,Jw,whole_field,Jw_whole,whole_field,ok,9801,7.135614440197883,0.6744799614680871,0.8022673998497447,4.831980491118092,clear_separation,37.0,37.0,38.0,42.0,47.0,49.0,47.0,47.0,7.0,2.0,5.0,1,1,1,0.969201534856808
236,Jw,equal_count_three_region,Jw_three_0,R1_low,ok,3267,9.179264445856166,0.670630692816894,0.7283408489901538,6.561437578636757,clear_separation,37.0,37.0,39.0,45.0,48.0,51.0,47.0,48.0,6.0,3.0,3.0,1,1,1,0.9616072989811547
236,Jw,equal_count_three_region,Jw_three_1,R2_mid,ok,3267,6.923804231770007,0.7511419088329073,0.9015201174552246,4.189485884976026,clear_separation,37.0,37.0,37.0,39.0,43.0,47.0,39.0,46.0,8.0,4.0,4.0,1,1,1,0.937491742300434
236,Jw,equal_count_three_region,Jw_three_2,R3_high,ok,3267,3.849541495149239,0.5682714603335985,0.7335136220301659,2.9571252177504532,clear_separation,37.0,37.0,37.0,40.0,47.0,48.0,47.0,47.0,8.0,1.0,7.0,3,1,1,0.9247838652149997
236,Jw,contribution_region,Jw_Jw_catchup_positive_core,Jw_catchup_positive_core,ok,2081,2.840876967756722,0.6145124111183693,0.7960904454575262,2.0139452819858037,clear_separation,39.0,46.0,46.0,47.0,48.0,50.0,47.0,48.0,3.0,2.0,1.0,1,1,1,0.8904265856917912
236,Jw,contribution_region,Jw_Jw_catchup_negative_core,Jw_catchup_negative_core,ok,370,2.124420095702514,0.6748540103650725,0.7754184133966747,1.4648420951093784,moderate_separation,37.0,37.0,35.0,36.0,38.0,40.0,42.0,35.0,4.0,2.0,2.0,1,2,2,0.7002900289592527
237,H,whole_field,H_whole,whole_field,ok,9801,21.788914994459244,3.6495870969786512,1.9229376089858259,3.910061622721523,clear_separation,37.0,37.0,35.0,37.0,49.0,52.0,35.0,35.0,15.0,3.0,12.0,1,1,1,0.9746601549289969
237,H,equal_count_three_region,H_three_0,R1_low,ok,3267,4.750490561719944,0.8855946040898828,0.672724569730712,3.048470840587152,clear_separation,37.0,37.0,37.0,38.0,40.0,42.0,39.0,39.0,4.0,2.0,2.0,1,1,1,0.8789407730773848
237,H,equal_count_three_region,H_three_1,R2_mid,ok,3267,18.44537880682841,2.736483910553555,1.7597748659442949,4.10238372027056,clear_separation,37.0,37.0,36.0,37.0,41.0,53.0,35.0,36.0,16.0,12.0,4.0,1,3,1,0.9707833754512194
237,H,equal_count_three_region,H_three_2,R3_high,ok,3267,33.513472682644505,5.77545931803909,2.8188619543703104,3.8994903286003257,clear_separation,37.0,37.0,35.0,37.0,49.0,52.0,50.0,35.0,15.0,3.0,12.0,1,1,1,0.9697115900230491
237,H,contribution_region,H_H_early_frontloaded_positive_core,H_early_frontloaded_positive_core,ok,2369,17.885397829944477,3.2847121545116957,2.000262570482479,3.3841974201615863,clear_separation,37.0,37.0,35.0,37.0,40.0,53.0,36.0,36.0,16.0,13.0,3.0,1,1,1,0.9437522805281809
237,H,contribution_region,H_H_early_frontloaded_negative_core,H_early_frontloaded_negative_core,ok,82,0.6282213802003445,0.8972614657085629,0.6850356256450787,0.3970312425101575,no_clear_separation,37.0,37.0,35.0,37.0,37.0,38.0,37.0,48.0,1.0,1.0,0.0,1,1,2,0.6146660672141725
237,H,contribution_region,H_H_retreat_positive_core,H_retreat_positive_core,ok,940,2.7522688400415243,0.8861736235632429,0.7060731838362082,1.7285441096513723,clear_separation,37.0,37.0,37.0,38.0,39.0,40.0,39.0,39.0,2.0,1.0,1.0,1,1,1,0.7854857217321842
237,H,contribution_region,H_H_retreat_negative_core,H_retreat_negative_core,ok,1511,17.260611838360912,3.479490113407782,1.9372494516074246,3.1865316083942936,clear_separation,37.0,37.0,35.0,36.0,40.0,53.0,36.0,36.0,17.0,13.0,4.0,1,3,1,0.9343873077069285
237,H,contribution_region,H_H_late_recovery_positive_core,H_late_recovery_positive_core,ok,2305,29.497596971955986,4.490688746821622,1.8362763021057347,4.662203243395009,clear_separation,37.0,37.0,35.0,38.0,50.0,52.0,50.0,50.0,14.0,2.0,12.0,1,1,1,0.9583549610840254
237,H,contribution_region,H_H_late_recovery_negative_core,H_late_recovery_negative_core,ok,146,1.0455133038372204,0.5441008970976361,0.8718529081573314,0.7383809414947383,weak_separation,38.0,38.0,38.0,38.0,39.0,40.0,45.0,44.0,2.0,1.0,1.0,3,3,3,0.5450866742676761
237,Jw,whole_field,Jw_whole,whole_field,ok,9801,7.241888458490994,0.6149316155805986,0.6418004003304155,5.762476301076245,clear_separation,37.0,37.0,37.0,42.0,48.0,52.0,49.0,50.0,10.0,4.0,6.0,1,1,1,0.9848527213266937
237,Jw,equal_count_three_region,Jw_three_0,R1_low,ok,3267,10.829140323919358,0.9186095716197896,0.9240968592078133,5.876758306560929,clear_separation,37.0,37.0,37.0,43.0,48.0,52.0,50.0,50.0,9.0,4.0,5.0,1,1,1,0.9806359907355677
237,Jw,equal_count_three_region,Jw_three_1,R2_mid,ok,3267,4.803879931132195,0.3348629617885643,0.3414306740998177,7.1032458036098465,clear_separation,37.0,37.0,38.0,40.0,44.0,48.0,45.0,45.0,8.0,4.0,4.0,1,1,1,0.9759132922130751
237,Jw,equal_count_three_region,Jw_three_2,R3_high,ok,3267,2.85461828753005,0.31333643028003083,0.41617009928306675,3.9130812019457655,clear_separation,37.0,37.0,37.0,39.0,49.0,53.0,53.0,53.0,14.0,4.0,10.0,3,1,1,0.9536806649365197
237,Jw,contribution_region,Jw_Jw_catchup_positive_core,Jw_catchup_positive_core,ok,2081,4.32833671395395,0.4347007330465924,0.5725392090184077,4.297225053526154,clear_separation,37.0,37.0,37.0,49.0,51.0,53.0,49.0,50.0,4.0,2.0,2.0,1,1,1,0.8637988523517955
237,Jw,contribution_region,Jw_Jw_catchup_negative_core,Jw_catchup_negative_core,ok,370,1.0670550591719685,0.2606938594075149,0.4045824562111363,1.6039276224341412,clear_separation,52.0,52.0,32.0,52.0,53.0,55.0,52.0,49.0,3.0,2.0,1.0,1,1,1,0.7491874388772065
238,H,whole_field,H_whole,whole_field,ok,9801,17.31139257162705,4.317157777333369,1.2954581157365772,3.0843715125779245,clear_separation,37.0,37.0,35.0,36.0,39.0,51.0,35.0,35.0,15.0,12.0,3.0,1,1,1,0.9669857587798729
238,H,equal_count_three_region,H_three_0,R1_low,ok,3267,3.612568033474185,0.7706817491040702,0.39771230726146867,3.091908944411792,clear_separation,37.0,37.0,36.0,38.0,39.0,43.0,38.0,38.0,5.0,4.0,1.0,1,1,1,0.9208407767962037
238,H,equal_count_three_region,H_three_1,R2_mid,ok,3267,14.3429162431067,3.7692841356333684,0.9807923705799341,3.019512680342212,clear_separation,37.0,37.0,35.0,36.0,38.0,50.0,35.0,36.0,14.0,12.0,2.0,1,1,1,0.9325466675574658
238,H,equal_count_three_region,H_three_2,R3_high,ok,3267,26.83195305496227,6.591111500048998,2.0207348484343397,3.1157027156769623,clear_separation,37.0,37.0,35.0,36.0,40.0,51.0,35.0,30.0,15.0,11.0,4.0,1,1,1,0.9732263478220037
238,H,contribution_region,H_H_early_frontloaded_positive_core,H_early_frontloaded_positive_core,ok,2369,11.405269087799724,4.961791632954808,1.1325243145619825,1.8714600926535405,clear_separation,37.0,37.0,35.0,35.0,36.0,37.0,36.0,35.0,2.0,1.0,1.0,1,1,1,0.7276321481433793
238,H,contribution_region,H_H_early_frontloaded_negative_core,H_early_frontloaded_negative_core,ok,82,1.1771183806968446,0.657429732054194,0.2896547144607703,1.2428864026099764,moderate_separation,37.0,37.0,36.0,37.0,38.0,51.0,50.0,50.0,14.0,13.0,1.0,3,3,2,0.7667554264691127
