replicate_type,replicate_id,point_id,point_day,matched_peak_exists,matched_peak_day,center_offset_days,matched_peak_score,matched_peak_prominence,matched_peak_rank,matched_stat,local_background_median,local_background_mad,match_quality_flag,local_window_start,local_window_end
null,237,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,237,RP004,135,True,137.0,2.0,12.698481363674933,6.436223924618911,9.0,5.101997942587692,7.041408413656101,1.108795605693567,matched_peak,133,137
null,237,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,238,RP001,45,True,43.0,-2.0,24.627336788842833,1.4914931801756737,10.0,0.12690980496701856,23.993007901990172,4.998265388150369,matched_peak,43,47
null,238,RP002,81,True,82.0,1.0,43.72665852513931,35.06728204712532,2.0,1.502278949095439,31.72581949756651,7.988422536158165,matched_peak,79,83
null,238,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,238,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,238,RP004,135,True,136.0,1.0,20.164568013067342,3.6014026424038867,12.0,0.9803958064774625,17.096757861300624,3.1291546961888024,matched_peak,133,137
null,238,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,239,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,239,RP002,81,True,80.0,-1.0,28.270417534508013,21.40127676506885,1.0,4.268371280947489,18.028054782285444,2.399595076289911,matched_peak,79,83
null,239,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,239,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,239,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,239,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,240,RP001,45,True,47.0,2.0,10.732636286559034,0.14977166904005834,9.0,1.404863525023654,7.538723088841669,2.2734686514228866,matched_peak,43,47
null,240,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,240,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,240,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,240,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,240,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,241,RP001,45,True,47.0,2.0,23.908020375611134,12.551290131369687,6.0,3.2476246797753925,15.82409843408798,2.489179848702836,matched_peak,43,47
null,241,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,241,RP003,113,True,112.0,-1.0,13.38405014241951,2.046351514497257,10.0,1.7798044275973472,11.555482807419214,1.0273978920654399,matched_peak,111,115
null,241,LP006,132,True,134.0,2.0,10.398131442092637,0.3856516400185903,12.0,-0.17256381809463778,10.572138488007035,1.0083634339460996,matched_peak,130,134
null,241,RP004,135,True,134.0,-1.0,10.398131442092637,0.3856516400185903,12.0,-0.14813475590884445,10.572138488007035,1.1746537358196063,matched_peak,133,137
null,241,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,242,RP001,45,True,45.0,0.0,8.640873762060586,2.075684532289671,11.0,0.6882373551826108,7.390188633875848,1.8172293495614156,matched_peak,43,47
null,242,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,242,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,242,LP006,132,True,133.0,1.0,19.389486229759193,14.169631189995002,8.0,2.4987656910224767,11.539133531410561,3.1416921968976883,matched_peak,130,134
null,242,RP004,135,True,133.0,-2.0,19.389486229759193,14.169631189995002,8.0,1.9579512839147513,11.049444197979128,4.259575853963727,matched_peak,133,137
null,242,RP005,160,True,162.0,2.0,24.112727101429805,9.653171298537082,3.0,5.446284595451874,16.88335258964561,1.327395645713871,matched_peak,158,162
null,243,RP001,45,True,47.0,2.0,24.094550927467722,7.4676412920954895,5.0,2.685451456628953,19.83767427701197,1.585162380460563,matched_peak,43,47
null,243,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,243,RP003,113,True,111.0,-2.0,17.838934557668377,11.901402556804413,10.0,6.976841094949798,14.091034970675492,0.5371914690643305,matched_peak,111,115
null,243,LP006,132,True,130.0,-2.0,15.737852624942764,2.2239198243456357,11.0,1.1678189978551117,13.69129650163924,1.7524600262405094,matched_peak,130,134
null,243,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,243,RP005,160,True,159.0,-1.0,10.984721824824495,1.0747480726987142,15.0,1.1623234810924394,7.881418550050815,2.6699135943065757,matched_peak,158,162
null,244,RP001,45,True,46.0,1.0,23.945653619809782,4.9690020890013855,7.0,4.063225239249557,19.782481021605754,1.0245980255676592,matched_peak,43,47
null,244,RP002,81,True,79.0,-2.0,17.41202128879615,4.611205586760974,12.0,2.6343402820902058,12.96997092338269,1.6862097767967672,matched_peak,79,83
null,244,RP003,113,True,111.0,-2.0,55.65984674602477,46.82784744633619,1.0,1.836912202466263,40.752241385347695,8.115578590143176,matched_peak,111,115
null,244,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,244,RP004,135,True,137.0,2.0,21.01105629923557,1.0305390094533031,9.0,0.36737403445712663,20.106060845790722,2.4634170215879045,matched_peak,133,137
null,244,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,245,RP001,45,True,47.0,2.0,16.062127677455138,0.6103045441564454,9.0,0.3565281917332607,15.189628509735728,2.447209461648672,matched_peak,43,47
null,245,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,245,RP003,113,True,111.0,-2.0,17.676701501290157,9.152852023139616,8.0,2.0647924784555385,13.544156866546345,2.0014333920796847,matched_peak,111,115
null,245,LP006,132,True,132.0,0.0,9.938288553651708,1.3732791333003487,12.0,0.2109806572221788,9.717857825313835,1.0447911629924214,matched_peak,130,134
null,245,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,245,RP005,160,True,160.0,0.0,18.473848038154028,8.248094217660384,7.0,3.550710117772477,12.090513622035129,1.7977627485446082,matched_peak,158,162
null,246,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,246,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,246,RP003,113,True,111.0,-2.0,8.118936113266534,0.1623974636020371,14.0,2.8520831253296652,7.24117650958278,0.30776086691423643,matched_peak,111,115
null,246,LP006,132,True,134.0,2.0,17.589702437888207,10.87497034612381,8.0,3.567947008075427,11.459660356143708,1.718086628582416,matched_peak,130,134
null,246,RP004,135,True,134.0,-1.0,17.589702437888207,10.87497034612381,8.0,1.9543389195481546,11.459660356143708,3.136632034948361,matched_peak,133,137
null,246,RP005,160,True,159.0,-1.0,16.639919957378787,2.417771560108111,9.0,1.3908248527188078,14.242151614245424,1.7239901376064113,matched_peak,158,162
null,247,RP001,45,True,46.0,1.0,29.927869879043143,19.271383734662447,1.0,2.5695197881832743,22.862098550687797,2.749841170772168,matched_peak,43,47
null,247,RP002,81,True,83.0,2.0,10.558488911031706,4.659155929449586,13.0,4.032927348695597,6.72498491019428,0.9505512073625759,matched_peak,79,83
null,247,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,247,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,247,RP004,135,True,136.0,1.0,10.687733021898561,0.23880158686675124,12.0,0.8496749758627518,7.860974245763694,3.326870683425569,matched_peak,133,137
null,247,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,248,RP001,45,True,45.0,0.0,34.14244297098814,23.867455602297174,3.0,1.5696592126072273,24.17114727186201,6.352522638889921,matched_peak,43,47
null,248,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,248,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,248,LP006,132,True,131.0,-1.0,19.542787404525434,2.092463447766061,7.0,2.4470573316677857,18.675177488702204,0.3545523352169848,matched_peak,130,134
null,248,RP004,135,True,134.0,-1.0,18.88826103920899,0.22957734379830086,11.0,-0.34246777695845465,19.223332505230957,0.9784028896766408,matched_peak,133,137
null,248,RP005,160,True,160.0,0.0,41.54707992734724,25.79227666932263,2.0,1.8084598959415579,31.142247074273655,5.753421935614341,matched_peak,158,162
null,249,RP001,45,True,46.0,1.0,16.96414451982995,3.964449943290333,9.0,2.165179330026537,13.899872856493126,1.4152507365971738,matched_peak,43,47
null,249,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,249,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,249,LP006,132,True,132.0,0.0,10.09552498233808,0.8477430679613143,12.0,0.3149144497498067,9.89426102937318,0.6391067478029555,matched_peak,130,134
null,249,RP004,135,True,135.0,0.0,10.06507389929427,0.1527561266543902,13.0,1.273029298286388,9.441587352514048,0.48976605243036975,matched_peak,133,137
null,249,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,250,RP001,45,True,47.0,2.0,16.880519397524345,9.218715825245553,10.0,1.2196747834508719,14.177596574081962,2.216101249218381,matched_peak,43,47
null,250,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,250,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,250,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,250,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,250,RP005,160,True,158.0,-2.0,22.469183975194458,8.993326591742616,8.0,2.507668389643931,15.758559311634004,2.6760414838728437,matched_peak,158,162
null,251,RP001,45,True,45.0,0.0,13.128864415493522,2.0385347336975013,11.0,1.916051861600018,11.908703821777316,0.636809785272086,matched_peak,43,47
null,251,RP002,81,True,81.0,0.0,45.13053742179514,38.21697876552889,1.0,2.3844657684176944,24.246237388541594,8.758481789095878,matched_peak,79,83
null,251,RP003,113,True,112.0,-1.0,14.193063461102373,3.7041553045102766,10.0,1.5623958663305477,11.130240185049715,1.9603375344444967,matched_peak,111,115
null,251,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,251,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,251,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,252,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,252,RP002,81,True,82.0,1.0,23.578857071221176,16.831794833282206,6.0,5.040629286943726,15.813233032681415,1.5406060525514231,matched_peak,79,83
null,252,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,252,LP006,132,True,130.0,-2.0,16.156479948790484,3.0052680327210766,10.0,-0.18595000954812765,17.20618256650862,5.645079655599327,matched_peak,130,134
null,252,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,252,RP005,160,True,160.0,0.0,20.164784464524235,1.0989674989788618,7.0,0.4856139820990459,17.813178796296096,4.842541092427535,matched_peak,158,162
null,253,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,253,RP002,81,True,80.0,-1.0,20.962337508642594,9.771456173449497,11.0,4.900157221260559,12.558733507602579,1.7149661883454073,matched_peak,79,83
null,253,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,253,LP006,132,True,134.0,2.0,34.72059715923561,19.138335783506214,4.0,4.625648828246245,30.349666417281053,0.9449335342984195,matched_peak,130,134
null,253,RP004,135,True,134.0,-1.0,34.72059715923561,19.138335783506214,4.0,2.3883569617520237,30.33876970824668,1.8346618605499359,matched_peak,133,137
null,253,RP005,160,True,161.0,1.0,34.16308495618447,16.46442232806946,5.0,4.8453639931309676,20.620966606354898,2.7948608856989736,matched_peak,158,162
null,254,RP001,45,True,43.0,-2.0,24.118438085170556,11.029398143553674,8.0,7.580656759545407,14.37714945271278,1.28501907758654,matched_peak,43,47
null,254,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,254,RP003,113,True,114.0,1.0,14.07776857576278,3.7374755380900364,12.0,1.61525400605595,12.33828633820883,1.0769093993141023,matched_peak,111,115
null,254,LP006,132,True,132.0,0.0,16.404293707691657,6.727380671850714,11.0,2.8521022931015154,10.673883925965207,2.009188017928312,matched_peak,130,134
null,254,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,254,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,255,RP001,45,True,44.0,-1.0,36.77481571620537,25.255667668218123,5.0,1.878742328750167,25.57441366990555,5.961648841415874,matched_peak,43,47
null,255,RP002,81,True,82.0,1.0,26.00289076473576,14.942096090855124,8.0,2.916865060868256,17.506022175995675,2.913013931827958,matched_peak,79,83
null,255,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,255,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,255,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,255,RP005,160,True,161.0,1.0,41.78556567181654,29.1326341198685,2.0,3.4885396078240203,19.591789979481856,6.361910183755281,matched_peak,158,162
null,256,RP001,45,True,47.0,2.0,10.692449299984823,0.43029349932894334,13.0,-0.5203857012818666,12.824531367228142,4.097118842403821,matched_peak,43,47
null,256,RP002,81,True,81.0,0.0,25.918547288676507,9.470729178547366,4.0,2.9471933051023287,18.210767365068858,2.615294992965552,matched_peak,79,83
null,256,RP003,113,True,112.0,-1.0,25.820697591183627,17.29499239041375,5.0,5.0188444035601485,17.75229758012332,1.6076210601684515,matched_peak,111,115
null,256,LP006,132,True,131.0,-1.0,23.433047934565536,8.064046614588545,6.0,2.4437099950939136,18.120913534059035,2.1737990132766356,matched_peak,130,134
null,256,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,256,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,257,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,257,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,257,RP003,113,True,111.0,-2.0,41.83951836706051,14.858759246329683,4.0,2.821585722282583,30.747130640728425,3.9312602167347244,matched_peak,111,115
null,257,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,257,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,257,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,258,RP001,45,True,44.0,-1.0,16.379007359451048,3.3935407265001594,11.0,1.9725239262509588,13.093087590651917,1.665845318956011,matched_peak,43,47
null,258,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,258,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,258,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,258,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,258,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,259,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,259,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,259,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,259,LP006,132,True,130.0,-2.0,9.5492887394449,2.2910490064180564,13.0,2.122227428144922,7.8252649226334325,0.8123652407490534,matched_peak,130,134
null,259,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,259,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,260,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,260,RP002,81,True,82.0,1.0,16.76304628756278,4.393549380659,12.0,2.3439670712454315,13.162554222966847,1.5360676714810655,matched_peak,79,83
null,260,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,260,LP006,132,True,134.0,2.0,17.367699196049756,1.0364016589697016,10.0,1.3295936201263994,13.217054612775701,3.1217392345666735,matched_peak,130,134
null,260,RP004,135,True,134.0,-1.0,17.367699196049756,1.0364016589697016,10.0,0.20888576794153083,16.479834019665493,4.250481892782316,matched_peak,133,137
null,260,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,261,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,261,RP002,81,True,83.0,2.0,21.4269383428916,6.844759925725764,12.0,2.1102381984613943,12.868241026877724,4.055796782160311,matched_peak,79,83
null,261,RP003,113,True,114.0,1.0,45.29670728575602,32.498596670530326,1.0,3.8408196696258674,25.4925806583853,5.156224007489431,matched_peak,111,115
null,261,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,261,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,261,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,262,RP001,45,True,47.0,2.0,35.05882518434303,19.021305501382813,4.0,1.853496530064507,26.426481733674517,4.6573291571433995,matched_peak,43,47
null,262,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,262,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,262,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,262,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,262,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,263,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,263,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,263,RP003,113,True,115.0,2.0,30.691699502585323,15.365969687628585,4.0,2.2371752820999697,22.082073736546995,3.8484359328273,matched_peak,111,115
null,263,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,263,RP004,135,True,136.0,1.0,23.057721665047225,5.883342957985459,10.0,2.558461147474013,17.63925227038802,2.117862674766153,matched_peak,133,137
null,263,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,264,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,264,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,264,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,264,LP006,132,True,131.0,-1.0,35.41789206284169,14.780036348918642,3.0,1.5114234304380683,27.965070844926398,4.930994883836718,matched_peak,130,134
null,264,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,264,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,265,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,265,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,265,RP003,113,True,111.0,-2.0,13.644816449569298,0.1346299938997113,11.0,-1.4063624662869278,15.535558578472756,1.344420204722729,matched_peak,111,115
null,265,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,265,RP004,135,True,137.0,2.0,20.16518016688567,7.292058677218122,3.0,2.9967859195007875,15.539654912499877,1.5434953809408132,matched_peak,133,137
null,265,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,266,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,266,RP002,81,True,81.0,0.0,29.772174680769027,21.472002778940645,4.0,2.509193829668985,21.55626061575702,3.274324184434935,matched_peak,79,83
null,266,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,266,LP006,132,True,131.0,-1.0,48.92895332920762,38.061737848305306,1.0,2.679440348854692,28.182083871642238,7.742986120082534,matched_peak,130,134
null,266,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,266,RP005,160,True,159.0,-1.0,31.36416750279953,10.417343186465242,3.0,1.9139078293596485,21.40924314287123,5.201360372782382,matched_peak,158,162
null,267,RP001,45,True,45.0,0.0,13.05600246421185,0.19988753551833227,13.0,0.3514201341413519,12.406927170718994,1.8470065511886045,matched_peak,43,47
null,267,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,267,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,267,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,267,RP004,135,True,136.0,1.0,31.364784166358177,19.194985883353528,2.0,4.5898051824851045,15.120450076290126,3.5392208162035033,matched_peak,133,137
null,267,RP005,160,True,161.0,1.0,15.378520186110443,0.03486261599299567,10.0,-0.050089154099119695,15.443210349860303,1.2915004138611685,matched_peak,158,162
null,268,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,268,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,268,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,268,LP006,132,True,131.0,-1.0,39.41562494625268,30.445443276113537,1.0,2.0371466625016197,30.2207261713029,4.513616483207429,matched_peak,130,134
null,268,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,268,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,269,RP001,45,True,46.0,1.0,17.778215910942677,5.016523579871443,13.0,2.440863084803752,14.328941801932624,1.4131370604421871,matched_peak,43,47
null,269,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,269,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,269,LP006,132,True,133.0,1.0,29.40148796738764,9.066263993461291,6.0,1.1588312830798144,25.028585890014867,3.773545061851147,matched_peak,130,134
null,269,RP004,135,True,133.0,-2.0,29.40148796738764,9.066263993461291,6.0,1.4540136975907896,25.063605038195572,2.983385178447449,matched_peak,133,137
null,269,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,270,RP001,45,True,44.0,-1.0,30.451496810204617,21.06640422141284,5.0,2.4328183416927236,18.591041166496986,4.875191631088697,matched_peak,43,47
null,270,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,270,RP003,113,True,115.0,2.0,17.423904305025204,4.085625135067733,10.0,2.0462092613174625,13.67494527506378,1.8321483928215354,matched_peak,111,115
null,270,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,270,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,270,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,271,RP001,45,True,44.0,-1.0,21.29201793398776,4.504125730057478,2.0,2.3760637697681886,17.13321992666708,1.750288875439475,matched_peak,43,47
null,271,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,271,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,271,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,271,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,271,RP005,160,True,159.0,-1.0,19.60449122798316,6.2348787098323015,5.0,2.0908514296607046,16.85685375618559,1.3141237162579902,matched_peak,158,162
null,272,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,272,RP002,81,True,83.0,2.0,25.936994582756995,20.11068143748294,3.0,2.0659713933751305,15.118985028569366,5.23628234554341,matched_peak,79,83
null,272,RP003,113,True,111.0,-2.0,31.165843784883016,27.15156102527378,2.0,2.564346687620741,19.075257318748637,4.714879816702489,matched_peak,111,115
null,272,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,272,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,272,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,273,RP001,45,True,46.0,1.0,28.87122523059164,11.48317117795014,7.0,2.8148083376482944,20.563949580040102,2.951275762293637,matched_peak,43,47
null,273,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,273,RP003,113,True,113.0,0.0,13.901191330759428,1.5245611749161512,13.0,2.445507405243747,12.795491697680617,0.45213504823287565,matched_peak,111,115
null,273,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,273,RP004,135,True,136.0,1.0,35.61783260372089,23.214225757457257,2.0,2.7499298855481453,17.90484666870796,6.441250011719077,matched_peak,133,137
null,273,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,274,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,274,RP002,81,True,80.0,-1.0,43.38807151113271,31.788326840508827,2.0,3.8056024230676564,28.77629385102058,3.8395439138589005,matched_peak,79,83
null,274,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,274,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,274,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,274,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,275,RP001,45,True,43.0,-2.0,21.003234193707645,4.3572210103864855,12.0,2.113784479530886,17.997933215017703,1.4217631866703204,matched_peak,43,47
null,275,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,275,RP003,113,True,114.0,1.0,26.78085025912239,12.808164590344802,8.0,3.5334173585726165,21.88872728775551,1.3845301699680785,matched_peak,111,115
null,275,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,275,RP004,135,True,136.0,1.0,37.73374108268692,24.463534080263692,2.0,5.209497533331328,28.352474455636738,1.8008006559043608,matched_peak,133,137
null,275,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,276,RP001,45,True,47.0,2.0,22.38654762118172,6.792779848505949,4.0,2.601819857369857,13.559551805592829,3.3926237301047344,matched_peak,43,47
null,276,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,276,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,276,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,276,RP004,135,True,135.0,0.0,23.456301523439354,19.155432250470874,3.0,2.5991564964002083,17.3105381792297,2.3645222312430505,matched_peak,133,137
null,276,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,277,RP001,45,True,44.0,-1.0,8.277776342018095,1.0634245077598514,14.0,1.90468926590729,7.101306873878842,0.6176700158657922,matched_peak,43,47
null,277,RP002,81,True,81.0,0.0,26.658801711213016,15.29077159753513,2.0,4.06362315961511,13.728247222657089,3.182025975347681,matched_peak,79,83
null,277,RP003,113,True,114.0,1.0,12.56396792372519,3.3799383993739234,7.0,3.352140134557538,10.260257703834665,0.6872356446617349,matched_peak,111,115
null,277,LP006,132,True,132.0,0.0,9.16108630313311,1.1239755574796924,12.0,3.453168090436847,8.291841632379825,0.2517238122954044,matched_peak,130,134
null,277,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,277,RP005,160,True,160.0,0.0,9.231426658197513,6.239152882150424,11.0,4.817055184605669,3.962704832437483,1.0937640478828734,matched_peak,158,162
null,278,RP001,45,True,43.0,-2.0,17.642708268252136,9.929832520897481,5.0,1.2246257868811834,14.694849472142284,2.407150670386466,matched_peak,43,47
null,278,RP002,81,True,79.0,-2.0,29.411926230697816,10.849441676149336,2.0,2.682210516132536,21.846614856419386,2.820550923185815,matched_peak,79,83
null,278,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,278,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,278,RP004,135,True,136.0,1.0,21.44570220843164,14.30279669116145,3.0,2.9563983221129897,18.85644963732638,0.8758131548697037,matched_peak,133,137
null,278,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,279,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,279,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,279,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,279,LP006,132,True,132.0,0.0,31.136474278964787,24.538604701968303,3.0,2.970053186237316,22.963914681885115,2.7516542818994925,matched_peak,130,134
null,279,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,279,RP005,160,True,159.0,-1.0,16.573307758207978,0.19890939662839102,12.0,-2.53739100862138,23.056010381754305,2.55486938203293,matched_peak,158,162
null,280,RP001,45,True,44.0,-1.0,29.75398960073273,18.579304664474797,4.0,1.528197289745703,23.726134631627765,3.944421963230969,matched_peak,43,47
null,280,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,280,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,280,LP006,132,True,130.0,-2.0,29.402427935748676,11.284049351413163,5.0,3.124147311056586,20.636272302814156,2.8059354213768923,matched_peak,130,134
null,280,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,280,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,281,RP001,45,True,44.0,-1.0,25.358670356307236,1.989452820964189,9.0,0.6988175276146686,23.540801408119723,2.6013499509727804,matched_peak,43,47
null,281,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,281,RP003,113,True,112.0,-1.0,8.396646610524847,3.6218712572668466,13.0,2.7969082428651,5.7494884297838205,0.9464587047232715,matched_peak,111,115
null,281,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,281,RP004,135,True,135.0,0.0,40.53548883141059,35.129813077639014,3.0,2.4251716334642013,25.580196235514464,6.166694499177256,matched_peak,133,137
null,281,RP005,160,True,162.0,2.0,19.735220200004747,0.9290609717127332,10.0,-0.08086756573320673,20.146651665364573,5.0877191717198365,matched_peak,158,162
null,282,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,282,RP002,81,True,79.0,-2.0,26.536230771625277,18.55126898391739,4.0,2.400838304050657,14.600202952733914,4.97160836477188,matched_peak,79,83
null,282,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,282,LP006,132,False,,,,,,,,,no_matched_peak,130,134
