rep,window_id,legacy_match_flag,legacy_matched_window_id,legacy_matched_center_day,legacy_overlap_ratio,strict_match_flag,strict_matched_window_id,strict_matched_center_day,overlap_days,union_days,overlap_ratio,center_close_flag,match_decision_source
57,W001,True,RW02,45.0,1.0,True,RW02,45,5,5,1.0,True,strict_overlap
57,W002,False,,,0.0,False,RW03,77,7,15,0.4666666666666667,False,best_nonmatch_candidate
57,W003,True,RW05,114.0,0.75,True,RW05,114,6,8,0.75,True,strict_overlap
57,W004,True,RW06,135.0,1.0,True,RW06,135,1,1,1.0,True,strict_overlap
57,W005,False,,,0.0,False,RW06,135,0,29,0.0,False,best_nonmatch_candidate
58,W001,True,RW02,46.0,0.8,True,RW02,46,4,5,0.8,True,strict_overlap
58,W002,True,RW03,78.0,0.8181818181818182,True,RW03,78,9,11,0.8181818181818182,True,strict_overlap
58,W003,True,RW04,110.0,0.4117647058823529,False,RW04,110,7,17,0.4117647058823529,True,center_close_but_not_match
58,W004,False,,,0.0,False,RW05,131,0,6,0.0,False,best_nonmatch_candidate
58,W005,False,,,0.0,False,RW06,154,0,12,0.0,False,best_nonmatch_candidate
59,W001,True,RW01,44.0,0.4,False,RW01,44,4,10,0.4,True,center_close_but_not_match
59,W002,True,RW02,82.0,0.6666666666666666,True,RW02,82,8,12,0.6666666666666666,True,strict_overlap
59,W003,True,RW03,115.0,0.5555555555555556,True,RW03,115,5,9,0.5555555555555556,True,strict_overlap
59,W004,True,RW04,137.0,0.0,False,RW04,137,0,3,0.0,True,center_close_but_not_match
59,W005,True,RW05,156.0,0.7,True,RW05,156,7,10,0.7,False,strict_overlap
60,W001,True,RW01,46.0,0.2,False,RW01,46,1,5,0.2,True,center_close_but_not_match
60,W002,False,,,0.0,False,RW02,73,10,21,0.47619047619047616,False,best_nonmatch_candidate
60,W003,True,RW03,111.0,0.75,True,RW03,111,6,8,0.75,True,strict_overlap
60,W004,True,RW04,138.0,0.0,False,RW04,138,0,4,0.0,True,center_close_but_not_match
60,W005,True,RW05,158.0,0.625,True,RW05,158,5,8,0.625,True,strict_overlap
61,W001,True,RW01,42.0,0.25,False,RW01,42,2,8,0.25,True,center_close_but_not_match
61,W002,True,RW02,79.0,0.75,True,RW02,79,9,12,0.75,True,strict_overlap
61,W003,True,RW04,112.0,0.875,True,RW04,112,7,8,0.875,True,strict_overlap
61,W004,True,RW05,132.0,0.0,False,RW05,132,0,4,0.0,True,center_close_but_not_match
61,W005,True,RW06,161.0,0.8,True,RW06,161,8,10,0.8,True,strict_overlap
62,W001,True,RW01,45.0,0.7142857142857143,True,RW01,45,5,7,0.7142857142857143,True,strict_overlap
62,W002,True,RW02,76.0,0.5833333333333334,True,RW02,76,7,12,0.5833333333333334,False,strict_overlap
62,W003,True,RW04,114.0,0.7,True,RW04,114,7,10,0.7,True,strict_overlap
62,W004,False,,,0.0,False,RW04,114,0,26,0.0,False,best_nonmatch_candidate
62,W005,True,RW05,158.0,0.625,True,RW05,158,5,8,0.625,True,strict_overlap
63,W001,True,RW02,45.0,0.2,False,RW02,45,1,5,0.2,True,center_close_but_not_match
63,W002,True,RW03,83.0,0.5454545454545454,True,RW03,83,6,11,0.5454545454545454,True,strict_overlap
63,W003,True,RW04,114.0,0.6666666666666666,True,RW04,114,6,9,0.6666666666666666,True,strict_overlap
63,W004,True,RW05,136.0,0.2,False,RW05,136,1,5,0.2,True,center_close_but_not_match
63,W005,True,RW06,155.0,0.6666666666666666,True,RW06,155,8,12,0.6666666666666666,False,strict_overlap
64,W001,True,RW01,45.0,0.7142857142857143,True,RW01,45,5,7,0.7142857142857143,True,strict_overlap
64,W002,True,RW02,83.0,0.5,True,RW02,83,5,10,0.5,True,strict_overlap
64,W003,True,RW04,112.0,0.625,True,RW04,112,5,8,0.625,True,strict_overlap
64,W004,False,,,0.0,False,RW05,130,0,6,0.0,False,best_nonmatch_candidate
64,W005,True,RW06,158.0,0.7272727272727273,True,RW06,158,8,11,0.7272727272727273,True,strict_overlap
65,W001,True,RW01,44.0,0.625,True,RW01,44,5,8,0.625,True,strict_overlap
65,W002,True,RW02,83.0,0.5,True,RW02,83,5,10,0.5,True,strict_overlap
65,W003,True,RW04,116.0,0.2222222222222222,False,RW04,116,2,9,0.2222222222222222,True,center_close_but_not_match
65,W004,True,RW05,135.0,1.0,True,RW05,135,1,1,1.0,True,strict_overlap
65,W005,True,RW06,160.0,0.8888888888888888,True,RW06,160,8,9,0.8888888888888888,True,strict_overlap
66,W001,False,,,0.0,False,RW01,41,2,9,0.2222222222222222,False,best_nonmatch_candidate
66,W002,True,RW02,78.0,0.45454545454545453,False,RW02,78,10,22,0.45454545454545453,True,center_close_but_not_match
66,W003,False,,,0.0,False,RW03,136,0,28,0.0,False,best_nonmatch_candidate
66,W004,True,RW03,136.0,0.0,False,RW03,136,0,2,0.0,True,center_close_but_not_match
66,W005,True,RW04,159.0,0.8888888888888888,True,RW04,159,8,9,0.8888888888888888,True,strict_overlap
67,W001,True,RW01,45.0,0.2,False,RW01,45,1,5,0.2,True,center_close_but_not_match
67,W002,True,RW02,84.0,0.4166666666666667,False,RW02,84,5,12,0.4166666666666667,True,center_close_but_not_match
67,W003,True,RW04,114.0,0.875,True,RW04,114,7,8,0.875,True,strict_overlap
67,W004,True,RW05,138.0,0.0,False,RW05,138,0,4,0.0,True,center_close_but_not_match
67,W005,True,RW06,160.0,1.0,True,RW06,160,8,8,1.0,True,strict_overlap
68,W001,True,RW01,45.0,0.8333333333333334,True,RW01,45,5,6,0.8333333333333334,True,strict_overlap
68,W002,False,,,0.0,False,RW02,85,3,13,0.23076923076923078,False,best_nonmatch_candidate
68,W003,True,RW03,111.0,0.8,True,RW03,111,8,10,0.8,True,strict_overlap
68,W004,False,,,0.0,False,RW04,131,0,5,0.0,False,best_nonmatch_candidate
68,W005,True,RW05,159.0,0.75,True,RW05,159,6,8,0.75,True,strict_overlap
69,W001,False,,,0.0,False,RW01,41,0,8,0.0,False,best_nonmatch_candidate
69,W002,True,RW02,77.0,0.5454545454545454,True,RW02,77,6,11,0.5454545454545454,False,strict_overlap
69,W003,True,RW03,110.0,0.6,True,RW03,110,6,10,0.6,True,strict_overlap
69,W004,False,,,0.0,False,RW03,110,0,29,0.0,False,best_nonmatch_candidate
69,W005,True,RW04,160.0,0.8888888888888888,True,RW04,160,8,9,0.8888888888888888,True,strict_overlap
70,W001,True,RW01,45.0,0.8333333333333334,True,RW01,45,5,6,0.8333333333333334,True,strict_overlap
70,W002,False,,,0.0,False,RW02,96,6,27,0.2222222222222222,False,best_nonmatch_candidate
70,W003,True,RW03,115.0,0.4444444444444444,False,RW03,115,4,9,0.4444444444444444,True,center_close_but_not_match
70,W004,False,,,0.0,False,RW03,115,0,23,0.0,False,best_nonmatch_candidate
70,W005,True,RW04,160.0,0.8888888888888888,True,RW04,160,8,9,0.8888888888888888,True,strict_overlap
71,W001,True,RW01,45.0,0.7142857142857143,True,RW01,45,5,7,0.7142857142857143,True,strict_overlap
71,W002,True,RW02,80.0,0.8333333333333334,True,RW02,80,10,12,0.8333333333333334,True,strict_overlap
71,W003,True,RW03,114.0,0.7777777777777778,True,RW03,114,7,9,0.7777777777777778,True,strict_overlap
71,W004,True,RW04,133.0,0.2,False,RW04,133,1,5,0.2,True,center_close_but_not_match
71,W005,False,,,0.0,False,RW05,164,2,11,0.18181818181818182,False,best_nonmatch_candidate
72,W001,True,RW01,44.0,0.625,True,RW01,44,5,8,0.625,True,strict_overlap
72,W002,True,RW02,84.0,0.5833333333333334,True,RW02,84,7,12,0.5833333333333334,True,strict_overlap
72,W003,True,RW03,114.0,0.6666666666666666,True,RW03,114,6,9,0.6666666666666666,True,strict_overlap
72,W004,True,RW04,136.0,0.0,False,RW04,136,0,2,0.0,True,center_close_but_not_match
72,W005,True,RW05,162.0,0.6666666666666666,True,RW05,162,6,9,0.6666666666666666,True,strict_overlap
73,W001,True,RW01,46.0,0.8333333333333334,True,RW01,46,5,6,0.8333333333333334,True,strict_overlap
73,W002,False,,,0.0,False,RW02,86,3,13,0.23076923076923078,False,best_nonmatch_candidate
73,W003,True,RW03,113.0,0.8,True,RW03,113,8,10,0.8,True,strict_overlap
73,W004,True,RW04,133.0,0.0,False,RW04,133,0,3,0.0,True,center_close_but_not_match
73,W005,True,RW05,161.0,0.7777777777777778,True,RW05,161,7,9,0.7777777777777778,True,strict_overlap
74,W001,True,RW01,43.0,0.5555555555555556,True,RW01,43,5,9,0.5555555555555556,True,strict_overlap
74,W002,True,RW02,82.0,0.6363636363636364,True,RW02,82,7,11,0.6363636363636364,True,strict_overlap
74,W003,True,RW04,116.0,0.3,False,RW04,116,3,10,0.3,True,center_close_but_not_match
74,W004,True,RW05,135.0,1.0,True,RW05,135,1,1,1.0,True,strict_overlap
74,W005,True,RW06,158.0,0.8888888888888888,True,RW06,158,8,9,0.8888888888888888,True,strict_overlap
75,W001,True,RW01,45.0,0.4,False,RW01,45,2,5,0.4,True,center_close_but_not_match
75,W002,True,RW02,82.0,0.8333333333333334,True,RW02,82,10,12,0.8333333333333334,True,strict_overlap
75,W003,True,RW03,113.0,1.0,True,RW03,113,8,8,1.0,True,strict_overlap
75,W004,True,RW04,136.0,0.0,False,RW04,136,0,2,0.0,True,center_close_but_not_match
75,W005,True,RW05,160.0,0.8888888888888888,True,RW05,160,8,9,0.8888888888888888,True,strict_overlap
76,W001,True,RW02,46.0,0.8,True,RW02,46,4,5,0.8,True,strict_overlap
76,W002,True,RW03,79.0,0.8181818181818182,True,RW03,79,9,11,0.8181818181818182,True,strict_overlap
76,W003,True,RW05,110.0,0.5,True,RW05,110,4,8,0.5,True,strict_overlap
76,W004,False,,,0.0,False,RW06,129,0,7,0.0,False,best_nonmatch_candidate
76,W005,True,RW07,159.0,0.8,True,RW07,159,8,10,0.8,True,strict_overlap
77,W001,True,RW01,44.0,0.5,True,RW01,44,5,10,0.5,True,strict_overlap
77,W002,True,RW02,81.0,0.9,True,RW02,81,9,10,0.9,True,strict_overlap
77,W003,True,RW03,113.0,1.0,True,RW03,113,8,8,1.0,True,strict_overlap
77,W004,False,,,0.0,False,RW03,113,0,27,0.0,False,best_nonmatch_candidate
77,W005,True,RW04,161.0,0.7777777777777778,True,RW04,161,7,9,0.7777777777777778,True,strict_overlap
78,W001,True,RW01,45.0,1.0,True,RW01,45,5,5,1.0,True,strict_overlap
78,W002,True,RW02,81.0,0.75,True,RW02,81,9,12,0.75,True,strict_overlap
78,W003,True,RW03,115.0,0.5,True,RW03,115,5,10,0.5,True,strict_overlap
78,W004,False,,,0.0,False,RW04,141,0,9,0.0,False,best_nonmatch_candidate
78,W005,True,RW05,158.0,0.8,True,RW05,158,8,10,0.8,True,strict_overlap
79,W001,True,RW01,46.0,0.2,False,RW01,46,1,5,0.2,True,center_close_but_not_match
79,W002,True,RW02,84.0,0.46153846153846156,False,RW02,84,6,13,0.46153846153846156,True,center_close_but_not_match
79,W003,True,RW03,112.0,0.8888888888888888,True,RW03,112,8,9,0.8888888888888888,True,strict_overlap
79,W004,False,,,0.0,False,RW03,112,0,28,0.0,False,best_nonmatch_candidate
79,W005,True,RW04,160.0,0.7777777777777778,True,RW04,160,7,9,0.7777777777777778,True,strict_overlap
80,W001,True,RW01,45.0,0.8333333333333334,True,RW01,45,5,6,0.8333333333333334,True,strict_overlap
80,W002,True,RW02,77.0,0.6153846153846154,True,RW02,77,8,13,0.6153846153846154,False,strict_overlap
80,W003,True,RW03,114.0,0.6666666666666666,True,RW03,114,6,9,0.6666666666666666,True,strict_overlap
80,W004,False,,,0.0,False,RW04,131,0,5,0.0,False,best_nonmatch_candidate
80,W005,False,,,0.0,False,RW05,154,1,11,0.09090909090909091,False,best_nonmatch_candidate
81,W001,True,RW01,43.0,0.4,False,RW01,43,4,10,0.4,True,center_close_but_not_match
81,W002,True,RW02,81.0,0.9090909090909091,True,RW02,81,10,11,0.9090909090909091,True,strict_overlap
81,W003,True,RW03,115.0,0.6,True,RW03,115,6,10,0.6,True,strict_overlap
81,W004,False,,,0.0,False,RW04,140,0,6,0.0,False,best_nonmatch_candidate
81,W005,False,,,0.0,False,RW05,168,0,13,0.0,False,best_nonmatch_candidate
82,W001,True,RW01,45.0,0.6,True,RW01,45,3,5,0.6,True,strict_overlap
82,W002,True,RW03,80.0,0.8333333333333334,True,RW03,80,10,12,0.8333333333333334,True,strict_overlap
82,W003,True,RW05,112.0,0.8,True,RW05,112,8,10,0.8,True,strict_overlap
82,W004,False,,,0.0,False,RW05,112,0,29,0.0,False,best_nonmatch_candidate
82,W005,True,RW06,161.0,0.8,True,RW06,161,8,10,0.8,True,strict_overlap
83,W001,True,RW01,46.0,0.8333333333333334,True,RW01,46,5,6,0.8333333333333334,True,strict_overlap
83,W002,True,RW02,83.0,0.45454545454545453,False,RW02,83,5,11,0.45454545454545453,True,center_close_but_not_match
83,W003,True,RW04,113.0,0.8888888888888888,True,RW04,113,8,9,0.8888888888888888,True,strict_overlap
83,W004,True,RW05,132.0,0.0,False,RW05,132,0,4,0.0,True,center_close_but_not_match
83,W005,False,,,0.0,False,RW06,168,0,13,0.0,False,best_nonmatch_candidate
84,W001,True,RW01,45.0,0.8333333333333334,True,RW01,45,5,6,0.8333333333333334,True,strict_overlap
84,W002,True,RW02,80.0,0.8,True,RW02,80,8,10,0.8,True,strict_overlap
84,W003,True,RW04,115.0,0.6,True,RW04,115,6,10,0.6,True,strict_overlap
84,W004,True,RW05,136.0,0.1111111111111111,False,RW05,136,1,9,0.1111111111111111,True,center_close_but_not_match
84,W005,True,RW06,159.0,0.75,True,RW06,159,6,8,0.75,True,strict_overlap
85,W001,False,,,0.0,False,RW01,40,3,11,0.2727272727272727,False,best_nonmatch_candidate
85,W002,True,RW02,79.0,0.8181818181818182,True,RW02,79,9,11,0.8181818181818182,True,strict_overlap
85,W003,True,RW04,115.0,0.6666666666666666,True,RW04,115,6,9,0.6666666666666666,True,strict_overlap
85,W004,True,RW05,133.0,0.0,False,RW05,133,0,3,0.0,True,center_close_but_not_match
85,W005,True,RW06,159.0,0.7777777777777778,True,RW06,159,7,9,0.7777777777777778,True,strict_overlap
86,W001,True,RW01,44.0,0.5,True,RW01,44,4,8,0.5,True,strict_overlap
86,W002,True,RW02,77.0,0.5,True,RW02,77,6,12,0.5,False,strict_overlap
86,W003,True,RW04,114.0,0.6666666666666666,True,RW04,114,6,9,0.6666666666666666,True,strict_overlap
86,W004,False,,,0.0,False,RW04,114,0,25,0.0,False,best_nonmatch_candidate
86,W005,True,RW05,160.0,0.7777777777777778,True,RW05,160,7,9,0.7777777777777778,True,strict_overlap
87,W001,True,RW01,42.0,0.2727272727272727,False,RW01,42,3,11,0.2727272727272727,True,center_close_but_not_match
87,W002,True,RW02,79.0,0.8333333333333334,True,RW02,79,10,12,0.8333333333333334,True,strict_overlap
87,W003,True,RW03,115.0,0.6666666666666666,True,RW03,115,6,9,0.6666666666666666,True,strict_overlap
87,W004,True,RW04,132.0,0.16666666666666666,False,RW04,132,1,6,0.16666666666666666,True,center_close_but_not_match
87,W005,True,RW05,157.0,0.6666666666666666,True,RW05,157,6,9,0.6666666666666666,True,strict_overlap
88,W001,True,RW01,46.0,0.8,True,RW01,46,4,5,0.8,True,strict_overlap
88,W002,True,RW03,82.0,0.7,True,RW03,82,7,10,0.7,True,strict_overlap
88,W003,True,RW04,112.0,0.8888888888888888,True,RW04,112,8,9,0.8888888888888888,True,strict_overlap
88,W004,False,,,0.0,False,RW04,112,0,28,0.0,False,best_nonmatch_candidate
88,W005,True,RW05,160.0,0.75,True,RW05,160,6,8,0.75,True,strict_overlap
89,W001,True,RW01,46.0,0.5,True,RW01,46,4,8,0.5,True,strict_overlap
89,W002,False,,,0.0,False,RW03,86,4,14,0.2857142857142857,False,best_nonmatch_candidate
89,W003,False,,,0.0,False,RW04,133,0,25,0.0,False,best_nonmatch_candidate
89,W004,True,RW04,133.0,0.0,False,RW04,133,0,3,0.0,True,center_close_but_not_match
89,W005,True,RW05,162.0,0.4444444444444444,False,RW05,162,4,9,0.4444444444444444,True,center_close_but_not_match
90,W001,True,RW01,45.0,0.2,False,RW01,45,1,5,0.2,True,center_close_but_not_match
90,W002,True,RW02,80.0,0.7692307692307693,True,RW02,80,10,13,0.7692307692307693,True,strict_overlap
90,W003,True,RW03,112.0,0.625,True,RW03,112,5,8,0.625,True,strict_overlap
90,W004,False,,,0.0,False,RW03,112,0,26,0.0,False,best_nonmatch_candidate
90,W005,True,RW04,163.0,0.3,False,RW04,163,3,10,0.3,True,center_close_but_not_match
91,W001,True,RW01,42.0,0.3,False,RW01,42,3,10,0.3,True,center_close_but_not_match
91,W002,True,RW02,78.0,0.6363636363636364,True,RW02,78,7,11,0.6363636363636364,True,strict_overlap
91,W003,True,RW03,114.0,0.7777777777777778,True,RW03,114,7,9,0.7777777777777778,True,strict_overlap
91,W004,False,,,0.0,False,RW04,131,0,5,0.0,False,best_nonmatch_candidate
91,W005,True,RW05,162.0,0.4444444444444444,False,RW05,162,4,9,0.4444444444444444,True,center_close_but_not_match
92,W001,True,RW01,45.0,1.0,True,RW01,45,5,5,1.0,True,strict_overlap
92,W002,False,,,0.0,False,RW02,64,0,24,0.0,False,best_nonmatch_candidate
92,W003,True,RW03,112.0,0.30434782608695654,False,RW03,112,7,23,0.30434782608695654,True,center_close_but_not_match
92,W004,True,RW04,136.0,0.25,False,RW04,136,1,4,0.25,True,center_close_but_not_match
92,W005,True,RW05,160.0,1.0,True,RW05,160,8,8,1.0,True,strict_overlap
93,W001,True,RW01,46.0,0.625,True,RW01,46,5,8,0.625,True,strict_overlap
93,W002,True,RW03,82.0,0.8,True,RW03,82,8,10,0.8,True,strict_overlap
93,W003,True,RW04,114.0,0.7777777777777778,True,RW04,114,7,9,0.7777777777777778,True,strict_overlap
93,W004,False,,,0.0,False,RW05,131,1,6,0.16666666666666666,False,best_nonmatch_candidate
93,W005,True,RW06,163.0,0.2222222222222222,False,RW06,163,2,9,0.2222222222222222,True,center_close_but_not_match
94,W001,True,RW02,47.0,0.42857142857142855,False,RW02,47,3,7,0.42857142857142855,True,center_close_but_not_match
94,W002,True,RW04,84.0,0.36363636363636365,False,RW04,84,4,11,0.36363636363636365,True,center_close_but_not_match
94,W003,True,RW05,111.0,0.2727272727272727,False,RW05,111,6,22,0.2727272727272727,True,center_close_but_not_match
94,W004,False,,,0.0,False,RW06,157,0,28,0.0,False,best_nonmatch_candidate
94,W005,True,RW06,157.0,0.6363636363636364,True,RW06,157,7,11,0.6363636363636364,True,strict_overlap
95,W001,True,RW01,44.0,0.5714285714285714,True,RW01,44,4,7,0.5714285714285714,True,strict_overlap
95,W002,False,,,0.0,False,RW02,85,6,14,0.42857142857142855,False,best_nonmatch_candidate
95,W003,True,RW03,114.0,0.625,True,RW03,114,5,8,0.625,True,strict_overlap
95,W004,True,RW04,136.0,0.0,False,RW04,136,0,3,0.0,True,center_close_but_not_match
95,W005,True,RW05,162.0,0.4,False,RW05,162,4,10,0.4,True,center_close_but_not_match
96,W001,True,RW01,42.0,0.3333333333333333,False,RW01,42,3,9,0.3333333333333333,True,center_close_but_not_match
96,W002,True,RW02,79.0,0.8,True,RW02,79,8,10,0.8,True,strict_overlap
96,W003,True,RW03,111.0,0.6666666666666666,True,RW03,111,6,9,0.6666666666666666,True,strict_overlap
96,W004,True,RW04,135.0,1.0,True,RW04,135,1,1,1.0,True,strict_overlap
96,W005,True,RW05,161.0,0.7272727272727273,True,RW05,161,8,11,0.7272727272727273,True,strict_overlap
97,W001,True,RW01,46.0,0.7142857142857143,True,RW01,46,5,7,0.7142857142857143,True,strict_overlap
97,W002,False,,,0.0,False,RW02,72,1,18,0.05555555555555555,False,best_nonmatch_candidate
97,W003,True,RW04,113.0,0.875,True,RW04,113,7,8,0.875,True,strict_overlap
97,W004,True,RW05,134.0,0.1,False,RW05,134,1,10,0.1,True,center_close_but_not_match
97,W005,True,RW06,161.0,0.6666666666666666,True,RW06,161,6,9,0.6666666666666666,True,strict_overlap
98,W001,True,RW01,46.0,1.0,True,RW01,46,5,5,1.0,True,strict_overlap
98,W002,True,RW03,83.0,0.6923076923076923,True,RW03,83,9,13,0.6923076923076923,True,strict_overlap
98,W003,True,RW05,110.0,0.6,True,RW05,110,6,10,0.6,True,strict_overlap
98,W004,True,RW06,136.0,0.0,False,RW06,136,0,2,0.0,True,center_close_but_not_match
98,W005,True,RW07,160.0,0.875,True,RW07,160,7,8,0.875,True,strict_overlap
99,W001,True,RW01,46.0,0.6,True,RW01,46,3,5,0.6,True,strict_overlap
99,W002,True,RW02,80.0,0.7,True,RW02,80,7,10,0.7,True,strict_overlap
99,W003,True,RW03,110.0,0.5454545454545454,True,RW03,110,6,11,0.5454545454545454,True,strict_overlap
99,W004,False,,,0.0,False,RW04,130,0,6,0.0,False,best_nonmatch_candidate
99,W005,True,RW05,158.0,0.6666666666666666,True,RW05,158,6,9,0.6666666666666666,True,strict_overlap
