object,replicate_id,status,n_valid_days,sampled_year_indices
H,496,success,175,"[34, 8, 8, 32, 13, 11, 36, 41, 24, 37, 37, 26, 37, 0, 1, 39, 6, 32, 18, 35, 29, 3, 15, 31, 41, 36, 40, 43, 40, 26, 15, 22, 35, 19, 37, 31, 9, 41, 38, 26, 8, 10, 37, 0, 21]"
H,497,success,175,"[27, 10, 38, 23, 2, 14, 17, 10, 42, 16, 22, 24, 9, 25, 15, 0, 18, 26, 5, 35, 29, 13, 26, 13, 29, 6, 27, 2, 0, 11, 7, 22, 7, 11, 4, 39, 33, 9, 5, 38, 30, 39, 8, 16, 5]"
H,498,success,175,"[19, 7, 0, 22, 44, 29, 34, 36, 43, 5, 11, 27, 36, 34, 32, 14, 16, 3, 14, 7, 42, 4, 16, 39, 43, 16, 20, 23, 36, 34, 23, 16, 16, 29, 37, 3, 34, 21, 6, 4, 15, 11, 4, 13, 37]"
H,499,success,175,"[32, 9, 30, 20, 33, 11, 2, 14, 44, 25, 2, 43, 37, 24, 33, 8, 26, 41, 19, 1, 34, 32, 33, 29, 6, 5, 35, 38, 3, 26, 22, 15, 29, 41, 36, 6, 20, 42, 10, 38, 22, 23, 11, 41, 23]"
H,500,success,175,"[25, 20, 4, 35, 14, 10, 35, 8, 30, 21, 35, 2, 34, 10, 39, 15, 0, 21, 2, 12, 32, 25, 31, 39, 21, 24, 2, 12, 32, 2, 16, 6, 38, 25, 29, 30, 10, 2, 17, 8, 14, 14, 35, 14, 6]"
H,501,success,175,"[43, 2, 9, 15, 2, 40, 15, 35, 6, 23, 5, 10, 18, 38, 13, 33, 4, 11, 27, 21, 22, 30, 3, 31, 38, 34, 12, 15, 43, 35, 41, 41, 19, 5, 10, 13, 37, 12, 16, 38, 7, 29, 24, 44, 22]"
H,502,success,175,"[23, 38, 44, 32, 31, 39, 44, 33, 13, 28, 10, 22, 20, 44, 24, 43, 36, 38, 7, 34, 11, 25, 21, 11, 44, 39, 25, 0, 8, 10, 43, 18, 2, 26, 42, 25, 19, 7, 39, 4, 42, 10, 6, 15, 0]"
H,503,success,175,"[0, 8, 31, 36, 11, 29, 15, 19, 15, 40, 23, 22, 38, 29, 6, 8, 15, 4, 31, 22, 1, 18, 37, 40, 43, 41, 27, 41, 43, 28, 18, 43, 18, 7, 4, 25, 1, 5, 11, 23, 21, 23, 22, 44, 9]"
H,504,success,175,"[21, 27, 12, 8, 2, 14, 11, 8, 12, 31, 37, 23, 2, 33, 6, 2, 25, 19, 14, 43, 4, 2, 26, 18, 36, 1, 18, 6, 1, 20, 33, 7, 37, 23, 21, 41, 14, 9, 35, 4, 39, 37, 43, 20, 27]"
H,505,success,175,"[39, 5, 13, 21, 28, 30, 41, 22, 7, 8, 36, 20, 28, 25, 36, 9, 7, 33, 19, 36, 5, 12, 43, 37, 2, 36, 2, 5, 40, 5, 13, 6, 26, 2, 12, 14, 29, 22, 8, 20, 20, 15, 24, 14, 15]"
H,506,success,175,"[35, 11, 14, 6, 31, 31, 30, 7, 20, 13, 34, 15, 18, 20, 34, 31, 36, 19, 36, 39, 23, 30, 40, 37, 12, 32, 20, 6, 16, 44, 43, 35, 44, 25, 34, 7, 13, 7, 42, 27, 41, 18, 18, 30, 25]"
H,507,success,175,"[16, 14, 23, 3, 8, 1, 6, 8, 3, 2, 36, 8, 24, 4, 42, 10, 33, 28, 34, 28, 22, 34, 36, 17, 42, 44, 32, 41, 4, 24, 29, 41, 5, 36, 3, 16, 31, 13, 37, 41, 7, 11, 3, 31, 39]"
H,508,success,175,"[27, 5, 7, 1, 22, 32, 6, 38, 11, 23, 30, 24, 21, 15, 19, 10, 13, 33, 39, 38, 14, 14, 2, 12, 26, 12, 33, 2, 18, 12, 22, 1, 18, 35, 38, 11, 19, 31, 20, 24, 15, 37, 28, 43, 35]"
H,509,success,175,"[16, 14, 3, 28, 33, 15, 0, 37, 10, 26, 2, 2, 40, 30, 0, 4, 22, 30, 19, 39, 29, 27, 13, 30, 39, 2, 33, 39, 19, 34, 16, 8, 36, 14, 34, 14, 17, 30, 15, 36, 1, 0, 3, 11, 2]"
H,510,success,175,"[17, 1, 34, 6, 43, 38, 31, 35, 34, 38, 24, 28, 21, 28, 17, 5, 41, 31, 31, 12, 34, 23, 3, 42, 44, 39, 21, 10, 0, 33, 40, 4, 30, 1, 34, 1, 43, 7, 18, 31, 38, 16, 44, 0, 21]"
H,511,success,175,"[44, 12, 24, 20, 17, 34, 23, 32, 23, 44, 21, 35, 27, 36, 39, 10, 13, 13, 21, 22, 0, 40, 38, 27, 13, 37, 12, 13, 44, 41, 26, 7, 5, 43, 11, 30, 15, 22, 44, 26, 19, 18, 10, 25, 25]"
H,512,success,175,"[4, 18, 29, 2, 43, 38, 28, 0, 23, 40, 1, 35, 37, 3, 10, 32, 41, 34, 23, 27, 23, 25, 34, 2, 9, 2, 35, 32, 2, 4, 11, 10, 23, 22, 16, 7, 29, 35, 28, 36, 41, 37, 29, 2, 15]"
H,513,success,175,"[19, 32, 38, 28, 16, 35, 31, 35, 26, 29, 15, 17, 12, 11, 29, 17, 6, 1, 38, 19, 25, 40, 5, 42, 31, 28, 19, 31, 9, 13, 43, 12, 32, 41, 26, 13, 38, 37, 24, 5, 19, 19, 8, 18, 6]"
H,514,success,175,"[31, 19, 32, 20, 32, 32, 7, 19, 33, 26, 9, 37, 8, 44, 31, 14, 8, 40, 23, 36, 37, 3, 30, 15, 40, 9, 1, 29, 24, 24, 11, 22, 43, 34, 44, 14, 39, 17, 42, 38, 7, 43, 27, 34, 26]"
H,515,success,175,"[9, 44, 5, 36, 9, 35, 19, 10, 10, 14, 40, 34, 30, 28, 18, 40, 12, 42, 17, 15, 21, 33, 32, 34, 4, 7, 38, 44, 5, 40, 11, 44, 44, 28, 8, 35, 4, 15, 28, 3, 17, 35, 4, 16, 0]"
H,516,success,175,"[29, 3, 12, 23, 9, 10, 37, 34, 3, 38, 21, 6, 40, 15, 14, 6, 39, 12, 26, 10, 40, 35, 22, 15, 29, 22, 42, 30, 1, 37, 8, 13, 19, 9, 42, 44, 7, 14, 16, 30, 26, 30, 1, 23, 9]"
H,517,success,175,"[10, 34, 6, 1, 21, 33, 22, 7, 34, 17, 31, 9, 41, 12, 43, 16, 32, 22, 3, 4, 18, 8, 27, 6, 26, 9, 8, 16, 26, 17, 15, 15, 15, 18, 37, 26, 18, 33, 23, 42, 25, 9, 25, 34, 9]"
H,518,success,175,"[9, 26, 39, 15, 22, 29, 29, 6, 17, 44, 39, 34, 1, 18, 2, 13, 38, 17, 7, 32, 34, 29, 36, 31, 28, 40, 14, 20, 25, 30, 21, 19, 7, 28, 5, 21, 18, 34, 21, 0, 22, 9, 17, 13, 7]"
H,519,success,175,"[42, 11, 22, 37, 16, 42, 18, 42, 20, 0, 39, 38, 43, 5, 37, 15, 37, 43, 8, 16, 12, 13, 26, 18, 29, 30, 9, 1, 33, 8, 8, 27, 11, 8, 13, 23, 38, 44, 32, 40, 23, 18, 36, 13, 36]"
H,520,success,175,"[44, 17, 28, 35, 35, 9, 43, 22, 1, 5, 32, 19, 4, 23, 26, 3, 15, 20, 35, 29, 3, 27, 40, 2, 44, 4, 28, 15, 32, 37, 38, 39, 36, 13, 20, 32, 7, 25, 23, 44, 2, 4, 1, 24, 24]"
H,521,success,175,"[26, 10, 13, 18, 2, 33, 2, 30, 20, 44, 31, 21, 31, 5, 8, 22, 38, 36, 16, 12, 43, 25, 5, 10, 37, 40, 40, 0, 37, 5, 36, 39, 16, 8, 32, 3, 26, 14, 19, 37, 44, 18, 13, 37, 18]"
H,522,success,175,"[8, 40, 44, 13, 7, 6, 26, 13, 28, 34, 0, 38, 1, 5, 32, 27, 44, 25, 18, 30, 34, 30, 16, 43, 13, 15, 12, 13, 9, 26, 32, 19, 41, 21, 21, 3, 40, 6, 7, 42, 23, 3, 19, 26, 0]"
H,523,success,175,"[33, 30, 0, 27, 10, 33, 16, 9, 22, 19, 15, 39, 29, 21, 10, 25, 1, 39, 0, 31, 15, 32, 16, 1, 42, 34, 2, 1, 23, 43, 26, 0, 31, 19, 28, 15, 0, 0, 28, 28, 14, 3, 34, 6, 8]"
H,524,success,175,"[20, 32, 44, 28, 43, 29, 38, 7, 2, 30, 43, 33, 15, 22, 5, 15, 30, 7, 21, 13, 22, 34, 39, 18, 37, 31, 41, 33, 24, 30, 14, 30, 31, 27, 4, 23, 31, 8, 35, 37, 24, 43, 38, 20, 39]"
H,525,success,175,"[41, 4, 44, 0, 21, 42, 32, 12, 28, 9, 10, 41, 2, 43, 20, 2, 35, 2, 14, 10, 35, 17, 29, 3, 31, 31, 12, 39, 21, 30, 8, 41, 11, 28, 4, 2, 5, 42, 9, 39, 26, 3, 19, 21, 12]"
H,526,success,175,"[27, 38, 39, 23, 40, 41, 3, 28, 34, 0, 27, 41, 12, 38, 42, 28, 28, 24, 18, 20, 23, 21, 37, 34, 15, 23, 9, 7, 16, 2, 38, 5, 14, 11, 9, 16, 32, 40, 8, 10, 21, 14, 35, 10, 18]"
H,527,success,175,"[24, 17, 27, 35, 23, 20, 42, 44, 44, 0, 37, 40, 36, 33, 16, 32, 26, 37, 15, 33, 35, 37, 7, 38, 9, 42, 1, 10, 27, 24, 30, 18, 0, 27, 22, 22, 16, 40, 35, 8, 1, 8, 2, 31, 27]"
H,528,success,175,"[20, 26, 36, 37, 19, 26, 25, 42, 34, 14, 39, 17, 34, 43, 36, 4, 9, 35, 5, 0, 11, 21, 5, 6, 15, 26, 24, 35, 44, 1, 30, 7, 16, 15, 31, 11, 40, 17, 36, 42, 22, 4, 31, 19, 15]"
H,529,success,175,"[20, 13, 12, 44, 12, 20, 32, 9, 27, 40, 36, 1, 18, 0, 27, 14, 40, 7, 38, 15, 41, 8, 12, 15, 44, 33, 36, 24, 35, 28, 30, 37, 44, 25, 19, 29, 33, 44, 31, 42, 32, 42, 33, 39, 8]"
H,530,success,175,"[44, 15, 35, 17, 20, 33, 24, 32, 3, 37, 18, 35, 12, 26, 26, 6, 21, 28, 37, 39, 17, 28, 7, 40, 39, 44, 21, 16, 34, 32, 9, 24, 28, 20, 16, 10, 18, 11, 13, 8, 16, 28, 16, 6, 36]"
H,531,success,175,"[19, 26, 23, 22, 19, 34, 38, 40, 19, 15, 3, 19, 44, 11, 38, 34, 29, 25, 34, 4, 5, 8, 34, 19, 9, 2, 22, 17, 8, 1, 33, 35, 11, 22, 11, 18, 4, 42, 32, 40, 13, 39, 23, 8, 14]"
H,532,success,175,"[36, 34, 32, 10, 29, 42, 2, 14, 3, 4, 44, 10, 8, 3, 44, 21, 35, 11, 28, 39, 30, 23, 9, 10, 26, 20, 2, 8, 19, 8, 24, 13, 13, 4, 22, 8, 28, 42, 41, 30, 36, 41, 30, 11, 22]"
H,533,success,175,"[38, 30, 16, 7, 6, 16, 36, 24, 2, 41, 18, 17, 36, 16, 27, 41, 23, 27, 15, 40, 3, 12, 44, 21, 7, 18, 11, 23, 10, 17, 40, 3, 34, 3, 20, 30, 42, 11, 2, 33, 40, 25, 2, 22, 17]"
H,534,success,175,"[20, 2, 14, 44, 2, 41, 23, 26, 42, 9, 44, 12, 15, 20, 27, 14, 35, 0, 29, 29, 24, 27, 33, 40, 9, 21, 25, 15, 43, 23, 26, 8, 18, 28, 19, 34, 6, 6, 15, 14, 36, 39, 21, 22, 13]"
H,535,success,175,"[23, 31, 32, 43, 26, 15, 3, 30, 36, 24, 41, 14, 2, 28, 5, 3, 31, 19, 27, 33, 17, 27, 24, 26, 31, 17, 22, 26, 6, 9, 4, 8, 19, 42, 41, 34, 25, 9, 16, 34, 40, 43, 17, 21, 22]"
H,536,success,175,"[2, 5, 2, 33, 10, 31, 16, 35, 5, 14, 9, 19, 25, 7, 30, 43, 1, 3, 42, 29, 41, 31, 32, 7, 23, 16, 37, 1, 0, 25, 43, 44, 26, 19, 12, 44, 8, 5, 22, 17, 22, 40, 12, 39, 9]"
H,537,success,175,"[14, 0, 30, 38, 39, 7, 34, 6, 28, 31, 6, 4, 3, 31, 27, 5, 22, 35, 10, 27, 13, 11, 17, 15, 22, 9, 17, 28, 17, 29, 5, 6, 38, 20, 27, 33, 6, 43, 19, 40, 18, 18, 27, 8, 27]"
H,538,success,175,"[44, 29, 3, 31, 1, 4, 12, 13, 0, 0, 35, 20, 8, 19, 31, 33, 12, 7, 43, 28, 44, 13, 5, 17, 14, 32, 32, 3, 26, 15, 27, 17, 24, 32, 13, 8, 31, 42, 19, 44, 8, 36, 44, 13, 6]"
H,539,success,175,"[29, 39, 3, 28, 39, 1, 23, 3, 7, 21, 14, 3, 36, 9, 39, 7, 23, 32, 21, 18, 33, 0, 37, 31, 34, 18, 17, 25, 28, 41, 38, 2, 6, 42, 17, 26, 2, 4, 18, 32, 34, 40, 8, 9, 24]"
H,540,success,175,"[24, 1, 20, 40, 7, 36, 20, 23, 28, 31, 28, 4, 13, 38, 1, 32, 23, 5, 5, 44, 1, 1, 0, 28, 41, 7, 35, 32, 10, 3, 21, 3, 5, 20, 36, 44, 28, 12, 14, 27, 7, 23, 34, 37, 2]"
H,541,success,175,"[12, 11, 24, 8, 42, 41, 14, 18, 19, 1, 39, 35, 14, 24, 17, 10, 13, 4, 36, 29, 41, 0, 28, 25, 28, 44, 17, 6, 0, 22, 7, 6, 6, 12, 5, 21, 29, 13, 6, 25, 3, 33, 17, 18, 11]"
H,542,success,175,"[12, 6, 25, 6, 30, 11, 25, 24, 28, 34, 25, 38, 11, 33, 15, 28, 22, 40, 12, 23, 7, 28, 1, 18, 0, 14, 21, 14, 17, 6, 32, 35, 20, 2, 2, 30, 41, 38, 18, 22, 7, 3, 34, 19, 22]"
H,543,success,175,"[15, 14, 44, 36, 31, 17, 32, 15, 23, 6, 31, 2, 32, 27, 2, 22, 10, 21, 0, 32, 22, 16, 39, 29, 27, 6, 22, 31, 41, 27, 7, 30, 3, 14, 41, 36, 40, 15, 30, 31, 11, 42, 43, 4, 34]"
H,544,success,175,"[20, 30, 24, 10, 4, 23, 37, 37, 12, 38, 16, 25, 14, 23, 23, 31, 21, 23, 29, 18, 23, 3, 39, 5, 39, 34, 42, 1, 9, 2, 18, 40, 34, 31, 38, 0, 35, 14, 31, 34, 30, 18, 27, 21, 28]"
H,545,success,175,"[20, 17, 9, 17, 32, 39, 4, 8, 22, 31, 7, 14, 2, 2, 6, 32, 39, 22, 7, 41, 12, 6, 6, 15, 33, 17, 20, 15, 42, 30, 29, 19, 23, 39, 29, 36, 1, 38, 42, 30, 43, 25, 12, 27, 28]"
H,546,success,175,"[6, 9, 13, 24, 6, 34, 4, 42, 30, 15, 16, 31, 3, 32, 24, 9, 40, 28, 7, 29, 18, 34, 22, 44, 41, 1, 18, 9, 20, 6, 24, 6, 28, 20, 44, 39, 27, 20, 32, 30, 6, 16, 44, 14, 0]"
H,547,success,175,"[37, 41, 29, 28, 15, 16, 41, 38, 22, 14, 8, 0, 21, 24, 30, 36, 16, 7, 37, 34, 23, 1, 21, 27, 38, 22, 20, 17, 18, 0, 4, 34, 16, 38, 17, 44, 8, 8, 26, 36, 6, 22, 10, 33, 25]"
H,548,success,175,"[29, 12, 12, 28, 15, 31, 6, 13, 4, 3, 11, 22, 6, 4, 39, 23, 32, 32, 4, 27, 38, 20, 38, 42, 24, 4, 27, 39, 26, 36, 24, 18, 42, 6, 20, 7, 29, 41, 44, 10, 32, 39, 37, 22, 7]"
H,549,success,175,"[20, 34, 27, 17, 9, 29, 19, 21, 42, 0, 10, 41, 41, 13, 44, 9, 2, 13, 23, 0, 7, 35, 27, 27, 44, 10, 40, 15, 41, 35, 9, 9, 24, 22, 10, 11, 40, 33, 8, 32, 6, 20, 0, 29, 8]"
H,550,success,175,"[10, 8, 8, 3, 24, 39, 13, 35, 24, 11, 2, 35, 1, 18, 1, 34, 44, 14, 14, 25, 22, 17, 16, 8, 11, 26, 33, 33, 23, 33, 26, 16, 15, 23, 13, 34, 8, 2, 22, 3, 8, 16, 0, 10, 24]"
H,551,success,175,"[16, 40, 4, 32, 26, 28, 30, 2, 35, 14, 29, 13, 17, 31, 42, 39, 32, 24, 23, 43, 9, 42, 29, 27, 26, 36, 30, 4, 35, 32, 41, 42, 42, 1, 28, 42, 43, 24, 41, 39, 0, 39, 28, 25, 8]"
H,552,success,175,"[41, 13, 18, 13, 43, 21, 5, 0, 44, 10, 34, 1, 40, 29, 10, 40, 13, 44, 26, 20, 2, 11, 2, 38, 4, 5, 5, 43, 43, 32, 3, 22, 42, 4, 35, 0, 36, 24, 39, 18, 35, 37, 14, 28, 20]"
H,553,success,175,"[19, 35, 10, 5, 21, 36, 7, 15, 30, 21, 27, 23, 36, 39, 20, 19, 12, 19, 37, 22, 31, 18, 31, 32, 23, 42, 39, 7, 10, 42, 18, 13, 35, 27, 5, 4, 36, 34, 15, 38, 5, 39, 3, 28, 37]"
H,554,success,175,"[27, 35, 15, 12, 11, 5, 12, 11, 34, 9, 7, 32, 24, 9, 31, 9, 35, 1, 26, 26, 16, 31, 17, 29, 10, 25, 34, 43, 16, 21, 21, 38, 43, 29, 36, 3, 34, 36, 32, 26, 40, 29, 38, 8, 29]"
H,555,success,175,"[19, 39, 39, 37, 9, 22, 0, 44, 11, 28, 21, 40, 36, 34, 28, 5, 41, 2, 20, 17, 17, 43, 10, 26, 9, 41, 33, 18, 3, 6, 10, 18, 39, 5, 25, 15, 2, 27, 31, 43, 22, 14, 38, 11, 30]"
H,556,success,175,"[42, 0, 41, 9, 21, 11, 6, 31, 21, 22, 21, 33, 43, 23, 7, 14, 22, 4, 10, 9, 43, 18, 39, 24, 22, 42, 31, 10, 12, 29, 0, 6, 3, 32, 19, 0, 33, 29, 32, 7, 39, 8, 25, 25, 9]"
H,557,success,175,"[16, 2, 21, 30, 13, 24, 42, 10, 13, 5, 24, 9, 38, 13, 29, 8, 14, 7, 24, 1, 3, 22, 24, 14, 19, 18, 34, 20, 38, 9, 8, 18, 3, 30, 17, 16, 24, 3, 16, 43, 28, 25, 22, 21, 42]"
H,558,success,175,"[41, 18, 41, 3, 14, 13, 31, 27, 21, 11, 22, 12, 22, 15, 39, 33, 7, 42, 29, 15, 23, 8, 2, 18, 35, 15, 17, 44, 44, 20, 1, 30, 32, 41, 42, 28, 4, 11, 32, 27, 19, 18, 31, 19, 6]"
H,559,success,175,"[44, 15, 12, 3, 21, 44, 7, 11, 8, 4, 27, 13, 33, 18, 28, 4, 14, 18, 2, 18, 21, 18, 22, 35, 34, 0, 28, 40, 39, 14, 35, 36, 16, 39, 28, 33, 33, 35, 43, 38, 19, 25, 29, 38, 17]"
H,560,success,175,"[14, 33, 42, 41, 6, 41, 35, 7, 0, 9, 41, 33, 25, 28, 18, 40, 7, 14, 9, 38, 24, 30, 41, 8, 43, 5, 33, 31, 37, 7, 43, 35, 4, 25, 36, 21, 17, 12, 23, 44, 27, 32, 35, 35, 18]"
H,561,success,175,"[34, 14, 26, 13, 42, 32, 26, 20, 23, 35, 12, 37, 12, 6, 33, 31, 15, 29, 32, 35, 42, 38, 19, 10, 4, 25, 29, 31, 0, 31, 35, 32, 23, 0, 22, 29, 25, 25, 23, 24, 14, 27, 12, 22, 18]"
H,562,success,175,"[32, 40, 28, 6, 30, 14, 2, 8, 44, 19, 9, 6, 29, 34, 15, 4, 15, 29, 5, 12, 0, 21, 7, 8, 5, 32, 22, 42, 17, 9, 9, 42, 26, 14, 29, 25, 5, 31, 5, 8, 32, 20, 9, 3, 26]"
H,563,success,175,"[31, 9, 18, 15, 40, 35, 12, 23, 41, 15, 6, 13, 27, 44, 13, 2, 8, 18, 4, 1, 29, 37, 10, 23, 25, 30, 44, 39, 14, 43, 1, 43, 6, 5, 5, 5, 20, 28, 33, 0, 13, 5, 6, 33, 28]"
H,564,success,175,"[9, 13, 41, 25, 10, 42, 8, 13, 31, 23, 3, 36, 10, 31, 15, 33, 40, 34, 41, 24, 2, 24, 20, 32, 11, 31, 19, 30, 18, 17, 9, 37, 3, 10, 19, 7, 41, 15, 10, 11, 8, 29, 21, 10, 39]"
H,565,success,175,"[29, 18, 23, 29, 6, 36, 11, 1, 23, 39, 32, 13, 17, 26, 10, 36, 13, 9, 4, 31, 1, 36, 43, 5, 4, 42, 5, 18, 39, 6, 29, 17, 19, 41, 29, 14, 42, 26, 4, 17, 10, 28, 38, 1, 35]"
H,566,success,175,"[41, 44, 29, 14, 6, 42, 18, 15, 33, 32, 36, 39, 39, 7, 7, 9, 28, 26, 38, 37, 36, 3, 31, 38, 44, 15, 34, 18, 7, 15, 11, 41, 7, 5, 26, 25, 25, 6, 22, 41, 4, 35, 5, 10, 40]"
H,567,success,175,"[13, 23, 17, 27, 18, 19, 36, 24, 25, 36, 19, 37, 32, 39, 20, 25, 5, 5, 4, 28, 14, 13, 27, 17, 6, 25, 24, 6, 12, 10, 31, 11, 1, 12, 21, 34, 2, 39, 14, 15, 0, 12, 21, 28, 34]"
H,568,success,175,"[23, 4, 17, 33, 28, 26, 22, 22, 44, 26, 26, 15, 22, 31, 38, 35, 29, 35, 1, 12, 10, 29, 33, 6, 8, 22, 43, 0, 39, 8, 12, 28, 32, 39, 0, 2, 21, 25, 11, 28, 11, 41, 7, 29, 23]"
H,569,success,175,"[4, 27, 6, 24, 28, 3, 9, 13, 41, 9, 41, 24, 42, 37, 13, 25, 32, 3, 29, 20, 1, 39, 11, 39, 9, 24, 16, 40, 42, 34, 38, 34, 13, 41, 23, 15, 8, 31, 12, 29, 2, 28, 28, 23, 29]"
H,570,success,175,"[44, 37, 19, 39, 42, 7, 16, 33, 23, 6, 21, 16, 33, 23, 6, 2, 12, 7, 39, 12, 28, 5, 19, 42, 28, 12, 33, 22, 10, 44, 42, 25, 1, 18, 23, 41, 32, 10, 22, 8, 21, 24, 22, 19, 19]"
H,571,success,175,"[35, 22, 1, 33, 27, 31, 31, 7, 43, 44, 6, 9, 11, 43, 41, 11, 28, 10, 1, 10, 3, 38, 35, 8, 25, 9, 25, 40, 39, 37, 10, 8, 7, 5, 27, 29, 39, 4, 11, 32, 30, 19, 6, 21, 7]"
H,572,success,175,"[24, 40, 8, 5, 33, 1, 44, 34, 18, 16, 17, 17, 37, 35, 9, 8, 24, 29, 32, 14, 21, 4, 20, 30, 13, 14, 20, 38, 27, 41, 2, 38, 1, 14, 19, 10, 44, 40, 25, 20, 34, 31, 21, 37, 8]"
H,573,success,175,"[12, 0, 5, 8, 28, 38, 26, 20, 12, 4, 26, 6, 35, 18, 15, 1, 10, 0, 32, 22, 35, 25, 42, 35, 6, 5, 40, 12, 34, 28, 31, 12, 14, 24, 0, 14, 22, 9, 12, 44, 13, 40, 41, 30, 6]"
H,574,success,175,"[9, 42, 0, 22, 26, 37, 40, 12, 22, 28, 43, 25, 5, 41, 23, 8, 8, 9, 32, 42, 19, 4, 39, 28, 25, 2, 43, 3, 27, 26, 23, 24, 17, 25, 16, 21, 30, 33, 6, 44, 4, 12, 15, 14, 15]"
H,575,success,175,"[14, 19, 34, 37, 15, 11, 30, 2, 20, 9, 27, 3, 37, 12, 23, 25, 21, 20, 12, 34, 23, 9, 11, 19, 37, 43, 17, 17, 5, 24, 10, 36, 24, 9, 41, 36, 13, 5, 11, 16, 18, 37, 43, 33, 38]"
H,576,success,175,"[5, 6, 40, 27, 10, 35, 7, 34, 39, 21, 29, 32, 39, 26, 13, 9, 15, 2, 31, 16, 32, 2, 14, 17, 3, 37, 26, 37, 36, 1, 38, 3, 39, 30, 36, 22, 7, 6, 5, 36, 24, 9, 5, 3, 11]"
H,577,success,175,"[33, 40, 27, 44, 17, 14, 31, 6, 41, 35, 1, 8, 28, 33, 9, 33, 21, 30, 19, 20, 17, 7, 8, 7, 36, 19, 17, 38, 39, 10, 15, 18, 37, 30, 24, 10, 17, 1, 31, 41, 35, 13, 21, 43, 19]"
H,578,success,175,"[37, 25, 22, 26, 10, 19, 13, 34, 27, 17, 37, 20, 42, 27, 39, 44, 14, 11, 37, 10, 33, 7, 39, 31, 23, 20, 28, 17, 17, 9, 7, 40, 33, 19, 37, 27, 26, 5, 24, 4, 30, 3, 23, 16, 5]"
H,579,success,175,"[21, 9, 11, 40, 15, 18, 0, 13, 15, 32, 5, 41, 5, 29, 0, 36, 31, 37, 41, 37, 27, 37, 4, 29, 44, 16, 43, 22, 21, 13, 4, 39, 32, 18, 43, 8, 35, 20, 28, 1, 27, 30, 44, 15, 3]"
H,580,success,175,"[2, 6, 13, 37, 8, 6, 1, 17, 27, 12, 22, 10, 36, 1, 9, 25, 37, 18, 3, 24, 12, 13, 41, 42, 11, 26, 24, 43, 42, 15, 1, 0, 0, 35, 33, 37, 6, 2, 7, 28, 0, 29, 40, 6, 33]"
H,581,success,175,"[24, 42, 10, 10, 0, 31, 39, 0, 22, 32, 35, 41, 32, 41, 44, 41, 19, 18, 19, 42, 12, 33, 28, 2, 21, 8, 32, 20, 16, 2, 5, 34, 38, 13, 37, 24, 15, 20, 31, 40, 22, 15, 34, 23, 17]"
H,582,success,175,"[20, 24, 6, 2, 29, 7, 23, 35, 9, 17, 44, 1, 34, 7, 40, 18, 0, 32, 6, 16, 22, 33, 18, 38, 21, 15, 15, 36, 29, 5, 33, 18, 15, 4, 44, 2, 44, 2, 22, 4, 22, 37, 26, 24, 5]"
H,583,success,175,"[42, 16, 24, 40, 28, 33, 8, 20, 24, 7, 17, 37, 41, 37, 42, 44, 8, 38, 27, 38, 28, 5, 25, 34, 5, 22, 29, 20, 35, 5, 15, 42, 23, 8, 5, 26, 41, 2, 4, 16, 9, 5, 13, 28, 37]"
H,584,success,175,"[13, 31, 37, 0, 38, 8, 30, 33, 38, 18, 29, 1, 20, 43, 7, 6, 31, 22, 20, 11, 7, 33, 16, 34, 19, 17, 10, 29, 12, 40, 18, 36, 21, 18, 20, 19, 21, 39, 31, 1, 2, 1, 31, 9, 17]"
H,585,success,175,"[37, 5, 6, 3, 12, 4, 28, 33, 8, 23, 13, 3, 21, 31, 10, 35, 44, 2, 7, 13, 38, 6, 21, 24, 5, 1, 5, 2, 22, 42, 15, 11, 10, 44, 43, 29, 20, 7, 41, 0, 7, 30, 8, 4, 26]"
H,586,success,175,"[1, 12, 28, 8, 34, 4, 27, 3, 32, 33, 35, 12, 10, 44, 32, 8, 1, 15, 29, 16, 36, 22, 44, 39, 21, 37, 20, 0, 13, 18, 43, 37, 6, 0, 23, 24, 33, 11, 36, 18, 15, 18, 42, 17, 25]"
H,587,success,175,"[40, 0, 24, 31, 40, 2, 32, 36, 15, 33, 22, 29, 17, 7, 37, 9, 8, 39, 42, 27, 26, 16, 27, 27, 23, 29, 24, 39, 30, 17, 29, 10, 9, 37, 26, 2, 15, 44, 28, 39, 24, 1, 8, 4, 33]"
H,588,success,175,"[34, 20, 32, 24, 33, 30, 20, 29, 14, 33, 41, 9, 30, 4, 16, 30, 12, 10, 17, 5, 28, 5, 14, 14, 43, 44, 3, 7, 32, 13, 28, 41, 7, 43, 2, 10, 22, 39, 24, 6, 11, 34, 25, 0, 22]"
H,589,success,175,"[18, 0, 11, 42, 31, 3, 0, 15, 20, 20, 31, 7, 2, 30, 40, 7, 16, 28, 7, 38, 10, 23, 15, 30, 8, 4, 22, 38, 28, 34, 19, 6, 19, 44, 35, 31, 13, 26, 28, 29, 40, 30, 9, 9, 27]"
H,590,success,175,"[38, 42, 27, 23, 36, 43, 1, 13, 15, 25, 13, 13, 1, 0, 20, 44, 13, 10, 11, 43, 29, 29, 8, 40, 8, 43, 42, 25, 39, 44, 26, 34, 26, 23, 15, 29, 12, 8, 12, 0, 42, 11, 35, 19, 15]"
