window_id,field_a,field_b,bootstrap_id,delta_b_minus_a,tail_type
W002,H,Jw,804,-8.0,non_positive_tail_against_A_before_B
W002,H,Jw,812,-9.0,non_positive_tail_against_A_before_B
W002,H,Jw,819,-7.0,non_positive_tail_against_A_before_B
W002,H,Jw,821,-1.0,non_positive_tail_against_A_before_B
W002,H,Jw,823,0.0,non_positive_tail_against_A_before_B
W002,H,Jw,830,-12.0,non_positive_tail_against_A_before_B
W002,H,Jw,837,-6.0,non_positive_tail_against_A_before_B
W002,H,Jw,860,0.0,non_positive_tail_against_A_before_B
W002,H,Jw,871,0.0,non_positive_tail_against_A_before_B
W002,H,Jw,873,-6.0,non_positive_tail_against_A_before_B
W002,H,Jw,898,0.0,non_positive_tail_against_A_before_B
W002,H,Jw,910,-3.0,non_positive_tail_against_A_before_B
W002,H,Jw,921,-6.0,non_positive_tail_against_A_before_B
W002,H,Jw,922,-9.0,non_positive_tail_against_A_before_B
W002,H,Jw,924,-8.0,non_positive_tail_against_A_before_B
W002,H,Jw,925,-3.0,non_positive_tail_against_A_before_B
W002,H,Jw,937,-4.0,non_positive_tail_against_A_before_B
W002,H,Jw,944,-5.0,non_positive_tail_against_A_before_B
W002,H,Jw,954,-11.0,non_positive_tail_against_A_before_B
W002,H,Jw,959,-5.0,non_positive_tail_against_A_before_B
W002,H,Jw,968,-5.0,non_positive_tail_against_A_before_B
W002,H,Jw,970,0.0,non_positive_tail_against_A_before_B
W002,H,Jw,972,-6.0,non_positive_tail_against_A_before_B
W002,H,Jw,976,-1.0,non_positive_tail_against_A_before_B
W002,H,Jw,984,-5.0,non_positive_tail_against_A_before_B
W002,H,Jw,986,-1.0,non_positive_tail_against_A_before_B
W002,H,Jw,987,-12.0,non_positive_tail_against_A_before_B
W002,H,Jw,991,-6.0,non_positive_tail_against_A_before_B
W002,H,Jw,996,-9.0,non_positive_tail_against_A_before_B
W002,Je,Jw,2,4.0,non_negative_tail_against_B_before_A
W002,Je,Jw,5,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,8,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,9,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,13,3.0,non_negative_tail_against_B_before_A
W002,Je,Jw,17,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,19,5.0,non_negative_tail_against_B_before_A
W002,Je,Jw,28,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,30,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,33,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,35,5.0,non_negative_tail_against_B_before_A
W002,Je,Jw,39,3.0,non_negative_tail_against_B_before_A
W002,Je,Jw,41,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,53,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,54,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,55,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,60,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,63,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,64,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,70,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,73,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,76,5.0,non_negative_tail_against_B_before_A
W002,Je,Jw,98,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,102,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,111,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,115,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,116,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,117,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,118,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,124,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,126,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,135,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,138,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,150,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,152,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,153,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,157,3.0,non_negative_tail_against_B_before_A
W002,Je,Jw,163,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,185,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,186,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,187,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,189,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,197,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,199,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,200,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,201,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,202,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,203,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,208,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,210,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,220,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,221,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,224,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,225,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,226,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,229,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,236,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,238,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,241,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,244,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,251,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,253,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,260,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,265,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,270,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,274,3.0,non_negative_tail_against_B_before_A
W002,Je,Jw,275,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,281,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,287,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,288,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,292,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,293,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,294,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,296,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,300,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,310,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,314,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,332,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,339,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,340,3.0,non_negative_tail_against_B_before_A
W002,Je,Jw,341,4.0,non_negative_tail_against_B_before_A
W002,Je,Jw,345,3.0,non_negative_tail_against_B_before_A
W002,Je,Jw,358,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,365,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,372,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,373,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,379,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,382,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,388,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,389,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,390,5.0,non_negative_tail_against_B_before_A
W002,Je,Jw,392,3.0,non_negative_tail_against_B_before_A
W002,Je,Jw,404,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,409,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,412,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,415,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,416,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,418,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,425,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,426,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,432,3.0,non_negative_tail_against_B_before_A
W002,Je,Jw,436,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,440,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,455,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,465,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,468,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,483,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,487,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,488,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,490,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,506,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,507,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,512,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,517,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,520,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,524,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,529,3.0,non_negative_tail_against_B_before_A
W002,Je,Jw,530,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,542,3.0,non_negative_tail_against_B_before_A
W002,Je,Jw,544,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,547,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,549,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,556,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,561,4.0,non_negative_tail_against_B_before_A
W002,Je,Jw,562,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,563,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,564,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,572,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,574,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,580,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,593,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,596,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,597,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,598,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,601,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,604,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,613,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,614,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,617,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,619,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,625,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,627,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,629,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,631,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,634,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,636,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,640,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,654,5.0,non_negative_tail_against_B_before_A
W002,Je,Jw,657,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,668,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,669,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,670,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,677,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,685,5.0,non_negative_tail_against_B_before_A
W002,Je,Jw,686,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,690,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,698,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,710,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,711,4.0,non_negative_tail_against_B_before_A
W002,Je,Jw,714,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,718,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,719,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,720,3.0,non_negative_tail_against_B_before_A
W002,Je,Jw,722,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,731,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,732,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,739,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,742,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,747,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,749,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,754,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,755,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,756,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,759,3.0,non_negative_tail_against_B_before_A
W002,Je,Jw,763,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,764,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,765,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,770,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,772,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,778,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,782,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,784,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,791,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,796,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,799,5.0,non_negative_tail_against_B_before_A
W002,Je,Jw,811,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,814,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,822,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,828,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,835,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,838,3.0,non_negative_tail_against_B_before_A
W002,Je,Jw,840,3.0,non_negative_tail_against_B_before_A
W002,Je,Jw,846,3.0,non_negative_tail_against_B_before_A
W002,Je,Jw,858,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,865,3.0,non_negative_tail_against_B_before_A
W002,Je,Jw,867,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,871,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,872,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,874,4.0,non_negative_tail_against_B_before_A
W002,Je,Jw,879,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,881,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,883,3.0,non_negative_tail_against_B_before_A
W002,Je,Jw,888,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,891,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,900,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,902,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,904,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,925,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,926,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,927,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,936,3.0,non_negative_tail_against_B_before_A
W002,Je,Jw,937,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,940,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,949,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,953,3.0,non_negative_tail_against_B_before_A
W002,Je,Jw,960,2.0,non_negative_tail_against_B_before_A
W002,Je,Jw,962,3.0,non_negative_tail_against_B_before_A
W002,Je,Jw,963,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,975,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,977,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,979,1.0,non_negative_tail_against_B_before_A
W002,Je,Jw,980,4.0,non_negative_tail_against_B_before_A
W002,Je,Jw,982,0.0,non_negative_tail_against_B_before_A
W002,Je,Jw,999,0.0,non_negative_tail_against_B_before_A
W003,P,H,4,0.0,non_negative_tail_against_B_before_A
W003,P,H,20,1.0,non_negative_tail_against_B_before_A
W003,P,H,23,0.0,non_negative_tail_against_B_before_A
W003,P,H,28,1.0,non_negative_tail_against_B_before_A
W003,P,H,32,1.0,non_negative_tail_against_B_before_A
W003,P,H,42,0.0,non_negative_tail_against_B_before_A
W003,P,H,47,1.0,non_negative_tail_against_B_before_A
W003,P,H,54,0.0,non_negative_tail_against_B_before_A
W003,P,H,57,0.0,non_negative_tail_against_B_before_A
W003,P,H,77,1.0,non_negative_tail_against_B_before_A
W003,P,H,82,1.0,non_negative_tail_against_B_before_A
W003,P,H,83,0.0,non_negative_tail_against_B_before_A
W003,P,H,87,0.0,non_negative_tail_against_B_before_A
W003,P,H,90,1.0,non_negative_tail_against_B_before_A
W003,P,H,93,0.0,non_negative_tail_against_B_before_A
W003,P,H,99,3.0,non_negative_tail_against_B_before_A
W003,P,H,107,0.0,non_negative_tail_against_B_before_A
W003,P,H,119,0.0,non_negative_tail_against_B_before_A
W003,P,H,120,0.0,non_negative_tail_against_B_before_A
W003,P,H,136,2.0,non_negative_tail_against_B_before_A
W003,P,H,139,1.0,non_negative_tail_against_B_before_A
W003,P,H,147,1.0,non_negative_tail_against_B_before_A
W003,P,H,158,0.0,non_negative_tail_against_B_before_A
W003,P,H,165,0.0,non_negative_tail_against_B_before_A
W003,P,H,178,3.0,non_negative_tail_against_B_before_A
W003,P,H,180,0.0,non_negative_tail_against_B_before_A
W003,P,H,185,0.0,non_negative_tail_against_B_before_A
W003,P,H,188,0.0,non_negative_tail_against_B_before_A
W003,P,H,191,0.0,non_negative_tail_against_B_before_A
W003,P,H,198,0.0,non_negative_tail_against_B_before_A
W003,P,H,204,0.0,non_negative_tail_against_B_before_A
W003,P,H,211,0.0,non_negative_tail_against_B_before_A
W003,P,H,221,0.0,non_negative_tail_against_B_before_A
W003,P,H,238,0.0,non_negative_tail_against_B_before_A
W003,P,H,256,1.0,non_negative_tail_against_B_before_A
W003,P,H,267,1.0,non_negative_tail_against_B_before_A
W003,P,H,268,0.0,non_negative_tail_against_B_before_A
W003,P,H,273,0.0,non_negative_tail_against_B_before_A
W003,P,H,282,2.0,non_negative_tail_against_B_before_A
W003,P,H,291,2.0,non_negative_tail_against_B_before_A
W003,P,H,292,0.0,non_negative_tail_against_B_before_A
W003,P,H,294,0.0,non_negative_tail_against_B_before_A
W003,P,H,296,1.0,non_negative_tail_against_B_before_A
W003,P,H,304,0.0,non_negative_tail_against_B_before_A
W003,P,H,305,0.0,non_negative_tail_against_B_before_A
W003,P,H,318,0.0,non_negative_tail_against_B_before_A
W003,P,H,320,2.0,non_negative_tail_against_B_before_A
W003,P,H,322,0.0,non_negative_tail_against_B_before_A
W003,P,H,337,1.0,non_negative_tail_against_B_before_A
W003,P,H,347,1.0,non_negative_tail_against_B_before_A
W003,P,H,348,2.0,non_negative_tail_against_B_before_A
W003,P,H,350,0.0,non_negative_tail_against_B_before_A
W003,P,H,355,0.0,non_negative_tail_against_B_before_A
W003,P,H,359,0.0,non_negative_tail_against_B_before_A
W003,P,H,362,0.0,non_negative_tail_against_B_before_A
W003,P,H,366,0.0,non_negative_tail_against_B_before_A
W003,P,H,368,1.0,non_negative_tail_against_B_before_A
W003,P,H,381,1.0,non_negative_tail_against_B_before_A
W003,P,H,386,0.0,non_negative_tail_against_B_before_A
W003,P,H,413,1.0,non_negative_tail_against_B_before_A
W003,P,H,414,0.0,non_negative_tail_against_B_before_A
W003,P,H,424,0.0,non_negative_tail_against_B_before_A
W003,P,H,440,0.0,non_negative_tail_against_B_before_A
W003,P,H,447,4.0,non_negative_tail_against_B_before_A
W003,P,H,454,0.0,non_negative_tail_against_B_before_A
W003,P,H,464,2.0,non_negative_tail_against_B_before_A
W003,P,H,472,0.0,non_negative_tail_against_B_before_A
W003,P,H,476,0.0,non_negative_tail_against_B_before_A
W003,P,H,480,0.0,non_negative_tail_against_B_before_A
W003,P,H,482,0.0,non_negative_tail_against_B_before_A
W003,P,H,490,0.0,non_negative_tail_against_B_before_A
W003,P,H,492,3.0,non_negative_tail_against_B_before_A
W003,P,H,494,0.0,non_negative_tail_against_B_before_A
W003,P,H,500,1.0,non_negative_tail_against_B_before_A
W003,P,H,505,2.0,non_negative_tail_against_B_before_A
W003,P,H,508,0.0,non_negative_tail_against_B_before_A
W003,P,H,510,0.0,non_negative_tail_against_B_before_A
W003,P,H,511,0.0,non_negative_tail_against_B_before_A
W003,P,H,513,3.0,non_negative_tail_against_B_before_A
W003,P,H,520,0.0,non_negative_tail_against_B_before_A
W003,P,H,532,0.0,non_negative_tail_against_B_before_A
W003,P,H,548,1.0,non_negative_tail_against_B_before_A
W003,P,H,551,0.0,non_negative_tail_against_B_before_A
W003,P,H,563,1.0,non_negative_tail_against_B_before_A
W003,P,H,566,0.0,non_negative_tail_against_B_before_A
W003,P,H,582,0.0,non_negative_tail_against_B_before_A
W003,P,H,583,0.0,non_negative_tail_against_B_before_A
W003,P,H,584,0.0,non_negative_tail_against_B_before_A
W003,P,H,585,0.0,non_negative_tail_against_B_before_A
W003,P,H,591,3.0,non_negative_tail_against_B_before_A
W003,P,H,593,1.0,non_negative_tail_against_B_before_A
W003,P,H,603,0.0,non_negative_tail_against_B_before_A
W003,P,H,605,0.0,non_negative_tail_against_B_before_A
W003,P,H,606,1.0,non_negative_tail_against_B_before_A
W003,P,H,607,1.0,non_negative_tail_against_B_before_A
W003,P,H,611,0.0,non_negative_tail_against_B_before_A
W003,P,H,616,0.0,non_negative_tail_against_B_before_A
W003,P,H,621,0.0,non_negative_tail_against_B_before_A
W003,P,H,642,1.0,non_negative_tail_against_B_before_A
W003,P,H,643,1.0,non_negative_tail_against_B_before_A
W003,P,H,650,0.0,non_negative_tail_against_B_before_A
W003,P,H,652,2.0,non_negative_tail_against_B_before_A
W003,P,H,655,0.0,non_negative_tail_against_B_before_A
W003,P,H,656,3.0,non_negative_tail_against_B_before_A
W003,P,H,657,2.0,non_negative_tail_against_B_before_A
W003,P,H,664,0.0,non_negative_tail_against_B_before_A
W003,P,H,674,0.0,non_negative_tail_against_B_before_A
W003,P,H,676,2.0,non_negative_tail_against_B_before_A
W003,P,H,691,0.0,non_negative_tail_against_B_before_A
W003,P,H,694,0.0,non_negative_tail_against_B_before_A
W003,P,H,704,0.0,non_negative_tail_against_B_before_A
W003,P,H,716,4.0,non_negative_tail_against_B_before_A
W003,P,H,726,0.0,non_negative_tail_against_B_before_A
W003,P,H,730,1.0,non_negative_tail_against_B_before_A
W003,P,H,734,0.0,non_negative_tail_against_B_before_A
W003,P,H,736,0.0,non_negative_tail_against_B_before_A
W003,P,H,737,1.0,non_negative_tail_against_B_before_A
W003,P,H,744,0.0,non_negative_tail_against_B_before_A
W003,P,H,746,1.0,non_negative_tail_against_B_before_A
W003,P,H,762,1.0,non_negative_tail_against_B_before_A
W003,P,H,766,2.0,non_negative_tail_against_B_before_A
W003,P,H,769,0.0,non_negative_tail_against_B_before_A
W003,P,H,771,6.0,non_negative_tail_against_B_before_A
W003,P,H,784,0.0,non_negative_tail_against_B_before_A
W003,P,H,804,1.0,non_negative_tail_against_B_before_A
W003,P,H,808,0.0,non_negative_tail_against_B_before_A
W003,P,H,810,0.0,non_negative_tail_against_B_before_A
W003,P,H,812,0.0,non_negative_tail_against_B_before_A
W003,P,H,816,0.0,non_negative_tail_against_B_before_A
W003,P,H,818,1.0,non_negative_tail_against_B_before_A
W003,P,H,819,1.0,non_negative_tail_against_B_before_A
W003,P,H,820,0.0,non_negative_tail_against_B_before_A
W003,P,H,822,0.0,non_negative_tail_against_B_before_A
W003,P,H,824,0.0,non_negative_tail_against_B_before_A
W003,P,H,831,1.0,non_negative_tail_against_B_before_A
W003,P,H,836,0.0,non_negative_tail_against_B_before_A
W003,P,H,837,1.0,non_negative_tail_against_B_before_A
W003,P,H,839,0.0,non_negative_tail_against_B_before_A
W003,P,H,844,0.0,non_negative_tail_against_B_before_A
W003,P,H,857,0.0,non_negative_tail_against_B_before_A
W003,P,H,868,0.0,non_negative_tail_against_B_before_A
W003,P,H,869,0.0,non_negative_tail_against_B_before_A
W003,P,H,870,0.0,non_negative_tail_against_B_before_A
W003,P,H,884,0.0,non_negative_tail_against_B_before_A
W003,P,H,896,3.0,non_negative_tail_against_B_before_A
W003,P,H,901,0.0,non_negative_tail_against_B_before_A
W003,P,H,903,0.0,non_negative_tail_against_B_before_A
W003,P,H,909,2.0,non_negative_tail_against_B_before_A
W003,P,H,920,0.0,non_negative_tail_against_B_before_A
W003,P,H,923,0.0,non_negative_tail_against_B_before_A
W003,P,H,930,0.0,non_negative_tail_against_B_before_A
W003,P,H,931,0.0,non_negative_tail_against_B_before_A
W003,P,H,934,0.0,non_negative_tail_against_B_before_A
W003,P,H,946,0.0,non_negative_tail_against_B_before_A
W003,P,H,950,0.0,non_negative_tail_against_B_before_A
W003,P,H,954,2.0,non_negative_tail_against_B_before_A
W003,P,H,955,0.0,non_negative_tail_against_B_before_A
W003,P,H,957,0.0,non_negative_tail_against_B_before_A
W003,P,H,961,1.0,non_negative_tail_against_B_before_A
W003,P,H,965,2.0,non_negative_tail_against_B_before_A
W003,P,H,976,0.0,non_negative_tail_against_B_before_A
W003,P,H,984,1.0,non_negative_tail_against_B_before_A
W003,P,H,985,0.0,non_negative_tail_against_B_before_A
W003,P,H,987,1.0,non_negative_tail_against_B_before_A
W003,P,H,990,1.0,non_negative_tail_against_B_before_A
W003,P,H,992,0.0,non_negative_tail_against_B_before_A
W003,H,Je,10,0.0,non_positive_tail_against_A_before_B
W003,H,Je,32,0.0,non_positive_tail_against_A_before_B
W003,H,Je,61,-1.0,non_positive_tail_against_A_before_B
W003,H,Je,74,0.0,non_positive_tail_against_A_before_B
W003,H,Je,105,0.0,non_positive_tail_against_A_before_B
W003,H,Je,119,-1.0,non_positive_tail_against_A_before_B
W003,H,Je,150,0.0,non_positive_tail_against_A_before_B
W003,H,Je,152,-1.0,non_positive_tail_against_A_before_B
W003,H,Je,161,0.0,non_positive_tail_against_A_before_B
W003,H,Je,174,0.0,non_positive_tail_against_A_before_B
W003,H,Je,180,-1.0,non_positive_tail_against_A_before_B
W003,H,Je,201,0.0,non_positive_tail_against_A_before_B
W003,H,Je,210,0.0,non_positive_tail_against_A_before_B
W003,H,Je,265,0.0,non_positive_tail_against_A_before_B
W003,H,Je,282,0.0,non_positive_tail_against_A_before_B
W003,H,Je,291,0.0,non_positive_tail_against_A_before_B
W003,H,Je,322,-1.0,non_positive_tail_against_A_before_B
W003,H,Je,327,0.0,non_positive_tail_against_A_before_B
W003,H,Je,347,0.0,non_positive_tail_against_A_before_B
W003,H,Je,351,0.0,non_positive_tail_against_A_before_B
W003,H,Je,365,-1.0,non_positive_tail_against_A_before_B
W003,H,Je,373,0.0,non_positive_tail_against_A_before_B
W003,H,Je,386,-1.0,non_positive_tail_against_A_before_B
W003,H,Je,390,0.0,non_positive_tail_against_A_before_B
W003,H,Je,391,0.0,non_positive_tail_against_A_before_B
W003,H,Je,397,0.0,non_positive_tail_against_A_before_B
W003,H,Je,403,0.0,non_positive_tail_against_A_before_B
W003,H,Je,413,0.0,non_positive_tail_against_A_before_B
W003,H,Je,447,-1.0,non_positive_tail_against_A_before_B
W003,H,Je,455,0.0,non_positive_tail_against_A_before_B
W003,H,Je,477,-1.0,non_positive_tail_against_A_before_B
W003,H,Je,479,0.0,non_positive_tail_against_A_before_B
W003,H,Je,492,-2.0,non_positive_tail_against_A_before_B
W003,H,Je,510,0.0,non_positive_tail_against_A_before_B
W003,H,Je,515,0.0,non_positive_tail_against_A_before_B
