replicate_id,replicate_kind,replicate_label,point_id,point_day,month_day,matched_peak_day,matched_peak_score,matched_peak_prominence,offset_days,abs_offset_days,match_type
121,bootstrap,121,RP002,81,06-21,80,11.367842312620104,6.213741262762062,-1,1,strict
121,bootstrap,121,RP003,113,07-23,112,13.448165375239045,11.238486940199365,-1,1,strict
121,bootstrap,121,RP004,135,08-14,143,2.3641841821611598,0.06339319191840476,8,8,near
121,bootstrap,121,RP005,160,09-08,164,9.661949445566718,0.47020171832287794,4,4,matched
122,bootstrap,122,RP001,45,05-16,45,5.715038656185022,2.939495163065414,0,0,strict
122,bootstrap,122,RP002,81,06-21,85,9.670937980643952,6.629792188190231,4,4,matched
122,bootstrap,122,RP003,113,07-23,112,8.092835946446542,4.274693996851075,-1,1,strict
122,bootstrap,122,RP004,135,08-14,135,4.067326703404665,1.0062801629738578,0,0,strict
122,bootstrap,122,RP005,160,09-08,155,6.149758435126291,0.7558698375092092,-5,5,near
123,bootstrap,123,RP001,45,05-16,46,6.247921515454882,4.252565315530015,1,1,strict
123,bootstrap,123,RP002,81,06-21,83,12.968213539591058,10.814768753709181,2,2,strict
123,bootstrap,123,RP003,113,07-23,115,10.027243683790026,3.961526683135845,2,2,strict
123,bootstrap,123,RP004,135,08-14,129,6.21678449452933,2.053825661746135,-6,6,near
123,bootstrap,123,RP005,160,09-08,160,7.3006463785719475,1.8196950586278309,0,0,strict
124,bootstrap,124,RP001,45,05-16,45,4.452608794571063,2.5294105444136337,0,0,strict
124,bootstrap,124,RP002,81,06-21,82,12.866056579383118,10.222011804369252,1,1,strict
124,bootstrap,124,RP003,113,07-23,114,10.801441768313378,4.960737412030521,1,1,strict
124,bootstrap,124,RP004,135,08-14,138,4.599992675667821,0.4666840593052335,3,3,matched
124,bootstrap,124,RP005,160,09-08,159,8.296570844242392,4.413454823400472,-1,1,strict
125,bootstrap,125,RP001,45,05-16,45,8.771207486253367,5.9669111100670875,0,0,strict
125,bootstrap,125,RP002,81,06-21,83,13.779854094792366,11.5435280160523,2,2,strict
125,bootstrap,125,RP003,113,07-23,114,9.04400381129658,3.9364867181866616,1,1,strict
125,bootstrap,125,RP004,135,08-14,134,4.5511744409035,1.4247236906201772,-1,1,strict
125,bootstrap,125,RP005,160,09-08,164,7.733327434276649,1.5123194683617243,4,4,matched
126,bootstrap,126,RP001,45,05-16,45,4.872773111431863,2.5207662314026154,0,0,strict
126,bootstrap,126,RP002,81,06-21,75,7.539370812432245,0.4344763939831431,-6,6,near
126,bootstrap,126,RP003,113,07-23,110,7.9619283270772945,1.1624904747267193,-3,3,matched
126,bootstrap,126,RP004,135,08-14,136,3.338708864249722,0.03398399039756139,1,1,strict
126,bootstrap,126,RP005,160,09-08,161,7.442801123113762,4.1322364267146146,1,1,strict
127,bootstrap,127,RP001,45,05-16,45,13.282495414198303,10.66432611956731,0,0,strict
127,bootstrap,127,RP002,81,06-21,81,10.562531820497425,6.523833126643662,0,0,strict
127,bootstrap,127,RP003,113,07-23,114,16.00077592826462,13.232279630678132,1,1,strict
127,bootstrap,127,RP004,135,08-14,132,4.405553633378752,1.2063460770237437,-3,3,matched
127,bootstrap,127,RP005,160,09-08,165,11.44508285153898,0.9826977817322415,5,5,near
128,bootstrap,128,RP001,45,05-16,46,9.684530710430009,5.921633053445152,1,1,strict
128,bootstrap,128,RP002,81,06-21,83,9.980871680219407,6.269227698050228,2,2,strict
128,bootstrap,128,RP003,113,07-23,113,10.558238280825961,7.945117515783959,0,0,strict
128,bootstrap,128,RP004,135,08-14,132,4.590858504759051,1.0743610243310426,-3,3,matched
128,bootstrap,128,RP005,160,09-08,155,7.035759819419761,1.8965195600622824,-5,5,near
129,bootstrap,129,RP001,45,05-16,46,6.889300640405307,4.593012857073438,1,1,strict
129,bootstrap,129,RP002,81,06-21,80,13.384631020735414,10.998108294855331,-1,1,strict
129,bootstrap,129,RP003,113,07-23,112,10.918867779466087,5.683059720733828,-1,1,strict
129,bootstrap,129,RP004,135,08-14,130,5.526336567983826,1.9857133158201838,-5,5,near
129,bootstrap,129,RP005,160,09-08,161,7.602476790696273,0.7596163824421645,1,1,strict
130,bootstrap,130,RP001,45,05-16,45,7.372449668923724,5.246516836758507,0,0,strict
130,bootstrap,130,RP002,81,06-21,83,10.306942670475529,6.216795609463067,2,2,strict
130,bootstrap,130,RP003,113,07-23,113,11.78571191021323,9.88825537352648,0,0,strict
130,bootstrap,130,RP004,135,08-14,132,6.247935510261058,3.493076352598445,-3,3,matched
130,bootstrap,130,RP005,160,09-08,159,9.926912400312958,5.100533694435965,-1,1,strict
131,bootstrap,131,RP001,45,05-16,45,8.780415000560591,6.977925051126894,0,0,strict
131,bootstrap,131,RP002,81,06-21,78,11.659351192845374,8.517833427766297,-3,3,matched
131,bootstrap,131,RP003,113,07-23,114,12.831778172265125,10.677556926087039,1,1,strict
131,bootstrap,131,RP004,135,08-14,132,3.646359583866114,0.9875043984632539,-3,3,matched
131,bootstrap,131,RP005,160,09-08,162,8.306331642757783,1.1398479671517414,2,2,strict
132,bootstrap,132,RP001,45,05-16,45,9.002411227622922,6.762726409788396,0,0,strict
132,bootstrap,132,RP002,81,06-21,82,8.665346289278515,3.9522966592955786,1,1,strict
132,bootstrap,132,RP003,113,07-23,116,8.41927100695469,3.858784970556682,3,3,matched
132,bootstrap,132,RP004,135,08-14,132,6.163364892380999,3.3195201450794616,-3,3,matched
132,bootstrap,132,RP005,160,09-08,160,11.248279622647996,7.0870592734659414,0,0,strict
133,bootstrap,133,RP001,45,05-16,45,4.909211653169557,2.862830936910463,0,0,strict
133,bootstrap,133,RP002,81,06-21,82,11.841597434668046,9.509183524827687,1,1,strict
133,bootstrap,133,RP003,113,07-23,112,11.238089585143374,5.973523982342185,-1,1,strict
133,bootstrap,133,RP004,135,08-14,134,5.955323750823409,2.218637367846325,-1,1,strict
133,bootstrap,133,RP005,160,09-08,158,8.107444408399473,4.1952137201413215,-2,2,strict
134,bootstrap,134,RP001,45,05-16,46,6.113305074282541,3.606114196168604,1,1,strict
134,bootstrap,134,RP002,81,06-21,87,11.049415812067014,4.780572791010838,6,6,near
134,bootstrap,134,RP003,113,07-23,110,14.291310255256773,12.016780676900977,-3,3,matched
134,bootstrap,134,RP004,135,08-14,129,5.723608110493094,3.0768678396671874,-6,6,near
134,bootstrap,134,RP005,160,09-08,155,7.751275806644707,4.757412605651632,-5,5,near
135,bootstrap,135,RP001,45,05-16,46,8.450642227452489,6.027005386387291,1,1,strict
135,bootstrap,135,RP002,81,06-21,77,8.508437976225862,2.86531667796066,-4,4,matched
135,bootstrap,135,RP003,113,07-23,114,11.777044171406258,8.16437842169033,1,1,strict
135,bootstrap,135,RP004,135,08-14,140,5.394191797973309,1.3922969173585162,5,5,near
135,bootstrap,135,RP005,160,09-08,161,8.601467892468756,3.9641460215371556,1,1,strict
136,bootstrap,136,RP001,45,05-16,46,5.475803695221288,3.3670691038377205,1,1,strict
136,bootstrap,136,RP002,81,06-21,79,8.941085759715229,5.4495391515766105,-2,2,strict
136,bootstrap,136,RP003,113,07-23,114,12.669445455422442,10.814971413793735,1,1,strict
136,bootstrap,136,RP004,135,08-14,133,6.25759842191112,3.2649691329867903,-2,2,strict
136,bootstrap,136,RP005,160,09-08,160,8.714620481641003,4.349283816937031,0,0,strict
137,bootstrap,137,RP001,45,05-16,46,7.00979139087395,4.636689631668142,1,1,strict
137,bootstrap,137,RP002,81,06-21,75,8.69486851579435,4.0036360358370695,-6,6,near
137,bootstrap,137,RP003,113,07-23,113,14.523864516829441,11.356392287010273,0,0,strict
137,bootstrap,137,RP004,135,08-14,128,6.016644289012079,2.1417439064678945,-7,7,near
137,bootstrap,137,RP005,160,09-08,158,6.157224602130149,2.0437927758670638,-2,2,strict
138,bootstrap,138,RP001,45,05-16,46,7.82333228374317,6.032996711254334,1,1,strict
138,bootstrap,138,RP002,81,06-21,85,7.7590365099089915,0.754829964801015,4,4,matched
138,bootstrap,138,RP003,113,07-23,110,8.508709435894524,0.4716960014770386,-3,3,matched
138,bootstrap,138,RP004,135,08-14,134,4.695109635738981,1.6813734648270007,-1,1,strict
138,bootstrap,138,RP005,160,09-08,160,7.202696247552828,3.411101608744945,0,0,strict
139,bootstrap,139,RP001,45,05-16,44,5.662428419766538,3.232278291143273,-1,1,strict
139,bootstrap,139,RP002,81,06-21,86,8.08602730038178,2.917261544912165,5,5,near
139,bootstrap,139,RP003,113,07-23,110,9.037170281266492,6.322751215680091,-3,3,matched
139,bootstrap,139,RP004,135,08-14,138,4.608107503641177,0.8985755278480436,3,3,matched
139,bootstrap,139,RP005,160,09-08,158,9.961422342626484,5.2253026289475075,-2,2,strict
140,bootstrap,140,RP001,45,05-16,45,6.727411810637973,4.04832625724435,0,0,strict
140,bootstrap,140,RP002,81,06-21,80,8.897405387347323,4.354985004230181,-1,1,strict
140,bootstrap,140,RP003,113,07-23,115,9.294998402385714,3.865755551005714,2,2,strict
140,bootstrap,140,RP004,135,08-14,130,5.416982909785669,2.013963423265528,-5,5,near
140,bootstrap,140,RP005,160,09-08,158,10.168837507173698,7.271175597334533,-2,2,strict
141,bootstrap,141,RP001,45,05-16,45,5.456722844711987,3.083676011813916,0,0,strict
141,bootstrap,141,RP002,81,06-21,83,9.945340363224688,7.096509242563373,2,2,strict
141,bootstrap,141,RP003,113,07-23,111,8.651868844335372,3.74519575715125,-2,2,strict
141,bootstrap,141,RP004,135,08-14,136,4.542368291583457,0.7077249064158995,1,1,strict
141,bootstrap,141,RP005,160,09-08,161,10.314249723937056,4.104797818723844,1,1,strict
142,bootstrap,142,RP001,45,05-16,45,8.100709840712668,5.320783439569029,0,0,strict
142,bootstrap,142,RP002,81,06-21,81,10.178913261786436,5.88741313049649,0,0,strict
142,bootstrap,142,RP003,113,07-23,114,13.976520234764106,11.961828365268545,1,1,strict
142,bootstrap,142,RP004,135,08-14,134,4.335925588225907,1.6739054641099131,-1,1,strict
142,bootstrap,142,RP005,160,09-08,155,6.646052676818348,1.2981009494721913,-5,5,near
143,bootstrap,143,RP001,45,05-16,45,7.686478937246024,5.94990736713288,0,0,strict
143,bootstrap,143,RP002,81,06-21,83,8.274342777036662,2.994498279041606,2,2,strict
143,bootstrap,143,RP003,113,07-23,113,8.772835045207202,3.236362132266593,0,0,strict
143,bootstrap,143,RP004,135,08-14,136,5.401955834247684,2.579671751646745,1,1,strict
143,bootstrap,143,RP005,160,09-08,160,8.54551120258764,4.140043331132447,0,0,strict
144,bootstrap,144,RP001,45,05-16,46,8.79547085374184,5.817660322904799,1,1,strict
144,bootstrap,144,RP002,81,06-21,82,8.019545648878964,5.917763461581949,1,1,strict
144,bootstrap,144,RP003,113,07-23,111,8.088746782070597,1.097056472332425,-2,2,strict
144,bootstrap,144,RP004,135,08-14,136,6.300066214714745,2.3487641418220253,1,1,strict
144,bootstrap,144,RP005,160,09-08,160,9.62272467144058,4.438876616886544,0,0,strict
145,bootstrap,145,RP001,45,05-16,45,6.496870807528863,4.497364575814366,0,0,strict
145,bootstrap,145,RP002,81,06-21,81,11.99517570109159,9.400116540856764,0,0,strict
145,bootstrap,145,RP003,113,07-23,111,10.943249712309633,6.841715788935485,-2,2,strict
145,bootstrap,145,RP004,135,08-14,125,4.846692764589305,0.5169073475331434,-10,10,no_match
145,bootstrap,145,RP005,160,09-08,161,7.46995912506091,2.73820996371472,1,1,strict
146,bootstrap,146,RP001,45,05-16,43,6.400405085442271,3.6527829587550236,-2,2,strict
146,bootstrap,146,RP002,81,06-21,79,12.025092481002016,9.285530074448127,-2,2,strict
146,bootstrap,146,RP003,113,07-23,110,6.495913955926954,1.382825129478226,-3,3,matched
146,bootstrap,146,RP004,135,08-14,136,3.5471276995701855,0.5431293289863701,1,1,strict
146,bootstrap,146,RP005,160,09-08,157,9.964695856228783,6.437417571992656,-3,3,matched
147,bootstrap,147,RP001,45,05-16,45,8.399172923268683,5.336381834611373,0,0,strict
147,bootstrap,147,RP002,81,06-21,82,12.944608223876894,10.942707031013644,1,1,strict
147,bootstrap,147,RP003,113,07-23,111,9.099787702541235,3.9100345912943606,-2,2,strict
147,bootstrap,147,RP004,135,08-14,131,4.945403550433701,2.532300165053041,-4,4,matched
147,bootstrap,147,RP005,160,09-08,156,6.941459787763667,3.0672967074536652,-4,4,matched
148,bootstrap,148,RP001,45,05-16,46,4.3634544949227845,2.790562352060715,1,1,strict
148,bootstrap,148,RP002,81,06-21,82,9.878800645367772,6.840661378011745,1,1,strict
148,bootstrap,148,RP003,113,07-23,113,8.967998773148906,3.8417558619948506,0,0,strict
148,bootstrap,148,RP004,135,08-14,137,5.0714329753040435,1.6630818859438055,2,2,strict
148,bootstrap,148,RP005,160,09-08,159,9.492267449250434,1.4844458609254758,-1,1,strict
149,bootstrap,149,RP001,45,05-16,45,5.457803279467914,3.5700964234865644,0,0,strict
149,bootstrap,149,RP002,81,06-21,82,9.35629650052088,4.313066177175772,1,1,strict
149,bootstrap,149,RP003,113,07-23,110,12.103112905709416,10.281536317434261,-3,3,matched
149,bootstrap,149,RP004,135,08-14,134,4.606195126702391,0.9999614052637851,-1,1,strict
149,bootstrap,149,RP005,160,09-08,156,6.597528792885798,2.359924933931305,-4,4,matched
150,bootstrap,150,RP001,45,05-16,44,8.19899579909505,5.857445118907557,-1,1,strict
150,bootstrap,150,RP002,81,06-21,83,5.966971341619307,0.15302656856308783,2,2,strict
150,bootstrap,150,RP003,113,07-23,113,12.002021075352804,10.199864604805253,0,0,strict
150,bootstrap,150,RP004,135,08-14,131,6.35746278746231,2.2963258101910196,-4,4,matched
150,bootstrap,150,RP005,160,09-08,154,4.443762030722937,0.04222215222238557,-6,6,near
151,bootstrap,151,RP001,45,05-16,42,7.986291857500177,5.62253015233093,-3,3,matched
151,bootstrap,151,RP002,81,06-21,78,16.816521354289286,14.393750613889228,-3,3,matched
151,bootstrap,151,RP003,113,07-23,113,6.7000200183999326,2.9090518625869786,0,0,strict
151,bootstrap,151,RP004,135,08-14,129,6.0394145373941015,2.8428849532199854,-6,6,near
151,bootstrap,151,RP005,160,09-08,160,9.933173205934603,4.634253317827948,0,0,strict
152,bootstrap,152,RP001,45,05-16,47,5.130819289530734,2.4472837992330274,2,2,strict
152,bootstrap,152,RP002,81,06-21,83,12.158730397400577,10.592346551442107,2,2,strict
152,bootstrap,152,RP003,113,07-23,111,8.562292713903346,3.327660276568408,-2,2,strict
152,bootstrap,152,RP004,135,08-14,134,4.07256937788088,1.777297094489989,-1,1,strict
152,bootstrap,152,RP005,160,09-08,162,6.82487225474229,0.23553459904451746,2,2,strict
153,bootstrap,153,RP001,45,05-16,45,5.028507288044747,3.373166334707768,0,0,strict
153,bootstrap,153,RP002,81,06-21,76,11.651334385887118,7.015128059599064,-5,5,near
153,bootstrap,153,RP003,113,07-23,111,12.904470238589575,9.76122477984334,-2,2,strict
153,bootstrap,153,RP004,135,08-14,131,4.808766959433033,0.12543663846424735,-4,4,matched
153,bootstrap,153,RP005,160,09-08,158,7.909486855118892,2.8350679126942158,-2,2,strict
154,bootstrap,154,RP001,45,05-16,46,7.111486383962426,4.862854986769012,1,1,strict
154,bootstrap,154,RP002,81,06-21,83,11.288457979889106,7.229755872406865,2,2,strict
154,bootstrap,154,RP003,113,07-23,112,12.512070821997625,10.233844854800221,-1,1,strict
154,bootstrap,154,RP004,135,08-14,133,4.59881079882818,1.7711732414447514,-2,2,strict
154,bootstrap,154,RP005,160,09-08,163,7.265881810719385,0.3693303146969029,3,3,matched
155,bootstrap,155,RP001,45,05-16,44,7.42697956870379,4.759734660045842,-1,1,strict
155,bootstrap,155,RP002,81,06-21,82,11.400796881250889,7.106507811953998,1,1,strict
155,bootstrap,155,RP003,113,07-23,113,12.08919989460398,9.139729506991614,0,0,strict
155,bootstrap,155,RP004,135,08-14,135,5.808611989985183,2.7001116123628885,0,0,strict
155,bootstrap,155,RP005,160,09-08,162,6.7884622177663,1.6306755773004191,2,2,strict
156,bootstrap,156,RP001,45,05-16,44,7.453179958756749,5.2558623363777945,-1,1,strict
156,bootstrap,156,RP002,81,06-21,79,16.534374099576606,13.907867312155666,-2,2,strict
156,bootstrap,156,RP003,113,07-23,115,11.965194303359791,8.669519065977331,2,2,strict
156,bootstrap,156,RP004,135,08-14,131,4.578965136906678,1.0995543045713423,-4,4,matched
156,bootstrap,156,RP005,160,09-08,166,6.936391623852971,0.2542399063872258,6,6,near
157,bootstrap,157,RP001,45,05-16,45,5.273196849992601,2.952576582446239,0,0,strict
157,bootstrap,157,RP002,81,06-21,82,11.352730292048388,9.44921013894621,1,1,strict
157,bootstrap,157,RP003,113,07-23,111,11.118493753797111,7.6915520859127895,-2,2,strict
157,bootstrap,157,RP004,135,08-14,137,4.298453647393069,0.0883014381278997,2,2,strict
157,bootstrap,157,RP005,160,09-08,158,9.394140700494024,5.19584618368422,-2,2,strict
158,bootstrap,158,RP001,45,05-16,46,6.879723133253576,3.847980430212565,1,1,strict
158,bootstrap,158,RP002,81,06-21,76,9.847526842163116,7.36156271805749,-5,5,near
158,bootstrap,158,RP003,113,07-23,112,9.197475369598333,5.112687290261642,-1,1,strict
158,bootstrap,158,RP004,135,08-14,132,3.7254694761521794,0.9781315108654991,-3,3,matched
158,bootstrap,158,RP005,160,09-08,162,6.061885668794021,0.18686575377630277,2,2,strict
159,bootstrap,159,RP001,45,05-16,45,5.579937362298688,2.28885485446266,0,0,strict
159,bootstrap,159,RP002,81,06-21,82,8.14185141695712,2.6997642467410135,1,1,strict
159,bootstrap,159,RP003,113,07-23,110,11.143947795524532,9.012465344181896,-3,3,matched
159,bootstrap,159,RP004,135,08-14,130,6.024714517031674,3.090335342346597,-5,5,near
159,bootstrap,159,RP005,160,09-08,157,10.647713609601501,6.276682411688438,-3,3,matched
160,bootstrap,160,RP001,45,05-16,44,7.392391577379742,5.631488301377802,-1,1,strict
160,bootstrap,160,RP002,81,06-21,76,8.768018845163805,5.505534872350649,-5,5,near
160,bootstrap,160,RP003,113,07-23,114,12.610130694076195,10.58597735904642,1,1,strict
160,bootstrap,160,RP004,135,08-14,132,7.301065852345875,4.416752249061135,-3,3,matched
160,bootstrap,160,RP005,160,09-08,162,8.420144931246977,3.1309197170496486,2,2,strict
161,bootstrap,161,RP001,45,05-16,45,7.151201891674623,4.310677035888009,0,0,strict
161,bootstrap,161,RP002,81,06-21,83,11.262929692579757,8.55617326417928,2,2,strict
161,bootstrap,161,RP003,113,07-23,114,7.270859472025492,3.297737411710231,1,1,strict
161,bootstrap,161,RP004,135,08-14,136,4.236658470425673,0.9721130501306243,1,1,strict
161,bootstrap,161,RP005,160,09-08,157,9.923069471157529,5.165946972847363,-3,3,matched
162,bootstrap,162,RP001,45,05-16,48,6.468418253355214,4.140008051098951,3,3,matched
162,bootstrap,162,RP002,81,06-21,85,7.989123669429564,1.7150616933284093,4,4,matched
162,bootstrap,162,RP003,113,07-23,111,10.799221786668193,8.50682946430516,-2,2,strict
162,bootstrap,162,RP004,135,08-14,129,5.586051973339348,2.772290329787674,-6,6,near
162,bootstrap,162,RP005,160,09-08,160,11.250323257727631,5.605699146062271,0,0,strict
163,bootstrap,163,RP001,45,05-16,40,5.765989937726308,3.4772108381340723,-5,5,near
163,bootstrap,163,RP002,81,06-21,81,12.094558589128363,10.03636320622389,0,0,strict
163,bootstrap,163,RP003,113,07-23,111,8.930036869703738,3.6936968421250462,-2,2,strict
163,bootstrap,163,RP004,135,08-14,137,3.6286623166258516,0.7170277230421371,2,2,strict
163,bootstrap,163,RP005,160,09-08,156,8.919171231370445,4.1480734862621995,-4,4,matched
164,bootstrap,164,RP001,45,05-16,45,6.049920448814161,3.324020719499897,0,0,strict
164,bootstrap,164,RP002,81,06-21,82,12.282141691744647,10.30531511746663,1,1,strict
164,bootstrap,164,RP003,113,07-23,115,8.938175552203663,0.02789264849405093,2,2,strict
164,bootstrap,164,RP004,135,08-14,131,5.909546492892236,3.293126474015641,-4,4,matched
164,bootstrap,164,RP005,160,09-08,156,8.403359081687686,3.0604754206313087,-4,4,matched
165,bootstrap,165,RP001,45,05-16,46,5.2596138144717095,1.1686324380562798,1,1,strict
165,bootstrap,165,RP002,81,06-21,81,11.510728501924952,9.135912786647495,0,0,strict
165,bootstrap,165,RP003,113,07-23,112,9.469698817643373,4.447086643335234,-1,1,strict
165,bootstrap,165,RP004,135,08-14,131,7.528334559063116,3.725778135557209,-4,4,matched
165,bootstrap,165,RP005,160,09-08,160,5.816439245562251,0.37378907582737764,0,0,strict
166,bootstrap,166,RP001,45,05-16,41,5.609600289286375,3.283175849225663,-4,4,matched
166,bootstrap,166,RP002,81,06-21,87,11.809588580591093,9.776870347884437,6,6,near
166,bootstrap,166,RP003,113,07-23,114,9.312506275666456,4.867914330789105,1,1,strict
166,bootstrap,166,RP004,135,08-14,138,5.555728399106588,3.405116081259024,3,3,matched
166,bootstrap,166,RP005,160,09-08,161,10.436466419578645,6.357321652311857,1,1,strict
167,bootstrap,167,RP001,45,05-16,45,6.921162535314918,4.490087078638497,0,0,strict
167,bootstrap,167,RP002,81,06-21,79,10.33150114540561,7.115840620669594,-2,2,strict
167,bootstrap,167,RP003,113,07-23,113,11.149192039467714,9.037227035514093,0,0,strict
167,bootstrap,167,RP004,135,08-14,131,6.147598806300715,4.198159426976854,-4,4,matched
167,bootstrap,167,RP005,160,09-08,158,7.09440688066977,3.6532980862456235,-2,2,strict
168,bootstrap,168,RP001,45,05-16,45,9.629397722345661,7.843589311404107,0,0,strict
168,bootstrap,168,RP002,81,06-21,79,8.830983285050461,5.961278615142281,-2,2,strict
168,bootstrap,168,RP003,113,07-23,115,15.953851734717365,13.798781084489493,2,2,strict
168,bootstrap,168,RP004,135,08-14,137,6.345952986692937,2.6764404570187,2,2,strict
168,bootstrap,168,RP005,160,09-08,161,7.0478698560578765,1.4501225831974756,1,1,strict
169,bootstrap,169,RP001,45,05-16,45,6.350205801451545,3.518121673360045,0,0,strict
169,bootstrap,169,RP002,81,06-21,75,11.279799837969739,8.624751638734459,-6,6,near
169,bootstrap,169,RP003,113,07-23,111,9.178795629185464,3.6217185045278857,-2,2,strict
169,bootstrap,169,RP004,135,08-14,127,5.120593988151958,1.1167724762792703,-8,8,near
169,bootstrap,169,RP005,160,09-08,162,6.508368831818143,1.2020419338959032,2,2,strict
170,bootstrap,170,RP001,45,05-16,44,4.673494438361308,2.4728697703621547,-1,1,strict
170,bootstrap,170,RP002,81,06-21,83,8.943428190701052,0.41250618650964554,2,2,strict
170,bootstrap,170,RP003,113,07-23,114,5.36501250300366,0.4910873359650676,1,1,strict
170,bootstrap,170,RP004,135,08-14,137,5.0054804379235005,1.5513283614544915,2,2,strict
170,bootstrap,170,RP005,160,09-08,161,7.765997912490705,4.078213219049029,1,1,strict
171,bootstrap,171,RP001,45,05-16,45,7.555115606532636,5.467221236824406,0,0,strict
171,bootstrap,171,RP002,81,06-21,83,9.916356543768067,5.6240458568893095,2,2,strict
171,bootstrap,171,RP003,113,07-23,113,12.541662832965457,11.215020653236829,0,0,strict
171,bootstrap,171,RP004,135,08-14,132,6.328409152955582,3.651563456242435,-3,3,matched
171,bootstrap,171,RP005,160,09-08,158,6.544881645951672,1.79206222803852,-2,2,strict
172,bootstrap,172,RP001,45,05-16,44,7.006025765392349,5.168542135558881,-1,1,strict
172,bootstrap,172,RP002,81,06-21,79,11.076716268839482,7.500994112171472,-2,2,strict
172,bootstrap,172,RP003,113,07-23,114,11.22750461150984,8.87699648512787,1,1,strict
172,bootstrap,172,RP004,135,08-14,136,4.806813614683094,1.901868543832962,1,1,strict
172,bootstrap,172,RP005,160,09-08,161,11.832273074895431,6.285023275578205,1,1,strict
173,bootstrap,173,RP001,45,05-16,45,8.402431285471781,6.358255635789048,0,0,strict
173,bootstrap,173,RP002,81,06-21,80,13.182567938105791,10.564717752570402,-1,1,strict
173,bootstrap,173,RP003,113,07-23,115,9.858938066612,2.6521242568758066,2,2,strict
173,bootstrap,173,RP004,135,08-14,127,5.19921714579354,0.6447368470851149,-8,8,near
173,bootstrap,173,RP005,160,09-08,159,7.344696155788029,0.8334565537031651,-1,1,strict
174,bootstrap,174,RP001,45,05-16,46,6.610032345760133,4.450102956178053,1,1,strict
174,bootstrap,174,RP002,81,06-21,83,9.048999551618358,4.2298912608735275,2,2,strict
174,bootstrap,174,RP003,113,07-23,113,10.185029401045943,8.053163240350468,0,0,strict
174,bootstrap,174,RP004,135,08-14,132,4.205795182184301,2.0659118006086965,-3,3,matched
174,bootstrap,174,RP005,160,09-08,161,7.6374369305875796,1.7801905329476595,1,1,strict
175,bootstrap,175,RP001,45,05-16,45,6.72354891009656,3.8803366071098826,0,0,strict
175,bootstrap,175,RP002,81,06-21,83,10.094273944587435,7.736777565015467,2,2,strict
175,bootstrap,175,RP003,113,07-23,114,7.603483975147235,3.1101942671560714,1,1,strict
175,bootstrap,175,RP004,135,08-14,138,4.949049435402325,1.9595012267686105,3,3,matched
175,bootstrap,175,RP005,160,09-08,158,9.201744530799793,5.4573788034620225,-2,2,strict
176,bootstrap,176,RP001,45,05-16,44,4.170556021980911,1.5163442730607266,-1,1,strict
176,bootstrap,176,RP002,81,06-21,83,11.083309894319271,8.563630813922888,2,2,strict
176,bootstrap,176,RP003,113,07-23,115,7.966878292954925,4.316438367709345,2,2,strict
176,bootstrap,176,RP004,135,08-14,138,5.131914930123951,1.551057272463316,3,3,matched
176,bootstrap,176,RP005,160,09-08,162,6.770635427293726,1.4188407246250447,2,2,strict
177,bootstrap,177,RP001,45,05-16,43,5.903419380705655,4.009537075752572,-2,2,strict
177,bootstrap,177,RP002,81,06-21,82,9.10470702831762,0.2888531138176056,1,1,strict
177,bootstrap,177,RP003,113,07-23,114,12.041167511028988,10.581677058053806,1,1,strict
177,bootstrap,177,RP004,135,08-14,130,6.7633084921393065,4.279882222544505,-5,5,near
177,bootstrap,177,RP005,160,09-08,159,9.303921597163612,5.899863485671204,-1,1,strict
178,bootstrap,178,RP001,45,05-16,46,5.882999572710597,2.999764255699034,1,1,strict
178,bootstrap,178,RP002,81,06-21,83,7.449323869593032,0.4083108926778696,2,2,strict
178,bootstrap,178,RP003,113,07-23,113,10.274704307750428,7.976495887432884,0,0,strict
178,bootstrap,178,RP004,135,08-14,131,6.1165152460502314,3.323783002233812,-4,4,matched
178,bootstrap,178,RP005,160,09-08,131,6.1165152460502314,3.323783002233812,-29,29,no_match
179,bootstrap,179,RP001,45,05-16,46,6.868402403016167,4.60621027365055,1,1,strict
179,bootstrap,179,RP002,81,06-21,79,10.318853870964396,3.70010123548691,-2,2,strict
179,bootstrap,179,RP003,113,07-23,114,10.08638343866911,7.0873979035280374,1,1,strict
179,bootstrap,179,RP004,135,08-14,131,6.798173727088662,4.821312625362881,-4,4,matched
179,bootstrap,179,RP005,160,09-08,159,8.492263747262243,3.498373109469238,-1,1,strict
180,bootstrap,180,RP001,45,05-16,46,7.434001360289081,5.231899253996381,1,1,strict
180,bootstrap,180,RP002,81,06-21,85,11.261737446129452,9.040832821328618,4,4,matched
180,bootstrap,180,RP003,113,07-23,112,9.722038300866686,3.797037437049392,-1,1,strict
180,bootstrap,180,RP004,135,08-14,135,5.17459898639896,1.728625719713433,0,0,strict
180,bootstrap,180,RP005,160,09-08,160,8.862984631464236,4.756104306994102,0,0,strict
181,bootstrap,181,RP001,45,05-16,44,8.289748335713655,5.466893237875613,-1,1,strict
181,bootstrap,181,RP002,81,06-21,82,9.883230493516546,7.596813487141257,1,1,strict
181,bootstrap,181,RP003,113,07-23,112,8.936414758575008,5.2590485315038205,-1,1,strict
181,bootstrap,181,RP004,135,08-14,136,4.632976035100255,2.106259216834143,1,1,strict
181,bootstrap,181,RP005,160,09-08,162,10.160012105261629,2.62533058323028,2,2,strict
