window,source_object,target_object,pair_direction,k_eof,lag,n_samples,n_years,train_canonical_r,abs_train_canonical_r,cv_canonical_r,abs_cv_canonical_r,cv_fold_count,cca_status,cv_status,sample_status
S3,Jw,Je,Jw→Je,3,2,900,45,0.5184985093017042,0.5184985093017042,0.4792008505946496,0.4792008505946496,5,ok,ok,ok
S3,Jw,Je,Jw→Je,3,3,900,45,0.5209748398337465,0.5209748398337465,0.474490229656477,0.474490229656477,5,ok,ok,ok
S3,Jw,Je,Jw→Je,3,4,900,45,0.5176138441911853,0.5176138441911853,0.4552670778400995,0.4552670778400995,5,ok,ok,ok
S3,Jw,Je,Jw→Je,3,5,900,45,0.5094196275476807,0.5094196275476807,0.4238941220496048,0.4238941220496048,5,ok,ok,ok
S3,Je,H,Je→H,3,0,900,45,0.7700528783868893,0.7700528783868893,0.7417679207215607,0.7417679207215607,5,ok,ok,ok
S3,Je,H,Je→H,3,1,900,45,0.7294563648454105,0.7294563648454105,0.7026422346400767,0.7026422346400767,5,ok,ok,ok
S3,Je,H,Je→H,3,2,900,45,0.6810034122302316,0.6810034122302316,0.6586414331175049,0.6586414331175049,5,ok,ok,ok
S3,Je,H,Je→H,3,3,900,45,0.6238295636677964,0.6238295636677964,0.5948112402631544,0.5948112402631544,5,ok,ok,ok
S3,Je,H,Je→H,3,4,900,45,0.5639581056542594,0.5639581056542594,0.5235470308259892,0.5235470308259892,5,ok,ok,ok
S3,Je,H,Je→H,3,5,900,45,0.5059238222078272,0.5059238222078272,0.4519775372534393,0.4519775372534393,5,ok,ok,ok
T3,V,P,V→P,3,0,495,45,0.8131634681370182,0.8131634681370182,0.7641692705163393,0.7641692705163393,5,ok,ok,ok
T3,V,P,V→P,3,1,495,45,0.75488546072196,0.75488546072196,0.7020522019615096,0.7020522019615096,5,ok,ok,ok
T3,V,P,V→P,3,2,495,45,0.6724662739837189,0.6724662739837189,0.6298682560122891,0.6298682560122891,5,ok,ok,ok
T3,V,P,V→P,3,3,495,45,0.5651196043513665,0.5651196043513665,0.5063412538557599,0.5063412538557599,5,ok,ok,ok
T3,V,P,V→P,3,4,495,45,0.46021752523329995,0.46021752523329995,0.38303200933034487,0.38303200933034487,5,ok,ok,ok
T3,V,P,V→P,3,5,495,45,0.3792619793018385,0.3792619793018385,0.23549577181031875,0.23549577181031875,5,ok,ok,ok
T3,H,P,H→P,3,0,495,45,0.6047995530578059,0.6047995530578059,0.5714130630797405,0.5714130630797405,5,ok,ok,ok
T3,H,P,H→P,3,1,495,45,0.6300894471173228,0.6300894471173228,0.6056656209032363,0.6056656209032363,5,ok,ok,ok
T3,H,P,H→P,3,2,495,45,0.6311119993495694,0.6311119993495694,0.607303809607587,0.607303809607587,5,ok,ok,ok
T3,H,P,H→P,3,3,495,45,0.6086371710599842,0.6086371710599842,0.5766264322992048,0.5766264322992048,5,ok,ok,ok
T3,H,P,H→P,3,4,495,45,0.5675508320654924,0.5675508320654924,0.5235931522697314,0.5235931522697314,5,ok,ok,ok
T3,H,P,H→P,3,5,495,45,0.5171181661699294,0.5171181661699294,0.4643494994114028,0.4643494994114028,5,ok,ok,ok
T3,H,V,H→V,3,0,495,45,0.7153857433459675,0.7153857433459675,0.6838818708215074,0.6838818708215074,5,ok,ok,ok
T3,H,V,H→V,3,1,495,45,0.7208341544478984,0.7208341544478984,0.6984375068827291,0.6984375068827291,5,ok,ok,ok
T3,H,V,H→V,3,2,495,45,0.6960542227504478,0.6960542227504478,0.6802487382381437,0.6802487382381437,5,ok,ok,ok
T3,H,V,H→V,3,3,495,45,0.6502911894214636,0.6502911894214636,0.6355022693771486,0.6355022693771486,5,ok,ok,ok
T3,H,V,H→V,3,4,495,45,0.5956106740044766,0.5956106740044766,0.5710422144323318,0.5710422144323318,5,ok,ok,ok
T3,H,V,H→V,3,5,495,45,0.5425945474263083,0.5425945474263083,0.4928595628818405,0.4928595628818405,5,ok,ok,ok
T3,Jw,Je,Jw→Je,3,0,495,45,0.5435293641521128,0.5435293641521128,0.5176546152256075,0.5176546152256075,5,ok,ok,ok
T3,Jw,Je,Jw→Je,3,1,495,45,0.5365355200007316,0.5365355200007316,0.4927384465483338,0.4927384465483338,5,ok,ok,ok
T3,Jw,Je,Jw→Je,3,2,495,45,0.516007736127221,0.516007736127221,0.44962791380249567,0.44962791380249567,5,ok,ok,ok
T3,Jw,Je,Jw→Je,3,3,495,45,0.481978897041162,0.481978897041162,0.3950774942061549,0.3950774942061549,5,ok,ok,ok
T3,Jw,Je,Jw→Je,3,4,495,45,0.4460282299460089,0.4460282299460089,0.35942160232562526,0.35942160232562526,5,ok,ok,ok
T3,Jw,Je,Jw→Je,3,5,495,45,0.4217331040148055,0.4217331040148055,0.3489352565003167,0.3489352565003167,5,ok,ok,ok
T3,Je,H,Je→H,3,0,495,45,0.8388333528480059,0.8388333528480059,0.8247378463949023,0.8247378463949023,5,ok,ok,ok
T3,Je,H,Je→H,3,1,495,45,0.8208364352808636,0.8208364352808636,0.8022036148882307,0.8022036148882307,5,ok,ok,ok
T3,Je,H,Je→H,3,2,495,45,0.7816488499755823,0.7816488499755823,0.7564644952364873,0.7564644952364873,5,ok,ok,ok
T3,Je,H,Je→H,3,3,495,45,0.7314143935796081,0.7314143935796081,0.7022086073967858,0.7022086073967858,5,ok,ok,ok
T3,Je,H,Je→H,3,4,495,45,0.6749879454564339,0.6749879454564339,0.651010750349096,0.651010750349096,5,ok,ok,ok
T3,Je,H,Je→H,3,5,495,45,0.6200942587671938,0.6200942587671938,0.5699704672794154,0.5699704672794154,5,ok,ok,ok
S4,V,P,V→P,3,0,1665,45,0.7976884773554805,0.7976884773554805,0.7610474635694153,0.7610474635694153,5,ok,ok,ok
S4,V,P,V→P,3,1,1665,45,0.7283836010859391,0.7283836010859391,0.6757060378452164,0.6757060378452164,5,ok,ok,ok
S4,V,P,V→P,3,2,1665,45,0.6426586694186396,0.6426586694186396,0.6306894130742569,0.6306894130742569,5,ok,ok,ok
S4,V,P,V→P,3,3,1665,45,0.5340236457389254,0.5340236457389254,0.5240136374181872,0.5240136374181872,5,ok,ok,ok
S4,V,P,V→P,3,4,1665,45,0.4279473218034306,0.4279473218034306,0.41385013960477884,0.41385013960477884,5,ok,ok,ok
S4,V,P,V→P,3,5,1665,45,0.3382349777326785,0.3382349777326785,0.3140538508088681,0.3140538508088681,5,ok,ok,ok
S4,H,P,H→P,3,0,1665,45,0.5955939899481376,0.5955939899481376,0.5758172933068668,0.5758172933068668,5,ok,ok,ok
S4,H,P,H→P,3,1,1665,45,0.5955025362950499,0.5955025362950499,0.5762737417856247,0.5762737417856247,5,ok,ok,ok
S4,H,P,H→P,3,2,1665,45,0.5558728897741121,0.5558728897741121,0.5361094862253164,0.5361094862253164,5,ok,ok,ok
S4,H,P,H→P,3,3,1665,45,0.489847540079539,0.489847540079539,0.45938263480501484,0.45938263480501484,5,ok,ok,ok
S4,H,P,H→P,3,4,1665,45,0.412206967227844,0.412206967227844,0.3820362202416269,0.3820362202416269,5,ok,ok,ok
S4,H,P,H→P,3,5,1665,45,0.3366702769689189,0.3366702769689189,0.29426522658692145,0.29426522658692145,5,ok,ok,ok
S4,H,V,H→V,3,0,1665,45,0.7638662106922772,0.7638662106922772,0.7531783970298939,0.7531783970298939,5,ok,ok,ok
S4,H,V,H→V,3,1,1665,45,0.7710153403051191,0.7710153403051191,0.7610752150877913,0.7610752150877913,5,ok,ok,ok
S4,H,V,H→V,3,2,1665,45,0.740008673372521,0.740008673372521,0.7296184250743405,0.7296184250743405,5,ok,ok,ok
S4,H,V,H→V,3,3,1665,45,0.677638144918162,0.677638144918162,0.6651749592957564,0.6651749592957564,5,ok,ok,ok
S4,H,V,H→V,3,4,1665,45,0.5960952290335665,0.5960952290335665,0.5800502085391385,0.5800502085391385,5,ok,ok,ok
S4,H,V,H→V,3,5,1665,45,0.5098211669353203,0.5098211669353203,0.48894432504123486,0.48894432504123486,5,ok,ok,ok
S4,Jw,Je,Jw→Je,3,0,1665,45,0.515368165893318,0.515368165893318,0.4817436882726955,0.4817436882726955,5,ok,ok,ok
S4,Jw,Je,Jw→Je,3,1,1665,45,0.5193220475416027,0.5193220475416027,0.4800209940012498,0.4800209940012498,5,ok,ok,ok
S4,Jw,Je,Jw→Je,3,2,1665,45,0.497582074146802,0.497582074146802,0.4476985179622251,0.4476985179622251,5,ok,ok,ok
S4,Jw,Je,Jw→Je,3,3,1665,45,0.4604884401499339,0.4604884401499339,0.3934215586103142,0.3934215586103142,5,ok,ok,ok
S4,Jw,Je,Jw→Je,3,4,1665,45,0.42907285673555223,0.42907285673555223,0.34421712303266633,0.34421712303266633,5,ok,ok,ok
S4,Jw,Je,Jw→Je,3,5,1665,45,0.4095351855518415,0.4095351855518415,0.29031716253629686,0.29031716253629686,5,ok,ok,ok
S4,Je,H,Je→H,3,0,1665,45,0.7260516323560259,0.7260516323560259,0.7142116451803063,0.7142116451803063,5,ok,ok,ok
S4,Je,H,Je→H,3,1,1665,45,0.6701189604406335,0.6701189604406335,0.6502077548631102,0.6502077548631102,5,ok,ok,ok
S4,Je,H,Je→H,3,2,1665,45,0.5930484973478551,0.5930484973478551,0.5573740995896752,0.5573740995896752,5,ok,ok,ok
S4,Je,H,Je→H,3,3,1665,45,0.5110969670584735,0.5110969670584735,0.44431731158803456,0.44431731158803456,5,ok,ok,ok
S4,Je,H,Je→H,3,4,1665,45,0.4371606826595127,0.4371606826595127,0.2894266142679464,0.2894266142679464,5,ok,ok,ok
S4,Je,H,Je→H,3,5,1665,45,0.38423943015902695,0.38423943015902695,0.22933782053326737,0.22933782053326737,5,ok,ok,ok
T4,V,P,V→P,3,0,450,45,0.81669263412388,0.81669263412388,0.7701767762740492,0.7701767762740492,5,ok,ok,ok
T4,V,P,V→P,3,1,450,45,0.7418660888861536,0.7418660888861536,0.6829810146659676,0.6829810146659676,5,ok,ok,ok
T4,V,P,V→P,3,2,450,45,0.6278484503923785,0.6278484503923785,0.5416215082542674,0.5416215082542674,5,ok,ok,ok
T4,V,P,V→P,3,3,450,45,0.5037229908729348,0.5037229908729348,0.3576253618915064,0.3576253618915064,5,ok,ok,ok
T4,V,P,V→P,3,4,450,45,0.3924858894445533,0.3924858894445533,0.17782979770613527,0.17782979770613527,5,ok,ok,ok
T4,V,P,V→P,3,5,450,45,0.3250665389741724,0.3250665389741724,0.06166357364989979,0.06166357364989979,5,ok,ok,ok
T4,H,P,H→P,3,0,450,45,0.5907238466535373,0.5907238466535373,0.5225908294707844,0.5225908294707844,5,ok,ok,ok
T4,H,P,H→P,3,1,450,45,0.5557180543550454,0.5557180543550454,0.4596990255166669,0.4596990255166669,5,ok,ok,ok
T4,H,P,H→P,3,2,450,45,0.48145272922439664,0.48145272922439664,0.3469492988484889,0.3469492988484889,5,ok,ok,ok
T4,H,P,H→P,3,3,450,45,0.3871096134662765,0.3871096134662765,0.16509053424869918,0.16509053424869918,5,ok,ok,ok
T4,H,P,H→P,3,4,450,45,0.3406569276774962,0.3406569276774962,0.16750042484233957,0.16750042484233957,5,ok,ok,ok
T4,H,P,H→P,3,5,450,45,0.30332412422291033,0.30332412422291033,0.1583983564206194,0.1583983564206194,5,ok,ok,ok
T4,H,V,H→V,3,0,450,45,0.6426902442408631,0.6426902442408631,0.6004580328023261,0.6004580328023261,5,ok,ok,ok
T4,H,V,H→V,3,1,450,45,0.6341284922239534,0.6341284922239534,0.5849385250358724,0.5849385250358724,5,ok,ok,ok
T4,H,V,H→V,3,2,450,45,0.5837044616788993,0.5837044616788993,0.5203413974143969,0.5203413974143969,5,ok,ok,ok
T4,H,V,H→V,3,3,450,45,0.5022211757964645,0.5022211757964645,0.4220113717508442,0.4220113717508442,5,ok,ok,ok
T4,H,V,H→V,3,4,450,45,0.4157838120836628,0.4157838120836628,0.31914513840729647,0.31914513840729647,5,ok,ok,ok
T4,H,V,H→V,3,5,450,45,0.346933726417709,0.346933726417709,0.23963750233578315,0.23963750233578315,5,ok,ok,ok
T4,Jw,Je,Jw→Je,3,0,450,45,0.6268152525578313,0.6268152525578313,0.5988368236555689,0.5988368236555689,5,ok,ok,ok
T4,Jw,Je,Jw→Je,3,1,450,45,0.6604222467663448,0.6604222467663448,0.6307366798415639,0.6307366798415639,5,ok,ok,ok
T4,Jw,Je,Jw→Je,3,2,450,45,0.6440445831049098,0.6440445831049098,0.6005196554766242,0.6005196554766242,5,ok,ok,ok
T4,Jw,Je,Jw→Je,3,3,450,45,0.5814754860982408,0.5814754860982408,0.5150422099107214,0.5150422099107214,5,ok,ok,ok
T4,Jw,Je,Jw→Je,3,4,450,45,0.49595092706434885,0.49595092706434885,0.3721100272300947,0.3721100272300947,5,ok,ok,ok
T4,Jw,Je,Jw→Je,3,5,450,45,0.4437072337294644,0.4437072337294644,0.2610504827850952,0.2610504827850952,5,ok,ok,ok
T4,Je,H,Je→H,3,0,450,45,0.796766457726515,0.796766457726515,0.7659698117495831,0.7659698117495831,5,ok,ok,ok
T4,Je,H,Je→H,3,1,450,45,0.7456995996431842,0.7456995996431842,0.7205892317213376,0.7205892317213376,5,ok,ok,ok
T4,Je,H,Je→H,3,2,450,45,0.6796206417647692,0.6796206417647692,0.6486988980752927,0.6486988980752927,5,ok,ok,ok
T4,Je,H,Je→H,3,3,450,45,0.6086005626253086,0.6086005626253086,0.562900330923657,0.562900330923657,5,ok,ok,ok
T4,Je,H,Je→H,3,4,450,45,0.5372886317073607,0.5372886317073607,0.47625748423954056,0.47625748423954056,5,ok,ok,ok
T4,Je,H,Je→H,3,5,450,45,0.4693773633231809,0.4693773633231809,0.38883381641703835,0.38883381641703835,5,ok,ok,ok
S5,V,P,V→P,3,0,765,45,0.8551216978523812,0.8551216978523812,0.8443059126676025,0.8443059126676025,5,ok,ok,ok
S5,V,P,V→P,3,1,765,45,0.7831933102042415,0.7831933102042415,0.7667295686539642,0.7667295686539642,5,ok,ok,ok
S5,V,P,V→P,3,2,765,45,0.6591105241851877,0.6591105241851877,0.6402392219600095,0.6402392219600095,5,ok,ok,ok
S5,V,P,V→P,3,3,765,45,0.5199998363231909,0.5199998363231909,0.49610903296374126,0.49610903296374126,5,ok,ok,ok
S5,V,P,V→P,3,4,765,45,0.3966546173853136,0.3966546173853136,0.3391821692204719,0.3391821692204719,5,ok,ok,ok
S5,V,P,V→P,3,5,765,45,0.3121671567947037,0.3121671567947037,0.26043318279401845,0.26043318279401845,5,ok,ok,ok
S5,H,P,H→P,3,0,765,45,0.4113758619841473,0.4113758619841473,0.32947350905619244,0.32947350905619244,5,ok,ok,ok
S5,H,P,H→P,3,1,765,45,0.3902626509911934,0.3902626509911934,0.301200382002135,0.301200382002135,5,ok,ok,ok
S5,H,P,H→P,3,2,765,45,0.34032292647588874,0.34032292647588874,0.2207660035697861,0.2207660035697861,5,ok,ok,ok
S5,H,P,H→P,3,3,765,45,0.28611447683841096,0.28611447683841096,0.1314745172111124,0.1314745172111124,5,ok,ok,ok
S5,H,P,H→P,3,4,765,45,0.26249016728588315,0.26249016728588315,0.12144262786502072,0.12144262786502072,5,ok,ok,ok
S5,H,P,H→P,3,5,765,45,0.2479838336169311,0.2479838336169311,0.1274002494640185,0.1274002494640185,5,ok,ok,ok
S5,H,V,H→V,3,0,765,45,0.6385463781566963,0.6385463781566963,0.6068451953204742,0.6068451953204742,5,ok,ok,ok
S5,H,V,H→V,3,1,765,45,0.6034288292577736,0.6034288292577736,0.5662782037827468,0.5662782037827468,5,ok,ok,ok
S5,H,V,H→V,3,2,765,45,0.5433785723567838,0.5433785723567838,0.4966082736876188,0.4966082736876188,5,ok,ok,ok
S5,H,V,H→V,3,3,765,45,0.4747943566572019,0.4747943566572019,0.412102511676404,0.412102511676404,5,ok,ok,ok
S5,H,V,H→V,3,4,765,45,0.4088598780907057,0.4088598780907057,0.33371957652404954,0.33371957652404954,5,ok,ok,ok
S5,H,V,H→V,3,5,765,45,0.3498655572615202,0.3498655572615202,0.26229533747422057,0.26229533747422057,5,ok,ok,ok
S5,Jw,Je,Jw→Je,3,0,765,45,0.7513476740135998,0.7513476740135998,0.712719788445382,0.712719788445382,5,ok,ok,ok
S5,Jw,Je,Jw→Je,3,1,765,45,0.7682010010687909,0.7682010010687909,0.7318577488995524,0.7318577488995524,5,ok,ok,ok
S5,Jw,Je,Jw→Je,3,2,765,45,0.7358617998952435,0.7358617998952435,0.6986268727788818,0.6986268727788818,5,ok,ok,ok
S5,Jw,Je,Jw→Je,3,3,765,45,0.6695901436688878,0.6695901436688878,0.6306306657083285,0.6306306657083285,5,ok,ok,ok
S5,Jw,Je,Jw→Je,3,4,765,45,0.5959195362121917,0.5959195362121917,0.550373067054326,0.550373067054326,5,ok,ok,ok
S5,Jw,Je,Jw→Je,3,5,765,45,0.5366352203941357,0.5366352203941357,0.4775309109463455,0.4775309109463455,5,ok,ok,ok
S5,Je,H,Je→H,3,0,765,45,0.7950354346723371,0.7950354346723371,0.7729836813560842,0.7729836813560842,5,ok,ok,ok
S5,Je,H,Je→H,3,1,765,45,0.7152511931355021,0.7152511931355021,0.6880112678022802,0.6880112678022802,5,ok,ok,ok
S5,Je,H,Je→H,3,2,765,45,0.6081852453959643,0.6081852453959643,0.5663657565788041,0.5663657565788041,5,ok,ok,ok
S5,Je,H,Je→H,3,3,765,45,0.5048501900524447,0.5048501900524447,0.40630611658298177,0.40630611658298177,5,ok,ok,ok
S5,Je,H,Je→H,3,4,765,45,0.44170722594963385,0.44170722594963385,0.3408976625895523,0.3408976625895523,5,ok,ok,ok
S5,Je,H,Je→H,3,5,765,45,0.4007952300580272,0.4007952300580272,0.31301643689470326,0.31301643689470326,5,ok,ok,ok
