window_id,anchor_day,accepted_window_start,accepted_window_end,analysis_window_start,analysis_window_end,field,metric,left_out_year_index,peak_day,onset_day,center_day,end_day,duration,active_threshold,n_active_segments,has_multiple_active_segments,near_left_boundary,near_right_boundary,inside_accepted_window_any,near_excluded_candidate_days,interval_status,left_out_year
W002,45,40,48,30,60,Je,prepost_contrast,22,45,42,44.97865202971166,48,7,0.5476080157960969,2,True,False,False,True,none,ok,2001
W003,81,75,86,66,96,Je,prepost_contrast,22,96,91,93.74134919880579,96,6,0.6387063751201778,2,True,False,True,False,96,ok,2001
W005,113,107,117,98,128,Je,prepost_contrast,22,109,107,110.41188234214658,114,8,0.8405023765943329,1,False,False,False,True,none,ok,2001
W007,160,155,164,145,175,Je,prepost_contrast,22,160,157,160.54756190944443,164,8,0.5706736505574098,1,False,False,False,True,none,ok,2001
W002,45,40,48,30,60,Jw,detector_score,22,41,38,41.51170895762082,45,8,0.7304347604561151,1,False,False,False,True,none,ok,2001
W003,81,75,86,66,96,Jw,detector_score,22,82,78,81.50753107928303,85,8,0.6750839060309037,1,False,False,False,True,none,ok,2001
W005,113,107,117,98,128,Jw,detector_score,22,108,102,105.52716711355386,109,8,0.9432048725221809,1,False,False,False,True,none,ok,2001
W007,160,155,164,145,175,Jw,detector_score,22,151,150,151.50714007226455,153,4,0.738245691840452,2,True,False,False,False,none,ok,2001
W002,45,40,48,30,60,Jw,prepost_contrast,22,41,38,40.988242085430755,44,7,0.6298121721717882,2,True,False,False,True,none,ok,2001
W003,81,75,86,66,96,Jw,prepost_contrast,22,82,78,81.51644996003277,85,8,0.6009073480299364,1,False,False,False,True,none,ok,2001
W005,113,107,117,98,128,Jw,prepost_contrast,22,110,108,109.51310184975918,111,4,0.9048437575280691,2,True,False,False,True,none,ok,2001
W007,160,155,164,145,175,Jw,prepost_contrast,22,165,163,164.60083278118532,166,4,0.6657066740469162,2,True,False,False,True,none,ok,2001
W002,45,40,48,30,60,P,detector_score,23,45,40,43.68868953042068,47,8,0.5962755428363133,1,False,False,False,True,none,ok,2002
W003,81,75,86,66,96,P,detector_score,23,83,79,82.56689937651838,86,8,0.7948759249543811,1,False,False,False,True,none,ok,2002
W005,113,107,117,98,128,P,detector_score,23,98,98,98.9412458455146,100,3,0.7832864939719582,2,True,True,False,False,96,ok,2002
W007,160,155,164,145,175,P,detector_score,23,158,155,157.4965623488096,160,6,0.7345699868050946,1,False,False,False,True,none,ok,2002
W002,45,40,48,30,60,P,prepost_contrast,23,45,41,44.53328228428153,48,8,0.5373711860165691,1,False,False,False,True,none,ok,2002
W003,81,75,86,66,96,P,prepost_contrast,23,84,81,83.58772173648737,86,6,0.7122711480784815,2,True,False,False,True,none,ok,2002
W005,113,107,117,98,128,P,prepost_contrast,23,98,98,98.8890702596455,100,3,0.6489445378984251,2,True,True,False,False,96,ok,2002
W007,160,155,164,145,175,P,prepost_contrast,23,156,153,156.36635249171,160,8,0.680453723817967,1,False,False,False,True,none,ok,2002
W002,45,40,48,30,60,V,detector_score,23,45,42,45.405790926496394,49,8,0.6201530710413012,1,False,False,False,True,none,ok,2002
W003,81,75,86,66,96,V,detector_score,23,80,76,79.60244037066761,83,8,0.7455741112586245,1,False,False,False,True,none,ok,2002
W005,113,107,117,98,128,V,detector_score,23,114,111,114.5092902796891,118,8,0.7274401590724886,1,False,False,False,True,none,ok,2002
W007,160,155,164,145,175,V,detector_score,23,161,158,160.5404005718197,163,6,0.7823628413462963,1,False,False,False,True,none,ok,2002
W002,45,40,48,30,60,V,prepost_contrast,23,44,42,45.38248544859294,49,8,0.7478268039466556,1,False,False,False,True,none,ok,2002
W003,81,75,86,66,96,V,prepost_contrast,23,84,82,84.02576190774451,86,5,0.6808084539737946,2,True,False,False,True,none,ok,2002
W005,113,107,117,98,128,V,prepost_contrast,23,113,110,112.94870307601622,116,7,0.6588817449920099,2,True,False,False,True,none,ok,2002
W007,160,155,164,145,175,V,prepost_contrast,23,161,157,160.58213313261018,164,8,0.6377895123521417,1,False,False,False,True,none,ok,2002
W002,45,40,48,30,60,H,detector_score,23,35,31,34.498109163374416,38,8,0.7444360337918753,1,False,True,False,False,none,ok,2002
W003,81,75,86,66,96,H,detector_score,23,77,75,77.42047616801605,80,6,0.7785389565368767,2,True,False,False,True,none,ok,2002
W005,113,107,117,98,128,H,detector_score,23,115,111,114.50168794968475,118,8,0.5942214012749447,1,False,False,False,True,none,ok,2002
W007,160,155,164,145,175,H,detector_score,23,154,151,153.65572709346324,156,6,0.6126983646270163,1,False,False,False,True,none,ok,2002
W002,45,40,48,30,60,H,prepost_contrast,23,36,32,35.51468202031822,39,8,0.6775336323270016,1,False,False,False,False,none,ok,2002
W003,81,75,86,66,96,H,prepost_contrast,23,95,93,94.5329431502488,96,4,0.6728889150407678,2,True,False,True,False,96,ok,2002
W005,113,107,117,98,128,H,prepost_contrast,23,114,110,113.64147392546218,117,8,0.6227288134712716,1,False,False,False,True,none,ok,2002
W007,160,155,164,145,175,H,prepost_contrast,23,155,152,154.5168477750409,157,6,0.5,1,False,False,False,True,none,ok,2002
W002,45,40,48,30,60,Je,detector_score,23,46,43,46.10741250615064,49,7,0.5,1,False,False,False,True,none,ok,2002
W003,81,75,86,66,96,Je,detector_score,23,94,89,92.78623340531016,96,8,0.7002152514598998,1,False,False,True,False,96,ok,2002
W005,113,107,117,98,128,Je,detector_score,23,110,107,110.46175122999023,114,8,0.8461873488506484,1,False,False,False,True,none,ok,2002
W007,160,155,164,145,175,Je,detector_score,23,162,159,161.53591208250774,164,6,0.7227774239953525,1,False,False,False,True,none,ok,2002
W002,45,40,48,30,60,Je,prepost_contrast,23,45,42,44.56522532632844,47,6,0.545582121995372,2,True,False,False,True,none,ok,2002
W003,81,75,86,66,96,Je,prepost_contrast,23,96,92,94.16536293984238,96,5,0.674719229992064,2,True,False,True,False,96,ok,2002
W005,113,107,117,98,128,Je,prepost_contrast,23,108,106,109.42700236120017,113,8,0.8310542116828679,1,False,False,False,True,none,ok,2002
W007,160,155,164,145,175,Je,prepost_contrast,23,161,157,160.59671256410653,164,8,0.6127117089687264,1,False,False,False,True,none,ok,2002
W002,45,40,48,30,60,Jw,detector_score,23,41,39,42.39023860720946,46,8,0.7611556711427955,1,False,False,False,True,none,ok,2002
W003,81,75,86,66,96,Jw,detector_score,23,83,79,82.47464729673865,86,8,0.6492726467132901,1,False,False,False,True,none,ok,2002
W005,113,107,117,98,128,Jw,detector_score,23,108,103,106.53806410695593,110,8,0.9027214563288682,1,False,False,False,True,none,ok,2002
W007,160,155,164,145,175,Jw,detector_score,23,152,150,152.48506903982593,155,6,0.7538819771223848,1,False,False,False,True,none,ok,2002
W002,45,40,48,30,60,Jw,prepost_contrast,23,41,38,40.58463410238598,43,6,0.7235357636398951,2,True,False,False,True,none,ok,2002
W003,81,75,86,66,96,Jw,prepost_contrast,23,83,79,82.10532917413494,85,7,0.5,1,False,False,False,True,none,ok,2002
W005,113,107,117,98,128,Jw,prepost_contrast,23,109,107,108.99537797067518,111,5,0.8992375490818969,2,True,False,False,True,none,ok,2002
W007,160,155,164,145,175,Jw,prepost_contrast,23,151,149,151.8773877103819,155,7,0.6896747425743569,2,True,False,False,True,none,ok,2002
W002,45,40,48,30,60,P,detector_score,24,45,40,43.59616732212065,47,8,0.6323964195959519,1,False,False,False,True,none,ok,2003
W003,81,75,86,66,96,P,detector_score,24,82,78,81.6084065076359,85,8,0.7287457663608231,1,False,False,False,True,none,ok,2003
W005,113,107,117,98,128,P,detector_score,24,98,98,98.91572780086354,100,3,0.6685461530344714,2,True,True,False,False,96,ok,2003
W007,160,155,164,145,175,P,detector_score,24,158,155,157.4663561571434,160,6,0.7460152054272335,1,False,False,False,True,none,ok,2003
W002,45,40,48,30,60,P,prepost_contrast,24,45,41,44.4761804467472,48,8,0.5178106621025521,1,False,False,False,True,none,ok,2003
W003,81,75,86,66,96,P,prepost_contrast,24,83,80,82.51924699669128,85,6,0.7921033153671193,2,True,False,False,True,none,ok,2003
W005,113,107,117,98,128,P,prepost_contrast,24,98,98,98.84863370547643,100,3,0.6132820426605443,2,True,True,False,False,96,ok,2003
W007,160,155,164,145,175,P,prepost_contrast,24,154,152,155.44935688138705,159,8,0.63750182689874,1,False,False,False,True,none,ok,2003
W002,45,40,48,30,60,V,detector_score,24,45,41,44.57426263277024,48,8,0.6092154792803903,1,False,False,False,True,none,ok,2003
W003,81,75,86,66,96,V,detector_score,24,80,75,78.54221547882817,82,8,0.8489756785262081,1,False,False,False,True,none,ok,2003
W005,113,107,117,98,128,V,detector_score,24,114,111,114.41389310325783,118,8,0.7086311455021961,1,False,False,False,True,none,ok,2003
W007,160,155,164,145,175,V,detector_score,24,161,158,160.55407150945916,163,6,0.7798078808380594,1,False,False,False,True,none,ok,2003
W002,45,40,48,30,60,V,prepost_contrast,24,44,41,44.54109106317423,48,8,0.739297899901344,1,False,False,False,True,none,ok,2003
W003,81,75,86,66,96,V,prepost_contrast,24,85,83,84.47370592288952,86,4,0.6314826394180098,2,True,False,False,True,none,ok,2003
W005,113,107,117,98,128,V,prepost_contrast,24,112,109,112.46988185420618,116,8,0.6494827943231856,1,False,False,False,True,none,ok,2003
W007,160,155,164,145,175,V,prepost_contrast,24,161,157,160.60659905012858,164,8,0.656641427424528,1,False,False,False,True,none,ok,2003
W002,45,40,48,30,60,H,detector_score,24,34,30,33.591392171973425,37,8,0.7480932042076476,1,False,True,False,False,none,ok,2003
W003,81,75,86,66,96,H,detector_score,24,95,93,94.52456807472495,96,4,0.7792662232412046,2,True,False,True,False,96,ok,2003
W005,113,107,117,98,128,H,detector_score,24,115,111,114.44428115651706,118,8,0.5663730277775313,1,False,False,False,True,none,ok,2003
W007,160,155,164,145,175,H,detector_score,24,154,152,154.458073722853,157,6,0.5735937178380554,1,False,False,False,True,none,ok,2003
W002,45,40,48,30,60,H,prepost_contrast,24,36,32,35.50287804699479,39,8,0.7279055137547719,1,False,False,False,False,none,ok,2003
W003,81,75,86,66,96,H,prepost_contrast,24,94,92,94.07234421488063,96,5,0.6000313342348496,2,True,False,True,False,96,ok,2003
W005,113,107,117,98,128,H,prepost_contrast,24,114,110,113.54973758619147,117,8,0.614372015424749,1,False,False,False,True,none,ok,2003
W007,160,155,164,145,175,H,prepost_contrast,24,155,152,154.53205623798618,157,6,0.5,2,True,False,False,True,none,ok,2003
W002,45,40,48,30,60,Je,detector_score,24,46,43,46.049425935612355,49,7,0.5,1,False,False,False,True,none,ok,2003
W003,81,75,86,66,96,Je,detector_score,24,93,89,92.58985337303481,96,8,0.796653024450644,1,False,False,True,False,96,ok,2003
W005,113,107,117,98,128,Je,detector_score,24,111,107,110.49912212593381,114,8,0.8282570223863179,1,False,False,False,True,none,ok,2003
W007,160,155,164,145,175,Je,detector_score,24,162,159,161.53084664265495,164,6,0.7232692373877778,1,False,False,False,True,none,ok,2003
W002,45,40,48,30,60,Je,prepost_contrast,24,44,42,44.521365352287056,47,6,0.5384955617166483,2,True,False,False,True,none,ok,2003
W003,81,75,86,66,96,Je,prepost_contrast,24,78,78,78.4907547125419,79,2,0.8786742812597118,3,True,False,False,True,none,ok,2003
W005,113,107,117,98,128,Je,prepost_contrast,24,108,106,109.46732302219283,113,8,0.8389580852579177,1,False,False,False,True,none,ok,2003
W007,160,155,164,145,175,Je,prepost_contrast,24,161,157,160.62821518986513,164,8,0.5934634031804413,1,False,False,False,True,none,ok,2003
W002,45,40,48,30,60,Jw,detector_score,24,42,39,42.45867531285418,46,8,0.7639526969404926,1,False,False,False,True,none,ok,2003
W003,81,75,86,66,96,Jw,detector_score,24,83,80,83.00517033341282,86,7,0.7178915895162754,2,True,False,False,True,none,ok,2003
W005,113,107,117,98,128,Jw,detector_score,24,104,102,105.44476040664684,109,8,0.904504590255566,1,False,False,False,True,none,ok,2003
W007,160,155,164,145,175,Jw,detector_score,24,153,151,153.4980329738141,156,6,0.6893067726486152,1,False,False,False,True,none,ok,2003
W002,45,40,48,30,60,Jw,prepost_contrast,24,41,39,41.430891164804734,44,6,0.697347526466178,2,True,False,False,True,none,ok,2003
W003,81,75,86,66,96,Jw,prepost_contrast,24,83,80,82.5697403429376,85,6,0.5,1,False,False,False,True,none,ok,2003
W005,113,107,117,98,128,Jw,prepost_contrast,24,102,100,102.02655565808568,104,5,0.8402085556784133,3,True,False,False,False,none,ok,2003
W007,160,155,164,145,175,Jw,prepost_contrast,24,165,163,164.53347492179722,166,4,0.741416131209899,2,True,False,False,True,none,ok,2003
W002,45,40,48,30,60,P,detector_score,25,45,40,43.647220190953334,47,8,0.62009161344733,1,False,False,False,True,none,ok,2004
W003,81,75,86,66,96,P,detector_score,25,82,78,81.52237198039201,85,8,0.7734791442907658,1,False,False,False,True,none,ok,2004
W005,113,107,117,98,128,P,detector_score,25,98,98,98.91505620013751,100,3,0.6640255964974284,2,True,True,False,False,96,ok,2004
W007,160,155,164,145,175,P,detector_score,25,158,155,157.51929872538173,160,6,0.6942063711510602,1,False,False,False,True,none,ok,2004
W002,45,40,48,30,60,P,prepost_contrast,25,45,41,44.473350108709,48,8,0.5915930919581014,1,False,False,False,True,none,ok,2004
W003,81,75,86,66,96,P,prepost_contrast,25,82,76,79.512886289646,83,8,0.9369229345060913,1,False,False,False,True,none,ok,2004
W005,113,107,117,98,128,P,prepost_contrast,25,98,98,98.85030098834208,100,3,0.623972647965251,2,True,True,False,False,96,ok,2004
W007,160,155,164,145,175,P,prepost_contrast,25,157,153,156.4799485708388,160,8,0.6335308427597967,1,False,False,False,True,none,ok,2004
W002,45,40,48,30,60,V,detector_score,25,45,41,44.62644984700367,48,8,0.6171472893716743,1,False,False,False,True,none,ok,2004
W003,81,75,86,66,96,V,detector_score,25,81,76,79.61059975243556,83,8,0.700733420598945,1,False,False,False,True,none,ok,2004
W005,113,107,117,98,128,V,detector_score,25,114,111,114.46581844098725,118,8,0.7678126635605841,1,False,False,False,True,none,ok,2004
W007,160,155,164,145,175,V,detector_score,25,161,159,161.46166137952414,164,6,0.7778269013052785,1,False,False,False,True,none,ok,2004
W002,45,40,48,30,60,V,prepost_contrast,25,44,41,44.49043893490874,48,8,0.7414182486697842,1,False,False,False,True,none,ok,2004
W003,81,75,86,66,96,V,prepost_contrast,25,85,83,84.4838313724029,86,4,0.7963883599452292,3,True,False,False,True,none,ok,2004
W005,113,107,117,98,128,V,prepost_contrast,25,113,109,112.5349099434832,116,8,0.7146168602174653,1,False,False,False,True,none,ok,2004
W007,160,155,164,145,175,V,prepost_contrast,25,161,157,160.67344286239936,164,8,0.616249332214438,1,False,False,False,True,none,ok,2004
W002,45,40,48,30,60,H,detector_score,25,35,31,34.47175343985335,38,8,0.7413612827112065,1,False,True,False,False,none,ok,2004
W003,81,75,86,66,96,H,detector_score,25,95,92,94.12506596491926,96,5,0.6616366138978156,2,True,False,True,False,96,ok,2004
W005,113,107,117,98,128,H,detector_score,25,115,111,114.45322834876866,118,8,0.5652055264306022,1,False,False,False,True,none,ok,2004
W007,160,155,164,145,175,H,detector_score,25,155,152,154.51997385464836,157,6,0.5425418679128178,1,False,False,False,True,none,ok,2004
W002,45,40,48,30,60,H,prepost_contrast,25,36,31,34.70267651813123,38,8,0.6684652522973809,1,False,True,False,False,none,ok,2004
W003,81,75,86,66,96,H,prepost_contrast,25,94,92,94.01262166728621,96,5,0.5240480522217554,2,True,False,True,False,96,ok,2004
W005,113,107,117,98,128,H,prepost_contrast,25,114,110,113.5791251992422,117,8,0.6277271582896605,1,False,False,False,True,none,ok,2004
W007,160,155,164,145,175,H,prepost_contrast,25,155,152,154.64813915769247,157,6,0.5,2,True,False,False,True,none,ok,2004
W002,45,40,48,30,60,Je,detector_score,25,46,43,45.94287651786381,49,7,0.5,1,False,False,False,True,none,ok,2004
W003,81,75,86,66,96,Je,detector_score,25,96,89,92.85978557945447,96,8,0.6418434491072985,1,False,False,True,False,96,ok,2004
W005,113,107,117,98,128,Je,detector_score,25,111,107,110.48990658168309,114,8,0.8542921734967241,1,False,False,False,True,none,ok,2004
W007,160,155,164,145,175,Je,detector_score,25,162,159,161.5579540843192,164,6,0.7284711230406613,1,False,False,False,True,none,ok,2004
W002,45,40,48,30,60,Je,prepost_contrast,25,44,42,44.41202476206968,47,6,0.5033352237226697,2,True,False,False,True,none,ok,2004
W003,81,75,86,66,96,Je,prepost_contrast,25,96,92,94.23011217699097,96,5,0.575186690020576,2,True,False,True,False,96,ok,2004
W005,113,107,117,98,128,Je,prepost_contrast,25,108,107,110.41449417919634,114,8,0.8841832766631625,1,False,False,False,True,none,ok,2004
W007,160,155,164,145,175,Je,prepost_contrast,25,161,158,161.38754325360551,165,8,0.6033793898364526,1,False,False,False,True,none,ok,2004
W002,45,40,48,30,60,Jw,detector_score,25,42,39,42.53000557559758,46,8,0.784772516992275,1,False,False,False,True,none,ok,2004
W003,81,75,86,66,96,Jw,detector_score,25,82,79,82.42228626736,86,8,0.6774337480028572,1,False,False,False,True,none,ok,2004
W005,113,107,117,98,128,Jw,detector_score,25,105,102,105.52451399892678,109,8,0.8990791243252336,1,False,False,False,True,none,ok,2004
W007,160,155,164,145,175,Jw,detector_score,25,154,151,153.52471107286758,156,6,0.7962544314797071,1,False,False,False,True,none,ok,2004
W002,45,40,48,30,60,Jw,prepost_contrast,25,41,39,41.91996993993464,45,7,0.7226864242049145,2,True,False,False,True,none,ok,2004
W003,81,75,86,66,96,Jw,prepost_contrast,25,83,78,81.72067762885901,85,8,0.5,1,False,False,False,True,none,ok,2004
W005,113,107,117,98,128,Jw,prepost_contrast,25,102,101,102.97364133448315,105,5,0.8738527745409808,3,True,False,False,False,none,ok,2004
W007,160,155,164,145,175,Jw,prepost_contrast,25,151,149,150.9868064105449,153,5,0.6504253181686264,3,True,False,False,False,none,ok,2004
W002,45,40,48,30,60,P,detector_score,26,45,40,43.590187612184316,47,8,0.6144456477179399,1,False,False,False,True,none,ok,2005
W003,81,75,86,66,96,P,detector_score,26,81,77,80.45008840722785,84,8,0.792450131137997,1,False,False,False,True,none,ok,2005
W005,113,107,117,98,128,P,detector_score,26,98,98,98.91678572424725,100,3,0.6858433920168033,2,True,True,False,False,96,ok,2005
W007,160,155,164,145,175,P,detector_score,26,158,155,157.5127079930671,160,6,0.7256067639003312,1,False,False,False,True,none,ok,2005
W002,45,40,48,30,60,P,prepost_contrast,26,44,40,43.71247849557273,47,8,0.5121263391491261,1,False,False,False,True,none,ok,2005
W003,81,75,86,66,96,P,prepost_contrast,26,76,74,76.47650548803671,79,6,0.8449604702336324,2,True,False,False,True,none,ok,2005
W005,113,107,117,98,128,P,prepost_contrast,26,98,98,98.85664041009701,100,3,0.6168056179035553,2,True,True,False,False,96,ok,2005
W007,160,155,164,145,175,P,prepost_contrast,26,156,153,156.36277169888118,160,8,0.7112270868788042,1,False,False,False,True,none,ok,2005
W002,45,40,48,30,60,V,detector_score,26,45,41,44.63571716790631,48,8,0.60820379257684,1,False,False,False,True,none,ok,2005
W003,81,75,86,66,96,V,detector_score,26,79,75,78.50826531271915,82,8,0.7770456208211742,1,False,False,False,True,none,ok,2005
W005,113,107,117,98,128,V,detector_score,26,114,111,114.49555009555094,118,8,0.7087857153984711,1,False,False,False,True,none,ok,2005
W007,160,155,164,145,175,V,detector_score,26,161,159,161.5044673719015,164,6,0.7886833640358138,1,False,False,False,True,none,ok,2005
W002,45,40,48,30,60,V,prepost_contrast,26,44,41,44.52291900500789,48,8,0.7357223179716144,1,False,False,False,True,none,ok,2005
W003,81,75,86,66,96,V,prepost_contrast,26,76,74,75.97871305222468,78,5,0.6592597450041482,3,True,False,False,True,none,ok,2005
W005,113,107,117,98,128,V,prepost_contrast,26,113,110,113.35670207266357,117,8,0.6310184495102357,1,False,False,False,True,none,ok,2005
W007,160,155,164,145,175,V,prepost_contrast,26,162,158,161.45773094758073,165,8,0.5947655410234308,1,False,False,False,True,none,ok,2005
W002,45,40,48,30,60,H,detector_score,26,34,30,33.5832941926772,37,8,0.7266872061471574,1,False,True,False,False,none,ok,2005
W003,81,75,86,66,96,H,detector_score,26,95,93,94.51824990489317,96,4,0.7052882992359059,2,True,False,True,False,96,ok,2005
W005,113,107,117,98,128,H,detector_score,26,115,111,114.60583139806087,118,8,0.5286575472577567,1,False,False,False,True,none,ok,2005
W007,160,155,164,145,175,H,detector_score,26,154,151,153.5541919638306,156,6,0.6079176273117635,1,False,False,False,True,none,ok,2005
W002,45,40,48,30,60,H,prepost_contrast,26,36,31,34.700456259085485,38,8,0.6239718899477393,1,False,True,False,False,none,ok,2005
W003,81,75,86,66,96,H,prepost_contrast,26,94,92,94.1003438849587,96,5,0.5589103951552903,2,True,False,True,False,96,ok,2005
W005,113,107,117,98,128,H,prepost_contrast,26,114,111,114.39305532464849,118,8,0.6131458519158771,1,False,False,False,True,none,ok,2005
W007,160,155,164,145,175,H,prepost_contrast,26,154,152,154.39064112067285,157,6,0.5715639677313911,2,True,False,False,True,none,ok,2005
W002,45,40,48,30,60,Je,detector_score,26,46,43,45.98040817018691,49,7,0.5,1,False,False,False,True,none,ok,2005
W003,81,75,86,66,96,Je,detector_score,26,94,89,92.72873237507818,96,8,0.6722808423971459,1,False,False,True,False,96,ok,2005
W005,113,107,117,98,128,Je,detector_score,26,112,108,111.48811014238099,115,8,0.7897578492727368,1,False,False,False,True,none,ok,2005
W007,160,155,164,145,175,Je,detector_score,26,161,159,161.51586786339917,164,6,0.7148246435334986,1,False,False,False,True,none,ok,2005
W002,45,40,48,30,60,Je,prepost_contrast,26,45,42,44.52071795665908,47,6,0.5389705485235355,2,True,False,False,True,none,ok,2005
W003,81,75,86,66,96,Je,prepost_contrast,26,96,91,93.672426072189,96,6,0.6926828412283523,2,True,False,True,False,96,ok,2005
W005,113,107,117,98,128,Je,prepost_contrast,26,111,108,111.46849567626954,115,8,0.8808956149581405,1,False,False,False,True,none,ok,2005
W007,160,155,164,145,175,Je,prepost_contrast,26,161,157,160.58781955150678,164,8,0.5907628081756842,1,False,False,False,True,none,ok,2005
W002,45,40,48,30,60,Jw,detector_score,26,41,38,41.53383062524672,45,8,0.7386237698348038,1,False,False,False,True,none,ok,2005
W003,81,75,86,66,96,Jw,detector_score,26,82,78,81.5295969046906,85,8,0.6977632779456339,1,False,False,False,True,none,ok,2005
W005,113,107,117,98,128,Jw,detector_score,26,107,103,106.50256925608326,110,8,0.8860513092528657,1,False,False,False,True,none,ok,2005
W007,160,155,164,145,175,Jw,detector_score,26,152,149,151.5372395322117,154,6,0.7438551771240697,1,False,False,False,False,none,ok,2005
W002,45,40,48,30,60,Jw,prepost_contrast,26,41,38,40.971506567829884,44,7,0.661814218551652,2,True,False,False,True,none,ok,2005
W003,81,75,86,66,96,Jw,prepost_contrast,26,82,78,81.59974067989188,85,8,0.5528005027224028,1,False,False,False,True,none,ok,2005
W005,113,107,117,98,128,Jw,prepost_contrast,26,103,102,102.99347446337826,104,3,0.9319469737825012,3,True,False,False,False,none,ok,2005
W007,160,155,164,145,175,Jw,prepost_contrast,26,150,148,150.4646808192189,153,6,0.7042865826320508,2,True,False,False,False,none,ok,2005
W002,45,40,48,30,60,P,detector_score,27,45,40,43.70590769554304,47,8,0.5983393264598054,1,False,False,False,True,none,ok,2006
W003,81,75,86,66,96,P,detector_score,27,82,79,82.42839576782876,86,8,0.7585613683932599,1,False,False,False,True,none,ok,2006
W005,113,107,117,98,128,P,detector_score,27,98,98,98.90962456229668,100,3,0.6498088924558796,2,True,True,False,False,96,ok,2006
W007,160,155,164,145,175,P,detector_score,27,158,155,157.49157187749154,160,6,0.7179954742192592,1,False,False,False,True,none,ok,2006
W002,45,40,48,30,60,P,prepost_contrast,27,45,41,44.62018526871625,48,8,0.5,1,False,False,False,True,none,ok,2006
W003,81,75,86,66,96,P,prepost_contrast,27,83,80,82.54318655410687,85,6,0.8159574410330201,2,True,False,False,True,none,ok,2006
W005,113,107,117,98,128,P,prepost_contrast,27,98,98,98.86703115197619,100,3,0.5397349406340586,2,True,True,False,False,96,ok,2006
W007,160,155,164,145,175,P,prepost_contrast,27,156,153,156.37465992554996,160,8,0.6227371554251047,1,False,False,False,True,none,ok,2006
W002,45,40,48,30,60,V,detector_score,27,45,41,44.634748900881156,48,8,0.624520123598375,1,False,False,False,True,none,ok,2006
W003,81,75,86,66,96,V,detector_score,27,79,75,78.5067449316556,82,8,0.7942158031928906,1,False,False,False,True,none,ok,2006
W005,113,107,117,98,128,V,detector_score,27,114,111,114.51010835992452,118,8,0.7133937238015744,1,False,False,False,True,none,ok,2006
W007,160,155,164,145,175,V,detector_score,27,161,159,161.4644816296559,164,6,0.7940062812651909,1,False,False,False,True,none,ok,2006
W002,45,40,48,30,60,V,prepost_contrast,27,44,42,45.42486521157501,49,8,0.7484347904212815,1,False,False,False,True,none,ok,2006
W003,81,75,86,66,96,V,prepost_contrast,27,76,74,76.48727524955046,79,6,0.6754428084726665,2,True,False,False,True,none,ok,2006
W005,113,107,117,98,128,V,prepost_contrast,27,113,110,113.41034420182189,117,8,0.6266556493413935,1,False,False,False,True,none,ok,2006
W007,160,155,164,145,175,V,prepost_contrast,27,161,158,161.0235362844677,164,7,0.6811046022830348,2,True,False,False,True,none,ok,2006
W002,45,40,48,30,60,H,detector_score,27,35,31,34.560247109638105,38,8,0.7259411572354382,1,False,True,False,False,none,ok,2006
W003,81,75,86,66,96,H,detector_score,27,77,75,77.03618609539375,79,5,0.8147777407156906,2,True,False,False,True,none,ok,2006
W005,113,107,117,98,128,H,detector_score,27,115,110,113.72606622216615,117,8,0.57677519167571,1,False,False,False,True,none,ok,2006
W007,160,155,164,145,175,H,detector_score,27,155,152,154.5045751465468,157,6,0.5506235825259989,1,False,False,False,True,none,ok,2006
W002,45,40,48,30,60,H,prepost_contrast,27,36,32,35.65376397240308,39,8,0.6014982283633681,1,False,False,False,False,none,ok,2006
W003,81,75,86,66,96,H,prepost_contrast,27,94,92,94.06253228612968,96,5,0.632522381206658,2,True,False,True,False,96,ok,2006
W005,113,107,117,98,128,H,prepost_contrast,27,114,110,113.56596262805292,117,8,0.6365380369788021,1,False,False,False,True,none,ok,2006
W007,160,155,164,145,175,H,prepost_contrast,27,155,152,154.5303833753575,157,6,0.5,2,True,False,False,True,none,ok,2006
W002,45,40,48,30,60,Je,detector_score,27,46,43,45.87577300553346,49,7,0.5,1,False,False,False,True,none,ok,2006
W003,81,75,86,66,96,Je,detector_score,27,94,89,92.71349326970812,96,8,0.7542341622139643,1,False,False,True,False,96,ok,2006
W005,113,107,117,98,128,Je,detector_score,27,109,106,109.51925940800584,113,8,0.799900703231208,1,False,False,False,True,none,ok,2006
W007,160,155,164,145,175,Je,detector_score,27,162,159,161.53405861156116,164,6,0.7415237902888528,1,False,False,False,True,none,ok,2006
W002,45,40,48,30,60,Je,prepost_contrast,27,44,42,44.4826335111196,47,6,0.5,1,False,False,False,True,none,ok,2006
W003,81,75,86,66,96,Je,prepost_contrast,27,96,92,94.08656500630029,96,5,0.7530826997416165,2,True,False,True,False,96,ok,2006
W005,113,107,117,98,128,Je,prepost_contrast,27,108,106,109.3908171274655,113,8,0.7609703204660714,1,False,False,False,True,none,ok,2006
W007,160,155,164,145,175,Je,prepost_contrast,27,161,157,160.58057854980876,164,8,0.6146725343045858,1,False,False,False,True,none,ok,2006
W002,45,40,48,30,60,Jw,detector_score,27,42,39,42.46091190973956,46,8,0.7449788854554036,1,False,False,False,True,none,ok,2006
W003,81,75,86,66,96,Jw,detector_score,27,83,79,82.51434635539562,86,8,0.6599831314751059,1,False,False,False,True,none,ok,2006
W005,113,107,117,98,128,Jw,detector_score,27,109,103,106.55738281823295,110,8,0.9128357450132055,1,False,False,False,True,none,ok,2006
