window_id,anchor_day,field,metric,day,curve_value
W007,160,H,detector_score,158,5.456963500980963
W007,160,H,detector_score,159,3.9080497002252974
W007,160,H,detector_score,160,2.5122076881083153
W007,160,H,detector_score,161,1.3611521303235836
W007,160,H,detector_score,162,0.6442144446765443
W007,160,H,detector_score,163,0.393805128283212
W007,160,H,detector_score,164,0.4567564427116304
W007,160,H,detector_score,165,0.6944917452658035
W007,160,H,detector_score,166,1.0533629418352932
W007,160,H,detector_score,167,1.525494283858856
W007,160,H,detector_score,168,2.0874407303746283
W002,45,H,prepost_contrast,30,0.22318482440305112
W002,45,H,prepost_contrast,31,0.23603780798749088
W002,45,H,prepost_contrast,32,0.2515145528252871
W002,45,H,prepost_contrast,33,0.2712908392409513
W002,45,H,prepost_contrast,34,0.29347413825941926
W002,45,H,prepost_contrast,35,0.3105751372974004
W002,45,H,prepost_contrast,36,0.3168779273412175
W002,45,H,prepost_contrast,37,0.30933433339554484
W002,45,H,prepost_contrast,38,0.285613145136651
W002,45,H,prepost_contrast,39,0.2457384460016174
W002,45,H,prepost_contrast,40,0.1936705049377129
W002,45,H,prepost_contrast,41,0.13626305439226524
W002,45,H,prepost_contrast,42,0.08163856356930142
W002,45,H,prepost_contrast,43,0.0497128917517137
W002,45,H,prepost_contrast,44,0.0657071704229258
W002,45,H,prepost_contrast,45,0.0867477799378183
W002,45,H,prepost_contrast,46,0.08981355256448428
W002,45,H,prepost_contrast,47,0.08174652544034655
W002,45,H,prepost_contrast,48,0.07607632985743913
W002,45,H,prepost_contrast,49,0.0905307522312838
W002,45,H,prepost_contrast,50,0.12109074371011523
W002,45,H,prepost_contrast,51,0.148382080822521
W002,45,H,prepost_contrast,52,0.1672802114182883
W002,45,H,prepost_contrast,53,0.17981712625783075
W002,45,H,prepost_contrast,54,0.18072260628666154
W002,45,H,prepost_contrast,55,0.1676783905377794
W002,45,H,prepost_contrast,56,0.14953528444370867
W002,45,H,prepost_contrast,57,0.13313436833754022
W002,45,H,prepost_contrast,58,0.11982133983531253
W002,45,H,prepost_contrast,59,0.11677705245001575
W002,45,H,prepost_contrast,60,0.12391952594302265
W003,81,H,prepost_contrast,66,0.17525677493784853
W003,81,H,prepost_contrast,67,0.18530057335950675
W003,81,H,prepost_contrast,68,0.20045261582907367
W003,81,H,prepost_contrast,69,0.21858873908395474
W003,81,H,prepost_contrast,70,0.23493396671715955
W003,81,H,prepost_contrast,71,0.2538440907387131
W003,81,H,prepost_contrast,72,0.2789202502702636
W003,81,H,prepost_contrast,73,0.3034818243697533
W003,81,H,prepost_contrast,74,0.3222368081425451
W003,81,H,prepost_contrast,75,0.3349897634744976
W003,81,H,prepost_contrast,76,0.3394546838384113
W003,81,H,prepost_contrast,77,0.3341492934742446
W003,81,H,prepost_contrast,78,0.3205270821778939
W003,81,H,prepost_contrast,79,0.30234650401549956
W003,81,H,prepost_contrast,80,0.28209483176253086
W003,81,H,prepost_contrast,81,0.26119466608951836
W003,81,H,prepost_contrast,82,0.24187825459880605
W003,81,H,prepost_contrast,83,0.22657886986549383
W003,81,H,prepost_contrast,84,0.21501999430139268
W003,81,H,prepost_contrast,85,0.20593267708981552
W003,81,H,prepost_contrast,86,0.19733857094056287
W003,81,H,prepost_contrast,87,0.18865862413593024
W003,81,H,prepost_contrast,88,0.18399802864872153
W003,81,H,prepost_contrast,89,0.1939591537370342
W003,81,H,prepost_contrast,90,0.23040525512966872
W003,81,H,prepost_contrast,91,0.28673739706523077
W003,81,H,prepost_contrast,92,0.34270652970281174
W003,81,H,prepost_contrast,93,0.38794008515094175
W003,81,H,prepost_contrast,94,0.4131889374496998
W003,81,H,prepost_contrast,95,0.40769774172549417
W003,81,H,prepost_contrast,96,0.37505845217123374
W005,113,H,prepost_contrast,98,0.2807047195737171
W005,113,H,prepost_contrast,99,0.2182606150410524
W005,113,H,prepost_contrast,100,0.15751247183354486
W005,113,H,prepost_contrast,101,0.11388119222563035
W005,113,H,prepost_contrast,102,0.08636506566716355
W005,113,H,prepost_contrast,103,0.07552809026456153
W005,113,H,prepost_contrast,104,0.08166611062805434
W005,113,H,prepost_contrast,105,0.10995289146249584
W005,113,H,prepost_contrast,106,0.16001336329758042
W005,113,H,prepost_contrast,107,0.22348611150751882
W005,113,H,prepost_contrast,108,0.29738499421518194
W005,113,H,prepost_contrast,109,0.3721995044440755
W005,113,H,prepost_contrast,110,0.4386527199818604
W005,113,H,prepost_contrast,111,0.49460485859723713
W005,113,H,prepost_contrast,112,0.5415361953028225
W005,113,H,prepost_contrast,113,0.5742920117453598
W005,113,H,prepost_contrast,114,0.5847936817119298
W005,113,H,prepost_contrast,115,0.5675718353512528
W005,113,H,prepost_contrast,116,0.5253299598582742
W005,113,H,prepost_contrast,117,0.4665066649140028
W005,113,H,prepost_contrast,118,0.40062423446985557
W005,113,H,prepost_contrast,119,0.33258333861722056
W005,113,H,prepost_contrast,120,0.2705128275571144
W005,113,H,prepost_contrast,121,0.21501727887529284
W005,113,H,prepost_contrast,122,0.15523656459356241
W005,113,H,prepost_contrast,123,0.09658865073682708
W005,113,H,prepost_contrast,124,0.09628336626318855
W005,113,H,prepost_contrast,125,0.1605219306520831
W005,113,H,prepost_contrast,126,0.2389354435295886
W005,113,H,prepost_contrast,127,0.3033055456194935
W005,113,H,prepost_contrast,128,0.3291640842836639
W007,160,H,prepost_contrast,145,0.08189197476611457
W007,160,H,prepost_contrast,146,0.07626682952747653
W007,160,H,prepost_contrast,147,0.07674230538410397
W007,160,H,prepost_contrast,148,0.08273428019731216
W007,160,H,prepost_contrast,149,0.10805240315232097
W007,160,H,prepost_contrast,150,0.15743454959230901
W007,160,H,prepost_contrast,151,0.21964699785116792
W007,160,H,prepost_contrast,152,0.28668092940128653
W007,160,H,prepost_contrast,153,0.3455183071740765
W007,160,H,prepost_contrast,154,0.38072678929457304
W007,160,H,prepost_contrast,155,0.3885665317244862
W007,160,H,prepost_contrast,156,0.36876004223766423
W007,160,H,prepost_contrast,157,0.3195712417215739
W007,160,H,prepost_contrast,158,0.2507174565207564
W007,160,H,prepost_contrast,159,0.1753641004265123
W007,160,H,prepost_contrast,160,0.10903189670067569
W007,160,H,prepost_contrast,161,0.09553611589232361
W007,160,H,prepost_contrast,162,0.1282504003703034
W007,160,H,prepost_contrast,163,0.149162928352309
W007,160,H,prepost_contrast,164,0.14900049949981173
W007,160,H,prepost_contrast,165,0.135536643017768
W007,160,H,prepost_contrast,166,0.13120005230222115
W007,160,H,prepost_contrast,167,0.16350642500316678
W007,160,H,prepost_contrast,168,0.20728122725938178
W007,160,H,prepost_contrast,169,0.23828784289623334
W007,160,H,prepost_contrast,170,0.250385887362524
W007,160,H,prepost_contrast,171,0.23752007630724617
W007,160,H,prepost_contrast,172,0.2067225902232547
W007,160,H,prepost_contrast,173,0.17648122194417967
W007,160,H,prepost_contrast,174,0.13774204823232689
W007,160,H,prepost_contrast,175,0.10511409526025578
W002,45,Je,detector_score,30,5.013734327150961
W002,45,Je,detector_score,31,5.075214153576109
W002,45,Je,detector_score,32,5.267809092366989
W002,45,Je,detector_score,33,5.442389697096082
W002,45,Je,detector_score,34,5.437637546724202
W002,45,Je,detector_score,35,5.1003605335904645
W002,45,Je,detector_score,36,4.404149915695158
W002,45,Je,detector_score,37,3.490009075697399
W002,45,Je,detector_score,38,2.798517569703481
W002,45,Je,detector_score,39,2.726614186275543
W002,45,Je,detector_score,40,3.4589868024456614
W002,45,Je,detector_score,41,4.8011229039725665
W002,45,Je,detector_score,42,6.548734272628787
W002,45,Je,detector_score,43,8.58232030548438
W002,45,Je,detector_score,44,10.463693053711147
W002,45,Je,detector_score,45,11.768001191895458
W002,45,Je,detector_score,46,12.201986759874023
W002,45,Je,detector_score,47,11.643310819387192
W002,45,Je,detector_score,48,10.47138719644
W002,45,Je,detector_score,49,9.077913943782736
W002,45,Je,detector_score,50,7.703613262227702
W002,45,Je,detector_score,51,6.622660341222669
W002,45,Je,detector_score,52,5.687902402331844
W002,45,Je,detector_score,53,4.839926726732725
W002,45,Je,detector_score,54,4.258982436034235
W002,45,Je,detector_score,55,3.935697728731873
W002,45,Je,detector_score,56,3.7887063604158535
W002,45,Je,detector_score,57,3.698898807735408
W002,45,Je,detector_score,58,3.5777436683516415
W002,45,Je,detector_score,59,3.4123555287578826
W002,45,Je,detector_score,60,3.245639177189866
W003,81,Je,detector_score,66,3.2926593915580638
W003,81,Je,detector_score,67,3.422182472503688
W003,81,Je,detector_score,68,3.5428547117411435
W003,81,Je,detector_score,69,3.6775673565861244
W003,81,Je,detector_score,70,3.8729232576037935
W003,81,Je,detector_score,71,4.131351940854008
W003,81,Je,detector_score,72,4.4332759116664375
W003,81,Je,detector_score,73,4.748245736478719
W003,81,Je,detector_score,74,5.037537091502003
W003,81,Je,detector_score,75,5.270966456976614
W003,81,Je,detector_score,76,5.476615298590638
W003,81,Je,detector_score,77,5.636927927466381
W003,81,Je,detector_score,78,5.754162439496927
W003,81,Je,detector_score,79,5.838258156572779
W003,81,Je,detector_score,80,5.912215056022428
W003,81,Je,detector_score,81,5.948923321784777
W003,81,Je,detector_score,82,5.873653416749018
W003,81,Je,detector_score,83,5.740769171723617
W003,81,Je,detector_score,84,5.722763127669891
W003,81,Je,detector_score,85,5.8657182241578125
W003,81,Je,detector_score,86,6.121295556100941
W003,81,Je,detector_score,87,6.400552880655631
W003,81,Je,detector_score,88,6.620162900207162
W003,81,Je,detector_score,89,6.756436894874135
W003,81,Je,detector_score,90,6.859351551736157
W003,81,Je,detector_score,91,7.0285914641388905
W003,81,Je,detector_score,92,7.329933754992022
W003,81,Je,detector_score,93,7.65173099446632
W003,81,Je,detector_score,94,7.771161835682942
W003,81,Je,detector_score,95,7.737493788583446
W003,81,Je,detector_score,96,7.653880340940944
W005,113,Je,detector_score,98,7.7147048331992805
W005,113,Je,detector_score,99,8.025558597418406
W005,113,Je,detector_score,100,8.442616051620583
W005,113,Je,detector_score,101,8.822241314475939
W005,113,Je,detector_score,102,9.165242255288085
W005,113,Je,detector_score,103,9.797636407812524
W005,113,Je,detector_score,104,10.84306222495865
W005,113,Je,detector_score,105,12.148908320994156
W005,113,Je,detector_score,106,13.627491080921544
W005,113,Je,detector_score,107,15.007958053776406
W005,113,Je,detector_score,108,15.954546190829195
W005,113,Je,detector_score,109,16.4185735104349
W005,113,Je,detector_score,110,16.616007311174407
W005,113,Je,detector_score,111,16.652666002833563
W005,113,Je,detector_score,112,16.52608405744318
W005,113,Je,detector_score,113,15.97026287747683
W005,113,Je,detector_score,114,14.979102104031966
W005,113,Je,detector_score,115,13.700008757934901
W005,113,Je,detector_score,116,12.08899032801864
W005,113,Je,detector_score,117,10.207532071216573
W005,113,Je,detector_score,118,8.155632810917906
W005,113,Je,detector_score,119,6.03625809555917
W005,113,Je,detector_score,120,4.0916696042531235
W005,113,Je,detector_score,121,2.477748873347459
W005,113,Je,detector_score,122,1.3547048205209187
W005,113,Je,detector_score,123,0.802899018518926
W005,113,Je,detector_score,124,0.7352800161203428
W005,113,Je,detector_score,125,1.0386617718686848
W005,113,Je,detector_score,126,1.6470039373908483
W005,113,Je,detector_score,127,2.558955589928118
W005,113,Je,detector_score,128,3.8510624919159175
W007,160,Je,detector_score,145,8.823836736572002
W007,160,Je,detector_score,146,7.879314206138605
W007,160,Je,detector_score,147,7.051929207631547
W007,160,Je,detector_score,148,6.319339798581772
W007,160,Je,detector_score,149,5.734829668111795
W007,160,Je,detector_score,150,5.331168757011434
W007,160,Je,detector_score,151,5.1995138031331525
W007,160,Je,detector_score,152,5.483193632962497
W007,160,Je,detector_score,153,6.279856164840184
W007,160,Je,detector_score,154,7.446479897761021
W007,160,Je,detector_score,155,8.829590637586817
W007,160,Je,detector_score,156,10.537300612525723
W007,160,Je,detector_score,157,12.589655863943594
W007,160,Je,detector_score,158,14.86466286992279
W007,160,Je,detector_score,159,17.098626751221754
W007,160,Je,detector_score,160,19.033830774063958
W007,160,Je,detector_score,161,20.223520665922436
W007,160,Je,detector_score,162,20.266046161694703
W007,160,Je,detector_score,163,19.40288182219537
W007,160,Je,detector_score,164,18.039385174623433
W007,160,Je,detector_score,165,16.344288448378258
W007,160,Je,detector_score,166,14.41492023193597
W007,160,Je,detector_score,167,12.462431404478362
W007,160,Je,detector_score,168,10.735397564529402
W002,45,Je,prepost_contrast,30,0.2184967246666937
W002,45,Je,prepost_contrast,31,0.23193797234547256
W002,45,Je,prepost_contrast,32,0.2559188486887725
W002,45,Je,prepost_contrast,33,0.27827174327633714
W002,45,Je,prepost_contrast,34,0.2869242582076134
W002,45,Je,prepost_contrast,35,0.27191119637727573
W002,45,Je,prepost_contrast,36,0.23703576061541176
W002,45,Je,prepost_contrast,37,0.1904962451004065
W002,45,Je,prepost_contrast,38,0.15045791732034652
W002,45,Je,prepost_contrast,39,0.15059429521210216
W002,45,Je,prepost_contrast,40,0.19338048323333884
W002,45,Je,prepost_contrast,41,0.25658460447214954
W002,45,Je,prepost_contrast,42,0.3172687758079106
W002,45,Je,prepost_contrast,43,0.3609677749452174
W002,45,Je,prepost_contrast,44,0.38418333567645563
W002,45,Je,prepost_contrast,45,0.38408703184392706
W002,45,Je,prepost_contrast,46,0.3629464023486981
W002,45,Je,prepost_contrast,47,0.3258705327103504
W002,45,Je,prepost_contrast,48,0.2793042434396143
W002,45,Je,prepost_contrast,49,0.23018223775783211
W002,45,Je,prepost_contrast,50,0.18805729716357708
W002,45,Je,prepost_contrast,51,0.1614965767418549
W002,45,Je,prepost_contrast,52,0.1463064226335348
W002,45,Je,prepost_contrast,53,0.13966892386385574
W002,45,Je,prepost_contrast,54,0.14348463419867988
W002,45,Je,prepost_contrast,55,0.15796633879817215
W002,45,Je,prepost_contrast,56,0.1734759899113437
W002,45,Je,prepost_contrast,57,0.18294007516054775
W002,45,Je,prepost_contrast,58,0.18469042814979475
W002,45,Je,prepost_contrast,59,0.17717746896918618
W002,45,Je,prepost_contrast,60,0.16242163868645312
W003,81,Je,prepost_contrast,66,0.16183370608011774
W003,81,Je,prepost_contrast,67,0.1559158354604739
W003,81,Je,prepost_contrast,68,0.15213458717561137
W003,81,Je,prepost_contrast,69,0.15518261655132784
W003,81,Je,prepost_contrast,70,0.1639145747019027
W003,81,Je,prepost_contrast,71,0.17229729824791795
W003,81,Je,prepost_contrast,72,0.17865197763721719
W003,81,Je,prepost_contrast,73,0.18377187022599195
W003,81,Je,prepost_contrast,74,0.19003322347105953
W003,81,Je,prepost_contrast,75,0.19846528436294428
W003,81,Je,prepost_contrast,76,0.2095698097436836
W003,81,Je,prepost_contrast,77,0.2189901183286413
W003,81,Je,prepost_contrast,78,0.22286464212361884
W003,81,Je,prepost_contrast,79,0.21956930935799343
W003,81,Je,prepost_contrast,80,0.21259339412859662
W003,81,Je,prepost_contrast,81,0.2040592602230416
W003,81,Je,prepost_contrast,82,0.19685809813543442
W003,81,Je,prepost_contrast,83,0.1958894846076464
W003,81,Je,prepost_contrast,84,0.20166626404548424
W003,81,Je,prepost_contrast,85,0.2089173528497389
W003,81,Je,prepost_contrast,86,0.21287174565556516
W003,81,Je,prepost_contrast,87,0.2134513878993705
W003,81,Je,prepost_contrast,88,0.21372735756567376
W003,81,Je,prepost_contrast,89,0.21223684275684723
W003,81,Je,prepost_contrast,90,0.21132051422363293
W003,81,Je,prepost_contrast,91,0.21546614713247692
W003,81,Je,prepost_contrast,92,0.22250762858545223
W003,81,Je,prepost_contrast,93,0.22885522068878986
W003,81,Je,prepost_contrast,94,0.2325499739696001
W003,81,Je,prepost_contrast,95,0.2352720778557381
W003,81,Je,prepost_contrast,96,0.23747697712368332
W005,113,Je,prepost_contrast,98,0.23078586390002515
W005,113,Je,prepost_contrast,99,0.22810451534948592
W005,113,Je,prepost_contrast,100,0.22463444231832455
W005,113,Je,prepost_contrast,101,0.21828882135115665
W005,113,Je,prepost_contrast,102,0.21841479583945414
W005,113,Je,prepost_contrast,103,0.23642070848355098
W005,113,Je,prepost_contrast,104,0.26817874375362305
W005,113,Je,prepost_contrast,105,0.30425122822311973
W005,113,Je,prepost_contrast,106,0.33839760025556864
W005,113,Je,prepost_contrast,107,0.36306173584658774
W005,113,Je,prepost_contrast,108,0.3727326176852664
W005,113,Je,prepost_contrast,109,0.36974542448865033
W005,113,Je,prepost_contrast,110,0.36479980654224153
W005,113,Je,prepost_contrast,111,0.3595196031884558
W005,113,Je,prepost_contrast,112,0.3514254073299326
W005,113,Je,prepost_contrast,113,0.3444171457967181
W005,113,Je,prepost_contrast,114,0.3408132263579967
W005,113,Je,prepost_contrast,115,0.3335280696400625
W005,113,Je,prepost_contrast,116,0.3191301206787872
W005,113,Je,prepost_contrast,117,0.2978688442344943
W005,113,Je,prepost_contrast,118,0.2681520437791153
W005,113,Je,prepost_contrast,119,0.22787297465579084
W005,113,Je,prepost_contrast,120,0.17792811726180205
W005,113,Je,prepost_contrast,121,0.12140628082145287
W005,113,Je,prepost_contrast,122,0.06567744423771976
W005,113,Je,prepost_contrast,123,0.04308499345975013
W005,113,Je,prepost_contrast,124,0.07212349648312959
W005,113,Je,prepost_contrast,125,0.10695268385218372
W005,113,Je,prepost_contrast,126,0.1326994088985693
W005,113,Je,prepost_contrast,127,0.15089403200263407
W005,113,Je,prepost_contrast,128,0.1753655394161918
W007,160,Je,prepost_contrast,145,0.26894962583042176
W007,160,Je,prepost_contrast,146,0.24364586955472317
W007,160,Je,prepost_contrast,147,0.20714610435643646
W007,160,Je,prepost_contrast,148,0.17227250090517102
W007,160,Je,prepost_contrast,149,0.14945933945141274
W007,160,Je,prepost_contrast,150,0.1348848949587239
W007,160,Je,prepost_contrast,151,0.13195206815001032
W007,160,Je,prepost_contrast,152,0.14199152209661123
W007,160,Je,prepost_contrast,153,0.16404081308138344
W007,160,Je,prepost_contrast,154,0.1941197235848345
W007,160,Je,prepost_contrast,155,0.233947612282182
W007,160,Je,prepost_contrast,156,0.28629645525600084
W007,160,Je,prepost_contrast,157,0.33922813470349217
W007,160,Je,prepost_contrast,158,0.37915745375529825
W007,160,Je,prepost_contrast,159,0.4093292103892778
W007,160,Je,prepost_contrast,160,0.4305019344321643
W007,160,Je,prepost_contrast,161,0.434228536024623
W007,160,Je,prepost_contrast,162,0.4217792983952065
W007,160,Je,prepost_contrast,163,0.40302184978192085
W007,160,Je,prepost_contrast,164,0.3782368397586588
W007,160,Je,prepost_contrast,165,0.3429552952078764
W007,160,Je,prepost_contrast,166,0.30374714036675954
W007,160,Je,prepost_contrast,167,0.2702524465807369
W007,160,Je,prepost_contrast,168,0.24049214205689884
W007,160,Je,prepost_contrast,169,0.2203394802764108
W007,160,Je,prepost_contrast,170,0.2155641791428439
W007,160,Je,prepost_contrast,171,0.22285067844036385
W007,160,Je,prepost_contrast,172,0.23830852206092795
W007,160,Je,prepost_contrast,173,0.25207957446927526
W007,160,Je,prepost_contrast,174,0.24095861969252466
W007,160,Je,prepost_contrast,175,0.2264831905136932
W002,45,Jw,detector_score,30,2.806599715310974
W002,45,Jw,detector_score,31,3.1643997204937335
W002,45,Jw,detector_score,32,3.5186509397107946
W002,45,Jw,detector_score,33,3.792632086668971
W002,45,Jw,detector_score,34,4.160133983423137
W002,45,Jw,detector_score,35,4.856367706562543
W002,45,Jw,detector_score,36,6.044895898792799
W002,45,Jw,detector_score,37,7.723574304102547
W002,45,Jw,detector_score,38,9.394767120960317
W002,45,Jw,detector_score,39,10.68819037665218
W002,45,Jw,detector_score,40,11.460322172788048
W002,45,Jw,detector_score,41,11.770966007882706
W002,45,Jw,detector_score,42,11.667764707468015
W002,45,Jw,detector_score,43,11.319060825993866
W002,45,Jw,detector_score,44,10.94054628142348
W002,45,Jw,detector_score,45,10.513710739521185
W002,45,Jw,detector_score,46,9.77629609059732
W002,45,Jw,detector_score,47,8.916572482936521
W002,45,Jw,detector_score,48,8.224242444008077
W002,45,Jw,detector_score,49,7.579897996132241
W002,45,Jw,detector_score,50,6.852003604834169
W002,45,Jw,detector_score,51,6.05162818329436
W002,45,Jw,detector_score,52,5.219347563769221
W002,45,Jw,detector_score,53,4.336103965259797
W002,45,Jw,detector_score,54,3.4734030967344283
W002,45,Jw,detector_score,55,2.816621079583546
W002,45,Jw,detector_score,56,2.406424816477445
W002,45,Jw,detector_score,57,2.1965826152854726
W002,45,Jw,detector_score,58,2.1444247252675024
W002,45,Jw,detector_score,59,2.188496054725308
W002,45,Jw,detector_score,60,2.30056387706099
W003,81,Jw,detector_score,66,4.352294645105784
W003,81,Jw,detector_score,67,4.783725931859982
W003,81,Jw,detector_score,68,5.200916470121817
W003,81,Jw,detector_score,69,5.596306993429233
W003,81,Jw,detector_score,70,5.959448895154668
W003,81,Jw,detector_score,71,6.34468050040945
W003,81,Jw,detector_score,72,6.798809547225458
W003,81,Jw,detector_score,73,7.338026745867444
W003,81,Jw,detector_score,74,8.037702738960377
W003,81,Jw,detector_score,75,8.924300762801398
W003,81,Jw,detector_score,76,9.936940735545601
W003,81,Jw,detector_score,77,10.940946048577981
W003,81,Jw,detector_score,78,11.840246837069596
W003,81,Jw,detector_score,79,12.722878630264963
W003,81,Jw,detector_score,80,13.58982804331006
W003,81,Jw,detector_score,81,14.296626416488884
W003,81,Jw,detector_score,82,14.718508656230235
W003,81,Jw,detector_score,83,14.807843176914874
W003,81,Jw,detector_score,84,14.392605036173217
W003,81,Jw,detector_score,85,13.493258384294823
W003,81,Jw,detector_score,86,12.3339322509433
W003,81,Jw,detector_score,87,11.223258491394798
W003,81,Jw,detector_score,88,10.204885025313681
W003,81,Jw,detector_score,89,9.252500221421835
W003,81,Jw,detector_score,90,8.40974140732496
W003,81,Jw,detector_score,91,7.8726464837195875
W003,81,Jw,detector_score,92,7.683464225110906
W003,81,Jw,detector_score,93,7.913136178766586
W003,81,Jw,detector_score,94,8.655148690806355
W003,81,Jw,detector_score,95,9.900185013611353
W003,81,Jw,detector_score,96,11.624283242358443
W005,113,Jw,detector_score,98,16.291766664249817
W005,113,Jw,detector_score,99,18.927794741614395
W005,113,Jw,detector_score,100,21.302514341065404
W005,113,Jw,detector_score,101,23.157290434282555
W005,113,Jw,detector_score,102,24.345248599960204
W005,113,Jw,detector_score,103,24.911597581426918
W005,113,Jw,detector_score,104,25.06998583750547
W005,113,Jw,detector_score,105,24.970813645892488
W005,113,Jw,detector_score,106,24.791482501662728
W005,113,Jw,detector_score,107,24.717924468339127
W005,113,Jw,detector_score,108,24.63696658932396
W005,113,Jw,detector_score,109,24.177378157853518
W005,113,Jw,detector_score,110,23.169081002425564
W005,113,Jw,detector_score,111,21.627147807683592
W005,113,Jw,detector_score,112,19.549915189674103
W005,113,Jw,detector_score,113,16.974676152538258
W005,113,Jw,detector_score,114,14.111621373811143
W005,113,Jw,detector_score,115,11.225043992467075
W005,113,Jw,detector_score,116,8.434314439627272
W005,113,Jw,detector_score,117,5.948034365374281
W005,113,Jw,detector_score,118,4.004679185263858
W005,113,Jw,detector_score,119,2.7205455202745465
W005,113,Jw,detector_score,120,2.1439715806905593
W005,113,Jw,detector_score,121,2.397203370365875
W005,113,Jw,detector_score,122,3.599617656844903
W005,113,Jw,detector_score,123,5.67557313388403
W005,113,Jw,detector_score,124,8.387013933312813
W005,113,Jw,detector_score,125,11.433817336810872
W005,113,Jw,detector_score,126,14.523707083738184
W005,113,Jw,detector_score,127,17.390305430396086
W005,113,Jw,detector_score,128,19.792465354859125
W007,160,Jw,detector_score,145,8.823624529335191
W007,160,Jw,detector_score,146,9.214039622120806
W007,160,Jw,detector_score,147,9.680285941712718
W007,160,Jw,detector_score,148,10.174390855248003
W007,160,Jw,detector_score,149,10.695341075766319
W007,160,Jw,detector_score,150,11.175946449121477
W007,160,Jw,detector_score,151,11.512103712597913
W007,160,Jw,detector_score,152,11.561730035015003
W007,160,Jw,detector_score,153,11.375983333715254
W007,160,Jw,detector_score,154,11.131617626957613
W007,160,Jw,detector_score,155,10.813803603691476
W007,160,Jw,detector_score,156,10.446314398572122
W007,160,Jw,detector_score,157,10.042274757412013
W007,160,Jw,detector_score,158,9.631445444758638
W007,160,Jw,detector_score,159,9.184315775941675
W007,160,Jw,detector_score,160,8.79322277104649
W007,160,Jw,detector_score,161,8.600325051210058
W007,160,Jw,detector_score,162,8.691824031375567
W007,160,Jw,detector_score,163,8.928980734584808
W007,160,Jw,detector_score,164,9.150578461018158
W007,160,Jw,detector_score,165,9.374096665766881
W007,160,Jw,detector_score,166,9.650626452805946
W007,160,Jw,detector_score,167,9.935659854203305
W007,160,Jw,detector_score,168,10.175321693760148
W002,45,Jw,prepost_contrast,30,0.19895122228771042
W002,45,Jw,prepost_contrast,31,0.1872054373201053
W002,45,Jw,prepost_contrast,32,0.18302560796616396
W002,45,Jw,prepost_contrast,33,0.18422945281318692
W002,45,Jw,prepost_contrast,34,0.1919872474055737
W002,45,Jw,prepost_contrast,35,0.20653394388452576
W002,45,Jw,prepost_contrast,36,0.2281456500247664
W002,45,Jw,prepost_contrast,37,0.25515411767613366
W002,45,Jw,prepost_contrast,38,0.2858524766093854
W002,45,Jw,prepost_contrast,39,0.3135367910866554
W002,45,Jw,prepost_contrast,40,0.3364716772985387
W002,45,Jw,prepost_contrast,41,0.34905237593612165
W002,45,Jw,prepost_contrast,42,0.3406241479878556
W002,45,Jw,prepost_contrast,43,0.31502294771612843
W002,45,Jw,prepost_contrast,44,0.28846391529567406
W002,45,Jw,prepost_contrast,45,0.2705520932276431
W002,45,Jw,prepost_contrast,46,0.2618723733459267
W002,45,Jw,prepost_contrast,47,0.26883581953425445
W002,45,Jw,prepost_contrast,48,0.2823350470100511
W002,45,Jw,prepost_contrast,49,0.28288954242269143
W002,45,Jw,prepost_contrast,50,0.26670186688736575
W002,45,Jw,prepost_contrast,51,0.23916688670311625
W002,45,Jw,prepost_contrast,52,0.2027630853017185
W002,45,Jw,prepost_contrast,53,0.16161013643004923
W002,45,Jw,prepost_contrast,54,0.12763998019885772
W002,45,Jw,prepost_contrast,55,0.109590743197248
W002,45,Jw,prepost_contrast,56,0.10526039423849973
W002,45,Jw,prepost_contrast,57,0.10923683344303359
W002,45,Jw,prepost_contrast,58,0.11637462918423618
W002,45,Jw,prepost_contrast,59,0.12292878127219768
W002,45,Jw,prepost_contrast,60,0.1275481250931406
W003,81,Jw,prepost_contrast,66,0.1887633072341392
W003,81,Jw,prepost_contrast,67,0.1937265324900935
W003,81,Jw,prepost_contrast,68,0.1965157882441112
W003,81,Jw,prepost_contrast,69,0.1983932968330294
W003,81,Jw,prepost_contrast,70,0.20342600938142752
W003,81,Jw,prepost_contrast,71,0.2122168232990008
W003,81,Jw,prepost_contrast,72,0.2233401143088531
W003,81,Jw,prepost_contrast,73,0.2354096207090509
W003,81,Jw,prepost_contrast,74,0.2471410833261177
W003,81,Jw,prepost_contrast,75,0.25857155112666447
W003,81,Jw,prepost_contrast,76,0.26972029037130146
W003,81,Jw,prepost_contrast,77,0.2792212881616179
W003,81,Jw,prepost_contrast,78,0.29035739071160394
W003,81,Jw,prepost_contrast,79,0.30910573178613504
W003,81,Jw,prepost_contrast,80,0.3338732712960419
W003,81,Jw,prepost_contrast,81,0.3544813433315805
W003,81,Jw,prepost_contrast,82,0.36724457980707353
W003,81,Jw,prepost_contrast,83,0.36892893983387964
W003,81,Jw,prepost_contrast,84,0.35220072653403994
W003,81,Jw,prepost_contrast,85,0.31984401856137246
W003,81,Jw,prepost_contrast,86,0.2861756614092637
W003,81,Jw,prepost_contrast,87,0.25918468363053027
W003,81,Jw,prepost_contrast,88,0.23943216531080053
W003,81,Jw,prepost_contrast,89,0.23070499974246458
W003,81,Jw,prepost_contrast,90,0.2311000460861754
W003,81,Jw,prepost_contrast,91,0.233450829982965
W003,81,Jw,prepost_contrast,92,0.2345102744176902
