baseline_config,field,day,branch,S,V,V_smooth3,positive_growth_threshold,negative_growth_threshold,growth_flag,negative_growth_flag
C1_buffered_stage,H,45,pattern,0.7099862395067987,0.021010228404212072,0.013098772018553287,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,46,pattern,0.7029581532998145,-0.007028086206984252,-0.003189403443079386,0.02245633076401052,-0.002046369954902573,False,True
C1_buffered_stage,H,47,pattern,0.6794078007733485,-0.02355035252646598,-0.012061967868162271,0.02245633076401052,-0.002046369954902573,False,True
C1_buffered_stage,H,48,pattern,0.6738003359023119,-0.005607464871036583,-0.007948750090822151,0.02245633076401052,-0.002046369954902573,False,True
C1_buffered_stage,H,49,pattern,0.679111903027348,0.00531156712503611,0.0009843425195178075,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,50,pattern,0.6823608283319019,0.0032489253045538957,0.007769218910596824,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,51,pattern,0.6971079926341024,0.014747164302200466,0.01263780553855598,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,52,pattern,0.717025319643016,0.019917327008913577,0.012872941198597684,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,53,pattern,0.720979651927695,0.0039543322846790074,0.010718156800250752,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,54,pattern,0.7292624630348546,0.008282811107159671,0.014585977308544459,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,55,pattern,0.7607832515686493,0.0315207885337947,0.024186222488547515,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,56,pattern,0.7935383193933375,0.03275506782468818,0.030656303552075343,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,57,pattern,0.8212313736910807,0.027693054297743158,0.03156209050416333,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,58,pattern,0.8554695230811393,0.03423814939005865,0.03106305671561016,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,59,pattern,0.886727489540168,0.031257966459028674,0.031628843978720456,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,60,pattern,0.916117905627242,0.029390416087074045,0.02705351336444517,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,61,pattern,0.9366300631744748,0.02051215754723279,0.027033038579682533,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,62,pattern,0.9678266052792156,0.031196542104740765,0.032734718721939594,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,63,pattern,1.0143220617930608,0.046495456513845235,0.04601601736847131,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,64,pattern,1.0746781152798888,0.06035605348682793,0.06078125319347316,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,65,pattern,1.150170364859635,0.07549224957974632,0.06622561706543895,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,66,pattern,1.2129989129893777,0.06282854812974259,0.05880823836820648,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,67,pattern,1.2511028303845082,0.03810391739513053,0.04678167323777882,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,68,pattern,1.2905153845729715,0.039412554188463345,0.04187547424700592,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,69,pattern,1.3386253357303954,0.04810995115742389,0.05345291159148887,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,70,pattern,1.4114615651589748,0.07283622942857937,0.07465318814368893,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,71,pattern,1.5144749490040383,0.10301338384506353,0.09566639762580771,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,72,pattern,1.6256245286078186,0.11114957960378025,0.10752121174735903,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,73,pattern,1.734025200401052,0.10840067179323332,0.11091655124613602,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,74,pattern,1.8472246027424464,0.11319940234139447,0.1108000370673139,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,Jw,0,distance,,,,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,1,distance,,,,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,2,distance,,,,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,3,distance,,,,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,4,distance,0.21915339319952556,,-0.000561371229378077,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,5,distance,0.2185920219701475,-0.000561371229378077,-0.003263821587131316,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,6,distance,0.21262575002526293,-0.005966271944884555,-0.0045882418209942195,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,7,distance,0.2053886677365429,-0.007237082288720026,-0.006630593201050176,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,8,distance,0.19870024236699696,-0.006688425369545947,-0.007121940774380063,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,9,distance,0.19125992770212275,-0.007440314664874215,-0.007989040395578314,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,10,distance,0.18142154654980797,-0.009838381152314779,-0.010445006042694641,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,11,distance,0.16736522423891304,-0.014056322310894931,-0.013578653767912304,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,12,distance,0.15052396639838583,-0.016841257840527202,-0.017352174312345436,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,13,distance,0.12936502361277166,-0.02115894278561417,-0.020760368231586845,0.020869291036945858,-0.017352174312345436,False,True
C1_buffered_stage,Jw,14,distance,0.1050841195441525,-0.024280904068619158,-0.021951351581312104,0.020869291036945858,-0.017352174312345436,False,True
C1_buffered_stage,Jw,15,distance,0.08466991165444952,-0.02041420788970298,-0.02147912563248125,0.020869291036945858,-0.017352174312345436,False,True
C1_buffered_stage,Jw,16,distance,0.06492764671532791,-0.01974226493912161,-0.017111429656261494,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,17,distance,0.05374983057536802,-0.011177816139959891,-0.009427272985702903,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,18,distance,0.05638809269734081,0.0026382621219727884,0.0011298209898989258,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,19,distance,0.06831710968502469,0.01192901698768388,0.00916468693617732,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,20,distance,0.08124389138389998,0.01292678169887529,0.011534671912658325,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,21,distance,0.09099210843531579,0.009748217051415806,0.010839001767499962,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,22,distance,0.10083411498752458,0.009842006552208793,0.012349126436178984,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,23,distance,0.11829127069243693,0.017457155704912353,0.0146669042195786,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,24,distance,0.13499282109405158,0.016701550401614654,0.016448092146174622,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,25,distance,0.15017839142604844,0.015185570331996856,0.017377627327067394,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,26,distance,0.1704241526736391,0.02024576124759067,0.018660933585956652,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,27,distance,0.19097562185192155,0.020551469178282433,0.01924275909750109,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,28,distance,0.2079066687185517,0.01693104686663016,0.0194616705230021,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,29,distance,0.2288091642426454,0.020902495524093706,0.020869291036945858,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,30,distance,0.2535834949627591,0.024774330720113702,0.02320042710551574,0.020869291036945858,-0.017352174312345436,True,False
C1_buffered_stage,Jw,31,distance,0.2775079500350989,0.023924455072339812,0.023713776561772426,0.020869291036945858,-0.017352174312345436,True,False
C1_buffered_stage,Jw,32,distance,0.2999504939279627,0.022442543892863764,0.02166440490562806,0.020869291036945858,-0.017352174312345436,True,False
C1_buffered_stage,Jw,33,distance,0.3185767096796433,0.018626215751680608,0.017780057733295402,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,34,distance,0.33084812323498514,0.012271413555341837,0.012527189373490752,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,35,distance,0.33753206204843494,0.006683938813449808,0.00971365710764327,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,36,distance,0.3477176810025731,0.010185618954138165,0.01267574069304872,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,37,distance,0.3688753453141313,0.02115766431155819,0.017216206704978514,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,38,distance,0.3891806821633705,0.020305336849239186,0.019202737348801013,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,39,distance,0.40532589304897615,0.016145210885605665,0.015244453551629475,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,40,distance,0.4146087059690197,0.00928281292004357,0.011602808853478197,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,41,distance,0.4239891087238051,0.009380402754785355,0.011268105228353845,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,42,distance,0.4391302087340377,0.015141100010232611,0.01503441888024043,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,43,distance,0.459711962609741,0.020581753875703324,0.02035130301457126,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,44,distance,0.48504301776751885,0.025331055157777838,0.026033351965396374,0.020869291036945858,-0.017352174312345436,True,False
C1_buffered_stage,Jw,45,distance,0.5172302646302268,0.03218724686270796,0.029240957903425586,0.020869291036945858,-0.017352174312345436,True,False
C1_buffered_stage,Jw,46,distance,0.5474348363200178,0.03020457168979096,0.030908194580114973,0.020869291036945858,-0.017352174312345436,True,False
C1_buffered_stage,Jw,47,distance,0.5777676015078638,0.030332765187846,0.03218037168166762,0.020869291036945858,-0.017352174312345436,True,False
C1_buffered_stage,Jw,48,distance,0.6137713796752297,0.036003778167365885,0.036118669837777895,0.020869291036945858,-0.017352174312345436,True,False
C1_buffered_stage,Jw,49,distance,0.6557908458333515,0.0420194661581218,0.04031702646592109,0.020869291036945858,-0.017352174312345436,True,False
C1_buffered_stage,Jw,50,distance,0.698718680905627,0.0429278350722756,0.041437006161204125,0.020869291036945858,-0.017352174312345436,True,False
C1_buffered_stage,Jw,51,distance,0.738082398158842,0.03936371725321497,0.03966899748909495,0.020869291036945858,-0.017352174312345436,True,False
C1_buffered_stage,Jw,52,distance,0.7747978383006363,0.03671544014179429,0.03587376463033909,0.020869291036945858,-0.017352174312345436,True,False
C1_buffered_stage,Jw,53,distance,0.8063399747966443,0.03154213649600801,0.028847628140555637,0.020869291036945858,-0.017352174312345436,True,False
C1_buffered_stage,Jw,54,distance,0.8246252825805089,0.018285307783864613,0.021292832156549386,0.020869291036945858,-0.017352174312345436,True,False
C1_buffered_stage,Jw,55,distance,0.8386763347702845,0.014051052189775537,0.015807017715177785,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,56,distance,0.8537610279421777,0.015084693171893204,0.015150593179147095,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,57,distance,0.8700770621179502,0.016316034175772542,0.017128424615717546,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,58,distance,0.8900616086174371,0.019984546499486888,0.020048985551591885,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,59,distance,0.9139079845969533,0.02384637597951622,0.022754165756571448,0.020869291036945858,-0.017352174312345436,True,False
C1_buffered_stage,Jw,60,distance,0.9383395593876646,0.02443157479071123,0.023160363827933367,0.020869291036945858,-0.017352174312345436,True,False
C1_buffered_stage,Jw,61,distance,0.9595427001012372,0.021203140713572655,0.01992974912187621,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,62,distance,0.973697231962582,0.014154531861344744,0.008736169572401309,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,63,distance,0.9645480681048685,-0.009149163857713472,-0.006897316264525462,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,64,distance,0.9388507513076608,-0.02569731679720766,-0.019862182841031768,0.020869291036945858,-0.017352174312345436,False,True
C1_buffered_stage,Jw,65,distance,0.9141106834394866,-0.024740067868174176,-0.02388026375623779,0.020869291036945858,-0.017352174312345436,False,True
C1_buffered_stage,Jw,66,distance,0.8929072768361551,-0.02120340660333153,-0.0222346904742375,0.020869291036945858,-0.017352174312345436,False,True
C1_buffered_stage,Jw,67,distance,0.8721466798849483,-0.0207605969512068,-0.02025383668897285,0.020869291036945858,-0.017352174312345436,False,True
C1_buffered_stage,Jw,68,distance,0.8533491733725681,-0.018797506512380213,-0.019228020518694766,0.020869291036945858,-0.017352174312345436,False,True
C1_buffered_stage,Jw,69,distance,0.8352232152800708,-0.018125958092497285,-0.0181734253662504,0.020869291036945858,-0.017352174312345436,False,True
C1_buffered_stage,Jw,70,distance,0.8176264037861971,-0.01759681149387371,-0.017924927472614132,0.020869291036945858,-0.017352174312345436,False,True
C1_buffered_stage,Jw,71,distance,0.7995743909547257,-0.018052012831471398,-0.017133106778301783,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,72,distance,0.7838238949451655,-0.015750496009560244,-0.015851715537696782,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,73,distance,0.7700712571731068,-0.013752637772058707,-0.013917210358072177,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,74,distance,0.7578227598805092,-0.012248497292597582,-0.013000567532328144,0.020869291036945858,-0.017352174312345436,False,False
C1_buffered_stage,Jw,0,pattern,,,,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,1,pattern,,,,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,2,pattern,,,,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,3,pattern,,,,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,4,pattern,-0.08499409775725683,,-0.00358463295054072,0.030588739628714418,-0.0006207531669745354,False,True
C1_buffered_stage,Jw,5,pattern,-0.08857873070779755,-0.00358463295054072,-0.0007631367950255846,0.030588739628714418,-0.0006207531669745354,False,True
C1_buffered_stage,Jw,6,pattern,-0.086520371347308,0.0020583593604895506,0.0008971465525887586,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,7,pattern,-0.08230265809949056,0.004217713247817445,0.003568810978832058,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,8,pattern,-0.07787229777130138,0.0044303603281891785,0.003416850093026886,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,9,pattern,-0.07626982106822734,0.001602476703074035,0.0018781658498349767,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,10,pattern,-0.07666816054998563,-0.0003983394817582836,0.0006663097245328589,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,11,pattern,-0.0758733685977028,0.0007947919522828251,0.00039673113920324354,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,12,pattern,-0.07507962765061761,0.0007937409470851892,0.0007472946803056593,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,13,pattern,-0.07442627650906865,0.0006533511415489635,0.00028396213733393,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,14,pattern,-0.07502148218570101,-0.0005952056766323627,0.0012023517352996217,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,15,pattern,-0.07147257244471875,0.0035489097409822645,0.0034572518039185838,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,16,pattern,-0.0640545210973129,0.007418051347405849,0.006917625511623876,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,17,pattern,-0.05426860565082938,0.009785915446483516,0.011252908118146885,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,18,pattern,-0.03771384809027809,0.01655475756055129,0.01660153421223012,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,19,pattern,-0.014249918460622544,0.023463929629655548,0.020622716919550477,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,20,pattern,0.007599545107822055,0.0218494635684446,0.02150665176151702,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,21,pattern,0.026806107194272982,0.019206562086450926,0.017594965083138927,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,22,pattern,0.038534976788794244,0.011728869594521261,0.010839831618310253,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,23,pattern,0.04011903996275282,0.0015840631739585734,0.002731336926627248,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,24,pattern,0.035000117974154726,-0.005118921988598091,-0.00273727424469275,0.030588739628714418,-0.0006207531669745354,False,True
C1_buffered_stage,Jw,25,pattern,0.030323154054715994,-0.004676963919438733,-0.0006207531669745354,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,26,pattern,0.03825678046182921,0.007933626407113217,0.0038398350940669693,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,27,pattern,0.046519623256355634,0.008262842794526423,0.005947598614262845,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,28,pattern,0.04816594989750453,0.0016463266411488944,0.005667432413227064,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,29,pattern,0.0552590777015104,0.0070931278040058734,0.007126566585458245,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,30,pattern,0.06789932301273037,0.012640245311219968,0.01633872985532915,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,31,pattern,0.09718213946349198,0.029282816450761612,0.030588739628714418,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,32,pattern,0.14702529658765365,0.049843157124161666,0.04429276367683299,0.030588739628714418,-0.0006207531669745354,True,False
C1_buffered_stage,Jw,33,pattern,0.20077761404322933,0.05375231745557568,0.04623849100597097,0.030588739628714418,-0.0006207531669745354,True,False
C1_buffered_stage,Jw,34,pattern,0.23589761248140492,0.03511999843817559,0.03425583401221958,0.030588739628714418,-0.0006207531669745354,True,False
C1_buffered_stage,Jw,35,pattern,0.2497927986243124,0.013895186142907467,0.024617072166859294,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,36,pattern,0.2746288305438072,0.024836031919494822,0.033636807411415955,0.030588739628714418,-0.0006207531669745354,True,False
C1_buffered_stage,Jw,37,pattern,0.3368080347156528,0.06217920417184558,0.051206339071861014,0.030588739628714418,-0.0006207531669745354,True,False
C1_buffered_stage,Jw,38,pattern,0.40341181583989544,0.06660378112424264,0.061577060673837,0.030588739628714418,-0.0006207531669745354,True,False
C1_buffered_stage,Jw,39,pattern,0.4593600125653182,0.05594819672542278,0.049892945283136,0.030588739628714418,-0.0006207531669745354,True,False
C1_buffered_stage,Jw,40,pattern,0.4864868705650608,0.02712685799974257,0.034888763459802685,0.030588739628714418,-0.0006207531669745354,True,False
C1_buffered_stage,Jw,41,pattern,0.5080781062193035,0.021591235654242702,0.02557701997369873,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,42,pattern,0.5360910724864144,0.028012966267110917,0.028366867183102256,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,43,pattern,0.5715874721143676,0.035496399627953146,0.034989310314258816,0.030588739628714418,-0.0006207531669745354,True,False
C1_buffered_stage,Jw,44,pattern,0.61304603716208,0.04145856504771239,0.04263460292964653,0.030588739628714418,-0.0006207531669745354,True,False
C1_buffered_stage,Jw,45,pattern,0.663994881275354,0.05094884411327405,0.04465848979907731,0.030588739628714418,-0.0006207531669745354,True,False
C1_buffered_stage,Jw,46,pattern,0.7055629415115995,0.041568060236245485,0.04380417941874718,0.030588739628714418,-0.0006207531669745354,True,False
C1_buffered_stage,Jw,47,pattern,0.7444585754183215,0.038895633906722016,0.04225590252649284,0.030588739628714418,-0.0006207531669745354,True,False
C1_buffered_stage,Jw,48,pattern,0.7907625888548325,0.04630401343651103,0.04459893418145341,0.030588739628714418,-0.0006207531669745354,True,False
C1_buffered_stage,Jw,49,pattern,0.8393597440559597,0.04859715520112717,0.043994203385003004,0.030588739628714418,-0.0006207531669745354,True,False
C1_buffered_stage,Jw,50,pattern,0.8764411855733305,0.037081441517370806,0.03754678115206881,0.030588739628714418,-0.0006207531669745354,True,False
C1_buffered_stage,Jw,51,pattern,0.903402932311039,0.02696174673770846,0.028726186391794695,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,52,pattern,0.9255383032313438,0.02213537092030482,0.02147987454965387,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,53,pattern,0.9408808092222921,0.01534250599094833,0.013609813008366093,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,54,pattern,0.9442323713361372,0.00335156211384513,0.006575138846893092,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,55,pattern,0.9452637197720231,0.001031348435885815,0.0027865875525744377,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,56,pattern,0.9492405718800154,0.003976852107992368,0.003029185092674469,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,57,pattern,0.9533199266141607,0.004079354734145224,0.005390781660528347,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,58,pattern,0.9614360647536081,0.008116138139447449,0.008503784223807523,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,59,pattern,0.974751924551438,0.013315859797829899,0.011664109539956261,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,60,pattern,0.9883122552340294,0.013560330682591437,0.012730943842989081,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,61,pattern,0.9996288962825753,0.011316641048545906,0.011435014460356477,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,62,pattern,1.0090569679325074,0.00942807164993209,0.010584339906285156,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,63,pattern,1.020065274952885,0.011008307020377472,0.010579407959054913,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,64,pattern,1.03136712015974,0.011301845206855177,0.009218435854998633,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,65,pattern,1.0367122754975033,0.005345155337763252,0.006739438874926525,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,66,pattern,1.0402835915776645,0.0035713160801611465,0.004403235909014554,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,67,pattern,1.0445768278867837,0.004293236309119264,0.0039137974729908835,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,68,pattern,1.048453667916476,0.003876840029692241,0.0043383173582626595,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,69,pattern,1.0532985436524525,0.004844875735976473,0.004633118209807459,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,70,pattern,1.0584761825162061,0.005177638863753664,0.005160679182153978,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,71,pattern,1.063935705462938,0.0054595229467317985,0.005264714171167843,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,72,pattern,1.069092686165956,0.005156980703018066,0.0054283373635229575,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,73,pattern,1.074761194606775,0.005668508440819009,0.005884611593823437,0.030588739628714418,-0.0006207531669745354,False,False
C1_buffered_stage,Jw,74,pattern,1.0815895402444082,0.006828345637633237,0.006248427039226123,0.030588739628714418,-0.0006207531669745354,False,False
C2_immediate_pre,H,0,distance,,,,0.051803915544005014,-0.032787001987811565,False,False
C2_immediate_pre,H,1,distance,,,,0.051803915544005014,-0.032787001987811565,False,False
C2_immediate_pre,H,2,distance,,,,0.051803915544005014,-0.032787001987811565,False,False
C2_immediate_pre,H,3,distance,,,,0.051803915544005014,-0.032787001987811565,False,False
C2_immediate_pre,H,4,distance,0.35485347010239365,,-0.005611007436553017,0.051803915544005014,-0.032787001987811565,False,False
C2_immediate_pre,H,5,distance,0.34924246266584064,-0.005611007436553017,-0.004988923279651669,0.051803915544005014,-0.032787001987811565,False,False
C2_immediate_pre,H,6,distance,0.3448756235430903,-0.004366839122750321,-0.004260386549882644,0.051803915544005014,-0.032787001987811565,False,False
C2_immediate_pre,H,7,distance,0.3420723104527457,-0.0028033130903445946,-0.0029238210011645984,0.051803915544005014,-0.032787001987811565,False,False
C2_immediate_pre,H,8,distance,0.34047099966234684,-0.00160131079039888,-0.00144860997104392,0.051803915544005014,-0.032787001987811565,False,False
C2_immediate_pre,H,9,distance,0.34052979362995855,5.8793967611714404e-05,-0.0003712328589472273,0.051803915544005014,-0.032787001987811565,False,False
C2_immediate_pre,H,10,distance,0.34095861187590404,0.0004288182459454837,-0.0001655405055514166,0.051803915544005014,-0.032787001987811565,False,False
C2_immediate_pre,H,11,distance,0.3399743781456926,-0.0009842337302114479,-0.0014024295760181975,0.051803915544005014,-0.032787001987811565,False,False
C2_immediate_pre,H,12,distance,0.33632250490190396,-0.003651873243788628,-0.0030611949120536255,0.051803915544005014,-0.032787001987811565,False,False
C2_immediate_pre,H,13,distance,0.33177502713974316,-0.004547477762160801,-0.005134861962393322,0.051803915544005014,-0.032787001987811565,False,False
C2_immediate_pre,H,14,distance,0.3245697922585126,-0.007205234881230538,-0.007887952089473552,0.051803915544005014,-0.032787001987811565,False,False
C2_immediate_pre,H,15,distance,0.3126586486334833,-0.011911143625029319,-0.01084299779667595,0.051803915544005014,-0.032787001987811565,False,False
C2_immediate_pre,H,16,distance,0.2992460337497153,-0.013412614883767993,-0.012672113479747634,0.051803915544005014,-0.032787001987811565,False,False
C2_immediate_pre,H,17,distance,0.2865534518192697,-0.01269258193044559,-0.013607967316101735,0.051803915544005014,-0.032787001987811565,False,False
C2_immediate_pre,H,18,distance,0.2718347466851781,-0.014718705134091625,-0.015861139284731724,0.051803915544005014,-0.032787001987811565,False,False
C2_immediate_pre,H,19,distance,0.25166261589552014,-0.02017213078965796,-0.01993399151704826,0.051803915544005014,-0.032787001987811565,False,False
C2_immediate_pre,H,20,distance,0.22675147726812495,-0.02491113862739519,-0.021110824910452724,0.051803915544005014,-0.032787001987811565,False,False
C2_immediate_pre,H,21,distance,0.20850227195381993,-0.018249205314305017,-0.018184367717881456,0.051803915544005014,-0.032787001987811565,False,False
C2_immediate_pre,H,22,distance,0.19710951274187577,-0.011392759211944159,-0.012242723331432467,0.051803915544005014,-0.032787001987811565,False,False
