baseline_config,field,day,D_pre,D_post,S_dist,R_pre,R_post,R_diff,P_proj_reference,S_pattern,S_pattern_dynamic_range,branch_validity_flag
C1_buffered_stage,Jw,70,13.322471822156338,2.971610365580911,0.8176264037861971,-0.4272382245840768,0.9737729091304794,1.4010111337145563,1.2195505311857542,1.0584761825162061,2.4497066234698965,valid
C1_buffered_stage,Jw,71,13.717882053478396,3.4385979547152927,0.7995743909547257,-0.4479774884117999,0.9664078748263512,1.4143853632381511,1.252395098439122,1.063935705462938,2.4497066234698965,valid
C1_buffered_stage,Jw,72,14.125224080905049,3.8956912956199523,0.7838238949451655,-0.4670616870809277,0.9599567659425133,1.427018453023441,1.2864797512104373,1.069092686165956,2.4497066234698965,valid
C1_buffered_stage,Jw,73,14.544263731827131,4.342642637355378,0.7700712571731068,-0.4868435795617778,0.9540610561343321,1.44090463569611,1.3220247926006095,1.074761194606775,2.4497066234698965,valid
C1_buffered_stage,Jw,74,14.997357804940304,4.792702086247227,0.7578227598805092,-0.5093057709290316,0.9483263083029311,1.4576320792319626,1.36158943633854,1.0815895402444082,2.4497066234698965,valid
C2_immediate_pre,H,0,,,,,,,,,0.014749509491921818,valid
C2_immediate_pre,H,1,,,,,,,,,0.014749509491921818,valid
C2_immediate_pre,H,2,,,,,,,,,0.014749509491921818,valid
C2_immediate_pre,H,3,,,,,,,,,0.014749509491921818,valid
C2_immediate_pre,H,4,31.31746995701517,56.937183288952674,0.35485347010239365,0.9986795462592287,0.9880974324353573,-0.01058211382387142,-1.1763691963350547,-0.2222887884402156,0.014749509491921818,valid
C2_immediate_pre,H,5,29.692644507331767,55.32749960882643,0.34924246266584064,0.998741823942715,0.9881694605850123,-0.01057236335770273,-1.1158851762525244,-0.22162771790264757,0.014749509491921818,valid
C2_immediate_pre,H,6,28.515984709258905,54.16885226558745,0.3448756235430903,0.9989118389858838,0.9885409986615097,-0.010370840324374075,-1.0726047622036015,-0.20796468501067059,0.014749509491921818,valid
C2_immediate_pre,H,7,27.802847805529403,53.47484394546697,0.3420723104527457,0.9991410617093915,0.9891413638031079,-0.009999697906283633,-1.0469945839020114,-0.18280165038272492,0.014749509491921818,valid
C2_immediate_pre,H,8,27.42381654593861,53.122886618605385,0.34047099966234684,0.9993880938271277,0.989683847802701,-0.009704246024426655,-1.0346981541331672,-0.1627703481879777,0.014749509491921818,valid
C2_immediate_pre,H,9,27.45161845449058,53.162821068887105,0.34052979362995855,0.9995125880505495,0.9901058953749223,-0.009406692675627215,-1.036713911086612,-0.14259656892010392,0.014749509491921818,valid
C2_immediate_pre,H,10,27.563419624782018,53.27753486272057,0.34095861187590404,0.999532445152164,0.9903746132596362,-0.009157831892527835,-1.0412064274386243,-0.1257240903311936,0.014749509491921818,valid
C2_immediate_pre,H,11,27.307415740469505,53.01456584358737,0.3399743781456926,0.9995337201086877,0.9907587943867647,-0.008774925721922955,-1.030897594569653,-0.09976348663690843,0.014749509491921818,valid
C2_immediate_pre,H,12,26.40498255792654,52.1059174653358,0.33632250490190396,0.9994930080479127,0.9910067615794654,-0.008486246468447312,-0.9960174894896963,-0.08019136095816973,0.014749509491921818,valid
C2_immediate_pre,H,13,25.336041271540594,51.029083282783056,0.33177502713974316,0.999447095689931,0.9911973573437516,-0.00824973834617937,-0.954683070382575,-0.06415637875096646,0.014749509491921818,valid
C2_immediate_pre,H,14,23.75877250435016,49.44203998970605,0.3245697922585126,0.9994262581727258,0.9913760126921073,-0.008050245480618501,-0.8938754514940185,-0.05063098892901142,0.014749509491921818,valid
C2_immediate_pre,H,15,21.4565639463647,47.16960085075029,0.3126586486334833,0.9995871859449648,0.9914348224810656,-0.008152363463899137,-0.8082805807230806,-0.05755447227173311,0.014749509491921818,valid
C2_immediate_pre,H,16,19.18651411650924,44.92967107094938,0.2992460337497153,0.9997174455710522,0.9914735473213345,-0.008243898249717718,-0.7237346923010237,-0.06376042684050802,0.014749509491921818,valid
C2_immediate_pre,H,17,17.279284424052047,43.021103913095445,0.2865534518192697,0.999748475948117,0.9916868260548117,-0.008061649893305267,-0.6508458147240472,-0.051404195162955156,0.014749509491921818,valid
C2_immediate_pre,H,18,15.330362058239919,41.065526418793446,0.2718347466851781,0.9997634822972913,0.991949162881768,-0.007814319415523241,-0.5760493324098633,-0.034635469537368284,0.014749509491921818,valid
C2_immediate_pre,H,19,13.044653390290474,38.78924074560324,0.25166261589552014,0.9997418045597559,0.9919792707188502,-0.00776253384090575,-0.4893673306059572,-0.031124466364967622,0.014749509491921818,valid
C2_immediate_pre,H,20,10.709599620839018,36.52096200489772,0.22675147726812495,0.9998330133012697,0.9918725680768131,-0.007960445224456603,-0.40384056978777727,-0.04454263350193222,0.014749509491921818,valid
C2_immediate_pre,H,21,9.24387827570053,35.09078622976782,0.20850227195381993,0.9998831765167083,0.992011429824137,-0.007871746692571291,-0.34959082888746523,-0.03852897373013499,0.014749509491921818,valid
C2_immediate_pre,H,22,8.412679087640498,34.267549637075085,0.19710951274187577,0.999912703974621,0.9922425563465423,-0.007670147628078605,-0.3181386294659039,-0.024860786011546798,0.014749509491921818,valid
C2_immediate_pre,H,23,7.9258319232605805,33.78395640201728,0.19002330727382755,0.9999303334215325,0.9923743083830882,-0.007556025038444325,-0.299636851857827,-0.017123403985603216,0.014749509491921818,valid
C2_immediate_pre,H,24,7.4703938189599715,33.31035170686524,0.18318433669215775,0.9999265324727182,0.9925942776180138,-0.007332254854704456,-0.2812764896390445,-0.0019520395505739905,0.014749509491921818,valid
C2_immediate_pre,H,25,6.484293806758215,32.29376807077996,0.16721552065277867,0.9998918233377831,0.9927217127900667,-0.007170110547716435,-0.2420327106592077,0.009041160397995577,0.014749509491921818,valid
C2_immediate_pre,H,26,5.192317624487154,30.989397392806335,0.14350667518124616,0.9998832630968763,0.9926577025416451,-0.007225560555231159,-0.19201815501287356,0.005281712835004211,0.014749509491921818,valid
C2_immediate_pre,H,27,3.7046688728121584,29.479392195572977,0.11164000889395789,0.9998753646878344,0.9925287567475888,-0.007346607940245664,-0.13413443798578645,-0.002925162456733602,0.014749509491921818,valid
C2_immediate_pre,H,28,2.1243886977315056,27.9083771572152,0.07073569940217801,0.999924104558868,0.9925547664654046,-0.007369338093463407,-0.07412072077046418,-0.004466241041766667,0.014749509491921818,valid
C2_immediate_pre,H,29,0.7721954883741549,26.596059064414614,0.02821500680230518,0.9999700237762781,0.9925112641590684,-0.007458759617209654,-0.02399375660444005,-0.010528918840999409,0.014749509491921818,valid
C2_immediate_pre,H,30,0.8972608215956449,25.211983012190256,0.03436563798276574,0.9999793203892401,0.9923181095479077,-0.007661210841332422,0.02932470976198,-0.024254882015140835,0.014749509491921818,valid
C2_immediate_pre,H,31,2.3740681777397574,23.82251514278669,0.09062510743069101,0.9999139733394334,0.9922014027549747,-0.007712570584458733,0.08342011404269246,-0.027737014295840787,0.014749509491921818,valid
C2_immediate_pre,H,32,3.62766719827536,22.551641187331782,0.13857001662693955,0.9998978210987979,0.9924452282821936,-0.007452592816604264,0.13269376160952157,-0.010110816760468056,0.014749509491921818,valid
C2_immediate_pre,H,33,4.942909345836256,21.25947407700206,0.18864350109188754,0.9998420569783908,0.9927311457323852,-0.007110911246005602,0.18302331530160762,0.01305480585130748,0.014749509491921818,valid
C2_immediate_pre,H,34,6.389015966209247,19.859995865758403,0.24340024710676209,0.9996679163455969,0.9931409462996177,-0.006526970045979241,0.2378378803169672,0.05264535632664232,0.014749509491921818,valid
C2_immediate_pre,H,35,7.9943395698399,18.28668841903825,0.3041867149649937,0.9994391933947987,0.9936347992473884,-0.005804394147410297,0.2994537065648894,0.1016351819859087,0.014749509491921818,valid
C2_immediate_pre,H,36,9.732457543299407,16.67486799080807,0.36855142830458343,0.9989416306220856,0.9938212382294783,-0.005120392392607309,0.36407714170986016,0.14800972448697353,0.014749509491921818,valid
C2_immediate_pre,H,37,11.28815504082278,15.219079058131179,0.4258518636340198,0.9983706846240229,0.9941718482919385,-0.004198836332084399,0.422746732767838,0.2104901792456649,0.014749509491921818,valid
C2_immediate_pre,H,38,12.747511850361194,13.770225913220846,0.4807164157067691,0.9979320095411464,0.9948752302612114,-0.0030567792799349736,0.47989294377371083,0.2879203509252669,0.014749509491921818,valid
C2_immediate_pre,H,39,13.835810633299944,12.711664658412857,0.5211723706780887,0.997450608356646,0.9954543290704133,-0.001996279286232694,0.5221260417803641,0.35982104662522263,0.014749509491921818,valid
C2_immediate_pre,H,40,14.609091227366278,12.11922056790381,0.5465774022417511,0.9965928029120461,0.9954430392584915,-0.0011497636535545697,0.5493407912179872,0.4172138455614689,0.014749509491921818,valid
C2_immediate_pre,H,41,14.928009151581982,12.056655903949181,0.5532034257554042,0.9955156080139008,0.9952615317722338,-0.0002540762416670672,0.5574462190149604,0.47794043530861013,0.014749509491921818,valid
C2_immediate_pre,H,42,15.1836134041873,11.870668369746301,0.5612277395150251,0.9949699968904084,0.9956206818205888,0.0006506849301803896,0.5664519963471938,0.5392822156805599,0.014749509491921818,valid
C2_immediate_pre,H,43,15.399868875195015,11.690134629424623,0.5684705383138429,0.994653521487433,0.9958250747269801,0.0011715532395470962,0.5745091576304536,0.5745964957691271,0.014749509491921818,valid
C2_immediate_pre,H,44,15.290096138605486,11.773142582121384,0.5649765830464071,0.9945865095076847,0.9961692693666077,0.0015827598589229774,0.5705674127098599,0.602475837763591,0.014749509491921818,valid
C2_immediate_pre,H,45,14.763715973537183,12.04988222182534,0.5506055496904777,0.9950690141497576,0.9971356661739483,0.0020666520241907627,0.5539505814542657,0.6352831772573423,0.014749509491921818,valid
C2_immediate_pre,H,46,14.393285359035717,12.137755650705452,0.542507372920311,0.9957618734320217,0.9979116713668048,0.002149797934783093,0.5443670584389242,0.6409203756087769,0.014749509491921818,valid
C2_immediate_pre,H,47,14.150736792234465,12.164923666719352,0.5377306343614767,0.9963893488237687,0.998333921426425,0.001944572602656236,0.5387445342159519,0.6270063310611086,0.014749509491921818,valid
C2_immediate_pre,H,48,14.23544038026416,11.955798406071366,0.5435191705285458,0.996661415766361,0.998658505505596,0.0019970897392349585,0.5442670394895298,0.630566933304016,0.014749509491921818,valid
C2_immediate_pre,H,49,14.965264780328008,11.151075411193245,0.5730230449818741,0.9966621698794459,0.9989363566950976,0.002274186815651724,0.5738537176162637,0.6493538005261789,0.014749509491921818,valid
C2_immediate_pre,H,50,16.434590614268483,9.643986379635729,0.6301950684698026,0.9965094612230487,0.9990296480119129,0.0025201867888641205,0.6312955790785136,0.6660323194523254,0.014749509491921818,valid
C2_immediate_pre,H,51,17.680421244730383,8.417093017505065,0.6774752977265323,0.9961805733350653,0.9990501189435268,0.0028695456084615323,0.6792354825175156,0.6897184508310504,0.014749509491921818,valid
C2_immediate_pre,H,52,18.493738770043528,7.709752877545774,0.7057738342189575,0.995555088808414,0.9989061844081796,0.003351095599765541,0.7095059056559547,0.7223669935888791,0.014749509491921818,valid
C2_immediate_pre,H,53,19.408955555719427,6.940584571484643,0.736595608956417,0.9949967001461181,0.9985835869655436,0.0035868868194255388,0.7435793957920332,0.7383533706130871,0.014749509491921818,valid
C2_immediate_pre,H,54,20.349005750812566,6.099214135466609,0.7693903725206563,0.9946394633077275,0.9984256618436829,0.0037861985359554096,0.7794233874983969,0.7518664787363798,0.014749509491921818,valid
C2_immediate_pre,H,55,21.204993219482592,5.36829792568599,0.7979814432333864,0.9940318279123856,0.9983514689352342,0.004319641022848542,0.8120094153110988,0.7880332737871097,0.014749509491921818,valid
C2_immediate_pre,H,56,22.13693744725886,4.588256790181994,0.8283171770645528,0.9934642236136719,0.9983229450429582,0.004858721429286228,0.8477147664789949,0.824582313382829,0.014749509491921818,valid
C2_immediate_pre,H,57,22.884572326627392,3.721965312663426,0.8601108733829739,0.9936360938302212,0.9988144018504831,0.005178308020261868,0.8780077891520529,0.8462499214582483,0.014749509491921818,valid
C2_immediate_pre,H,58,23.355734364385306,3.0736881965342815,0.8837020298324924,0.9937000514150954,0.999294734783811,0.005594683368715603,0.8974268775762082,0.8744796974166813,0.014749509491921818,valid
C2_immediate_pre,H,59,23.67339960992562,2.6423039404415403,0.8995921224228614,0.9935038469272532,0.9995315036367987,0.006027656709545415,0.910331329560299,0.9038347984162738,0.014749509491921818,valid
C2_immediate_pre,H,60,24.166314913446104,2.1872572276369286,0.917003387019888,0.993056161778017,0.9995622857894185,0.006506124011401493,0.9294438154173513,0.9362743383289828,0.014749509491921818,valid
C2_immediate_pre,H,61,25.007102088796,1.562666478989958,0.9411862969373176,0.9926913489203727,0.9995534236698612,0.006862074749488523,0.9618334093123365,0.9604073942981987,0.014749509491921818,valid
C2_immediate_pre,H,62,25.976382996165665,0.8554805729116162,0.9681169900588819,0.9925482728403093,0.999784519775206,0.007236246934896662,0.9997397171963219,0.985775843710911,0.014749509491921818,valid
C2_immediate_pre,H,63,27.030515009301325,1.1927385713303262,0.9577391540658923,0.992205407605468,0.9999321164229404,0.007726708817472394,1.040654730308904,1.0190286025802384,0.014749509491921818,valid
C2_immediate_pre,H,64,28.016625993158463,2.2855878637794302,0.9245735683019698,0.9912384038038546,0.9996459902083352,0.008407586404480583,1.0780820180500073,1.0651913300513518,0.014749509491921818,valid
C2_immediate_pre,H,65,29.018216463725704,3.4531675478276087,0.8936550549678149,0.9895379411936973,0.9988638638918551,0.009325922698157796,1.1154676361465774,1.1274534882729643,0.014749509491921818,valid
C2_immediate_pre,H,66,29.96137180353045,4.425168775933003,0.8713110216566585,0.9880220798915564,0.9981863425990523,0.01016426270749582,1.1510323988978763,1.184291989227669,0.014749509491921818,valid
C2_immediate_pre,H,67,30.781945467563588,5.310922740187662,0.8528539569197469,0.9867786131983842,0.9973876542891739,0.01060904109078964,1.1815937071634293,1.2144474587053098,0.014749509491921818,valid
C2_immediate_pre,H,68,31.279062795878556,5.979486513525005,0.8395137055962653,0.9850678336033848,0.9960724192669819,0.011004585663597077,1.1988709395900674,1.241264931721892,0.014749509491921818,valid
C2_immediate_pre,H,69,31.851498827860375,6.752412307451232,0.8250847619096633,0.9827365612147415,0.994265539259903,0.011528978045161509,1.2183680623400759,1.2768181399049598,0.014749509491921818,valid
C2_immediate_pre,H,70,32.541312108231935,7.636039442933198,0.8099416923186478,0.9795950570521158,0.9920130962125819,0.012418039160466132,1.2418744237999024,1.337095474265913,0.014749509491921818,valid
C2_immediate_pre,H,71,33.17287713179265,8.361965255725634,0.7986758881204156,0.9761445381006313,0.9900313634728222,0.01388682537219088,1.264034704895263,1.436677512063793,0.014749509491921818,valid
C2_immediate_pre,H,72,34.11264935072266,9.310063992055998,0.7855946053264243,0.9721948114368589,0.9877099212037407,0.015515109766881752,1.2984940854748206,1.5470733456054215,0.014749509491921818,valid
C2_immediate_pre,H,73,35.3968132947533,10.596509038809472,0.7696076625654662,0.9673677136246004,0.9843866701032872,0.017018956478686786,1.3456868624698368,1.6490324455082812,0.014749509491921818,valid
C2_immediate_pre,H,74,36.62509418738971,11.777041118223236,0.756683438780902,0.9626733354882462,0.9813082569368698,0.018634921448623665,1.391691610071948,1.758593036036524,0.014749509491921818,valid
C2_immediate_pre,Jw,0,,,,,,,,,2.0285965750453627,valid
C2_immediate_pre,Jw,1,,,,,,,,,2.0285965750453627,valid
C2_immediate_pre,Jw,2,,,,,,,,,2.0285965750453627,valid
C2_immediate_pre,Jw,3,,,,,,,,,2.0285965750453627,valid
C2_immediate_pre,Jw,4,6.507168514759182,13.854952872166233,0.3195722288021255,0.7871068223038656,-0.46600443023058474,-1.2531112525344503,-0.498173813836933,-0.12091909895523237,2.0285965750453627,valid
C2_immediate_pre,Jw,5,6.524112088296438,13.900832226222843,0.3194188433433675,0.7961127357123474,-0.46875298262739806,-1.2648657183397454,-0.5051964277194353,-0.12671348210163602,2.0285965750453627,valid
C2_immediate_pre,Jw,6,6.382286606173343,13.793346499419673,0.3163363733257059,0.8167433970961004,-0.451803732643101,-1.2685471297392015,-0.4975490119619985,-0.12852823987296558,2.0285965750453627,valid
C2_immediate_pre,Jw,7,6.21075204456898,13.66957915347941,0.312406870021294,0.8341099558297029,-0.4321870143981036,-1.2662969702278066,-0.48928381504454954,-0.1274190200610646,2.0285965750453627,valid
C2_immediate_pre,Jw,8,6.0513429550699955,13.554904406081844,0.30864360953948955,0.8472336491882605,-0.4149301432019989,-1.2621637923902593,-0.4814963056443487,-0.12538156328508887,2.0285965750453627,valid
C2_immediate_pre,Jw,9,5.881664440800251,13.457831114588616,0.3041270866634032,0.8566778622616741,-0.40656601593803837,-1.2632438781997124,-0.4775104535614384,-0.12591399335163816,2.0285965750453627,valid
C2_immediate_pre,Jw,10,5.664086533246834,13.347668101057389,0.2979255014698502,0.8685089593433616,-0.4021274392433393,-1.2706363985867009,-0.4745691390411091,-0.1295581483689181,2.0285965750453627,valid
C2_immediate_pre,Jw,11,5.345367151373351,13.162292340275872,0.2888191861204933,0.8854146106363935,-0.3935666963452817,-1.2789813069816751,-0.4651930906372901,-0.13367178461262894,2.0285965750453627,valid
C2_immediate_pre,Jw,12,4.961157967534185,12.91894344948045,0.27746811116032966,0.9004509818533831,-0.38695235083700785,-1.287403332690391,-0.44926824614881766,-0.13782343596229546,2.0285965750453627,valid
C2_immediate_pre,Jw,13,4.492339659795982,12.588770195341606,0.26300045476522677,0.9123057026056838,-0.38282406531385316,-1.295129767919537,-0.4226488144445724,-0.1416321948472271,2.0285965750453627,valid
C2_immediate_pre,Jw,14,4.019403428140883,12.207546383683596,0.247699258009165,0.9165205537948475,-0.3837227659722519,-1.3002433197670995,-0.38643941276132504,-0.14415292859511294,2.0285965750453627,valid
C2_immediate_pre,Jw,15,3.6388810584505675,11.874298246799452,0.23456707273531519,0.9238771291693592,-0.37404679393356827,-1.2979239231029274,-0.35234057811930414,-0.14300957821549384,2.0285965750453627,valid
C2_immediate_pre,Jw,16,3.23526501701083,11.50236965694331,0.21952403411983895,0.9351472746936964,-0.35546877760341855,-1.290616052297115,-0.3128454321601799,-0.13940715134772252,2.0285965750453627,valid
C2_immediate_pre,Jw,17,2.840096950242854,11.117463979486482,0.20348089215168694,0.9451495878644113,-0.3319663203056635,-1.2771159081700747,-0.2707765500050843,-0.13275223321707424,2.0285965750453627,valid
C2_immediate_pre,Jw,18,2.488931239751264,10.744139861670304,0.18808417340732717,0.9587269926181378,-0.29177911801903866,-1.2505061106371764,-0.2288118864602537,-0.1196348899955403,2.0285965750453627,valid
C2_immediate_pre,Jw,19,2.1953567268568768,10.402700921157356,0.17426152413288246,0.9727091269755102,-0.23550302814839097,-1.2082121551239011,-0.18981555994015079,-0.0987860154417964,2.0285965750453627,valid
C2_immediate_pre,Jw,20,2.0202395161663462,10.152023722712983,0.16597073826940545,0.980987540148814,-0.18461053703859764,-1.1655980771874117,-0.16036482064803012,-0.07777933601588023,2.0285965750453627,valid
C2_immediate_pre,Jw,21,1.9505390042654767,10.005365660294293,0.16314440930993304,0.9849128588080999,-0.14088227023394229,-1.125795129042042,-0.1424885465776798,-0.05815840761887768,2.0285965750453627,valid
C2_immediate_pre,Jw,22,1.9385129383049329,9.959743020050853,0.16292412477003185,0.9844439891788056,-0.11444900717166016,-1.0988929963504657,-0.13672372039135222,-0.044896957302678266,2.0285965750453627,valid
C2_immediate_pre,Jw,23,1.8567977089565633,9.95138905288359,0.15724664136894168,0.9853495264015373,-0.11204435771581744,-1.0973938841173547,-0.13768307418593762,-0.04415796747515308,2.0285965750453627,valid
C2_immediate_pre,Jw,24,1.644239179527432,9.87715842044048,0.14271178173141177,0.9871417975814128,-0.12480788790297116,-1.111949685484384,-0.132828118055496,-0.0513332735690736,2.0285965750453627,valid
C2_immediate_pre,Jw,25,1.388172240084611,9.741636750523739,0.12472561220556348,0.9877951847270348,-0.13632781263950558,-1.1241229973665403,-0.12027044906599955,-0.05733412757420476,2.0285965750453627,valid
C2_immediate_pre,Jw,26,1.0801329928876209,9.495603272801109,0.10213312489570472,0.990955825214747,-0.12157384110473082,-1.112529666319478,-0.09376658115766942,-0.05161917607045239,2.0285965750453627,valid
C2_immediate_pre,Jw,27,0.7544750150283427,9.248514514136923,0.07542495299315809,0.9944487081611706,-0.10576040618145849,-1.1002091143426291,-0.0668535078343816,-0.04554573981979064,2.0285965750453627,valid
C2_immediate_pre,Jw,28,0.48900109736185843,9.079631714400598,0.05110459424890281,0.9964400854347871,-0.10432737242742937,-1.1007674578622164,-0.048405349834146044,-0.04582097617109661,2.0285965750453627,valid
C2_immediate_pre,Jw,29,0.2950022103781604,8.889596503804874,0.0321192269317779,0.9976218063068506,-0.09458644301930702,-1.0922082493261576,-0.026638148221126454,-0.041601700322290915,2.0285965750453627,valid
C2_immediate_pre,Jw,30,0.3659920964345169,8.661210926282067,0.040543244182446425,0.9977768457784562,-0.07413152448257,-1.0719083702610261,0.00041682322892889166,-0.03159484173106142,2.0285965750453627,valid
C2_immediate_pre,Jw,31,0.5911909189954765,8.362505305977772,0.06602758281507846,0.9958583354084518,-0.021972033302269562,-1.0178303687107213,0.035780282938169636,-0.0049370024072936695,2.0285965750453627,valid
C2_immediate_pre,Jw,32,0.8691208863986798,8.00326249197844,0.0979579949753765,0.9880807800347742,0.07032301895215823,-0.917757761082616,0.0777119682905471,0.04439395321943933,2.0285965750453627,valid
C2_immediate_pre,Jw,33,1.1071354384313423,7.710743866281858,0.12555574874330305,0.9717977958572321,0.16491978685447578,-0.8068780090027563,0.11151682783627669,0.09905230838174173,2.0285965750453627,valid
C2_immediate_pre,Jw,34,1.2518199177947404,7.546539900033615,0.14227878192230145,0.9555491914332277,0.22160936034442386,-0.7339398310888039,0.13050813381940074,0.1350073024950101,2.0285965750453627,valid
C2_immediate_pre,Jw,35,1.330804336213173,7.4713721057014295,0.15119037263057902,0.94760073083648,0.24325342194762042,-0.7043473088888595,0.13940031193557853,0.1495949847202365,2.0285965750453627,valid
C2_immediate_pre,Jw,36,1.4618673803367606,7.352102681605909,0.16585799248954486,0.9331966866619574,0.2796468805759742,-0.6535498060859832,0.15363742212921835,0.1746356968202953,2.0285965750453627,valid
C2_immediate_pre,Jw,37,1.7440328431505048,7.060201880805819,0.19809022565073048,0.8957825234470543,0.37350249837656707,-0.5222800250704873,0.18773943421834458,0.23934535009995764,2.0285965750453627,valid
C2_immediate_pre,Jw,38,2.0559053344892773,6.76096040666847,0.2331787048647193,0.8456132915159119,0.4725574620435048,-0.3730558294724071,0.22323849290535128,0.31290566141752124,2.0285965750453627,valid
C2_immediate_pre,Jw,39,2.3566944891843056,6.5258820298110285,0.2653165423505814,0.7937946172981127,0.5515279895875757,-0.24226662771053709,0.2529316375740734,0.37737841236798825,2.0285965750453627,valid
C2_immediate_pre,Jw,40,2.5515979088990286,6.391129959813626,0.28532657443665926,0.7633116184152031,0.5906365945602893,-0.17267502385491384,0.2709263897156585,0.4116837073249548,2.0285965750453627,valid
C2_immediate_pre,Jw,41,2.748699232319806,6.275906711996368,0.3045783105965947,0.7361869808752421,0.6196294369991519,-0.1165575438760903,0.2876335034070702,0.4393469108761925,2.0285965750453627,valid
C2_immediate_pre,Jw,42,3.022310071699236,6.11721373474654,0.3306857267079615,0.6957366752099059,0.6529295507847034,-0.042807124425202514,0.3112888976630498,0.4757023007837391,2.0285965750453627,valid
C2_immediate_pre,Jw,43,3.3527399168639365,5.917544646713437,0.3616652643044784,0.6466310809515449,0.6912610095229735,0.04462992857142867,0.34137409254672063,0.5188045390859387,2.0285965750453627,valid
C2_immediate_pre,Jw,44,3.697255140295473,5.666953696441616,0.39482835173331776,0.5916125689413986,0.733887821116812,0.14227525217541337,0.3769454702154398,0.5669389610824863,2.0285965750453627,valid
C2_immediate_pre,Jw,45,4.108590085814699,5.341021887711762,0.4347892905364908,0.5178715136411091,0.7824614174972238,0.2645899038561147,0.4223031127602965,0.6272341687079681,2.0285965750453627,valid
C2_immediate_pre,Jw,46,4.476931108518952,5.0334111325766395,0.4707434280517763,0.45829866653319334,0.8196867391414643,0.36138807260827094,0.46469205243047296,0.6749509843345506,2.0285965750453627,valid
C2_immediate_pre,Jw,47,4.767139832304955,4.695937376547562,0.5037621195614247,0.4077318186321997,0.8548227420816203,0.44709092344942064,0.5044952526341825,0.7171983448474378,2.0285965750453627,valid
C2_immediate_pre,Jw,48,5.091749060103997,4.285731954987755,0.5429762056472879,0.34521693833634204,0.894019983268845,0.548803044932503,0.5504263112450993,0.7673375015108606,2.0285965750453627,valid
C2_immediate_pre,Jw,49,5.487990421606636,3.8108286267256744,0.59018144057668,0.27559065595358573,0.9314673862693524,0.6558767303157667,0.6040469862918135,0.8201196498692,2.0285965750453627,valid
C2_immediate_pre,Jw,50,5.889235531792716,3.3291638205069907,0.6388566286535996,0.21718778825866059,0.955583737101029,0.7383959488423684,0.6574470025926747,0.8607976336249187,2.0285965750453627,valid
C2_immediate_pre,Jw,51,6.26497039620898,2.8914660641765537,0.6842149151925849,0.17358022393070732,0.970613109761077,0.7970328858303697,0.7060793644455493,0.8897028076301001,2.0285965750453627,valid
C2_immediate_pre,Jw,52,6.639673391665022,2.488514275701499,0.7273813415780227,0.13404619328344566,0.980489179246479,0.8464429859630334,0.7528021066638271,0.9140595973143965,2.0285965750453627,valid
C2_immediate_pre,Jw,53,7.01059942342448,2.15010418394107,0.7652904977503796,0.10445634304298733,0.9858256650276093,0.8813693219846219,0.7970544769346299,0.9312765917879317,2.0285965750453627,valid
C2_immediate_pre,Jw,54,7.252994867393126,1.9577665429060036,0.7874479149229833,0.0982344554664954,0.9865309168464701,0.8882964613799746,0.8253920754602007,0.9346913364841253,2.0285965750453627,valid
C2_immediate_pre,Jw,55,7.4400672981515,1.8097463615012312,0.8043478033081615,0.09640557720158253,0.9863087128077253,0.8899031356061428,0.8474504535294666,0.9354833491720755,2.0285965750453627,valid
C2_immediate_pre,Jw,56,7.626734529055768,1.646529059074961,0.8224434101946129,0.0873849666554196,0.9871166593080821,0.8997316926526625,0.8699776235946974,0.9403283524454839,2.0285965750453627,valid
C2_immediate_pre,Jw,57,7.751417486275209,1.4590004966046757,0.8415923686290206,0.0797498812236493,0.988501362453185,0.9087514812295356,0.8866549573315503,0.944774671978815,2.0285965750453627,valid
C2_immediate_pre,Jw,58,7.858390790028679,1.2252356860262104,0.8651160206492394,0.06313345285058203,0.9910754688714905,0.9279420160209084,0.9019815941443109,0.9542346774956555,2.0285965750453627,valid
C2_immediate_pre,Jw,59,8.00478714109028,0.951639303405181,0.8937478793241194,0.035519437807089604,0.9947220973281014,0.9592026595210117,0.921448486587501,0.9696446628444695,2.0285965750453627,valid
C2_immediate_pre,Jw,60,8.200350670412718,0.6787095877031237,0.9235606507926609,0.006693250474772312,0.9973231081225749,0.9906298576478025,0.9455601663114467,0.9851367515689553,2.0285965750453627,valid
C2_immediate_pre,Jw,61,8.432741521093867,0.4463189086330197,0.9497335430741349,-0.018801840558701485,0.9985473719416648,1.0173492125003663,0.9730924830217584,0.9983081012504297,2.0285965750453627,valid
C2_immediate_pre,Jw,62,8.657795482688325,0.292653870487115,0.9673028851469577,-0.040869805791189796,0.9991972545651456,1.0400670603563353,0.9995108027104079,1.00950690151236,2.0285965750453627,valid
C2_immediate_pre,Jw,63,8.902495779555798,0.4081249148041871,0.9561656598199287,-0.0677602452888444,0.9990153944919965,1.066775639780841,1.027638650309742,1.022672939428947,2.0285965750453627,valid
C2_immediate_pre,Jw,64,9.1690978413429,0.7420665634897419,0.9251282156990643,-0.09864497115525854,0.9973115546143947,1.0959565257696533,1.0572191508999658,1.037057704910551,2.0285965750453627,valid
C2_immediate_pre,Jw,65,9.442451995785078,1.0980952133331725,0.8958218020803276,-0.11497926865866709,0.9950513212422655,1.1100305899009326,1.086790090326007,1.0439955378460937,2.0285965750453627,valid
