window_id,anchor_day,field,day,projection_progress_observed,projection_progress_raw_observed,distance_progress_observed,dprojection_progress_observed,dist_to_pre_observed,dist_to_post_observed,projection_fraction_observed,residual_fraction_observed,projection_progress_bootstrap_median,projection_progress_q05,projection_progress_q25,projection_progress_q75,projection_progress_q95,distance_progress_bootstrap_median,distance_progress_q05,distance_progress_q25,distance_progress_q75,distance_progress_q95,dprojection_progress_bootstrap_median,dprojection_progress_q05,dprojection_progress_q25,dprojection_progress_q75,dprojection_progress_q95,residual_fraction_bootstrap_median,residual_fraction_q05,residual_fraction_q25,residual_fraction_q75,residual_fraction_q95,projection_fraction_bootstrap_median,projection_fraction_q05,projection_fraction_q25,projection_fraction_q75,projection_fraction_q95,prob_progress_above_010,prob_progress_above_025,prob_progress_above_050,prob_progress_above_075
W002,45,Je,42,0.11630991425478432,0.11630991425478432,0.26814985996546575,0.06867570076990792,0.21426402009722895,0.5847817825914439,0.33717281637354857,0.9414427714361584,0.14027822689152894,0.0,0.050464765351658294,0.23481240130945188,0.3486939521372324,0.2979757194723578,0.22664599921618928,0.26503359616697597,0.3313337820976777,0.39786016730086665,0.05798560408184954,0.0,0.030610180966606643,0.08117951755510358,0.10641272239124003,0.9248309404846362,0.3675697803848575,0.7567790746397034,0.9845377795836843,0.9995459237269232,0.38037826606932934,0.030131612477395035,0.1751713631921492,0.6536706047166585,0.9299933803021453,0.619,0.205,0.002,0.0
W002,45,Je,43,0.19754842792341243,0.19754842792341243,0.2965346376979041,0.08123851366862811,0.22456557269449418,0.5327340616334684,0.5464060105770816,0.8375204305545817,0.21864007888599118,0.0007606260390124633,0.12183413484831362,0.3171464711741031,0.4430017757612763,0.3279456987098418,0.25075149571165506,0.29116938390260116,0.37044090550884146,0.4522013657172631,0.07343424656944567,0.0,0.048826099739034214,0.09706490303355145,0.1327292544361087,0.8256609754866485,0.25100872674687913,0.60960551709406,0.9522719558282593,0.9977933809810821,0.5641656858339976,0.06639504505122547,0.30525091510308455,0.7927049255877416,0.9679832497052635,0.798,0.413,0.018,0.0
W002,45,Je,44,0.2879996630448739,0.2879996630448739,0.3398763437717522,0.09045123512146147,0.24291063609786992,0.47179234499768824,0.7364283778249932,0.6765155166925702,0.302885441541512,0.0706431054268308,0.20538254520812127,0.40384107991574536,0.5405586637087066,0.36617811261661637,0.272613518763531,0.32059616131964774,0.42242959187364254,0.5353403890454395,0.08261418704796297,0.027355230388725595,0.0615449479603265,0.10538956826365867,0.13520536387834897,0.686929153650355,0.1705424881432971,0.4534221212659622,0.863639271964324,0.9875629038819023,0.7267243862663686,0.1572189968517557,0.5041088220203671,0.8912958523422301,0.9853497473775206,0.93,0.635,0.086,0.0
W002,45,Je,45,0.39730398228194486,0.39730398228194486,0.411873060379209,0.10930431923707096,0.27616644600008167,0.39434705091424677,0.8935874776972855,0.44888909509517055,0.40724045605583015,0.16993568917302493,0.3069142423134908,0.5002538511797973,0.635001552510027,0.4251866797674406,0.30246811588030653,0.3621749172302017,0.5002266593767829,0.6202297320391191,0.09894207437427889,0.05333816320191255,0.08076126233848813,0.12058168165972263,0.15259580269433842,0.47674188509023074,0.12803483442829322,0.29783437207131946,0.6831347324939194,0.9241524305519223,0.8790430395025921,0.38202244513324085,0.7302923251408875,0.9546175137067263,0.9917696664561771,0.982,0.86,0.251,0.005
W002,45,Je,46,0.5292877939012005,0.5292877939012005,0.5267769222849784,0.13198381161925565,0.3421959052568089,0.307407163480434,0.9607317365449621,0.2774788827811173,0.5288914209104101,0.2952881281581846,0.43382032463357567,0.6212109830791757,0.7571343149831935,0.5249956817562911,0.35986464958274744,0.4480161294168089,0.607824784438504,0.7170978038108046,0.12253870481262652,0.0740602247461722,0.10291127819564677,0.1436617940100524,0.17359220525962604,0.33806672377361746,0.10599845955967939,0.22414400154487357,0.4910066837720847,0.7503255227631164,0.9411221088045038,0.6610683428791684,0.8711556837193998,0.9745560356108082,0.9943662740860619,1.0,0.976,0.584,0.057
W002,45,Je,47,0.6171959759507124,0.6171959759507124,0.609598992573591,0.0879081820495119,0.39154562581461644,0.2507546905966502,0.9790971272820442,0.20339325294350533,0.6090938494760325,0.3954127169121695,0.5217871908195423,0.7011725436935718,0.8413048020873406,0.5941587335136591,0.41691897932236155,0.5189166174635563,0.672092655757387,0.7578272456369989,0.0826796766749606,0.03774150084002033,0.06378515428259177,0.10185556261432417,0.1305095015101207,0.2881539108136606,0.09074576008726916,0.19719060269375627,0.3924413549260931,0.5938767632725342,0.9575840482809217,0.8045560203968587,0.9197770277770603,0.9803651642303806,0.9958740849314223,1.0,0.997,0.795,0.163
W002,45,Je,48,0.6733421623886654,0.6733421623886654,0.6640444306565295,0.056146186437952994,0.4239880002838483,0.21450542080244026,0.9864323603737758,0.16416820155774328,0.664840820308527,0.4582810170287855,0.5787923352772266,0.7493088066880438,0.8808728593143688,0.642264553183967,0.467236856419688,0.5686693649092643,0.705514322711606,0.7739269139128943,0.052593685417824276,0.0062605639065323295,0.034441064233435126,0.07164698033898781,0.0994538421075926,0.25235208410905974,0.0899025648496387,0.17469444012215132,0.34200828390375904,0.4978016331335425,0.9676354772691887,0.8672897971971638,0.9396969221224805,0.9846226955446131,0.9959505587627595,1.0,1.0,0.903,0.245
W002,45,Je,49,0.7118820320559316,0.7118820320559316,0.7038578430654177,0.03853986966726619,0.44571102173878663,0.18752909361879375,0.9920640790745439,0.12573330109994635,0.7017176024499946,0.5141104923414793,0.6200987603365737,0.7789965735316153,0.8998917554214931,0.6747264413368921,0.5131055880733383,0.6105525338474385,0.7290967514095663,0.7910768510668248,0.035853065089026026,-0.014515883736660561,0.015330552892801413,0.05816628514714017,0.0892021736628048,0.21491521759213383,0.07978900771216275,0.15195260025224067,0.29160970741108994,0.4373370265294181,0.9766327092903342,0.8992976644502273,0.9565373881645552,0.988387776656207,0.9968117743571355,1.0,1.0,0.957,0.338
W002,45,Je,50,0.7417406406677926,0.7417406406677926,0.7362509307206723,0.02985860861186096,0.46259293340513025,0.1657158592935618,0.9959514034673064,0.08989328076769137,0.7348493687631772,0.5462337552939452,0.655896317231146,0.8053641964648532,0.9102939135528875,0.7067379672102307,0.5417874942179891,0.6429010230205592,0.7583631698969882,0.8113775532162765,0.029737590517901313,-0.01755241511409395,0.010465374296681096,0.04856842967853084,0.07801001833947635,0.17792503600113707,0.0686288858950507,0.12614693267131113,0.2453902220733889,0.37694083629351466,0.9840440444879741,0.9262371485007098,0.9694243762426897,0.9920115593934089,0.9976422562248518,1.0,1.0,0.985,0.444
W002,45,Je,51,0.7938153136980722,0.7938153136980722,0.7878924624866975,0.05207467303027968,0.494395010716924,0.13309545816731572,0.997310658458238,0.07329018025322295,0.7880779141241163,0.6208675001224003,0.7166703726615105,0.8484639060162538,0.9477235402632245,0.7529722475147033,0.6130219484807159,0.7011725055234005,0.8014628939823147,0.8490948968383634,0.05271981023830735,0.014736785645602563,0.03862000984352265,0.06755452073296192,0.08780281182700186,0.14882508495199706,0.054681960069946245,0.1054699176215871,0.20515650519276318,0.311253669387924,0.9888635341985169,0.950326741592073,0.9787291552763159,0.9944224876945917,0.9985038150761727,1.0,1.0,0.999,0.626
W002,45,Je,52,0.8526360201325945,0.8526360201325945,0.8421512983641294,0.05882070643452231,0.5310426828204048,0.09953603130270809,0.9972850613847558,0.07363766926673242,0.8440666041325464,0.7060922526654527,0.7866326079489556,0.8985553978956836,0.9884444795459212,0.806691728885645,0.6937000144511067,0.7663401362168256,0.8429556349022783,0.8812631585017408,0.059041922352595866,0.008203608158844923,0.04103681828820735,0.07661513715008073,0.10129040094353901,0.12152999497353369,0.04512904149655815,0.08575224283642022,0.16988614921673093,0.26246093274745996,0.9925877573685216,0.9649426060890565,0.9854636936849592,0.9963164868630114,0.9989811653511081,1.0,1.0,1.0,0.872
W002,45,Je,53,0.8682954856520797,0.8682954856520797,0.8587457389659947,0.01565946551948516,0.540448709639018,0.08889788867878785,0.9979255128134253,0.06437911829437636,0.8622526016867733,0.7547853555705397,0.8149665604707146,0.9058703857323256,0.979526152730151,0.8331363147822544,0.735627687075357,0.795131600800352,0.8652650203728258,0.8989240634111169,0.019562540535643547,-0.02663404558617306,0.0,0.03832537386357612,0.06820687825419132,0.10108080401893113,0.0369479403916417,0.06824511112546858,0.1427222942020787,0.22231312738530953,0.9948782044676054,0.9749753047773029,0.9897627457934011,0.997668584595463,0.9993171913033417,1.0,1.0,1.0,0.958
W002,45,Je,54,0.8738653451547392,0.8738653451547392,0.8697708063485091,0.0055698595026595354,0.543226801525627,0.08133635644623448,0.9991907273862509,0.04022300711847469,0.8726765746160623,0.7923875488046501,0.8364008971499423,0.9063718274166551,0.9640040734011307,0.8574532771426796,0.7657191773911943,0.8200434434340664,0.8894654534487374,0.9201714563178675,0.011229837383347874,-0.04033741992066257,-0.009923772966594996,0.031962184143172534,0.06033591606418552,0.07412205717210155,0.02452986233521819,0.049339160794079656,0.11107011959985393,0.18343442714612745,0.997249176799146,0.9830319370743436,0.9938125719226004,0.9987820794146831,0.9996990976454352,1.0,1.0,1.0,0.993
W002,45,Je,55,0.8881754644422739,0.8881754644422739,0.8816805824800169,0.014310119287534673,0.5522813157494921,0.07411482671191663,0.9989033922266424,0.04681893841688956,0.8901562700756822,0.8256867332159659,0.8628369571913568,0.9201707758594467,0.9632433980136593,0.8758274404998234,0.7884604040249813,0.8416714251177794,0.9105484504854124,0.9414016024466958,0.019171392208659765,-0.03299662497709154,-0.002840188279851885,0.03985959447771742,0.06839420416006015,0.06253756715525313,0.016794710986660646,0.037330643854603954,0.10103483147886971,0.18189441986512886,0.9980426077113607,0.9833178028159624,0.9948828818219118,0.9993029680923656,0.9998589584174066,1.0,1.0,1.0,1.0
W002,45,Je,56,0.9474126200854588,0.9474126200854588,0.939569886426072,0.05923715564318488,0.588781702171506,0.03786854564578981,0.999470379387836,0.032541676707540934,0.950727090213674,0.8936001846126106,0.9257364429308663,0.9747033685972377,1.0,0.9329577040199684,0.857190364749948,0.9009435624389156,0.9575423414548708,0.977317107773349,0.056948983264630215,0.016522725736218793,0.04252880887222593,0.07434252338613315,0.09754281451704572,0.04457549998043156,0.013209795949877666,0.02673072077647573,0.07365146493678693,0.12556242082375632,0.9990060183425304,0.9920857141605564,0.9972840420070459,0.9996426704374244,0.9999127467514505,1.0,1.0,1.0,1.0
W002,45,Je,57,1.0,1.018112702999994,0.980271573125296,0.05258737991454121,0.6324120771292727,0.012727590760963131,0.9999557181192427,0.009410727786259688,1.0,0.980585838625316,1.0,1.0,1.0,0.9612938699225237,0.9273364238654901,0.9497945582866849,0.9709937892106891,0.9804123409292517,0.048072939634664524,0.0,0.024606749185457216,0.06862177341519521,0.09833148997906319,0.028047240009319137,0.010865693563223592,0.019470238996865927,0.040413879573081526,0.06944486179568608,0.9996065975414405,0.9975857716884333,0.9991830250720567,0.9998104365576359,0.9999409666078068,1.0,1.0,1.0,1.0
W002,45,Je,58,1.0,1.0857493883093061,0.9230530413939246,0.0,0.6746371237112193,0.05623866939760413,0.9996418387621917,0.02676180474442818,1.0,1.0,1.0,1.0,1.0,0.9143589539903789,0.8698483358684204,0.8973793838353772,0.9306505659964468,0.9506103540724172,0.0,0.0,0.0,0.0,0.01941416137468399,0.04321626444049323,0.015636586414836777,0.028087516641516593,0.06243724323933296,0.09972623737906414,0.9990657408128872,0.9950149102995561,0.9980488919050469,0.9996054678575287,0.9998777407858518,1.0,1.0,1.0,1.0
W002,45,Je,59,1.0,1.1315139841234507,0.8902569284553679,0.0,0.7034230644629548,0.08671183028314092,0.9991446988193804,0.0413505842556763,1.0,1.0,1.0,1.0,1.0,0.8792197388743898,0.8168958212623777,0.8536048054933268,0.9029796434372294,0.9266661749211388,0.0,0.0,0.0,0.0,0.0,0.06565591395907856,0.020896535514917988,0.042541508045930564,0.09615994384040046,0.15071854081259872,0.9978423163476511,0.9885766369923529,0.9953658951243649,0.9990947000390349,0.9997816435544915,1.0,1.0,1.0,1.0
W002,45,Je,60,1.0,1.186875009232696,0.859686846014689,0.0,0.7379075071846162,0.12043702908987308,0.9990520695759013,0.043531164392857674,1.0,1.0,1.0,1.0,1.0,0.848535127699011,0.7768836323344326,0.8181242263183091,0.8732391436675324,0.9040155095591809,0.0,0.0,0.0,0.0,0.0,0.08197499598618646,0.02757369898330521,0.05363110241355039,0.11974247522097815,0.1970257096109313,0.9966343822359189,0.9803983203159559,0.9928049722284857,0.998560816769765,0.9996197732076988,1.0,1.0,1.0,1.0
W002,45,Jw,30,0.0,-0.13155843603730888,0.1224135942145005,,0.12853272586603537,0.9214546279950899,0.8309797815020364,0.5563026179331424,0.0,0.0,0.0,0.0,0.0,0.13794406172631718,0.06883669742701738,0.10644206143395808,0.16785691834756306,0.21414194736221423,,,,,,0.7031368150578738,0.32806790644598127,0.5404533231889754,0.8343038450068783,0.9703764067541002,0.7110544643988885,0.241597802646911,0.551304868937358,0.8413738937209139,0.9446541140511798,0.002,0.0,0.0,0.0
W002,45,Jw,31,0.0,-0.1055258046552695,0.09309640287611248,0.0,0.09220170179472005,0.8981878185965656,0.9291914576137927,0.369598748747697,0.0,0.0,0.0,0.0,0.0,0.11038873440380259,0.05518314931060015,0.08670256156552011,0.1318741072184522,0.1725014878821903,0.0,0.0,0.0,0.0,0.0,0.5997827363081164,0.2845927135146825,0.4611329636462206,0.769113618955059,0.9434859496664615,0.8001620204442368,0.33141252352116496,0.6391120172977405,0.887331047627619,0.9586481142261511,0.0,0.0,0.0,0.0
W002,45,Jw,32,0.0,-0.04316091540934226,0.04172446328932289,0.0,0.03687883137197377,0.8469870943850433,0.9501648707228099,0.3117478442428665,0.0,0.0,0.0,0.0,0.007360035130605484,0.06783622074134583,0.030737956472246076,0.05097230928700118,0.08660189827251501,0.11839262474985313,0.0,0.0,0.0,0.0,0.004648585010724091,0.729018492767894,0.34895391396712677,0.5376230617233466,0.9077498761366531,0.9961320560458373,0.6844922311112824,0.08786856564507246,0.4195118142569309,0.8431852944843256,0.9371398840746706,0.0,0.0,0.0,0.0
W002,45,Jw,33,0.01414633369371982,0.01414633369371982,0.023339029408953504,0.01414633369371982,0.019130054621532524,0.800529335934373,0.6003619525318674,0.7997284075531993,0.007063714752432541,0.0,0.0,0.021826323122103395,0.04247084631855797,0.042410222748881905,0.0163952592347948,0.02870354644291692,0.06186588321964154,0.09912624302141416,0.006265729062220978,0.0,0.0,0.01991353289081839,0.039876537397880295,0.9343376034917783,0.5924010530380812,0.8290921806947218,0.9842831658456805,0.9992649461239059,0.35638637460732636,0.03833423112999316,0.17659741584951658,0.5591118788822274,0.8056429598156513,0.0,0.0,0.0,0.0
W002,45,Jw,34,0.03966705817691959,0.03966705817691959,0.04166084273523736,0.025520724483199766,0.03389659467690221,0.7797354024547907,0.9500782938461773,0.3120115951424459,0.03572065217124619,0.0,0.01886086895245537,0.05058456417801208,0.07615951953694955,0.05354224605529283,0.02152409011611044,0.037598295577821114,0.0714863610003245,0.1073309524846586,0.022329692251933948,-0.010416047294262971,0.005858882955541101,0.03836956762721971,0.05919758774456487,0.7226458703956632,0.3280945702125445,0.5374987742535964,0.8917332783052195,0.9924004769287041,0.6912182531153283,0.12304902548937886,0.4525613078284983,0.8432645283845528,0.9446447051187216,0.004,0.0,0.0,0.0
W002,45,Jw,35,0.04256577927067415,0.04256577927067415,0.044280188709723486,0.0028987210937545596,0.036017229843644506,0.7773765449595601,0.9594796199365749,0.28177803120690115,0.04184562167691664,0.0,0.016986764779799914,0.06677923863601831,0.09985700589271858,0.06832006383369374,0.02873913945002535,0.04890876946365858,0.09281078915959226,0.13826380695814947,0.006613670048524494,-0.025542218846240864,-0.0058096743537180105,0.021419723686130397,0.046333617889726224,0.7650737712227457,0.3219567030557368,0.5695281615595263,0.9220937976017193,0.9972812899877198,0.6439425657598085,0.07368866367688573,0.38696553842028814,0.8219718201622312,0.946753321170815,0.049,0.0,0.0,0.0
W002,45,Jw,36,0.05979483287334948,0.05979483287334948,0.06761149673822102,0.017229053602675334,0.055385556314025836,0.7637880899727982,0.8765013860721593,0.4813993354559945,0.06389406099123583,0.0,0.03170078089814247,0.0945295884129104,0.14226132790268903,0.10207252597628855,0.04672296241858627,0.0749385754829108,0.13204322910177343,0.1892283446994089,0.02109087817402675,-0.00960157397458955,0.005168388660917449,0.03563028092438588,0.05640481411307707,0.765305441069456,0.3944527704027574,0.5933820702119282,0.9242258609309089,0.9947365326901977,0.6436672052293034,0.10246536092296128,0.3818454867120985,0.8049203688296523,0.9189144869626961,0.213,0.001,0.0,0.0
W002,45,Jw,37,0.12407115208725789,0.12407115208725789,0.13567435318777005,0.0642763192139084,0.11188997775807794,0.7128051479528899,0.9002540847642458,0.4353648847201798,0.12947391976637176,0.027714525212887302,0.08835447878650762,0.17164191254140235,0.2369204154292712,0.1646043353783435,0.07318368099537695,0.12617222000739423,0.2089430685013721,0.2790571716817815,0.06573794373895109,0.017926008960959312,0.0465243321088665,0.08556119606036852,0.10939158649993662,0.6353406238282848,0.31676972421072885,0.4989531063400056,0.7783513696975275,0.9458257656082707,0.7722320177666455,0.3246725186173747,0.6278289008426378,0.8666289691560034,0.9485024689684128,0.691,0.035,0.0,0.0
W002,45,Jw,38,0.200241630800972,0.200241630800972,0.2096240411128291,0.0761704787137141,0.17291469077791158,0.6519653652488278,0.9401733884625445,0.34069634517454217,0.21043106755765423,0.08073438505723433,0.15266371886952826,0.2653369464363554,0.3452415173122191,0.23967158889123738,0.11591368731338247,0.18475590596976735,0.29336371796397737,0.3737779270953605,0.07800095691628753,0.031879920422355025,0.05800722812447663,0.09773135730157226,0.1243867377355855,0.5247830001291836,0.27906936796112375,0.41309274204665164,0.6687499091537908,0.873423395073339,0.8512360230375396,0.48696098293785783,0.7434874007019722,0.9106889556417227,0.9602709250825515,0.908,0.311,0.0,0.0
W002,45,Jw,39,0.2751704793613281,0.2751704793613281,0.2840962438093155,0.07492884856035611,0.2353680629103418,0.5931119611621904,0.949160771008529,0.314791726018962,0.2849959819236478,0.12096114779963027,0.21052329435388442,0.3543344627796954,0.4545815560961082,0.3116875132663439,0.16090682679660234,0.24325223225910905,0.37899789771249787,0.46241546638256964,0.0752157512495333,0.02615212252515999,0.05620572300490135,0.09628633247142099,0.1287317366391153,0.47547737560299463,0.26598694188905614,0.3787339008280579,0.591418804489198,0.8205996438686683,0.8797277485555273,0.5714966633943844,0.8063645563159583,0.9255055967319327,0.9639766252474693,0.969,0.632,0.018,0.0
W002,45,Jw,40,0.3232800734152734,0.3232800734152734,0.3315327235512787,0.04810959405394527,0.27567466680328817,0.5558410395499568,0.9520670848701779,0.30588930334280556,0.33478053044016953,0.14965579372031865,0.25442187474733896,0.4151885275910825,0.5218089110975848,0.35657926433435694,0.19720906868560512,0.2829176507402022,0.43032645974041706,0.518662560496913,0.05017837393038596,0.0019982117312731503,0.03265956205566724,0.06794779737101747,0.09007808727029278,0.43841291394258064,0.25290848078438927,0.35116675894741034,0.5689844094472596,0.8483466699009851,0.8987736417044518,0.5294410162680828,0.8223482961686474,0.93631284427287,0.9674901836279055,0.976,0.762,0.074,0.0
W002,45,Jw,41,0.36994614256808434,0.36994614256808434,0.37984071483995374,0.04666606915281096,0.32082628228513876,0.5238074543061042,0.9361685295313644,0.3515515386239252,0.38045345665592434,0.17420502856990808,0.29560479419010954,0.4705211043801691,0.5804225616062725,0.3984563180755534,0.2375054999483871,0.3321194857761852,0.4749655661346598,0.5622628892484494,0.04731660012558682,0.007258578921597228,0.03086489207587087,0.0625858236293894,0.08575216622236505,0.4386595535921869,0.25527165635790516,0.3449915731455909,0.5754833017626535,0.8464020607955762,0.8986531667628801,0.5325442711925523,0.8178129915378276,0.9386057775193865,0.9668691924625484,0.985,0.842,0.181,0.001
W002,45,Jw,42,0.42600108218597954,0.42600108218597954,0.4357494201415593,0.056054939617895205,0.3796614040524847,0.49162238085470034,0.9109608775267561,0.41249276310065686,0.43699764156618304,0.2119895153503975,0.34744022461719404,0.5328032117615832,0.6488513829275713,0.45112167051858465,0.2932825590319647,0.3839392303377922,0.5263634634058966,0.616114074013478,0.05657781235606715,0.010049181402602334,0.03942299952058728,0.07328759943059014,0.09835090281168665,0.4527026997999757,0.24823958140526736,0.3544460229067393,0.5985042290415672,0.8488154554327251,0.8916614691093487,0.5286885252923685,0.8011195930583607,0.9350764484338747,0.9686986135346732,0.989,0.912,0.325,0.009
W002,45,Jw,43,0.4876147317298436,0.4876147317298436,0.48988647140007224,0.06161364954386406,0.440131320633315,0.4583040237332088,0.899456192591829,0.4370109353364819,0.5025928334127228,0.25250174524733415,0.40081208832608256,0.5960551453202837,0.7308481930503228,0.5018258088672811,0.337155938005292,0.4292991734006715,0.5728643816224849,0.6612148724437057,0.06007250700222147,0.013032128712315554,0.043375032512199915,0.07787647608641274,0.09963181212129668,0.4557913624607142,0.25061052941987405,0.35808472571334804,0.6016701403160498,0.8460917330527529,0.8900866383161996,0.5330366628305389,0.798744644215387,0.9336890816860494,0.9680879908829803,0.993,0.952,0.509,0.032
W002,45,Jw,44,0.5420524347007761,0.5420524347007761,0.5333473265167883,0.05443770297093253,0.4862511676428158,0.4254458512921364,0.9050365433083087,0.42533381628132366,0.5537900611458693,0.3003545408778971,0.4506536341262358,0.6515754263263217,0.7793586696047148,0.5403446793363653,0.3706090578421244,0.46541123825310293,0.6093282448702436,0.6906612152392354,0.05272762325157404,0.014962659112174915,0.0374192413804707,0.06726672768591417,0.08699469231547034,0.43916457588230096,0.2434620839955987,0.3488987238711667,0.5765774576386958,0.8105990938596015,0.8984066313583838,0.5856014928239046,0.8170424899853921,0.9371604325088928,0.9699104051439519,0.996,0.971,0.639,0.078
W002,45,Jw,45,0.6122693780452676,0.6122693780452676,0.5853505542233263,0.07021694334449147,0.5450407739445711,0.3860948848696149,0.9120087808610811,0.4101706762173713,0.6219151256123359,0.35745047778793865,0.5120900272395164,0.7181729485165598,0.8505321397468288,0.5856516729683829,0.4145435075937009,0.5093678547977951,0.6527116166095235,0.7254708753625831,0.06698690271589723,0.03545063031069791,0.05276006199391188,0.08062692440653607,0.09856799713347854,0.4214526793478459,0.2389685307112025,0.3337702503852659,0.5451636853221759,0.7756352483158777,0.9068503356302936,0.6311773313733176,0.8383295408138464,0.9426544330263291,0.971027301596633,0.998,0.983,0.774,0.185
W002,45,Jw,46,0.6755315084007621,0.6755315084007621,0.6292377825322117,0.06326213035549455,0.5953646690988447,0.3508033545413088,0.9211874760132143,0.3891190486638311,0.6843133651221875,0.40795339063007335,0.5832263350572262,0.7738741978758945,0.9006386796836373,0.6254467844940941,0.4455790884935608,0.5579060246480779,0.6852670088152284,0.7524457636877221,0.05979259929968028,0.01854934234294067,0.04285880686846616,0.07501319475996726,0.09906403711780329,0.3961202461634074,0.2179038954440659,0.3099498361399843,0.5161757308048017,0.7342047403108107,0.9181986371760021,0.6789274439541247,0.8564826976048436,0.950752909500811,0.9759702254958318,1.0,0.995,0.887,0.316
W002,45,Jw,47,0.7127469916536964,0.7127469916536964,0.6626821041066239,0.03721548325293422,0.6152512986319548,0.3131747065651009,0.9405206319824436,0.3397365756171895,0.7154510567828993,0.45620786140405833,0.6265965813678086,0.8026706889179706,0.9239114771618607,0.6577792086508023,0.4746024633465137,0.5885726647266534,0.7094854577931247,0.7722064791258063,0.034336970711412784,-0.0067864111269608,0.015581630098925464,0.05202332118719058,0.07961271455332833,0.3533192125565239,0.18743048551497885,0.26820750255283576,0.4667462625271106,0.6608996844136033,0.9355027402321249,0.7504718182691459,0.884391258429402,0.9633611656939572,0.9822777697967923,1.0,0.998,0.924,0.406
W002,45,Jw,48,0.7540015226842646,0.7540015226842646,0.7080330170670535,0.0412545310305682,0.6351715094471373,0.2619215556157822,0.963755093715985,0.26678852923869173,0.7572588349463344,0.5185509765595766,0.6709834199018991,0.8351009872774886,0.9447545474943237,0.6939619572797606,0.5130844085652375,0.627117044954988,0.7450591732096125,0.8024273708656519,0.03879423225096487,-0.003452755607128776,0.020250351704680786,0.05808525965547842,0.08500778106560812,0.29406488418661814,0.15783981018070042,0.22800957786544512,0.3861151656558231,0.5651203778228582,0.9557854572553004,0.825008453955423,0.9224505804866139,0.9736588723516828,0.9874647305569776,1.0,0.999,0.961,0.527
W002,45,Jw,49,0.8096225056143399,0.8096225056143399,0.768376786772883,0.055620982930075336,0.6700442662409066,0.20198138286058037,0.9809899315894041,0.19405863577081967,0.8084657616603075,0.599649299129674,0.7332846325442444,0.8797460954843737,0.9816944049503039,0.7417141261018657,0.5774594601628339,0.6851877430102786,0.7862288169637888,0.8345968701643022,0.05421193165794519,0.007282746508898963,0.0364141871151461,0.07223041326966487,0.09578385422041319,0.2368906678984654,0.12712690501979992,0.18497112079741224,0.3084158186179666,0.44689767243355083,0.971536257397281,0.8945850808428774,0.9512516287987955,0.9827439565030068,0.9918864489012397,1.0,1.0,0.991,0.706
W002,45,Jw,50,0.8518667792862604,0.8518667792862604,0.8164846132932997,0.04224427367192052,0.6989503241455233,0.1570980480650478,0.9894887131106133,0.14461011936874107,0.8503212706529911,0.6635484785897539,0.7828496771298008,0.9139216245995175,1.0,0.7836228119476274,0.6392989184121669,0.7347813729079455,0.8223263937786736,0.8631179703178439,0.04309610522838042,0.0,0.025425844725828567,0.06063831281236562,0.08432555489180066,0.19116323852375658,0.0984226838386096,0.1494789060961409,0.2525995685275539,0.3716447026187528,0.9815582491963835,0.9283750261276108,0.9675708984898518,0.9887649141702801,0.9951446989926956,1.0,1.0,0.997,0.827
W002,45,Jw,51,0.8813809606057489,0.8813809606057489,0.8536165082746054,0.029514181319488464,0.7197165955570062,0.12342149816484368,0.9942317340745206,0.10725324683380354,0.8811621413278681,0.7205393651575611,0.8224388081949667,0.9360676678415347,1.0,0.8186260604064493,0.6861849861069127,0.7759621207821686,0.8501330207741598,0.8875705910451688,0.030256888661603865,-0.004089400308945901,0.011347760398168955,0.04619131380504954,0.07445035777085031,0.1544060366129526,0.07225471158567907,0.11874691626469686,0.20569980503955032,0.30081500215601,0.9880074735462948,0.9536825077536121,0.9786151281966815,0.9929245442478813,0.9973862105715829,1.0,1.0,0.999,0.917
W002,45,Jw,52,0.9190145306030765,0.9190145306030765,0.8899102222001231,0.03763356999732759,0.7489690988852243,0.09265411231091163,0.9961940681179199,0.08716294306641363,0.917972922692525,0.777294163686455,0.8682975029008762,0.9684276580228708,1.0,0.8554819059067724,0.7496332733987717,0.8179167511333851,0.8817514750898271,0.9085080706565829,0.03589400095245027,0.0,0.01639559651563577,0.052980734336324053,0.08152812950628271,0.12421089389106049,0.055686128117521785,0.09406843638889639,0.16429475245340533,0.24832195204399116,0.9922558403379245,0.9686775563096773,0.9864112600898127,0.9955657332746672,0.9984483078174521,1.0,1.0,1.0,0.974
W002,45,Jw,53,0.9747628288736218,0.9747628288736218,0.9267545811276415,0.05574829827054528,0.7935960055048681,0.06272132128764948,0.997206176158595,0.07469834153870743,0.9747324252307259,0.8563174401223517,0.9288078224237913,1.0,1.0,0.8942479895195234,0.8066180980572633,0.865525623644602,0.9146035631267835,0.9350298673701088,0.0498373817869856,0.0,0.02629232709503901,0.06676198679672846,0.08987488907677367,0.09681027533105648,0.04524123542250602,0.07256074914262561,0.1297973306977785,0.20465028705116006,0.9953028536991392,0.9788350782409654,0.9915405426432176,0.99736399434777,0.9989760858868818,1.0,1.0,1.0,0.997
