window_id,anchor_day,field,bootstrap_id,marker_extract_status,t10_day,t15_day,t20_day,t25_day,t30_day,t35_day,t40_day,t45_day,t50_day,t75_day,pre_progress_upper90,pre_progress_upper95,departure90_day,departure95_day,peak_change_day_raw,peak_change_value_raw,peak_change_day_smooth3,peak_change_value_smooth3,duration_25_75,tail_50_75,early_span_25_50
W002,45,P,181,success,35.0,35.0,37.0,37.0,39.0,39.0,40.0,40.0,41.0,45.0,0.20681515074713266,0.2295738350090899,37.0,37.0,45.0,0.19737010935864074,45.0,0.11160485976883328,8.0,4.0,4.0
W002,45,V,181,success,37.0,38.0,39.0,39.0,40.0,40.0,41.0,41.0,42.0,45.0,0.09835458542881896,0.12133614422197203,37.0,37.0,45.0,0.13327543060862057,46.0,0.10250100165234877,6.0,3.0,3.0
W002,45,H,181,success,36.0,37.0,37.0,37.0,38.0,38.0,39.0,39.0,40.0,54.0,0.17881272476915178,0.21570772508232292,37.0,37.0,54.0,0.16273319913610929,54.0,0.14053026887344988,17.0,14.0,3.0
W002,45,Je,181,success,43.0,44.0,44.0,45.0,46.0,46.0,46.0,47.0,48.0,52.0,0.047844656493025196,0.04868014962155503,42.0,42.0,46.0,0.10722281764555258,46.0,0.09316092833156475,7.0,4.0,3.0
W002,45,Jw,181,success,37.0,37.0,38.0,38.0,39.0,40.0,40.0,41.0,42.0,48.0,0.10707471623876634,0.13890201893502768,37.0,37.0,39.0,0.0946602796003223,38.0,0.08908525524175134,10.0,6.0,4.0
W002,45,P,182,success,39.0,40.0,41.0,41.0,42.0,42.0,43.0,43.0,44.0,46.0,0.04776323654135857,0.05657269240731706,37.0,37.0,44.0,0.1238603732186071,44.0,0.10832825455572498,5.0,2.0,3.0
W002,45,V,182,success,40.0,41.0,43.0,44.0,45.0,45.0,46.0,47.0,47.0,50.0,0.035020554100069094,0.03753207937231154,39.0,39.0,51.0,0.11897260574179958,50.0,0.10255208899118551,6.0,3.0,3.0
W002,45,H,182,success,35.0,36.0,36.0,37.0,37.0,38.0,38.0,38.0,39.0,44.0,0.26140468027414154,0.3035692368381155,37.0,37.0,37.0,0.12047016161135435,37.0,0.11565008034003102,7.0,5.0,2.0
W002,45,Je,182,success,42.0,43.0,44.0,44.0,45.0,45.0,46.0,46.0,46.0,51.0,0.03098982894120667,0.035355669773318735,41.0,41.0,46.0,0.17162550524613496,46.0,0.12982489696092353,7.0,5.0,2.0
W002,45,Jw,182,success,37.0,38.0,38.0,39.0,41.0,42.0,43.0,44.0,45.0,49.0,0.08160516261505771,0.10971859898400001,37.0,37.0,49.0,0.08769744295865833,49.0,0.070334173629794,10.0,4.0,6.0
W002,45,P,183,success,37.0,39.0,39.0,40.0,41.0,41.0,42.0,44.0,44.0,46.0,0.088740471490759,0.09630452658247038,37.0,37.0,45.0,0.1442840683773352,46.0,0.11314284012056897,6.0,2.0,4.0
W002,45,V,183,success,44.0,44.0,45.0,45.0,46.0,46.0,47.0,48.0,48.0,51.0,0.02240542301338993,0.023488331114178806,41.0,41.0,45.0,0.12149339213011687,51.0,0.11837075150620402,6.0,3.0,3.0
W002,45,H,183,success,35.0,36.0,36.0,37.0,37.0,38.0,38.0,39.0,40.0,53.0,0.2334077581876988,0.2685902171653786,37.0,37.0,38.0,0.10770062748998083,37.0,0.09638848255571561,16.0,13.0,3.0
W002,45,Je,183,success,41.0,41.0,43.0,44.0,45.0,45.0,46.0,46.0,47.0,54.0,0.01522665857842697,0.01688430254308303,40.0,40.0,56.0,0.1086297774692484,46.0,0.08164908273217486,10.0,7.0,3.0
W002,45,Jw,183,success,36.0,37.0,37.0,38.0,38.0,39.0,40.0,40.0,42.0,46.0,0.14349574084933184,0.17370831017777058,37.0,37.0,38.0,0.09632389842398495,38.0,0.09048131182743527,8.0,4.0,4.0
W002,45,P,184,success,42.0,44.0,44.0,44.0,45.0,45.0,46.0,46.0,47.0,50.0,0.05417173329707535,0.06884931146467549,41.0,41.0,45.0,0.1305269466237241,46.0,0.11340467785251629,6.0,3.0,3.0
W002,45,V,184,success,37.0,39.0,40.0,41.0,41.0,43.0,44.0,45.0,45.0,51.0,0.08456135690791376,0.09417360108991199,37.0,37.0,51.0,0.10919469289750361,51.0,0.08775918318551823,10.0,6.0,4.0
W002,45,H,184,success,36.0,36.0,37.0,37.0,37.0,38.0,38.0,38.0,39.0,41.0,0.2333412989091804,0.2892126544552208,37.0,37.0,37.0,0.1596324444172585,37.0,0.1482961564617706,4.0,2.0,2.0
W002,45,Je,184,success,45.0,45.0,46.0,46.0,47.0,47.0,48.0,48.0,49.0,52.0,0.05276792483830358,0.05339827627529438,44.0,44.0,46.0,0.11625754863331522,46.0,0.09871738041465908,6.0,3.0,3.0
W002,45,Jw,184,success,38.0,38.0,39.0,40.0,41.0,41.0,42.0,43.0,43.0,46.0,0.042188595046224214,0.05790825193044496,37.0,37.0,43.0,0.09234438119738347,44.0,0.08330626457952994,6.0,3.0,3.0
W002,45,P,185,success,36.0,37.0,38.0,39.0,40.0,40.0,41.0,42.0,44.0,47.0,0.1411369371615552,0.15796462275750747,37.0,37.0,47.0,0.0899583182441076,47.0,0.08594931455772725,8.0,3.0,5.0
W002,45,V,185,success,37.0,40.0,41.0,43.0,44.0,44.0,45.0,45.0,46.0,50.0,0.08773540657078296,0.0991923126446331,37.0,37.0,45.0,0.10426038821300876,46.0,0.09449140687329127,7.0,4.0,3.0
W002,45,H,185,success,35.0,36.0,37.0,37.0,38.0,39.0,39.0,40.0,41.0,52.0,0.19933680569312373,0.22480108286562026,37.0,37.0,38.0,0.0810373978907718,38.0,0.07546401094222377,15.0,11.0,4.0
W002,45,Je,185,success,41.0,41.0,41.0,42.0,42.0,43.0,43.0,44.0,45.0,49.0,0.07739995032992633,0.08600136193490454,40.0,40.0,41.0,0.11690452769652172,42.0,0.10537765170526478,7.0,4.0,3.0
W002,45,Jw,185,success,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,51.0,0.06304192500909304,0.06762976959181073,37.0,37.0,53.0,0.07835855981080675,53.0,0.0668008323177477,10.0,5.0,5.0
W002,45,P,186,success,36.0,37.0,41.0,43.0,44.0,44.0,45.0,45.0,46.0,47.0,0.14883003687114812,0.1778289867827734,37.0,37.0,46.0,0.16717125952170575,46.0,0.13949249115181528,4.0,1.0,3.0
W002,45,V,186,success,37.0,40.0,42.0,42.0,43.0,44.0,44.0,44.0,45.0,47.0,0.1064002495942326,0.1338364321879503,37.0,37.0,47.0,0.1542309199894334,46.0,0.13361946193580576,5.0,2.0,3.0
W002,45,H,186,success,35.0,35.0,36.0,36.0,37.0,37.0,38.0,38.0,39.0,52.0,0.2882081698022024,0.32253220708948843,37.0,37.0,35.0,0.12885489191630056,36.0,0.1115588054711211,16.0,13.0,3.0
W002,45,Je,186,success,42.0,43.0,43.0,44.0,45.0,45.0,45.0,46.0,46.0,51.0,0.08373404119782915,0.09596529238720371,42.0,42.0,46.0,0.12401945466883746,45.0,0.10769122742931803,7.0,5.0,2.0
W002,45,Jw,186,success,38.0,39.0,39.0,40.0,41.0,44.0,45.0,45.0,46.0,50.0,0.06649771660758377,0.06803612538831452,37.0,37.0,49.0,0.09218506932381199,50.0,0.08499860307205709,10.0,4.0,6.0
W002,45,P,187,success,40.0,41.0,41.0,42.0,43.0,44.0,44.0,45.0,45.0,47.0,0.05459996982949217,0.055415580823859605,40.0,40.0,45.0,0.18701260836380335,45.0,0.14034578273431103,5.0,2.0,3.0
W002,45,V,187,success,40.0,41.0,41.0,42.0,44.0,44.0,45.0,45.0,46.0,50.0,0.010143306909153861,0.01209039153696693,37.0,37.0,51.0,0.11043498799869955,51.0,0.08898526548105645,8.0,4.0,4.0
W002,45,H,187,success,35.0,36.0,36.0,36.0,37.0,37.0,37.0,38.0,38.0,41.0,0.3270117213662206,0.38228481811516,37.0,37.0,37.0,0.15792313356839854,37.0,0.1454490548887013,5.0,3.0,2.0
W002,45,Je,187,success,41.0,42.0,43.0,44.0,44.0,45.0,45.0,46.0,46.0,52.0,0.03523994379726486,0.040663315278994444,40.0,40.0,46.0,0.12063708836502257,45.0,0.1000016125104119,8.0,6.0,2.0
W002,45,Jw,187,success,38.0,39.0,41.0,42.0,43.0,44.0,44.0,45.0,46.0,49.0,0.044155123205299955,0.05710363293295222,37.0,37.0,46.0,0.08729101017167423,46.0,0.07924302761854396,7.0,3.0,4.0
W002,45,P,188,success,38.0,39.0,40.0,40.0,40.0,41.0,41.0,42.0,43.0,46.0,0.08075803027610094,0.08244237274490498,38.0,38.0,40.0,0.13446989547878646,46.0,0.1064677899434272,6.0,3.0,3.0
W002,45,V,188,success,36.0,37.0,37.0,38.0,39.0,40.0,40.0,41.0,42.0,45.0,0.14843148677175147,0.1800843447409266,37.0,37.0,45.0,0.10772055995626895,46.0,0.09133287931535461,7.0,3.0,4.0
W002,45,H,188,success,38.0,39.0,40.0,40.0,41.0,42.0,42.0,43.0,44.0,51.0,0.04007980823424474,0.05876189808892513,37.0,37.0,42.0,0.0922099341688708,42.0,0.08239998999706827,11.0,7.0,4.0
W002,45,Je,188,success,43.0,45.0,46.0,46.0,46.0,47.0,48.0,49.0,50.0,53.0,0.0328324592086888,0.03349900410711301,40.0,40.0,46.0,0.10669875918994168,46.0,0.08494212608600854,7.0,3.0,4.0
W002,45,Jw,188,success,40.0,41.0,42.0,43.0,44.0,45.0,45.0,46.0,46.0,50.0,0.02960209453549855,0.03054401525849217,39.0,39.0,45.0,0.08142632747357292,46.0,0.07496817113646592,7.0,4.0,3.0
W002,45,P,189,success,36.0,37.0,37.0,39.0,40.0,41.0,41.0,41.0,42.0,46.0,0.1600676670274367,0.18093214881589528,37.0,37.0,41.0,0.11654791517800439,46.0,0.10352625961142048,7.0,4.0,3.0
W002,45,V,189,success,38.0,39.0,40.0,41.0,42.0,43.0,43.0,44.0,45.0,48.0,0.04860418409189311,0.06406225756718553,37.0,37.0,45.0,0.0990312870091512,45.0,0.08352211318769837,7.0,3.0,4.0
W002,45,H,189,success,35.0,36.0,36.0,37.0,37.0,37.0,38.0,38.0,39.0,52.0,0.2737494507549764,0.31292673784763775,37.0,37.0,51.0,0.12767488506632507,38.0,0.11914307793295953,15.0,13.0,2.0
W002,45,Je,189,success,41.0,42.0,42.0,43.0,43.0,44.0,44.0,45.0,45.0,49.0,0.05688580227546243,0.0710995245917014,40.0,40.0,45.0,0.1399397399321735,45.0,0.12081920714489586,6.0,4.0,2.0
W002,45,Jw,189,success,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,52.0,0.08286956629461523,0.092636098355242,37.0,37.0,52.0,0.08369039690668412,51.0,0.07261358689798547,12.0,7.0,5.0
W002,45,P,190,success,39.0,39.0,40.0,40.0,41.0,41.0,42.0,43.0,44.0,46.0,0.07854296453352805,0.08248240789375424,38.0,38.0,45.0,0.15155416852585957,45.0,0.13029229794514596,6.0,2.0,4.0
W002,45,V,190,success,37.0,39.0,40.0,40.0,41.0,42.0,42.0,43.0,44.0,47.0,0.0880529028009718,0.10292137404298538,37.0,37.0,45.0,0.10727491091094965,45.0,0.08774152535088131,7.0,3.0,4.0
W002,45,H,190,success,35.0,36.0,37.0,38.0,38.0,39.0,39.0,40.0,50.0,53.0,0.19982647778573157,0.22435517129712604,37.0,37.0,51.0,0.13676529790665093,51.0,0.11811773647872481,15.0,3.0,12.0
W002,45,Je,190,success,30.0,42.0,43.0,43.0,44.0,44.0,44.0,45.0,45.0,48.0,0.14536198639648676,0.1668251641528555,42.0,42.0,44.0,0.1274324994090636,45.0,0.12305139436673534,5.0,3.0,2.0
W002,45,Jw,190,success,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,44.0,48.0,0.05886538645998579,0.08330861302238847,37.0,37.0,49.0,0.0906309498045419,48.0,0.08243478281844718,8.0,4.0,4.0
W002,45,P,191,success,35.0,36.0,36.0,37.0,37.0,38.0,39.0,39.0,40.0,44.0,0.2486786166540626,0.2887298412680471,37.0,37.0,45.0,0.1549732784714991,40.0,0.10314900391751897,7.0,4.0,3.0
W002,45,V,191,success,35.0,36.0,37.0,40.0,42.0,44.0,44.0,45.0,45.0,47.0,0.1750875308058787,0.1966489948410846,37.0,37.0,47.0,0.1297367694174365,46.0,0.12283444554989897,7.0,2.0,5.0
W002,45,H,191,success,37.0,38.0,38.0,39.0,51.0,52.0,52.0,53.0,53.0,55.0,0.08269163393637372,0.10563146250509349,37.0,37.0,54.0,0.18671778920259707,54.0,0.16897845059226702,16.0,2.0,14.0
W002,45,Je,191,success,42.0,43.0,43.0,44.0,44.0,45.0,45.0,45.0,46.0,47.0,0.05776581850628007,0.061040322930919926,42.0,42.0,46.0,0.16598669708172736,46.0,0.14606313588087078,3.0,1.0,2.0
W002,45,Jw,191,success,37.0,38.0,39.0,39.0,39.0,40.0,40.0,41.0,41.0,44.0,0.05508709021069472,0.07810039326703117,37.0,37.0,39.0,0.11803002965533707,40.0,0.11063192919185111,5.0,3.0,2.0
W002,45,P,192,success,35.0,37.0,38.0,39.0,40.0,41.0,41.0,42.0,43.0,46.0,0.1601880531278037,0.1769619697210721,37.0,37.0,46.0,0.136449866184985,46.0,0.1267326902170538,7.0,3.0,4.0
W002,45,V,192,success,40.0,40.0,41.0,42.0,43.0,44.0,44.0,45.0,45.0,47.0,0.024975339944548897,0.029531431328452463,37.0,37.0,45.0,0.13649669623040406,45.0,0.11837490900684083,5.0,2.0,3.0
W002,45,H,192,success,35.0,36.0,37.0,37.0,38.0,38.0,38.0,39.0,39.0,55.0,0.22497552345952146,0.25759140455350915,37.0,37.0,55.0,0.1407274268860479,55.0,0.12628560744785866,18.0,16.0,2.0
W002,45,Je,192,success,30.0,45.0,45.0,46.0,46.0,46.0,47.0,47.0,48.0,51.0,0.11723321807345062,0.12999444312405314,44.0,45.0,46.0,0.15240270228415456,46.0,0.11344421639627028,5.0,3.0,2.0
W002,45,Jw,192,success,36.0,37.0,38.0,38.0,39.0,40.0,40.0,41.0,42.0,48.0,0.13132601764635124,0.15266702736372761,37.0,37.0,38.0,0.08657051217862469,39.0,0.07927106932998212,10.0,6.0,4.0
W002,45,P,193,success,37.0,38.0,38.0,39.0,39.0,40.0,41.0,42.0,43.0,47.0,0.10296706732621197,0.1264155569456626,37.0,37.0,46.0,0.09776544854854696,46.0,0.08887166544321456,8.0,4.0,4.0
W002,45,V,193,success,38.0,39.0,40.0,40.0,41.0,42.0,43.0,44.0,45.0,47.0,0.04429848716586421,0.06123209486430997,37.0,37.0,45.0,0.10847843940437657,46.0,0.09205212900422266,7.0,2.0,5.0
W002,45,H,193,success,35.0,35.0,36.0,36.0,37.0,37.0,38.0,38.0,39.0,53.0,0.32160765056395685,0.3555196364229144,37.0,37.0,35.0,0.13646044054572257,36.0,0.11950180127134971,17.0,14.0,3.0
W002,45,Je,193,success,42.0,42.0,43.0,43.0,44.0,45.0,45.0,46.0,46.0,48.0,0.06131327243365321,0.06755817839337894,41.0,41.0,46.0,0.16027150729791073,46.0,0.12295850421258808,5.0,2.0,3.0
W002,45,Jw,193,success,38.0,38.0,39.0,39.0,40.0,40.0,41.0,41.0,42.0,44.0,0.06147528454402883,0.08047668372208755,37.0,37.0,42.0,0.12939223773728836,42.0,0.10985752650388181,5.0,2.0,3.0
W002,45,P,194,success,35.0,37.0,39.0,40.0,41.0,41.0,42.0,42.0,43.0,46.0,0.14142788535012796,0.15061485188814086,37.0,37.0,45.0,0.13810488131387633,46.0,0.11751598411206177,6.0,3.0,3.0
W002,45,V,194,success,36.0,37.0,39.0,40.0,42.0,43.0,44.0,45.0,45.0,49.0,0.11781386826870194,0.13662989719308236,37.0,37.0,45.0,0.10056642500009078,46.0,0.08433934254536612,9.0,4.0,5.0
W002,45,H,194,success,36.0,36.0,37.0,37.0,38.0,38.0,39.0,39.0,39.0,42.0,0.19955980074351654,0.2404213207373795,37.0,37.0,37.0,0.1167471999824658,38.0,0.11261390018644857,5.0,3.0,2.0
W002,45,Je,194,success,44.0,44.0,44.0,45.0,45.0,46.0,46.0,46.0,47.0,52.0,0.05203222430431631,0.05313376116926917,43.0,43.0,46.0,0.13744775111413743,45.0,0.12240430199286484,7.0,5.0,2.0
W002,45,Jw,194,success,37.0,37.0,38.0,39.0,40.0,42.0,43.0,45.0,46.0,50.0,0.09551115348036024,0.12663537179651596,37.0,37.0,37.0,0.0889263380461593,49.0,0.07530189201962867,11.0,4.0,7.0
W002,45,P,195,success,35.0,37.0,38.0,39.0,40.0,41.0,45.0,45.0,46.0,48.0,0.1304838498855052,0.14861330809246162,37.0,37.0,46.0,0.11912938550919422,46.0,0.1043887022622133,9.0,2.0,7.0
W002,45,V,195,success,37.0,38.0,39.0,41.0,42.0,42.0,44.0,44.0,45.0,48.0,0.08454156544930358,0.10679672752818432,37.0,37.0,45.0,0.09903358795021805,46.0,0.08900295119268375,7.0,3.0,4.0
W002,45,H,195,success,36.0,36.0,37.0,37.0,38.0,38.0,39.0,40.0,41.0,52.0,0.2147819808663728,0.24468572937708197,37.0,37.0,35.0,0.09445551081475849,36.0,0.0911123879321312,15.0,11.0,4.0
W002,45,Je,195,success,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,47.0,51.0,0.012790431996200335,0.015567067014966157,38.0,38.0,52.0,0.10047341219961436,51.0,0.08305024033116248,8.0,4.0,4.0
W002,45,Jw,195,success,37.0,38.0,38.0,39.0,39.0,40.0,41.0,42.0,43.0,46.0,0.11089811960493891,0.12984662762601895,37.0,37.0,45.0,0.1019991196558796,45.0,0.08306237960681817,7.0,3.0,4.0
W002,45,P,196,success,40.0,41.0,42.0,42.0,43.0,44.0,44.0,45.0,45.0,47.0,0.05119259626444862,0.055404610288351155,40.0,40.0,47.0,0.13348482387691618,46.0,0.11318376567937705,5.0,2.0,3.0
W002,45,V,196,success,39.0,40.0,41.0,41.0,42.0,43.0,43.0,44.0,44.0,48.0,0.04530756404264427,0.056445394689724766,37.0,37.0,45.0,0.10322578450921782,44.0,0.08904863938182705,7.0,4.0,3.0
W002,45,H,196,success,35.0,36.0,36.0,36.0,36.0,37.0,37.0,37.0,37.0,39.0,0.387007063407686,0.451421570266181,37.0,37.0,36.0,0.2155815021635114,37.0,0.1857386885451488,3.0,2.0,1.0
W002,45,Je,196,success,30.0,43.0,44.0,45.0,45.0,46.0,46.0,47.0,47.0,52.0,0.13817294731743904,0.15187067973407797,43.0,43.0,46.0,0.11049228556818397,45.0,0.09416047491441626,7.0,5.0,2.0
W002,45,Jw,196,success,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,43.0,47.0,0.1444352254925967,0.16161286451567583,37.0,37.0,43.0,0.0796088341931599,44.0,0.07136977692012558,8.0,4.0,4.0
W002,45,P,197,success,37.0,39.0,39.0,40.0,40.0,41.0,41.0,42.0,43.0,46.0,0.09223584948401438,0.11130271481548815,37.0,37.0,46.0,0.14012974943446854,46.0,0.1312564518399637,6.0,3.0,3.0
W002,45,V,197,success,37.0,38.0,39.0,40.0,41.0,41.0,42.0,43.0,44.0,47.0,0.07186647308073624,0.09423831390158548,37.0,37.0,41.0,0.08093876919963067,41.0,0.07644422224718689,7.0,3.0,4.0
W002,45,H,197,success,35.0,35.0,36.0,37.0,38.0,38.0,39.0,40.0,45.0,52.0,0.2355404578341509,0.26315644252791964,37.0,37.0,51.0,0.10067258766030962,52.0,0.0879503612306699,15.0,7.0,8.0
W002,45,Je,197,success,40.0,41.0,41.0,42.0,43.0,43.0,44.0,44.0,44.0,47.0,0.019597728669924878,0.02705680239591014,40.0,40.0,46.0,0.12710911905958389,45.0,0.12104827171168098,5.0,3.0,2.0
W002,45,Jw,197,success,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,46.0,51.0,0.04444816735077542,0.04608476466624208,38.0,38.0,53.0,0.0833308313804646,53.0,0.06974346565586109,9.0,5.0,4.0
W002,45,P,198,success,37.0,40.0,40.0,41.0,41.0,42.0,43.0,44.0,45.0,48.0,0.10417136860953542,0.11246125302813051,39.0,39.0,40.0,0.10736853643254574,41.0,0.08815159996854477,7.0,3.0,4.0
W002,45,V,198,success,37.0,38.0,39.0,40.0,41.0,42.0,44.0,44.0,45.0,50.0,0.08299194443317055,0.10396131441791802,37.0,37.0,51.0,0.10697076662434024,51.0,0.09711086240460476,10.0,5.0,5.0
W002,45,H,198,success,36.0,36.0,37.0,37.0,37.0,38.0,38.0,39.0,39.0,41.0,0.21609499899911375,0.2589790506939861,37.0,37.0,39.0,0.1439963028840197,38.0,0.13559871985572824,4.0,2.0,2.0
W002,45,Je,198,success,30.0,45.0,45.0,46.0,46.0,46.0,46.0,47.0,47.0,49.0,0.11886216932252339,0.13218468709064995,45.0,45.0,46.0,0.18547035397488837,46.0,0.16899095980895693,3.0,2.0,1.0
W002,45,Jw,198,success,37.0,38.0,38.0,39.0,39.0,39.0,40.0,40.0,41.0,44.0,0.07356824803466333,0.10218861078800769,37.0,37.0,39.0,0.12006018409682545,39.0,0.10723165987209721,5.0,3.0,2.0
W002,45,P,199,success,36.0,37.0,37.0,40.0,40.0,41.0,42.0,44.0,44.0,47.0,0.14645290954676216,0.17981581075208722,37.0,37.0,45.0,0.09879647199615971,46.0,0.0917339131725684,7.0,3.0,4.0
W002,45,V,199,success,37.0,38.0,40.0,40.0,41.0,42.0,43.0,44.0,45.0,48.0,0.09298600398978778,0.1147697642513737,37.0,37.0,41.0,0.08025153230463167,46.0,0.07611925045356138,8.0,3.0,5.0
W002,45,H,199,success,37.0,37.0,38.0,39.0,39.0,39.0,40.0,40.0,41.0,52.0,0.11241726616091065,0.13806403751833463,37.0,37.0,39.0,0.10665801439607733,39.0,0.09603003374394459,13.0,11.0,2.0
W002,45,Je,199,success,41.0,41.0,42.0,42.0,43.0,44.0,44.0,44.0,45.0,47.0,0.03490890177660225,0.04371690238500284,40.0,40.0,46.0,0.11677202315034185,45.0,0.11041067082127382,5.0,2.0,3.0
W002,45,Jw,199,success,40.0,41.0,42.0,43.0,43.0,44.0,45.0,45.0,46.0,53.0,0.036690314876659184,0.039191680009408904,39.0,39.0,45.0,0.09452786731701224,54.0,0.08130256195285934,10.0,7.0,3.0
W002,45,P,200,success,37.0,39.0,40.0,40.0,40.0,41.0,41.0,41.0,42.0,44.0,0.09152817661449904,0.0997152532822755,37.0,37.0,40.0,0.1584811345839318,41.0,0.14622001643734417,4.0,2.0,2.0
W002,45,V,200,success,41.0,41.0,42.0,43.0,43.0,44.0,45.0,45.0,45.0,50.0,0.06599963654895043,0.06849280069469557,40.0,40.0,45.0,0.13816200809933593,46.0,0.10308084546017426,7.0,5.0,2.0
W002,45,H,200,success,35.0,36.0,36.0,37.0,37.0,37.0,38.0,38.0,39.0,51.0,0.2814251723567066,0.32031793163852385,37.0,37.0,37.0,0.11112216937662084,36.0,0.10766504674024724,14.0,12.0,2.0
W002,45,Je,200,success,41.0,42.0,43.0,43.0,44.0,45.0,45.0,46.0,46.0,53.0,0.018179949515250756,0.020188942417713445,40.0,40.0,46.0,0.1014780819070708,46.0,0.08063926577326264,10.0,7.0,3.0
W002,45,Jw,200,success,37.0,38.0,39.0,40.0,41.0,42.0,44.0,45.0,48.0,52.0,0.08115083308688581,0.10479155038086686,37.0,37.0,53.0,0.09046652597830851,53.0,0.08180803849693197,12.0,4.0,8.0
W002,45,P,201,success,38.0,39.0,39.0,40.0,40.0,41.0,41.0,42.0,44.0,47.0,0.057221947795007826,0.061622629248893265,37.0,37.0,40.0,0.11068772753813744,40.0,0.10049717531443766,7.0,3.0,4.0
W002,45,V,201,success,41.0,42.0,43.0,44.0,44.0,44.0,45.0,45.0,46.0,48.0,0.01410410519498142,0.016730233888830152,40.0,40.0,45.0,0.1264989213929602,45.0,0.11901169526591071,4.0,2.0,2.0
W002,45,H,201,success,36.0,36.0,37.0,38.0,38.0,39.0,39.0,40.0,42.0,49.0,0.1747843271389477,0.20152136558359948,37.0,37.0,38.0,0.10043989300370476,38.0,0.088118460256075,11.0,7.0,4.0
W002,45,Je,201,success,40.0,41.0,41.0,42.0,44.0,44.0,45.0,46.0,46.0,51.0,0.07382218755690129,0.07415056188140101,39.0,39.0,45.0,0.0879072735837586,46.0,0.08081331341456838,9.0,5.0,4.0
W002,45,Jw,201,success,43.0,44.0,44.0,45.0,46.0,47.0,47.0,48.0,48.0,51.0,0.03745256090171558,0.04223461034873787,41.0,42.0,49.0,0.11097567154730226,48.0,0.10170820955360022,6.0,3.0,3.0
W002,45,P,202,success,37.0,39.0,40.0,40.0,41.0,42.0,43.0,44.0,45.0,47.0,0.0803847186926418,0.09287638409178595,37.0,37.0,47.0,0.11613114419737469,46.0,0.10916202626472615,7.0,2.0,5.0
W002,45,V,202,success,37.0,39.0,40.0,41.0,41.0,43.0,44.0,45.0,45.0,49.0,0.09404170457505105,0.1091987277533092,37.0,37.0,45.0,0.08286664811948896,46.0,0.0682204655532217,8.0,4.0,4.0
W002,45,H,202,success,36.0,36.0,37.0,37.0,38.0,39.0,39.0,41.0,43.0,54.0,0.18662322617403548,0.21861339197462298,37.0,37.0,55.0,0.10838089322754207,55.0,0.09422979120865183,17.0,11.0,6.0
W002,45,Je,202,success,39.0,40.0,40.0,41.0,41.0,41.0,42.0,43.0,43.0,47.0,0.04579088672628706,0.04779585645942106,39.0,39.0,40.0,0.1333103280339935,41.0,0.10827577485083842,6.0,4.0,2.0
W002,45,Jw,202,success,39.0,39.0,41.0,42.0,43.0,43.0,44.0,45.0,45.0,49.0,0.03168991202438265,0.03794904026430417,37.0,37.0,46.0,0.08525348940255595,45.0,0.08382975829074424,7.0,4.0,3.0
W002,45,P,203,success,37.0,38.0,39.0,39.0,40.0,40.0,41.0,41.0,42.0,46.0,0.09012238090328538,0.1065862785781607,37.0,37.0,40.0,0.11035611980101073,46.0,0.09742226327668879,7.0,4.0,3.0
W002,45,V,203,success,38.0,40.0,43.0,43.0,44.0,45.0,45.0,45.0,46.0,48.0,0.049397558754922626,0.06590881962517144,37.0,37.0,47.0,0.15289777170349028,46.0,0.1245012205103328,5.0,2.0,3.0
W002,45,H,203,success,35.0,36.0,36.0,37.0,37.0,38.0,38.0,39.0,40.0,44.0,0.26478549801614215,0.3009510227189126,37.0,37.0,37.0,0.10333007057934424,36.0,0.1025057183323389,7.0,4.0,3.0
W002,45,Je,203,success,41.0,41.0,42.0,43.0,44.0,45.0,45.0,46.0,46.0,51.0,0.03131570506328597,0.04069702530369029,40.0,40.0,46.0,0.1385228146051975,46.0,0.1130554632327701,8.0,5.0,3.0
W002,45,Jw,203,success,39.0,42.0,43.0,44.0,45.0,45.0,46.0,46.0,47.0,49.0,0.05881350846390103,0.06141485449725407,37.0,37.0,49.0,0.1241580366537951,48.0,0.10827763666066936,5.0,2.0,3.0
W002,45,P,204,success,37.0,37.0,38.0,39.0,39.0,39.0,40.0,40.0,41.0,44.0,0.11912390164568021,0.14987077697772522,37.0,37.0,40.0,0.14618603410438674,40.0,0.13409493018337554,5.0,3.0,2.0
W002,45,V,204,success,37.0,38.0,39.0,39.0,40.0,40.0,41.0,41.0,42.0,46.0,0.08232637675405448,0.11048501975127802,37.0,37.0,40.0,0.11093819153200551,40.0,0.0926335741223695,7.0,4.0,3.0
W002,45,H,204,success,37.0,38.0,41.0,42.0,42.0,43.0,44.0,49.0,50.0,54.0,0.08257558511539495,0.10084602804290199,37.0,37.0,54.0,0.10239284516227076,54.0,0.08735833637869173,12.0,4.0,8.0
W002,45,Je,204,success,41.0,42.0,43.0,44.0,45.0,46.0,46.0,47.0,47.0,53.0,0.03882952309259252,0.04100078761441982,41.0,41.0,46.0,0.11343149031975519,46.0,0.07318054357976878,9.0,6.0,3.0
