window_subwindow,source_index,target_index,lag,r,abs_r,n
T3_early,V_pos_centroid_lat,P_north_minus_main_35_45,5,0.19214187641850666,0.19214187641850666,360
T3_early,V_pos_centroid_lat,P_total_centroid_lat_10_50,-5,0.24107954084721755,0.24107954084721755,360
T3_early,V_pos_centroid_lat,P_total_centroid_lat_10_50,-4,0.3317397064392601,0.3317397064392601,360
T3_early,V_pos_centroid_lat,P_total_centroid_lat_10_50,-3,0.4070210150703204,0.4070210150703204,360
T3_early,V_pos_centroid_lat,P_total_centroid_lat_10_50,-2,0.43733881862935947,0.43733881862935947,360
T3_early,V_pos_centroid_lat,P_total_centroid_lat_10_50,-1,0.41632280100851954,0.41632280100851954,360
T3_early,V_pos_centroid_lat,P_total_centroid_lat_10_50,0,0.3437122627873055,0.3437122627873055,360
T3_early,V_pos_centroid_lat,P_total_centroid_lat_10_50,1,0.23750205026265933,0.23750205026265933,360
T3_early,V_pos_centroid_lat,P_total_centroid_lat_10_50,2,0.12273152578385331,0.12273152578385331,360
T3_early,V_pos_centroid_lat,P_total_centroid_lat_10_50,3,0.009638856941744942,0.009638856941744942,360
T3_early,V_pos_centroid_lat,P_total_centroid_lat_10_50,4,-0.07133260064377266,0.07133260064377266,360
T3_early,V_pos_centroid_lat,P_total_centroid_lat_10_50,5,-0.10902071559278034,0.10902071559278034,360
T3_early,V_NS_diff,P_main_band_share,-5,0.025105407377708933,0.025105407377708933,360
T3_early,V_NS_diff,P_main_band_share,-4,0.06906313160338197,0.06906313160338197,360
T3_early,V_NS_diff,P_main_band_share,-3,0.1318236699592884,0.1318236699592884,360
T3_early,V_NS_diff,P_main_band_share,-2,0.1964376278109384,0.1964376278109384,360
T3_early,V_NS_diff,P_main_band_share,-1,0.24730434773806867,0.24730434773806867,360
T3_early,V_NS_diff,P_main_band_share,0,0.2725819117587155,0.2725819117587155,360
T3_early,V_NS_diff,P_main_band_share,1,0.26227227320823454,0.26227227320823454,360
T3_early,V_NS_diff,P_main_band_share,2,0.2140016997524601,0.2140016997524601,360
T3_early,V_NS_diff,P_main_band_share,3,0.1438072123264196,0.1438072123264196,360
T3_early,V_NS_diff,P_main_band_share,4,0.07565882837457158,0.07565882837457158,360
T3_early,V_NS_diff,P_main_band_share,5,0.022236357681214708,0.022236357681214708,360
T3_early,V_NS_diff,P_south_band_share_18_24,-5,-0.006156548604940317,0.006156548604940317,360
T3_early,V_NS_diff,P_south_band_share_18_24,-4,-0.04124846140547948,0.04124846140547948,360
T3_early,V_NS_diff,P_south_band_share_18_24,-3,-0.11624502801515935,0.11624502801515935,360
T3_early,V_NS_diff,P_south_band_share_18_24,-2,-0.21051068991373914,0.21051068991373914,360
T3_early,V_NS_diff,P_south_band_share_18_24,-1,-0.30837467171024135,0.30837467171024135,360
T3_early,V_NS_diff,P_south_band_share_18_24,0,-0.40599194886371465,0.40599194886371465,360
T3_early,V_NS_diff,P_south_band_share_18_24,1,-0.47934397546316365,0.47934397546316365,360
T3_early,V_NS_diff,P_south_band_share_18_24,2,-0.49711874585766497,0.49711874585766497,360
T3_early,V_NS_diff,P_south_band_share_18_24,3,-0.4616667591417357,0.4616667591417357,360
T3_early,V_NS_diff,P_south_band_share_18_24,4,-0.39815644848675597,0.39815644848675597,360
T3_early,V_NS_diff,P_south_band_share_18_24,5,-0.3211453570077524,0.3211453570077524,360
T3_early,V_NS_diff,P_main_minus_south,-5,0.018693838114196754,0.018693838114196754,360
T3_early,V_NS_diff,P_main_minus_south,-4,0.06270944669394413,0.06270944669394413,360
T3_early,V_NS_diff,P_main_minus_south,-3,0.13710678833484014,0.13710678833484014,360
T3_early,V_NS_diff,P_main_minus_south,-2,0.22161664655897387,0.22161664655897387,360
T3_early,V_NS_diff,P_main_minus_south,-1,0.2991248933947545,0.2991248933947545,360
T3_early,V_NS_diff,P_main_minus_south,0,0.36037709796525114,0.36037709796525114,360
T3_early,V_NS_diff,P_main_minus_south,1,0.38791877702875577,0.38791877702875577,360
T3_early,V_NS_diff,P_main_minus_south,2,0.36571971318889307,0.36571971318889307,360
T3_early,V_NS_diff,P_main_minus_south,3,0.3049869360006579,0.3049869360006579,360
T3_early,V_NS_diff,P_main_minus_south,4,0.2325220914201769,0.2325220914201769,360
T3_early,V_NS_diff,P_main_minus_south,5,0.16308016246403934,0.16308016246403934,360
T3_early,V_NS_diff,P_spread_lat,-5,0.06959173531783919,0.06959173531783919,360
T3_early,V_NS_diff,P_spread_lat,-4,0.0995146832039532,0.0995146832039532,360
T3_early,V_NS_diff,P_spread_lat,-3,0.15342378238732512,0.15342378238732512,360
T3_early,V_NS_diff,P_spread_lat,-2,0.21800081603125615,0.21800081603125615,360
T3_early,V_NS_diff,P_spread_lat,-1,0.2880689244756886,0.2880689244756886,360
T3_early,V_NS_diff,P_spread_lat,0,0.3652773594129819,0.3652773594129819,360
T3_early,V_NS_diff,P_spread_lat,1,0.42855856757050287,0.42855856757050287,360
T3_early,V_NS_diff,P_spread_lat,2,0.4524701793896929,0.4524701793896929,360
T3_early,V_NS_diff,P_spread_lat,3,0.43508097908036514,0.43508097908036514,360
T3_early,V_NS_diff,P_spread_lat,4,0.3921347840887706,0.3921347840887706,360
T3_early,V_NS_diff,P_spread_lat,5,0.33813039266680034,0.33813039266680034,360
T3_early,V_NS_diff,P_north_band_share_35_45,-5,0.07835977243780111,0.07835977243780111,360
T3_early,V_NS_diff,P_north_band_share_35_45,-4,0.13616243684222384,0.13616243684222384,360
T3_early,V_NS_diff,P_north_band_share_35_45,-3,0.19426790747756933,0.19426790747756933,360
T3_early,V_NS_diff,P_north_band_share_35_45,-2,0.24400880357840554,0.24400880357840554,360
T3_early,V_NS_diff,P_north_band_share_35_45,-1,0.2897304279352779,0.2897304279352779,360
T3_early,V_NS_diff,P_north_band_share_35_45,0,0.33739724052248665,0.33739724052248665,360
T3_early,V_NS_diff,P_north_band_share_35_45,1,0.3665293087173401,0.3665293087173401,360
T3_early,V_NS_diff,P_north_band_share_35_45,2,0.36065066768962784,0.36065066768962784,360
T3_early,V_NS_diff,P_north_band_share_35_45,3,0.32637594013266646,0.32637594013266646,360
T3_early,V_NS_diff,P_north_band_share_35_45,4,0.2788018302118802,0.2788018302118802,360
T3_early,V_NS_diff,P_north_band_share_35_45,5,0.22798782021718503,0.22798782021718503,360
T3_early,V_NS_diff,P_north_minus_main_35_45,-5,0.029780190520084758,0.029780190520084758,360
T3_early,V_NS_diff,P_north_minus_main_35_45,-4,0.022086729457768184,0.022086729457768184,360
T3_early,V_NS_diff,P_north_minus_main_35_45,-3,-0.0011363156775299904,0.0011363156775299904,360
T3_early,V_NS_diff,P_north_minus_main_35_45,-2,-0.029069462232836584,0.029069462232836584,360
T3_early,V_NS_diff,P_north_minus_main_35_45,-1,-0.04564438176374658,0.04564438176374658,360
T3_early,V_NS_diff,P_north_minus_main_35_45,0,-0.03730564428798893,0.03730564428798893,360
T3_early,V_NS_diff,P_north_minus_main_35_45,1,-0.008591432476720619,0.008591432476720619,360
T3_early,V_NS_diff,P_north_minus_main_35_45,2,0.031429395272943986,0.031429395272943986,360
T3_early,V_NS_diff,P_north_minus_main_35_45,3,0.0717978930738651,0.0717978930738651,360
T3_early,V_NS_diff,P_north_minus_main_35_45,4,0.10196961641075797,0.10196961641075797,360
T3_early,V_NS_diff,P_north_minus_main_35_45,5,0.1178470914402263,0.1178470914402263,360
T3_early,V_NS_diff,P_total_centroid_lat_10_50,-5,0.11118708943877922,0.11118708943877922,360
T3_early,V_NS_diff,P_total_centroid_lat_10_50,-4,0.16142464946953758,0.16142464946953758,360
T3_early,V_NS_diff,P_total_centroid_lat_10_50,-3,0.2176524336244734,0.2176524336244734,360
T3_early,V_NS_diff,P_total_centroid_lat_10_50,-2,0.2706065904987321,0.2706065904987321,360
T3_early,V_NS_diff,P_total_centroid_lat_10_50,-1,0.3154055159335151,0.3154055159335151,360
T3_early,V_NS_diff,P_total_centroid_lat_10_50,0,0.3508255395563934,0.3508255395563934,360
T3_early,V_NS_diff,P_total_centroid_lat_10_50,1,0.358626135446158,0.358626135446158,360
T3_early,V_NS_diff,P_total_centroid_lat_10_50,2,0.3245913940579546,0.3245913940579546,360
T3_early,V_NS_diff,P_total_centroid_lat_10_50,3,0.2595867761579085,0.2595867761579085,360
T3_early,V_NS_diff,P_total_centroid_lat_10_50,4,0.1889505276326275,0.1889505276326275,360
T3_early,V_NS_diff,P_total_centroid_lat_10_50,5,0.12480809885032469,0.12480809885032469,360
T3_late,V_strength,P_main_band_share,-5,-0.03910276588626985,0.03910276588626985,315
T3_late,V_strength,P_main_band_share,-4,-0.0683507681607491,0.0683507681607491,315
T3_late,V_strength,P_main_band_share,-3,-0.08244530905459166,0.08244530905459166,315
T3_late,V_strength,P_main_band_share,-2,-0.07728659900614318,0.07728659900614318,315
T3_late,V_strength,P_main_band_share,-1,-0.050805705497476907,0.050805705497476907,315
T3_late,V_strength,P_main_band_share,0,-0.011374215151804996,0.011374215151804996,315
T3_late,V_strength,P_main_band_share,1,0.02608189269551592,0.02608189269551592,315
T3_late,V_strength,P_main_band_share,2,0.05228845902290683,0.05228845902290683,315
T3_late,V_strength,P_main_band_share,3,0.06890722384544815,0.06890722384544815,315
T3_late,V_strength,P_main_band_share,4,0.07845802615979254,0.07845802615979254,315
T3_late,V_strength,P_main_band_share,5,0.08137948852361335,0.08137948852361335,315
T3_late,V_strength,P_south_band_share_18_24,-5,0.11997182446416653,0.11997182446416653,315
T3_late,V_strength,P_south_band_share_18_24,-4,0.18005254928738737,0.18005254928738737,315
T3_late,V_strength,P_south_band_share_18_24,-3,0.22655077296351023,0.22655077296351023,315
T3_late,V_strength,P_south_band_share_18_24,-2,0.24548313709334327,0.24548313709334327,315
T3_late,V_strength,P_south_band_share_18_24,-1,0.2272240664759856,0.2272240664759856,315
T3_late,V_strength,P_south_band_share_18_24,0,0.17897012649193386,0.17897012649193386,315
T3_late,V_strength,P_south_band_share_18_24,1,0.11280309878759978,0.11280309878759978,315
T3_late,V_strength,P_south_band_share_18_24,2,0.03573610240864153,0.03573610240864153,315
T3_late,V_strength,P_south_band_share_18_24,3,-0.039792615366300146,0.039792615366300146,315
T3_late,V_strength,P_south_band_share_18_24,4,-0.10236202698584769,0.10236202698584769,315
T3_late,V_strength,P_south_band_share_18_24,5,-0.1440950334280207,0.1440950334280207,315
T3_late,V_strength,P_main_minus_south,-5,-0.087789900115285,0.087789900115285,315
T3_late,V_strength,P_main_minus_south,-4,-0.13812489926254637,0.13812489926254637,315
T3_late,V_strength,P_main_minus_south,-3,-0.17145102828858635,0.17145102828858635,315
T3_late,V_strength,P_main_minus_south,-2,-0.17783767120002097,0.17783767120002097,315
T3_late,V_strength,P_main_minus_south,-1,-0.1509454268971773,0.1509454268971773,315
T3_late,V_strength,P_main_minus_south,0,-0.10001213985316583,0.10001213985316583,315
T3_late,V_strength,P_main_minus_south,1,-0.041120976822627026,0.041120976822627026,315
T3_late,V_strength,P_main_minus_south,2,0.01599016195689157,0.01599016195689157,315
T3_late,V_strength,P_main_minus_south,3,0.06598679953828471,0.06598679953828471,315
T3_late,V_strength,P_main_minus_south,4,0.10462586513511402,0.10462586513511402,315
T3_late,V_strength,P_main_minus_south,5,0.1281245294933386,0.1281245294933386,315
T3_late,V_strength,P_spread_lat,-5,-0.17715480196267147,0.17715480196267147,315
T3_late,V_strength,P_spread_lat,-4,-0.21700828594372526,0.21700828594372526,315
T3_late,V_strength,P_spread_lat,-3,-0.22920400500663873,0.22920400500663873,315
T3_late,V_strength,P_spread_lat,-2,-0.20621989511638691,0.20621989511638691,315
T3_late,V_strength,P_spread_lat,-1,-0.15054469796028874,0.15054469796028874,315
T3_late,V_strength,P_spread_lat,0,-0.07914529785170402,0.07914529785170402,315
T3_late,V_strength,P_spread_lat,1,-0.009044127109463156,0.009044127109463156,315
T3_late,V_strength,P_spread_lat,2,0.05334574745325333,0.05334574745325333,315
T3_late,V_strength,P_spread_lat,3,0.10951693062853639,0.10951693062853639,315
T3_late,V_strength,P_spread_lat,4,0.1510809466326589,0.1510809466326589,315
T3_late,V_strength,P_spread_lat,5,0.17394418937347755,0.17394418937347755,315
T3_late,V_strength,P_north_band_share_35_45,-5,-0.20265556237049887,0.20265556237049887,315
T3_late,V_strength,P_north_band_share_35_45,-4,-0.21717577006276886,0.21717577006276886,315
T3_late,V_strength,P_north_band_share_35_45,-3,-0.19255612542529907,0.19255612542529907,315
T3_late,V_strength,P_north_band_share_35_45,-2,-0.13129314799219036,0.13129314799219036,315
T3_late,V_strength,P_north_band_share_35_45,-1,-0.044886449439795244,0.044886449439795244,315
T3_late,V_strength,P_north_band_share_35_45,0,0.04136679680610987,0.04136679680610987,315
T3_late,V_strength,P_north_band_share_35_45,1,0.11470473719892256,0.11470473719892256,315
T3_late,V_strength,P_north_band_share_35_45,2,0.16417318701845987,0.16417318701845987,315
T3_late,V_strength,P_north_band_share_35_45,3,0.1951934121081249,0.1951934121081249,315
T3_late,V_strength,P_north_band_share_35_45,4,0.20886437181356649,0.20886437181356649,315
T3_late,V_strength,P_north_band_share_35_45,5,0.21136231880961656,0.21136231880961656,315
T3_late,V_strength,P_north_minus_main_35_45,-5,-0.07261670449003294,0.07261670449003294,315
T3_late,V_strength,P_north_minus_main_35_45,-4,-0.06305140425611871,0.06305140425611871,315
T3_late,V_strength,P_north_minus_main_35_45,-3,-0.04357854340993802,0.04357854340993802,315
T3_late,V_strength,P_north_minus_main_35_45,-2,-0.016909213153119943,0.016909213153119943,315
T3_late,V_strength,P_north_minus_main_35_45,-1,0.009913096925262158,0.009913096925262158,315
T3_late,V_strength,P_north_minus_main_35_45,0,0.029147006249069345,0.029147006249069345,315
T3_late,V_strength,P_north_minus_main_35_45,1,0.045620751976241984,0.045620751976241984,315
T3_late,V_strength,P_north_minus_main_35_45,2,0.05897815384416522,0.05897815384416522,315
T3_late,V_strength,P_north_minus_main_35_45,3,0.06747682446243343,0.06747682446243343,315
T3_late,V_strength,P_north_minus_main_35_45,4,0.06744940049171723,0.06744940049171723,315
T3_late,V_strength,P_north_minus_main_35_45,5,0.062401471896763885,0.062401471896763885,315
T3_late,V_strength,P_total_centroid_lat_10_50,-5,-0.16003632762056896,0.16003632762056896,315
T3_late,V_strength,P_total_centroid_lat_10_50,-4,-0.1796049849822128,0.1796049849822128,315
T3_late,V_strength,P_total_centroid_lat_10_50,-3,-0.15901285360036393,0.15901285360036393,315
T3_late,V_strength,P_total_centroid_lat_10_50,-2,-0.09822973221808125,0.09822973221808125,315
T3_late,V_strength,P_total_centroid_lat_10_50,-1,-0.006327241156677967,0.006327241156677967,315
T3_late,V_strength,P_total_centroid_lat_10_50,0,0.09426819619049481,0.09426819619049481,315
T3_late,V_strength,P_total_centroid_lat_10_50,1,0.18643174996773798,0.18643174996773798,315
T3_late,V_strength,P_total_centroid_lat_10_50,2,0.24921898153982858,0.24921898153982858,315
T3_late,V_strength,P_total_centroid_lat_10_50,3,0.2816426807848608,0.2816426807848608,315
T3_late,V_strength,P_total_centroid_lat_10_50,4,0.28051800055742887,0.28051800055742887,315
T3_late,V_strength,P_total_centroid_lat_10_50,5,0.2524212575896058,0.2524212575896058,315
T3_late,V_pos_centroid_lat,P_main_band_share,-5,-0.05915265336573621,0.05915265336573621,315
T3_late,V_pos_centroid_lat,P_main_band_share,-4,-0.05781733993079216,0.05781733993079216,315
T3_late,V_pos_centroid_lat,P_main_band_share,-3,-0.05824259139921028,0.05824259139921028,315
T3_late,V_pos_centroid_lat,P_main_band_share,-2,-0.06438862042473764,0.06438862042473764,315
T3_late,V_pos_centroid_lat,P_main_band_share,-1,-0.0715345057213468,0.0715345057213468,315
T3_late,V_pos_centroid_lat,P_main_band_share,0,-0.07577669368029775,0.07577669368029775,315
T3_late,V_pos_centroid_lat,P_main_band_share,1,-0.08270174584839485,0.08270174584839485,315
T3_late,V_pos_centroid_lat,P_main_band_share,2,-0.09603502670105407,0.09603502670105407,315
T3_late,V_pos_centroid_lat,P_main_band_share,3,-0.12014806328125707,0.12014806328125707,315
T3_late,V_pos_centroid_lat,P_main_band_share,4,-0.15839964849430083,0.15839964849430083,315
T3_late,V_pos_centroid_lat,P_main_band_share,5,-0.20255953271960003,0.20255953271960003,315
T3_late,V_pos_centroid_lat,P_south_band_share_18_24,-5,0.0716264530586973,0.0716264530586973,315
T3_late,V_pos_centroid_lat,P_south_band_share_18_24,-4,0.04783378034689007,0.04783378034689007,315
T3_late,V_pos_centroid_lat,P_south_band_share_18_24,-3,-0.028571982642871963,0.028571982642871963,315
T3_late,V_pos_centroid_lat,P_south_band_share_18_24,-2,-0.13065752928967744,0.13065752928967744,315
T3_late,V_pos_centroid_lat,P_south_band_share_18_24,-1,-0.24103089829511978,0.24103089829511978,315
T3_late,V_pos_centroid_lat,P_south_band_share_18_24,0,-0.3342463824995801,0.3342463824995801,315
T3_late,V_pos_centroid_lat,P_south_band_share_18_24,1,-0.3842423732710325,0.3842423732710325,315
T3_late,V_pos_centroid_lat,P_south_band_share_18_24,2,-0.372034698861193,0.372034698861193,315
T3_late,V_pos_centroid_lat,P_south_band_share_18_24,3,-0.3021734320830687,0.3021734320830687,315
T3_late,V_pos_centroid_lat,P_south_band_share_18_24,4,-0.19182869491994448,0.19182869491994448,315
T3_late,V_pos_centroid_lat,P_south_band_share_18_24,5,-0.06781410421642532,0.06781410421642532,315
T3_late,V_pos_centroid_lat,P_main_minus_south,-5,-0.07601349848293272,0.07601349848293272,315
T3_late,V_pos_centroid_lat,P_main_minus_south,-4,-0.06283419820223234,0.06283419820223234,315
T3_late,V_pos_centroid_lat,P_main_minus_south,-3,-0.02361789124913094,0.02361789124913094,315
T3_late,V_pos_centroid_lat,P_main_minus_south,-2,0.025102557786807853,0.025102557786807853,315
T3_late,V_pos_centroid_lat,P_main_minus_south,-1,0.07744824325870257,0.07744824325870257,315
T3_late,V_pos_centroid_lat,P_main_minus_south,0,0.12283829325124594,0.12283829325124594,315
T3_late,V_pos_centroid_lat,P_main_minus_south,1,0.14411852600908917,0.14411852600908917,315
T3_late,V_pos_centroid_lat,P_main_minus_south,2,0.1290200280966128,0.1290200280966128,315
T3_late,V_pos_centroid_lat,P_main_minus_south,3,0.07701360661958286,0.07701360661958286,315
T3_late,V_pos_centroid_lat,P_main_minus_south,4,-0.005238730433530894,0.005238730433530894,315
T3_late,V_pos_centroid_lat,P_main_minus_south,5,-0.09845161052288362,0.09845161052288362,315
T3_late,V_pos_centroid_lat,P_spread_lat,-5,0.04621632994122078,0.04621632994122078,315
T3_late,V_pos_centroid_lat,P_spread_lat,-4,0.10853595127452521,0.10853595127452521,315
T3_late,V_pos_centroid_lat,P_spread_lat,-3,0.2192855652981663,0.2192855652981663,315
T3_late,V_pos_centroid_lat,P_spread_lat,-2,0.33681817824371857,0.33681817824371857,315
T3_late,V_pos_centroid_lat,P_spread_lat,-1,0.450220781758972,0.450220781758972,315
T3_late,V_pos_centroid_lat,P_spread_lat,0,0.5324543748490509,0.5324543748490509,315
T3_late,V_pos_centroid_lat,P_spread_lat,1,0.5672972739224792,0.5672972739224792,315
T3_late,V_pos_centroid_lat,P_spread_lat,2,0.5429861168940323,0.5429861168940323,315
T3_late,V_pos_centroid_lat,P_spread_lat,3,0.46477426290236734,0.46477426290236734,315
T3_late,V_pos_centroid_lat,P_spread_lat,4,0.35099006323076054,0.35099006323076054,315
T3_late,V_pos_centroid_lat,P_spread_lat,5,0.23089909631794917,0.23089909631794917,315
T3_late,V_pos_centroid_lat,P_north_band_share_35_45,-5,0.1649942749926881,0.1649942749926881,315
T3_late,V_pos_centroid_lat,P_north_band_share_35_45,-4,0.25193976423919395,0.25193976423919395,315
T3_late,V_pos_centroid_lat,P_north_band_share_35_45,-3,0.359643347881518,0.359643347881518,315
T3_late,V_pos_centroid_lat,P_north_band_share_35_45,-2,0.4250914934822372,0.4250914934822372,315
T3_late,V_pos_centroid_lat,P_north_band_share_35_45,-1,0.4653569098295265,0.4653569098295265,315
T3_late,V_pos_centroid_lat,P_north_band_share_35_45,0,0.47378892810732276,0.47378892810732276,315
T3_late,V_pos_centroid_lat,P_north_band_share_35_45,1,0.44415790418103096,0.44415790418103096,315
T3_late,V_pos_centroid_lat,P_north_band_share_35_45,2,0.3815888946677727,0.3815888946677727,315
T3_late,V_pos_centroid_lat,P_north_band_share_35_45,3,0.2987103064986311,0.2987103064986311,315
T3_late,V_pos_centroid_lat,P_north_band_share_35_45,4,0.2174530405016639,0.2174530405016639,315
T3_late,V_pos_centroid_lat,P_north_band_share_35_45,5,0.1574313170526285,0.1574313170526285,315
T3_late,V_pos_centroid_lat,P_north_minus_main_35_45,-5,0.13201718513951632,0.13201718513951632,315
T3_late,V_pos_centroid_lat,P_north_minus_main_35_45,-4,0.17631817784550952,0.17631817784550952,315
T3_late,V_pos_centroid_lat,P_north_minus_main_35_45,-3,0.2358484560805219,0.2358484560805219,315
T3_late,V_pos_centroid_lat,P_north_minus_main_35_45,-2,0.2788100627916867,0.2788100627916867,315
T3_late,V_pos_centroid_lat,P_north_minus_main_35_45,-1,0.3092419782817058,0.3092419782817058,315
T3_late,V_pos_centroid_lat,P_north_minus_main_35_45,0,0.31874044914227023,0.31874044914227023,315
T3_late,V_pos_centroid_lat,P_north_minus_main_35_45,1,0.30626808404105316,0.30626808404105316,315
T3_late,V_pos_centroid_lat,P_north_minus_main_35_45,2,0.2773452012410969,0.2773452012410969,315
T3_late,V_pos_centroid_lat,P_north_minus_main_35_45,3,0.24374904145186294,0.24374904145186294,315
T3_late,V_pos_centroid_lat,P_north_minus_main_35_45,4,0.223175476759521,0.223175476759521,315
T3_late,V_pos_centroid_lat,P_north_minus_main_35_45,5,0.22207080073087002,0.22207080073087002,315
T3_late,V_pos_centroid_lat,P_total_centroid_lat_10_50,-5,0.08610985235436176,0.08610985235436176,315
T3_late,V_pos_centroid_lat,P_total_centroid_lat_10_50,-4,0.13578734443711254,0.13578734443711254,315
T3_late,V_pos_centroid_lat,P_total_centroid_lat_10_50,-3,0.20127231682763147,0.20127231682763147,315
T3_late,V_pos_centroid_lat,P_total_centroid_lat_10_50,-2,0.24409847026754264,0.24409847026754264,315
T3_late,V_pos_centroid_lat,P_total_centroid_lat_10_50,-1,0.2712626152894196,0.2712626152894196,315
T3_late,V_pos_centroid_lat,P_total_centroid_lat_10_50,0,0.272736662717745,0.272736662717745,315
T3_late,V_pos_centroid_lat,P_total_centroid_lat_10_50,1,0.23579761202366192,0.23579761202366192,315
T3_late,V_pos_centroid_lat,P_total_centroid_lat_10_50,2,0.16541082790006612,0.16541082790006612,315
T3_late,V_pos_centroid_lat,P_total_centroid_lat_10_50,3,0.07110849257218063,0.07110849257218063,315
T3_late,V_pos_centroid_lat,P_total_centroid_lat_10_50,4,-0.024804445239966874,0.024804445239966874,315
T3_late,V_pos_centroid_lat,P_total_centroid_lat_10_50,5,-0.09674384749270604,0.09674384749270604,315
T3_late,V_NS_diff,P_main_band_share,-5,-0.04636467082573536,0.04636467082573536,315
T3_late,V_NS_diff,P_main_band_share,-4,-0.05413447259379495,0.05413447259379495,315
T3_late,V_NS_diff,P_main_band_share,-3,-0.05031877901725528,0.05031877901725528,315
T3_late,V_NS_diff,P_main_band_share,-2,-0.03392233592491943,0.03392233592491943,315
T3_late,V_NS_diff,P_main_band_share,-1,-0.0033084614292971624,0.0033084614292971624,315
T3_late,V_NS_diff,P_main_band_share,0,0.02851446397229253,0.02851446397229253,315
T3_late,V_NS_diff,P_main_band_share,1,0.04885489682360784,0.04885489682360784,315
T3_late,V_NS_diff,P_main_band_share,2,0.05762315810574365,0.05762315810574365,315
T3_late,V_NS_diff,P_main_band_share,3,0.056004662858024995,0.056004662858024995,315
T3_late,V_NS_diff,P_main_band_share,4,0.03661627995809299,0.03661627995809299,315
T3_late,V_NS_diff,P_main_band_share,5,0.000987940197468549,0.000987940197468549,315
T3_late,V_NS_diff,P_south_band_share_18_24,-5,0.16629028651583228,0.16629028651583228,315
T3_late,V_NS_diff,P_south_band_share_18_24,-4,0.20985157831858212,0.20985157831858212,315
T3_late,V_NS_diff,P_south_band_share_18_24,-3,0.22053750178041928,0.22053750178041928,315
T3_late,V_NS_diff,P_south_band_share_18_24,-2,0.18375225048794058,0.18375225048794058,315
T3_late,V_NS_diff,P_south_band_share_18_24,-1,0.09453704670720359,0.09453704670720359,315
T3_late,V_NS_diff,P_south_band_share_18_24,0,-0.02096673827849287,0.02096673827849287,315
T3_late,V_NS_diff,P_south_band_share_18_24,1,-0.1322264243713069,0.1322264243713069,315
T3_late,V_NS_diff,P_south_band_share_18_24,2,-0.21759854205542584,0.21759854205542584,315
T3_late,V_NS_diff,P_south_band_share_18_24,3,-0.2612113866327208,0.2612113866327208,315
T3_late,V_NS_diff,P_south_band_share_18_24,4,-0.2565371772432099,0.2565371772432099,315
T3_late,V_NS_diff,P_south_band_share_18_24,5,-0.21348283891577668,0.21348283891577668,315
T3_late,V_NS_diff,P_main_minus_south,-5,-0.11651971732080146,0.11651971732080146,315
T3_late,V_NS_diff,P_main_minus_south,-4,-0.1441590193442222,0.1441590193442222,315
T3_late,V_NS_diff,P_main_minus_south,-3,-0.1471679940764277,0.1471679940764277,315
T3_late,V_NS_diff,P_main_minus_south,-2,-0.11734562937101121,0.11734562937101121,315
T3_late,V_NS_diff,P_main_minus_south,-1,-0.05104983764610009,0.05104983764610009,315
T3_late,V_NS_diff,P_main_minus_south,0,0.029632249953143713,0.029632249953143713,315
T3_late,V_NS_diff,P_main_minus_south,1,0.10055232103173294,0.10055232103173294,315
T3_late,V_NS_diff,P_main_minus_south,2,0.1504630644686502,0.1504630644686502,315
T3_late,V_NS_diff,P_main_minus_south,3,0.17194119345427492,0.17194119345427492,315
T3_late,V_NS_diff,P_main_minus_south,4,0.15674607026286744,0.15674607026286744,315
T3_late,V_NS_diff,P_main_minus_south,5,0.11100727895163796,0.11100727895163796,315
T3_late,V_NS_diff,P_spread_lat,-5,-0.15933527173630252,0.15933527173630252,315
T3_late,V_NS_diff,P_spread_lat,-4,-0.17712290884285653,0.17712290884285653,315
T3_late,V_NS_diff,P_spread_lat,-3,-0.15207259010971516,0.15207259010971516,315
T3_late,V_NS_diff,P_spread_lat,-2,-0.07726474568556012,0.07726474568556012,315
T3_late,V_NS_diff,P_spread_lat,-1,0.038857307790884095,0.038857307790884095,315
T3_late,V_NS_diff,P_spread_lat,0,0.1638816605511173,0.1638816605511173,315
T3_late,V_NS_diff,P_spread_lat,1,0.2667687756385877,0.2667687756385877,315
T3_late,V_NS_diff,P_spread_lat,2,0.3312237909409969,0.3312237909409969,315
T3_late,V_NS_diff,P_spread_lat,3,0.35305182901058346,0.35305182901058346,315
T3_late,V_NS_diff,P_spread_lat,4,0.33519172278778825,0.33519172278778825,315
T3_late,V_NS_diff,P_spread_lat,5,0.29219500769395135,0.29219500769395135,315
T3_late,V_NS_diff,P_north_band_share_35_45,-5,-0.10130795431727906,0.10130795431727906,315
T3_late,V_NS_diff,P_north_band_share_35_45,-4,-0.08232942520673091,0.08232942520673091,315
T3_late,V_NS_diff,P_north_band_share_35_45,-3,-0.02470718363466993,0.02470718363466993,315
T3_late,V_NS_diff,P_north_band_share_35_45,-2,0.06278536820711798,0.06278536820711798,315
T3_late,V_NS_diff,P_north_band_share_35_45,-1,0.1619531602115936,0.1619531602115936,315
T3_late,V_NS_diff,P_north_band_share_35_45,0,0.2462270446159465,0.2462270446159465,315
T3_late,V_NS_diff,P_north_band_share_35_45,1,0.2983605673131163,0.2983605673131163,315
T3_late,V_NS_diff,P_north_band_share_35_45,2,0.3157600523329387,0.3157600523329387,315
T3_late,V_NS_diff,P_north_band_share_35_45,3,0.30620999678246674,0.30620999678246674,315
