rep,global_max_score,point_id,local_null_peak_score,local_null_peak_day
193,50.927551380517876,RP005,29.72473529166901,157
194,40.3207710707554,RP001,28.274184774570216,48
194,40.3207710707554,RP002,35.502306532905216,84
194,40.3207710707554,RP003,13.458804330039449,113
194,40.3207710707554,LP006,13.288658332995688,129
194,40.3207710707554,RP004,12.00666646236079,132
194,40.3207710707554,RP005,17.39810524813683,163
195,74.32673116620441,RP001,32.858259397272136,48
195,74.32673116620441,RP002,74.32673116620441,78
195,74.32673116620441,RP003,26.615066518940296,113
195,74.32673116620441,LP006,38.683751850828806,129
195,74.32673116620441,RP004,34.55889533106348,134
195,74.32673116620441,RP005,39.14650023934681,163
196,35.6197025570477,RP001,13.37011845817694,48
196,35.6197025570477,RP002,20.330302389915943,78
196,35.6197025570477,RP003,17.79674106305247,110
196,35.6197025570477,LP006,19.624145082066253,129
196,35.6197025570477,RP004,14.96994321003828,132
196,35.6197025570477,RP005,13.228952675035348,163
197,73.10134151351787,RP001,38.43396065117616,42
197,73.10134151351787,RP002,21.46481477050125,78
197,73.10134151351787,RP003,17.502604147999136,114
197,73.10134151351787,LP006,29.758983688112504,130
197,73.10134151351787,RP004,27.710959837597816,132
197,73.10134151351787,RP005,11.219773284632218,157
198,36.56501978912845,RP001,19.10815581599369,48
198,36.56501978912845,RP002,27.11237009886794,78
198,36.56501978912845,RP003,19.76894553956806,110
198,36.56501978912845,LP006,12.532195606087612,135
198,36.56501978912845,RP004,13.985846555578394,137
198,36.56501978912845,RP005,27.480837650185105,163
199,69.82454856985125,RP001,14.75157856364672,48
199,69.82454856985125,RP002,17.632939756967115,78
199,69.82454856985125,RP003,13.099396391755501,113
199,69.82454856985125,LP006,13.240949426590106,135
199,69.82454856985125,RP004,13.559660525492184,136
199,69.82454856985125,RP005,35.86512727034748,157
200,20.238552983960023,RP001,13.666157122580355,48
200,20.238552983960023,RP002,11.62917641964277,81
200,20.238552983960023,RP003,7.715308874708951,110
200,20.238552983960023,LP006,17.941369642886492,135
200,20.238552983960023,RP004,18.436297282749074,136
200,20.238552983960023,RP005,16.356663175827165,161
201,71.62559034959858,RP001,13.809061166739987,46
201,71.62559034959858,RP002,23.27104057683752,78
201,71.62559034959858,RP003,33.649868357565424,115
201,71.62559034959858,LP006,23.030479372515707,135
201,71.62559034959858,RP004,36.01290932465953,138
201,71.62559034959858,RP005,64.52592636745865,157
202,37.76019638645638,RP001,17.761858490170418,48
202,37.76019638645638,RP002,27.890069782630956,79
202,37.76019638645638,RP003,21.1125007821286,110
202,37.76019638645638,LP006,33.199045886829325,133
202,37.76019638645638,RP004,33.199045886829325,133
202,37.76019638645638,RP005,18.525102152091385,161
203,31.73771802656485,RP001,21.767002179936405,42
203,31.73771802656485,RP002,30.07375682907076,78
203,31.73771802656485,RP003,21.4123644763496,115
203,31.73771802656485,LP006,12.340643299703178,132
203,31.73771802656485,RP004,12.340643299703178,132
203,31.73771802656485,RP005,20.84264578488757,163
204,48.731965458318236,RP001,39.135125385078496,43
204,48.731965458318236,RP002,22.026309563754282,78
204,48.731965458318236,RP003,14.195712670403612,110
204,48.731965458318236,LP006,23.58398329860546,135
204,48.731965458318236,RP004,34.99803796933859,138
204,48.731965458318236,RP005,23.394673168771636,163
205,23.703519858607912,RP001,21.833729531013276,43
205,23.703519858607912,RP002,18.435340291842362,84
205,23.703519858607912,RP003,17.059832836049402,116
205,23.703519858607912,LP006,15.674942318296532,135
205,23.703519858607912,RP004,16.525956612198485,138
205,23.703519858607912,RP005,15.037685012039157,157
206,53.87186570639432,RP001,13.8015966161143,47
206,53.87186570639432,RP002,25.484495588771754,84
206,53.87186570639432,RP003,27.00310701992045,116
206,53.87186570639432,LP006,40.9736253028904,129
206,53.87186570639432,RP004,34.29447388669365,132
206,53.87186570639432,RP005,25.67563432851029,160
207,38.88444236419126,RP001,30.452365718651958,48
207,38.88444236419126,RP002,28.32227583083844,84
207,38.88444236419126,RP003,29.516262843762924,116
207,38.88444236419126,LP006,28.512215982409785,132
207,38.88444236419126,RP004,28.512215982409785,132
207,38.88444236419126,RP005,17.158348651760193,157
208,31.883997828686535,RP001,11.779500142845873,42
208,31.883997828686535,RP002,23.089393049120105,80
208,31.883997828686535,RP003,12.6915556281098,110
208,31.883997828686535,LP006,18.67343157109578,131
208,31.883997828686535,RP004,18.543341771955884,132
208,31.883997828686535,RP005,21.4216201871071,160
209,48.71345055136936,RP001,21.290788732055557,42
209,48.71345055136936,RP002,20.52055659857813,84
209,48.71345055136936,RP003,22.367023311295362,116
209,48.71345055136936,LP006,21.054513884814956,130
209,48.71345055136936,RP004,19.545573108944858,132
209,48.71345055136936,RP005,37.58249898588417,163
210,47.99012351367517,RP001,44.11637572190334,44
210,47.99012351367517,RP002,29.16099996135407,78
210,47.99012351367517,RP003,33.55971486589743,110
210,47.99012351367517,LP006,16.901294424447556,131
210,47.99012351367517,RP004,16.683334532442785,132
210,47.99012351367517,RP005,25.30315440858319,157
211,51.81873083643456,RP001,26.122203017317165,48
211,51.81873083643456,RP002,35.18737901630277,84
211,51.81873083643456,RP003,23.20322249425395,110
211,51.81873083643456,LP006,23.80989568464549,130
211,51.81873083643456,RP004,18.01464296610812,132
211,51.81873083643456,RP005,17.603137370328497,163
212,35.42880250007451,RP001,13.113511527248868,48
212,35.42880250007451,RP002,10.486851357676718,78
212,35.42880250007451,RP003,13.784094846879661,110
212,35.42880250007451,LP006,23.642543914574716,132
212,35.42880250007451,RP004,23.642543914574716,132
212,35.42880250007451,RP005,22.908582532164225,163
213,36.62892421920889,RP001,35.20975136867059,48
213,36.62892421920889,RP002,20.488522827954483,79
213,36.62892421920889,RP003,18.441642718525937,110
213,36.62892421920889,LP006,16.08167645239412,131
213,36.62892421920889,RP004,15.797343030222791,132
213,36.62892421920889,RP005,16.606728022364447,157
214,36.91755697336373,RP001,19.04817906516073,48
214,36.91755697336373,RP002,19.161735628195945,78
214,36.91755697336373,RP003,17.52425726353663,112
214,36.91755697336373,LP006,19.515059475753414,131
214,36.91755697336373,RP004,18.911019534884577,132
214,36.91755697336373,RP005,30.06410819223509,163
215,35.93832320729731,RP001,16.177644096685015,42
215,35.93832320729731,RP002,25.37699965901225,78
215,35.93832320729731,RP003,19.61237145177737,110
215,35.93832320729731,LP006,13.650255752187563,129
215,35.93832320729731,RP004,16.5422301058208,138
215,35.93832320729731,RP005,16.816409479746298,157
216,44.4634237268197,RP001,12.429117600482861,45
216,44.4634237268197,RP002,11.289867227934774,78
216,44.4634237268197,RP003,21.170461490996587,110
216,44.4634237268197,LP006,14.77028185061862,129
216,44.4634237268197,RP004,19.444555985577974,138
216,44.4634237268197,RP005,44.4634237268197,163
217,51.99516028474801,RP001,17.086686847488313,42
217,51.99516028474801,RP002,25.230504203319256,84
217,51.99516028474801,RP003,16.34490621631896,115
217,51.99516028474801,LP006,37.444337788231834,135
217,51.99516028474801,RP004,51.99516028474801,138
217,51.99516028474801,RP005,25.06921038405589,163
218,65.37192251400886,RP001,31.262868044434235,42
218,65.37192251400886,RP002,36.46106605891358,78
218,65.37192251400886,RP003,19.15050885310225,116
218,65.37192251400886,LP006,23.492446854774396,135
218,65.37192251400886,RP004,23.492446854774396,135
218,65.37192251400886,RP005,65.37192251400886,163
219,39.80352670140354,RP001,24.21388739787232,48
219,39.80352670140354,RP002,36.772249722207,79
219,39.80352670140354,RP003,17.067989388402786,116
219,39.80352670140354,LP006,24.495788559920367,135
219,39.80352670140354,RP004,24.495788559920367,135
219,39.80352670140354,RP005,25.968272363076615,163
220,38.19934678692404,RP001,29.16887258161924,48
220,38.19934678692404,RP002,34.49475852539666,84
220,38.19934678692404,RP003,22.767271677797126,116
220,38.19934678692404,LP006,25.999512577240278,132
220,38.19934678692404,RP004,25.999512577240278,132
220,38.19934678692404,RP005,25.815011232148425,157
221,56.075733010099185,RP001,48.89852439231172,48
221,56.075733010099185,RP002,37.717644114839416,78
221,56.075733010099185,RP003,34.27059289094589,111
221,56.075733010099185,LP006,23.539554668417612,135
221,56.075733010099185,RP004,25.49637853074381,137
221,56.075733010099185,RP005,23.994399504434547,157
222,53.22613872300973,RP001,18.712385472538276,45
222,53.22613872300973,RP002,40.845276344112015,78
222,53.22613872300973,RP003,18.459730375300527,110
222,53.22613872300973,LP006,22.940933696930863,129
222,53.22613872300973,RP004,15.460426917206814,132
222,53.22613872300973,RP005,28.132530738190574,157
223,52.55467612206722,RP001,22.36712421109542,45
223,52.55467612206722,RP002,15.675577023913135,78
223,52.55467612206722,RP003,49.05477757142682,114
223,52.55467612206722,LP006,32.42254198008757,129
223,52.55467612206722,RP004,29.358296378882894,138
223,52.55467612206722,RP005,33.72209841084391,157
224,48.75992984496222,RP001,23.463999684092826,46
224,48.75992984496222,RP002,25.779963922294385,78
224,48.75992984496222,RP003,34.5034259812939,116
224,48.75992984496222,LP006,16.48885770605481,135
224,48.75992984496222,RP004,16.48885770605481,135
224,48.75992984496222,RP005,21.547762820263927,157
225,35.58021936652952,RP001,27.647252378372286,45
225,35.58021936652952,RP002,21.159782897197502,78
225,35.58021936652952,RP003,15.452039678555462,110
225,35.58021936652952,LP006,12.817053325977572,129
225,35.58021936652952,RP004,16.062006758221525,138
225,35.58021936652952,RP005,6.733088045183868,162
226,34.84448560200626,RP001,24.506025474810503,48
226,34.84448560200626,RP002,25.114466504619624,78
226,34.84448560200626,RP003,20.115076116172183,114
226,34.84448560200626,LP006,10.99039199295498,132
226,34.84448560200626,RP004,10.99039199295498,132
226,34.84448560200626,RP005,28.266754886854223,163
227,43.82161267795816,RP001,18.85718030684979,46
227,43.82161267795816,RP002,26.247897602127914,78
227,43.82161267795816,RP003,20.396349861633258,114
227,43.82161267795816,LP006,18.65404795269812,134
227,43.82161267795816,RP004,18.65404795269812,134
227,43.82161267795816,RP005,27.54461516694834,161
228,34.1992508356077,RP001,25.212488512242075,42
228,34.1992508356077,RP002,34.1992508356077,80
228,34.1992508356077,RP003,19.21118361830011,110
228,34.1992508356077,LP006,18.018739623413325,134
228,34.1992508356077,RP004,21.69348061917357,138
228,34.1992508356077,RP005,16.101436411571324,163
229,69.67243925790092,RP001,24.652108118221435,42
229,69.67243925790092,RP002,7.970044411332381,84
229,69.67243925790092,RP003,36.16892877675867,116
229,69.67243925790092,LP006,60.82955649486426,129
229,69.67243925790092,RP004,29.782991787382556,132
229,69.67243925790092,RP005,37.58488600286475,163
230,58.1622021257549,RP001,21.079582949847595,48
230,58.1622021257549,RP002,15.541944102562224,83
230,58.1622021257549,RP003,27.50399933849493,110
230,58.1622021257549,LP006,8.343553393534044,135
230,58.1622021257549,RP004,9.74286794536,138
230,58.1622021257549,RP005,14.919990573308532,157
231,48.714677190002874,RP001,46.43799407099719,45
231,48.714677190002874,RP002,39.522077967282215,84
231,48.714677190002874,RP003,37.3476790739803,110
231,48.714677190002874,LP006,25.37019147313356,132
231,48.714677190002874,RP004,30.58914850710798,138
231,48.714677190002874,RP005,35.454188551279756,158
232,47.22610656951429,RP001,40.86057816860449,42
232,47.22610656951429,RP002,28.66952787006869,83
232,47.22610656951429,RP003,27.04127531220513,116
232,47.22610656951429,LP006,18.459709450534348,135
232,47.22610656951429,RP004,20.16553439905813,137
232,47.22610656951429,RP005,28.345516158123036,157
233,39.31921538002125,RP001,39.31921538002125,44
233,39.31921538002125,RP002,13.82342828767612,79
233,39.31921538002125,RP003,11.494790371670533,115
233,39.31921538002125,LP006,14.538923562529824,129
233,39.31921538002125,RP004,12.877121507371946,137
233,39.31921538002125,RP005,24.436675632606622,163
234,33.018060281077666,RP001,33.018060281077666,47
234,33.018060281077666,RP002,12.992500574507254,84
234,33.018060281077666,RP003,12.700161414251419,110
234,33.018060281077666,LP006,21.56176573034174,133
234,33.018060281077666,RP004,21.56176573034174,133
234,33.018060281077666,RP005,14.04514900273709,159
235,51.416119898760925,RP001,30.65323149627121,48
235,51.416119898760925,RP002,25.77874605049981,84
235,51.416119898760925,RP003,30.951137296817272,116
235,51.416119898760925,LP006,29.304595524294733,131
235,51.416119898760925,RP004,29.276005949767764,132
235,51.416119898760925,RP005,21.07574747816275,163
236,59.80255682648152,RP001,47.45098755236051,47
236,59.80255682648152,RP002,11.539374391978214,80
236,59.80255682648152,RP003,32.60106652760394,115
236,59.80255682648152,LP006,32.399437026285234,129
236,59.80255682648152,RP004,25.50105464720629,137
236,59.80255682648152,RP005,30.955441557270483,157
237,49.65781768159164,RP001,23.304140035923115,48
237,49.65781768159164,RP002,15.156878133416015,78
237,49.65781768159164,RP003,32.288576479946784,111
237,49.65781768159164,LP006,41.82165512460528,129
237,49.65781768159164,RP004,34.15817927205105,132
237,49.65781768159164,RP005,35.1822619347341,163
238,33.34419875402127,RP001,14.996456515669948,42
238,33.34419875402127,RP002,7.982432252996977,84
238,33.34419875402127,RP003,10.838475676553479,116
238,33.34419875402127,LP006,33.34419875402127,131
238,33.34419875402127,RP004,32.51680190225372,132
238,33.34419875402127,RP005,6.956125634797575,163
239,31.525732065294257,RP001,24.90678628331656,42
239,31.525732065294257,RP002,20.82742341713331,82
239,31.525732065294257,RP003,21.84019901216604,115
239,31.525732065294257,LP006,21.208330382972328,129
239,31.525732065294257,RP004,17.606311069834835,138
239,31.525732065294257,RP005,13.223074420686972,163
240,30.520462581024752,RP001,11.967280093616495,48
240,30.520462581024752,RP002,21.218629146741325,84
240,30.520462581024752,RP003,8.931456089404596,116
240,30.520462581024752,LP006,21.293215301816268,134
240,30.520462581024752,RP004,21.293215301816268,134
240,30.520462581024752,RP005,25.46746133093309,162
241,44.92954348159841,RP001,32.37917827482786,47
241,44.92954348159841,RP002,44.92954348159841,80
241,44.92954348159841,RP003,26.32587303887707,114
241,44.92954348159841,LP006,17.40291776340624,129
241,44.92954348159841,RP004,15.58577561911438,132
241,44.92954348159841,RP005,28.021424455139915,158
242,47.09611356249423,RP001,15.284969031901891,43
242,47.09611356249423,RP002,21.36541031854227,81
242,47.09611356249423,RP003,47.09611356249423,110
242,47.09611356249423,LP006,12.297562035852888,135
242,47.09611356249423,RP004,15.735859246170993,138
242,47.09611356249423,RP005,15.838223369858486,162
243,59.7991874535696,RP001,31.16191215984192,48
243,59.7991874535696,RP002,30.561172783314646,78
243,59.7991874535696,RP003,30.41456104297862,116
243,59.7991874535696,LP006,27.369973372530236,133
243,59.7991874535696,RP004,27.369973372530236,133
243,59.7991874535696,RP005,31.516228976684925,163
244,30.775640226552262,RP001,15.554603220429144,42
244,30.775640226552262,RP002,11.27147867265489,84
244,30.775640226552262,RP003,22.09058417229896,113
244,30.775640226552262,LP006,17.206742673383296,135
244,30.775640226552262,RP004,25.07832015315119,138
244,30.775640226552262,RP005,26.13937526576135,157
245,37.91025206138958,RP001,26.310750657793854,42
245,37.91025206138958,RP002,24.09323933639462,78
245,37.91025206138958,RP003,24.673452222628264,111
245,37.91025206138958,LP006,32.40847747378687,129
245,37.91025206138958,RP004,19.023382629588127,138
245,37.91025206138958,RP005,35.751984703388885,159
246,33.009107204049755,RP001,16.04169150297869,48
246,33.009107204049755,RP002,16.800558151962118,84
246,33.009107204049755,RP003,21.80398776814885,116
246,33.009107204049755,LP006,18.368457245925306,129
246,33.009107204049755,RP004,12.291354455833943,138
246,33.009107204049755,RP005,15.77893411729369,163
247,48.76527567093925,RP001,28.661770248043872,47
247,48.76527567093925,RP002,48.76527567093925,84
247,48.76527567093925,RP003,28.70378336573005,116
247,48.76527567093925,LP006,27.74081470297196,129
247,48.76527567093925,RP004,18.36946765679243,138
247,48.76527567093925,RP005,33.0632546650085,163
248,36.362139562077616,RP001,26.477647630901146,45
248,36.362139562077616,RP002,21.606140944710273,78
248,36.362139562077616,RP003,34.654948476626316,110
248,36.362139562077616,LP006,14.827398360196778,132
248,36.362139562077616,RP004,14.827398360196778,132
248,36.362139562077616,RP005,23.452003330395296,160
249,64.51663697562647,RP001,20.81692201756455,42
249,64.51663697562647,RP002,47.66330172655192,78
249,64.51663697562647,RP003,54.6185496561365,113
249,64.51663697562647,LP006,22.906116066302793,134
249,64.51663697562647,RP004,22.906116066302793,134
249,64.51663697562647,RP005,27.072419494304164,157
250,52.062814538133146,RP001,15.172688875873213,46
250,52.062814538133146,RP002,43.98095245695552,78
250,52.062814538133146,RP003,18.561995527432874,113
250,52.062814538133146,LP006,25.115646966030685,129
250,52.062814538133146,RP004,17.68731327539532,132
250,52.062814538133146,RP005,46.58040210780584,161
251,30.404834887039307,RP001,18.282703383246925,44
251,30.404834887039307,RP002,11.255758253320334,84
251,30.404834887039307,RP003,18.554620441264966,110
251,30.404834887039307,LP006,15.015788021539167,129
251,30.404834887039307,RP004,18.704257252525288,138
251,30.404834887039307,RP005,12.774836141970937,162
252,27.83470710544647,RP001,16.98280058456632,48
252,27.83470710544647,RP002,24.635035304326426,84
252,27.83470710544647,RP003,26.336705290133345,110
252,27.83470710544647,LP006,10.7290956895201,135
252,27.83470710544647,RP004,10.7290956895201,135
252,27.83470710544647,RP005,15.603002052734551,157
253,27.30000112287045,RP001,21.578690622275396,42
253,27.30000112287045,RP002,18.34339331378033,78
253,27.30000112287045,RP003,11.702032301009504,115
253,27.30000112287045,LP006,18.510546907887168,135
253,27.30000112287045,RP004,21.011304147261086,138
253,27.30000112287045,RP005,21.218057667722114,162
254,43.75783510046542,RP001,28.116020726376046,42
254,43.75783510046542,RP002,26.807491477248917,78
254,43.75783510046542,RP003,23.603787248321353,116
254,43.75783510046542,LP006,19.555699254220222,135
254,43.75783510046542,RP004,19.598906120222242,136
254,43.75783510046542,RP005,11.442329096732376,163
255,22.187623439381262,RP001,14.188504893418237,44
255,22.187623439381262,RP002,15.333450430189805,84
255,22.187623439381262,RP003,17.337869273535645,112
255,22.187623439381262,LP006,14.529225625202319,132
255,22.187623439381262,RP004,14.529225625202319,132
255,22.187623439381262,RP005,11.009499984486583,157
256,51.75455188208102,RP001,24.22461493043637,45
256,51.75455188208102,RP002,20.459403843001883,83
256,51.75455188208102,RP003,28.166297645256687,110
256,51.75455188208102,LP006,25.738880039369064,129
256,51.75455188208102,RP004,22.238601186984486,132
256,51.75455188208102,RP005,16.87812841576899,163
257,38.80578448020758,RP001,38.80578448020758,43
257,38.80578448020758,RP002,16.544726182869116,82
257,38.80578448020758,RP003,11.841600870699022,116
257,38.80578448020758,LP006,20.229651126245717,133
257,38.80578448020758,RP004,20.229651126245717,133
257,38.80578448020758,RP005,23.098268763894758,157
258,44.52159763230622,RP001,36.898945568207054,43
258,44.52159763230622,RP002,26.135940669329138,84
258,44.52159763230622,RP003,29.960473375726203,110
258,44.52159763230622,LP006,15.920634705189407,129
258,44.52159763230622,RP004,19.06451204776456,137
258,44.52159763230622,RP005,39.910410344243246,157
259,27.70786872202234,RP001,15.662771398241034,42
259,27.70786872202234,RP002,11.525155219675689,83
259,27.70786872202234,RP003,19.21608035541337,110
259,27.70786872202234,LP006,14.234561983324786,132
259,27.70786872202234,RP004,14.234561983324786,132
259,27.70786872202234,RP005,13.25953571666263,157
260,46.843876461347975,RP001,46.843876461347975,46
260,46.843876461347975,RP002,16.999235047168536,78
260,46.843876461347975,RP003,28.083254963857115,116
260,46.843876461347975,LP006,24.3588735228495,129
260,46.843876461347975,RP004,26.4811699429541,137
260,46.843876461347975,RP005,21.245678650888838,163
261,41.98436368953151,RP001,33.1958913280457,42
261,41.98436368953151,RP002,35.370864387753485,78
261,41.98436368953151,RP003,27.22974929585149,116
261,41.98436368953151,LP006,26.11769212513917,133
261,41.98436368953151,RP004,26.11769212513917,133
261,41.98436368953151,RP005,30.345496021428858,157
262,27.211356918911193,RP001,10.52022374323277,42
262,27.211356918911193,RP002,11.120842460812494,78
262,27.211356918911193,RP003,12.58372931337892,116
262,27.211356918911193,LP006,21.237519050938758,129
262,27.211356918911193,RP004,17.110516912098582,132
262,27.211356918911193,RP005,16.001245330913093,157
263,62.32267121216608,RP001,19.067002053955576,48
263,62.32267121216608,RP002,18.127458819828604,82
263,62.32267121216608,RP003,19.853815792094235,114
263,62.32267121216608,LP006,62.32267121216608,135
263,62.32267121216608,RP004,62.32267121216608,135
263,62.32267121216608,RP005,14.640080470975764,163
264,37.50257726306788,RP001,22.989354509164226,42
264,37.50257726306788,RP002,15.626387413532186,80
264,37.50257726306788,RP003,24.30982031045948,111
264,37.50257726306788,LP006,18.94725537244827,129
264,37.50257726306788,RP004,19.913337897803302,138
264,37.50257726306788,RP005,14.531686680974929,157
265,36.68099661613829,RP001,15.112892939772756,42
265,36.68099661613829,RP002,22.54586168477432,84
265,36.68099661613829,RP003,25.010562701751272,113
265,36.68099661613829,LP006,28.334595295844984,129
265,36.68099661613829,RP004,24.61767233462112,135
265,36.68099661613829,RP005,24.02741982829422,157
266,74.88645553733363,RP001,72.28146809798446,48
266,74.88645553733363,RP002,27.46412660220471,84
266,74.88645553733363,RP003,27.470950214774895,110
266,74.88645553733363,LP006,33.25653729222221,129
266,74.88645553733363,RP004,25.959019328349896,132
266,74.88645553733363,RP005,35.97230709539614,157
267,64.68352768971842,RP001,25.32128602647563,48
267,64.68352768971842,RP002,12.925034770716223,82
267,64.68352768971842,RP003,18.638290709648214,114
267,64.68352768971842,LP006,25.99061085117147,135
267,64.68352768971842,RP004,32.012881613402854,138
267,64.68352768971842,RP005,19.291222386917582,157
268,37.931574438051385,RP001,18.74287860289514,44
268,37.931574438051385,RP002,37.931574438051385,78
268,37.931574438051385,RP003,24.10706568029031,114
268,37.931574438051385,LP006,25.541291571871277,129
268,37.931574438051385,RP004,21.57044667991901,138
268,37.931574438051385,RP005,12.858699155700899,163
269,37.00159385079897,RP001,21.41590554769156,48
269,37.00159385079897,RP002,19.657139572301663,83
269,37.00159385079897,RP003,20.29360113323374,110
269,37.00159385079897,LP006,17.736917078967515,135
269,37.00159385079897,RP004,22.4870259826391,138
269,37.00159385079897,RP005,12.37882937204051,157
270,35.65282242588465,RP001,24.383637066343674,47
270,35.65282242588465,RP002,25.38625519646353,81
270,35.65282242588465,RP003,17.3480267762134,116
270,35.65282242588465,LP006,14.252433275332667,129
270,35.65282242588465,RP004,12.499197680982629,138
270,35.65282242588465,RP005,35.65282242588465,162
271,45.958299330897894,RP001,27.483823577608213,42
271,45.958299330897894,RP002,19.129600366393106,78
271,45.958299330897894,RP003,19.00993794029477,111
271,45.958299330897894,LP006,32.16800304030955,129
271,45.958299330897894,RP004,25.85770331922844,132
271,45.958299330897894,RP005,19.348117184111786,163
272,36.08900114269632,RP001,15.742391594182005,47
272,36.08900114269632,RP002,21.06482951315462,80
272,36.08900114269632,RP003,35.29715976617036,110
272,36.08900114269632,LP006,17.82380099338245,129
272,36.08900114269632,RP004,14.477377161413868,136
272,36.08900114269632,RP005,21.480500218708528,158
273,43.13094630935338,RP001,20.653165457693177,42
273,43.13094630935338,RP002,9.198786780989712,82
273,43.13094630935338,RP003,26.619509061316275,116
273,43.13094630935338,LP006,22.661597582548925,133
273,43.13094630935338,RP004,22.661597582548925,133
273,43.13094630935338,RP005,11.966222513916897,157
274,33.54472206530132,RP001,15.286886367631535,42
274,33.54472206530132,RP002,11.135415665998934,83
274,33.54472206530132,RP003,26.44831246554934,115
274,33.54472206530132,LP006,17.94401870888504,133
274,33.54472206530132,RP004,17.94401870888504,133
274,33.54472206530132,RP005,22.687503938438933,160
275,55.77713258302559,RP001,30.40095567806364,46
275,55.77713258302559,RP002,23.411819601155273,79
275,55.77713258302559,RP003,27.197052472255194,115
275,55.77713258302559,LP006,28.599188274680294,131
275,55.77713258302559,RP004,27.796000809848948,138
275,55.77713258302559,RP005,25.500715184818823,157
276,46.138577579751455,RP001,24.56813519827648,42
276,46.138577579751455,RP002,21.084839955405805,83
276,46.138577579751455,RP003,38.02084223718012,112
276,46.138577579751455,LP006,15.66656621249022,135
276,46.138577579751455,RP004,15.991341585005811,136
276,46.138577579751455,RP005,18.175901217033527,163
277,43.132432803162196,RP001,12.607715886799689,42
277,43.132432803162196,RP002,14.935549399896257,84
277,43.132432803162196,RP003,42.05438623797836,111
277,43.132432803162196,LP006,29.70665414582781,135
277,43.132432803162196,RP004,30.698351335866,137
277,43.132432803162196,RP005,22.335724505273568,159
278,88.5881012866163,RP001,15.481468824193929,44
278,88.5881012866163,RP002,28.787395098441987,79
278,88.5881012866163,RP003,28.24352096470981,111
278,88.5881012866163,LP006,39.508037329735814,132
278,88.5881012866163,RP004,39.508037329735814,132
278,88.5881012866163,RP005,80.60916243152336,163
279,41.32361076157358,RP001,21.91112099684063,42
279,41.32361076157358,RP002,12.979121178739007,84
279,41.32361076157358,RP003,17.196538316218383,116
279,41.32361076157358,LP006,13.416514725169776,129
279,41.32361076157358,RP004,12.360747580800993,138
279,41.32361076157358,RP005,15.119399694674021,163
280,59.69046799902144,RP001,22.89122871308639,46
280,59.69046799902144,RP002,42.479120644180306,80
280,59.69046799902144,RP003,31.28336787915586,115
280,59.69046799902144,LP006,53.88250030987585,129
280,59.69046799902144,RP004,42.80905013991804,132
280,59.69046799902144,RP005,29.607041291558247,161
281,42.82736308218486,RP001,15.018701333783754,42
281,42.82736308218486,RP002,29.4687825474303,84
281,42.82736308218486,RP003,25.411015384513142,116
281,42.82736308218486,LP006,42.2094284477924,134
281,42.82736308218486,RP004,42.2094284477924,134
281,42.82736308218486,RP005,26.541746499622015,163
282,36.976276920449365,RP001,18.032127868951953,42
282,36.976276920449365,RP002,24.953117745921325,78
282,36.976276920449365,RP003,26.859134492421653,110
282,36.976276920449365,LP006,20.24363768488459,134
282,36.976276920449365,RP004,21.894269714130573,138
282,36.976276920449365,RP005,14.868739515679941,157
283,48.70558931421283,RP001,15.74592361312655,42
283,48.70558931421283,RP002,16.639704968776847,84
283,48.70558931421283,RP003,27.900892013139167,110
283,48.70558931421283,LP006,36.50208198490333,135
283,48.70558931421283,RP004,37.52109976203468,136
283,48.70558931421283,RP005,18.702622061261238,160
284,42.423896014114185,RP001,16.935598166246187,43
284,42.423896014114185,RP002,12.449625301654205,81
284,42.423896014114185,RP003,30.584843731682458,110
284,42.423896014114185,LP006,14.570608750345658,132
284,42.423896014114185,RP004,14.570608750345658,132
284,42.423896014114185,RP005,39.64808277121416,160
285,43.853446581908734,RP001,37.316858470509494,48
285,43.853446581908734,RP002,39.04697664581826,84
285,43.853446581908734,RP003,40.866056841490376,116
285,43.853446581908734,LP006,28.13319213562639,129
285,43.853446581908734,RP004,28.30010510946616,138
285,43.853446581908734,RP005,17.603240911371785,163
286,49.057239611683826,RP001,36.348561007774364,48
286,49.057239611683826,RP002,25.170066553025812,82
286,49.057239611683826,RP003,23.174887601643807,113
286,49.057239611683826,LP006,24.31996263918933,129
286,49.057239611683826,RP004,19.138231626130338,138
286,49.057239611683826,RP005,28.163816100616877,159
287,32.84524882465415,RP001,25.442704834863896,42
287,32.84524882465415,RP002,28.66707675058538,84
287,32.84524882465415,RP003,30.159579175894187,116
287,32.84524882465415,LP006,11.058796313059828,129
287,32.84524882465415,RP004,11.41950123758929,138
287,32.84524882465415,RP005,13.067977723097282,157
288,30.816886545852476,RP001,23.698819898339675,45
288,30.816886545852476,RP002,18.978291678253935,78
288,30.816886545852476,RP003,25.353661372421513,116
288,30.816886545852476,LP006,24.89236433291733,129
288,30.816886545852476,RP004,24.41390923297803,138
288,30.816886545852476,RP005,13.466915261563408,161
289,37.55710293482508,RP001,20.658140899058395,42
289,37.55710293482508,RP002,16.031253263564075,84
289,37.55710293482508,RP003,17.032385878709153,112
289,37.55710293482508,LP006,19.993338132910736,129
289,37.55710293482508,RP004,13.567123871625295,132
289,37.55710293482508,RP005,16.356611187304498,159
290,44.255414846505225,RP001,28.25309327135801,48
290,44.255414846505225,RP002,37.93305846886959,84
290,44.255414846505225,RP003,34.49498587758936,110
290,44.255414846505225,LP006,28.862956702472395,129
290,44.255414846505225,RP004,25.736723730091143,137
