day,sigma,energy_raw,energy_norm_within_sigma,energy_percentile_within_sigma,energy_robust_z_within_sigma,boundary_risk_flag
99,2.0,0.02232970100779257,0.3708424861285458,46.55172413793103,-0.03884760958843335,False
100,2.0,0.015910770882665504,0.21109740502658822,27.586206896551722,-0.37119996489450524,False
101,2.0,0.01095420920995774,0.08774564220024293,14.942528735632184,-0.6278354032046581,False
102,2.0,0.007825100600403857,0.009872897230905217,6.896551724137931,-0.7898509721735063,False
103,2.0,0.006640199879220194,0.0,2.2988505747126435,-0.8512014679434626,False
104,2.0,0.007073186196963434,0.0,4.022988505747126,-0.8287827751532182,False
105,2.0,0.009321808425828514,0.047120804327208686,10.344827586206897,-0.7123560686166511,False
106,2.0,0.014852086586238353,0.18475039617972427,24.137931034482758,-0.42601536443683163,False
107,2.0,0.023772099600920058,0.406738823329434,52.29885057471264,0.035835329837799454,False
108,2.0,0.03411158190336699,0.6640529561770703,74.13793103448275,0.5711817550017064,False
109,2.0,0.043221460841531924,0.8907664927693331,90.22988505747126,1.0428631197513125,False
110,2.0,0.04962903204036729,1.0,95.97701149425286,1.3746273449744575,False
111,2.0,0.054117079357158114,1.0,97.12643678160919,1.6070045585262251,False
112,2.0,0.05861412820184908,1.0,97.70114942528735,1.8398478433610022,False
113,2.0,0.0636923092583465,1.0,98.85057471264368,2.1027803573310284,False
114,2.0,0.06741475726323103,1.0,100.0,2.29551720565484,False
115,2.0,0.06692142278071905,1.0,99.42528735632183,2.269973871482261,False
116,2.0,0.061050900381967324,1.0,98.27586206896551,1.9660163726360547,False
117,2.0,0.05149888304704024,1.0,96.55172413793103,1.4714424487417512,False
118,2.0,0.041650615619065065,0.8516735609925405,89.08045977011494,0.9615296109996783,False
119,2.0,0.03417815614619555,0.6657097599765569,74.71264367816092,0.5746287634556819,False
120,2.0,0.029406384982033986,0.5469567969812039,66.0919540229885,0.3275612063276475,False
121,2.0,0.025680229908383128,0.45422562015957674,58.04597701149425,0.13463241744493348,False
122,2.0,0.020913312186906043,0.3355934426503002,40.229885057471265,-0.11218384342716962,False
123,2.0,0.014415030271146904,0.1738735685558959,23.563218390804597,-0.4486447891058158,False
124,2.0,0.010451503906418727,0.07523503717435723,13.2183908045977,-0.6538639295165468,False
125,2.0,0.016566125875487694,0.2274069354994536,28.735632183908045,-0.33726770964632447,False
126,2.0,0.02583697807368304,0.45812654257036894,58.62068965517241,0.1427483527973688,False
127,2.0,0.03292183780946764,0.6344443199922724,72.98850574712644,0.5095804843676678,False
128,2.0,0.03631827831895044,0.718970035971236,79.88505747126436,0.6854376725562084,False
129,2.0,0.036103920995091944,0.7136354198565458,78.73563218390804,0.6743389130943164,False
130,2.0,0.0328079593837734,0.6316102778709727,72.41379310344827,0.5036842115838478,False
131,2.0,0.026893996109125285,0.4844320839154869,62.068965517241374,0.1974774784977788,False
132,2.0,0.019413428804808355,0.298266506876571,35.632183908045974,-0.1898431674901085,False
133,2.0,0.013076879814569878,0.14057160872060526,20.114942528735632,-0.5179300823443781,False
134,2.0,0.011321735844306489,0.09689211534556451,16.091954022988503,-0.608806010426979,False
135,2.0,0.012295871425193061,0.12113499762338767,17.816091954022987,-0.5583682819607119,False
136,2.0,0.011611934387319188,0.10411415840968276,17.241379310344826,-0.593780427129365,False
137,2.0,0.007954704913549888,0.013098302572775413,7.471264367816092,-0.7831404615600174,False
138,2.0,0.004658386139667654,0.0,0.5747126436781609,-0.9538136558437295,False
139,2.0,0.010007811474571563,0.06419305944160428,10.919540229885056,-0.6768369517930536,False
140,2.0,0.01640592597031695,0.22342011116188226,28.160919540229884,-0.3455623654169,False
141,2.0,0.0195631880562675,0.301993499273086,36.7816091954023,-0.18208909648745278,False
142,2.0,0.01825011468669736,0.2693156218346475,32.75862068965517,-0.25007597569618656,False
143,2.0,0.013553776415027452,0.15243992394328185,21.26436781609195,-0.4932378508805879,False
144,2.0,0.008846312904427507,0.035287357140662494,8.620689655172413,-0.7369757565388632,False
145,2.0,0.007342057639445368,0.0,4.597701149425287,-0.814861443180214,False
146,2.0,0.007519728475190934,0.0022732359232585935,5.747126436781609,-0.8056621966425258,False
147,2.0,0.007465381799066022,0.0009207341798276197,5.172413793103448,-0.8084760994987769,False
148,2.0,0.007635593227456043,0.005156710877284779,6.321839080459769,-0.7996630780103533,False
149,2.0,0.009226361898116668,0.04474546871628751,9.770114942528735,-0.7172979947121919,False
150,2.0,0.013662515533286675,0.15514606638862138,21.839080459770113,-0.48760767554562223,False
151,2.0,0.021446485756306033,0.3488622979618442,43.103448275862064,-0.08457776451327516,False
152,2.0,0.03122308536755029,0.5921682176954175,70.6896551724138,0.4216243352668865,False
153,2.0,0.040291575038628104,0.8178517178643672,86.7816091954023,0.8911626917374416,False
154,2.0,0.04592526629378284,0.9580549057656013,93.10344827586206,1.1828578062220898,False
155,2.0,0.046766879672390904,0.9789997664824917,94.25287356321839,1.2264339447973567,False
156,2.0,0.043368326221171614,0.8944214666550548,90.80459770114942,1.0504673550186665,False
157,2.0,0.037452977878809586,0.7472088031306569,81.60919540229885,0.7441889074088366,False
158,2.0,0.030445318232839563,0.5728122702725839,67.24137931034483,0.38135395779558656,False
159,2.0,0.022621787721233022,0.37811151925677694,48.275862068965516,-0.023724262664069906,False
160,2.0,0.014237482621102852,0.1694550185478932,22.988505747126435,-0.45783765746875515,False
161,2.0,0.01002145856087424,0.0645326884554321,11.494252873563218,-0.6761303478594782,False
162,2.0,0.01528997513041162,0.19564793512141698,26.4367816091954,-0.40334284951914495,False
163,2.0,0.020621296206097844,0.32832616981387097,39.08045977011494,-0.12730352803453185,False
164,2.0,0.021243690529713727,0.3438154226590169,40.804597701149426,-0.09507787432736155,False
165,2.0,0.017803070185032528,0.25819022261974034,31.034482758620687,-0.2732225577836485,False
166,2.0,0.014916999042328294,0.18636584382605764,24.71264367816092,-0.42265439816213385,False
167,2.0,0.01704714608943057,0.23937787327102883,29.885057471264368,-0.31236197022599066,False
168,2.0,0.0215441356945691,0.3512924688787033,43.678160919540225,-0.07952175263207711,False
169,2.0,0.025109229045678718,0.44001537369421295,56.89655172413793,0.10506775824125458,False
170,2.0,0.02674261884327678,0.4806648247089563,61.49425287356321,0.18963963171275122,False
171,2.0,0.026091143276192035,0.46445183979227805,59.770114942528735,0.15590824113452958,False
172,2.0,0.023088984896566495,0.38973844916712136,50.574712643678154,0.0004657625562700208,False
173,2.0,0.01848415567701385,0.27514009666931477,33.90804597701149,-0.23795805684466903,True
174,2.0,0.013932563123391249,0.16186662158110984,22.413793103448274,-0.47362544628522707,True
175,2.0,0.01086657742161026,0.08556478855893604,13.793103448275861,-0.6323727062581622,True
176,2.0,0.008891077569711237,0.03640139560920088,9.195402298850574,-0.734657980577524,True
177,2.0,0.006359007347185348,0.0,1.7241379310344827,-0.8657607478381646,True
178,2.0,0.0023739576213884102,0.0,0.0,-1.0720943013373485,True
4,3.0,0.003750036521682421,0.0,0.5747126436781609,-0.9531164909352563,True
5,3.0,0.010676590730230707,0.10726022056149087,16.666666666666664,-0.5977867388286666,True
6,3.0,0.016124146769071902,0.2557031307751704,32.75862068965517,-0.3183290635419687,True
7,3.0,0.019775642103651476,0.3552043732097443,44.82758620689655,-0.13100865963128244,True
8,3.0,0.021937645898064392,0.4141177892163725,48.85057471264368,-0.020098638689822472,True
9,3.0,0.023300196349222122,0.4512465406859655,54.02298850574712,0.049799711841396505,True
10,3.0,0.02460591465068996,0.48682664728921554,57.47126436781609,0.11678259343193041,True
11,3.0,0.02638915855329487,0.5354190642622737,61.49425287356321,0.2082623674696757,True
12,3.0,0.0288443522271018,0.6023217434599791,69.54022988505747,0.33421292430077965,True
13,3.0,0.03184144194980825,0.6839907923762145,73.5632183908046,0.48796255451318676,False
14,3.0,0.03506118133661113,0.7717269223579626,82.183908045977,0.653134032814556,False
15,3.0,0.03814583033120482,0.855781913344818,90.80459770114942,0.8113754223401188,False
16,3.0,0.04077498491284181,0.9274249317400624,92.5287356321839,0.946250111487867,False
17,3.0,0.04266745188871343,0.9789936174733848,93.67816091954022,1.0433329900967543,False
18,3.0,0.043570251609724504,1.0,95.40229885057471,1.0896462927015131,False
19,3.0,0.04329599896458543,0.9961211800874236,94.25287356321839,1.0755772301521176,False
20,3.0,0.04180831039720838,0.9555824836777864,93.10344827586206,0.999259339041772,False
21,3.0,0.03928321075692693,0.8867749052866097,91.37931034482759,0.8697226311476319,False
22,3.0,0.03608145607901859,0.7995288487448808,85.0574712643678,0.7054737619764011,False
23,3.0,0.03263962193096543,0.7057407584954205,77.58620689655172,0.5289089019034955,False
24,3.0,0.029361075292472425,0.6164021632025662,70.11494252873563,0.360720632635655,False
25,3.0,0.026572823346273474,0.5404238290006528,63.218390804597696,0.21768430562173025,False
26,3.0,0.02452800754306423,0.4847037213936696,56.89655172413793,0.11278598669118942,False
27,3.0,0.02338491036950256,0.4535549512129371,54.59770114942528,0.054145510765347904,False
28,3.0,0.023151678839493067,0.44719952011294556,52.8735632183908,0.04218081674195664,False
29,3.0,0.02368865368611126,0.4618317897720759,55.747126436781606,0.06972743420736817,False
30,3.0,0.02481490616499209,0.4925215512740071,58.62068965517241,0.12750378332425943,False
31,3.0,0.02640706601651785,0.5359070328001666,62.068965517241374,0.20918101392450686,False
32,3.0,0.028379097683163695,0.5896438126594725,68.39080459770115,0.310345532696457,False
33,3.0,0.03057409680412409,0.6494563331932017,72.41379310344827,0.4229482020818318,False
34,3.0,0.03268029392104433,0.7068490478876629,78.16091954022988,0.5309953604393403,False
35,3.0,0.03424524934318979,0.7494932236541164,80.45977011494253,0.6112770135479723,False
36,3.0,0.03478028474321197,0.7640726444586664,81.60919540229885,0.6387241380970745,False
37,3.0,0.033900687099240365,0.7401040917430496,79.3103448275862,0.5936010937411599,False
38,3.0,0.03144028838755493,0.6730595781218065,72.98850574712644,0.46738352032960484,False
39,3.0,0.027497582737654857,0.5656230145299649,64.94252873563218,0.2651241314578232,False
40,3.0,0.02241129792054837,0.4270245466952865,51.149425287356316,0.0041995405587148425,False
41,3.0,0.016707557119208172,0.2716007424023895,33.33333333333333,-0.2884003213638594,False
42,3.0,0.011095202250352331,0.11866715457974918,17.241379310344826,-0.5763121176540849,False
43,3.0,0.006668687362464483,0.0,4.597701149425287,-0.8033907472948064,False
44,3.0,0.0051847483923826996,0.0,1.7241379310344827,-0.8795162854057659,False
45,3.0,0.006112144037709098,0.0,3.4482758620689653,-0.8319412206857245,False
46,3.0,0.006771071865550771,0.0008369764435948548,5.172413793103448,-0.7981384589266148,False
47,3.0,0.006633926451767339,0.0,4.022988505747126,-0.8051739695737531,False
48,3.0,0.006882863094705569,0.003883226041356242,5.747126436781609,-0.7924036088774746,False
49,3.0,0.008782890066005609,0.05565791749808843,12.068965517241379,-0.6949329052085897,False
50,3.0,0.01178835505322957,0.13755518777265852,21.26436781609195,-0.5407536269236733,False
51,3.0,0.014777810927421023,0.21901621850943562,30.459770114942526,-0.3873956104081758,False
52,3.0,0.01709881299088078,0.2822622500243701,36.206896551724135,-0.26832903516500156,False
53,3.0,0.018493077916235192,0.32025520349796005,39.6551724137931,-0.19680374345708757,False
54,3.0,0.01890277148806659,0.33141912832312376,41.37931034482759,-0.17578660983834635,False
55,3.0,0.018379895884063833,0.31717105528183837,39.08045977011494,-0.20260994120325349,False
56,3.0,0.01711863409351361,0.2828023641851943,36.7816091954023,-0.2673122196932753,False
57,3.0,0.015524470751733587,0.23936228864994014,31.609195402298848,-0.3490922286265815,False
58,3.0,0.014157075779908995,0.20210152665282763,29.310344827586206,-0.41923910133431175,False
59,3.0,0.013455966563784573,0.18299668556866328,25.86206896551724,-0.4552057532169582,False
60,3.0,0.013475090667970034,0.1835178069045942,26.4367816091954,-0.4542246935161485,False
61,3.0,0.014000774909342617,0.19784241377167952,27.586206896551722,-0.42725728005929065,False
62,3.0,0.014853549542946928,0.22108005418621593,31.034482758620687,-0.3835102465361219,False
63,3.0,0.015965405536417593,0.251377519367394,32.183908045977006,-0.3264724319687311,False
64,3.0,0.017302779383919702,0.28782022221457915,37.35632183908046,-0.25786563219514524,False
65,3.0,0.01882903974583593,0.3294099788414468,40.229885057471265,-0.17956902182854978,False
66,3.0,0.020513106037953897,0.37529986039793445,46.55172413793103,-0.09317702371629401,False
67,3.0,0.022329434960414906,0.42479382599149307,50.0,0.0,False
68,3.0,0.024250713134426644,0.4771476010507753,56.32183908045977,0.09856088276287009,False
69,3.0,0.026251478195257413,0.5316673501209925,60.91954022988505,0.20119941437374517,False
70,3.0,0.028313005771786574,0.5878428443726935,67.81609195402298,0.3069550412949893,False
71,3.0,0.03040782891075783,0.6449256244147317,71.26436781609195,0.4144187186540973,False
72,3.0,0.03246767878892017,0.7010554023073432,76.43678160919539,0.520088280249518,False
73,3.0,0.03436297308367461,0.7527011309274344,81.03448275862068,0.6173161993052868,False
74,3.0,0.03591175051182542,0.7949044652426277,83.90804597701148,0.6967679271115796,False
75,3.0,0.036918789263097454,0.8223457181404261,87.93103448275862,0.7484286546649149,False
76,3.0,0.03723499930005413,0.8309622679822171,88.50574712643677,0.7646501163993464,False
77,3.0,0.0368153362557204,0.819526680506685,86.7816091954023,0.7431215524089905,False
78,3.0,0.035745030170658366,0.7903614275100742,82.75862068965517,0.6882152332735808,False
79,3.0,0.03420784323771357,0.7484739278236451,79.88505747126436,0.6093580937234897,False
80,3.0,0.032406164266990244,0.6993791653690584,75.86206896551724,0.5169326072885901,False
81,3.0,0.03048811162155454,0.647113284191985,71.83908045977012,0.41853719298735714,False
82,3.0,0.028541520962996763,0.5940697578306581,68.9655172413793,0.31867778882580294,False
83,3.0,0.02663741176207641,0.542183827858768,63.79310344827586,0.22099766823829514,False
84,3.0,0.024841471050675256,0.4932454298192091,59.195402298850574,0.12886655245308395,False
85,3.0,0.023174533900774903,0.44782230798067885,53.44827586206896,0.043353273206620295,False
86,3.0,0.02161072681183825,0.4052094236634908,48.275862068965516,-0.03686947081935179,False
87,3.0,0.020218394110830932,0.3672691222421649,45.97701149425287,-0.10829564010974115,False
88,3.0,0.019443922862865726,0.3461652060813996,42.5287356321839,-0.14802573797189802,False
89,3.0,0.02018469608113388,0.36635086944016865,45.40229885057471,-0.11002433697375424,False
90,3.0,0.02302812013069611,0.4438326131577366,52.29885057471264,0.035842299198377774,False
91,3.0,0.027405039885854826,0.5631012726437461,64.36781609195401,0.26037671627860476,False
92,3.0,0.032038176545549774,0.6893517020618349,74.13793103448275,0.49805496886971523,False
93,3.0,0.03575489151704091,0.790630143783062,83.33333333333333,0.688721116813945,False
94,3.0,0.03780412704735117,0.8464706865261957,89.08045977011494,0.7938461661630895,False
95,3.0,0.03786900167448948,0.84823848448601,89.6551724137931,0.797174211318733,False
96,3.0,0.03599366425443769,0.7971365697410783,84.48275862068965,0.7009700727932836,False
97,3.0,0.032500190927300054,0.7019413402222483,77.01149425287356,0.5217561413133528,False
98,3.0,0.0279102110767559,0.576866910151427,66.0919540229885,0.2862918175872381,False
99,3.0,0.022867138711179437,0.4394459578882908,51.72413793103448,0.0275840099872673,False
100,3.0,0.01805599579501989,0.3083449557441123,38.50574712643678,-0.21922589985773844,False
101,3.0,0.014118822509802915,0.2010591460514627,28.735632183908045,-0.42120148040113325,False
102,3.0,0.01154834002054469,0.1310149099503208,20.689655172413794,-0.5530663122067137,False
103,3.0,0.010588408402688572,0.10485730056646225,15.517241379310343,-0.602310460673947,False
104,3.0,0.011363555030088903,0.1259796204459105,18.96551724137931,-0.5625457160884649,False
105,3.0,0.014101922345518075,0.20059862585641675,28.160919540229884,-0.4220684527809179,False
106,3.0,0.018855078651192098,0.33011952471161105,40.804597701149426,-0.17823323530226876,False
107,3.0,0.025196684823495217,0.5029248100420866,59.770114942528735,0.1470888918791139,False
108,3.0,0.0323733412949694,0.6984847574081497,75.28735632183907,0.5152488005702116,False
109,3.0,0.03959043375303616,0.8951465632010681,91.95402298850574,0.8854830609027636,False
110,3.0,0.046222187405629826,1.0,95.97701149425286,1.2256896499885597,False
111,3.0,0.05186662828725048,1.0,97.12643678160919,1.5152474472510635,False
112,3.0,0.05623936045011945,1.0,98.27586206896551,1.739567042345432,False
113,3.0,0.05902538205901848,1.0,99.42528735632183,1.8824889538540368,False
114,3.0,0.059854144090309924,1.0,100.0,1.9250041494718968,False
115,3.0,0.05845717731284491,1.0,98.85057471264368,1.8533402537176153,False
116,3.0,0.05489138540357859,1.0,97.70114942528735,1.6704164048549872,False
117,3.0,0.04962623511284684,1.0,96.55172413793103,1.4003160791691283,False
118,3.0,0.04338181195098659,0.9984595368376232,94.82758620689654,1.0799794056447773,False
119,3.0,0.03680486108369931,0.8192412378221651,86.20689655172413,0.7425841798330373,False
120,3.0,0.03020569555626035,0.6394176015180564,70.6896551724138,0.4040493499054311,False
121,3.0,0.02354743751251707,0.45798372659877434,55.172413793103445,0.06248309503873263,False
122,3.0,0.016740444988580277,0.27249691878047794,33.90804597701149,-0.2867131854345857,False
123,3.0,0.010413672218266194,0.10009583550757142,14.942528735632184,-0.6112743644023303,False
124,3.0,0.008319333408081147,0.04302625315895998,10.344827586206897,-0.7187131958680315,False
125,3.0,0.013157903508422247,0.1748746310088397,25.287356321839077,-0.4704962812898231,False
126,3.0,0.01955374102066941,0.3491576905684709,43.678160919540225,-0.1423921057769709,False
127,3.0,0.024739363462738827,0.49046305412630903,58.04597701149425,0.12362846973298099,False
128,3.0,0.02768741901825617,0.5707959489166285,65.51724137931033,0.27486266471634496,False
129,3.0,0.02803667160123557,0.5803128899902876,66.66666666666666,0.2927791972368732,False
130,3.0,0.025930061918026957,0.5229089330910532,60.34482758620689,0.1847108743764155,False
131,3.0,0.021953560857551582,0.41455146312176544,49.42528735632184,-0.019282206963583973,False
132,3.0,0.017076521046725426,0.2816548067890646,35.632183908045974,-0.26947260392259836,False
133,3.0,0.012546756948704623,0.15822122290349408,24.71264367816092,-0.5018478810935547,False
134,3.0,0.009515238662056145,0.07561401452830258,12.643678160919539,-0.6573636843153072,False
135,3.0,0.008031785439930265,0.035190728950671685,8.620689655172413,-0.7334643037299623,False
136,3.0,0.006883350635306213,0.00389651125496228,6.321839080459769,-0.7923785982191367,False
137,3.0,0.005555904067821331,0.0,2.2988505747126435,-0.8604761320804944,False
138,3.0,0.005568885931983901,0.0,2.8735632183908044,-0.8598101670947482,False
139,3.0,0.00787755782996118,0.030988111282147183,8.045977011494251,-0.7413761249282538,False
140,3.0,0.010617070571211784,0.1056383289172097,16.091954022988503,-0.6008401016859786,False
141,3.0,0.012312205339172353,0.15182982036150589,22.988505747126435,-0.5138802947240503,False
142,3.0,0.012472094648786455,0.15618671623590283,24.137931034482758,-0.5056780303601105,False
143,3.0,0.011366367553022476,0.1260562601511885,19.54022988505747,-0.5624014346684846,False
144,3.0,0.009775985137830333,0.08271921278893667,13.793103448275861,-0.643987483420905,False
145,3.0,0.008558886634824013,0.04955394702300561,11.494252873563218,-0.7064242010645511,False
146,3.0,0.008124352007561064,0.03771311708025393,9.195402298850574,-0.7287156719371126,False
147,3.0,0.008437108334174874,0.04623555521200922,10.919540229885056,-0.7126713843072978,False
148,3.0,0.009687916220939542,0.08031938317187107,13.2183908045977,-0.6485053873403576,False
149,3.0,0.012412843713655993,0.15457216079472216,23.563218390804597,-0.508717582128291,False
150,3.0,0.016804566686277646,0.274244199826542,35.05747126436781,-0.2834237652898129,False
151,3.0,0.022400491264291906,0.42673007124740664,50.574712643678154,0.0036451629601144207,False
152,3.0,0.02830337350211687,0.5875803703143196,67.24137931034483,0.30646090930801423,False
