window_id,anchor_day,field,day,relative_to_anchor,projection_progress_raw,projection_progress_clipped_0_1,distance_progress,dist_to_pre,dist_to_post,projection_norm,orthogonal_residual_norm,total_norm_from_pre,projection_fraction_power,residual_fraction_power,progress_projection_minus_distance
W002,45,Jw,31,-14,-0.1055258046552695,0.0,0.09309640287611248,0.09220170179472005,0.8981878185965656,0.08567303368603738,0.03407763361610642,0.09220170179472005,0.8633967649119406,0.1366032350773656,-0.198622207531382
W002,45,Jw,32,-13,-0.04316091540934226,0.0,0.04172446328932289,0.03687883137197377,0.8469870943850433,0.03504097004390993,0.011496896178720765,0.03687883137197377,0.9028132815443086,0.09718671838884894,-0.08488537869866515
W002,45,Jw,33,-12,0.01414633369371982,0.01414633369371982,0.023339029408953504,0.019130054621532524,0.800529335934373,0.011484956945224901,0.015298848119683654,0.019130054621532524,0.36043447399602196,0.6395655257555645,-0.009192695715233684
W002,45,Jw,34,-11,0.03966705817691959,0.03966705817691959,0.04166084273523736,0.03389659467690221,0.7797354024547907,0.03220441883877674,0.01057613057534921,0.03389659467690221,0.902648764419503,0.09735123550137499,-0.0019937845583177724
W002,45,Jw,35,-10,0.04256577927067415,0.04256577927067415,0.044280188709723486,0.036017229843644506,0.7773765449595601,0.03455779800250777,0.01014886411515037,0.036017229843644506,0.9206011410602394,0.07939885886968209,-0.0017144094390493386
W002,45,Jw,36,-9,0.05979483287334948,0.05979483287334948,0.06761149673822102,0.055385556314025836,0.7637880899727982,0.04854551687849778,0.026662570003913998,0.055385556314025836,0.7682546797913907,0.2317453201789737,-0.007816663864871537
W002,45,Jw,37,-8,0.12407115208725789,0.12407115208725789,0.13567435318777005,0.11188997775807794,0.7128051479528899,0.10072940952179053,0.04871296726842445,0.11188997775807794,0.8104574171433115,0.18954258284942713,-0.011603201100512162
W002,45,Jw,38,-7,0.200241630800972,0.200241630800972,0.2096240411128291,0.17291469077791158,0.6519653652488278,0.1625697907445624,0.05891140317536129,0.17291469077791158,0.8839260003806789,0.11607399961628047,-0.009382410311857103
W002,45,Jw,39,-6,0.2751704793613281,0.2751704793613281,0.2840962438093155,0.2353680629103418,0.5931119611621904,0.22340213206371315,0.07409191877360091,0.2353680629103418,0.9009061692276825,0.09909383077067664,-0.008925764447987372
W002,45,Jw,40,-5,0.3232800734152734,0.3232800734152734,0.3315327235512787,0.27567466680328817,0.5558410395499568,0.26246077639691623,0.08432593177802375,0.27567466680328817,0.9064317340986903,0.09356826590011383,-0.008252650136005346
W002,45,Jw,41,-4,0.36994614256808434,0.36994614256808434,0.37984071483995374,0.32082628228513876,0.5238074543061042,0.30034746892282893,0.11278697316868583,0.32082628228513876,0.8764115156896065,0.12358848430951044,-0.009894572271869406
W002,45,Jw,42,-3,0.42600108218597954,0.42600108218597954,0.4357494201415593,0.3796614040524847,0.49162238085470034,0.34585668579960277,0.15660758160069682,0.3796614040524847,0.8298497203881657,0.1701502796112036,-0.009748337955579778
W002,45,Jw,43,-2,0.4876147317298436,0.4876147317298436,0.48988647140007224,0.440131320633315,0.4583040237332088,0.3958788418981544,0.192342200101283,0.440131320633315,0.8090214423950858,0.1909785576044449,-0.002271739670228645
W002,45,Jw,44,-1,0.5420524347007761,0.5420524347007761,0.5333473265167883,0.4862511676428158,0.4254458512921364,0.440075075943988,0.20681906480519385,0.4862511676428158,0.8190911447265062,0.18090885527310932,0.008705108183987842
W002,45,Jw,45,0,0.6122693780452676,0.6122693780452676,0.5853505542233263,0.5450407739445711,0.3860948848696149,0.4970819717656803,0.22355974281529428,0.5450407739445711,0.8317600163705128,0.16823998362918147,0.02691882382194133
W002,45,Jw,46,1,0.6755315084007621,0.6755315084007621,0.6292377825322117,0.5953646690988447,0.3508033545413088,0.5484424768355284,0.23166773364818816,0.5953646690988447,0.848586365966229,0.15141363403351474,0.046293725868550406
W002,45,Jw,47,2,0.7127469916536964,0.7127469916536964,0.6626821041066239,0.6152512986319548,0.3131747065651009,0.5786565402182858,0.20902336934158888,0.6152512986319548,0.8845790591873184,0.11542094081244178,0.0500648875470725
W002,45,Jw,48,3,0.7540015226842646,0.7540015226842646,0.7080330170670535,0.6351715094471373,0.2619215556157822,0.6121497776139132,0.16945647281998832,0.6351715094471373,0.9288238806662225,0.07117611933355235,0.04596850561721111
W002,45,Jw,49,4,0.8096225056143399,0.8096225056143399,0.768376786772883,0.6700442662409066,0.20198138286058037,0.6573066789025204,0.13002787621296427,0.6700442662409066,0.9623412458824611,0.03765875411733643,0.04124571884145689
W002,45,Jw,50,5,0.8518667792862604,0.8518667792862604,0.8164846132932997,0.6989503241455233,0.1570980480650478,0.6916034567679893,0.10107528980764899,0.6989503241455233,0.9790879133759165,0.020912086623897482,0.035382165992960735
W002,45,Jw,51,6,0.8813809606057489,0.8813809606057489,0.8536165082746054,0.7197165955570062,0.12342149816484368,0.7155650788438469,0.07719194167376758,0.7197165955570062,0.9884967410434018,0.011503258956422737,0.02776445233114344
W002,45,Jw,52,7,0.9190145306030765,0.9190145306030765,0.8899102222001231,0.7489690988852243,0.09265411231091163,0.7461185735140804,0.06528235092472309,0.7489690988852243,0.9924026213558199,0.007597378644017919,0.029104308402953416
W002,45,Jw,53,8,0.9747628288736218,0.9747628288736218,0.9267545811276415,0.7935960055048681,0.06272132128764948,0.791378838065242,0.05928030546303127,0.7935960055048681,0.9944201577712092,0.00557984222864664,0.048008247745980226
W002,45,Jw,54,9,1.0075516027992772,1.0,0.9417016639647465,0.8195480005389992,0.05073611586321847,0.8179989973924637,0.05036432718101204,0.8195480005389992,0.99622343222525,0.003776567774615198,0.06584993883453072
W002,45,Jw,55,10,1.0164559707447955,1.0,0.9571443610136389,0.8259483425813281,0.0369814057647541,0.8252281696071782,0.03448380343914387,0.8259483425813281,0.9982568909816512,0.00174310901821591,0.05931160973115668
W002,45,Jw,56,11,1.0249098990084786,1.0,0.966344069827089,0.832350819066961,0.028989199519720864,0.8320916442168237,0.020769728596775613,0.832350819066961,0.9993773430776544,0.0006226569222146021,0.05856582918138964
W002,45,Jw,57,12,1.0112027092100924,1.0,0.9731977023916546,0.8212243306280351,0.022616883350260537,0.8209632141880325,0.020707538857114606,0.8212243306280351,0.9993641812156875,0.0006358187841777388,0.03800500681843777
W002,45,Jw,58,13,0.9902596298168455,0.9902596298168455,0.9516257400587593,0.8049619963245315,0.04091886044367283,0.8039601962796787,0.040147457263392354,0.8049619963245315,0.9975124871386595,0.002487512861200945,0.038633889758086126
W002,45,Jw,59,14,0.9855355123253303,0.9855355123253303,0.9382691014417651,0.8017758318020112,0.05275069003383151,0.8001248360252884,0.05142695049594365,0.8017758318020112,0.9958858926204882,0.004114107379370376,0.0472664108835652
W002,45,Jw,60,15,0.9893218472215594,0.9893218472215594,0.9210720090114491,0.8061171757937049,0.06907734527089474,0.8031988405132993,0.06853118784692513,0.8061171757937049,0.9927726319816597,0.007227368018200377,0.06824983821011021
