year,mode,object,metric,value
2021,anomaly,P,P_main_band_share_M_full,0.9997031874734318
2022,anomaly,P,P_main_band_share_M_full,0.5933832843961766
2023,anomaly,P,P_main_band_share_M_full,0.5598174666305833
1979,anomaly,P,P_south_band_share_18_24_transition,0.25084592957339136
1980,anomaly,P,P_south_band_share_18_24_transition,0.14996822512333485
1981,anomaly,P,P_south_band_share_18_24_transition,-0.056211493688124836
1982,anomaly,P,P_south_band_share_18_24_transition,0.2253145926686738
1983,anomaly,P,P_south_band_share_18_24_transition,0.2655561298745749
1984,anomaly,P,P_south_band_share_18_24_transition,0.17382127522026172
1985,anomaly,P,P_south_band_share_18_24_transition,0.07315407218793823
1986,anomaly,P,P_south_band_share_18_24_transition,-0.049264306082738574
1987,anomaly,P,P_south_band_share_18_24_transition,0.12242684895646683
1988,anomaly,P,P_south_band_share_18_24_transition,-0.2708711002437656
1989,anomaly,P,P_south_band_share_18_24_transition,0.21904018387013116
1990,anomaly,P,P_south_band_share_18_24_transition,-0.2257695629913869
1991,anomaly,P,P_south_band_share_18_24_transition,-0.16964096436198114
1992,anomaly,P,P_south_band_share_18_24_transition,-0.08902571983924717
1993,anomaly,P,P_south_band_share_18_24_transition,-0.027587868511597828
1994,anomaly,P,P_south_band_share_18_24_transition,-0.012138672205750212
1995,anomaly,P,P_south_band_share_18_24_transition,-0.13622635125548177
1996,anomaly,P,P_south_band_share_18_24_transition,-0.01811912729529308
1997,anomaly,P,P_south_band_share_18_24_transition,0.06095979243315448
1998,anomaly,P,P_south_band_share_18_24_transition,0.3172586533757563
1999,anomaly,P,P_south_band_share_18_24_transition,-0.2166321448616969
2000,anomaly,P,P_south_band_share_18_24_transition,-0.04602035627161272
2001,anomaly,P,P_south_band_share_18_24_transition,-0.08572956985388136
2002,anomaly,P,P_south_band_share_18_24_transition,0.21630980398465385
2003,anomaly,P,P_south_band_share_18_24_transition,0.011387821657111706
2004,anomaly,P,P_south_band_share_18_24_transition,0.21578369747097775
2005,anomaly,P,P_south_band_share_18_24_transition,-0.11230520339419314
2006,anomaly,P,P_south_band_share_18_24_transition,0.06918788943814513
2007,anomaly,P,P_south_band_share_18_24_transition,0.3148664676828666
2008,anomaly,P,P_south_band_share_18_24_transition,0.03524306899426727
2009,anomaly,P,P_south_band_share_18_24_transition,-0.2124331071978093
2010,anomaly,P,P_south_band_share_18_24_transition,-0.002181602567668403
2011,anomaly,P,P_south_band_share_18_24_transition,0.1782869421036306
2012,anomaly,P,P_south_band_share_18_24_transition,0.14636922550794235
2013,anomaly,P,P_south_band_share_18_24_transition,0.05331323549260303
2014,anomaly,P,P_south_band_share_18_24_transition,-0.06902379333606548
2015,anomaly,P,P_south_band_share_18_24_transition,0.18569257506710302
2016,anomaly,P,P_south_band_share_18_24_transition,0.027384908732275753
2017,anomaly,P,P_south_band_share_18_24_transition,0.43303109722350447
2018,anomaly,P,P_south_band_share_18_24_transition,-0.07933134413540027
2019,anomaly,P,P_south_band_share_18_24_transition,-0.2805031903935825
2020,anomaly,P,P_south_band_share_18_24_transition,0.14217114267262201
2021,anomaly,P,P_south_band_share_18_24_transition,-1.4732974410988367e-05
2022,anomaly,P,P_south_band_share_18_24_transition,0.024701228124395902
2023,anomaly,P,P_south_band_share_18_24_transition,-0.29953582674064755
1979,anomaly,P,P_south_band_share_18_24_M_full,0.38067911949355665
1980,anomaly,P,P_south_band_share_18_24_M_full,0.4489431302757299
1981,anomaly,P,P_south_band_share_18_24_M_full,0.6546565818987734
1982,anomaly,P,P_south_band_share_18_24_M_full,0.22517944448217644
1983,anomaly,P,P_south_band_share_18_24_M_full,0.51100013890161
1984,anomaly,P,P_south_band_share_18_24_M_full,0.2443544694890741
1985,anomaly,P,P_south_band_share_18_24_M_full,0.032701463300618676
1986,anomaly,P,P_south_band_share_18_24_M_full,0.5438520837758039
1987,anomaly,P,P_south_band_share_18_24_M_full,0.31768580874586316
1988,anomaly,P,P_south_band_share_18_24_M_full,0.23260752130609122
1989,anomaly,P,P_south_band_share_18_24_M_full,0.16531159650902574
1990,anomaly,P,P_south_band_share_18_24_M_full,0.1763339038878572
1991,anomaly,P,P_south_band_share_18_24_M_full,0.25117919717253784
1992,anomaly,P,P_south_band_share_18_24_M_full,0.26474636294490894
1993,anomaly,P,P_south_band_share_18_24_M_full,0.045452837173584004
1994,anomaly,P,P_south_band_share_18_24_M_full,0.25993864733312083
1995,anomaly,P,P_south_band_share_18_24_M_full,0.4714156731047949
1996,anomaly,P,P_south_band_share_18_24_M_full,0.43065578460213294
1997,anomaly,P,P_south_band_share_18_24_M_full,0.053082328187557586
1998,anomaly,P,P_south_band_share_18_24_M_full,0.20468311577674825
1999,anomaly,P,P_south_band_share_18_24_M_full,0.2117074860172872
2000,anomaly,P,P_south_band_share_18_24_M_full,0.5551114868723649
2001,anomaly,P,P_south_band_share_18_24_M_full,0.32155474361361747
2002,anomaly,P,P_south_band_share_18_24_M_full,0.23359867042692034
2003,anomaly,P,P_south_band_share_18_24_M_full,0.015687642160940287
2004,anomaly,P,P_south_band_share_18_24_M_full,0.15050453723920543
2005,anomaly,P,P_south_band_share_18_24_M_full,0.27029545727742366
2006,anomaly,P,P_south_band_share_18_24_M_full,0.29131928224996934
2007,anomaly,P,P_south_band_share_18_24_M_full,0.5570841656296294
2008,anomaly,P,P_south_band_share_18_24_M_full,0.4123895810252977
2009,anomaly,P,P_south_band_share_18_24_M_full,0.22891477692400578
2010,anomaly,P,P_south_band_share_18_24_M_full,0.09652632043848611
2011,anomaly,P,P_south_band_share_18_24_M_full,0.42534937443562393
2012,anomaly,P,P_south_band_share_18_24_M_full,0.3586168984820135
2013,anomaly,P,P_south_band_share_18_24_M_full,0.23736835594915962
2014,anomaly,P,P_south_band_share_18_24_M_full,0.14241033561840957
2015,anomaly,P,P_south_band_share_18_24_M_full,0.34812473377485126
2016,anomaly,P,P_south_band_share_18_24_M_full,0.18846347479855582
2017,anomaly,P,P_south_band_share_18_24_M_full,0.4613777995037829
2018,anomaly,P,P_south_band_share_18_24_M_full,0.035351613014599374
2019,anomaly,P,P_south_band_share_18_24_M_full,0.37805967935315565
2020,anomaly,P,P_south_band_share_18_24_M_full,0.25793350940981585
2021,anomaly,P,P_south_band_share_18_24_M_full,5.879774096056723e-05
2022,anomaly,P,P_south_band_share_18_24_M_full,0.3606385108732117
2023,anomaly,P,P_south_band_share_18_24_M_full,0.31371415038036554
1979,anomaly,P,P_main_minus_south_transition,-0.569792432663149
1980,anomaly,P,P_main_minus_south_transition,-0.2716407153978374
1981,anomaly,P,P_main_minus_south_transition,0.01769010030319046
1982,anomaly,P,P_main_minus_south_transition,-0.7079768467650225
1983,anomaly,P,P_main_minus_south_transition,-0.5277902648484916
1984,anomaly,P,P_main_minus_south_transition,-0.28161631639490814
1985,anomaly,P,P_main_minus_south_transition,-0.5161269404785587
1986,anomaly,P,P_main_minus_south_transition,-0.0463810511000744
1987,anomaly,P,P_main_minus_south_transition,-0.2627504896454147
1988,anomaly,P,P_main_minus_south_transition,0.5078651726038966
1989,anomaly,P,P_main_minus_south_transition,-0.5367689471168361
1990,anomaly,P,P_main_minus_south_transition,0.38626315794723365
1991,anomaly,P,P_main_minus_south_transition,0.6144470040785018
1992,anomaly,P,P_main_minus_south_transition,0.20687014176456014
1993,anomaly,P,P_main_minus_south_transition,0.04937872702851487
1994,anomaly,P,P_main_minus_south_transition,0.09511333397149227
1995,anomaly,P,P_main_minus_south_transition,0.3569704712138899
1996,anomaly,P,P_main_minus_south_transition,0.13716486832114144
1997,anomaly,P,P_main_minus_south_transition,-0.11836788572327439
1998,anomaly,P,P_main_minus_south_transition,-0.6752811854265658
1999,anomaly,P,P_main_minus_south_transition,0.41899509616340636
2000,anomaly,P,P_main_minus_south_transition,0.13197348051916208
2001,anomaly,P,P_main_minus_south_transition,0.28190725823666507
2002,anomaly,P,P_main_minus_south_transition,-0.49965720103573147
2003,anomaly,P,P_main_minus_south_transition,-0.04620943329657479
2004,anomaly,P,P_main_minus_south_transition,-0.5363389314125637
2005,anomaly,P,P_main_minus_south_transition,0.10545229210826473
2006,anomaly,P,P_main_minus_south_transition,-0.017504510806812403
2007,anomaly,P,P_main_minus_south_transition,-0.2928219779420635
2008,anomaly,P,P_main_minus_south_transition,-0.0444801351446939
2009,anomaly,P,P_main_minus_south_transition,0.6380343434615224
2010,anomaly,P,P_main_minus_south_transition,-0.002863983498284872
2011,anomaly,P,P_main_minus_south_transition,-0.29501072750111756
2012,anomaly,P,P_main_minus_south_transition,-0.29163344832168236
2013,anomaly,P,P_main_minus_south_transition,-0.03803295658980399
2014,anomaly,P,P_main_minus_south_transition,0.1471818014400761
2015,anomaly,P,P_main_minus_south_transition,-0.2980752638048788
2016,anomaly,P,P_main_minus_south_transition,-0.09010487830273883
2017,anomaly,P,P_main_minus_south_transition,-0.9463030167825499
2018,anomaly,P,P_main_minus_south_transition,0.20626191584128228
2019,anomaly,P,P_main_minus_south_transition,0.6132410282078131
2020,anomaly,P,P_main_minus_south_transition,-0.14099209428648524
2021,anomaly,P,P_main_minus_south_transition,-0.0003839713817954671
2022,anomaly,P,P_main_minus_south_transition,-0.16988332944073203
2023,anomaly,P,P_main_minus_south_transition,0.6755073383691234
1979,anomaly,P,P_main_minus_south_M_full,0.06736534504959672
1980,anomaly,P,P_main_minus_south_M_full,-0.11998717529834958
1981,anomaly,P,P_main_minus_south_M_full,-0.4584453836491302
1982,anomaly,P,P_main_minus_south_M_full,0.3441783312626479
1983,anomaly,P,P_main_minus_south_M_full,0.009446123988355605
1984,anomaly,P,P_main_minus_south_M_full,0.4384822572196844
1985,anomaly,P,P_main_minus_south_M_full,0.695868841378508
1986,anomaly,P,P_main_minus_south_M_full,-0.2558244244387268
1987,anomaly,P,P_main_minus_south_M_full,0.3327347888521994
1988,anomaly,P,P_main_minus_south_M_full,0.5673867256201297
1989,anomaly,P,P_main_minus_south_M_full,0.5498310231299111
1990,anomaly,P,P_main_minus_south_M_full,0.6009208332227943
1991,anomaly,P,P_main_minus_south_M_full,0.23851442806473053
1992,anomaly,P,P_main_minus_south_M_full,0.4832732390487944
1993,anomaly,P,P_main_minus_south_M_full,0.916304958416181
1994,anomaly,P,P_main_minus_south_M_full,0.23205229683767398
1995,anomaly,P,P_main_minus_south_M_full,-0.08992103779705145
1996,anomaly,P,P_main_minus_south_M_full,-0.1890284312844771
1997,anomaly,P,P_main_minus_south_M_full,0.9016329824392453
1998,anomaly,P,P_main_minus_south_M_full,0.5721143995718438
1999,anomaly,P,P_main_minus_south_M_full,0.5470642221160336
2000,anomaly,P,P_main_minus_south_M_full,-0.4232766443947685
2001,anomaly,P,P_main_minus_south_M_full,0.27278397732118653
2002,anomaly,P,P_main_minus_south_M_full,0.4808398086746005
2003,anomaly,P,P_main_minus_south_M_full,0.9614503285302897
2004,anomaly,P,P_main_minus_south_M_full,0.5274428708817059
2005,anomaly,P,P_main_minus_south_M_full,0.42101371607161453
2006,anomaly,P,P_main_minus_south_M_full,0.035769556003100084
2007,anomaly,P,P_main_minus_south_M_full,-0.4991796574952841
2008,anomaly,P,P_main_minus_south_M_full,-0.07632701634231506
2009,anomaly,P,P_main_minus_south_M_full,0.4398361182843045
2010,anomaly,P,P_main_minus_south_M_full,0.8144567767483168
2011,anomaly,P,P_main_minus_south_M_full,0.11974514575639701
2012,anomaly,P,P_main_minus_south_M_full,0.23037274855601098
2013,anomaly,P,P_main_minus_south_M_full,0.486287740491928
2014,anomaly,P,P_main_minus_south_M_full,0.7299054758989174
2015,anomaly,P,P_main_minus_south_M_full,0.25245893652383317
2016,anomaly,P,P_main_minus_south_M_full,0.6181200869527663
2017,anomaly,P,P_main_minus_south_M_full,0.015371585058615522
2018,anomaly,P,P_main_minus_south_M_full,0.9073433708552167
2019,anomaly,P,P_main_minus_south_M_full,0.17804979268825796
2020,anomaly,P,P_main_minus_south_M_full,0.3461716961376728
2021,anomaly,P,P_main_minus_south_M_full,0.999644389732471
2022,anomaly,P,P_main_minus_south_M_full,0.23274477352296497
2023,anomaly,P,P_main_minus_south_M_full,0.24610331625021775
1979,local_background_removed,H,H_strength_transition,5.777039603341732
1980,local_background_removed,H,H_strength_transition,-1.6490407473174606
1981,local_background_removed,H,H_strength_transition,-5.377547329149575
1982,local_background_removed,H,H_strength_transition,3.0635723491654687
1983,local_background_removed,H,H_strength_transition,-11.897278448383009
1984,local_background_removed,H,H_strength_transition,1.3418215749152829
1985,local_background_removed,H,H_strength_transition,12.420932034935511
1986,local_background_removed,H,H_strength_transition,-7.835286569555656
1987,local_background_removed,H,H_strength_transition,2.4176742115511622
1988,local_background_removed,H,H_strength_transition,16.68012361792539
1989,local_background_removed,H,H_strength_transition,-1.983219874267423
1990,local_background_removed,H,H_strength_transition,3.020788108636946
1991,local_background_removed,H,H_strength_transition,-25.11624824726608
1992,local_background_removed,H,H_strength_transition,5.272511960466424
1993,local_background_removed,H,H_strength_transition,0.6662945166113641
1994,local_background_removed,H,H_strength_transition,-0.43359940314610057
1995,local_background_removed,H,H_strength_transition,5.165818437949305
1996,local_background_removed,H,H_strength_transition,-3.312333972854315
1997,local_background_removed,H,H_strength_transition,9.653218255106406
1998,local_background_removed,H,H_strength_transition,4.078321780024993
1999,local_background_removed,H,H_strength_transition,7.516263945153344
2000,local_background_removed,H,H_strength_transition,10.197336699423937
2001,local_background_removed,H,H_strength_transition,-2.625429293866566
2002,local_background_removed,H,H_strength_transition,-3.6471498377175315
2003,local_background_removed,H,H_strength_transition,-5.207955329973055
2004,local_background_removed,H,H_strength_transition,1.7457067159132276
2005,local_background_removed,H,H_strength_transition,8.017276600234332
2006,local_background_removed,H,H_strength_transition,18.747821905644205
2007,local_background_removed,H,H_strength_transition,5.622882590628802
2008,local_background_removed,H,H_strength_transition,2.650817631440793
2009,local_background_removed,H,H_strength_transition,-5.299509962597323
2010,local_background_removed,H,H_strength_transition,-14.29383487199909
2011,local_background_removed,H,H_strength_transition,26.749850981376508
2012,local_background_removed,H,H_strength_transition,18.722159404796095
2013,local_background_removed,H,H_strength_transition,-18.269032543481174
2014,local_background_removed,H,H_strength_transition,-3.2856504851713275
2015,local_background_removed,H,H_strength_transition,-9.658542112022827
2016,local_background_removed,H,H_strength_transition,-13.918003851941286
2017,local_background_removed,H,H_strength_transition,23.963508221532642
2018,local_background_removed,H,H_strength_transition,-4.346031708414387
2019,local_background_removed,H,H_strength_transition,6.547967256117531
2020,local_background_removed,H,H_strength_transition,19.308216511283874
2021,local_background_removed,H,H_strength_transition,-15.889677067489846
2022,local_background_removed,H,H_strength_transition,5.111563506725869
2023,local_background_removed,H,H_strength_transition,-8.039881063755303
1979,local_background_removed,H,H_centroid_lat_transition,3.257521577515778
1980,local_background_removed,H,H_centroid_lat_transition,2.32330940903525
1981,local_background_removed,H,H_centroid_lat_transition,1.7729702004173298
1982,local_background_removed,H,H_centroid_lat_transition,-2.401733324338913
1983,local_background_removed,H,H_centroid_lat_transition,0.5970634278240929
1984,local_background_removed,H,H_centroid_lat_transition,0.3994516375765791
1985,local_background_removed,H,H_centroid_lat_transition,1.3157934102564468
1986,local_background_removed,H,H_centroid_lat_transition,-1.0239312492110741
1987,local_background_removed,H,H_centroid_lat_transition,-0.7295374702668553
1988,local_background_removed,H,H_centroid_lat_transition,-1.066543075219169
1989,local_background_removed,H,H_centroid_lat_transition,1.737369272803452
1990,local_background_removed,H,H_centroid_lat_transition,-1.4716013877870928
1991,local_background_removed,H,H_centroid_lat_transition,-2.0336109557380837
1992,local_background_removed,H,H_centroid_lat_transition,0.9486659181834192
1993,local_background_removed,H,H_centroid_lat_transition,-1.0546811964672713
1994,local_background_removed,H,H_centroid_lat_transition,2.135160649230073
1995,local_background_removed,H,H_centroid_lat_transition,-2.714468654826476
1996,local_background_removed,H,H_centroid_lat_transition,-2.34749698390641
1997,local_background_removed,H,H_centroid_lat_transition,4.329676029826377
1998,local_background_removed,H,H_centroid_lat_transition,-1.7301954309704257
1999,local_background_removed,H,H_centroid_lat_transition,0.6485806453840688
2000,local_background_removed,H,H_centroid_lat_transition,4.3789208811689875
2001,local_background_removed,H,H_centroid_lat_transition,0.7559591646104593
2002,local_background_removed,H,H_centroid_lat_transition,3.610097817792024
2003,local_background_removed,H,H_centroid_lat_transition,-0.04747089483518607
2004,local_background_removed,H,H_centroid_lat_transition,-2.8813152055313758
2005,local_background_removed,H,H_centroid_lat_transition,0.6086667426516748
2006,local_background_removed,H,H_centroid_lat_transition,3.517079970892091
2007,local_background_removed,H,H_centroid_lat_transition,-3.6393154606508773
2008,local_background_removed,H,H_centroid_lat_transition,-0.23274052439731463
2009,local_background_removed,H,H_centroid_lat_transition,-3.2564294498233117
2010,local_background_removed,H,H_centroid_lat_transition,-4.099176720543035
2011,local_background_removed,H,H_centroid_lat_transition,3.2623006543011606
2012,local_background_removed,H,H_centroid_lat_transition,-0.4733550300194125
2013,local_background_removed,H,H_centroid_lat_transition,-1.5172678128313564
2014,local_background_removed,H,H_centroid_lat_transition,-2.3431257057438337
2015,local_background_removed,H,H_centroid_lat_transition,0.5101253733431967
2016,local_background_removed,H,H_centroid_lat_transition,-3.7834334974497352
2017,local_background_removed,H,H_centroid_lat_transition,-0.020304417421066034
2018,local_background_removed,H,H_centroid_lat_transition,-1.4472208387094234
2019,local_background_removed,H,H_centroid_lat_transition,0.12790231509591976
2020,local_background_removed,H,H_centroid_lat_transition,1.392186741917694
2021,local_background_removed,H,H_centroid_lat_transition,-5.0138527987055035
2022,local_background_removed,H,H_centroid_lat_transition,2.10466480768941
2023,local_background_removed,H,H_centroid_lat_transition,-0.178685506950238
1979,local_background_removed,H,H_west_extent_lon_transition,0.8499999999999943
1980,local_background_removed,H,H_west_extent_lon_transition,5.200000000000003
1981,local_background_removed,H,H_west_extent_lon_transition,-1.9500000000000028
1982,local_background_removed,H,H_west_extent_lon_transition,14.950000000000003
1983,local_background_removed,H,H_west_extent_lon_transition,-13.950000000000003
1984,local_background_removed,H,H_west_extent_lon_transition,-1.0499999999999972
1985,local_background_removed,H,H_west_extent_lon_transition,6.299999999999997
1986,local_background_removed,H,H_west_extent_lon_transition,-13.049999999999997
1987,local_background_removed,H,H_west_extent_lon_transition,-0.14999999999999147
1988,local_background_removed,H,H_west_extent_lon_transition,2.049999999999997
1989,local_background_removed,H,H_west_extent_lon_transition,-1.25
1990,local_background_removed,H,H_west_extent_lon_transition,0.0
1991,local_background_removed,H,H_west_extent_lon_transition,3.5999999999999943
1992,local_background_removed,H,H_west_extent_lon_transition,2.3499999999999943
1993,local_background_removed,H,H_west_extent_lon_transition,-18.5
1994,local_background_removed,H,H_west_extent_lon_transition,11.599999999999994
1995,local_background_removed,H,H_west_extent_lon_transition,-10.400000000000006
1996,local_background_removed,H,H_west_extent_lon_transition,-1.0999999999999943
1997,local_background_removed,H,H_west_extent_lon_transition,-10.75
1998,local_background_removed,H,H_west_extent_lon_transition,0.5
1999,local_background_removed,H,H_west_extent_lon_transition,0.0
2000,local_background_removed,H,H_west_extent_lon_transition,0.0
2001,local_background_removed,H,H_west_extent_lon_transition,0.0
2002,local_background_removed,H,H_west_extent_lon_transition,-2.049999999999997
2003,local_background_removed,H,H_west_extent_lon_transition,6.799999999999997
2004,local_background_removed,H,H_west_extent_lon_transition,13.299999999999997
2005,local_background_removed,H,H_west_extent_lon_transition,8.450000000000003
2006,local_background_removed,H,H_west_extent_lon_transition,2.75
2007,local_background_removed,H,H_west_extent_lon_transition,-5.299999999999997
2008,local_background_removed,H,H_west_extent_lon_transition,1.2000000000000028
2009,local_background_removed,H,H_west_extent_lon_transition,0.0
2010,local_background_removed,H,H_west_extent_lon_transition,0.0
2011,local_background_removed,H,H_west_extent_lon_transition,-2.700000000000003
2012,local_background_removed,H,H_west_extent_lon_transition,0.0
2013,local_background_removed,H,H_west_extent_lon_transition,1.7999999999999972
2014,local_background_removed,H,H_west_extent_lon_transition,13.350000000000009
2015,local_background_removed,H,H_west_extent_lon_transition,6.900000000000006
2016,local_background_removed,H,H_west_extent_lon_transition,0.0
2017,local_background_removed,H,H_west_extent_lon_transition,12.25
2018,local_background_removed,H,H_west_extent_lon_transition,5.25
2019,local_background_removed,H,H_west_extent_lon_transition,0.0
2020,local_background_removed,H,H_west_extent_lon_transition,2.8499999999999943
2021,local_background_removed,H,H_west_extent_lon_transition,8.25
2022,local_background_removed,H,H_west_extent_lon_transition,0.0
2023,local_background_removed,H,H_west_extent_lon_transition,-9.200000000000003
1979,local_background_removed,H,H_zonal_width_transition,-0.8500000000000014
1980,local_background_removed,H,H_zonal_width_transition,-6.300000000000001
1981,local_background_removed,H,H_zonal_width_transition,1.9499999999999993
1982,local_background_removed,H,H_zonal_width_transition,-14.95
1983,local_background_removed,H,H_zonal_width_transition,2.1999999999999993
1984,local_background_removed,H,H_zonal_width_transition,0.8000000000000007
1985,local_background_removed,H,H_zonal_width_transition,-8.3
1986,local_background_removed,H,H_zonal_width_transition,13.05
1987,local_background_removed,H,H_zonal_width_transition,-5.699999999999999
1988,local_background_removed,H,H_zonal_width_transition,-9.3
1989,local_background_removed,H,H_zonal_width_transition,1.25
1990,local_background_removed,H,H_zonal_width_transition,3.1499999999999986
1991,local_background_removed,H,H_zonal_width_transition,-3.6999999999999993
1992,local_background_removed,H,H_zonal_width_transition,10.5
1993,local_background_removed,H,H_zonal_width_transition,18.5
1994,local_background_removed,H,H_zonal_width_transition,-11.600000000000001
1995,local_background_removed,H,H_zonal_width_transition,10.399999999999999
1996,local_background_removed,H,H_zonal_width_transition,1.1000000000000014
1997,local_background_removed,H,H_zonal_width_transition,10.75
1998,local_background_removed,H,H_zonal_width_transition,0.45000000000000284
1999,local_background_removed,H,H_zonal_width_transition,9.55
2000,local_background_removed,H,H_zonal_width_transition,10.649999999999999
2001,local_background_removed,H,H_zonal_width_transition,7.149999999999999
2002,local_background_removed,H,H_zonal_width_transition,2.5500000000000007
2003,local_background_removed,H,H_zonal_width_transition,-6.800000000000001
2004,local_background_removed,H,H_zonal_width_transition,-7.300000000000001
2005,local_background_removed,H,H_zonal_width_transition,-8.45
2006,local_background_removed,H,H_zonal_width_transition,-1.5
2007,local_background_removed,H,H_zonal_width_transition,7.600000000000001
2008,local_background_removed,H,H_zonal_width_transition,-3.099999999999998
2009,local_background_removed,H,H_zonal_width_transition,16.1
2010,local_background_removed,H,H_zonal_width_transition,0.0
2011,local_background_removed,H,H_zonal_width_transition,2.6999999999999993
2012,local_background_removed,H,H_zonal_width_transition,-12.6
2013,local_background_removed,H,H_zonal_width_transition,-7.5
2014,local_background_removed,H,H_zonal_width_transition,-13.35
2015,local_background_removed,H,H_zonal_width_transition,-6.899999999999999
2016,local_background_removed,H,H_zonal_width_transition,1.25
2017,local_background_removed,H,H_zonal_width_transition,-5.199999999999999
2018,local_background_removed,H,H_zonal_width_transition,-4.800000000000001
2019,local_background_removed,H,H_zonal_width_transition,0.0
2020,local_background_removed,H,H_zonal_width_transition,-1.7000000000000028
2021,local_background_removed,H,H_zonal_width_transition,-8.25
2022,local_background_removed,H,H_zonal_width_transition,12.600000000000001
2023,local_background_removed,H,H_zonal_width_transition,9.200000000000001
1979,local_background_removed,H,H_north_edge_lat_transition,0.0
1980,local_background_removed,H,H_north_edge_lat_transition,4.149999999999999
1981,local_background_removed,H,H_north_edge_lat_transition,0.0
1982,local_background_removed,H,H_north_edge_lat_transition,0.0
1983,local_background_removed,H,H_north_edge_lat_transition,0.0
1984,local_background_removed,H,H_north_edge_lat_transition,1.75
1985,local_background_removed,H,H_north_edge_lat_transition,0.0
1986,local_background_removed,H,H_north_edge_lat_transition,0.0
1987,local_background_removed,H,H_north_edge_lat_transition,7.100000000000001
1988,local_background_removed,H,H_north_edge_lat_transition,0.0
1989,local_background_removed,H,H_north_edge_lat_transition,3.0500000000000007
1990,local_background_removed,H,H_north_edge_lat_transition,0.0
1991,local_background_removed,H,H_north_edge_lat_transition,8.399999999999999
1992,local_background_removed,H,H_north_edge_lat_transition,0.0
1993,local_background_removed,H,H_north_edge_lat_transition,1.25
1994,local_background_removed,H,H_north_edge_lat_transition,12.0
1995,local_background_removed,H,H_north_edge_lat_transition,0.0
1996,local_background_removed,H,H_north_edge_lat_transition,-2.5
1997,local_background_removed,H,H_north_edge_lat_transition,2.450000000000003
1998,local_background_removed,H,H_north_edge_lat_transition,0.0
1999,local_background_removed,H,H_north_edge_lat_transition,-8.250000000000004
2000,local_background_removed,H,H_north_edge_lat_transition,4.75
2001,local_background_removed,H,H_north_edge_lat_transition,3.0
2002,local_background_removed,H,H_north_edge_lat_transition,0.0
2003,local_background_removed,H,H_north_edge_lat_transition,0.0
2004,local_background_removed,H,H_north_edge_lat_transition,0.0
2005,local_background_removed,H,H_north_edge_lat_transition,0.0
2006,local_background_removed,H,H_north_edge_lat_transition,5.350000000000001
2007,local_background_removed,H,H_north_edge_lat_transition,3.1000000000000014
2008,local_background_removed,H,H_north_edge_lat_transition,0.0
2009,local_background_removed,H,H_north_edge_lat_transition,0.0
2010,local_background_removed,H,H_north_edge_lat_transition,3.1999999999999993
2011,local_background_removed,H,H_north_edge_lat_transition,6.199999999999999
2012,local_background_removed,H,H_north_edge_lat_transition,0.0
2013,local_background_removed,H,H_north_edge_lat_transition,0.0
2014,local_background_removed,H,H_north_edge_lat_transition,0.0
2015,local_background_removed,H,H_north_edge_lat_transition,-2.5
2016,local_background_removed,H,H_north_edge_lat_transition,7.149999999999999
2017,local_background_removed,H,H_north_edge_lat_transition,0.0
2018,local_background_removed,H,H_north_edge_lat_transition,4.149999999999999
2019,local_background_removed,H,H_north_edge_lat_transition,-8.149999999999999
2020,local_background_removed,H,H_north_edge_lat_transition,0.0
2021,local_background_removed,H,H_north_edge_lat_transition,6.0
2022,local_background_removed,H,H_north_edge_lat_transition,0.0
2023,local_background_removed,H,H_north_edge_lat_transition,0.5
1979,local_background_removed,H,H_south_edge_lat_transition,8.099999999999998
1980,local_background_removed,H,H_south_edge_lat_transition,0.9499999999999993
1981,local_background_removed,H,H_south_edge_lat_transition,0.20000000000000284
1982,local_background_removed,H,H_south_edge_lat_transition,7.75
1983,local_background_removed,H,H_south_edge_lat_transition,-2.8999999999999986
1984,local_background_removed,H,H_south_edge_lat_transition,5.850000000000001
1985,local_background_removed,H,H_south_edge_lat_transition,9.400000000000002
1986,local_background_removed,H,H_south_edge_lat_transition,-11.850000000000001
1987,local_background_removed,H,H_south_edge_lat_transition,2.8000000000000007
1988,local_background_removed,H,H_south_edge_lat_transition,3.8999999999999986
1989,local_background_removed,H,H_south_edge_lat_transition,2.0
1990,local_background_removed,H,H_south_edge_lat_transition,5.199999999999999
1991,local_background_removed,H,H_south_edge_lat_transition,1.1999999999999993
1992,local_background_removed,H,H_south_edge_lat_transition,5.149999999999999
1993,local_background_removed,H,H_south_edge_lat_transition,2.200000000000001
1994,local_background_removed,H,H_south_edge_lat_transition,0.5999999999999996
1995,local_background_removed,H,H_south_edge_lat_transition,-7.400000000000002
1996,local_background_removed,H,H_south_edge_lat_transition,0.15000000000000036
1997,local_background_removed,H,H_south_edge_lat_transition,9.25
1998,local_background_removed,H,H_south_edge_lat_transition,-1.5
1999,local_background_removed,H,H_south_edge_lat_transition,-6.399999999999999
2000,local_background_removed,H,H_south_edge_lat_transition,14.1
2001,local_background_removed,H,H_south_edge_lat_transition,1.8500000000000014
2002,local_background_removed,H,H_south_edge_lat_transition,1.25
2003,local_background_removed,H,H_south_edge_lat_transition,0.0
2004,local_background_removed,H,H_south_edge_lat_transition,-1.6000000000000014
2005,local_background_removed,H,H_south_edge_lat_transition,0.0
2006,local_background_removed,H,H_south_edge_lat_transition,14.8
2007,local_background_removed,H,H_south_edge_lat_transition,8.049999999999997
