window,source_variable,target_variable,source_family,target_family,lead_lag_label,lead_lag_group,direction_label,same_day_coupling_flag,p_pos_surrogate,q_pos_within_window,q_pos_global,p_pos_audit_surrogate,q_pos_audit_within_window,q_pos_audit_global,audit_support_shift,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,D_pos_neg,D_pos_neg_CI90_low,D_pos_neg_CI90_high,D_pos_neg_CI95_low,D_pos_neg_CI95_high,P_D_pos_neg_gt_0,D_pos_0,D_pos_0_CI90_low,D_pos_0_CI90_high,D_pos_0_CI95_low,D_pos_0_CI95_high,P_D_pos_0_gt_0,source_raw_phi,target_raw_phi,source_phi_after_clip,target_phi_after_clip,source_phi_clip_severity,target_phi_clip_severity,pair_phi_risk,source_phi_clip_amount,target_phi_clip_amount,evidence_tier,evidence_tier_reason,recommended_usage,failure_reason,risk_note,suggested_reverse_direction,D_pos_neg_robustness,D_pos_0_robustness,D_pos_neg_bootstrap_mean,D_pos_neg_CI90_low_robustness,D_pos_neg_CI90_high_robustness,D_pos_neg_CI95_low_robustness,D_pos_neg_CI95_high_robustness,P_D_pos_neg_gt_0_robustness,D_pos_0_bootstrap_mean,D_pos_0_CI90_low_robustness,D_pos_0_CI90_high_robustness,D_pos_0_CI95_low_robustness,D_pos_0_CI95_high_robustness,P_D_pos_0_gt_0_robustness,LOO_direction_retained_fraction,LOO_flip_years,T_pos_null95,strength_excess,strength_ratio,statistical_support,strength_tier,sample_status,evidence_tier_prefix,lag_vs_tau0_label,forward_vs_reverse_label,same_day_coupling_detected,v1_stability_judgement,v1_stability_use_class,v1_stability_interpretation_guardrail,D_pos_0_used,D_pos_0_CI90_low_used,D_pos_0_CI90_high_used,P_D_pos_0_gt_0_used,D_pos_neg_used,D_pos_neg_CI90_low_used,D_pos_neg_CI90_high_used,P_D_pos_neg_gt_0_used,family_direction
S2,H_strength,V_pos_centroid_lat,H,V,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0029970029970029,0.0098199672667757,0.0174165457184325,0.0259740259740259,0.073394495412844,0.1297297297297297,same_p_support_flag,2,0.2805652834549535,0.2805652834549535,-1,0.1809733806737538,0.1809733806737538,0.2344440408129257,0.2344440408129257,0.0965694164845051,0.0573301899217347,0.1383898010163993,0.0498918095952766,0.1490591051596099,0.999,0.0366171740882214,0.013130495594813,0.0672029148797854,0.0088004197270597,0.0761230544053825,0.999,0.9711106404059866,0.8794292250502778,0.95,0.8794292250502778,moderate,none,moderate,0.0211106404059866,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.0965694164845051,0.0366171740882214,0.0976567313947668,0.0573301899217347,0.1383898010163993,0.0498918095952766,0.1490591051596099,0.999,0.037934813561801,0.013130495594813,0.0672029148797854,0.0088004197270597,0.0761230544053825,0.999,1.0,0,0.1778374442537219,0.1027278392012315,1.577650222270789,supported,strong_above_null,ok,Tier1b,stable_lag_dominant,stable_forward_over_reverse,True,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.0366171740882214,0.013130495594813,0.0672029148797854,0.999,0.0965694164845051,0.0573301899217347,0.1383898010163993,0.999,H→V
S2,H_strength,V_NS_diff,H,V,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0042149631190727,0.0076498087547811,0.0079920079920079,0.0315581854043392,0.0605296343001261,same_p_support_flag,2,0.3911367706163649,0.3911367706163649,-1,0.2998753358550094,0.2998753358550094,0.3564133630709489,0.3564133630709489,0.0902088963209512,0.0566310364512811,0.1301763236783119,0.0503547084095201,0.1415829070840928,1.0,0.0200913801583879,0.0014482843993424,0.0442855953780637,-0.0012860433324305,0.0510504678090566,0.965,0.9711106404059866,0.9416289319337644,0.95,0.9416289319337644,moderate,none,moderate,0.0211106404059866,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.0902088963209512,0.0200913801583879,0.0915922420216094,0.0566310364512811,0.1301763236783119,0.0503547084095201,0.1415829070840928,1.0,0.0210708165124585,0.0014482843993424,0.0442855953780637,-0.0012860433324305,0.0510504678090566,0.965,1.0,0,0.2155596903707283,0.1755770802456366,1.814517222323302,supported,strong_above_null,ok,Tier1b,stable_lag_dominant,stable_forward_over_reverse,True,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.0200913801583879,0.0014482843993424,0.0442855953780637,0.965,0.0902088963209512,0.0566310364512811,0.1301763236783119,1.0,H→V
S2,H_centroid_lat,P_south_band_share_18_24,H,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0042149631190727,0.0076498087547811,0.0019980019980019,0.0106100795755968,0.0241854215653342,same_p_support_flag,3,-0.3714857126432705,0.3714857126432705,-1,-0.2863899216572633,0.2863899216572633,-0.3205044995628805,0.3205044995628805,0.0852392848302272,0.0278400429168532,0.1575636033690869,0.0206896243778605,0.1731276620317228,0.995,0.0409779438837899,0.0036973128850412,0.0939183455089252,-0.0003299220053489,0.1052316675395834,0.971,0.9419359940804504,0.9325898917886682,0.9419359940804504,0.9325898917886682,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.0852392848302272,0.0409779438837899,0.0888650999732292,0.0278400429168532,0.1575636033690869,0.0206896243778605,0.1731276620317228,0.995,0.0448056097654873,0.0036973128850412,0.0939183455089252,-0.0003299220053489,0.1052316675395834,0.971,1.0,0,0.1953702078426798,0.1761155048005907,1.9014450398824687,supported,strong_above_null,ok,Tier1b,stable_lag_dominant,stable_forward_over_reverse,True,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.0409779438837899,0.0036973128850412,0.0939183455089252,0.971,0.0852392848302272,0.0278400429168532,0.1575636033690869,0.995,H→P
S2,H_centroid_lat,P_main_minus_south,H,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0042149631190727,0.0076498087547811,0.0009990009990009,0.0069930069930069,0.0159151193633952,same_p_support_flag,3,0.3630810214016168,0.3630810214016168,-1,0.2627748567369213,0.2627748567369213,0.295483715312114,0.295483715312114,0.1102065150500326,0.0416446140900756,0.1891075668205475,0.030945687869152,0.2039027069983454,0.99,0.0618399082600433,0.0157316778024595,0.1229976954708483,0.0080852129316618,0.1401495544207329,0.99,0.9419359940804504,0.9273044072817804,0.9419359940804504,0.9273044072817804,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.1102065150500326,0.0618399082600433,0.1113106378733706,0.0416446140900756,0.1891075668205475,0.030945687869152,0.2039027069983454,0.99,0.0639803342932947,0.0157316778024595,0.1229976954708483,0.0080852129316618,0.1401495544207329,0.99,1.0,0,0.1915482767461764,0.1715327446554403,1.895506592746543,supported,strong_above_null,ok,Tier1b,stable_lag_dominant,stable_forward_over_reverse,True,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.0618399082600433,0.0157316778024595,0.1229976954708483,0.99,0.1102065150500326,0.0416446140900756,0.1891075668205475,0.99,H→P
S2,H_centroid_lat,P_spread_lat,H,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0019980019980019,0.0072398190045248,0.01294033069734,0.0109890109890109,0.0402930402930402,0.0737567517228534,same_p_support_flag,3,0.3084284140982382,0.3084284140982382,-1,0.2500255206567247,0.2500255206567247,0.2750966535001562,0.2750966535001562,0.0535732564366026,0.0009870748958802,0.1250010313361305,-0.0053436135777866,0.1361719046925106,0.954,0.0172269041048799,-0.0145829966887528,0.0736752860898903,-0.017366104426746,0.0861669470047158,0.771,0.9419359940804504,0.9138963432984604,0.9419359940804504,0.9138963432984604,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.0535732564366026,0.0172269041048799,0.0591951034840608,0.0009870748958802,0.1250010313361305,-0.0053436135777866,0.1361719046925106,0.954,0.0235937639471424,-0.0145829966887528,0.0736752860898903,-0.017366104426746,0.0861669470047158,0.771,1.0,0,0.1972370918821446,0.1111913222160936,1.5637444821105653,supported,strong_above_null,ok,Tier1b,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.0172269041048799,-0.0145829966887528,0.0736752860898903,0.771,0.0535732564366026,0.0009870748958802,0.1250010313361305,0.954,H→P
S2,H_centroid_lat,P_north_minus_main_35_45,H,P,lead_lag_yes_clear,lead_lag_yes,clear_X_leads_Y_strong,False,0.0169830169830169,0.0425265791119449,0.066026540079836,0.0159840159840159,0.0547008547008547,0.0950808847804556,same_p_support_flag,3,-0.2312211599083743,0.2312211599083743,-1,-0.1322329330716293,0.1322329330716293,-0.1658664415312251,0.1658664415312251,0.1034154613384806,0.0355601900685773,0.1782415862100061,0.0240089416856991,0.1972189812776839,0.988,0.0578366667191089,0.0131001714892757,0.1264987501189022,0.0058144599844782,0.1466530413177937,0.993,0.9419359940804504,0.9087993613578902,0.9419359940804504,0.9087993613578902,none,none,none,0.0,0.0,Tier1a_audit_stable_clear_leadlag,main yes; audit-FDR pass; clear lead-lag; no severe phi risk,strict temporal core for pathway candidate screening,,,,0.1034154613384806,0.0578366667191089,0.103987055554269,0.0355601900685773,0.1782415862100061,0.0240089416856991,0.1972189812776839,0.988,0.0622113002856741,0.0131001714892757,0.1264987501189022,0.0058144599844782,0.1466530413177937,0.993,1.0,0,0.1849527723074329,0.0462683876009414,1.2501632553202988,supported,moderate_above_null,ok,Tier1a,stable_lag_dominant,stable_forward_over_reverse,False,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.0578366667191089,0.0131001714892757,0.1264987501189022,0.993,0.1034154613384806,0.0355601900685773,0.1782415862100061,0.988,H→P
S2,Je_strength,P_north_band_share_35_45,Je,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0042149631190727,0.0076498087547811,0.0019980019980019,0.0106100795755968,0.0241854215653342,same_p_support_flag,1,-0.3112371389599282,0.3112371389599282,-1,-0.2594902670601072,0.2594902670601072,-0.3131155836953472,0.3131155836953472,0.0517944038671893,0.0087943350599151,0.0937994678669126,0.0014825834161557,0.1023552219191409,0.98,-0.0128600727044277,-0.0369546138458562,0.0101897570903143,-0.0421394174191826,0.0152335939317237,0.188,0.9254854201594436,0.8852771027229653,0.9254854201594436,0.8852771027229653,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.0517944038671893,-0.0128600727044277,0.0528445380945912,0.0087943350599151,0.0937994678669126,0.0014825834161557,0.1023552219191409,0.98,-0.0125582062132873,-0.0369546138458562,0.0101897570903143,-0.0421394174191826,0.0152335939317237,0.188,1.0,0,0.1797847466783534,0.1314523922815748,1.7311654337214253,supported,strong_above_null,ok,Tier1b,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",-0.0128600727044277,-0.0369546138458562,0.0101897570903143,0.188,0.0517944038671893,0.0087943350599151,0.0937994678669126,0.98,Je→P
S2,Je_strength,H_west_extent_lon,Je,H,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0089910089910089,0.0256410256410256,0.0412633723892002,0.0299700299700299,0.0816882232811436,0.1417694933053294,same_p_support_flag,1,0.2072717746132343,0.2072717746132343,-1,0.1568200042570512,0.1568200042570512,0.1937029217584953,0.1937029217584953,0.0462789987803233,0.0032616253142055,0.1036898077436508,-0.0123439062283447,0.1149314310181375,0.958,0.0015862805745588,-0.0193063952249753,0.0552666648335085,-0.0230866487156668,0.0716444564481424,0.568,0.9254854201594436,0.8367685012581286,0.9254854201594436,0.8367685012581286,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.0462789987803233,0.0015862805745588,0.0491735706206469,0.0032616253142055,0.1036898077436508,-0.0123439062283447,0.1149314310181375,0.958,0.0076730665173905,-0.0193063952249753,0.0552666648335085,-0.0230866487156668,0.0716444564481424,0.568,1.0,0,0.1656312462540099,0.0416405283592244,1.2514050295520027,supported,strong_above_null,ok,Tier1b,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.0015862805745588,-0.0193063952249753,0.0552666648335085,0.568,0.0462789987803233,0.0032616253142055,0.1036898077436508,0.958,Je→H
S2,Je_axis_lat,H_centroid_lat,Je,H,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0042149631190727,0.0076498087547811,0.0029970029970029,0.0142011834319526,0.0304311073541842,same_p_support_flag,2,0.378174634696641,0.378174634696641,-1,0.303627605820168,0.303627605820168,0.3372985971813061,0.3372985971813061,0.0729465267500433,0.0185719202552309,0.1391938402513496,0.006464310804151,0.1542964402954956,0.989,0.0236555104286965,-0.0117458373737517,0.0733933248509823,-0.016538843027645,0.0878493920690183,0.85,0.8154546152388625,0.9419359940804504,0.8154546152388625,0.9419359940804504,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.0729465267500433,0.0236555104286965,0.0778687321768689,0.0185719202552309,0.1391938402513496,0.006464310804151,0.1542964402954956,0.989,0.0279876827982716,-0.0117458373737517,0.0733933248509823,-0.016538843027645,0.0878493920690183,0.85,1.0,0,0.1665954760110598,0.2115791586855812,2.2700174323553366,supported,strong_above_null,ok,Tier1b,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.0236555104286965,-0.0117458373737517,0.0733933248509823,0.85,0.0729465267500433,0.0185719202552309,0.1391938402513496,0.989,Je→H
S2,Jw_axis_lat,P_main_band_share,Jw,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0039960039960039,0.0125588697017268,0.0215085884988797,0.0189810189810189,0.0596546310832025,0.1071596428011906,same_p_support_flag,2,0.1953766372348396,0.1953766372348396,-1,0.1460409916532903,0.1460409916532903,0.1779362440499153,0.1779362440499153,0.05677261876205,0.007400664370949,0.1236084559682279,-0.0022451709480292,0.1336705418350897,0.97,0.0095751982271233,-0.0156187396227323,0.063818039464577,-0.020070362158486,0.0727297959888925,0.735,0.7816104043576009,0.9295099403989648,0.7816104043576009,0.9295099403989648,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.05677261876205,0.0095751982271233,0.0624148759559067,0.007400664370949,0.1236084559682279,-0.0022451709480292,0.1336705418350897,0.97,0.0167126119517314,-0.0156187396227323,0.063818039464577,-0.020070362158486,0.0727297959888925,0.735,1.0,0,0.1466307089487679,0.0487459282860716,1.3324401050471852,supported,strong_above_null,ok,Tier1b,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.0095751982271233,-0.0156187396227323,0.063818039464577,0.735,0.05677261876205,0.007400664370949,0.1236084559682279,0.97,Jw→P
S2,Jw_axis_lat,P_main_minus_south,Jw,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0029970029970029,0.0098199672667757,0.0174165457184325,0.0089910089910089,0.0350535540408958,0.0650733078931512,same_p_support_flag,2,0.2167328941878634,0.2167328941878634,-1,0.1618732325853508,0.1618732325853508,0.1952784680975082,0.1952784680975082,0.054208855177301,0.0007945896521161,0.1261083590662512,-0.0099808127905954,0.1420629682274673,0.953,0.0048158912652049,-0.0258705425781521,0.0676241554062788,-0.030791773120898,0.0827892295547125,0.634,0.7816104043576009,0.9273044072817804,0.7816104043576009,0.9273044072817804,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.054208855177301,0.0048158912652049,0.0605955860562547,0.0007945896521161,0.1261083590662512,-0.0099808127905954,0.1420629682274673,0.953,0.0129433385251191,-0.0258705425781521,0.0676241554062788,-0.030791773120898,0.0827892295547125,0.634,1.0,0,0.1493474565933773,0.067385437594486,1.4511990972698912,supported,strong_above_null,ok,Tier1b,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.0048158912652049,-0.0258705425781521,0.0676241554062788,0.634,0.054208855177301,0.0007945896521161,0.1261083590662512,0.953,Jw→P
S2,Jw_axis_lat,P_total_centroid_lat_10_50,Jw,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0042149631190727,0.0076498087547811,0.0019980019980019,0.0106100795755968,0.0241854215653342,same_p_support_flag,2,0.2539136240090963,0.2539136240090963,-1,0.1784063371884639,0.1784063371884639,0.224298808340561,0.224298808340561,0.0761116523678447,0.0148372348875913,0.1466275033398284,0.0057964051146312,0.1566187184736474,0.983,0.0156888213611829,-0.0210787888125169,0.0694915351051003,-0.0245520373249264,0.0808276707253996,0.712,0.7816104043576009,0.9313441326277456,0.7816104043576009,0.9313441326277456,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.0761116523678447,0.0156888213611829,0.0785487560862261,0.0148372348875913,0.1466275033398284,0.0057964051146312,0.1566187184736474,0.983,0.0190113934102414,-0.0210787888125169,0.0694915351051003,-0.0245520373249264,0.0808276707253996,0.712,1.0,0,0.1480311680833284,0.1058824559257679,1.7152713668121942,supported,strong_above_null,ok,Tier1b,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.0156888213611829,-0.0210787888125169,0.0694915351051003,0.712,0.0761116523678447,0.0148372348875913,0.1466275033398284,0.983,Jw→P
S2,Jw_axis_lat,Je_axis_lat,Jw,Je,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0042149631190727,0.0076498087547811,0.0039960039960039,0.0180995475113122,0.0365575019040365,same_p_support_flag,2,0.2427826423374915,0.2427826423374915,-1,0.1533812612264223,0.1533812612264223,0.1948645842776301,0.1948645842776301,0.0847199671642777,0.0133171883456777,0.1639211877321421,-0.0007512268019146,0.1759609153823143,0.974,0.0270358480379286,-0.0230043122142798,0.0941469168067049,-0.0296341035505622,0.1064862338001327,0.813,0.7816104043576009,0.8154546152388625,0.7816104043576009,0.8154546152388625,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.0847199671642777,0.0270358480379286,0.0882900453959238,0.0133171883456777,0.1639211877321421,-0.0007512268019146,0.1759609153823143,0.974,0.0328734964664436,-0.0230043122142798,0.0941469168067049,-0.0296341035505622,0.1064862338001327,0.813,1.0,0,0.1334644600093439,0.1093181823281475,1.8190808423492972,supported,strong_above_null,ok,Tier1b,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.0270358480379286,-0.0230043122142798,0.0941469168067049,0.813,0.0847199671642777,0.0133171883456777,0.1639211877321421,0.974,Jw→Je
S2,Jw_meridional_width,Je_strength,Jw,Je,lead_lag_yes_clear,lead_lag_yes,clear_X_leads_Y_strong,False,0.0169830169830169,0.0425265791119449,0.066026540079836,0.0309690309690309,0.0827407886231415,0.1447658580879491,same_p_support_flag,4,-0.0913078825779093,0.0913078825779093,-2,0.0213643435807869,0.0213643435807869,-0.0093348398296529,0.0093348398296529,0.0706642847458719,0.0096350613000565,0.0961806347946241,0.0016179772367002,0.1036434652945366,0.979,0.0725928296354707,0.00988347246099,0.1096237359483962,0.0008818273247509,0.1225895353944275,0.979,0.1464576114985936,0.9254854201594436,0.1464576114985936,0.9254854201594436,none,none,none,0.0,0.0,Tier1a_audit_stable_clear_leadlag,main yes; audit-FDR pass; clear lead-lag; no severe phi risk,strict temporal core for pathway candidate screening,,,,0.0706642847458719,0.0725928296354707,0.0546759107546416,0.0096350613000565,0.0961806347946241,0.0016179772367002,0.1036434652945366,0.979,0.0578550011664463,0.00988347246099,0.1096237359483962,0.0008818273247509,0.1225895353944275,0.979,1.0,0,0.0765798105663211,0.0147280720115881,1.19232317111614,supported,moderate_above_null,ok,Tier1a,stable_lag_dominant,stable_forward_over_reverse,False,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.0725928296354707,0.00988347246099,0.1096237359483962,0.979,0.0706642847458719,0.0096350613000565,0.0961806347946241,0.979,Jw→Je
T2,P_north_band_share_35_45,Je_axis_lat,P,Je,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0080971659919028,0.0076498087547811,0.0109890109890109,0.0690737833594976,0.0737567517228534,same_p_support_flag,1,0.3471464158850689,0.3471464158850689,-1,0.277269148595365,0.277269148595365,0.3180621675036287,0.3180621675036287,0.0708754642041697,0.0022378928490654,0.1637278498516905,-0.0143571988239518,0.1872380654891043,0.954,0.0123657728180909,-0.0251157173946245,0.0881550072559363,-0.0337629811077788,0.105872624851439,0.699,0.9051580582894576,0.8522694144601903,0.9051580582894576,0.8522694144601903,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.0708754642041697,0.0123657728180909,0.0767485944948057,0.0022378928490654,0.1637278498516905,-0.0143571988239518,0.1872380654891043,0.954,0.0210933260727002,-0.0251157173946245,0.0881550072559363,-0.0337629811077788,0.105872624851439,0.699,1.0,0,0.2151326769530998,0.132013738931969,1.6136387126384748,supported,strong_above_null,ok,Tier1b,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.0123657728180909,-0.0251157173946245,0.0881550072559363,0.699,0.0708754642041697,0.0022378928490654,0.1637278498516905,0.954,P→Je
T2,V_strength,P_main_band_share,V,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0080971659919028,0.0076498087547811,0.0009990009990009,0.0219780219780219,0.0159151193633952,same_p_support_flag,2,0.59329897514456,0.59329897514456,-1,0.2956625385035661,0.2956625385035661,0.4298767658628335,0.4298767658628335,0.2997605834733691,0.2009824713295345,0.4120740442160914,0.1827809678659296,0.4289119468003821,1.0,0.1452300156246082,0.0801125266744421,0.2300190615131801,0.0659173875467688,0.2485801974482672,1.0,0.9489660126908808,0.9378032162191372,0.9489660126908808,0.9378032162191372,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.2997605834733691,0.1452300156246082,0.3062851375972782,0.2009824713295345,0.4120740442160914,0.1827809678659296,0.4289119468003821,1.0,0.1518766349334224,0.0801125266744421,0.2300190615131801,0.0659173875467688,0.2485801974482672,1.0,1.0,0,0.2495270947363434,0.3437718804082166,2.377693595845592,supported,strong_above_null,ok,Tier1b,stable_lag_dominant,stable_forward_over_reverse,True,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.1452300156246082,0.0801125266744421,0.2300190615131801,1.0,0.2997605834733691,0.2009824713295345,0.4120740442160914,1.0,V→P
T2,V_strength,P_south_band_share_18_24,V,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0080971659919028,0.0076498087547811,0.0019980019980019,0.0267558528428093,0.0241854215653342,same_p_support_flag,2,-0.4700839954197034,0.4700839954197034,-1,-0.2149169456012429,0.2149169456012429,-0.3231281828183084,0.3231281828183084,0.2495519587878081,0.1563273845090385,0.3457219534655592,0.1404566523069339,0.3608832765004501,1.0,0.1276468422428333,0.0698265036936108,0.2128781725166915,0.0615142201446785,0.2299950213101472,1.0,0.9489660126908808,0.926045237393445,0.9489660126908808,0.926045237393445,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.2495519587878081,0.1276468422428333,0.2489821626736693,0.1563273845090385,0.3457219534655592,0.1404566523069339,0.3608832765004501,1.0,0.1361023227494579,0.0698265036936108,0.2128781725166915,0.0615142201446785,0.2299950213101472,1.0,1.0,0,0.2479763183002236,0.2221076771194798,1.895681001484082,supported,strong_above_null,ok,Tier1b,stable_lag_dominant,stable_forward_over_reverse,True,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.1276468422428333,0.0698265036936108,0.2128781725166915,1.0,0.2495519587878081,0.1563273845090385,0.3457219534655592,1.0,V→P
