observed,bootstrap_median,q025,q975,P_positive,P_negative,decision,n_valid_bootstrap,object,baseline_config,metric
0.6183525040204896,0.6193554951427046,0.4829244965950936,0.7506392821248945,1.0,0.0,positive_supported,1000,H,C2_immediate_pre,dist_mean_late
43.860088312513525,43.65773984697214,40.97491294416113,46.19638828853361,1.0,0.0,positive_supported,1000,H,C2_immediate_pre,dist_growth_center
0.9711294994225,0.9798896961304913,0.9201000595834393,1.1242517779688221,1.0,0.0,positive_supported,1000,H,C2_immediate_pre,dist_positive_growth_area
0.5076123876052882,0.5014482372781484,0.34267936670983634,0.64295076156143,1.0,0.0,positive_supported,1000,H,C2_immediate_pre,dist_early_growth_share
0.048704284715767404,0.05120871350976895,0.0,0.17257696189198155,0.968,0.0,positive_tendency,1000,H,C2_immediate_pre,dist_core_growth_share
0.2047769887674084,0.20263896626292704,0.07464428681850833,0.34833859115267496,1.0,0.0,positive_supported,1000,H,C2_immediate_pre,dist_late_growth_share
0.5115256350313232,0.5083523344901486,0.3043178872062502,0.7399553659219386,1.0,0.0,positive_supported,1000,H,C2_immediate_pre,pattern_mean_compare
0.11114739323755685,0.10897888325380595,-0.04364251878540677,0.26485050914331904,0.929,0.071,positive_tendency,1000,H,C2_immediate_pre,pattern_mean_early
0.5411320012234498,0.5311907241558782,0.21120386476298153,0.9025544060444711,1.0,0.0,positive_supported,1000,H,C2_immediate_pre,pattern_mean_core
0.6705398218731693,0.6750585581833635,0.4788914891196466,0.8961864620618095,1.0,0.0,positive_supported,1000,H,C2_immediate_pre,pattern_mean_late
50.262175733170125,48.496831142012795,42.09898333677307,52.68787569637333,1.0,0.0,positive_supported,1000,H,C2_immediate_pre,pattern_growth_center
2.0581216487667398,2.1283899421518413,1.5615583066739103,2.817873645396511,1.0,0.0,positive_supported,1000,H,C2_immediate_pre,pattern_positive_growth_area
0.18830668301523035,0.19287215142964825,0.07774199796641074,0.28886499727088927,1.0,0.0,positive_supported,1000,H,C2_immediate_pre,pattern_early_growth_share
0.13384152039659633,0.12838978435190823,0.05567057972869119,0.21828289435335918,1.0,0.0,positive_supported,1000,H,C2_immediate_pre,pattern_core_growth_share
0.056840293173892276,0.07215377726946527,0.0,0.3215572364072083,0.956,0.0,positive_tendency,1000,H,C2_immediate_pre,pattern_late_growth_share
0.624554507238847,0.6211355078556077,0.55705980150773,0.678163931194725,1.0,0.0,positive_supported,1000,Je,C0_full_stage,dist_mean_compare
0.46127318030365033,0.4631164574816309,0.3845458199647867,0.5191233434244551,1.0,0.0,positive_supported,1000,Je,C0_full_stage,dist_mean_early
0.6057118049765334,0.6026487230380349,0.5204301525480484,0.6748174509476906,1.0,0.0,positive_supported,1000,Je,C0_full_stage,dist_mean_core
0.7018677991750926,0.6976780795342696,0.6368841625965136,0.7573321813205415,1.0,0.0,positive_supported,1000,Je,C0_full_stage,dist_mean_late
39.88029745350798,39.64713148046386,37.99691206253011,41.2986623389553,1.0,0.0,positive_supported,1000,Je,C0_full_stage,dist_growth_center
0.8854003754299623,0.8774657302204265,0.8273908895225054,0.9337619308924804,1.0,0.0,positive_supported,1000,Je,C0_full_stage,dist_positive_growth_area
0.316165363430427,0.3138409286156451,0.16737138123903025,0.45690382891187553,1.0,0.0,positive_supported,1000,Je,C0_full_stage,dist_early_growth_share
0.08712654038735171,0.08630767510333276,0.02492428812498234,0.1691387489260959,1.0,0.0,positive_supported,1000,Je,C0_full_stage,dist_core_growth_share
0.16916336405531252,0.1673043187632428,0.06909495376467718,0.279496969393556,1.0,0.0,positive_supported,1000,Je,C0_full_stage,dist_late_growth_share
0.9225504429834447,0.9342081034310535,0.7139126044745248,1.1444632151603438,1.0,0.0,positive_supported,1000,Je,C0_full_stage,pattern_mean_compare
0.72533588206439,0.7284742371070827,0.4343890808179255,1.057008390188713,1.0,0.0,positive_supported,1000,Je,C0_full_stage,pattern_mean_early
1.0395699916278307,1.0437389181397752,0.7188497592146528,1.3552230727705417,1.0,0.0,positive_supported,1000,Je,C0_full_stage,pattern_mean_core
0.7831301870017098,0.791590504004601,0.5935466624526695,0.9707180447140454,1.0,0.0,positive_supported,1000,Je,C0_full_stage,pattern_mean_late
36.27250929514774,36.478990757287654,32.858037665604115,39.717059625506785,1.0,0.0,positive_supported,1000,Je,C0_full_stage,pattern_growth_center
2.3359219753462312,2.560051186749791,1.9538982184877436,3.5043883967944236,1.0,0.0,positive_supported,1000,Je,C0_full_stage,pattern_positive_growth_area
0.448565328653809,0.41173794577055467,0.22945776844197266,0.5478534373235638,1.0,0.0,positive_supported,1000,Je,C0_full_stage,pattern_early_growth_share
0.0,0.0008233150047823377,0.0,0.056847224359232035,0.528,0.0,unresolved,1000,Je,C0_full_stage,pattern_core_growth_share
0.03875244656478148,0.0449746195685887,0.0,0.15014130595344344,0.946,0.0,positive_tendency,1000,Je,C0_full_stage,pattern_late_growth_share
0.657843775057767,0.6518951093403447,0.5809228393455463,0.7141936384941164,1.0,0.0,positive_supported,1000,Je,C1_buffered_stage,dist_mean_compare
0.5062607052492016,0.5062722393696812,0.42427791902646744,0.5650754240189869,1.0,0.0,positive_supported,1000,Je,C1_buffered_stage,dist_mean_early
0.6380228048928799,0.6333529641765276,0.548306743092464,0.7051179925054566,1.0,0.0,positive_supported,1000,Je,C1_buffered_stage,dist_mean_core
0.7317287926893468,0.7246223218195045,0.6550042901223838,0.7863666200031063,1.0,0.0,positive_supported,1000,Je,C1_buffered_stage,dist_mean_late
38.39651030839328,38.32676509356589,36.50826220348449,40.402204541812196,1.0,0.0,positive_supported,1000,Je,C1_buffered_stage,dist_growth_center
0.917625260327569,0.9028925235828904,0.8601705639496704,0.9500307751062169,1.0,0.0,positive_supported,1000,Je,C1_buffered_stage,dist_positive_growth_area
0.2831471180833657,0.2846329577509463,0.15389858464280048,0.4021961928840242,1.0,0.0,positive_supported,1000,Je,C1_buffered_stage,dist_early_growth_share
0.07731729956389269,0.07702338602000919,0.02116591426687019,0.15387824718039828,1.0,0.0,positive_supported,1000,Je,C1_buffered_stage,dist_core_growth_share
0.16141494661786546,0.15796251207638615,0.07320025143673745,0.255715314471115,1.0,0.0,positive_supported,1000,Je,C1_buffered_stage,dist_late_growth_share
0.9380279895684149,0.945504229292738,0.7203989107408714,1.1627829891656754,1.0,0.0,positive_supported,1000,Je,C1_buffered_stage,pattern_mean_compare
0.7706131497101032,0.7735139968364741,0.4879704048075361,1.080062528900749,1.0,0.0,positive_supported,1000,Je,C1_buffered_stage,pattern_mean_early
1.0360368769472794,1.04322638881386,0.7444093704411461,1.3189725405738812,1.0,0.0,positive_supported,1000,Je,C1_buffered_stage,pattern_mean_core
0.8198375334039665,0.8248177572902713,0.6359086115820257,1.028563002375997,1.0,0.0,positive_supported,1000,Je,C1_buffered_stage,pattern_mean_late
35.76678225022583,35.96757253768686,32.522237617525924,39.13029693561124,1.0,0.0,positive_supported,1000,Je,C1_buffered_stage,pattern_growth_center
2.0125810387502447,2.1983384666899353,1.7218023577331334,2.9348296595281025,1.0,0.0,positive_supported,1000,Je,C1_buffered_stage,pattern_positive_growth_area
0.4458896757674593,0.40985293124365574,0.2247514585646393,0.543510676224712,1.0,0.0,positive_supported,1000,Je,C1_buffered_stage,pattern_early_growth_share
0.0,0.00031520012549878326,0.0,0.055922003998941046,0.513,0.0,unresolved,1000,Je,C1_buffered_stage,pattern_core_growth_share
0.040876470209346934,0.04707960364158141,0.0,0.15332594846245923,0.956,0.0,positive_tendency,1000,Je,C1_buffered_stage,pattern_late_growth_share
0.5086320248456037,0.5077977508863236,0.41241543861971286,0.5955181409252769,1.0,0.0,positive_supported,1000,Je,C2_immediate_pre,dist_mean_compare
0.27686285028485735,0.28257755726067574,0.19756057032437271,0.36010761792410434,1.0,0.0,positive_supported,1000,Je,C2_immediate_pre,dist_mean_early
0.48880956953100974,0.4888499600441366,0.368956529788662,0.5929484609939369,1.0,0.0,positive_supported,1000,Je,C2_immediate_pre,dist_mean_core
0.6055222450775191,0.6020275134793668,0.5145069211305873,0.6945596382605026,1.0,0.0,positive_supported,1000,Je,C2_immediate_pre,dist_mean_late
44.70296981184492,44.39603791336208,42.0845538398352,46.65710693393469,1.0,0.0,positive_supported,1000,Je,C2_immediate_pre,dist_growth_center
0.8870301335701711,0.8758072287862354,0.8196964059882771,0.9274655282100859,1.0,0.0,positive_supported,1000,Je,C2_immediate_pre,dist_positive_growth_area
0.4177543403337744,0.4217809420373777,0.2713370014854879,0.5411718295813963,1.0,0.0,positive_supported,1000,Je,C2_immediate_pre,dist_early_growth_share
0.09757105399474263,0.09735029197940975,0.02647923478314135,0.21061687051478598,1.0,0.0,positive_supported,1000,Je,C2_immediate_pre,dist_core_growth_share
0.22755153393588354,0.21932721016412313,0.10097618692619105,0.3458616508188396,1.0,0.0,positive_supported,1000,Je,C2_immediate_pre,dist_late_growth_share
0.8598835874076907,0.8538470083303367,0.5479557031950478,1.1756289493996968,1.0,0.0,positive_supported,1000,Je,C2_immediate_pre,pattern_mean_compare
0.5912934345543422,0.5769043936883753,0.288137611722754,0.8922809149792985,1.0,0.0,positive_supported,1000,Je,C2_immediate_pre,pattern_mean_early
0.9942679110904971,0.9817027574849904,0.5439160689079632,1.3961233758114437,1.0,0.0,positive_supported,1000,Je,C2_immediate_pre,pattern_mean_core
0.7082730881500189,0.7208995149886147,0.4422161472930407,0.9828540364480004,1.0,0.0,positive_supported,1000,Je,C2_immediate_pre,pattern_mean_late
36.86246777133651,37.0713716839314,33.873864598561674,40.244284046284974,1.0,0.0,positive_supported,1000,Je,C2_immediate_pre,pattern_growth_center
2.748155791520796,2.8869805750549586,2.104063804342766,4.072523406942947,1.0,0.0,positive_supported,1000,Je,C2_immediate_pre,pattern_positive_growth_area
0.46961340531490603,0.4389913987969071,0.2721116614981454,0.5611210075958919,1.0,0.0,positive_supported,1000,Je,C2_immediate_pre,pattern_early_growth_share
0.0,0.0035299036821307994,0.0,0.06164548690625268,0.596,0.0,unresolved,1000,Je,C2_immediate_pre,pattern_core_growth_share
0.05603429439609187,0.06381225984167567,0.0,0.20045418436580745,0.974,0.0,positive_tendency,1000,Je,C2_immediate_pre,pattern_late_growth_share
0.4972773756352864,0.49871759668990157,0.4451069344350354,0.551923865108151,1.0,0.0,positive_supported,1000,Jw,C0_full_stage,dist_mean_compare
0.2967942569820823,0.303497691369624,0.24284815414263886,0.3584758728409802,1.0,0.0,positive_supported,1000,Jw,C0_full_stage,dist_mean_early
0.42536476163699827,0.4286183632358428,0.3510340013210001,0.5038983079189742,1.0,0.0,positive_supported,1000,Jw,C0_full_stage,dist_mean_core
0.6533462939815167,0.6518857308661143,0.5876641399278996,0.715545807627809,1.0,0.0,positive_supported,1000,Jw,C0_full_stage,dist_mean_late
43.5411861449686,43.49301675541638,41.993051266474076,45.062232453289745,1.0,0.0,positive_supported,1000,Jw,C0_full_stage,dist_growth_center
0.9109361135998205,0.8752949118403776,0.8190956536880603,0.9216928908414475,1.0,0.0,positive_supported,1000,Jw,C0_full_stage,dist_positive_growth_area
0.19519654311719825,0.20141510909434512,0.08694351125909318,0.32504759578511766,1.0,0.0,positive_supported,1000,Jw,C0_full_stage,dist_early_growth_share
0.1311677112155824,0.13440953380926365,0.05442342583092101,0.22875421973905105,1.0,0.0,positive_supported,1000,Jw,C0_full_stage,dist_core_growth_share
0.32270401418335193,0.32960626676154475,0.23639863962577162,0.4154763556753834,1.0,0.0,positive_supported,1000,Jw,C0_full_stage,dist_late_growth_share
0.5994818644669943,0.599209948909151,0.5109790784030633,0.6864261596915328,1.0,0.0,positive_supported,1000,Jw,C0_full_stage,pattern_mean_compare
0.2016290908197312,0.20475075946519838,0.10036955070917318,0.33303568185132676,1.0,0.0,positive_supported,1000,Jw,C0_full_stage,pattern_mean_early
0.535154939930861,0.5336752017404632,0.37041635861544786,0.6951212986994323,1.0,0.0,positive_supported,1000,Jw,C0_full_stage,pattern_mean_core
0.8334703567471682,0.8317552178404068,0.7314333927069824,0.9156350509057735,1.0,0.0,positive_supported,1000,Jw,C0_full_stage,pattern_mean_late
41.67117213653826,41.18046545158079,39.62523375245881,42.76505442572046,1.0,0.0,positive_supported,1000,Jw,C0_full_stage,pattern_growth_center
1.2474809502407669,1.2982677209162667,1.2209874183185607,1.4541202286441854,1.0,0.0,positive_supported,1000,Jw,C0_full_stage,pattern_positive_growth_area
0.3340715534921492,0.32571537578971854,0.15204494191077006,0.5088602052458808,1.0,0.0,positive_supported,1000,Jw,C0_full_stage,pattern_early_growth_share
0.17792752845455187,0.1652003043338758,0.046079150257303865,0.32314388629012325,0.999,0.0,positive_supported,1000,Jw,C0_full_stage,pattern_core_growth_share
0.2370380751383024,0.22506722648022187,0.10869556914968588,0.34319407335983804,1.0,0.0,positive_supported,1000,Jw,C0_full_stage,pattern_late_growth_share
0.5263709730268445,0.526148335645876,0.47246241119722965,0.5816666815612976,1.0,0.0,positive_supported,1000,Jw,C1_buffered_stage,dist_mean_compare
0.3329098435417935,0.3392849455651392,0.2728132286277031,0.4004935904440686,1.0,0.0,positive_supported,1000,Jw,C1_buffered_stage,dist_mean_early
0.4566188780723915,0.4588202067343453,0.3825178675203201,0.5317846639730799,1.0,0.0,positive_supported,1000,Jw,C1_buffered_stage,dist_mean_core
0.6765879444372765,0.6721516308481095,0.6079947057227555,0.740708987446162,1.0,0.0,positive_supported,1000,Jw,C1_buffered_stage,dist_mean_late
42.64577642679519,42.536583685519176,40.833898126871446,44.11923113775564,1.0,0.0,positive_supported,1000,Jw,C1_buffered_stage,dist_growth_center
0.919947401387214,0.8957047572370556,0.8495827814621885,0.9344071850821717,1.0,0.0,positive_supported,1000,Jw,C1_buffered_stage,dist_positive_growth_area
0.1918769796405276,0.19692620427010554,0.08612108108933156,0.31088210372528857,1.0,0.0,positive_supported,1000,Jw,C1_buffered_stage,dist_early_growth_share
0.12164214107513863,0.12169126210834408,0.047313758454001036,0.21075242954078777,1.0,0.0,positive_supported,1000,Jw,C1_buffered_stage,dist_core_growth_share
0.3142676524010621,0.3127896633507653,0.22096450305032606,0.3975565571751772,1.0,0.0,positive_supported,1000,Jw,C1_buffered_stage,dist_late_growth_share
0.6226154216994887,0.6228301389132868,0.5259811655939248,0.7151251767533147,1.0,0.0,positive_supported,1000,Jw,C1_buffered_stage,pattern_mean_compare
0.24727834778774965,0.2510108522846317,0.13406456331249814,0.3941660769766894,1.0,0.0,positive_supported,1000,Jw,C1_buffered_stage,pattern_mean_early
0.5632140733037634,0.561662957168747,0.4078098175123789,0.7166557515658909,1.0,0.0,positive_supported,1000,Jw,C1_buffered_stage,pattern_mean_core
0.8408008850223399,0.8397982216631422,0.7306018704655981,0.9317071791379037,1.0,0.0,positive_supported,1000,Jw,C1_buffered_stage,pattern_mean_late
41.11210856226118,40.6268931426366,38.916359014777406,42.19483733648662,1.0,0.0,positive_supported,1000,Jw,C1_buffered_stage,pattern_growth_center
1.1809577020186335,1.2273134993211845,1.1563230514791516,1.3889295766660872,1.0,0.0,positive_supported,1000,Jw,C1_buffered_stage,pattern_positive_growth_area
0.3421807014536341,0.3343805981270428,0.15587882315769697,0.5164871124384527,1.0,0.0,positive_supported,1000,Jw,C1_buffered_stage,pattern_early_growth_share
0.17327874517457273,0.16021672880728588,0.0438403225740158,0.32114166294174246,0.999,0.0,positive_supported,1000,Jw,C1_buffered_stage,pattern_core_growth_share
0.23445880193139165,0.2235998293339918,0.10799119032477558,0.33899343787057884,1.0,0.0,positive_supported,1000,Jw,C1_buffered_stage,pattern_late_growth_share
0.4236270491217586,0.4338984318950112,0.36280761653008237,0.5037233574597607,1.0,0.0,positive_supported,1000,Jw,C2_immediate_pre,dist_mean_compare
0.1485997190624661,0.16601682703354945,0.106354599724983,0.23361519944078504,1.0,0.0,positive_supported,1000,Jw,C2_immediate_pre,dist_mean_early
0.35197891971925044,0.36817416386884594,0.2676020754191211,0.4629868779174624,1.0,0.0,positive_supported,1000,Jw,C2_immediate_pre,dist_mean_core
0.6154258221264695,0.6150028103303471,0.5243810427394042,0.6946152143551997,1.0,0.0,positive_supported,1000,Jw,C2_immediate_pre,dist_mean_late
46.621789005084516,46.09679502228263,44.423951847629965,47.59656140735236,1.0,0.0,positive_supported,1000,Jw,C2_immediate_pre,dist_growth_center
0.9351836582151798,0.9154932197256256,0.873011189650773,0.94632444612178,1.0,0.0,positive_supported,1000,Jw,C2_immediate_pre,dist_positive_growth_area
0.24935991275111255,0.2669462175483386,0.15696760738703355,0.3801821023854336,1.0,0.0,positive_supported,1000,Jw,C2_immediate_pre,dist_early_growth_share
0.18121868009258435,0.169574218312265,0.07015975383912708,0.27897942535833115,1.0,0.0,positive_supported,1000,Jw,C2_immediate_pre,dist_core_growth_share
0.35340780852036935,0.34283186684867406,0.22658461136687588,0.45521367102482274,1.0,0.0,positive_supported,1000,Jw,C2_immediate_pre,dist_late_growth_share
0.5720533581161407,0.575228442836753,0.4552627536693455,0.6708651101206701,1.0,0.0,positive_supported,1000,Jw,C2_immediate_pre,pattern_mean_compare
0.1495781825383835,0.15326996628264822,0.03736652587986315,0.26432382362081636,0.997,0.003,positive_supported,1000,Jw,C2_immediate_pre,pattern_mean_early
0.5066184313102132,0.5097032975349642,0.3122420741163879,0.6799183018932836,1.0,0.0,positive_supported,1000,Jw,C2_immediate_pre,pattern_mean_core
0.8219303888649245,0.8240000798391386,0.6986658702289996,0.9213221479917589,1.0,0.0,positive_supported,1000,Jw,C2_immediate_pre,pattern_mean_late
42.5316005600631,41.977444357743224,40.179490746346936,43.71132351239492,1.0,0.0,positive_supported,1000,Jw,C2_immediate_pre,pattern_growth_center
1.2604061274228093,1.3029266537487556,1.1961571999229779,1.5188713964323426,1.0,0.0,positive_supported,1000,Jw,C2_immediate_pre,pattern_positive_growth_area
0.33241675327854875,0.33055384548525624,0.1565509644396501,0.5167602412665522,1.0,0.0,positive_supported,1000,Jw,C2_immediate_pre,pattern_early_growth_share
0.19823432376583852,0.18342380789776824,0.05659874279062968,0.3423047700068073,1.0,0.0,positive_supported,1000,Jw,C2_immediate_pre,pattern_core_growth_share
0.24122575768625343,0.2286832558188447,0.1103885732850742,0.35530622969707754,1.0,0.0,positive_supported,1000,Jw,C2_immediate_pre,pattern_late_growth_share
0.5599491757394987,0.5467438452371797,0.4845166143805829,0.583698196532236,1.0,0.0,positive_supported,1000,P,C0_full_stage,dist_mean_compare
0.2473926645329792,0.2625066520394145,0.22118773494807337,0.3159846955802231,1.0,0.0,positive_supported,1000,P,C0_full_stage,dist_mean_early
0.5039179267252748,0.49979165938755005,0.39845119692735725,0.5817169516356765,1.0,0.0,positive_supported,1000,P,C0_full_stage,dist_mean_core
0.7648124086782315,0.7282715663029272,0.6560677081176775,0.7664212854115697,1.0,0.0,positive_supported,1000,P,C0_full_stage,dist_mean_late
42.45495766929845,42.02533188237006,39.97665095862813,44.016760698744115,1.0,0.0,positive_supported,1000,P,C0_full_stage,dist_growth_center
0.8745997063385389,0.8290675411626467,0.7649759322471551,0.8966082506047708,1.0,0.0,positive_supported,1000,P,C0_full_stage,dist_positive_growth_area
0.21777183771886388,0.21669101092082646,0.11641251133774116,0.31774840379025526,1.0,0.0,positive_supported,1000,P,C0_full_stage,dist_early_growth_share
0.32312275010744423,0.29930080748906157,0.1776302146270675,0.4044508597864157,1.0,0.0,positive_supported,1000,P,C0_full_stage,dist_core_growth_share
0.22700257513879518,0.2164115432091733,0.11285172837412204,0.36507269736974535,1.0,0.0,positive_supported,1000,P,C0_full_stage,dist_late_growth_share
0.6050385923488459,0.6001563312049665,0.41257695532092764,0.7711244823775766,1.0,0.0,positive_supported,1000,P,C0_full_stage,pattern_mean_compare
0.1050300413205503,0.09511438773490931,0.0016436426119048105,0.22437152643421424,0.978,0.022,positive_supported,1000,P,C0_full_stage,pattern_mean_early
0.445415114252015,0.4401132356430445,0.20905298307580206,0.6992542435925438,1.0,0.0,positive_supported,1000,P,C0_full_stage,pattern_mean_core
1.025025833976997,1.015236006510058,0.7490950891089078,1.2594277717149842,1.0,0.0,positive_supported,1000,P,C0_full_stage,pattern_mean_late
40.20763996867088,41.5273936842117,38.42981836681473,46.059374803052926,1.0,0.0,positive_supported,1000,P,C0_full_stage,pattern_growth_center
1.4329467295289495,1.693629203917554,1.4277214433799352,2.1713173444402765,1.0,0.0,positive_supported,1000,P,C0_full_stage,pattern_positive_growth_area
0.06065871462040334,0.07316021116351257,0.010800854414660745,0.19146539599364448,0.997,0.0,positive_supported,1000,P,C0_full_stage,pattern_early_growth_share
0.39744547946030595,0.3311445658990924,0.16326446217798665,0.47104489303547104,1.0,0.0,positive_supported,1000,P,C0_full_stage,pattern_core_growth_share
0.26841029500121905,0.24022147411968175,0.11509866978233525,0.4096824977878422,1.0,0.0,positive_supported,1000,P,C0_full_stage,pattern_late_growth_share
0.5844374024283651,0.5640981073591753,0.4954708929427724,0.601795148692055,1.0,0.0,positive_supported,1000,P,C1_buffered_stage,dist_mean_compare
0.28629279403310537,0.2987087747555069,0.24907091738250356,0.36123239345958996,1.0,0.0,positive_supported,1000,P,C1_buffered_stage,dist_mean_early
0.53681451389018,0.52711835106962,0.4188979304191849,0.6065970099725951,1.0,0.0,positive_supported,1000,P,C1_buffered_stage,dist_mean_core
0.7732455406757341,0.7240880182186948,0.6512713799473316,0.7627393940469049,1.0,0.0,positive_supported,1000,P,C1_buffered_stage,dist_mean_late
41.10991876815411,40.89639127683544,38.765118195327204,42.96520317524763,1.0,0.0,positive_supported,1000,P,C1_buffered_stage,dist_growth_center
0.8965331443724172,0.8428860816671845,0.7822061237137382,0.8971262200739624,1.0,0.0,positive_supported,1000,P,C1_buffered_stage,dist_positive_growth_area
0.22325005199255923,0.2264203816263522,0.11863093427908147,0.3299022442518199,1.0,0.0,positive_supported,1000,P,C1_buffered_stage,dist_early_growth_share
0.3017721898207342,0.2718753849572288,0.155123875954143,0.3674230047472223,1.0,0.0,positive_supported,1000,P,C1_buffered_stage,dist_core_growth_share
