object,baseline_config,day,V_dist_2d,V_pattern_2d,basis
V,C2_immediate_pre,12,-0.009778444927620256,-0.004040086984566081,2d_field
V,C2_immediate_pre,13,-0.009405799840021767,-0.0046284755239086855,2d_field
V,C2_immediate_pre,14,-0.009886416358504013,0.0051263125683974516,2d_field
V,C2_immediate_pre,15,-0.019476854867646665,-0.012248191450590765,2d_field
V,C2_immediate_pre,16,-0.024557856071698247,-0.002711284284942033,2d_field
V,C2_immediate_pre,17,-0.017040620259721556,-0.017272999239528963,2d_field
V,C2_immediate_pre,18,-0.011861074954663264,-0.018703243556791045,2d_field
V,C2_immediate_pre,19,-0.0043768226917682285,0.0017234337509347691,2d_field
V,C2_immediate_pre,20,-0.009851994524766622,0.03952298428466635,2d_field
V,C2_immediate_pre,21,0.013371997313179174,0.01930332670171406,2d_field
V,C2_immediate_pre,22,0.015033220916937207,0.002332021602696311,2d_field
V,C2_immediate_pre,23,0.003123062851763142,-0.00018827028252909792,2d_field
V,C2_immediate_pre,24,-0.0019919591468114117,0.007214737805622099,2d_field
V,C2_immediate_pre,25,-0.02013460231724054,-0.030904408059590424,2d_field
V,C2_immediate_pre,26,-0.03636631645638477,-0.0035044554821450115,2d_field
V,C2_immediate_pre,27,-0.03190691010950494,0.02173111123329064,2d_field
V,C2_immediate_pre,28,-0.021943753585011383,0.005709065930507777,2d_field
V,C2_immediate_pre,29,-0.02923337175300124,-0.006526334530994158,2d_field
V,C2_immediate_pre,30,0.046542850917897505,0.0028553533859203206,2d_field
V,C2_immediate_pre,31,0.023067158829416526,0.024034725685632682,2d_field
V,C2_immediate_pre,32,0.0002664210281054513,-0.003665153518753888,2d_field
V,C2_immediate_pre,33,0.0046199770037766985,-0.013225276260204259,2d_field
V,C2_immediate_pre,34,0.01828234859426986,0.006919884353802804,2d_field
V,C2_immediate_pre,35,0.017712210521614313,-0.009064759140455694,2d_field
V,C2_immediate_pre,36,0.02221792682845533,-0.015133956961546038,2d_field
V,C2_immediate_pre,37,0.024408399206660797,0.004609019901766516,2d_field
V,C2_immediate_pre,38,0.009787715745866427,0.00341831790159779,2d_field
V,C2_immediate_pre,39,0.003338856177958538,0.017697810557985638,2d_field
V,C2_immediate_pre,40,0.021141984408638098,0.04436655721862985,2d_field
V,C2_immediate_pre,41,0.03571761383273181,0.08318517389330718,2d_field
V,C2_immediate_pre,42,0.05177420705164976,0.06959753103972838,2d_field
V,C2_immediate_pre,43,0.05210904233211611,0.07890367631775974,2d_field
V,C2_immediate_pre,44,0.07457328782038897,0.12138142875781216,2d_field
V,C2_immediate_pre,45,0.07924200264576431,0.1376262892279243,2d_field
V,C2_immediate_pre,46,0.0634991184381467,0.14456116262708352,2d_field
V,C2_immediate_pre,47,0.049578694591089434,0.16161639178130316,2d_field
V,C2_immediate_pre,48,0.01849854404310447,0.11571500287070513,2d_field
V,C2_immediate_pre,49,0.014257116067323605,0.017739961323114617,2d_field
V,C2_immediate_pre,50,0.044569146551667105,-0.0224848012835398,2d_field
V,C2_immediate_pre,51,0.038709886999197085,0.04567449181325667,2d_field
V,C2_immediate_pre,52,0.01921944188192537,0.03992940433783443,2d_field
V,C2_immediate_pre,53,-0.0007465750623676382,0.012088940433959472,2d_field
V,C2_immediate_pre,54,-0.010079443746835448,-0.01326565698674309,2d_field
V,C2_immediate_pre,55,-0.01868695730398895,-0.021004794242940328,2d_field
V,C2_immediate_pre,56,-0.01293288920404212,-0.08227397844355022,2d_field
V,C2_immediate_pre,57,0.017121546298397683,-0.011645108352251188,2d_field
V,C2_immediate_pre,58,0.017090765036666067,0.030383568649352655,2d_field
V,C2_immediate_pre,59,-0.01141456838138355,-0.002826967973155403,2d_field
V,C2_immediate_pre,60,-0.017883185212141606,-0.03531302352656385,2d_field
V,C2_immediate_pre,61,0.0010998599053743119,-0.038430712781283516,2d_field
V,C2_immediate_pre,62,0.06011863355538183,0.0034289690722926203,2d_field
V,C2_immediate_pre,63,0.06894897784073506,0.035067469851179034,2d_field
V,C2_immediate_pre,64,-0.009955697030845645,0.046570858433811035,2d_field
V,C2_immediate_pre,65,-0.049250979861328315,0.08011783301334696,2d_field
V,C2_immediate_pre,66,-0.04121006414397188,0.045314572741064874,2d_field
V,C2_immediate_pre,67,-0.03815851630766254,0.008177288332620991,2d_field
V,C2_immediate_pre,68,-0.032863760883404036,0.014390184158580288,2d_field
V,C2_immediate_pre,69,-0.03079235329246388,-0.006742832413191291,2d_field
V,C2_immediate_pre,70,-0.02181299419525251,-0.015140610426127354,2d_field
V,C2_immediate_pre,71,-0.01176022217751349,-0.018770212577135847,2d_field
V,C2_immediate_pre,72,-0.01100816687754469,-0.022359258728476883,2d_field
V,C2_immediate_pre,73,-0.013172212228578561,-0.05160377635329638,2d_field
V,C2_immediate_pre,74,-0.010867767199294831,-0.06520605183311212,2d_field
H,C0_full_stage,0,,,2d_field
H,C0_full_stage,1,,,2d_field
H,C0_full_stage,2,,,2d_field
H,C0_full_stage,3,,,2d_field
H,C0_full_stage,4,,,2d_field
H,C0_full_stage,5,-0.010129165796498196,0.0036801038002559627,2d_field
H,C0_full_stage,6,-0.008004430003990315,0.016928876855583752,2d_field
H,C0_full_stage,7,-0.005209067177566584,0.02822338061040877,2d_field
H,C0_full_stage,8,-0.002939777290070389,0.026687201714993974,2d_field
H,C0_full_stage,9,0.00014390939078279263,0.020866681205804594,2d_field
H,C0_full_stage,10,0.0008263848289879194,0.013138135575958498,2d_field
H,C0_full_stage,11,-0.0017922582425753675,0.02027924518226165,2d_field
H,C0_full_stage,12,-0.006764119423579906,0.013070718273361093,2d_field
H,C0_full_stage,13,-0.008494345294256883,0.010756147307434502,2d_field
H,C0_full_stage,14,-0.013695590473984248,0.010293731529044434,2d_field
H,C0_full_stage,15,-0.023060857333565665,0.003091695804322614,2d_field
H,C0_full_stage,16,-0.026504198772895865,0.005092203048538108,2d_field
H,C0_full_stage,17,-0.025750567855175238,0.014020993285700993,2d_field
H,C0_full_stage,18,-0.030650057591487992,0.01552855450668739,2d_field
H,C0_full_stage,19,-0.04234274754501302,0.0008446190926856209,2d_field
H,C0_full_stage,20,-0.044017568021276474,-0.0016025822051671315,2d_field
H,C0_full_stage,21,0.02302419939753698,0.010169591050680375,2d_field
H,C0_full_stage,22,0.022462267076437226,0.016136159096251042,2d_field
H,C0_full_stage,23,0.014756909631534448,0.00940195038744774,2d_field
H,C0_full_stage,24,0.013945828497561624,0.011061707142383354,2d_field
H,C0_full_stage,25,0.026822763727255755,0.0035120748201101885,2d_field
H,C0_full_stage,26,0.03443333962138652,-0.00474604661287446,2d_field
H,C0_full_stage,27,0.04009975702188115,-0.00829124104307793,2d_field
H,C0_full_stage,28,0.04151985429166852,0.005003966353476785,2d_field
H,C0_full_stage,29,0.034724591064559635,0.0019437925351255218,2d_field
H,C0_full_stage,30,0.038236136831891254,0.0009590306142186478,2d_field
H,C0_full_stage,31,0.039167060746436055,0.008290409061333662,2d_field
H,C0_full_stage,32,0.034877928165367444,0.01809697392768631,2d_field
H,C0_full_stage,33,0.03564368907075921,0.02422527309634854,2d_field
H,C0_full_stage,34,0.03909612430015946,0.04505320410641038,2d_field
H,C0_full_stage,35,0.04374289231890399,0.05068156981609888,2d_field
H,C0_full_stage,36,0.045964341440512535,0.055900440499247445,2d_field
H,C0_full_stage,37,0.04135890794112418,0.06824945065663943,2d_field
H,C0_full_stage,38,0.04001562771388356,0.0707577280196594,2d_field
H,C0_full_stage,39,0.02918604320658391,0.058944613626956244,2d_field
H,C0_full_stage,40,0.01782074941687173,0.05574981438514398,2d_field
H,C0_full_stage,41,0.004281827495213886,0.0700162333309508,2d_field
H,C0_full_stage,42,0.005785291202719867,0.057949653292002856,2d_field
H,C0_full_stage,43,0.005243311122004823,0.032093634358898115,2d_field
H,C0_full_stage,44,-0.002457009493282869,0.024696326006994895,2d_field
H,C0_full_stage,45,-0.010123898710376666,0.014440461177053665,2d_field
H,C0_full_stage,46,-0.005470626273782364,-0.014655958592177054,2d_field
H,C0_full_stage,47,-0.003223841833285279,-0.029009840615061178,2d_field
H,C0_full_stage,48,0.004044018003577787,-0.01055855124345828,2d_field
H,C0_full_stage,49,0.020727318343608525,-0.0029323995897766464,2d_field
H,C0_full_stage,50,0.040317585474394346,-0.005589207939024954,2d_field
H,C0_full_stage,51,0.033152365474379386,0.00818748077570719,2d_field
H,C0_full_stage,52,0.01863605235353405,0.010922133414736024,2d_field
H,C0_full_stage,53,0.019816029242931466,-0.00584791537552698,2d_field
H,C0_full_stage,54,0.02179341244679356,0.002092236517652113,2d_field
H,C0_full_stage,55,0.019068798783378416,0.026684547090726762,2d_field
H,C0_full_stage,56,0.020135885456114222,0.029374113405011615,2d_field
H,C0_full_stage,57,0.022612431587625825,0.03234460749097079,2d_field
H,C0_full_stage,58,0.017504750523697488,0.04011690491408726,2d_field
H,C0_full_stage,59,0.01130432138086268,0.034123005874118095,2d_field
H,C0_full_stage,60,0.009796412178218916,0.028475040578303412,2d_field
H,C0_full_stage,61,0.011765827388625527,0.01888682532726027,2d_field
H,C0_full_stage,62,0.014479419364116453,0.03748764372183311,2d_field
H,C0_full_stage,63,0.002332995650589087,0.059554865193186646,2d_field
H,C0_full_stage,64,-0.016060405464391803,0.07404022728367943,2d_field
H,C0_full_stage,65,-0.020845058074589362,0.08852431306193975,2d_field
H,C0_full_stage,66,-0.01761797452846281,0.07018987483229489,2d_field
H,C0_full_stage,67,-0.01514591122830733,0.04579382786567132,2d_field
H,C0_full_stage,68,-0.010347571353547025,0.051019124842238694,2d_field
H,C0_full_stage,69,-0.011515131878769846,0.061358670742736265,2d_field
H,C0_full_stage,70,-0.012672670740580094,0.08507129311564898,2d_field
H,C0_full_stage,71,-0.009939738254931552,0.10840677955003031,2d_field
H,C0_full_stage,72,-0.012428881958411075,0.11509688831688902,2d_field
H,C0_full_stage,73,-0.015552056875270281,0.11544984680323123,2d_field
H,C0_full_stage,74,-0.012950349760748603,0.11731357484918425,2d_field
H,C1_buffered_stage,0,,,2d_field
H,C1_buffered_stage,1,,,2d_field
H,C1_buffered_stage,2,,,2d_field
H,C1_buffered_stage,3,,,2d_field
H,C1_buffered_stage,4,,,2d_field
H,C1_buffered_stage,5,-0.012129167319722522,0.002326570772038683,2d_field
H,C1_buffered_stage,6,-0.009628009888290406,0.015792001759063146,2d_field
H,C1_buffered_stage,7,-0.0063153368747739524,0.027382472917936607,2d_field
H,C1_buffered_stage,8,-0.003592131519515679,0.0241945176150323,2d_field
H,C1_buffered_stage,9,9.478289297623621e-05,0.020737686779563017,2d_field
H,C1_buffered_stage,10,0.0009593304654564594,0.01520224605520791,2d_field
H,C1_buffered_stage,11,-0.0022191924073885205,0.02295772867373693,2d_field
H,C1_buffered_stage,12,-0.008237924358167559,0.01606769707624568,2d_field
H,C1_buffered_stage,13,-0.010343556396864406,0.013020443863476661,2d_field
H,C1_buffered_stage,14,-0.016735150072015925,0.011249076139929336,2d_field
H,C1_buffered_stage,15,-0.02835934553444741,-0.0017998085812572446,2d_field
H,C1_buffered_stage,16,-0.03278643666269197,-0.00010714753456649191,2d_field
H,C1_buffered_stage,17,-0.03194546371825005,0.012937608905684236,2d_field
H,C1_buffered_stage,18,-0.037077317467323394,0.015800463520332212,2d_field
H,C1_buffered_stage,19,-0.007308970989707626,0.0022049376262843964,2d_field
H,C1_buffered_stage,20,0.05455303399738855,-0.005955793098330501,2d_field
H,C1_buffered_stage,21,0.037047864956693155,0.009520045439712035,2d_field
H,C1_buffered_stage,22,0.02158306790381398,0.015526389731720963,2d_field
H,C1_buffered_stage,23,0.013253056103846417,0.009382937583096392,2d_field
H,C1_buffered_stage,24,0.01232153874104544,0.012969184645493667,2d_field
H,C1_buffered_stage,25,0.02521995448317446,0.006482819118007396,2d_field
H,C1_buffered_stage,26,0.032476883251742694,-0.004507651189441006,2d_field
H,C1_buffered_stage,27,0.03744802944480724,-0.008327742191530776,2d_field
H,C1_buffered_stage,28,0.03868915650037491,0.002085902774986957,2d_field
H,C1_buffered_stage,29,0.03219755007559327,-0.0020913816807296773,2d_field
H,C1_buffered_stage,30,0.035014023682136686,-0.006133630958965047,2d_field
H,C1_buffered_stage,31,0.03561164938460554,0.0032035402809567695,2d_field
H,C1_buffered_stage,32,0.03180352924690982,0.01779387820608328,2d_field
H,C1_buffered_stage,33,0.03247492119024803,0.02387930142400488,2d_field
H,C1_buffered_stage,34,0.035474099490167776,0.04283889089515995,2d_field
H,C1_buffered_stage,35,0.03968766544536806,0.050363013054281314,2d_field
H,C1_buffered_stage,36,0.04142104103491273,0.05220632433447328,2d_field
H,C1_buffered_stage,37,0.03715429508952517,0.06558252455247329,2d_field
H,C1_buffered_stage,38,0.036148312660672643,0.0740903988972425,2d_field
H,C1_buffered_stage,39,0.026449057722925273,0.0655167166767619,2d_field
H,C1_buffered_stage,40,0.015782972826337005,0.057061778456335976,2d_field
H,C1_buffered_stage,41,0.0030934774298075896,0.06600000290569252,2d_field
H,C1_buffered_stage,42,0.004931947710242857,0.05899450910676951,2d_field
H,C1_buffered_stage,43,0.004614578428553395,0.03327066645379173,2d_field
H,C1_buffered_stage,44,-0.002275142713078826,0.025314173858432043,2d_field
H,C1_buffered_stage,45,-0.008608969185160409,0.021010228404225284,2d_field
H,C1_buffered_stage,46,-0.004156111544837859,-0.007028086206984252,2d_field
H,C1_buffered_stage,47,-0.0022012786802755313,-0.02355035252648563,2d_field
H,C1_buffered_stage,48,0.004257095075998363,-0.005607464871036694,2d_field
H,C1_buffered_stage,49,0.019593182588704905,0.00531156712504921,2d_field
H,C1_buffered_stage,50,0.037664625631817716,0.003248925304540906,2d_field
H,C1_buffered_stage,51,0.030979825051042353,0.014747164302213567,2d_field
H,C1_buffered_stage,52,0.018137095721106666,0.019917327008913688,2d_field
H,C1_buffered_stage,53,0.019792976662722395,0.003954332284672457,2d_field
H,C1_buffered_stage,54,0.02141765644327409,0.008282811107172883,2d_field
H,C1_buffered_stage,55,0.01866266376005743,0.03152078853378837,2d_field
H,C1_buffered_stage,56,0.019847622053503322,0.03275506782468851,2d_field
H,C1_buffered_stage,57,0.0212596011202687,0.02769305429773672,2d_field
H,C1_buffered_stage,58,0.015794121291204943,0.03423814939005898,2d_field
H,C1_buffered_stage,59,0.010561249872565681,0.031257966459028785,2d_field
H,C1_buffered_stage,60,0.011397739058839007,0.029390416087067828,2d_field
H,C1_buffered_stage,61,0.01579713282146078,0.020512157547220022,2d_field
H,C1_buffered_stage,62,0.017707276847828468,0.031196542104760527,2d_field
H,C1_buffered_stage,63,-0.0073254553539043865,0.04649545651384546,2d_field
H,C1_buffered_stage,64,-0.02345841182445607,0.0603560534868155,2d_field
H,C1_buffered_stage,65,-0.022815783176146742,0.07549224957975986,2d_field
H,C1_buffered_stage,66,-0.017204339994481677,0.06282854812975591,2d_field
H,C1_buffered_stage,67,-0.014605548484454833,0.03810391739513075,2d_field
H,C1_buffered_stage,68,-0.010669208859667823,0.03941255418843759,2d_field
H,C1_buffered_stage,69,-0.011749708664693714,0.048109951157424335,2d_field
H,C1_buffered_stage,70,-0.01262875245002859,0.07283622942859291,2d_field
H,C1_buffered_stage,71,-0.009687829370245926,0.10301338384506442,2d_field
H,C1_buffered_stage,72,-0.011630498022615732,0.11114957960378091,2d_field
H,C1_buffered_stage,73,-0.014557777316249076,0.1084006717932473,2d_field
H,C1_buffered_stage,74,-0.012141492403394682,0.11319940234140158,2d_field
H,C2_immediate_pre,0,,,2d_field
H,C2_immediate_pre,1,,,2d_field
H,C2_immediate_pre,2,,,2d_field
H,C2_immediate_pre,3,,,2d_field
H,C2_immediate_pre,4,,,2d_field
H,C2_immediate_pre,5,-0.005611007436553017,0.0006610705375304227,2d_field
H,C2_immediate_pre,6,-0.004366839122750321,0.013663032891999577,2d_field
H,C2_immediate_pre,7,-0.0028033130903445946,0.025163034627938202,2d_field
H,C2_immediate_pre,8,-0.00160131079039888,0.020031302194747247,2d_field
H,C2_immediate_pre,9,5.8793967611714404e-05,0.02017377926787381,2d_field
H,C2_immediate_pre,10,0.0004288182459454837,0.016872478588925405,2d_field
H,C2_immediate_pre,11,-0.000984233730211559,0.025960603694285225,2d_field
H,C2_immediate_pre,12,-0.003651873243788517,0.019572125678731206,2d_field
H,C2_immediate_pre,13,-0.004547477762160801,0.016034982207210835,2d_field
H,C2_immediate_pre,14,-0.007205234881230538,0.013525389821932472,2d_field
H,C2_immediate_pre,15,-0.011911143625029319,-0.006923483342714178,2d_field
H,C2_immediate_pre,16,-0.013412614883767993,-0.006205954568789973,2d_field
H,C2_immediate_pre,17,-0.012692581930445646,0.01235623167759052,2d_field
H,C2_immediate_pre,18,-0.01471870513409157,0.01676872562557185,2d_field
H,C2_immediate_pre,19,-0.02017213078965796,0.0035110031723931366,2d_field
H,C2_immediate_pre,20,-0.02491113862739519,-0.013418167136949575,2d_field
H,C2_immediate_pre,21,-0.018249205314305017,0.006013659771782198,2d_field
H,C2_immediate_pre,22,-0.011392759211944159,0.013668187718610794,2d_field
H,C2_immediate_pre,23,-0.007086205468048223,0.007737382025921013,2d_field
H,C2_immediate_pre,24,-0.0068389705816697954,0.015171364435029254,2d_field
H,C2_immediate_pre,25,-0.01596881603937908,0.010993199948584642,2d_field
H,C2_immediate_pre,26,-0.023708845471532514,-0.003759447562998901,2d_field
H,C2_immediate_pre,27,-0.031866666287288264,-0.008206875291752881,2d_field
H,C2_immediate_pre,28,-0.04090430949177988,-0.0015410785850104862,2d_field
H,C2_immediate_pre,29,-0.04252069259987283,-0.0060626777992478075,2d_field
H,C2_immediate_pre,30,0.00615063118046056,-0.013725963174141449,2d_field
H,C2_immediate_pre,31,0.056259469447925266,-0.0034821322807150126,2d_field
H,C2_immediate_pre,32,0.04794490919624854,0.017626197535395342,2d_field
H,C2_immediate_pre,33,0.050073484464948,0.023165622611753,2d_field
H,C2_immediate_pre,34,0.05475674601487454,0.03959055047536501,2d_field
H,C2_immediate_pre,35,0.060786467858231635,0.04898982565925895,2d_field
H,C2_immediate_pre,36,0.06436471333958971,0.046374542501072424,2d_field
H,C2_immediate_pre,37,0.057300435329436405,0.06248045475869149,2d_field
H,C2_immediate_pre,38,0.05486455207274926,0.07743017167958705,2d_field
H,C2_immediate_pre,39,0.04045595497131965,0.07190069569997848,2d_field
H,C2_immediate_pre,40,0.02540503156366236,0.05739279893622379,2d_field
H,C2_immediate_pre,41,0.006626023513653045,0.060726589747141346,2d_field
H,C2_immediate_pre,42,0.008024313759620982,0.06134178037196497,2d_field
H,C2_immediate_pre,43,0.007242798798817729,0.03531428008854465,2d_field
H,C2_immediate_pre,44,-0.0034939552674356777,0.027879341994479057,2d_field
H,C2_immediate_pre,45,-0.014371033355929486,0.032807339493736265,2d_field
H,C2_immediate_pre,46,-0.008098176770166665,0.005637198351449713,2d_field
H,C2_immediate_pre,47,-0.004776738558834315,-0.013914044547683413,2d_field
H,C2_immediate_pre,48,0.005788536167069092,0.00356060224290744,2d_field
H,C2_immediate_pre,49,0.02950387445332825,0.01878686722216294,2d_field
H,C2_immediate_pre,50,0.05717202348792849,0.01667851892613148,2d_field
H,C2_immediate_pre,51,0.0472802292567297,0.023686131378732544,2d_field
H,C2_immediate_pre,52,0.028298536492425197,0.03264854275783624,2d_field
H,C2_immediate_pre,53,0.030821774737459506,0.01598637702421568,2d_field
H,C2_immediate_pre,54,0.03279476356423938,0.01351310812327755,2d_field
H,C2_immediate_pre,55,0.028591070712730038,0.0361667950507526,2d_field
H,C2_immediate_pre,56,0.03033573383116639,0.03654903959571176,2d_field
H,C2_immediate_pre,57,0.031793696318421105,0.021667608075419342,2d_field
H,C2_immediate_pre,58,0.02359115644951848,0.028229775958433123,2d_field
H,C2_immediate_pre,59,0.015890092590368998,0.029355100999592487,2d_field
H,C2_immediate_pre,60,0.017411264597026688,0.03243953991270909,2d_field
H,C2_immediate_pre,61,0.02418290991742955,0.024133055969230877,2d_field
H,C2_immediate_pre,62,0.026930693121564264,0.025368449412704885,2d_field
H,C2_immediate_pre,63,-0.010377835992989581,0.0332527588693351,2d_field
H,C2_immediate_pre,64,-0.03316558576392248,0.04616272747109096,2d_field
H,C2_immediate_pre,65,-0.03091851333415485,0.06226215822161274,2d_field
H,C2_immediate_pre,66,-0.02234403331115642,0.0568385009547121,2d_field
H,C2_immediate_pre,67,-0.018457064736911666,0.030155469477640917,2d_field
H,C2_immediate_pre,68,-0.0133402513234816,0.026817473016574667,2d_field
H,C2_immediate_pre,69,-0.01442894368660197,0.03555320818307561,2d_field
H,C2_immediate_pre,70,-0.015143069591015523,0.06027733436095306,2d_field
H,C2_immediate_pre,71,-0.011265804198232199,0.09958203779790287,2d_field
H,C2_immediate_pre,72,-0.013081282793991234,0.11039583354158355,2d_field
H,C2_immediate_pre,73,-0.015986942760958134,0.10195909990288254,2d_field
H,C2_immediate_pre,74,-0.012924223784564148,0.10956059052825817,2d_field
Je,C0_full_stage,0,,,2d_field
Je,C0_full_stage,1,,,2d_field
Je,C0_full_stage,2,,,2d_field
Je,C0_full_stage,3,,,2d_field
Je,C0_full_stage,4,,,2d_field
Je,C0_full_stage,5,-0.00886394397977594,0.009559476027915625,2d_field
Je,C0_full_stage,6,-0.007891551018188059,0.0038919062394434656,2d_field
Je,C0_full_stage,7,-0.005301275790480869,0.005456564183578871,2d_field
Je,C0_full_stage,8,-0.00038573312640741153,0.018553854569845818,2d_field
Je,C0_full_stage,9,0.0006774180007497188,0.015418613207648924,2d_field
Je,C0_full_stage,10,0.00037859198336373523,-0.00352440366411344,2d_field
Je,C0_full_stage,11,-0.0011472193901909122,-0.013132438479895092,2d_field
Je,C0_full_stage,12,-0.004901319982828584,0.0030428208673508594,2d_field
Je,C0_full_stage,13,-0.00796026744541603,0.007384709104688469,2d_field
Je,C0_full_stage,14,-0.0094679467532231,0.013338134228289611,2d_field
Je,C0_full_stage,15,-0.01562717885438611,0.03890367815822782,2d_field
Je,C0_full_stage,16,-0.019500519394211047,0.05725599664794134,2d_field
Je,C0_full_stage,17,-0.02192338412040709,0.06037351389301232,2d_field
Je,C0_full_stage,18,-0.022037702505731838,0.05000603644486251,2d_field
Je,C0_full_stage,19,-0.027103998669931614,0.07830206972596579,2d_field
Je,C0_full_stage,20,-0.027729473867971727,0.13113296013611425,2d_field
Je,C0_full_stage,21,-0.014046746691058494,0.09979366836541124,2d_field
Je,C0_full_stage,22,0.0009179741013689707,0.041140684265543175,2d_field
Je,C0_full_stage,23,-0.0009526951199017239,-0.008473157334026177,2d_field
Je,C0_full_stage,24,0.009081619174780675,-0.016704686517587525,2d_field
Je,C0_full_stage,25,0.010645293033796285,-0.030947529903552394,2d_field
Je,C0_full_stage,26,0.03619165731266591,-0.01072032584157135,2d_field
Je,C0_full_stage,27,0.05620192407526474,0.011306794203800766,2d_field
Je,C0_full_stage,28,0.05904321760551268,0.04119038162530106,2d_field
Je,C0_full_stage,29,0.047422118512909034,0.03347219937392955,2d_field
Je,C0_full_stage,30,0.04377167413429672,0.07693555239237586,2d_field
Je,C0_full_stage,31,0.044649715894774844,0.143891616785159,2d_field
Je,C0_full_stage,32,0.0429964718536206,0.1568082046060394,2d_field
Je,C0_full_stage,33,0.030374382178205817,0.1330393535437424,2d_field
Je,C0_full_stage,34,0.024100238239347094,0.13503496591968756,2d_field
Je,C0_full_stage,35,0.021817701617516727,0.10672354482663005,2d_field
Je,C0_full_stage,36,0.022600630415038125,0.10858134006487719,2d_field
Je,C0_full_stage,37,0.018986693438630575,0.09245692796086324,2d_field
Je,C0_full_stage,38,0.016659732654331738,0.06221320010174547,2d_field
Je,C0_full_stage,39,0.013975691053488282,0.032128902379716884,2d_field
Je,C0_full_stage,40,0.014352648431686599,-0.007619735653306314,2d_field
Je,C0_full_stage,41,0.013697065397811237,-0.021155423339521695,2d_field
Je,C0_full_stage,42,0.014862165816832196,-0.029095477389301516,2d_field
Je,C0_full_stage,43,0.016202930454690234,-0.027627677437691567,2d_field
Je,C0_full_stage,44,0.013051023683891105,-0.04530035862982762,2d_field
Je,C0_full_stage,45,0.004976037783963605,-0.0827957125442258,2d_field
Je,C0_full_stage,46,0.004200180115307095,-0.08920975334489678,2d_field
Je,C0_full_stage,47,0.00964956983148002,-0.050585460663069126,2d_field
Je,C0_full_stage,48,0.012538341893157723,-0.028363086515001745,2d_field
Je,C0_full_stage,49,0.020364284018538736,-0.005599815219179072,2d_field
Je,C0_full_stage,50,0.026827157547436697,0.025833982284934942,2d_field
Je,C0_full_stage,51,0.028262802212630445,0.02446638817225677,2d_field
Je,C0_full_stage,52,0.02553008240678767,0.0073572050780266185,2d_field
Je,C0_full_stage,53,0.022404888018230706,0.03286511599388531,2d_field
Je,C0_full_stage,54,0.025310907930973126,0.05680675664370238,2d_field
Je,C0_full_stage,55,0.024535638279948757,0.04131367201037961,2d_field
Je,C0_full_stage,56,0.016632222788529383,0.00011435394771175389,2d_field
Je,C0_full_stage,57,0.010825164709561519,-0.006570175787620758,2d_field
Je,C0_full_stage,58,0.008466265141477192,-0.009266107273044555,2d_field
Je,C0_full_stage,59,0.011597047947320971,0.002866989940579434,2d_field
Je,C0_full_stage,60,0.01586652238708519,0.0026046783909196014,2d_field
Je,C0_full_stage,61,0.017303500919662484,0.009729007070414575,2d_field
Je,C0_full_stage,62,0.01972692763861461,0.018587139048268475,2d_field
Je,C0_full_stage,63,0.00772425479468275,0.018520979092284007,2d_field
Je,C0_full_stage,64,-0.0012368114677490105,0.033817837920285365,2d_field
Je,C0_full_stage,65,-0.01243470086005316,0.05230970873394836,2d_field
Je,C0_full_stage,66,-0.02257935707566272,0.04629028141661151,2d_field
Je,C0_full_stage,67,-0.024625557576712365,0.03729629372571508,2d_field
Je,C0_full_stage,68,-0.020506141953558488,0.025685545568879364,2d_field
Je,C0_full_stage,69,-0.016831842836017907,0.0244235441572882,2d_field
Je,C0_full_stage,70,-0.01513036752064223,0.022221720127723943,2d_field
Je,C0_full_stage,71,-0.012842034696655125,0.00909726446093484,2d_field
Je,C0_full_stage,72,-0.01260624715377856,0.014003813355105255,2d_field
Je,C0_full_stage,73,-0.013057440065133763,0.026776382903583418,2d_field
Je,C0_full_stage,74,-0.014161734167648099,0.03559564545308391,2d_field
Je,C1_buffered_stage,0,,,2d_field
Je,C1_buffered_stage,1,,,2d_field
Je,C1_buffered_stage,2,,,2d_field
Je,C1_buffered_stage,3,,,2d_field
Je,C1_buffered_stage,4,,,2d_field
Je,C1_buffered_stage,5,-0.010594110318304567,0.008665432270346163,2d_field
Je,C1_buffered_stage,6,-0.009415644133150575,0.004036071983787359,2d_field
Je,C1_buffered_stage,7,-0.006440790032161636,0.005462771751448936,2d_field
Je,C1_buffered_stage,8,-0.0006352129803808837,0.016868372940991527,2d_field
Je,C1_buffered_stage,9,0.0007242713980122606,0.013280532218983176,2d_field
Je,C1_buffered_stage,10,4.870784070237777e-05,-0.0038792462500168434,2d_field
Je,C1_buffered_stage,11,-0.0019266731174862328,-0.012233556691061909,2d_field
Je,C1_buffered_stage,12,-0.006177628428874288,0.002759563747170235,2d_field
Je,C1_buffered_stage,13,-0.009913735838906007,0.006444785211959847,2d_field
Je,C1_buffered_stage,14,-0.011640466378810527,0.012856346676425545,2d_field
Je,C1_buffered_stage,15,-0.018901954131235466,0.03582162236468617,2d_field
Je,C1_buffered_stage,16,-0.023616620868286753,0.05134776949858688,2d_field
Je,C1_buffered_stage,17,-0.02626446458566445,0.054058613943936074,2d_field
Je,C1_buffered_stage,18,-0.025220161297996063,0.045755329199223996,2d_field
Je,C1_buffered_stage,19,-0.021534649213016163,0.07077438849317252,2d_field
Je,C1_buffered_stage,20,0.017467814596524453,0.11608916259026858,2d_field
Je,C1_buffered_stage,21,0.02875612464247329,0.08652154659626328,2d_field
