object,replicate_id,replicate_kind,replicate_label,candidate_id,point_day,month_day,matched_peak_day,matched_peak_score,matched_peak_prominence,offset_days,abs_offset_days,match_type
H,36,bootstrap,36,CP001,38,05-09,38,0.22402544097304578,0.21778317603979247,0,0,strict
H,36,bootstrap,36,CP002,48,05-19,53,0.011374852522464708,0.000543562054298858,5,5,matched
H,36,bootstrap,36,CP003,58,05-29,53,0.011374852522464708,0.000543562054298858,-5,5,matched
H,37,bootstrap,37,CP001,38,05-09,38,0.22221919125416306,0.21403302658340884,0,0,strict
H,37,bootstrap,37,CP002,48,05-19,55,0.11261469386156567,0.06361734202980432,7,7,near
H,37,bootstrap,37,CP003,58,05-29,55,0.11261469386156567,0.06361734202980432,-3,3,matched
H,38,bootstrap,38,CP001,38,05-09,36,0.22547342086012365,0.2216829956932868,-2,2,strict
H,38,bootstrap,38,CP002,48,05-19,45,0.0066022625078459435,0.0007559459828894999,-3,3,matched
H,38,bootstrap,38,CP003,58,05-29,55,0.2511013748003085,0.1683836229109447,-3,3,matched
H,39,bootstrap,39,CP001,38,05-09,38,0.400073001265123,0.39750352775635833,0,0,strict
H,39,bootstrap,39,CP002,48,05-19,50,0.0322145867951588,0.006098903578427087,2,2,strict
H,39,bootstrap,39,CP003,58,05-29,59,0.0708306988114797,0.0021871397781764584,1,1,strict
H,40,bootstrap,40,CP001,38,05-09,39,0.16954855506403313,0.15295342325390748,1,1,strict
H,40,bootstrap,40,CP002,48,05-19,50,0.011320896357272806,0.0013302066017384928,2,2,strict
H,40,bootstrap,40,CP003,58,05-29,50,0.011320896357272806,0.0013302066017384928,-8,8,near
H,41,bootstrap,41,CP001,38,05-09,39,0.12072601546905178,0.11440901353720402,1,1,strict
H,41,bootstrap,41,CP002,48,05-19,39,0.12072601546905178,0.11440901353720402,-9,9,no_match
H,41,bootstrap,41,CP003,58,05-29,39,0.12072601546905178,0.11440901353720402,-19,19,no_match
H,42,bootstrap,42,CP001,38,05-09,38,0.1651243229231764,0.1505572335338517,0,0,strict
H,42,bootstrap,42,CP002,48,05-19,38,0.1651243229231764,0.1505572335338517,-10,10,no_match
