window_id,anchor_day,field,feature_index,lat_value,accepted_window_start,accepted_window_end,analysis_window_start,analysis_window_end,pre_period_start,pre_period_end,post_period_start,post_period_end,left_out_year_index,pre_post_distance,within_pre_variability,within_post_variability,separation_ratio,pre_post_separation_label,onset_day,midpoint_day,finish_day,duration,progress_monotonicity_corr,n_crossings_025,n_crossings_050,n_crossings_075,progress_quality_label,near_left_boundary,near_right_boundary
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,21,0.344590438436994,0.077370428495846,0.026553779892580606,6.6315720614858655,clear_separation,36.0,39.0,41.0,6.0,0.9071320341051435,1,1,5,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,21,0.3440272777575927,0.05126052912078402,0.023598176368071225,9.191376620842558,clear_separation,38.0,42.0,47.0,10.0,0.9623721015991139,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,21,0.13919458829734555,0.019922197951081883,0.044257724029521744,4.3376365691150305,clear_separation,45.0,46.0,47.0,3.0,0.7968270067999628,1,1,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,21,0.43892779082431665,0.1130471431406059,0.0810063608147521,4.523781141522373,clear_separation,36.0,37.0,38.0,3.0,0.6494854215007352,1,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,21,0.7586235772054347,0.15015828840181997,0.07636593876022751,6.697946499612548,clear_separation,36.0,38.0,40.0,5.0,0.8424817198255172,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,21,0.711660467154947,0.13581660358688147,0.06105001505971153,7.229874440270255,clear_separation,36.0,38.0,41.0,6.0,0.8925886335641909,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,21,0.6127736609310457,0.11767171893617319,0.048907087621826745,7.357162337579012,clear_separation,36.0,39.0,42.0,7.0,0.909165601921109,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,21,0.5221212487499787,0.10219947240662369,0.04065963437648763,7.30959699384588,clear_separation,36.0,39.0,43.0,8.0,0.923930269432356,1,1,3,nonmonotonic_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,21,0.46643896086366254,0.09156708726344026,0.03827344481988097,7.184797433780609,clear_separation,36.0,39.0,51.0,16.0,0.944315354250277,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,21,0.45126208112835764,0.08399352923248368,0.040692851429595375,7.238354000251479,clear_separation,37.0,40.0,52.0,16.0,0.9621713171341246,1,3,1,nonmonotonic_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,21,0.46662746377319997,0.07703180015969946,0.04393465186577905,7.714989667832892,clear_separation,37.0,49.0,52.0,16.0,0.9697011386812018,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,22,0.3104470820821861,0.0955022820778117,0.037034384813488044,4.684697289575198,clear_separation,35.0,37.0,39.0,5.0,0.8114550610453475,1,1,3,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,22,0.304130487642867,0.07460653352653701,0.0236727739167083,6.189105225681576,clear_separation,36.0,39.0,45.0,10.0,0.9089516771424488,1,1,3,nonmonotonic_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,22,0.08582652959072634,0.031304104013873915,0.03351546443443272,2.648167263147533,clear_separation,34.0,45.0,45.0,12.0,0.7522814543289855,3,5,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,22,0.5016749136070284,0.07522414319133347,0.0662820019234551,7.090503570611489,clear_separation,37.0,38.0,40.0,4.0,0.81103499243771,1,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,22,0.80394120834221,0.12983036550100285,0.07037896197684328,8.031006531632626,clear_separation,37.0,39.0,42.0,6.0,0.90699532071584,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,22,0.7422738766265523,0.12837772017772248,0.05944112077796571,7.904147132861625,clear_separation,37.0,39.0,43.0,7.0,0.9235397747509766,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,22,0.6369637285496864,0.11598116236430671,0.0486702914587203,7.737116360072709,clear_separation,37.0,39.0,43.0,7.0,0.9286183225329192,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,22,0.5422548810706569,0.10385819349207705,0.04098934524210919,7.487250191503449,clear_separation,36.0,39.0,51.0,16.0,0.9392354535589946,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,22,0.48281479473060784,0.09495029826976509,0.03876876522627544,7.221330782617736,clear_separation,36.0,39.0,52.0,17.0,0.9550032592907891,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,22,0.46443966447497864,0.08789511764422078,0.04104667546468703,7.203865453856317,clear_separation,37.0,49.0,52.0,16.0,0.9634759311408256,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,22,0.47789035503221755,0.08133519599970623,0.04397808059879172,7.627130468477728,clear_separation,37.0,50.0,53.0,17.0,0.9619638411536232,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,23,0.360725299064807,0.11272650022230205,0.025154339494756664,5.2324209774151145,clear_separation,35.0,37.0,39.0,5.0,0.8325933064119916,1,1,3,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,23,0.34412484442259517,0.09315454000797058,0.022938424117955478,5.928435836014911,clear_separation,36.0,38.0,41.0,6.0,0.9004392496970287,1,1,3,nonmonotonic_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,23,0.11188419101603742,0.051997663608963796,0.0478901506294675,2.240197002343663,clear_separation,34.0,35.0,45.0,12.0,0.6959148458004965,1,7,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,23,0.5132428974129112,0.0601554860438616,0.09837751948524617,6.474902758494681,clear_separation,37.0,39.0,42.0,6.0,0.8425363083931349,1,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,23,0.830057151931741,0.1233683187383872,0.09144209853873908,7.72827651885391,clear_separation,37.0,39.0,43.0,7.0,0.9173701977969864,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,23,0.7687174469995302,0.12499517258111216,0.07190426692227342,7.8082238215665845,clear_separation,37.0,39.0,43.0,7.0,0.9294731601209548,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,23,0.6642717583144305,0.11485030968497893,0.057113086800894206,7.725734335112123,clear_separation,37.0,39.0,51.0,15.0,0.933847944401329,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,23,0.5711470323556596,0.10334976416168279,0.04643843999084521,7.6260615524362585,clear_separation,37.0,39.0,51.0,15.0,0.9440915117229092,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,23,0.51141777886866,0.0939664107131472,0.04110536240904816,7.572533728396727,clear_separation,37.0,39.0,51.0,15.0,0.9606697047163393,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,23,0.49203107209600194,0.08646415073642677,0.03997905084410398,7.782641786001413,clear_separation,37.0,49.0,52.0,16.0,0.9729034192545347,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,23,0.5046653990722808,0.07940866147916864,0.04071805648041374,8.402217385705608,clear_separation,37.0,49.0,52.0,16.0,0.9743097489720172,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,24,0.26477196942746684,0.1106762282777349,0.033429870487201946,3.6746809703825676,clear_separation,35.0,36.0,38.0,4.0,0.7156682545353593,1,1,1,monotonic_clear_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,24,0.252136558268232,0.09307515240399039,0.028600503759367013,4.144404332212156,clear_separation,35.0,37.0,39.0,5.0,0.7857194172918851,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,24,0.020772306504565075,0.05329334277542448,0.05502995433348795,0.3835242659443106,no_clear_separation,34.0,34.0,34.0,1.0,0.028610733691739262,3,3,3,no_clear_prepost_separation,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,24,0.5896955415068122,0.050673394867601244,0.10352978223115313,7.648293019559678,clear_separation,38.0,39.0,54.0,17.0,0.8513776272339496,1,3,1,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,24,0.8692697486915015,0.11553541859112067,0.09666458495902364,8.19292869123722,clear_separation,37.0,39.0,53.0,17.0,0.9231121339301595,1,1,1,monotonic_clear_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,24,0.7809591562038898,0.1198729405913618,0.07437836167107402,8.04070960760679,clear_separation,37.0,39.0,52.0,16.0,0.9338847240513936,1,1,1,monotonic_clear_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,24,0.6628074424046851,0.11008214183464624,0.05760806556197887,7.90514190049382,clear_separation,37.0,39.0,51.0,15.0,0.937064320078043,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,24,0.5612544461672433,0.09959236915954202,0.04600723289930052,7.709560166692058,clear_separation,37.0,39.0,51.0,15.0,0.9453283701496177,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,24,0.49604190805008186,0.09188677113294583,0.04054497967609663,7.4912836991462735,clear_separation,37.0,39.0,51.0,15.0,0.9593075057550431,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,24,0.47292909305352593,0.08541148846955182,0.040826893851360915,7.4926355099163455,clear_separation,37.0,49.0,52.0,16.0,0.9700708736191728,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,24,0.4818033266357862,0.07857955391892103,0.04279375191109494,7.939197558030023,clear_separation,37.0,49.0,52.0,16.0,0.9710322496504675,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,25,0.32234296370063253,0.10448178034393127,0.02405981847863395,5.015387495538611,clear_separation,35.0,37.0,39.0,5.0,0.8531404266324775,1,1,5,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,25,0.31446135236966266,0.08372354290201797,0.014067998707644802,6.4312587200723605,clear_separation,35.0,39.0,47.0,13.0,0.939327319093127,1,1,3,nonmonotonic_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,25,0.09271986044768299,0.041393335248898294,0.031082752308619163,2.558633159427689,clear_separation,34.0,45.0,46.0,13.0,0.7467150510529318,5,5,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,25,0.5129450508338808,0.07291578143758011,0.07129174363952845,7.113984524073792,clear_separation,37.0,38.0,40.0,4.0,0.8338019819949135,1,3,5,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,25,0.8141550705756523,0.1306014472098402,0.072162937446176,8.030553017965278,clear_separation,37.0,39.0,43.0,7.0,0.9122401024600594,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,25,0.7420192993401703,0.12871125259192057,0.05930344836665112,7.893205111612821,clear_separation,37.0,39.0,43.0,7.0,0.9262786048187908,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,25,0.6298739782457257,0.11670991564775546,0.04694847554736571,7.697423561827185,clear_separation,37.0,39.0,51.0,15.0,0.9311559195494047,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,25,0.5300281233126969,0.10436420971327391,0.037573931389158766,7.4684382814725225,clear_separation,36.0,39.0,51.0,16.0,0.9406584055881957,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,25,0.46770601277217694,0.0949412073426204,0.033914624588617936,7.259368951410762,clear_separation,36.0,39.0,51.0,16.0,0.9571139856962033,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,25,0.4496960303737152,0.08755303162347308,0.03448566572369595,7.369728457311777,clear_separation,36.0,49.0,51.0,16.0,0.9701277352055556,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,25,0.46526605096843543,0.08033576184398417,0.035809371359293005,8.011804509210302,clear_separation,37.0,49.0,52.0,16.0,0.9721524430030766,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,26,0.3043939477539468,0.09939152302214976,0.023366768844878427,4.95924052248474,clear_separation,35.0,37.0,39.0,5.0,0.7890217933096765,1,1,1,monotonic_clear_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,26,0.3013672522076569,0.0780410557806453,0.02488179660683129,5.856177616749969,clear_separation,36.0,39.0,41.0,6.0,0.8780008243659697,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,26,0.08621833939197254,0.03321726522647561,0.05100852740474808,2.0473144080086194,clear_separation,34.0,41.0,45.0,12.0,0.623539751603611,5,5,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,26,0.5043755279423852,0.08047438516364268,0.10275120370842424,5.505514061019592,clear_separation,37.0,38.0,41.0,5.0,0.7512086102599551,3,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,26,0.7993654381234218,0.13632302628287282,0.09536285473908027,6.900424269192118,clear_separation,37.0,39.0,42.0,6.0,0.8895181513651443,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,26,0.7349308805015142,0.13384565393932224,0.07435627599316834,7.059789318309926,clear_separation,37.0,39.0,43.0,7.0,0.9125005147723806,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,26,0.6321130293523922,0.12065189239881739,0.05820482403389911,7.0683734103227405,clear_separation,36.0,39.0,52.0,17.0,0.9200024056337571,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,26,0.5395201179196629,0.10792791900487628,0.046452729332472076,6.9894785871572305,clear_separation,36.0,39.0,52.0,17.0,0.9300572167177719,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,26,0.4799849525233921,0.09854670515255122,0.04095995839110168,6.881176000117288,clear_separation,36.0,39.0,52.0,17.0,0.9444926605221194,1,3,1,nonmonotonic_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,26,0.46026661464934615,0.09136433054516052,0.04078077792241026,6.966078729358829,clear_separation,36.0,49.0,52.0,17.0,0.9549925025142219,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,26,0.47222710065328344,0.08547694946419525,0.04171635515496276,7.4253452579095995,clear_separation,37.0,50.0,52.0,16.0,0.9573502893450646,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,27,0.3146536875720085,0.0901037766801428,0.03005987428378093,5.2370860080015165,clear_separation,36.0,38.0,52.0,17.0,0.9201412608130553,1,1,3,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,27,0.3073153296550124,0.070652269865257,0.019435585236438874,6.822569575028205,clear_separation,36.0,41.0,48.0,13.0,0.9703604303711363,1,3,1,nonmonotonic_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,27,0.08538334071816234,0.03202712307253765,0.043101758224805414,2.272983152190473,clear_separation,34.0,46.0,47.0,14.0,0.6654759490714105,3,3,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,27,0.5247671925609132,0.07446444504744305,0.09446711299729398,6.212778697225177,clear_separation,37.0,38.0,40.0,4.0,0.7580702719700865,1,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,27,0.8249885468822519,0.12238373772232135,0.09109288194559967,7.7290763565382905,clear_separation,37.0,39.0,42.0,6.0,0.90159123144658,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,27,0.7609553259443834,0.11767957731718123,0.07301743108305038,7.9807788524854315,clear_separation,37.0,39.0,52.0,16.0,0.9288918111530405,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,27,0.6582195734966387,0.10557186387513481,0.05908308346398678,7.995138732551795,clear_separation,37.0,39.0,51.0,15.0,0.9388444919594303,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,27,0.5654583752881495,0.09392828544335614,0.04901579782121841,7.911602388377747,clear_separation,37.0,39.0,52.0,16.0,0.9499346609056843,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,27,0.5055350751965278,0.08547661949753546,0.04381108439535068,7.820311753815961,clear_separation,37.0,40.0,52.0,16.0,0.9620938583634095,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,27,0.48626893498520274,0.07854855490910734,0.0424700465027812,8.036267636611386,clear_separation,37.0,49.0,52.0,16.0,0.9681653683603071,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,27,0.4978145075825918,0.07142315951406326,0.04218759400502036,8.763510357146053,clear_separation,38.0,50.0,52.0,15.0,0.9673569587846208,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,28,0.3334364463056042,0.09594183698945019,0.031683239275155664,5.225249708906158,clear_separation,36.0,38.0,39.0,4.0,0.8125542573783706,1,1,3,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,28,0.329651208524846,0.07215414868827816,0.01982655612411545,7.167833931910913,clear_separation,36.0,39.0,41.0,6.0,0.8952243495802138,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,28,0.11527114419057027,0.02481521187007768,0.035312216509143526,3.8342283145630547,clear_separation,40.0,41.0,45.0,6.0,0.8018280507837205,3,1,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,28,0.4816893534143898,0.08401549085961521,0.07477952175034949,6.066807080288566,clear_separation,37.0,38.0,41.0,5.0,0.8242391438989642,1,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,28,0.7921216944900602,0.13527185497757122,0.07780800198749462,7.434974903446576,clear_separation,37.0,39.0,43.0,7.0,0.9159213542007623,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,28,0.729264472789743,0.129908421724106,0.0651843875419093,7.47607741695791,clear_separation,37.0,39.0,43.0,7.0,0.9286607841790196,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,28,0.6238452185740764,0.11518713604280903,0.053731710198593775,7.38633056580495,clear_separation,37.0,39.0,51.0,15.0,0.9319241687647071,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,28,0.5287210775950792,0.10068242634109767,0.045042819760127334,7.256410151753084,clear_separation,37.0,39.0,51.0,15.0,0.9413470058477522,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,28,0.46859085126055744,0.08991787588174928,0.041594337836633175,7.126195172364173,clear_separation,37.0,39.0,52.0,16.0,0.9578284688564643,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,28,0.45064055609160825,0.08213655015639867,0.04276147455947672,7.216135837368653,clear_separation,37.0,49.0,52.0,16.0,0.9697463792535439,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,28,0.4660427972905433,0.07549833228694602,0.0440000708091032,7.799983685274055,clear_separation,37.0,49.0,53.0,17.0,0.9711670928291503,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,29,0.33291078341923297,0.08041324670873193,0.03261008715235761,5.891009794888964,clear_separation,36.0,38.0,41.0,6.0,0.9048568617727505,1,1,5,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,29,0.32406207302713264,0.060513010128125044,0.024401399566349194,7.6326756362198,clear_separation,37.0,40.0,46.0,10.0,0.9459052662890152,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,29,0.11571542319959338,0.026699363634353407,0.04918379289951538,3.0498315695366864,clear_separation,34.0,45.0,46.0,13.0,0.7333527733827809,3,3,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,29,0.471249009220742,0.08822954019749318,0.09937369562886189,5.02388998931665,clear_separation,37.0,38.0,39.0,3.0,0.6699713743473756,1,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,29,0.7928974644425766,0.13531321886970152,0.09483116004163569,6.890435197125964,clear_separation,37.0,38.0,41.0,5.0,0.8650234118641368,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,29,0.7351195703653186,0.12784882546928733,0.0745757865240981,7.263144171244124,clear_separation,37.0,39.0,42.0,6.0,0.9006037722132781,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,29,0.6307254552256271,0.11372156031789567,0.05908387088659242,7.299833701082724,clear_separation,37.0,39.0,42.0,6.0,0.9119841467448309,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,29,0.5377115356980182,0.10131509676129972,0.04832266903007683,7.186842610848698,clear_separation,37.0,39.0,51.0,15.0,0.925113619697632,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,29,0.48139726130958194,0.09316806064791334,0.04355636304107667,7.041861992376501,clear_separation,36.0,39.0,52.0,17.0,0.9437167800565911,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,29,0.46507496468525567,0.0878234435267159,0.04405152559065997,7.053271258236435,clear_separation,37.0,40.0,52.0,16.0,0.9593306821902353,1,3,1,nonmonotonic_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,29,0.47990845293559925,0.08273796901039196,0.04588357054031958,7.462334140992359,clear_separation,37.0,49.0,53.0,17.0,0.9669966980320115,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,30,0.33941652431798885,0.09438256628012756,0.027967731023821912,5.548274614637724,clear_separation,36.0,38.0,40.0,5.0,0.8229175581529038,1,1,1,monotonic_clear_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,30,0.3370479882771118,0.06950281156987015,0.02283961633569212,7.29995942091771,clear_separation,36.0,39.0,41.0,6.0,0.8847278317581809,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,30,0.12630947323950603,0.02069353739366747,0.05088821983124271,3.5290967456725615,clear_separation,40.0,41.0,43.0,4.0,0.7491791081076296,3,3,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,30,0.47732215031267294,0.08811029837081127,0.11047730420980033,4.807169673284202,clear_separation,37.0,38.0,39.0,3.0,0.6675124698576187,3,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,30,0.8209318547488021,0.14005466238132444,0.10619731362063956,6.667413338730628,clear_separation,37.0,39.0,54.0,18.0,0.8912766194753629,1,3,1,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,30,0.7624794232729073,0.13157062087658944,0.08318271276086628,7.100978693564924,clear_separation,37.0,39.0,53.0,17.0,0.9262927194976919,1,1,1,monotonic_clear_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,30,0.6557672194917615,0.11485219408464381,0.06605091926833026,7.249927404013146,clear_separation,37.0,39.0,52.0,16.0,0.9387678596835453,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,30,0.559506069684493,0.09977022822026277,0.05393314171827036,7.280335751922191,clear_separation,37.0,39.0,52.0,16.0,0.9505148964676753,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,30,0.49666017727818446,0.0890026626232441,0.04791643624663304,7.254797634082257,clear_separation,37.0,40.0,52.0,16.0,0.9613649107034495,1,3,1,nonmonotonic_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,30,0.47466449282593404,0.08137312762577317,0.04693697197750771,7.398708196566596,clear_separation,37.0,50.0,53.0,17.0,0.966153091266965,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,30,0.4860035514277511,0.07459290836691153,0.04792171637440692,7.933804677539221,clear_separation,37.0,50.0,53.0,17.0,0.9665640356254745,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,31,0.3403901763746149,0.09160426270771274,0.03447514723058133,5.399615631700836,clear_separation,36.0,38.0,40.0,5.0,0.8386053428614791,1,1,3,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,31,0.3242355200208822,0.07223521327326743,0.02154977763072409,6.914443705515531,clear_separation,36.0,39.0,45.0,10.0,0.9063775734886044,1,1,3,nonmonotonic_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,31,0.10008254137375971,0.0307551397081057,0.045276190378004524,2.6326658038936666,clear_separation,35.0,44.0,45.0,11.0,0.7373790350400711,3,3,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,31,0.4969245755697896,0.07229343311928656,0.09703474927964247,5.869366440055322,clear_separation,37.0,38.0,40.0,4.0,0.7547131565034916,1,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,31,0.8062393647042861,0.1274138421911012,0.09541528923837952,7.236391036709689,clear_separation,37.0,39.0,42.0,6.0,0.891658056413321,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,31,0.7455835868910866,0.12618248719215935,0.0761248795356857,7.370800173448115,clear_separation,37.0,39.0,43.0,7.0,0.9147120399308784,1,1,3,nonmonotonic_progress,False,False
