window_id,anchor_day,field,feature_index,lat_value,accepted_window_start,accepted_window_end,analysis_window_start,analysis_window_end,pre_period_start,pre_period_end,post_period_start,post_period_end,bootstrap_id,pre_post_distance,within_pre_variability,within_post_variability,separation_ratio,pre_post_separation_label,onset_day,midpoint_day,finish_day,duration,progress_monotonicity_corr,n_crossings_025,n_crossings_050,n_crossings_075,progress_quality_label,near_left_boundary,near_right_boundary
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,130,0.40202185761205156,0.11493679233283666,0.06125330701676829,4.563501117162966,clear_separation,36.0,38.0,54.0,19.0,0.8537446283558398,1,3,1,nonmonotonic_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,130,0.456665132646207,0.11235194361374011,0.06499255835705581,5.150034284302289,clear_separation,36.0,50.0,54.0,19.0,0.9040951930030294,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,131,0.06370488957042086,0.16077009108919593,0.07917478831915263,0.5309960331470474,no_clear_separation,34.0,34.0,34.0,1.0,-0.011416918517158921,3,3,3,no_clear_prepost_separation,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,131,0.01981768108850468,0.18802045457025474,0.06895942824736616,0.15423527220156052,no_clear_separation,34.0,34.0,34.0,1.0,-0.03435671358522835,3,3,3,no_clear_prepost_separation,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,131,0.27590945945759704,0.2213405676306966,0.05991934714712818,1.961953658939162,clear_separation,30.0,30.0,30.0,1.0,0.5340778711101462,2,3,3,boundary_limited_progress,True,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,131,0.884173778991862,0.2041603347428445,0.03697255299723373,7.333498033147567,clear_separation,30.0,46.0,49.0,20.0,0.8733230643869855,2,1,1,boundary_limited_progress,True,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,131,0.9425253021933706,0.05879845316037849,0.02615016340806245,22.190480321991153,clear_separation,41.0,45.0,50.0,10.0,0.9626978162044543,1,1,1,monotonic_clear_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,131,0.7317824036557492,0.03728799170707747,0.04098358471729145,18.698547724898482,clear_separation,39.0,42.0,51.0,13.0,0.9848698892913081,1,1,1,monotonic_clear_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,131,0.567476856653857,0.0665732015345258,0.04174691984465439,10.477773647555235,clear_separation,37.0,41.0,51.0,15.0,0.9690634235372407,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,131,0.4489158477603843,0.08048787741991173,0.038758760715889656,7.529199225585165,clear_separation,37.0,39.0,52.0,16.0,0.9363970851930877,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,131,0.36871247481199954,0.08920524456557569,0.03954958436327151,5.727357612506027,clear_separation,36.0,38.0,53.0,18.0,0.8943536302382075,1,3,1,nonmonotonic_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,131,0.32314232292606215,0.09656716706537807,0.04491096440409763,4.568088644727584,clear_separation,36.0,37.0,53.0,18.0,0.8381283252988542,3,3,1,nonmonotonic_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,131,0.31297297358240517,0.10276368327701826,0.0491453315798774,4.120531936476812,clear_separation,35.0,37.0,54.0,20.0,0.7906050133198196,3,3,1,nonmonotonic_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,132,0.14838969614561104,0.13350304332914995,0.08483978837860409,1.359235794311465,moderate_separation,34.0,35.0,36.0,3.0,0.3563583240003521,1,3,3,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,132,0.1544479234802243,0.143901502343934,0.06619330814786338,1.4702688097551464,moderate_separation,34.0,35.0,35.0,2.0,0.4451133471967456,1,1,3,nonmonotonic_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,132,0.023399990031423457,0.14914765021099324,0.048738417606582096,0.2364996211128783,no_clear_separation,30.0,30.0,30.0,1.0,0.1811294838392537,3,3,3,no_clear_prepost_separation,True,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,132,0.48554067623978997,0.10882129881359114,0.05383250965546793,5.970234337626124,clear_separation,30.0,50.0,52.0,23.0,0.8367874281620729,2,1,1,boundary_limited_progress,True,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,132,0.6906336906520593,0.012633564980049694,0.0505083185258112,21.875612581815947,clear_separation,41.0,44.0,51.0,11.0,0.9814533923475941,1,1,1,monotonic_clear_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,132,0.63308697266001,0.04913746557496192,0.045511244112485846,13.37761443842677,clear_separation,39.0,41.0,51.0,13.0,0.9731115074494344,1,1,1,monotonic_clear_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,132,0.5485422798243749,0.06623688109016064,0.03910129150341775,10.41488125924448,clear_separation,38.0,40.0,44.0,7.0,0.9492016170065183,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,132,0.46930586774338945,0.07071894284299517,0.03175475291901496,9.159538245291134,clear_separation,37.0,40.0,43.0,7.0,0.9401339996698527,1,1,3,nonmonotonic_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,132,0.4193292671851866,0.06957711247228382,0.02960914581929834,8.455390381679903,clear_separation,37.0,40.0,51.0,15.0,0.9563235824532383,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,132,0.411625858342894,0.06652676162980752,0.03218248742567778,8.340167963453466,clear_separation,37.0,41.0,52.0,16.0,0.9761581243997108,1,3,1,nonmonotonic_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,132,0.4447594632269032,0.060482930453241296,0.03600022219037566,9.219422272829469,clear_separation,38.0,50.0,53.0,16.0,0.9751691423242358,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,133,0.5138358820966755,0.05440768797562956,0.011377286195298916,15.621679222551915,clear_separation,39.0,50.0,52.0,14.0,0.9514189551258656,3,1,1,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,133,0.6007664028183952,0.01673977516062472,0.023430922428150577,29.91067812356606,clear_separation,49.0,52.0,53.0,5.0,0.8918365716731689,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,133,0.46137034870816984,0.08392782080834954,0.04551750091304939,7.128420595902788,clear_separation,52.0,53.0,53.0,2.0,0.7335636065074812,2,1,1,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,133,0.11296561146834752,0.19933635846052322,0.047437194693205426,0.9155406649030948,weak_separation,35.0,35.0,35.0,1.0,0.4318310151632997,1,1,2,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,133,0.5122361350198501,0.19726385611140101,0.01639925537885295,4.794801792806621,clear_separation,36.0,37.0,37.0,2.0,0.7323210708103772,1,1,1,monotonic_clear_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,133,0.5791944159762089,0.1724328979114042,0.005723480223675727,6.502090152849379,clear_separation,36.0,37.0,39.0,4.0,0.7963158558620123,1,1,1,monotonic_clear_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,133,0.5517681684274967,0.15208901589638857,0.009908828630415811,6.812043333445566,clear_separation,36.0,37.0,39.0,4.0,0.819202881738932,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,133,0.5041175524749218,0.13604830233295379,0.011817545946310834,6.8185799267997185,clear_separation,36.0,37.0,40.0,5.0,0.8431701015958047,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,133,0.48126652197661435,0.12488396807380145,0.01392695470004758,6.934130432282484,clear_separation,36.0,38.0,40.0,5.0,0.8892361201134176,1,1,3,nonmonotonic_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,133,0.49261593932314907,0.11759746920622802,0.01770585180067681,7.281653334890842,clear_separation,36.0,38.0,51.0,16.0,0.925460612751382,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,133,0.5333640418180376,0.11413607927891221,0.02027578117932083,7.936264552722832,clear_separation,36.0,39.0,52.0,17.0,0.9428154434212782,1,3,1,nonmonotonic_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,134,0.33508817012683145,0.07603905679097711,0.06074560494860792,4.899499196187412,clear_separation,36.0,38.0,39.0,4.0,0.8535814681120734,1,1,5,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,134,0.3367265548503444,0.06128688452095088,0.07534953817306751,4.928796410302342,clear_separation,37.0,47.0,49.0,13.0,0.9049825812253143,1,3,3,nonmonotonic_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,134,0.1906093605745377,0.04029236479111788,0.1104178611440359,2.5294814520949878,clear_separation,34.0,48.0,48.0,15.0,0.6641820021181268,5,3,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,134,0.26507412615165504,0.06223297529472241,0.1618263072292765,2.3661070691940376,clear_separation,37.0,37.0,38.0,2.0,0.39049678038671504,5,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,134,0.4701662587157873,0.08339507381541454,0.11657928019574579,4.702265558361005,clear_separation,37.0,38.0,39.0,3.0,0.69578320406475,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,134,0.4228906751770196,0.08123507784143968,0.08753861642985683,5.011333987774535,clear_separation,36.0,38.0,40.0,5.0,0.7337330454552101,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,134,0.3533824159344885,0.07043560408914157,0.06934083916664988,5.056394449567454,clear_separation,36.0,38.0,40.0,5.0,0.7384393518652017,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,134,0.287440497688185,0.05878771991997089,0.0578361075233676,4.929361417552656,clear_separation,36.0,38.0,39.0,4.0,0.7122413464632843,1,3,3,nonmonotonic_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,134,0.23628734882163727,0.05448473696212622,0.05582951607050472,4.283895187097167,clear_separation,36.0,37.0,39.0,4.0,0.6407951135618898,3,3,3,nonmonotonic_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,134,0.21121385934647796,0.05867864881447872,0.06007761516156736,3.5570984177394482,clear_separation,36.0,37.0,38.0,3.0,0.5634074558009676,3,3,3,nonmonotonic_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,134,0.22140084365823276,0.06442327367588568,0.06178987543208182,3.508364147785105,clear_separation,36.0,37.0,55.0,20.0,0.6152045597601382,3,3,1,nonmonotonic_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,135,0.4269918763826739,0.031543945699024106,0.023237003927352826,15.589064420361526,clear_separation,38.0,40.0,53.0,16.0,0.9333392399900658,1,1,1,monotonic_clear_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,135,0.4557458700973718,0.007552000289983568,0.016769572628613588,37.47667731731407,clear_separation,40.0,42.0,53.0,14.0,0.9626229710476414,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,135,0.3184906923270663,0.06106384063068733,0.031719727992863364,6.865239116042374,clear_separation,45.0,46.0,47.0,3.0,0.8716879193700559,3,3,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,135,0.17826202848440403,0.18446499563060753,0.08307854565755118,1.332583306812656,moderate_separation,35.0,35.0,36.0,2.0,0.3816153954037576,5,5,5,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,135,0.6685604117168079,0.2320435744935142,0.09473399320801129,4.091837860323207,clear_separation,36.0,37.0,38.0,3.0,0.6912952625782103,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,135,0.7114406616755325,0.19613610105943588,0.07333254183088755,5.280322445233941,clear_separation,36.0,37.0,39.0,4.0,0.7964087908410676,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,135,0.6430622535289241,0.16077860819333173,0.05253217699480253,6.0293458950585315,clear_separation,36.0,38.0,39.0,4.0,0.8560795874277024,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,135,0.581630680711138,0.1317107296749995,0.03765913234013589,6.868172103160757,clear_separation,36.0,38.0,51.0,16.0,0.9050798767183248,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,135,0.558179084978248,0.10996761333348247,0.03122355112817571,7.90671409359925,clear_separation,37.0,39.0,51.0,15.0,0.9444980294582281,1,3,1,nonmonotonic_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,135,0.5600519958853897,0.09342375676339491,0.02964033427210272,9.101793889084052,clear_separation,37.0,49.0,51.0,15.0,0.9657150964888387,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,135,0.576994940123764,0.08228180102246295,0.029727520221438153,10.302623633564401,clear_separation,37.0,49.0,50.0,14.0,0.9734276657976102,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,136,0.17369155276213255,0.06668693815522828,0.10142602453840383,2.0663671614258616,clear_separation,34.0,45.0,47.0,14.0,0.7373845465999126,3,3,3,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,136,0.1711796865586468,0.047874433446767284,0.09761548951222446,2.3531483565984552,clear_separation,33.0,48.0,48.0,16.0,0.7632146767015141,3,3,3,nonmonotonic_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,136,0.03557816581790174,0.06086515069141911,0.09391268037060595,0.4597320633493637,no_clear_separation,36.0,36.0,36.0,1.0,0.17409710136613318,5,5,5,no_clear_prepost_separation,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,136,0.5383810448472127,0.13504738345037587,0.06906655405865485,5.275299192326026,clear_separation,36.0,37.0,38.0,3.0,0.6968936332749376,1,1,2,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,136,0.7722928657488546,0.16808677777445127,0.03740773691219679,7.516432902542265,clear_separation,36.0,38.0,39.0,4.0,0.7764633363454103,1,1,1,monotonic_clear_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,136,0.68935156636749,0.15255070463947618,0.0246705699282177,7.779557708760255,clear_separation,36.0,38.0,39.0,4.0,0.7952462450272285,1,1,1,monotonic_clear_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,136,0.5646466411533727,0.13440956560835587,0.028163761357574382,6.946362625214119,clear_separation,36.0,38.0,39.0,4.0,0.7913436348140452,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,136,0.45691436846187283,0.1222163652227863,0.03227605868748966,5.9150391571475165,clear_separation,36.0,37.0,39.0,4.0,0.7767405420889706,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,136,0.3990816367303809,0.11568179421545202,0.04050813203520394,5.110209682599098,clear_separation,36.0,37.0,39.0,4.0,0.7662144957160943,1,1,3,nonmonotonic_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,136,0.39168464960050775,0.11041779586019823,0.05141437578956935,4.840627739252482,clear_separation,36.0,37.0,40.0,5.0,0.8367130036941324,1,1,3,nonmonotonic_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,136,0.4224632966583708,0.10298891375740284,0.06045902997827928,5.16939261513602,clear_separation,36.0,38.0,54.0,19.0,0.9162032996227101,1,3,1,nonmonotonic_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,137,0.100203532022626,0.1350686008730851,0.06006394784094357,1.027030422981351,moderate_separation,34.0,34.0,35.0,2.0,0.28426681977412166,3,3,3,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,137,0.05424699978131131,0.1281684198759801,0.08741490953795199,0.5032578347155106,no_clear_separation,34.0,34.0,34.0,1.0,-0.02321608981165668,2,2,2,no_clear_prepost_separation,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,137,0.17511874110132508,0.10088012247071919,0.13031262949641437,1.5149154946233356,clear_separation,30.0,30.0,30.0,1.0,0.3324179181665963,2,2,2,boundary_limited_progress,True,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,137,0.6278343452207023,0.044731381540087156,0.14983231921366275,6.45376648143498,clear_separation,38.0,41.0,55.0,18.0,0.8652685441727728,1,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,137,0.7209619089788186,0.08485146640798635,0.09038296405351287,8.228541697791435,clear_separation,37.0,39.0,41.0,5.0,0.8494468139195608,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,137,0.6137437561656931,0.10568731105421234,0.05641142133350568,7.5724682990133365,clear_separation,37.0,38.0,40.0,4.0,0.8126920224919016,1,1,1,monotonic_clear_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,137,0.50363145745752,0.1085990266943103,0.03638972508766154,6.947179712367111,clear_separation,36.0,38.0,39.0,4.0,0.7922607784062001,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,137,0.40627995690947216,0.10858484715531715,0.02406217248457662,6.125730649754563,clear_separation,36.0,37.0,38.0,3.0,0.7721580736019039,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,137,0.347144727861295,0.10612675440882062,0.021328466154461656,5.447320656174899,clear_separation,36.0,37.0,38.0,3.0,0.7526153065954662,1,1,3,nonmonotonic_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,137,0.3337613037301881,0.10092444529071509,0.022601240112982937,5.403917454641255,clear_separation,36.0,37.0,38.0,3.0,0.7910091096165348,1,1,3,nonmonotonic_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,137,0.35725395257245063,0.09363533336065076,0.02640699453967628,5.9521330319940455,clear_separation,36.0,37.0,52.0,17.0,0.8706353124220788,1,3,1,nonmonotonic_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,138,0.3932111110021279,0.09036802039091354,0.03349161289271335,6.3493020376600375,clear_separation,36.0,39.0,53.0,18.0,0.9331058575571416,1,5,1,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,138,0.444126378151088,0.06496208047624963,0.014726806535562506,11.146507243202167,clear_separation,40.0,48.0,52.0,13.0,0.9737460753264909,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,138,0.30664785796546856,0.02777694382333623,0.039844348093763624,9.069565199444375,clear_separation,47.0,48.0,49.0,3.0,0.8679932785678851,1,1,2,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,138,0.19338733325954333,0.12838494250244492,0.10568215705317292,1.6524093614612352,clear_separation,35.0,36.0,36.0,2.0,0.24233676418843852,3,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,138,0.5368874730086728,0.18114474148119097,0.11788164613328618,3.5909036475889184,clear_separation,36.0,37.0,38.0,3.0,0.5808266629842876,1,3,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,138,0.5299958549666967,0.17551959835827227,0.10461980131968848,3.7838008903580076,clear_separation,36.0,37.0,39.0,4.0,0.6735980649696629,1,3,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,138,0.4537112290613056,0.15293339236801096,0.09459350103296421,3.6659550226945337,clear_separation,35.0,37.0,39.0,5.0,0.7066090649985026,1,3,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,138,0.3851879565130857,0.12890057530910976,0.08502364713836369,3.601162618263697,clear_separation,35.0,37.0,55.0,21.0,0.727587967418295,1,3,1,nonmonotonic_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,138,0.35229367480955076,0.10866581850796575,0.07783860729942622,3.7778586034156194,clear_separation,36.0,37.0,55.0,20.0,0.7755608786540108,3,3,1,nonmonotonic_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,138,0.3533856614259766,0.09345197651450111,0.06998248779749508,4.324493770751306,clear_separation,36.0,52.0,54.0,19.0,0.8501571233118592,3,1,1,nonmonotonic_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,138,0.3790476147630173,0.08014325568022372,0.05997293833379075,5.410475461811277,clear_separation,36.0,51.0,54.0,19.0,0.9171082147774817,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,139,0.1950315992553735,0.1255833127249395,0.05797996762503482,2.1249522113726576,clear_separation,34.0,35.0,36.0,3.0,0.5726258072072656,1,1,3,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,139,0.12225771135992458,0.11357084658104313,0.04175788265085219,1.5741802815605073,clear_separation,34.0,34.0,35.0,2.0,0.475930389449571,1,1,3,nonmonotonic_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,139,0.19141125571727868,0.08346313812109873,0.029829798269963875,3.379050129889644,clear_separation,30.0,30.0,53.0,24.0,0.5431791846529935,4,4,3,boundary_limited_progress,True,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,139,0.886431154571258,0.05512890569170027,0.07057755981764721,14.103191128084656,clear_separation,38.0,40.0,52.0,15.0,0.9179655908827661,1,1,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,139,1.0567865405438803,0.09749896407627683,0.09331419214871715,11.076663280876842,clear_separation,38.0,40.0,51.0,14.0,0.9349234922073798,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,139,0.8861824982212154,0.10630166708692344,0.08380412911044599,9.323045545564009,clear_separation,37.0,40.0,43.0,7.0,0.9378184793023598,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,139,0.7336472702667105,0.10045331671463127,0.07163591452721937,8.526358854228727,clear_separation,37.0,40.0,43.0,7.0,0.9372631404011107,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,139,0.6071027318709671,0.09336808973389873,0.06050394207448319,7.8910081933421905,clear_separation,37.0,40.0,51.0,15.0,0.9436800327942992,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,139,0.5219333925837748,0.08742790926814925,0.0517440847183095,7.500552052549562,clear_separation,37.0,40.0,52.0,16.0,0.9621111202742639,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,139,0.48662458292522737,0.08092234613342114,0.04721810892868739,7.595174883400712,clear_separation,37.0,49.0,52.0,16.0,0.968615952916787,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,139,0.4796674411284906,0.07249990238536812,0.043935751994306084,8.239184872979687,clear_separation,38.0,50.0,53.0,16.0,0.9426679068644745,3,1,1,nonmonotonic_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,140,0.4744013603356735,0.02547637712698103,0.08448501769124236,8.628507506862302,clear_separation,45.0,52.0,54.0,10.0,0.9655916197204953,1,1,1,monotonic_clear_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,140,0.44318792610761526,0.01410925018639847,0.06458017883815449,11.264230318866996,clear_separation,47.0,52.0,53.0,7.0,0.9063393586751076,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,140,0.19651300404603034,0.041880263537730555,0.04150765507727851,4.713224824535831,clear_separation,53.0,53.0,54.0,2.0,0.7001406121370781,3,1,1,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,140,0.46136759593296894,0.12401867489870108,0.026165170026292095,6.144037611465431,clear_separation,36.0,37.0,38.0,3.0,0.7468524691925271,1,1,1,monotonic_clear_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,140,0.8669924714347261,0.14445140018580338,0.048024417774298736,9.008845688921133,clear_separation,37.0,38.0,40.0,4.0,0.8177602099282688,1,1,1,monotonic_clear_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,140,0.8255308278685556,0.12844666103619312,0.05006598218606491,9.248990020628124,clear_separation,37.0,39.0,41.0,5.0,0.8845982412285981,1,1,1,monotonic_clear_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,140,0.7238412009545414,0.11510396735035054,0.04428004269689352,9.08298392957863,clear_separation,37.0,39.0,42.0,6.0,0.9165762043626731,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,140,0.6342125874301497,0.10677535171139903,0.03907228876118661,8.696919406668949,clear_separation,37.0,39.0,43.0,7.0,0.9333870719823013,1,1,3,nonmonotonic_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,140,0.5762209978964451,0.1021555753935512,0.036619492560995254,8.304387904560386,clear_separation,37.0,39.0,51.0,15.0,0.9479506359533039,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,140,0.5518634708714844,0.0991646183854309,0.03777117542884198,8.06017850397714,clear_separation,37.0,40.0,52.0,16.0,0.9593097507945331,1,3,1,nonmonotonic_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,140,0.5580867368561793,0.09678164764633664,0.04136091549873556,8.079866539931178,clear_separation,37.0,49.0,52.0,16.0,0.9674293650470951,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,141,0.2621702811687776,0.1223565101469071,0.1113176179504113,2.2438965177809282,clear_separation,35.0,36.0,38.0,4.0,0.5364164681320263,1,3,3,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,141,0.20396042427526118,0.11637710903043527,0.08461246904562184,2.029562191488857,clear_separation,35.0,35.0,36.0,2.0,0.45992995570837786,3,3,3,nonmonotonic_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,141,0.0609690022821715,0.0952656542324187,0.05517759888823369,0.8105249124394445,weak_separation,30.0,30.0,30.0,1.0,0.3064625687693302,3,3,3,boundary_limited_progress,True,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,141,0.716776291266533,0.028937434242851723,0.0571006588861139,16.661835826032757,clear_separation,40.0,42.0,44.0,5.0,0.9152206509692579,1,1,1,monotonic_clear_progress,False,False
