map_kind,window,v_index,lag_label,lag,region,n_samples,region_mean_R2_map,region_integrated_R2_map,n_valid_grid,region_mean_beta_map,positive_beta_area_fraction,sign_consistent_beta_area_fraction,region_mean_partial_R2_map
simple_R2,T3_early,V_NS_diff,lag3,3.0,scs,270.0,0.03534737772871242,141.19758546247502,4141,-0.007865358040028652,0.4945665298237141,0.5054334701762859,
simple_R2,T3_early,V_NS_diff,lag3,3.0,south_china_scs,270.0,0.053473833477398224,313.2778409974498,6161,-0.013173115915621002,0.37039441649082944,0.6296055835091706,
simple_R2,T3_early,V_NS_diff,lag3,3.0,north_northeast,270.0,0.018012214687965027,81.57683568084934,6161,0.004433868149361038,0.5921116701834118,0.5921116701834118,
simple_R2,T3_early,V_NS_diff,lag3,3.0,main_easm_domain,270.0,0.03993687416328931,769.100072480491,22701,-0.004460138877983996,0.44967182062464206,0.5503281793753579,
simple_R2,T3_early,V_NS_diff,lag4,4.0,main_meiyu,270.0,0.05144697546657613,203.18562970853623,4545,-0.0003448626046412087,0.5355335533553355,0.46446644664466447,
simple_R2,T3_early,V_NS_diff,lag4,4.0,south_china,270.0,0.051348381922673776,84.45844218136372,1769,-0.018596304527790757,0.1390616167326173,0.8609383832673827,
simple_R2,T3_early,V_NS_diff,lag4,4.0,scs,270.0,0.024062320976858138,96.11863286242118,4141,-0.004796088570120164,0.529340738951944,0.470659261048056,
simple_R2,T3_early,V_NS_diff,lag4,4.0,south_china_scs,270.0,0.036144583341178836,211.7539794049535,6161,-0.00978616019687697,0.3893848401233566,0.6106151598766434,
simple_R2,T3_early,V_NS_diff,lag4,4.0,north_northeast,270.0,0.013904064618636743,62.97113455172709,6161,0.003036883751688542,0.5619217659470865,0.5619217659470865,
simple_R2,T3_early,V_NS_diff,lag4,4.0,main_easm_domain,270.0,0.02957684761946607,569.5877838327606,22701,-0.003877507040291276,0.43967226113387076,0.5603277388661293,
simple_R2,T3_early,V_NS_diff,lag5,5.0,main_meiyu,270.0,0.039440938425339994,155.76876653234368,4545,-0.0020059524683880736,0.4913091309130913,0.5086908690869086,
simple_R2,T3_early,V_NS_diff,lag5,5.0,south_china,270.0,0.04067162824380455,66.89718806766284,1769,-0.016082449067385464,0.141888072357264,0.858111927642736,
simple_R2,T3_early,V_NS_diff,lag5,5.0,scs,270.0,0.0179258394898419,71.60602613238771,4141,-0.0028786307999683716,0.5334460275295823,0.4665539724704178,
simple_R2,T3_early,V_NS_diff,lag5,5.0,south_china_scs,270.0,0.024348720681817274,142.64761192918326,6161,-0.006778983736245737,0.39052101931504624,0.6094789806849538,
simple_R2,T3_early,V_NS_diff,lag5,5.0,north_northeast,270.0,0.01255174382921174,56.84651008228694,6161,0.0019571651292693555,0.537250446356111,0.537250446356111,
simple_R2,T3_early,V_NS_diff,lag5,5.0,main_easm_domain,270.0,0.022251568163806662,428.518331645482,22701,-0.003332042712403766,0.42769041011409187,0.5723095898859081,
positive_lag_max_R2,T3_early,V_NS_diff,positive_lag_max,,main_meiyu,270.0,0.08293136125892044,327.53064115357364,4545,0.002675715045894825,0.588998899889989,0.588998899889989,
positive_lag_max_R2,T3_early,V_NS_diff,positive_lag_max,,south_china,270.0,0.07632010659314169,125.53223818579733,1769,-0.022689102864494947,0.13284341435839458,0.8671565856416055,
positive_lag_max_R2,T3_early,V_NS_diff,positive_lag_max,,scs,270.0,0.06923613263054852,276.56859949336996,4141,-0.012379285755808612,0.46413909683651294,0.5358609031634871,
positive_lag_max_R2,T3_early,V_NS_diff,positive_lag_max,,south_china_scs,270.0,0.09593125482162138,562.0157456524282,6161,-0.01824987721680896,0.3468592760915436,0.6531407239084565,
positive_lag_max_R2,T3_early,V_NS_diff,positive_lag_max,,north_northeast,270.0,0.03877339690440915,175.60367133380458,6161,0.006664565382829576,0.6052588865443922,0.6052588865443922,
positive_lag_max_R2,T3_early,V_NS_diff,positive_lag_max,,main_easm_domain,270.0,0.07015070219227305,1350.9547572511078,22701,-0.006439639000559397,0.4423153165058808,0.5576846834941191,
lag_minus_tau0_delta_R2,T3_early,V_NS_diff,positive_lag_max_minus_tau0,,main_meiyu,,0.03597109252787515,142.06489342271817,4545,,,,
lag_minus_tau0_delta_R2,T3_early,V_NS_diff,positive_lag_max_minus_tau0,,south_china,,0.03811590985796877,62.69351142899068,1769,,,,
lag_minus_tau0_delta_R2,T3_early,V_NS_diff,positive_lag_max_minus_tau0,,scs,,0.0013234945401342534,5.286791989888651,4141,,,,
lag_minus_tau0_delta_R2,T3_early,V_NS_diff,positive_lag_max_minus_tau0,,south_china_scs,,0.010516661462100937,61.61213406816269,6161,,,,
lag_minus_tau0_delta_R2,T3_early,V_NS_diff,positive_lag_max_minus_tau0,,north_northeast,,-0.00016533391654550368,-0.7487928595207958,6161,,,,
lag_minus_tau0_delta_R2,T3_early,V_NS_diff,positive_lag_max_minus_tau0,,main_easm_domain,,0.009598561779398074,184.8480812509215,22701,,,,
simple_R2,T3_early,V_pos_centroid_lat,lag0,0.0,main_meiyu,270.0,0.03410127285172731,134.6801932553325,4545,0.1131835691879263,0.5984598459845984,0.5984598459845984,
simple_R2,T3_early,V_pos_centroid_lat,lag0,0.0,south_china,270.0,0.0709604582940762,116.71662357381703,1769,-1.1897254168233016,0.10966647823629169,0.8903335217637083,
simple_R2,T3_early,V_pos_centroid_lat,lag0,0.0,scs,270.0,0.05934824534302662,237.07073854768757,4141,-0.5966327576135496,0.3786524993962811,0.6213475006037189,
simple_R2,T3_early,V_pos_centroid_lat,lag0,0.0,south_china_scs,270.0,0.07329806649922542,429.41862456654553,6161,-0.7832009093467702,0.2876156468105827,0.7123843531894173,
simple_R2,T3_early,V_pos_centroid_lat,lag0,0.0,north_northeast,270.0,0.02637460292778474,119.44986701858042,6161,0.3550173651623767,0.7537737380295406,0.7537737380295406,
simple_R2,T3_early,V_pos_centroid_lat,lag0,0.0,main_easm_domain,270.0,0.0463756141162782,893.096641272517,22701,-0.24022522609753888,0.47416413373860183,0.5258358662613982,
simple_R2,T3_early,V_pos_centroid_lat,lag1,1.0,main_meiyu,270.0,0.03547031354011214,140.08710769186337,4545,0.017252882253159577,0.5526952695269527,0.5526952695269527,
simple_R2,T3_early,V_pos_centroid_lat,lag1,1.0,south_china,270.0,0.05698089754199935,93.72287227551587,1769,-1.061400200021244,0.08366308648954211,0.9163369135104579,
simple_R2,T3_early,V_pos_centroid_lat,lag1,1.0,scs,270.0,0.04375715299387981,174.7910240150365,4141,-0.2464503359576865,0.49843033083796184,0.5015696691620382,
simple_R2,T3_early,V_pos_centroid_lat,lag1,1.0,south_china_scs,270.0,0.049752861488118666,291.47843004431155,6161,-0.4581082415099566,0.3648758318454796,0.6351241681545203,
simple_R2,T3_early,V_pos_centroid_lat,lag1,1.0,north_northeast,270.0,0.026374376488326332,119.44884148036593,6161,0.34217519332865787,0.7701671806524915,0.7701671806524915,
simple_R2,T3_early,V_pos_centroid_lat,lag1,1.0,main_easm_domain,270.0,0.037783499778561096,727.6306177454863,22701,-0.15130783364414813,0.48865688736179025,0.5113431126382098,
simple_R2,T3_early,V_pos_centroid_lat,lag2,2.0,main_meiyu,270.0,0.03327444157487857,131.41469062615715,4545,-0.06875316022891816,0.517051705170517,0.4829482948294829,
simple_R2,T3_early,V_pos_centroid_lat,lag2,2.0,south_china,270.0,0.03292353476061911,54.153029810624155,1769,-0.736196291984819,0.10570944036178632,0.8942905596382137,
simple_R2,T3_early,V_pos_centroid_lat,lag2,2.0,scs,270.0,0.033390747822534206,133.38168973984494,4141,0.07504127126718677,0.5764308138130886,0.5764308138130886,
simple_R2,T3_early,V_pos_centroid_lat,lag2,2.0,south_china_scs,270.0,0.032011637857380745,187.54101104405072,6161,-0.11380011563010964,0.4422983281934751,0.557701671806525,
simple_R2,T3_early,V_pos_centroid_lat,lag2,2.0,north_northeast,270.0,0.0251078435063369,113.71274768257427,6161,0.2989519935333045,0.7368933614672942,0.7368933614672942,
simple_R2,T3_early,V_pos_centroid_lat,lag2,2.0,main_easm_domain,270.0,0.030848339453789907,594.0740382636525,22701,-0.06315717427459111,0.49848024316109424,0.5015197568389058,
simple_R2,T3_early,V_pos_centroid_lat,lag3,3.0,main_meiyu,270.0,0.028750180534359723,113.54649098668868,4545,-0.12654887124212844,0.4675467546754675,0.5324532453245324,
simple_R2,T3_early,V_pos_centroid_lat,lag3,3.0,south_china,270.0,0.01581284384824511,26.00915759898983,1769,-0.35975601551804737,0.18654607122668174,0.8134539287733182,
simple_R2,T3_early,V_pos_centroid_lat,lag3,3.0,scs,270.0,0.028226220373462906,112.751621748374,4141,0.2726350379855896,0.6761651774933591,0.6761651774933591,
simple_R2,T3_early,V_pos_centroid_lat,lag3,3.0,south_china_scs,270.0,0.024044857388521062,140.86742094058604,6161,0.138079573879384,0.5598117188768057,0.5598117188768057,
simple_R2,T3_early,V_pos_centroid_lat,lag3,3.0,north_northeast,270.0,0.02174889640484554,98.50016663655171,6161,0.2275491740605043,0.7057295893523778,0.7057295893523778,
simple_R2,T3_early,V_pos_centroid_lat,lag3,3.0,main_easm_domain,270.0,0.026066676188792087,501.9892759797875,22701,-0.0039893004651963,0.5173340381480992,0.5173340381480992,
simple_R2,T3_early,V_pos_centroid_lat,lag4,4.0,main_meiyu,270.0,0.024587464452990985,97.10618364850015,4545,-0.14586004527465624,0.38481848184818485,0.6151815181518152,
simple_R2,T3_early,V_pos_centroid_lat,lag4,4.0,south_china,270.0,0.009977584657908087,16.411252417040366,1769,-0.13261254076962495,0.40079140757490106,0.5992085924250989,
simple_R2,T3_early,V_pos_centroid_lat,lag4,4.0,scs,270.0,0.029830298206605897,119.15922342881468,4141,0.3633948941171444,0.7870079690895919,0.7870079690895919,
simple_R2,T3_early,V_pos_centroid_lat,lag4,4.0,south_china_scs,270.0,0.02463479328530219,144.32357569987784,6161,0.2631406897813585,0.7029702970297029,0.7029702970297029,
simple_R2,T3_early,V_pos_centroid_lat,lag4,4.0,north_northeast,270.0,0.01806037266276403,81.79494185296406,6161,0.1747041933887228,0.6826813828923876,0.6826813828923876,
simple_R2,T3_early,V_pos_centroid_lat,lag4,4.0,main_easm_domain,270.0,0.023179568182245664,446.38965724109914,22701,0.03251492957536544,0.5405488744989208,0.5405488744989208,
simple_R2,T3_early,V_pos_centroid_lat,lag5,5.0,main_meiyu,270.0,0.022078338835850753,87.19659685718966,4545,-0.14682616182991942,0.32123212321232125,0.6787678767876788,
simple_R2,T3_early,V_pos_centroid_lat,lag5,5.0,south_china,270.0,0.008710082866490632,14.326450077476562,1769,-0.05155571920383532,0.5036743923120407,0.4963256076879593,
simple_R2,T3_early,V_pos_centroid_lat,lag5,5.0,scs,270.0,0.031438861079584934,125.58474091620471,4141,0.36282685135685994,0.8135716010625452,0.8135716010625452,
simple_R2,T3_early,V_pos_centroid_lat,lag5,5.0,south_china_scs,270.0,0.025465577680690594,149.19074763793716,6161,0.2737874359632881,0.7362441162149002,0.7362441162149002,
simple_R2,T3_early,V_pos_centroid_lat,lag5,5.0,north_northeast,270.0,0.014783773527464633,66.95531253015089,6161,0.12774451527279912,0.6484336958285992,0.6484336958285992,
simple_R2,T3_early,V_pos_centroid_lat,lag5,5.0,main_easm_domain,270.0,0.020722643758699054,399.07446816288734,22701,0.04252906186563084,0.5372010043610413,0.5372010043610413,
positive_lag_max_R2,T3_early,V_pos_centroid_lat,positive_lag_max,,main_meiyu,270.0,0.04767996211305158,188.30811799060027,4545,-0.052173251916002805,0.4871287128712871,0.5128712871287129,
positive_lag_max_R2,T3_early,V_pos_centroid_lat,positive_lag_max,,south_china,270.0,0.06029680376942433,99.17691510805415,1769,-1.055438669181172,0.11927642736009045,0.8807235726399095,
positive_lag_max_R2,T3_early,V_pos_centroid_lat,positive_lag_max,,scs,270.0,0.06740369998224016,269.2488184490867,4141,-0.007885339031176329,0.6066167592368993,0.3933832407631007,
positive_lag_max_R2,T3_early,V_pos_centroid_lat,positive_lag_max,,south_china_scs,270.0,0.06743201784657651,395.0522263193619,6161,-0.2613738823658699,0.46745658172374616,0.5325434182762538,
positive_lag_max_R2,T3_early,V_pos_centroid_lat,positive_lag_max,,north_northeast,270.0,0.034728595549878775,157.28487482952642,6161,0.3381179074452834,0.7385164745982795,0.7385164745982795,
positive_lag_max_R2,T3_early,V_pos_centroid_lat,positive_lag_max,,main_easm_domain,270.0,0.05100169300572392,982.1851762095771,22701,-0.11803114752972989,0.4963657988634862,0.5036342011365138,
lag_minus_tau0_delta_R2,T3_early,V_pos_centroid_lat,positive_lag_max_minus_tau0,,main_meiyu,,0.013578689261324274,53.62792473526775,4545,,,,
lag_minus_tau0_delta_R2,T3_early,V_pos_centroid_lat,positive_lag_max_minus_tau0,,south_china,,-0.01066365452465186,-17.539708465762878,1769,,,,
lag_minus_tau0_delta_R2,T3_early,V_pos_centroid_lat,positive_lag_max_minus_tau0,,scs,,0.008055454639213524,32.17807990139907,4141,,,,
lag_minus_tau0_delta_R2,T3_early,V_pos_centroid_lat,positive_lag_max_minus_tau0,,south_china_scs,,-0.0058660486526489015,-34.366398247183625,6161,,,,
lag_minus_tau0_delta_R2,T3_early,V_pos_centroid_lat,positive_lag_max_minus_tau0,,north_northeast,,0.008353992622094044,37.835007810946024,6161,,,,
lag_minus_tau0_delta_R2,T3_early,V_pos_centroid_lat,positive_lag_max_minus_tau0,,main_easm_domain,,0.00462607888944572,89.0885349370601,22701,,,,
partial_R2,T3_early,V_strength,lag0,0.0,main_meiyu,270.0,0.018811947278402325,74.29625005437353,4545,,,,0.018811947278402325
partial_R2,T3_early,V_strength,lag0,0.0,south_china,270.0,0.029704276661298965,48.85795499292561,1769,,,,0.029704276661298965
partial_R2,T3_early,V_strength,lag0,0.0,scs,270.0,0.07227935693529026,288.72497293493404,4141,,,,0.07227935693529026
partial_R2,T3_early,V_strength,lag0,0.0,south_china_scs,270.0,0.05518971633837448,323.330385263205,6161,,,,0.05518971633837448
partial_R2,T3_early,V_strength,lag0,0.0,north_northeast,270.0,0.027905360916303742,126.38262876164346,6161,,,,0.027905360916303742
partial_R2,T3_early,V_strength,lag0,0.0,main_easm_domain,270.0,0.03169669148710729,610.4115114380836,22701,,,,0.03169669148710729
partial_R2,T3_early,V_NS_diff,lag0,0.0,main_meiyu,270.0,0.023575085187406735,93.10787438510641,4545,,,,0.023575085187406735
partial_R2,T3_early,V_NS_diff,lag0,0.0,south_china,270.0,0.031550289367338814,51.89429911052446,1769,,,,0.031550289367338814
partial_R2,T3_early,V_NS_diff,lag0,0.0,scs,270.0,0.08003545026059311,319.7072330210848,4141,,,,0.08003545026059311
partial_R2,T3_early,V_NS_diff,lag0,0.0,south_china_scs,270.0,0.06338177522743071,371.3237748370466,6161,,,,0.06338177522743071
partial_R2,T3_early,V_NS_diff,lag0,0.0,north_northeast,270.0,0.026643667753979604,120.66845437689459,6161,,,,0.026643667753979604
partial_R2,T3_early,V_NS_diff,lag0,0.0,main_easm_domain,270.0,0.034460765069204695,663.6417463242842,22701,,,,0.034460765069204695
partial_R2,T3_early,V_pos_centroid_lat,lag0,0.0,main_meiyu,270.0,0.021967754751647885,86.7598540442113,4545,,,,0.021967754751647885
partial_R2,T3_early,V_pos_centroid_lat,lag0,0.0,south_china,270.0,0.013483322193043889,22.177532089887475,1769,,,,0.013483322193043889
partial_R2,T3_early,V_pos_centroid_lat,lag0,0.0,scs,270.0,0.04557129224383815,182.03773079347886,4141,,,,0.04557129224383815
partial_R2,T3_early,V_pos_centroid_lat,lag0,0.0,south_china_scs,270.0,0.038596474793497475,226.1184491014668,6161,,,,0.038596474793497475
partial_R2,T3_early,V_pos_centroid_lat,lag0,0.0,north_northeast,270.0,0.03010704276205415,136.35398660207022,6161,,,,0.03010704276205415
partial_R2,T3_early,V_pos_centroid_lat,lag0,0.0,main_easm_domain,270.0,0.028740678946651263,553.4849365183122,22701,,,,0.028740678946651263
partial_R2,T3_early,V_strength,lag1,1.0,main_meiyu,270.0,0.01629807996061722,64.36793630345696,4545,,,,0.01629807996061722
partial_R2,T3_early,V_strength,lag1,1.0,south_china,270.0,0.03161834900560567,52.00624443008881,1769,,,,0.03161834900560567
partial_R2,T3_early,V_strength,lag1,1.0,scs,270.0,0.04811682701921762,192.2060484195524,4141,,,,0.04811682701921762
partial_R2,T3_early,V_strength,lag1,1.0,south_china_scs,270.0,0.03822250811453167,223.9275556088409,6161,,,,0.03822250811453167
partial_R2,T3_early,V_strength,lag1,1.0,north_northeast,270.0,0.024349708370551143,110.27917405116536,6161,,,,0.024349708370551143
partial_R2,T3_early,V_strength,lag1,1.0,main_easm_domain,270.0,0.024607024056344528,473.87945055199646,22701,,,,0.024607024056344528
partial_R2,T3_early,V_NS_diff,lag1,1.0,main_meiyu,270.0,0.02403794143275941,94.9358873406515,4545,,,,0.02403794143275941
partial_R2,T3_early,V_NS_diff,lag1,1.0,south_china,270.0,0.04013460040086582,66.01387814971983,1769,,,,0.04013460040086582
partial_R2,T3_early,V_NS_diff,lag1,1.0,scs,270.0,0.058535699505326194,233.82496707232036,4141,,,,0.058535699505326194
partial_R2,T3_early,V_NS_diff,lag1,1.0,south_china_scs,270.0,0.050302330363250915,294.69750770721157,6161,,,,0.050302330363250915
partial_R2,T3_early,V_NS_diff,lag1,1.0,north_northeast,270.0,0.025436098859635402,115.19940734554636,6161,,,,0.025436098859635402
partial_R2,T3_early,V_NS_diff,lag1,1.0,main_easm_domain,270.0,0.029332205695210115,564.8764956906862,22701,,,,0.029332205695210115
partial_R2,T3_early,V_pos_centroid_lat,lag1,1.0,main_meiyu,270.0,0.02507699277897691,99.03953580911912,4545,,,,0.02507699277897691
partial_R2,T3_early,V_pos_centroid_lat,lag1,1.0,south_china,270.0,0.014412405699198036,23.705699923965405,1769,,,,0.014412405699198036
partial_R2,T3_early,V_pos_centroid_lat,lag1,1.0,scs,270.0,0.03935631183873539,157.21155461622075,4141,,,,0.03935631183873539
partial_R2,T3_early,V_pos_centroid_lat,lag1,1.0,south_china_scs,270.0,0.033272918463525196,194.9302562035903,6161,,,,0.033272918463525196
partial_R2,T3_early,V_pos_centroid_lat,lag1,1.0,north_northeast,270.0,0.032122656356567615,145.48264633904162,6161,,,,0.032122656356567615
partial_R2,T3_early,V_pos_centroid_lat,lag1,1.0,main_easm_domain,270.0,0.026766403932851457,515.46455840856,22701,,,,0.026766403932851457
partial_R2,T3_early,V_strength,lag2,2.0,main_meiyu,270.0,0.01252279207684818,49.45774500381533,4545,,,,0.01252279207684818
partial_R2,T3_early,V_strength,lag2,2.0,south_china,270.0,0.03029365435778779,49.82737058574503,1769,,,,0.03029365435778779
partial_R2,T3_early,V_strength,lag2,2.0,scs,270.0,0.023691089395637167,94.63572221150633,4141,,,,0.023691089395637167
partial_R2,T3_early,V_strength,lag2,2.0,south_china_scs,270.0,0.02212438083282552,129.61625920540178,6161,,,,0.02212438083282552
partial_R2,T3_early,V_strength,lag2,2.0,north_northeast,270.0,0.0185603448021579,84.05930221990927,6161,,,,0.0185603448021579
partial_R2,T3_early,V_strength,lag2,2.0,main_easm_domain,270.0,0.016947546932009255,326.3740552272931,22701,,,,0.016947546932009255
partial_R2,T3_early,V_NS_diff,lag2,2.0,main_meiyu,270.0,0.02124012281148541,83.88613109709641,4545,,,,0.02124012281148541
partial_R2,T3_early,V_NS_diff,lag2,2.0,south_china,270.0,0.04550658630375317,74.84978580229902,1769,,,,0.04550658630375317
partial_R2,T3_early,V_NS_diff,lag2,2.0,scs,270.0,0.033143432477625696,132.39377120690847,4141,,,,0.033143432477625696
partial_R2,T3_early,V_NS_diff,lag2,2.0,south_china_scs,270.0,0.035314727278136566,206.8922461260329,6161,,,,0.035314727278136566
partial_R2,T3_early,V_NS_diff,lag2,2.0,north_northeast,270.0,0.020776592387616834,94.09662790356668,6161,,,,0.020776592387616834
partial_R2,T3_early,V_NS_diff,lag2,2.0,main_easm_domain,270.0,0.02256896093151949,434.63064778856926,22701,,,,0.02256896093151949
partial_R2,T3_early,V_pos_centroid_lat,lag2,2.0,main_meiyu,270.0,0.02268660221237742,89.59888340693067,4545,,,,0.02268660221237742
partial_R2,T3_early,V_pos_centroid_lat,lag2,2.0,south_china,270.0,0.020395829448453997,33.54730797179343,1769,,,,0.020395829448453997
partial_R2,T3_early,V_pos_centroid_lat,lag2,2.0,scs,270.0,0.023944208587383015,95.64682461867856,4141,,,,0.023944208587383015
partial_R2,T3_early,V_pos_centroid_lat,lag2,2.0,south_china_scs,270.0,0.024573884146953714,143.96673793235755,6161,,,,0.024573884146953714
partial_R2,T3_early,V_pos_centroid_lat,lag2,2.0,north_northeast,270.0,0.027710736893212042,125.50118179766154,6161,,,,0.027710736893212042
partial_R2,T3_early,V_pos_centroid_lat,lag2,2.0,main_easm_domain,270.0,0.02207522658171639,425.1223642241854,22701,,,,0.02207522658171639
partial_R2,T3_early,V_strength,lag3,3.0,main_meiyu,270.0,0.009930147414950921,39.2183065633513,4545,,,,0.009930147414950921
partial_R2,T3_early,V_strength,lag3,3.0,south_china,270.0,0.025963659402567032,42.70534229823583,1769,,,,0.025963659402567032
partial_R2,T3_early,V_strength,lag3,3.0,scs,270.0,0.015507170367129177,61.944482275280805,4141,,,,0.015507170367129177
partial_R2,T3_early,V_strength,lag3,3.0,south_china_scs,270.0,0.016725879282331272,97.98899778837516,6161,,,,0.016725879282331272
partial_R2,T3_early,V_strength,lag3,3.0,north_northeast,270.0,0.011650883307430313,52.766537017906906,6161,,,,0.011650883307430313
partial_R2,T3_early,V_strength,lag3,3.0,main_easm_domain,270.0,0.012714791210946336,244.86009600876878,22701,,,,0.012714791210946336
partial_R2,T3_early,V_NS_diff,lag3,3.0,main_meiyu,270.0,0.019869739814277757,78.47391532144978,4545,,,,0.019869739814277757
partial_R2,T3_early,V_NS_diff,lag3,3.0,south_china,270.0,0.04652412047751981,76.52343836864569,1769,,,,0.04652412047751981
partial_R2,T3_early,V_NS_diff,lag3,3.0,scs,270.0,0.021868036749705895,87.3534102461868,4141,,,,0.021868036749705895
partial_R2,T3_early,V_NS_diff,lag3,3.0,south_china_scs,270.0,0.029178309029801425,170.94188058681402,6161,,,,0.029178309029801425
partial_R2,T3_early,V_NS_diff,lag3,3.0,north_northeast,270.0,0.014256240555370482,64.56612989346445,6161,,,,0.014256240555370482
partial_R2,T3_early,V_NS_diff,lag3,3.0,main_easm_domain,270.0,0.01884628273403329,362.93970723569043,22701,,,,0.01884628273403329
partial_R2,T3_early,V_pos_centroid_lat,lag3,3.0,main_meiyu,270.0,0.01947329959931332,76.90820705602087,4545,,,,0.01947329959931332
partial_R2,T3_early,V_pos_centroid_lat,lag3,3.0,south_china,270.0,0.0270548972053697,44.50022348870681,1769,,,,0.0270548972053697
partial_R2,T3_early,V_pos_centroid_lat,lag3,3.0,scs,270.0,0.013430822692168219,53.65036550839637,4141,,,,0.013430822692168219
partial_R2,T3_early,V_pos_centroid_lat,lag3,3.0,south_china_scs,270.0,0.020316214699212423,119.02307099228364,6161,,,,0.020316214699212423
partial_R2,T3_early,V_pos_centroid_lat,lag3,3.0,north_northeast,270.0,0.01927429431311017,87.2927603453163,6161,,,,0.01927429431311017
partial_R2,T3_early,V_pos_centroid_lat,lag3,3.0,main_easm_domain,270.0,0.018307463336046492,352.56318061141917,22701,,,,0.018307463336046492
partial_R2,T3_early,V_strength,lag4,4.0,main_meiyu,270.0,0.01039273400255375,41.04525452762701,4545,,,,0.01039273400255375
partial_R2,T3_early,V_strength,lag4,4.0,south_china,270.0,0.01782913641113919,29.325580093088085,1769,,,,0.01782913641113919
partial_R2,T3_early,V_strength,lag4,4.0,scs,270.0,0.01389002708507672,55.48468974059462,4141,,,,0.01389002708507672
partial_R2,T3_early,V_strength,lag4,4.0,south_china_scs,270.0,0.014403934286536834,84.38582277933509,6161,,,,0.014403934286536834
partial_R2,T3_early,V_strength,lag4,4.0,north_northeast,270.0,0.009229877403466539,41.80186641901723,6161,,,,0.009229877403466539
partial_R2,T3_early,V_strength,lag4,4.0,main_easm_domain,270.0,0.011089986447834434,213.5697787954927,22701,,,,0.011089986447834434
partial_R2,T3_early,V_NS_diff,lag4,4.0,main_meiyu,270.0,0.021202270520668247,83.7366365646026,4545,,,,0.021202270520668247
partial_R2,T3_early,V_NS_diff,lag4,4.0,south_china,270.0,0.03521317930659842,57.91906496619501,1769,,,,0.03521317930659842
partial_R2,T3_early,V_NS_diff,lag4,4.0,scs,270.0,0.0154130248586247,61.56841142258581,4141,,,,0.0154130248586247
partial_R2,T3_early,V_NS_diff,lag4,4.0,south_china_scs,270.0,0.021886220654400677,128.2209916201811,6161,,,,0.021886220654400677
partial_R2,T3_early,V_NS_diff,lag4,4.0,north_northeast,270.0,0.010860673867925082,49.18769972795136,6161,,,,0.010860673867925082
partial_R2,T3_early,V_NS_diff,lag4,4.0,main_easm_domain,270.0,0.0158634548159059,305.4967246264661,22701,,,,0.0158634548159059
partial_R2,T3_early,V_pos_centroid_lat,lag4,4.0,main_meiyu,270.0,0.02058793096054492,81.31035262377853,4545,,,,0.02058793096054492
partial_R2,T3_early,V_pos_centroid_lat,lag4,4.0,south_china,270.0,0.024234368145390428,39.86098303723844,1769,,,,0.024234368145390428
partial_R2,T3_early,V_pos_centroid_lat,lag4,4.0,scs,270.0,0.007543381002066286,30.13256575607548,4141,,,,0.007543381002066286
partial_R2,T3_early,V_pos_centroid_lat,lag4,4.0,south_china_scs,270.0,0.015295353120956224,89.60822315183512,6161,,,,0.015295353120956224
partial_R2,T3_early,V_pos_centroid_lat,lag4,4.0,north_northeast,270.0,0.014116514192940199,63.93331295752853,6161,,,,0.014116514192940199
partial_R2,T3_early,V_pos_centroid_lat,lag4,4.0,main_easm_domain,270.0,0.015067985235878718,290.177656109649,22701,,,,0.015067985235878718
partial_R2,T3_early,V_strength,lag5,5.0,main_meiyu,270.0,0.008845236605226634,34.933539887521334,4545,,,,0.008845236605226634
partial_R2,T3_early,V_strength,lag5,5.0,south_china,270.0,0.009030384263021399,14.85328570435653,1769,,,,0.009030384263021399
partial_R2,T3_early,V_strength,lag5,5.0,scs,270.0,0.01293237590313191,51.659284765898136,4141,,,,0.01293237590313191
partial_R2,T3_early,V_strength,lag5,5.0,south_china_scs,270.0,0.011233626464795846,65.81249214067543,6161,,,,0.011233626464795846
partial_R2,T3_early,V_strength,lag5,5.0,north_northeast,270.0,0.007242322871261002,32.800285420274626,6161,,,,0.007242322871261002
partial_R2,T3_early,V_strength,lag5,5.0,main_easm_domain,270.0,0.009371752859584494,180.480219210577,22701,,,,0.009371752859584494
partial_R2,T3_early,V_NS_diff,lag5,5.0,main_meiyu,270.0,0.01781491798701197,70.35856426095663,4545,,,,0.01781491798701197
partial_R2,T3_early,V_NS_diff,lag5,5.0,south_china,270.0,0.018377890906337797,30.228178151081217,1769,,,,0.018377890906337797
partial_R2,T3_early,V_NS_diff,lag5,5.0,scs,270.0,0.011248779898214906,44.93404215771868,4141,,,,0.011248779898214906
partial_R2,T3_early,V_NS_diff,lag5,5.0,south_china_scs,270.0,0.013451628029323124,78.80671186045228,6161,,,,0.013451628029323124
partial_R2,T3_early,V_NS_diff,lag5,5.0,north_northeast,270.0,0.008003658727937528,36.24835503047848,6161,,,,0.008003658727937528
partial_R2,T3_early,V_NS_diff,lag5,5.0,main_easm_domain,270.0,0.01208519637947528,232.73542574694753,22701,,,,0.01208519637947528
partial_R2,T3_early,V_pos_centroid_lat,lag5,5.0,main_meiyu,270.0,0.01922179663976599,75.91491664884457,4545,,,,0.01922179663976599
partial_R2,T3_early,V_pos_centroid_lat,lag5,5.0,south_china,270.0,0.013465339922599582,22.147954633076914,1769,,,,0.013465339922599582
partial_R2,T3_early,V_pos_centroid_lat,lag5,5.0,scs,270.0,0.004801104429983782,19.178349190985266,4141,,,,0.004801104429983782
