window,v_index,lag,region,n_years,n_samples,observed_region_series_R2,observed_region_series_beta,boot_R2_mean,boot_R2_ci90_low,boot_R2_ci90_high,boot_R2_ci95_low,boot_R2_ci95_high,boot_beta_mean,boot_beta_ci90_low,boot_beta_ci90_high,boot_beta_ci95_low,boot_beta_ci95_high,prob_R2_gt_0_05,prob_R2_gt_0_10,prob_beta_gt_0,prob_beta_lt_0
T3_early,V_NS_diff,5,north_northeast,45,270,0.010222767278182122,0.0019571651292693937,0.021212851624328864,9.947191560827415e-05,0.07402819402501477,2.311122034439504e-05,0.09436847932684031,0.0018876979207881944,-0.0016424278262993097,0.005383930669844389,-0.002099441145756071,0.005992429017373876,0.123,0.025,0.818,0.182
T3_early,V_NS_diff,5,main_easm_domain,45,270,0.04203652760683518,-0.003332042712403919,0.05791823531024697,0.002362978043684312,0.14969054574084592,0.00043532933236806155,0.176193222536212,-0.0034528102309411535,-0.006191365042897689,-0.0005185774020587722,-0.0065138410216931935,0.00015683668764872072,0.494,0.164,0.032,0.968
T3_early,V_pos_centroid_lat,0,main_meiyu,45,270,0.009700337697491098,0.11318356918792921,0.022019815182163557,0.00011907227881430021,0.08471486094802891,4.230147016037121e-05,0.10156308665504687,0.11433121871212916,-0.09360461643011549,0.3393012812386611,-0.13604593396986087,0.39521365836058303,0.14,0.027,0.797,0.203
T3_early,V_pos_centroid_lat,0,south_china,45,270,0.1747120364232718,-1.189725416823291,0.1765852749306408,0.06490380908534865,0.2998873476535639,0.053056882253579817,0.32126608349679986,-1.1706066035034042,-1.6027237470228068,-0.7414761705682806,-1.6806621904518768,-0.646052618840028,0.979,0.839,0.0,1.0
T3_early,V_pos_centroid_lat,0,scs,45,270,0.05558703615868966,-0.5966327576135595,0.06125941642103372,0.005033313648501383,0.1358497516804525,0.0015705783510802293,0.15489428081842016,-0.577816084165864,-0.936977801323801,-0.1867248824262438,-1.013934281564374,-0.10163202488237255,0.543,0.182,0.008,0.992
T3_early,V_pos_centroid_lat,0,south_china_scs,45,270,0.1310658738001688,-0.7832009093467787,0.1360980549856024,0.03169831652186924,0.2561365217742184,0.02069775766376565,0.2842436351450591,-0.7679686719041322,-1.0674014577383355,-0.4113780240548744,-1.1217829060106659,-0.33465259511520923,0.899,0.663,0.001,0.999
T3_early,V_pos_centroid_lat,0,north_northeast,45,270,0.15395271822008746,0.3550173651623837,0.15250343222718868,0.05151934050844917,0.26192829303088794,0.03786810633369062,0.28299174410737565,0.3458235043621259,0.22629911009424708,0.4540886688452961,0.20129538355431245,0.4731449959326129,0.956,0.791,1.0,0.0
T3_early,V_pos_centroid_lat,0,main_easm_domain,45,270,0.10000404551794907,-0.24022522609754987,0.10649199193923854,0.024059392818831668,0.2064488635459075,0.013213689483252324,0.22781665709095608,-0.2371914790816653,-0.33564850048592076,-0.12675991425611036,-0.3589978658403301,-0.09871747682389415,0.855,0.503,0.001,0.999
T3_early,V_pos_centroid_lat,1,main_meiyu,45,270,0.00023527559155685825,0.017252882253160285,0.010530792718568474,5.8956873261601854e-05,0.04024469775128695,1.9567167945024116e-05,0.05029008601636721,0.010776947563210836,-0.1940188525548111,0.19030427869852298,-0.2255501692757172,0.23870850161311294,0.028,0.002,0.559,0.441
T3_early,V_pos_centroid_lat,1,south_china,45,270,0.14515137372705972,-1.0614002000212341,0.1476279434011991,0.036856890880923046,0.27627539108824456,0.023714427267808633,0.30100890046391,-1.0358893309070887,-1.4879556999235157,-0.5694730770443367,-1.5358063205951684,-0.45700923369136653,0.916,0.723,0.002,0.998
T3_early,V_pos_centroid_lat,1,scs,45,270,0.009900374728412601,-0.24645033595769064,0.01794442932012133,0.0001179392637361455,0.062054535497994674,2.4766633784591536e-05,0.07727461145341033,-0.22574251413942859,-0.6081037480754035,0.17139275536544318,-0.6804195482461836,0.3034226161387176,0.092,0.008,0.167,0.833
T3_early,V_pos_centroid_lat,1,south_china_scs,45,270,0.046807230438379206,-0.4581082415099612,0.057085925878068565,0.0013697661634708776,0.1480482887537217,0.00039243237097274597,0.16725555899035235,-0.4443910964883274,-0.7909390807175379,-0.03850129458072137,-0.8639078878062003,0.04685257520932748,0.466,0.184,0.036,0.964
T3_early,V_pos_centroid_lat,1,north_northeast,45,270,0.14928586360677693,0.3421751933286645,0.15409970987447655,0.05280278985071515,0.2687222630424615,0.04043377455458067,0.29865184975319203,0.33776261876953495,0.20934355442503957,0.45493758749795926,0.18865084044522348,0.4742871818938066,0.953,0.764,1.0,0.0
T3_early,V_pos_centroid_lat,1,main_easm_domain,45,270,0.04141299575979322,-0.15130783364415498,0.049380745878608724,0.0019094645621556944,0.1194699295425195,0.0006171712043290948,0.13877452226597306,-0.1486096705216646,-0.2508917349587503,-0.02985614179805124,-0.27428969483813154,-0.008572551447013877,0.423,0.092,0.019,0.981
T3_early,V_pos_centroid_lat,2,main_meiyu,45,270,0.003944944708690076,-0.0687531602289194,0.013386103841196581,4.141885839165242e-05,0.05260824453407151,1.0595645445163084e-05,0.06472417606030635,-0.07411871521468363,-0.2570127272344595,0.1004528816087982,-0.2913135371798384,0.13419708940950678,0.055,0.004,0.244,0.756
T3_early,V_pos_centroid_lat,2,south_china,45,270,0.07373133617542217,-0.7361962919848118,0.08322319159695307,0.004294658855586737,0.19917026189894896,0.001099729239252296,0.2339229924146918,-0.7120452456442226,-1.2104076269471846,-0.17629962065887672,-1.2907475446027996,-0.08069954383378612,0.621,0.351,0.014,0.986
T3_early,V_pos_centroid_lat,2,scs,45,270,0.000969159377437111,0.07504127126718821,0.010576525140425617,4.414913722925862e-05,0.04382961828617059,9.964953804887337e-06,0.057063972692005256,0.09586866196657473,-0.2660164113658039,0.5320513132531025,-0.3303294666878969,0.6126237855218326,0.035,0.001,0.644,0.356
T3_early,V_pos_centroid_lat,2,south_china_scs,45,270,0.0030497495403709928,-0.11380011563011043,0.013150642143668921,6.19562422250779e-05,0.04948790784598979,1.0502157567780511e-05,0.064190403271724,-0.09177344791772743,-0.44694900910210816,0.292293338627679,-0.499531444811941,0.3743864291697053,0.049,0.001,0.329,0.671
T3_early,V_pos_centroid_lat,2,north_northeast,45,270,0.12031688587959455,0.29895199353331026,0.12714113349108955,0.02332569980612816,0.2582764121964591,0.014788271247016161,0.29075447158462114,0.29740293766590964,0.1280368201643876,0.4437225126456079,0.10411312369070712,0.46546852988394205,0.872,0.609,0.998,0.002
T3_early,V_pos_centroid_lat,2,main_easm_domain,45,270,0.00761835552618623,-0.06315717427459386,0.016688160892523726,9.318854145464447e-05,0.057322140184556565,2.411993548727136e-05,0.07088210594589554,-0.06165855276285931,-0.16706098750940232,0.05332297166664937,-0.18649203345460516,0.08348892203257151,0.069,0.005,0.179,0.821
T3_early,V_pos_centroid_lat,3,main_meiyu,45,270,0.014535090995830323,-0.12654887124213124,0.026191033356716794,0.00024341320554967913,0.08287501819051282,9.315674563382695e-05,0.09941554907976036,-0.1375796145350963,-0.32824925281014067,0.048188916292119244,-0.3721940593436778,0.07750187251391863,0.164,0.025,0.11,0.89
T3_early,V_pos_centroid_lat,3,south_china,45,270,0.01914814005155332,-0.35975601551804437,0.038150353295393034,0.00017428423625661483,0.13694381416918297,4.7517261429717405e-05,0.16800255767090144,-0.34691306556754176,-0.9724435035000037,0.27024683540910716,-1.0673155751689762,0.3670426444789936,0.268,0.107,0.186,0.814
T3_early,V_pos_centroid_lat,3,scs,45,270,0.013912455485789163,0.27263503798559474,0.026693170741539658,0.00017219599396064948,0.08818179496904052,5.6909572479869824e-05,0.11094387473880661,0.31474818737753274,-0.08888404557883019,0.7891787137790153,-0.12661431102013745,0.8799634566543427,0.186,0.032,0.895,0.105
T3_early,V_pos_centroid_lat,3,south_china_scs,45,270,0.004882961019246842,0.13807957387938596,0.01760626877546239,5.6850997863639896e-05,0.06609714532847705,1.6568056728729927e-05,0.07909535919496835,0.17616099006542169,-0.14317155547874955,0.5546632657597022,-0.21407570794911274,0.6525639980149178,0.095,0.011,0.793,0.207
T3_early,V_pos_centroid_lat,3,north_northeast,45,270,0.07580883371254113,0.22754917406050895,0.08778305551606772,0.007540562234231784,0.20753510211377443,0.0030336915332823573,0.24076813566783048,0.2304653934744331,0.07371962046529561,0.3959553813133692,0.04313815732453649,0.42933313910781534,0.66,0.37,0.99,0.01
T3_early,V_pos_centroid_lat,3,main_easm_domain,45,270,3.30563549099395e-05,-0.003989300465196256,0.011003742776969486,5.441419048943008e-05,0.0410426123677786,1.02306894371342e-05,0.05156920489622193,0.0042686883465383844,-0.11052066682824897,0.1357696037050702,-0.12723672277902356,0.16136798092704152,0.027,0.002,0.481,0.519
T3_early,V_pos_centroid_lat,4,main_meiyu,45,270,0.02029150239871756,-0.14586004527465943,0.03159739613816183,0.0002825978586980343,0.09657451440258011,0.00010307320686069098,0.11955947065326623,-0.1513819288789846,-0.3397925719927061,0.033892519119819504,-0.3849897300484536,0.07259853914718417,0.236,0.044,0.092,0.908
T3_early,V_pos_centroid_lat,4,south_china,45,270,0.0027341351005471413,-0.13261254076962373,0.024410741452310303,0.00010910094310759902,0.09191316621630245,2.358139077957443e-05,0.11233089402667643,-0.08075819654001036,-0.7316303825099024,0.5542801660053938,-0.8280414411946552,0.6804617951243568,0.153,0.041,0.425,0.575
T3_early,V_pos_centroid_lat,4,scs,45,270,0.0259739741613835,0.3633948941171508,0.04216706414467038,0.000589232340362071,0.12707826215247314,0.00018892684011969656,0.14755360063534598,0.4169449943897784,0.02345901751008617,0.914393856700408,-0.05085000007883953,1.021526292793554,0.317,0.097,0.964,0.036
T3_early,V_pos_centroid_lat,4,south_china_scs,45,270,0.01863548546911067,0.26314068978136157,0.032245179549461565,0.0002579836196912951,0.10243300926890335,6.082889158425525e-05,0.12404400992641369,0.29328167957293383,-0.04243433011670945,0.6906372174990085,-0.10959218676214331,0.7599383567643637,0.23,0.053,0.915,0.085
T3_early,V_pos_centroid_lat,4,north_northeast,45,270,0.04695872096802276,0.17470419338872625,0.05717518985575363,0.0017531836213681685,0.15288371164476763,0.000489751404562246,0.17414570208533292,0.1721232802406616,0.004426825004725139,0.3300728717658085,-0.028836875670107964,0.35750614064659686,0.468,0.184,0.954,0.046
T3_early,V_pos_centroid_lat,4,main_easm_domain,45,270,0.0023076365823618784,0.03251492957536705,0.01685625165495509,9.373815805335474e-05,0.06783251095544139,3.477707718344521e-05,0.09471767474195623,0.04382502006701525,-0.08006801049469194,0.20070161261809924,-0.09787123761147278,0.24124273298325735,0.092,0.022,0.652,0.348
T3_early,V_pos_centroid_lat,5,main_meiyu,45,270,0.022098684158810784,-0.14682616182992247,0.03385635282600468,0.0003029447017203654,0.10428997774510185,6.0075550686369176e-05,0.12338121138495563,-0.15695135012990635,-0.3336214863308951,0.006475383298779,-0.3709445529234815,0.03702461167260173,0.26,0.058,0.059,0.941
T3_early,V_pos_centroid_lat,5,south_china,45,270,0.0004441426554841149,-0.05155571920383478,0.024441821049172544,0.00016741729963404238,0.0881641512102099,5.3470992041885246e-05,0.10298916867902409,-0.008297939256382137,-0.6383174215097944,0.6759703796559373,-0.7005082508520756,0.7527852914521597,0.162,0.027,0.451,0.549
T3_early,V_pos_centroid_lat,5,scs,45,270,0.027829000540895887,0.36282685135686626,0.04114012430509638,0.0007776375227065027,0.12300218392381947,0.00015387582469418416,0.15050441931069133,0.4050007833854628,0.021863031518610535,0.8928383695163732,-0.033071006000986364,1.0149872839032652,0.321,0.093,0.962,0.038
T3_early,V_pos_centroid_lat,5,south_china_scs,45,270,0.021682518699092324,0.27378743596329097,0.038256533058621686,0.00048739388673193357,0.12217517757325559,0.00010451053734191455,0.1397419857304375,0.3165439721739877,-0.04695372666254297,0.7506117908100437,-0.12816622879773829,0.8606907453126937,0.291,0.085,0.919,0.081
T3_early,V_pos_centroid_lat,5,north_northeast,45,270,0.026984360677049443,0.1277445152728016,0.042641113213110815,0.0002631945293089409,0.14055704888664625,5.984800693646279e-05,0.1649234666763982,0.12975529286500342,-0.030824722508365546,0.29699374465779405,-0.05652092901478779,0.3272775131769345,0.328,0.12,0.909,0.091
T3_early,V_pos_centroid_lat,5,main_easm_domain,45,270,0.004243179385467165,0.04252906186563276,0.017376093962115324,6.052100990794829e-05,0.06729806182976061,1.3835405024479515e-05,0.08421587044828267,0.05530091034638011,-0.05485858750111838,0.19919986646639845,-0.06751245793225527,0.22498748762701512,0.102,0.015,0.746,0.254
T3_full,V_strength,0,main_meiyu,45,495,0.011805812528731726,0.21658375935770643,0.020050612138957546,0.00015266587146498372,0.06621492074590758,4.5943506120195955e-05,0.07599901285775539,0.22562248406621724,-0.08184521594995188,0.5450713949187384,-0.14513925098404873,0.5868423284553426,0.092,0.013,0.883,0.117
T3_full,V_strength,0,south_china,45,495,0.022718774730181267,0.735274858438297,0.030293122915642966,0.0009355619507302777,0.07842620091500688,0.00020397373477286674,0.09225398292131665,0.774920276422035,0.10491615192755724,1.4555202466948163,-0.01580110136000903,1.6139450019335382,0.19,0.015,0.972,0.028
T3_full,V_strength,0,scs,45,495,0.00616668058164607,-0.3233394373838746,0.014766538459872603,8.487727894980911e-05,0.05025916608923101,2.2877320402497656e-05,0.06785547423563695,-0.33927527940355434,-0.9978731872129811,0.2763658689894191,-1.1418228803022803,0.3830859937858617,0.052,0.008,0.183,0.817
T3_full,V_strength,0,south_china_scs,45,495,0.007279522995858354,-0.30463544247457736,0.01435997069794575,6.595944819385786e-05,0.04997783548771164,2.0487522215944626e-05,0.06360413874152095,-0.2977071958261812,-0.8180810670056035,0.19574128874525207,-0.9247302767288473,0.26992063065185096,0.05,0.004,0.178,0.822
T3_full,V_strength,0,north_northeast,45,495,0.14528359331761753,0.5453403180377007,0.149266618387142,0.07540690204968734,0.229331726759767,0.06200387563775151,0.24593036665799078,0.5450300574307012,0.39910953013931877,0.6834327885462487,0.36908021202490815,0.7155894940447696,0.992,0.844,1.0,0.0
T3_full,V_strength,0,main_easm_domain,45,495,0.00733511964169094,-0.11270425151894115,0.01584450676710785,3.751352332293498e-05,0.057107876370327854,8.733976023022145e-06,0.07382195643592335,-0.10405777883497956,-0.2968944006258425,0.10034609101962098,-0.3338294604294161,0.13959722207951678,0.069,0.004,0.203,0.797
T3_full,V_strength,1,main_meiyu,45,495,0.016401992400316947,0.25543072667623806,0.025933584371465784,0.00042520605207842287,0.07934381591563697,0.0001094894884705929,0.09648363946719804,0.2757382251238131,-0.027940523358178655,0.5989115812133033,-0.09425374220887961,0.663151359793557,0.155,0.02,0.93,0.07
T3_full,V_strength,1,south_china,45,495,0.00668244057401196,0.39899890655633236,0.014294503440895135,4.476705863442328e-05,0.05130688047338354,1.038856705557688e-05,0.06358787891273195,0.4305115603525775,-0.23389390701911725,1.1242021252263605,-0.35347148654436195,1.2601030790246621,0.054,0.001,0.862,0.138
T3_full,V_strength,1,scs,45,495,0.020970660771293708,-0.5966036393196081,0.030797881776889177,0.0006659716208978051,0.08882991936864186,0.0002919356485431668,0.1062724599336005,-0.6412763550997804,-1.2800530240845949,-0.07504129966986363,-1.4368821440812993,0.04409451784873159,0.214,0.029,0.032,0.968
T3_full,V_strength,1,south_china_scs,45,495,0.02768436630548714,-0.594419640983813,0.035225258733220036,0.0020337508256356865,0.09144551716357259,0.0006981532828457947,0.10467830268328615,-0.6127919391042428,-1.095813953494068,-0.15958014592162403,-1.2231851966696317,-0.0779554552932416,0.251,0.029,0.012,0.988
T3_full,V_strength,1,north_northeast,45,495,0.1353141103942902,0.526596239374808,0.1390345719938013,0.06692662725602676,0.2260730823083523,0.05764185110687143,0.2406124221952963,0.5275081160542677,0.3790844854840988,0.6594989362593734,0.35514795705297403,0.6825746330079866,0.984,0.796,1.0,0.0
T3_full,V_strength,1,main_easm_domain,45,495,0.018739023062971365,-0.18024244099160297,0.02744227021527802,0.00042234506847319697,0.08448085577886319,7.598055411389298e-05,0.10216604693555525,-0.17683688764090766,-0.3675569663959575,0.034866558036406536,-0.4084267579854573,0.06548621556521976,0.174,0.029,0.07,0.93
T3_full,V_strength,2,main_meiyu,45,495,0.01133646759681424,0.21440245947591124,0.02204888501999273,0.00010044955453117921,0.07833971239050239,3.2251968083526855e-05,0.09510782713733125,0.23883118194517527,-0.06875786602120344,0.6167116688590314,-0.12368120313280936,0.6902617998826119,0.117,0.022,0.886,0.114
T3_full,V_strength,2,south_china,45,495,0.00016665310991492762,-0.06361754648341568,0.0072851352849977215,2.5057352391421908e-05,0.02876640753836464,6.407243586121743e-06,0.03843893927257608,-0.05713442315501364,-0.7498641658115087,0.6434851036325849,-0.8610239361254254,0.8060399513732116,0.008,0.0,0.454,0.546
T3_full,V_strength,2,scs,45,495,0.03615054716020493,-0.7908667734344136,0.041093779548077906,0.002604660217872948,0.09678759852633632,0.0011914848618567748,0.11210941444476934,-0.7831393891873345,-1.3688914033701904,-0.20738248371502802,-1.4785162681452764,-0.13603772887624682,0.338,0.045,0.007,0.993
T3_full,V_strength,2,south_china_scs,45,495,0.05359749596464225,-0.8350532284901893,0.06183438965039389,0.009776200749384999,0.13766436355989412,0.004176577093701518,0.15621048645917912,-0.8433323313426113,-1.3757021695769152,-0.3499189558196669,-1.4572812028422137,-0.23096336106831072,0.543,0.174,0.004,0.996
T3_full,V_strength,2,north_northeast,45,495,0.10228392035876728,0.4622489617924921,0.10193475897532533,0.03714436434461445,0.18120045634695672,0.029102351120503626,0.19995078804263414,0.4471826768637552,0.29634883540797236,0.5928242527766826,0.25634032639908033,0.6187589936109701,0.899,0.476,1.0,0.0
T3_full,V_strength,2,main_easm_domain,45,495,0.03641017434853698,-0.2536652744483511,0.04450264787639845,0.003206482287314995,0.10912602437543094,0.0007716762457423352,0.12660962248439775,-0.25262291061418096,-0.4334949250935662,-0.06705187307971738,-0.4715082452538765,-0.011975553402178448,0.366,0.076,0.023,0.977
T3_full,V_strength,3,main_meiyu,45,495,0.0027424592146106765,0.1066877606403873,0.011819704360516681,5.8678966803794855e-05,0.045843771531453775,2.8657606824241928e-05,0.06106469531412071,0.11819817801180375,-0.17821204232730578,0.4696982346684417,-0.22053634931772195,0.5489339809559501,0.038,0.002,0.709,0.291
T3_full,V_strength,3,south_china,45,495,0.012579565248743424,-0.559186455979054,0.019425682365871232,0.0002196107466221838,0.060112709593457325,4.4783307516088265e-05,0.07562930165546206,-0.5762339938285397,-1.275429761377434,0.05360571009292778,-1.4300175498551886,0.22200238421511717,0.08,0.008,0.07,0.93
T3_full,V_strength,3,scs,45,495,0.043937870617849095,-0.8821024301319614,0.05111092478348688,0.007578097310897584,0.10692786294913405,0.004600369033773574,0.12030792138963216,-0.9024457093456367,-1.4306915420563433,-0.3548240149974985,-1.532162105844673,-0.2645632377223351,0.466,0.076,0.002,0.998
T3_full,V_strength,3,south_china_scs,45,495,0.07357860788450371,-0.9898543953487758,0.0815172340284346,0.02094265253709778,0.16534412806234974,0.014950321689947022,0.18324452520867462,-1.0004473750163767,-1.5155140346291842,-0.5318443583660085,-1.6421760074058358,-0.4591701740723036,0.744,0.293,0.001,0.999
T3_full,V_strength,3,north_northeast,45,495,0.06053576874368294,0.3597757737460088,0.0651360831776436,0.013234973867542021,0.13618145543719704,0.008649375809207011,0.15117850974494204,0.3530693920241696,0.1724102855836015,0.5178214481973467,0.1422576747137516,0.5442861252723503,0.608,0.168,1.0,0.0
T3_full,V_strength,3,main_easm_domain,45,495,0.0568655994641134,-0.3207214991596753,0.06581555721767157,0.01111300616380656,0.1481577200677106,0.005997194747236062,0.16277585729738359,-0.32437688765493955,-0.5183020277997267,-0.14823895767414877,-0.5436892860693686,-0.11535065354790239,0.572,0.206,0.004,0.996
T3_full,V_strength,4,main_meiyu,45,495,0.00019383710511012642,-0.028603476059406524,0.008107866683263815,3.428588226666515e-05,0.031589228146245686,8.359636789347368e-06,0.04115364846760909,-0.021778768573076833,-0.30150932657033425,0.2754531993960708,-0.354031489077143,0.3698430812234556,0.013,0.0,0.424,0.576
T3_full,V_strength,4,south_china,45,495,0.03831553698441573,-0.9841632233539075,0.04476087828483051,0.0029427941611465964,0.1120709336512397,0.0010748273781344489,0.1312680893460439,-0.9912954923374777,-1.811050326993174,-0.2425910620438011,-2.0088231322910617,-0.14694584702921587,0.376,0.074,0.011,0.989
T3_full,V_strength,4,scs,45,495,0.042456239863320054,-0.8744321682337693,0.048411727935413866,0.005112997429223505,0.11048886726501116,0.002137657695130347,0.1257937753083896,-0.8768152297262738,-1.4554490416187793,-0.30132279169835874,-1.5307498065197462,-0.19462986213801065,0.425,0.077,0.007,0.993
T3_full,V_strength,4,south_china_scs,45,495,0.07972135429967245,-1.0390554209796972,0.08567645402865731,0.023317803392810508,0.16041519392085932,0.015247995156004968,0.18167795454113242,-1.0486633946798796,-1.5327024429250695,-0.5484268993633711,-1.6299277968057235,-0.46888678609490075,0.788,0.349,0.0,1.0
T3_full,V_strength,4,north_northeast,45,495,0.02640555085080915,0.23962346667197887,0.034422157296783884,0.0006761165030575379,0.09228405919299672,0.0002499238185986316,0.10952734694702686,0.23811277861398109,0.024657442016640274,0.4434862034195539,-0.02005611306577498,0.4705192610308346,0.248,0.036,0.964,0.036
T3_full,V_strength,4,main_easm_domain,45,495,0.07397340556450498,-0.3688900277169408,0.08517414296267183,0.018531975052684307,0.17544298910286496,0.012179615277388374,0.19292198800440785,-0.3748135340684411,-0.5587747678609637,-0.18681148936819503,-0.5973474569259594,-0.1491280819214979,0.731,0.355,0.0,1.0
T3_full,V_strength,5,main_meiyu,45,495,0.004772333966116431,-0.14239418929416628,0.0129062655583869,5.678149115016094e-05,0.04685645286535647,1.5388088426981455e-05,0.05733458321476956,-0.13789683947135012,-0.43047977199068693,0.16710415551018828,-0.4774041455369988,0.22482891605716324,0.044,0.003,0.21,0.79
T3_full,V_strength,5,south_china,45,495,0.06296372275798783,-1.2657600068290695,0.06896040124764827,0.013408851207803251,0.14791284284338557,0.00841771782618918,0.16609644705325305,-1.2779696587758536,-2.0697625758123626,-0.546415971913903,-2.233037682773436,-0.42432836713084393,0.626,0.207,0.001,0.999
T3_full,V_strength,5,scs,45,495,0.03548473490845015,-0.8020522121732278,0.042665452509252876,0.0034717505190002174,0.10159852657642049,0.001969134916036504,0.11970312360265611,-0.8073564469209443,-1.3827975110407231,-0.2525411751721527,-1.479032509223576,-0.16873354167797971,0.353,0.053,0.009,0.991
T3_full,V_strength,5,south_china_scs,45,495,0.07141480250326186,-0.9866701623544077,0.07844846880784288,0.020508521751214242,0.15320536358237666,0.013218686457304746,0.17339224799089156,-0.9948604358422035,-1.4629876476166899,-0.528996883282383,-1.5588349367482934,-0.44231715170029023,0.744,0.272,0.0,1.0
T3_full,V_strength,5,north_northeast,45,495,0.006084058041455591,0.11539975902225894,0.012347774644493914,8.066310368593191e-05,0.04634156288105124,2.2834844043212027e-05,0.053162312819477565,0.10992184502839544,-0.09473032769397208,0.3133170368115476,-0.12965591608268573,0.3422053870324615,0.034,0.002,0.819,0.181
T3_full,V_strength,5,main_easm_domain,45,495,0.08120026920429145,-0.38776119014374866,0.0886697552339354,0.02139062585832877,0.17552046777298558,0.014846459884247078,0.1918657255697471,-0.38662181733282625,-0.5617689500793706,-0.20494714197936836,-0.6037358517065721,-0.16445941511826007,0.784,0.354,0.0,1.0
T3_full,V_NS_diff,0,main_meiyu,45,495,0.014450796820379627,0.0030869447079585406,0.02459260582886997,0.0001916355129659935,0.07464158973041195,6.329172814412094e-05,0.08722206588098212,0.003430496153800335,-0.00033368670882229955,0.0077741710310385926,-0.0010017045832263925,0.008696914098601995,0.152,0.016,0.927,0.073
T3_full,V_NS_diff,0,south_china,45,495,0.006798653185405396,-0.005181717283743997,0.013550854108008619,7.702707193487152e-05,0.048948209385274874,1.6780790115762898e-05,0.06070077004221233,-0.0049267132428674485,-0.01402985380050908,0.004044515784090651,-0.015654653098734553,0.006074599090509534,0.047,0.003,0.177,0.823
T3_full,V_NS_diff,0,scs,45,495,0.08547462182161362,-0.015508027134377564,0.09211871230752129,0.024463197186593313,0.18238809736164907,0.01613005613588614,0.20434047845824327,-0.015590362863858263,-0.024126230353784767,-0.00837740516292888,-0.025335699103907046,-0.006635691380569229,0.803,0.383,0.0,1.0
T3_full,V_NS_diff,0,south_china_scs,45,495,0.11685141464694215,-0.01572356289906158,0.12507444555351954,0.04502257223275791,0.2197224679612168,0.0350906527837943,0.2417429190893632,-0.01587460954249485,-0.022304790723313584,-0.00986813035676861,-0.023579140840095193,-0.00875177453641518,0.931,0.631,0.0,1.0
T3_full,V_NS_diff,0,north_northeast,45,495,0.14915446893741305,0.007118401215138085,0.15364796035790962,0.07396471278689011,0.24817108930038187,0.06323241038958921,0.2673570287814991,0.007084463602663078,0.0053783212117161396,0.008758408110995,0.004911924820719758,0.009044388041159424,0.987,0.843,1.0,0.0
T3_full,V_NS_diff,0,main_easm_domain,45,495,0.11664778249712225,-0.005790018462358656,0.12336403517780958,0.03982711392368613,0.2259363979827631,0.030946898619260373,0.2499031779167639,-0.005739172531791637,-0.007922481159457713,-0.003674106502379226,-0.008321968467235243,-0.0032718060862212545,0.907,0.614,0.0,1.0
T3_full,V_NS_diff,1,main_meiyu,45,495,0.012612860048431034,0.002900237985220523,0.02167102801313427,0.00013332028053718572,0.07258725847838919,2.0241182034980668e-05,0.08583356072133229,0.0030696158161358086,-0.0007756807954459361,0.007492420079737449,-0.0013452468583024645,0.008257004216733723,0.126,0.012,0.889,0.111
T3_full,V_NS_diff,1,south_china,45,495,0.032006683451475226,-0.011306456139575757,0.03964655554760904,0.002375262573950595,0.10109960976211216,0.000952605462029582,0.12074932085219844,-0.011507923665942834,-0.020492288124166654,-0.0027428130537750593,-0.022297318164340763,-0.001191638886933838,0.302,0.054,0.013,0.987
T3_full,V_NS_diff,1,scs,45,495,0.08441200290105287,-0.015498296154735133,0.08974595811983592,0.022038515315635925,0.17510139584548898,0.014483619504344384,0.20375526479981512,-0.015563588497358533,-0.023449307332124053,-0.007782947446821424,-0.025025374806971194,-0.006422294988941048,0.78,0.371,0.0,1.0
T3_full,V_NS_diff,1,south_china_scs,45,495,0.13819747433224347,-0.017196019255831474,0.14334375620121093,0.06325319406926957,0.24748247465935172,0.050737757510034745,0.2770415135453695,-0.01721356391426538,-0.023664247351637857,-0.011450413186366732,-0.02507372328314501,-0.010480614527415758,0.975,0.755,0.0,1.0
T3_full,V_NS_diff,1,north_northeast,45,495,0.14895512981892445,0.0071537861628589725,0.15417956917353628,0.06785122193889062,0.2516594842597937,0.053919065297355316,0.2713342936897666,0.0071077757262034925,0.0051615991008984894,0.008912960368550882,0.0047118279842905415,0.009217560039961888,0.981,0.841,1.0,0.0
T3_full,V_NS_diff,1,main_easm_domain,45,495,0.12189011247109686,-0.0059520947842264015,0.12694829792716736,0.04088447963424143,0.23650768906158953,0.024483886832295416,0.25251271239468265,-0.005851796112452382,-0.007952743133197231,-0.0036192522791993844,-0.008204129503396867,-0.003021018290223049,0.924,0.646,0.0,1.0
T3_full,V_NS_diff,2,main_meiyu,45,495,0.004168879471067594,0.0016744441466151688,0.013140547806370452,7.861783682340427e-05,0.04764206700635914,1.9742395397972934e-05,0.05688371268724765,0.001963296230224004,-0.0019067919379333967,0.006180328160263494,-0.0025852672464108575,0.007025065031611032,0.046,0.002,0.774,0.226
T3_full,V_NS_diff,2,south_china,45,495,0.06497084574868121,-0.01617705914215583,0.07199387940306347,0.013525676215309555,0.14981303814165006,0.007576495686088644,0.17218386659873525,-0.016331056200703426,-0.02587152728233573,-0.0072204093878676535,-0.02783126217147609,-0.005395896807918348,0.637,0.243,0.004,0.996
