scope,object,config_id,sensitivity_group,changed_factor,changed_value,candidate_id,perturbed_candidate_day,perturbed_candidate_date,perturbed_peak_score,nearest_joint_candidate_day,distance_to_nearest_joint_candidate,nearest_joint_lineage_status,nearest_joint_derived_window_id,nearest_strict_accepted_window_id,distance_to_nearest_strict_anchor,matched_object_native_baseline_candidate_id,matched_object_native_baseline_candidate_day,object_support_class,was_v10_window_conditioned_main_peak,v10_window_id_if_main,candidate_provenance_class
H_only,H,BAND_MAX_HW_8,candidate_band,band_max_half_width,8,CP008,155,09-03,9.746850391531572,160,5,strict_accepted_main_window,W007,W160,,CP008,155.0,object_candidate,True,W160,BASELINE_MAIN_CANDIDATE
H_only,H,BAND_MAX_HW_12,candidate_band,band_max_half_width,12,CP001,19,04-20,18.08402735192542,18,1,derived_non_strict_candidate_window,W001,nan,,CP001,19.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,BAND_MAX_HW_12,candidate_band,band_max_half_width,12,CP002,35,05-06,10.10918859242761,45,10,strict_accepted_main_window,W002,W045,,CP002,35.0,object_candidate,True,W045,BASELINE_MAIN_CANDIDATE
H_only,H,BAND_MAX_HW_12,candidate_band,band_max_half_width,12,CP003,57,05-28,3.066305324426809,45,12,strict_accepted_main_window,W002,W045,,CP003,57.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,BAND_MAX_HW_12,candidate_band,band_max_half_width,12,CP004,77,06-17,13.498661553176767,81,4,strict_accepted_main_window,W003,W081,,CP004,77.0,object_candidate,True,W081,BASELINE_MAIN_CANDIDATE
H_only,H,BAND_MAX_HW_12,candidate_band,band_max_half_width,12,CP005,95,07-05,13.787305052806543,96,1,derived_non_strict_candidate_window,W004,nan,,CP005,95.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,BAND_MAX_HW_12,candidate_band,band_max_half_width,12,CP006,115,07-25,34.607065236011024,113,2,strict_accepted_main_window,W005,W113,,CP006,115.0,object_strong_candidate,True,W113,BASELINE_MAIN_CANDIDATE
H_only,H,BAND_MAX_HW_12,candidate_band,band_max_half_width,12,CP007,129,08-08,4.241067494898854,132,3,derived_non_strict_candidate_window,W006,nan,,CP007,129.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,BAND_MAX_HW_12,candidate_band,band_max_half_width,12,CP008,155,09-03,9.746850391531572,160,5,strict_accepted_main_window,W007,W160,,CP008,155.0,object_candidate,True,W160,BASELINE_MAIN_CANDIDATE
H_only,H,MERGE_GAP_0,window_merge,merge_gap_days,0,CP001,19,04-20,18.08402735192542,18,1,derived_non_strict_candidate_window,W001,nan,,CP001,19.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,MERGE_GAP_0,window_merge,merge_gap_days,0,CP002,35,05-06,10.10918859242761,45,10,strict_accepted_main_window,W002,W045,,CP002,35.0,object_candidate,True,W045,BASELINE_MAIN_CANDIDATE
H_only,H,MERGE_GAP_0,window_merge,merge_gap_days,0,CP003,57,05-28,3.066305324426809,45,12,strict_accepted_main_window,W002,W045,,CP003,57.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,MERGE_GAP_0,window_merge,merge_gap_days,0,CP004,77,06-17,13.498661553176767,81,4,strict_accepted_main_window,W003,W081,,CP004,77.0,object_candidate,True,W081,BASELINE_MAIN_CANDIDATE
H_only,H,MERGE_GAP_0,window_merge,merge_gap_days,0,CP005,95,07-05,13.787305052806543,96,1,derived_non_strict_candidate_window,W004,nan,,CP005,95.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,MERGE_GAP_0,window_merge,merge_gap_days,0,CP006,115,07-25,34.607065236011024,113,2,strict_accepted_main_window,W005,W113,,CP006,115.0,object_strong_candidate,True,W113,BASELINE_MAIN_CANDIDATE
H_only,H,MERGE_GAP_0,window_merge,merge_gap_days,0,CP007,129,08-08,4.241067494898854,132,3,derived_non_strict_candidate_window,W006,nan,,CP007,129.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,MERGE_GAP_0,window_merge,merge_gap_days,0,CP008,155,09-03,9.746850391531572,160,5,strict_accepted_main_window,W007,W160,,CP008,155.0,object_candidate,True,W160,BASELINE_MAIN_CANDIDATE
H_only,H,MERGE_GAP_2,window_merge,merge_gap_days,2,CP001,19,04-20,18.08402735192542,18,1,derived_non_strict_candidate_window,W001,nan,,CP001,19.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,MERGE_GAP_2,window_merge,merge_gap_days,2,CP002,35,05-06,10.10918859242761,45,10,strict_accepted_main_window,W002,W045,,CP002,35.0,object_candidate,True,W045,BASELINE_MAIN_CANDIDATE
H_only,H,MERGE_GAP_2,window_merge,merge_gap_days,2,CP003,57,05-28,3.066305324426809,45,12,strict_accepted_main_window,W002,W045,,CP003,57.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,MERGE_GAP_2,window_merge,merge_gap_days,2,CP004,77,06-17,13.498661553176767,81,4,strict_accepted_main_window,W003,W081,,CP004,77.0,object_candidate,True,W081,BASELINE_MAIN_CANDIDATE
H_only,H,MERGE_GAP_2,window_merge,merge_gap_days,2,CP005,95,07-05,13.787305052806543,96,1,derived_non_strict_candidate_window,W004,nan,,CP005,95.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,MERGE_GAP_2,window_merge,merge_gap_days,2,CP006,115,07-25,34.607065236011024,113,2,strict_accepted_main_window,W005,W113,,CP006,115.0,object_strong_candidate,True,W113,BASELINE_MAIN_CANDIDATE
H_only,H,MERGE_GAP_2,window_merge,merge_gap_days,2,CP007,129,08-08,4.241067494898854,132,3,derived_non_strict_candidate_window,W006,nan,,CP007,129.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,MERGE_GAP_2,window_merge,merge_gap_days,2,CP008,155,09-03,9.746850391531572,160,5,strict_accepted_main_window,W007,W160,,CP008,155.0,object_candidate,True,W160,BASELINE_MAIN_CANDIDATE
H_only,H,CLOSE_NEIGHBOR_3,window_merge,close_neighbor_exemption_days,3,CP001,19,04-20,18.08402735192542,18,1,derived_non_strict_candidate_window,W001,nan,,CP001,19.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,CLOSE_NEIGHBOR_3,window_merge,close_neighbor_exemption_days,3,CP002,35,05-06,10.10918859242761,45,10,strict_accepted_main_window,W002,W045,,CP002,35.0,object_candidate,True,W045,BASELINE_MAIN_CANDIDATE
H_only,H,CLOSE_NEIGHBOR_3,window_merge,close_neighbor_exemption_days,3,CP003,57,05-28,3.066305324426809,45,12,strict_accepted_main_window,W002,W045,,CP003,57.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,CLOSE_NEIGHBOR_3,window_merge,close_neighbor_exemption_days,3,CP004,77,06-17,13.498661553176767,81,4,strict_accepted_main_window,W003,W081,,CP004,77.0,object_candidate,True,W081,BASELINE_MAIN_CANDIDATE
H_only,H,CLOSE_NEIGHBOR_3,window_merge,close_neighbor_exemption_days,3,CP005,95,07-05,13.787305052806543,96,1,derived_non_strict_candidate_window,W004,nan,,CP005,95.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,CLOSE_NEIGHBOR_3,window_merge,close_neighbor_exemption_days,3,CP006,115,07-25,34.607065236011024,113,2,strict_accepted_main_window,W005,W113,,CP006,115.0,object_strong_candidate,True,W113,BASELINE_MAIN_CANDIDATE
H_only,H,CLOSE_NEIGHBOR_3,window_merge,close_neighbor_exemption_days,3,CP007,129,08-08,4.241067494898854,132,3,derived_non_strict_candidate_window,W006,nan,,CP007,129.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,CLOSE_NEIGHBOR_3,window_merge,close_neighbor_exemption_days,3,CP008,155,09-03,9.746850391531572,160,5,strict_accepted_main_window,W007,W160,,CP008,155.0,object_candidate,True,W160,BASELINE_MAIN_CANDIDATE
H_only,H,CLOSE_NEIGHBOR_5,window_merge,close_neighbor_exemption_days,5,CP001,19,04-20,18.08402735192542,18,1,derived_non_strict_candidate_window,W001,nan,,CP001,19.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,CLOSE_NEIGHBOR_5,window_merge,close_neighbor_exemption_days,5,CP002,35,05-06,10.10918859242761,45,10,strict_accepted_main_window,W002,W045,,CP002,35.0,object_candidate,True,W045,BASELINE_MAIN_CANDIDATE
H_only,H,CLOSE_NEIGHBOR_5,window_merge,close_neighbor_exemption_days,5,CP003,57,05-28,3.066305324426809,45,12,strict_accepted_main_window,W002,W045,,CP003,57.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,CLOSE_NEIGHBOR_5,window_merge,close_neighbor_exemption_days,5,CP004,77,06-17,13.498661553176767,81,4,strict_accepted_main_window,W003,W081,,CP004,77.0,object_candidate,True,W081,BASELINE_MAIN_CANDIDATE
H_only,H,CLOSE_NEIGHBOR_5,window_merge,close_neighbor_exemption_days,5,CP005,95,07-05,13.787305052806543,96,1,derived_non_strict_candidate_window,W004,nan,,CP005,95.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,CLOSE_NEIGHBOR_5,window_merge,close_neighbor_exemption_days,5,CP006,115,07-25,34.607065236011024,113,2,strict_accepted_main_window,W005,W113,,CP006,115.0,object_strong_candidate,True,W113,BASELINE_MAIN_CANDIDATE
H_only,H,CLOSE_NEIGHBOR_5,window_merge,close_neighbor_exemption_days,5,CP007,129,08-08,4.241067494898854,132,3,derived_non_strict_candidate_window,W006,nan,,CP007,129.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,CLOSE_NEIGHBOR_5,window_merge,close_neighbor_exemption_days,5,CP008,155,09-03,9.746850391531572,160,5,strict_accepted_main_window,W007,W160,,CP008,155.0,object_candidate,True,W160,BASELINE_MAIN_CANDIDATE
H_only,H,PROTECT_THR_090,window_merge,significant_peak_threshold,0.90,CP001,19,04-20,18.08402735192542,18,1,derived_non_strict_candidate_window,W001,nan,,CP001,19.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,PROTECT_THR_090,window_merge,significant_peak_threshold,0.90,CP002,35,05-06,10.10918859242761,45,10,strict_accepted_main_window,W002,W045,,CP002,35.0,object_candidate,True,W045,BASELINE_MAIN_CANDIDATE
H_only,H,PROTECT_THR_090,window_merge,significant_peak_threshold,0.90,CP003,57,05-28,3.066305324426809,45,12,strict_accepted_main_window,W002,W045,,CP003,57.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,PROTECT_THR_090,window_merge,significant_peak_threshold,0.90,CP004,77,06-17,13.498661553176767,81,4,strict_accepted_main_window,W003,W081,,CP004,77.0,object_candidate,True,W081,BASELINE_MAIN_CANDIDATE
H_only,H,PROTECT_THR_090,window_merge,significant_peak_threshold,0.90,CP005,95,07-05,13.787305052806543,96,1,derived_non_strict_candidate_window,W004,nan,,CP005,95.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,PROTECT_THR_090,window_merge,significant_peak_threshold,0.90,CP006,115,07-25,34.607065236011024,113,2,strict_accepted_main_window,W005,W113,,CP006,115.0,object_strong_candidate,True,W113,BASELINE_MAIN_CANDIDATE
H_only,H,PROTECT_THR_090,window_merge,significant_peak_threshold,0.90,CP007,129,08-08,4.241067494898854,132,3,derived_non_strict_candidate_window,W006,nan,,CP007,129.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,PROTECT_THR_090,window_merge,significant_peak_threshold,0.90,CP008,155,09-03,9.746850391531572,160,5,strict_accepted_main_window,W007,W160,,CP008,155.0,object_candidate,True,W160,BASELINE_MAIN_CANDIDATE
H_only,H,SMOOTH_INPUT_5D,smooth_input,smoothed_fields_input,smooth5,CP001,18,04-19,18.65741936340934,18,0,derived_non_strict_candidate_window,W001,nan,,CP001,19.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH_INPUT_5D,smooth_input,smoothed_fields_input,smooth5,CP002,35,05-06,10.552832836710131,45,10,strict_accepted_main_window,W002,W045,,CP002,35.0,object_candidate,True,W045,BASELINE_MAIN_CANDIDATE
H_only,H,SMOOTH_INPUT_5D,smooth_input,smoothed_fields_input,smooth5,CP003,55,05-26,3.1269906825609013,45,10,strict_accepted_main_window,W002,W045,,CP003,57.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH_INPUT_5D,smooth_input,smoothed_fields_input,smooth5,CP004,60,05-31,2.697450028885572,45,15,strict_accepted_main_window,W002,W045,,CP003,57.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH_INPUT_5D,smooth_input,smoothed_fields_input,smooth5,CP005,77,06-17,13.724355549586724,81,4,strict_accepted_main_window,W003,W081,,CP004,77.0,object_candidate,True,W081,BASELINE_MAIN_CANDIDATE
H_only,H,SMOOTH_INPUT_5D,smooth_input,smoothed_fields_input,smooth5,CP006,95,07-05,16.231351929979546,96,1,derived_non_strict_candidate_window,W004,nan,,CP005,95.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH_INPUT_5D,smooth_input,smoothed_fields_input,smooth5,CP007,113,07-23,36.64765223117155,113,0,strict_accepted_main_window,W005,W113,,CP006,115.0,object_strong_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH_INPUT_5D,smooth_input,smoothed_fields_input,smooth5,CP008,129,08-08,6.689327019465169,132,3,derived_non_strict_candidate_window,W006,nan,,CP007,129.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH_INPUT_5D,smooth_input,smoothed_fields_input,smooth5,CP009,145,08-24,1.652550934661777,135,10,derived_non_strict_candidate_window,W006,nan,,,,,False,,NEW_CANDIDATE_NO_KNOWN_LINEAGE
H_only,H,SMOOTH_INPUT_5D,smooth_input,smoothed_fields_input,smooth5,CP010,155,09-03,11.350321255957892,160,5,strict_accepted_main_window,W007,W160,,CP008,155.0,object_candidate,True,W160,BASELINE_MAIN_CANDIDATE
H_only,H,SMOOTH5_DET_WIDTH_16,smooth5_detector_width,detector_width,16,CP001,18,04-19,11.519848638080925,18,0,derived_non_strict_candidate_window,W001,nan,,CP001,19.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_WIDTH_16,smooth5_detector_width,detector_width,16,CP002,36,05-07,6.999374243289956,45,9,strict_accepted_main_window,W002,W045,,CP002,35.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_WIDTH_16,smooth5_detector_width,detector_width,16,CP003,47,05-18,0.4557879358896253,45,2,strict_accepted_main_window,W002,W045,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
H_only,H,SMOOTH5_DET_WIDTH_16,smooth5_detector_width,detector_width,16,CP004,54,05-25,2.3588829028321516,45,9,strict_accepted_main_window,W002,W045,,CP003,57.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_WIDTH_16,smooth5_detector_width,detector_width,16,CP005,76,06-16,8.332227236002701,81,5,strict_accepted_main_window,W003,W081,,CP004,77.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_WIDTH_16,smooth5_detector_width,detector_width,16,CP006,95,07-05,12.274208346178108,96,1,derived_non_strict_candidate_window,W004,nan,,CP005,95.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_WIDTH_16,smooth5_detector_width,detector_width,16,CP007,114,07-24,24.376533437872034,113,1,strict_accepted_main_window,W005,W113,,CP006,115.0,object_strong_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_WIDTH_16,smooth5_detector_width,detector_width,16,CP008,129,08-08,7.575329205723783,132,3,derived_non_strict_candidate_window,W006,nan,,CP007,129.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_WIDTH_16,smooth5_detector_width,detector_width,16,CP009,136,08-15,0.6954995215788422,135,1,derived_non_strict_candidate_window,W006,nan,,CP007,129.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_WIDTH_16,smooth5_detector_width,detector_width,16,CP010,142,08-21,1.7019660041477085,135,7,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
H_only,H,SMOOTH5_DET_WIDTH_16,smooth5_detector_width,detector_width,16,CP011,155,09-03,9.943449371209994,160,5,strict_accepted_main_window,W007,W160,,CP008,155.0,object_candidate,True,W160,BASELINE_MAIN_CANDIDATE
H_only,H,SMOOTH5_DET_WIDTH_16,smooth5_detector_width,detector_width,16,CP012,164,09-12,1.3596681177375163,160,4,strict_accepted_main_window,W007,W160,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
H_only,H,SMOOTH5_DET_WIDTH_16,smooth5_detector_width,detector_width,16,CP013,170,09-18,4.387268544976413,160,10,strict_accepted_main_window,W007,W160,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
H_only,H,SMOOTH5_DET_WIDTH_24,smooth5_detector_width,detector_width,24,CP001,17,04-18,27.929810958929476,18,1,derived_non_strict_candidate_window,W001,nan,,CP001,19.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_WIDTH_24,smooth5_detector_width,detector_width,24,CP002,33,05-04,15.509803114666564,45,12,strict_accepted_main_window,W002,W045,,CP002,35.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_WIDTH_24,smooth5_detector_width,detector_width,24,CP003,60,05-31,5.04567300389228,45,15,strict_accepted_main_window,W002,W045,,CP003,57.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_WIDTH_24,smooth5_detector_width,detector_width,24,CP004,77,06-17,21.380675767218236,81,4,strict_accepted_main_window,W003,W081,,CP004,77.0,object_candidate,True,W081,BASELINE_MAIN_CANDIDATE
H_only,H,SMOOTH5_DET_WIDTH_24,smooth5_detector_width,detector_width,24,CP005,96,07-06,21.238400185739767,96,0,derived_non_strict_candidate_window,W004,nan,,CP005,95.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_WIDTH_24,smooth5_detector_width,detector_width,24,CP006,114,07-24,52.02274317001642,113,1,strict_accepted_main_window,W005,W113,,CP006,115.0,object_strong_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_WIDTH_24,smooth5_detector_width,detector_width,24,CP007,130,08-09,6.656267843641227,132,2,derived_non_strict_candidate_window,W006,nan,,CP007,129.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_WIDTH_24,smooth5_detector_width,detector_width,24,CP008,152,08-31,11.494003126898624,160,8,strict_accepted_main_window,W007,W160,,CP008,155.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_PEN_3,smooth5_detector_penalty,detector_penalty,3.0,CP001,18,04-19,18.65741936340934,18,0,derived_non_strict_candidate_window,W001,nan,,CP001,19.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_PEN_3,smooth5_detector_penalty,detector_penalty,3.0,CP002,35,05-06,10.552832836710131,45,10,strict_accepted_main_window,W002,W045,,CP002,35.0,object_candidate,True,W045,BASELINE_MAIN_CANDIDATE
H_only,H,SMOOTH5_DET_PEN_3,smooth5_detector_penalty,detector_penalty,3.0,CP003,55,05-26,3.1269906825609013,45,10,strict_accepted_main_window,W002,W045,,CP003,57.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_PEN_3,smooth5_detector_penalty,detector_penalty,3.0,CP004,60,05-31,2.697450028885572,45,15,strict_accepted_main_window,W002,W045,,CP003,57.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_PEN_3,smooth5_detector_penalty,detector_penalty,3.0,CP005,77,06-17,13.724355549586724,81,4,strict_accepted_main_window,W003,W081,,CP004,77.0,object_candidate,True,W081,BASELINE_MAIN_CANDIDATE
H_only,H,SMOOTH5_DET_PEN_3,smooth5_detector_penalty,detector_penalty,3.0,CP006,95,07-05,16.231351929979546,96,1,derived_non_strict_candidate_window,W004,nan,,CP005,95.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_PEN_3,smooth5_detector_penalty,detector_penalty,3.0,CP007,113,07-23,36.64765223117155,113,0,strict_accepted_main_window,W005,W113,,CP006,115.0,object_strong_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_PEN_3,smooth5_detector_penalty,detector_penalty,3.0,CP008,129,08-08,6.689327019465169,132,3,derived_non_strict_candidate_window,W006,nan,,CP007,129.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_PEN_3,smooth5_detector_penalty,detector_penalty,3.0,CP009,145,08-24,1.652550934661777,135,10,derived_non_strict_candidate_window,W006,nan,,,,,False,,NEW_CANDIDATE_NO_KNOWN_LINEAGE
H_only,H,SMOOTH5_DET_PEN_3,smooth5_detector_penalty,detector_penalty,3.0,CP010,155,09-03,11.350321255957892,160,5,strict_accepted_main_window,W007,W160,,CP008,155.0,object_candidate,True,W160,BASELINE_MAIN_CANDIDATE
H_only,H,SMOOTH5_DET_PEN_5,smooth5_detector_penalty,detector_penalty,5.0,CP001,18,04-19,18.65741936340934,18,0,derived_non_strict_candidate_window,W001,nan,,CP001,19.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_PEN_5,smooth5_detector_penalty,detector_penalty,5.0,CP002,35,05-06,10.552832836710131,45,10,strict_accepted_main_window,W002,W045,,CP002,35.0,object_candidate,True,W045,BASELINE_MAIN_CANDIDATE
H_only,H,SMOOTH5_DET_PEN_5,smooth5_detector_penalty,detector_penalty,5.0,CP003,55,05-26,3.1269906825609013,45,10,strict_accepted_main_window,W002,W045,,CP003,57.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_PEN_5,smooth5_detector_penalty,detector_penalty,5.0,CP004,60,05-31,2.697450028885572,45,15,strict_accepted_main_window,W002,W045,,CP003,57.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_PEN_5,smooth5_detector_penalty,detector_penalty,5.0,CP005,77,06-17,13.724355549586724,81,4,strict_accepted_main_window,W003,W081,,CP004,77.0,object_candidate,True,W081,BASELINE_MAIN_CANDIDATE
H_only,H,SMOOTH5_DET_PEN_5,smooth5_detector_penalty,detector_penalty,5.0,CP006,95,07-05,16.231351929979546,96,1,derived_non_strict_candidate_window,W004,nan,,CP005,95.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_PEN_5,smooth5_detector_penalty,detector_penalty,5.0,CP007,113,07-23,36.64765223117155,113,0,strict_accepted_main_window,W005,W113,,CP006,115.0,object_strong_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_PEN_5,smooth5_detector_penalty,detector_penalty,5.0,CP008,129,08-08,6.689327019465169,132,3,derived_non_strict_candidate_window,W006,nan,,CP007,129.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_DET_PEN_5,smooth5_detector_penalty,detector_penalty,5.0,CP009,145,08-24,1.652550934661777,135,10,derived_non_strict_candidate_window,W006,nan,,,,,False,,NEW_CANDIDATE_NO_KNOWN_LINEAGE
H_only,H,SMOOTH5_DET_PEN_5,smooth5_detector_penalty,detector_penalty,5.0,CP010,155,09-03,11.350321255957892,160,5,strict_accepted_main_window,W007,W160,,CP008,155.0,object_candidate,True,W160,BASELINE_MAIN_CANDIDATE
H_only,H,SMOOTH5_PEAK_DISTANCE_5,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP001,18,04-19,18.65741936340934,18,0,derived_non_strict_candidate_window,W001,nan,,CP001,19.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_PEAK_DISTANCE_5,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP002,35,05-06,10.552832836710131,45,10,strict_accepted_main_window,W002,W045,,CP002,35.0,object_candidate,True,W045,BASELINE_MAIN_CANDIDATE
H_only,H,SMOOTH5_PEAK_DISTANCE_5,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP003,55,05-26,3.1269906825609013,45,10,strict_accepted_main_window,W002,W045,,CP003,57.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_PEAK_DISTANCE_5,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP004,60,05-31,2.697450028885572,45,15,strict_accepted_main_window,W002,W045,,CP003,57.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_PEAK_DISTANCE_5,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP005,77,06-17,13.724355549586724,81,4,strict_accepted_main_window,W003,W081,,CP004,77.0,object_candidate,True,W081,BASELINE_MAIN_CANDIDATE
H_only,H,SMOOTH5_PEAK_DISTANCE_5,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP006,95,07-05,16.231351929979546,96,1,derived_non_strict_candidate_window,W004,nan,,CP005,95.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_PEAK_DISTANCE_5,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP007,113,07-23,36.64765223117155,113,0,strict_accepted_main_window,W005,W113,,CP006,115.0,object_strong_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_PEAK_DISTANCE_5,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP008,129,08-08,6.689327019465169,132,3,derived_non_strict_candidate_window,W006,nan,,CP007,129.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
H_only,H,SMOOTH5_PEAK_DISTANCE_5,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP009,145,08-24,1.652550934661777,135,10,derived_non_strict_candidate_window,W006,nan,,,,,False,,NEW_CANDIDATE_NO_KNOWN_LINEAGE
H_only,H,SMOOTH5_PEAK_DISTANCE_5,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP010,155,09-03,11.350321255957892,160,5,strict_accepted_main_window,W007,W160,,CP008,155.0,object_candidate,True,W160,BASELINE_MAIN_CANDIDATE
