window_id,target_name,contrast,object,day,profile_coord_index,difference_value_standardized
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,99,5,0.004230639644143074
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,99,6,-0.013125706513627867
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,99,7,-0.03155293038801797
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,99,8,-0.04534752249263052
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,99,9,-0.04709001211967423
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,99,10,-0.03610488597100209
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,100,0,0.04293504994640618
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,100,1,0.049536446607003196
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,100,2,0.04152647093133456
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,100,3,0.030277383499697226
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,100,4,0.01731039509810574
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,100,5,0.0028660331501202847
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,100,6,-0.013143063349382257
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,100,7,-0.030396876046331713
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,100,8,-0.04500662139734997
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,100,9,-0.047890279787766055
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,100,10,-0.03788334463517862
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,101,0,0.0417920364980207
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,101,1,0.05116826454285296
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,101,2,0.04247185125859307
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,101,3,0.02963559999553919
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,101,4,0.017298340374271325
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,101,5,0.0043939884124403195
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,101,6,-0.010463057193996522
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,101,7,-0.02737397907579514
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,101,8,-0.04190911847537383
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,101,9,-0.04591166607627829
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,101,10,-0.03655286792594402
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,102,0,0.037237414481726655
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,102,1,0.04922231924337695
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,102,2,0.040565058796719636
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,102,3,0.027421740272436247
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,102,4,0.01656016831023767
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,102,5,0.005190561061466057
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,102,6,-0.008368318042333435
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,102,7,-0.023774266334264035
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,102,8,-0.03688152677908091
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,102,9,-0.04021342686684769
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,102,10,-0.03127293757557601
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,103,0,0.029687384330339968
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,103,1,0.04398575341798168
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,103,2,0.03638654971360704
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,103,3,0.02459460296756466
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,103,4,0.015629192796320343
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,103,5,0.006372378768750912
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,103,6,-0.004958330358033131
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,103,7,-0.018425431462713845
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,103,8,-0.030917232317878764
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,103,9,-0.034486686457931195
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,103,10,-0.027925419567662885
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,104,0,0.01806481195791004
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,104,1,0.03411006161630634
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,104,2,0.030128436716718034
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,104,3,0.021300137348612525
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,104,4,0.014249366224554244
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,104,5,0.008104236777990555
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,104,6,0.00024756999639135576
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,104,7,-0.01023646317090934
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,104,8,-0.02117578645401175
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,104,9,-0.0274818380473014
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,104,10,-0.024441019374278273
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,105,0,0.006569282558973934
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,105,1,0.022955608441902996
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,105,2,0.022885407141256225
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,105,3,0.018080365295507408
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,105,4,0.013858970899180376
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,105,5,0.010630612180229468
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,105,6,0.006751443393064312
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,105,7,0.0003970293743105529
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,105,8,-0.008794107902614923
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,105,9,-0.01843810674901644
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,105,10,-0.021000339157391083
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,106,0,-0.005326515139412008
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,106,1,0.01131003517673659
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,106,2,0.016591368256999913
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,106,3,0.01580758343985876
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,106,4,0.015148529042409625
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,106,5,0.014953534190614994
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,106,6,0.014414096355134298
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,106,7,0.011602085513436385
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,106,8,0.004363109101127843
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,106,9,-0.00787590253958592
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,106,10,-0.016496382598176117
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,107,0,-0.014680993210196815
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,107,1,0.002039374851676537
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,107,2,0.011331555423600065
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,107,3,0.014952678852442305
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,107,4,0.017678267092547707
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,107,5,0.02047561619268086
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,107,6,0.022523268316900796
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,107,7,0.021573294648712542
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,107,8,0.01469755881967344
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,107,9,-2.3610335378628812e-05
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,107,10,-0.01297097171183893
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,108,0,-0.022316052106038386
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,108,1,-0.0052695549888147186
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,108,2,0.0077485521838107415
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,108,3,0.016620966707938518
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,108,4,0.022456017042347457
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,108,5,0.026605135124696432
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,108,6,0.028633462601230605
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,108,7,0.02797066742910538
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,108,8,0.02241819823003202
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,108,9,0.008444812668225176
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,108,10,-0.00777132140462485
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,109,0,-0.027578923851841186
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,109,1,-0.01145112750989862
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,109,2,0.0031718499040594185
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,109,3,0.015620530719161606
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,109,4,0.024630876470354307
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,109,5,0.030144299434477002
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,109,6,0.03199103322943009
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,109,7,0.03143335497421686
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,109,8,0.027660946202324718
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,109,9,0.01606166606791374
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,109,10,-0.001989499905343799
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,110,0,-0.03110885213779796
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,110,1,-0.017153027702633043
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,110,2,-0.0030120428471396904
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,110,3,0.012143193450658965
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,110,4,0.023074888977454522
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,110,5,0.02967491488020072
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,110,6,0.03184870401737918
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,110,7,0.03185858612197484
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,110,8,0.029822259577317208
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,110,9,0.021872669663908974
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,110,10,0.005472360801071165
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,111,0,-0.03344242119753908
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,111,1,-0.021106911724871752
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,111,2,-0.008336690165287985
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,111,3,0.00714496344520911
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,111,4,0.01897262563470411
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,111,5,0.026549608027793895
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,111,6,0.030159959451694286
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,111,7,0.031221702478329907
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,111,8,0.03013964400668437
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,111,9,0.024119447966172533
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,111,10,0.009826225082005337
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,112,0,-0.03574817117996831
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,112,1,-0.026161269830709134
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,112,2,-0.015280181218047782
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,112,3,0.0007895943974271095
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,112,4,0.01438242142026724
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,112,5,0.023172590068461195
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,112,6,0.028079101261218976
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,112,7,0.030209115784222362
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,112,8,0.03028694827778014
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,112,9,0.02636836683294969
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,112,10,0.013549645432106176
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,113,0,-0.03719758254218491
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,113,1,-0.02802715614590375
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,113,2,-0.018612187579429083
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,113,3,-0.0028553746257026953
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,113,4,0.01064504916204434
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,113,5,0.019675389736526015
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,113,6,0.02519597476100785
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,113,7,0.027968160419520133
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,113,8,0.029536214703164643
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,113,9,0.027317364515490127
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,113,10,0.016752854777312365
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,114,0,-0.03620712699862793
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,114,1,-0.027649459264594896
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,114,2,-0.01932216501472267
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,114,3,-0.005787259864725763
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,114,4,0.006706552361557646
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,114,5,0.01598348527811473
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,114,6,0.021825751487203858
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,114,7,0.024812461342433492
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,114,8,0.027006141798047497
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,114,9,0.026100629083161603
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,114,10,0.017906611628774362
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,115,0,-0.03220578744595665
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,115,1,-0.02447270517834461
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,115,2,-0.01858611991826871
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,115,3,-0.006964540117286017
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,115,4,0.0033378270995627793
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,115,5,0.010839533487694827
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,115,6,0.016060526370532357
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,115,7,0.01997067155068663
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,115,8,0.02398625758756799
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,115,9,0.02497993644171382
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,115,10,0.0184210048123926
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,116,0,-0.02771831399636251
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,116,1,-0.02184998968047755
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,116,2,-0.017718920530773234
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,116,3,-0.009605229762589765
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,116,4,-0.0013454115698680053
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,116,5,0.004568644874271219
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,116,6,0.009352700110591496
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,116,7,0.013947543949174666
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,116,8,0.020580810275400947
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,116,9,0.024299559846482955
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,116,10,0.019100751736677014
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,117,0,-0.025363607754761548
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,117,1,-0.02105656799249172
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,117,2,-0.018644917199680085
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,117,3,-0.013740374826081106
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,117,4,-0.007405806584877229
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,117,5,-0.0019664673313697974
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,117,6,0.0035873150118294517
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,117,7,0.009325181603126675
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,117,8,0.017795662163986162
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,117,9,0.02320873606939312
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,117,10,0.019826645637236736
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,118,0,-0.024804152790909095
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,118,1,-0.02370362108766952
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,118,2,-0.02303932810282568
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,118,3,-0.018703717186868037
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,118,4,-0.01173540460353121
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,118,5,-0.006780736118290423
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,118,6,-0.0008649701893574679
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,118,7,0.005344890013963696
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,118,8,0.014634746316365618
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,118,9,0.022236380737665963
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,118,10,0.021173424993613167
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,119,0,-0.02469211164720429
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,119,1,-0.026659400178613665
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,119,2,-0.02682573022450843
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,119,3,-0.021517754618471732
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,119,4,-0.014114924846604426
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,119,5,-0.008852446134849801
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,119,6,-0.0025130163325664716
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,119,7,0.0037844405580069185
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,119,8,0.013364831515050673
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,119,9,0.021352762315677686
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,119,10,0.021171346595339133
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,120,0,-0.023682076438043757
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,120,1,-0.02753608369371848
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,120,2,-0.027709444412746878
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,120,3,-0.02210202458423715
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,120,4,-0.014306177640889175
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,120,5,-0.008656152810022466
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,120,6,-0.002935377196267086
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,120,7,0.0021015375634154433
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,120,8,0.010921173818917764
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,120,9,0.019908303175202934
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,120,10,0.02146805905331768
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,121,0,-0.020540295022246656
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,121,1,-0.024935863580021454
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,121,2,-0.02515442014330979
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,121,3,-0.021245255454788482
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,121,4,-0.014570373151780171
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,121,5,-0.009665904805586375
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,121,6,-0.004778199949969492
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,121,7,0.0005682646995580152
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,121,8,0.00920876269410191
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,121,9,0.018749011015227864
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,121,10,0.02252983307856897
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,122,0,-0.015578386545836431
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,122,1,-0.022930506004855276
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,122,2,-0.02610141544292069
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,122,3,-0.023891806904316214
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,122,4,-0.01747126062545595
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,122,5,-0.012110110380976466
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,122,6,-0.006653488094149589
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,122,7,-1.284471088890967e-05
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,122,8,0.009344287709472016
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,122,9,0.02003536680785331
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,122,10,0.023501356872784727
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,123,0,-0.012212300592442514
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,123,1,-0.021992091646527642
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,123,2,-0.0287212992259473
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,123,3,-0.02817376918038625
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,123,4,-0.021348461761564828
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,123,5,-0.015092474969713266
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,123,6,-0.00869448813732432
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,123,7,-0.00024293702291439917
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,123,8,0.010082171375241056
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,123,9,0.020935163057114195
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,123,10,0.025098087557852877
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,124,0,-0.011869992264725408
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,124,1,-0.023760419172695356
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,124,2,-0.0319366195508828
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,124,3,-0.03266859482289217
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,124,4,-0.025978869125083223
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,124,5,-0.018299713631688426
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,124,6,-0.009544092281007464
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,124,7,0.0002821858256446899
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,124,8,0.01047709138800879
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,124,9,0.021029572712376085
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,124,10,0.025683588265885286
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,125,0,-0.011640512588029742
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,125,1,-0.026206887133557184
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,125,2,-0.03529549292106004
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,125,3,-0.03569071349644426
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,125,4,-0.02908691229120436
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,125,5,-0.020691447381115214
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,125,6,-0.01080832474155324
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,125,7,0.00018783119242676903
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,125,8,0.009790993896498318
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,125,9,0.02036551278324991
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,125,10,0.026103236985578794
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,126,0,-0.008313007199303822
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,126,1,-0.026601800686699494
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,126,2,-0.03783236852194157
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,126,3,-0.03891245118812624
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,126,4,-0.031640888861111806
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,126,5,-0.022686312025866483
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,126,6,-0.012794675832784597
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,126,7,-0.002072147172291209
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,126,8,0.00700631210383852
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,126,9,0.018141350819192763
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,126,10,0.024726714860476975
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,127,0,-0.0017799092488081
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,127,1,-0.02077256451007906
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,127,2,-0.03566260090844469
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,127,3,-0.038319418549152814
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,127,4,-0.03266971006679203
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,127,5,-0.025505544535035854
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,127,6,-0.01706283783229854
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,127,7,-0.006645938719822366
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,127,8,0.0027116324895924047
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,127,9,0.01476883122587508
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,127,10,0.022775531146149476
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,128,0,0.006407528040486898
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,128,1,-0.013450649018443664
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,128,2,-0.03119902881441025
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,128,3,-0.03574025892398833
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,128,4,-0.032234685116793435
W113,W113_V_vs_Je_delta_peak,high_minus_low,Je,128,5,-0.027936882394329274
