mode,source_object,source_package_type,source_col,target_object,target_type,target_col,is_self_target,is_leaveout_for_source,n_years_valid,base_predictors,extended_predictors,base_r2,extended_r2,delta_r2,base_cv_rmse,extended_cv_rmse,delta_cv_rmse_positive_means_improvement,source_coef,source_coef_loo_sign_stability,permutation_p_delta_r2,decision
local_background_removed,V,main_cluster_source,V_M_source_strength,Jw,individual_main,Jw_Jw41_strength,False,False,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_M_source_strength,0.019441320217131852,0.02233397725384223,0.0028926570367103777,1.0501292059938725,1.0671551646322046,-0.017025958638332117,-0.05901417906561099,1.0,0.7623762376237624,no_incremental_support
local_background_removed,V,main_cluster_source,V_M_source_strength,M,combined_available,M_combined_strength,False,False,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_M_source_strength,0.13263324872496118,0.6083110358704955,0.4756777871455343,0.991156049142164,0.6814824679409952,0.30967358120116883,0.7567707421214153,1.0,0.009900990099009901,clear_incremental_support
local_background_removed,V,main_cluster_source,V_M_source_strength,joint_proxy,joint_proxy_available,joint45_strength_proxy,False,False,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_M_source_strength,0.13263324872496118,0.6083110358704955,0.4756777871455343,0.991156049142164,0.6814824679409952,0.30967358120116883,0.7567707421214153,1.0,0.009900990099009901,clear_incremental_support
local_background_removed,V,main_cluster_source,V_M_source_strength,M_minus_P,leave_one_object_out,M_minus_P_strength,False,False,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_M_source_strength,0.05206403819679961,0.4216062008746241,0.36954216267782447,1.0362349138664573,0.8280640475671575,0.20817086629929982,0.6670215965348724,1.0,0.009900990099009901,clear_incremental_support
local_background_removed,V,main_cluster_source,V_M_source_strength,M_minus_V,leave_one_object_out,M_minus_V_strength,False,True,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_M_source_strength,0.08036323456598216,0.2734319417620876,0.19306870719610547,1.0256164330659954,0.9281585516280753,0.09745788143792011,0.4821296513424866,1.0,0.019801980198019802,clear_incremental_support
local_background_removed,V,main_cluster_source,V_M_source_strength,M_minus_Je,leave_one_object_out,M_minus_Je_strength,False,False,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_M_source_strength,0.14471454198038236,0.6537023715593531,0.5089878295789707,0.9882209408484603,0.6490770138737721,0.3391439269746882,0.782819429930045,1.0,0.009900990099009901,clear_incremental_support
local_background_removed,V,main_cluster_source,V_M_source_strength,M_minus_Jw,leave_one_object_out,M_minus_Jw_strength,False,False,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_M_source_strength,0.19830812394748332,0.7708767110792158,0.5725685871317325,0.9541600158921526,0.524118384454132,0.43004163143802066,0.8302744169060561,1.0,0.009900990099009901,clear_incremental_support
local_background_removed,Je,main_cluster_source,Je_M_source_strength,P,individual_main,P_P45_strength,False,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_M_source_strength,0.19964714083860613,0.22820266592487393,0.028555525086267797,0.9757317749771879,0.9959173090072705,-0.020185534030082608,0.17150185161277515,1.0,0.22772277227722773,no_incremental_support
local_background_removed,Je,main_cluster_source,Je_M_source_strength,V,individual_main,V_V45_strength,False,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_M_source_strength,0.18621802273325894,0.26897993970490086,0.08276191697164192,0.9774452357852373,0.9497298510813454,0.0277153847038919,0.29197052362075016,1.0,0.039603960396039604,clear_incremental_support
local_background_removed,Je,main_cluster_source,Je_M_source_strength,Je,individual_main,Je_Je46_strength,True,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_M_source_strength,0.029149130295611725,1.0,0.9708508697043883,1.0906609775165472,6.448933649163559e-16,1.0906609775165466,1.0,1.0,0.009900990099009901,self_target_only
local_background_removed,Je,main_cluster_source,Je_M_source_strength,Jw,individual_main,Jw_Jw41_strength,False,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_M_source_strength,0.023685285396963685,0.040512111917974214,0.01682682652101053,1.0488648729503895,1.0635734502361007,-0.014708577285711177,0.13165120745996767,1.0,0.36633663366336633,no_incremental_support
local_background_removed,Je,main_cluster_source,Je_M_source_strength,M,combined_available,M_combined_strength,False,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_M_source_strength,0.11988375259046868,0.5206297196053437,0.40074596701487497,1.0172697465175942,0.7853570270791124,0.2319127194384818,0.6424780847030864,1.0,0.009900990099009901,clear_incremental_support
local_background_removed,Je,main_cluster_source,Je_M_source_strength,joint_proxy,joint_proxy_available,joint45_strength_proxy,False,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_M_source_strength,0.11988375259046868,0.5206297196053437,0.40074596701487497,1.0172697465175942,0.7853570270791124,0.2319127194384818,0.6424780847030864,1.0,0.009900990099009901,clear_incremental_support
local_background_removed,Je,main_cluster_source,Je_M_source_strength,M_minus_P,leave_one_object_out,M_minus_P_strength,False,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_M_source_strength,0.07231881885273173,0.600576733842546,0.5282579149898142,1.0423898416737603,0.6939151814523585,0.3484746602214017,0.7376438815063455,1.0,0.009900990099009901,clear_incremental_support
local_background_removed,Je,main_cluster_source,Je_M_source_strength,M_minus_V,leave_one_object_out,M_minus_V_strength,False,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_M_source_strength,0.055158002102177583,0.5513003646623515,0.49614236256017397,1.0487766722121326,0.7598848900116615,0.28889178220047107,0.7148697056798945,1.0,0.009900990099009901,clear_incremental_support
local_background_removed,Je,main_cluster_source,Je_M_source_strength,M_minus_Je,leave_one_object_out,M_minus_Je_strength,False,True,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_M_source_strength,0.1393142129653807,0.22902857729152593,0.08971436432614521,1.0065521475378287,0.995980238381372,0.010571909156456782,0.3039868031226054,1.0,0.07920792079207921,clear_incremental_support
local_background_removed,Je,main_cluster_source,Je_M_source_strength,M_minus_Jw,leave_one_object_out,M_minus_Jw_strength,False,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_M_source_strength,0.17072051472748773,0.5524030104125971,0.38168249568510937,0.9927833364395082,0.756125316750341,0.23665801968916722,0.6270105663908145,1.0,0.009900990099009901,clear_incremental_support
raw,H,pre_package,H_pre_package_strength,P,individual_main,P_P45_strength,False,False,45,P_E2_strength;V_E2_strength;Je_E2_strength,P_E2_strength;V_E2_strength;Je_E2_strength;H_pre_package_strength,0.0653876619307957,0.06538811662667188,4.546958761730835e-07,1.0825846917874977,1.1127031413131312,-0.030118449525633473,-0.0007525121269845621,0.5111111111111111,1.0,no_incremental_support
raw,H,pre_package,H_pre_package_strength,V,individual_main,V_V45_strength,False,False,45,P_E2_strength;V_E2_strength;Je_E2_strength,P_E2_strength;V_E2_strength;Je_E2_strength;H_pre_package_strength,0.018051279069904114,0.08878516540735393,0.07073388633744981,1.0919004419443799,1.0608588901634428,0.031041551780937038,0.29680195374679763,1.0,0.0891089108910891,clear_incremental_support
raw,H,pre_package,H_pre_package_strength,Je,individual_main,Je_Je46_strength,False,False,45,P_E2_strength;V_E2_strength;Je_E2_strength,P_E2_strength;V_E2_strength;Je_E2_strength;H_pre_package_strength,0.13023721394658783,0.30717918090006824,0.1769419669534804,1.0244776937985953,0.9379083902417917,0.08656930355680359,-0.46942738418107904,1.0,0.019801980198019802,clear_incremental_support
raw,H,pre_package,H_pre_package_strength,Jw,individual_main,Jw_Jw41_strength,False,False,45,P_E2_strength;V_E2_strength;Je_E2_strength,P_E2_strength;V_E2_strength;Je_E2_strength;H_pre_package_strength,0.027317496718501366,0.058510206577647605,0.03119270985914624,1.0742699928370583,1.0812279612213676,-0.006957968384309288,0.19709678859231922,1.0,0.26732673267326734,no_incremental_support
raw,H,pre_package,H_pre_package_strength,M,combined_available,M_combined_strength,False,False,45,P_E2_strength;V_E2_strength;Je_E2_strength,P_E2_strength;V_E2_strength;Je_E2_strength;H_pre_package_strength,0.06651135775740702,0.06658564813046852,7.429037306150299e-05,1.0658826119722429,1.0944124544948945,-0.02852984252265167,0.009618763903748835,0.7333333333333333,0.9504950495049505,no_incremental_support
raw,H,pre_package,H_pre_package_strength,joint_proxy,joint_proxy_available,joint45_strength_proxy,False,False,45,P_E2_strength;V_E2_strength;Je_E2_strength,P_E2_strength;V_E2_strength;Je_E2_strength;H_pre_package_strength,0.06651135775740702,0.06658564813046852,7.429037306150299e-05,1.0658826119722429,1.0944124544948945,-0.02852984252265167,0.009618763903748835,0.7333333333333333,0.9603960396039604,no_incremental_support
raw,H,pre_package,H_pre_package_strength,M_minus_P,leave_one_object_out,M_minus_P_strength,False,False,45,P_E2_strength;V_E2_strength;Je_E2_strength,P_E2_strength;V_E2_strength;Je_E2_strength;H_pre_package_strength,0.05511521048540735,0.055268673896310516,0.00015346341090316518,1.063946134783438,1.0909880473825082,-0.027041912599070184,0.013824690542453305,0.8444444444444444,0.9207920792079208,no_incremental_support
raw,H,pre_package,H_pre_package_strength,M_minus_V,leave_one_object_out,M_minus_V_strength,False,False,45,P_E2_strength;V_E2_strength;Je_E2_strength,P_E2_strength;V_E2_strength;Je_E2_strength;H_pre_package_strength,0.09677862515056779,0.11221929195144675,0.015440666800878966,1.0494105141837118,1.0721235164847442,-0.02271300230103246,-0.13867111928186548,1.0,0.36633663366336633,no_incremental_support
raw,H,pre_package,H_pre_package_strength,M_minus_Je,leave_one_object_out,M_minus_Je_strength,False,False,45,P_E2_strength;V_E2_strength;Je_E2_strength,P_E2_strength;V_E2_strength;Je_E2_strength;H_pre_package_strength,0.024720764123103978,0.06857385673034677,0.043853092607242794,1.100122566754658,1.0944572514295485,0.005665315325109388,0.2336969844154169,1.0,0.21782178217821782,weak_incremental_support
raw,H,pre_package,H_pre_package_strength,M_minus_Jw,leave_one_object_out,M_minus_Jw_strength,False,False,45,P_E2_strength;V_E2_strength;Je_E2_strength,P_E2_strength;V_E2_strength;Je_E2_strength;H_pre_package_strength,0.08340905863145753,0.08854793386548399,0.005138875234026452,1.0499056678208247,1.0779064570791002,-0.028000789258275427,-0.07999945569888049,0.9777777777777777,0.6534653465346535,no_incremental_support
raw,P,pre_package,P_pre_package_strength,P,individual_main,P_P45_strength,True,False,45,V_E2_strength;Je_E2_strength,V_E2_strength;Je_E2_strength;P_pre_package_strength,0.06532286192631631,0.06561861409616465,0.0002957521698483401,1.0438453128456773,1.0819199136193238,-0.03807460077364655,-0.018191604035011015,0.8888888888888888,0.900990099009901,self_target_only
raw,P,pre_package,P_pre_package_strength,V,individual_main,V_V45_strength,False,False,45,V_E2_strength;Je_E2_strength,V_E2_strength;Je_E2_strength;P_pre_package_strength,0.0008728330217586677,0.02951450658004684,0.028641673558288172,1.0643211625001405,1.0723470860045197,-0.00802592350437914,-0.17902192384474555,1.0,0.26732673267326734,no_incremental_support
raw,P,pre_package,P_pre_package_strength,Je,individual_main,Je_Je46_strength,False,False,45,V_E2_strength;Je_E2_strength,V_E2_strength;Je_E2_strength;P_pre_package_strength,0.13008295023398297,0.1655476336074435,0.03546468337346054,0.9969132858791167,1.0151813252439768,-0.0182680393648601,-0.1992072169088131,1.0,0.2079207920792079,no_incremental_support
raw,P,pre_package,P_pre_package_strength,Jw,individual_main,Jw_Jw41_strength,False,False,45,V_E2_strength;Je_E2_strength,V_E2_strength;Je_E2_strength;P_pre_package_strength,0.026651567651924335,0.045988728466826334,0.019337160814902,1.0533840293703727,1.0627645256444596,-0.00938049627408688,-0.14709685219750782,1.0,0.40594059405940597,no_incremental_support
raw,P,pre_package,P_pre_package_strength,M,combined_available,M_combined_strength,False,False,45,V_E2_strength;Je_E2_strength,V_E2_strength;Je_E2_strength;P_pre_package_strength,0.06268662654759383,0.10610410401897463,0.043417477471380805,1.0397986233601115,1.0399552513035573,-0.00015662794344573072,-0.22041407225703272,1.0,0.18811881188118812,no_incremental_support
raw,P,pre_package,P_pre_package_strength,joint_proxy,joint_proxy_available,joint45_strength_proxy,False,False,45,V_E2_strength;Je_E2_strength,V_E2_strength;Je_E2_strength;P_pre_package_strength,0.06268662654759383,0.10610410401897463,0.043417477471380805,1.0397986233601115,1.0399552513035573,-0.00015662794344573072,-0.22041407225703272,1.0,0.26732673267326734,no_incremental_support
raw,P,pre_package,P_pre_package_strength,M_minus_P,leave_one_object_out,M_minus_P_strength,False,True,45,V_E2_strength;Je_E2_strength,V_E2_strength;Je_E2_strength;P_pre_package_strength,0.04845571887265421,0.12716726105855347,0.07871154218589926,1.043561495823713,1.0233167336723246,0.020244762151388374,-0.2967742631836758,1.0,0.06930693069306931,clear_incremental_support
raw,P,pre_package,P_pre_package_strength,M_minus_V,leave_one_object_out,M_minus_V_strength,False,False,45,V_E2_strength;Je_E2_strength,V_E2_strength;Je_E2_strength;P_pre_package_strength,0.0966601477528185,0.12727647379217677,0.030616326039358266,1.0226377041227503,1.0268404583177058,-0.004202754194955416,-0.185090258385804,1.0,0.26732673267326734,no_incremental_support
raw,P,pre_package,P_pre_package_strength,M_minus_Je,leave_one_object_out,M_minus_Je_strength,False,False,45,V_E2_strength;Je_E2_strength,V_E2_strength;Je_E2_strength;P_pre_package_strength,0.01861258084866535,0.04240512938145413,0.023792548532788782,1.0651625967587623,1.0852497736678095,-0.020087176909047155,-0.16316518833038626,1.0,0.38613861386138615,no_incremental_support
raw,P,pre_package,P_pre_package_strength,M_minus_Jw,leave_one_object_out,M_minus_Jw_strength,False,False,45,V_E2_strength;Je_E2_strength,V_E2_strength;Je_E2_strength;P_pre_package_strength,0.0799915232781847,0.10989247910306343,0.029900955824878728,1.0270329912556617,1.0336467498198885,-0.006613758564226746,-0.18291510063123476,1.0,0.2376237623762376,no_incremental_support
raw,V,pre_package,V_pre_package_strength,P,individual_main,P_P45_strength,False,False,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_pre_package_strength,0.03493448041409308,0.038449354910859435,0.0035148744967663514,1.063401946878058,1.0961890947183859,-0.03278714784032788,-0.06496015220068185,0.9777777777777777,0.6732673267326733,no_incremental_support
raw,V,pre_package,V_pre_package_strength,V,individual_main,V_V45_strength,True,False,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_pre_package_strength,0.012647295055564722,0.01330569775693946,0.0006584027013747384,1.0735979142016676,1.0971787228948833,-0.02358080869321566,0.02811498942770682,0.8888888888888888,0.8811881188118812,self_target_only
raw,V,pre_package,V_pre_package_strength,Je,individual_main,Je_Je46_strength,False,False,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_pre_package_strength,0.0746794646543868,0.2980322752065804,0.22335281055219358,1.041835216511437,0.9217909223003241,0.12004429421111296,-0.5178307465331314,1.0,0.019801980198019802,clear_incremental_support
raw,V,pre_package,V_pre_package_strength,Jw,individual_main,Jw_Jw41_strength,False,False,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_pre_package_strength,0.010738591387719487,0.018808161748871344,0.008069570361151857,1.0642682846249891,1.0783330358977967,-0.014064751272807596,0.09842769817594232,1.0,0.5544554455445545,no_incremental_support
raw,V,pre_package,V_pre_package_strength,M,combined_available,M_combined_strength,False,False,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_pre_package_strength,0.05940010751363167,0.08791485450018355,0.028514746986551875,1.0417359002021502,1.0508439558916578,-0.009108055689507566,-0.18502349644764482,1.0,0.19801980198019803,no_incremental_support
raw,V,pre_package,V_pre_package_strength,joint_proxy,joint_proxy_available,joint45_strength_proxy,False,False,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_pre_package_strength,0.05940010751363167,0.08791485450018355,0.028514746986551875,1.0417359002021502,1.0508439558916578,-0.009108055689507566,-0.18502349644764482,1.0,0.297029702970297,no_incremental_support
raw,V,pre_package,V_pre_package_strength,M_minus_P,leave_one_object_out,M_minus_P_strength,False,False,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_pre_package_strength,0.0547584112908146,0.0954592758832763,0.040700864592461694,1.0411601618153246,1.037865647095436,0.0032945147198886193,-0.22105174108943176,1.0,0.1782178217821782,weak_incremental_support
raw,V,pre_package,V_pre_package_strength,M_minus_V,leave_one_object_out,M_minus_V_strength,False,True,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_pre_package_strength,0.07635165019744172,0.12674119143217633,0.0503895412347346,1.0348365960244685,1.0267585090611289,0.00807808696333967,-0.24595877687982762,1.0,0.1485148514851485,weak_incremental_support
raw,V,pre_package,V_pre_package_strength,M_minus_Je,leave_one_object_out,M_minus_Je_strength,False,False,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_pre_package_strength,0.024547674224603466,0.02525706521267357,0.0007093909880701021,1.065894310375796,1.0919096088338174,-0.026015298458021308,0.02918333738481256,0.8666666666666667,0.8811881188118812,no_incremental_support
raw,V,pre_package,V_pre_package_strength,M_minus_Jw,leave_one_object_out,M_minus_Jw_strength,False,False,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_pre_package_strength,0.05927214793004443,0.11383294891253959,0.05456080098249516,1.041046727795573,1.0394371242657519,0.001609603529821202,-0.25593665594508896,1.0,0.1485148514851485,weak_incremental_support
raw,Je,pre_package,Je_pre_package_strength,P,individual_main,P_P45_strength,False,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_pre_package_strength,0.0508024696028152,0.05705662058038363,0.006254150977568429,1.051319204033,1.0962738874896343,-0.04495468345663434,0.08181076360996346,0.9555555555555556,0.6732673267326733,no_incremental_support
raw,Je,pre_package,Je_pre_package_strength,V,individual_main,V_V45_strength,False,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_pre_package_strength,0.01108445398480662,0.011169318527388006,8.486454258138654e-05,1.0683520659969943,1.0934506403359425,-0.025098574338948243,-0.009529923252724245,0.7111111111111111,0.9504950495049505,no_incremental_support
raw,Je,pre_package,Je_pre_package_strength,Je,individual_main,Je_Je46_strength,True,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_pre_package_strength,0.09710920888877472,0.1465888361553589,0.04947962726658417,1.0164765190045033,1.0096102581687134,0.006866260835789895,0.23011211042977744,1.0,0.13861386138613863,self_target_only
raw,Je,pre_package,Je_pre_package_strength,Jw,individual_main,Jw_Jw41_strength,False,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_pre_package_strength,0.013847359559755579,0.019883420607109126,0.006036061047353547,1.0598970354180184,1.0787417463583573,-0.018844710940338905,0.0803716857554493,1.0,0.6534653465346535,no_incremental_support
raw,Je,pre_package,Je_pre_package_strength,M,combined_available,M_combined_strength,False,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_pre_package_strength,0.02501665595361513,0.047531165969198264,0.022514510015583133,1.0622310256463428,1.0845625458256116,-0.02233152017926887,0.15522351571345552,1.0,0.32673267326732675,no_incremental_support
raw,Je,pre_package,Je_pre_package_strength,joint_proxy,joint_proxy_available,joint45_strength_proxy,False,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_pre_package_strength,0.02501665595361513,0.047531165969198264,0.022514510015583133,1.0622310256463428,1.0845625458256116,-0.02233152017926887,0.15522351571345552,1.0,0.3465346534653465,no_incremental_support
raw,Je,pre_package,Je_pre_package_strength,M_minus_P,leave_one_object_out,M_minus_P_strength,False,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_pre_package_strength,0.008655815727812599,0.03566690089297708,0.027011085165164483,1.0687759983382141,1.0768553585970984,-0.008079360258884227,0.17001893127366474,1.0,0.25742574257425743,no_incremental_support
raw,Je,pre_package,Je_pre_package_strength,M_minus_V,leave_one_object_out,M_minus_V_strength,False,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_pre_package_strength,0.05154296467333064,0.08862421831704381,0.037081253643713175,1.0480692237395821,1.06755727977399,-0.019488056034407952,0.19920648387966697,1.0,0.19801980198019803,no_incremental_support
raw,Je,pre_package,Je_pre_package_strength,M_minus_Je,leave_one_object_out,M_minus_Je_strength,False,True,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_pre_package_strength,0.0016818424991206227,0.0065718580577553976,0.004890015558634775,1.0785262870219374,1.1126098716557056,-0.03408358463376815,0.07234048002472858,0.9555555555555556,0.5841584158415841,no_incremental_support
raw,Je,pre_package,Je_pre_package_strength,M_minus_Jw,leave_one_object_out,M_minus_Jw_strength,False,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_pre_package_strength,0.05164630506795631,0.06983816772713802,0.018191862659181712,1.042687109817292,1.0642568000176933,-0.021569690200401226,0.1395291183686259,1.0,0.33663366336633666,no_incremental_support
raw,Jw,main_cluster_source,Jw_M_source_strength,P,individual_main,P_P45_strength,False,False,45,P_E2_strength;V_E2_strength;Je_E2_strength,P_E2_strength;V_E2_strength;Je_E2_strength;Jw_M_source_strength,0.0653876619307957,0.08278636616919888,0.017398704238403173,1.0825846917874977,1.0942202349005876,-0.011635543113089897,0.13374356670440352,1.0,0.39603960396039606,no_incremental_support
raw,Jw,main_cluster_source,Jw_M_source_strength,V,individual_main,V_V45_strength,False,False,45,P_E2_strength;V_E2_strength;Je_E2_strength,P_E2_strength;V_E2_strength;Je_E2_strength;Jw_M_source_strength,0.018051279069904114,0.01812876394839269,7.748487848857621e-05,1.0919004419443799,1.1198487690075076,-0.027948327063127776,0.00892530212872767,0.7333333333333333,0.9405940594059405,no_incremental_support
raw,Jw,main_cluster_source,Jw_M_source_strength,Je,individual_main,Je_Je46_strength,False,False,45,P_E2_strength;V_E2_strength;Je_E2_strength,P_E2_strength;V_E2_strength;Je_E2_strength;Jw_M_source_strength,0.13023721394658783,0.13398874175647135,0.003751527809883526,1.0244776937985953,1.0379525075937455,-0.013474813795150142,0.062103851286218315,1.0,0.693069306930693,no_incremental_support
raw,Jw,main_cluster_source,Jw_M_source_strength,Jw,individual_main,Jw_Jw41_strength,True,False,45,P_E2_strength;V_E2_strength;Je_E2_strength,P_E2_strength;V_E2_strength;Je_E2_strength;Jw_M_source_strength,0.027317496718501366,1.0,0.9726825032814986,1.0742699928370583,1.5965180377863341e-15,1.0742699928370567,1.0000000000000004,1.0,0.009900990099009901,self_target_only
raw,Jw,main_cluster_source,Jw_M_source_strength,M,combined_available,M_combined_strength,False,False,45,P_E2_strength;V_E2_strength;Je_E2_strength,P_E2_strength;V_E2_strength;Je_E2_strength;Jw_M_source_strength,0.06651135775740702,0.29869561616965745,0.23218425841225043,1.0658826119722429,0.9399522302355761,0.12593038173666682,0.4885745426794164,1.0,0.009900990099009901,clear_incremental_support
raw,Jw,main_cluster_source,Jw_M_source_strength,joint_proxy,joint_proxy_available,joint45_strength_proxy,False,False,45,P_E2_strength;V_E2_strength;Je_E2_strength,P_E2_strength;V_E2_strength;Je_E2_strength;Jw_M_source_strength,0.06651135775740702,0.29869561616965745,0.23218425841225043,1.0658826119722429,0.9399522302355761,0.12593038173666682,0.4885745426794164,1.0,0.009900990099009901,clear_incremental_support
raw,Jw,main_cluster_source,Jw_M_source_strength,M_minus_P,leave_one_object_out,M_minus_P_strength,False,False,45,P_E2_strength;V_E2_strength;Je_E2_strength,P_E2_strength;V_E2_strength;Je_E2_strength;Jw_M_source_strength,0.05511521048540735,0.4112122634205534,0.35609705293514604,1.063946134783438,0.8536004130545753,0.21034572172886268,0.6050602713705138,1.0,0.009900990099009901,clear_incremental_support
raw,Jw,main_cluster_source,Jw_M_source_strength,M_minus_V,leave_one_object_out,M_minus_V_strength,False,False,45,P_E2_strength;V_E2_strength;Je_E2_strength,P_E2_strength;V_E2_strength;Je_E2_strength;Jw_M_source_strength,0.09677862515056779,0.4554568510806629,0.35867822593009513,1.0494105141837118,0.8223551586956475,0.22705535548806433,0.6072492045743911,1.0,0.009900990099009901,clear_incremental_support
raw,Jw,main_cluster_source,Jw_M_source_strength,M_minus_Je,leave_one_object_out,M_minus_Je_strength,False,False,45,P_E2_strength;V_E2_strength;Je_E2_strength,P_E2_strength;V_E2_strength;Je_E2_strength;Jw_M_source_strength,0.024720764123103978,0.3099320301525087,0.2852112660294047,1.100122566754658,0.9472287503309543,0.1528938164237036,0.5414991588130131,1.0,0.009900990099009901,clear_incremental_support
raw,Jw,main_cluster_source,Jw_M_source_strength,M_minus_Jw,leave_one_object_out,M_minus_Jw_strength,False,True,45,P_E2_strength;V_E2_strength;Je_E2_strength,P_E2_strength;V_E2_strength;Je_E2_strength;Jw_M_source_strength,0.08340905863145753,0.09209269595846903,0.008683637327011495,1.0499056678208247,1.0694814613967438,-0.019575793575919098,0.09448552629893167,1.0,0.48514851485148514,no_incremental_support
raw,P,main_cluster_source,P_M_source_strength,P,individual_main,P_P45_strength,True,False,45,V_E2_strength;Je_E2_strength,V_E2_strength;Je_E2_strength;P_M_source_strength,0.06532286192631631,1.0,0.9346771380736837,1.0438453128456773,7.417407480056772e-16,1.0438453128456766,1.0000000000000004,1.0,0.009900990099009901,self_target_only
raw,P,main_cluster_source,P_M_source_strength,V,individual_main,V_V45_strength,False,False,45,V_E2_strength;Je_E2_strength,V_E2_strength;Je_E2_strength;P_M_source_strength,0.0008728330217586677,0.37214488250784816,0.3712720494860895,1.0643211625001405,0.8650504117522715,0.19927075074786904,0.6302535747733606,1.0,0.009900990099009901,clear_incremental_support
raw,P,main_cluster_source,P_M_source_strength,Je,individual_main,Je_Je46_strength,False,False,45,V_E2_strength;Je_E2_strength,V_E2_strength;Je_E2_strength;P_M_source_strength,0.13008295023398297,0.16183018151562434,0.031747231281641364,0.9969132858791167,1.0075250723713374,-0.01061178649222072,0.1842986346772661,1.0,0.15841584158415842,no_incremental_support
raw,P,main_cluster_source,P_M_source_strength,Jw,individual_main,Jw_Jw41_strength,False,False,45,V_E2_strength;Je_E2_strength,V_E2_strength;Je_E2_strength;P_M_source_strength,0.026651567651924335,0.04481560006470886,0.018164032412784525,1.0533840293703727,1.064551079953523,-0.011167050583150262,0.13940402845432076,1.0,0.44554455445544555,no_incremental_support
raw,P,main_cluster_source,P_M_source_strength,M,combined_available,M_combined_strength,False,False,45,V_E2_strength;Je_E2_strength,V_E2_strength;Je_E2_strength;P_M_source_strength,0.06268662654759383,0.6495576996407639,0.5868710730931701,1.0397986233601115,0.6439068096884385,0.39589181367167303,0.7923928384230274,1.0,0.009900990099009901,clear_incremental_support
raw,P,main_cluster_source,P_M_source_strength,joint_proxy,joint_proxy_available,joint45_strength_proxy,False,False,45,V_E2_strength;Je_E2_strength,V_E2_strength;Je_E2_strength;P_M_source_strength,0.06268662654759383,0.6495576996407639,0.5868710730931701,1.0397986233601115,0.6439068096884385,0.39589181367167303,0.7923928384230274,1.0,0.009900990099009901,clear_incremental_support
raw,P,main_cluster_source,P_M_source_strength,M_minus_P,leave_one_object_out,M_minus_P_strength,False,True,45,V_E2_strength;Je_E2_strength,V_E2_strength;Je_E2_strength;P_M_source_strength,0.04845571887265421,0.31992032586112906,0.27146460698847485,1.043561495823713,0.8970045672765444,0.1465569285471685,0.5389218569279579,1.0,0.009900990099009901,clear_incremental_support
raw,P,main_cluster_source,P_M_source_strength,M_minus_V,leave_one_object_out,M_minus_V_strength,False,False,45,V_E2_strength;Je_E2_strength,V_E2_strength;Je_E2_strength;P_M_source_strength,0.0966601477528185,0.5189638357998654,0.4223036880470469,1.0226377041227503,0.7670170951950052,0.2556206089277452,0.6721738720064393,1.0,0.009900990099009901,clear_incremental_support
