mode,year,H_E1_strength,H_E2_strength,H_H_E1_strength,H_H_E2_strength,P_E1_strength,P_E2_strength,P_P45_strength,V_E1_strength,V_E2_strength,V_V45_strength,Je_E1_strength,Je_E2_strength,Je_Je46_strength,Jw_E1_strength,Jw_E2_strength,Jw_Jw41_strength,H_pre_package_strength,P_pre_package_strength,V_pre_package_strength,Je_pre_package_strength,Jw_pre_package_strength,P_M_source_strength,V_M_source_strength,Je_M_source_strength,Jw_M_source_strength,M_combined_strength,joint45_strength_proxy,M_minus_P_strength,M_minus_V_strength,M_minus_Je_strength,M_minus_Jw_strength
local_background_removed,1981,25.155336154639,23.189680080429188,24.547540494443282,13.291340479967854,2.810536314933949,3.35246763930541,4.2902575243042955,1.7562696328519893,1.6901028697811167,2.068145262822519,5.113179613565768,4.471075767012981,6.259656551601112,5.1469532084282825,0.14733370065429804,8.062340609484432,0.8934489082528443,0.14199153437690223,0.8066111072015494,-0.19501631318740809,-0.6534329484989091,0.35222330473753544,1.2157128429416102,0.23493323076838094,0.8561259622041881,0.6647488351629287,0.6647488351629287,0.768924011971393,0.48109416590336823,0.8080207032944445,0.6009564594825089
local_background_removed,1982,19.060586355442013,19.500065529414666,14.688350913231611,17.50768521826701,2.386242077081855,3.2784312254746846,2.928029840319615,1.3725906838628203,1.859117433684422,1.9128411653738333,10.0910597698888,3.3906121204909963,8.478379712129568,1.3098901279693314,6.714594200523099,14.478639768562235,0.3339437134747866,-0.14647975827144494,0.5180861073692631,0.34548130432191193,-0.39046240965000334,-0.8586148293961139,0.869989593065829,0.8528163118944354,2.732540155634971,0.8991828077997803,0.8991828077997803,1.485115353531745,0.9089138793777641,0.9146383064348953,0.28806369185471686
local_background_removed,1983,12.461822901645608,9.343290799819489,8.870397572588377,8.194704741665992,2.3958509911894508,2.88378142985552,4.169148069005083,1.0235993723663026,0.8616357528173089,1.5008162741839353,3.923891419175021,2.1577354142627603,7.58741757783784,5.650671187322635,0.7550985044917415,4.9381516385645225,-0.94270266621331,-0.40444794752059177,-0.9755149920641537,-0.7161490869043436,-0.4962108975549523,0.24457320438757812,-0.04722113576862758,0.6046959341490219,-0.05752727974293397,0.18613018075625962,0.18613018075625962,0.16664917287915343,0.26391395293122205,0.04660826295867219,0.2673493342559908
local_background_removed,1984,10.23083497466831,5.627326076180884,11.080955801453625,7.487930049898362,2.1453676361506284,3.435995396139062,3.98627032684838,0.6971273826124982,1.1320537683600913,1.3535268490803887,7.694021837305592,7.010972773475262,3.994505015892654,4.677091092364113,0.7000004003663227,5.804220016520065,-0.7981191696730997,-0.17704051343798638,-1.0856250085919643,0.5577914161437084,-0.6540411279610234,0.08201936211073348,-0.37510288232691497,-0.39587949747104456,0.19575003114712236,-0.12330324663502594,-0.12330324663502594,-0.19174411621694576,-0.03937003473772958,-0.03244449635635305,-0.22965433922907538
local_background_removed,1985,15.48295241150403,13.20070994034009,12.088164170980475,18.503633165214612,3.0082035879528912,2.861007393969591,2.4787826528902897,1.9603912848150342,2.1873787319194036,1.0392618354435617,14.169084358548261,7.487471032622772,-0.42341346536617847,7.473238370017747,3.4140744518810604,6.476874958853472,0.1770775083274763,-0.07462820506429671,1.5880804152112817,1.5477370431692543,0.13265299754689952,-1.2579354661640803,-1.0746898450770717,-1.6262074319907223,0.392464562340705,-0.8915920452227923,-0.8915920452227923,-0.7694775715756963,-0.8305594452713659,-0.6467202496334824,-1.3196109144106247
local_background_removed,1986,12.292415683572452,5.49924799511654,13.731882285282413,13.449797027516276,3.289259132952396,2.870073373778431,3.1099813342077662,1.0414772347588181,1.3026987311918505,1.4057312612615407,4.427863714861378,0.7810753378637654,-0.0721646412895893,1.5123055646465178,5.688964844295733,4.894318550013253,-0.07859614841382308,0.08977780489634343,-0.4819564594815251,-0.8546125445487724,-0.4929332388597979,-0.6968842978906064,-0.25889037194491404,-1.5283895926480915,-0.07034604449506442,-0.6386275767446691,-0.6386275767446691,-0.6192086696960233,-0.7652066450112541,-0.34204023811019496,-0.828054754161204
local_background_removed,1987,12.675845098000842,15.864197266203842,10.058270536542912,16.62467165580151,2.425209582773224,1.9491617606211245,3.0028142618186386,1.3631690389220843,1.0934736691985876,1.2724560986616897,10.252743009867705,2.9949312290035905,1.7062755241927754,2.2378339481641727,8.066979105483716,3.2255173161204715,-0.15844024966209336,-1.0116546991968802,-0.31225063510853585,0.3080684303658441,-0.07046576539826,-0.792141485435531,-0.5555748966849502,-1.0331191106899706,-0.5583785136265816,-0.7348035016092583,-0.7348035016092583,-0.7156908403338341,-0.794546369917361,-0.6353649652490209,-0.7936118309368173
local_background_removed,1988,11.024024119803896,18.904952103724035,14.970102772515018,15.000497881012116,2.5566617600301003,3.2179135724526504,2.7575150951518217,1.1021829104031193,1.7642981892627358,0.7921285092840877,1.8509515555686287,8.72138815180792,0.4156085502021682,6.881408416052907,6.65947788703027,6.323012075984973,0.15851318345958346,-0.0908483358060143,0.08594726374236433,-0.009244974489623803,0.46443326953534836,-1.0101796216174177,-1.624834613155035,-1.39255164413277,0.34746814149144334,-0.9200244343534449,-0.9200244343534449,-0.8899727052654539,-0.6850877080862482,-0.7625153644270032,-1.3425219596350744
local_background_removed,1989,10.06633739675386,9.211043155531149,11.22592662045367,9.148798014832908,2.5774142323520297,2.86769722387136,3.449665689135919,1.060572511856647,0.9270964264084781,1.3808884567251787,2.9960041785662277,1.8061389172451447,5.975133303500699,5.680407232205826,0.22571339414743774,5.975679794997284,-0.6517132893608268,-0.31288381273755245,-0.8602867249078321,-0.9011986689645635,-0.560666751687072,-0.39495035883536234,-0.3141930668604663,0.1556975224493658,0.2458925749968691,-0.07688833206239845,-0.07688833206239845,0.029132343528589538,0.0022132462036241842,-0.15441695023298652,-0.18448196774882097
local_background_removed,1990,26.716462916637326,13.176722856341037,25.4479340155878,13.300935446420029,4.075299272373679,3.1434268335162265,3.4368187513702524,1.5368026595648852,1.506679858367969,0.8845880792898604,9.799185732280629,3.6844766924929186,7.635153675135702,7.391717976245592,7.7137794443450725,1.844419169461345,0.9761982880500455,0.7150887228952814,0.34202103950443713,0.3489293121097796,0.6809248205119848,-0.40636956748630454,-1.4190098889549878,0.617989763412656,-0.962273671982104,-0.542415841252685,-0.542415841252685,-0.5877645991748119,-0.25021782535191756,-0.9292177094744655,-0.40246323100954545
local_background_removed,1991,14.887849805813438,23.724508335839953,7.928573821260108,9.41319834500407,2.348426575892133,3.3929108853888112,3.867013338018867,0.7715763916046348,1.8119708755822015,2.035889968439406,6.222644406407275,4.642499556551538,13.49123585458598,6.736112905098817,11.853434700264126,2.8259317138321904,-0.9307279431123947,-0.09138454192388108,-0.2674333466687815,-0.011708839403098813,1.119489984679152,-0.023984143422449387,1.1439091662645382,2.248825987028897,-0.6752352992961705,0.6733789276437037,0.6733789276437037,0.9058332846657547,0.5165355147700923,0.1482299078486394,1.1229170032903284
local_background_removed,1992,14.963309783216497,12.981802614124053,7.545512596011924,15.999283273689018,2.2648251198796903,2.2835478443236226,2.676513077262892,0.9072674069436224,1.8607868457525651,1.1039798879343905,7.0819598286923355,-2.303705709957902,10.505319799161901,3.1265794011588337,6.536541714403473,7.082697482271658,-0.43738205404178704,-0.8788571130251976,-0.049264108823058705,-0.9488612628687344,-0.13259112391704667,-1.082179576804641,-0.9306206556588495,1.417290514225812,0.5696342910983838,-0.006468856784823673,-0.006468856784823673,0.3521013832217821,0.3015817428398517,-0.4810553137883689,-0.1985032394125595
local_background_removed,1993,6.735794065271027,6.651331076067261,8.486817345947276,6.706647424746236,2.0947881833792485,3.4327614874802355,3.8771247594801586,0.8769098227137003,1.2238753389489094,1.7613042439152338,6.4247292055324055,7.825645444377184,2.268235369101414,3.0566799075036775,8.746947951161024,0.41752674636683457,-1.0969737523190801,-0.20769682111168858,-0.7675355934143364,0.5021634809537816,0.14493512181939855,-0.014996442732197735,0.5326524730317089,-0.8766212264029706,-1.3795611345539398,-0.43463158266434976,-0.43463158266434976,-0.5745099626417338,-0.7570596012297027,-0.2873017014181429,-0.11965506536781978
local_background_removed,1994,14.092348285204597,18.237308772856288,12.718670734083865,16.567742356258577,3.0663749132596125,4.2479992634285955,4.006540756283342,1.073009598107251,1.7753659700904314,2.0305717398143495,6.816986288629422,6.1699402557549385,4.405083609128839,3.834503710732121,9.363748474291503,-1.1614559522837076,0.07922035410140621,0.8838007015898991,0.06210184171898725,0.3053355349297154,0.3457484717571515,0.10003706153328684,1.132070230176941,-0.2815391549053901,-1.8413266279439575,-0.22268962278477994,-0.22268962278477994,-0.33026518422413553,-0.674276240438687,-0.2030731120779099,0.31685604560161257
local_background_removed,1995,10.50216024603347,7.742295294298905,6.859151296481653,17.762417803118765,2.1484432151952797,3.1423202991156103,4.521709350352451,1.3042196042137382,1.2263294768569422,0.9216737228279778,3.0700984516708143,1.0111451781758156,2.4252084721999494,7.810300890394844,10.74220325890235,2.918656088984532,-0.3584659685702335,-0.3713010970699579,-0.24226966799793995,-1.0118919101102892,1.1407426426982954,0.5579530079940476,-1.3364533471871891,-0.8329064329929899,-0.6481185253897211,-0.5648813243939632,-0.5648813243939632,-0.9391594351899668,-0.3076906501295545,-0.47553962152762086,-0.5371355907287105
local_background_removed,1996,16.652530395617468,13.569132975774698,17.034978858968465,11.83216046421288,3.140497305672411,5.395372025878814,6.86765799869298,1.5716478307396562,2.197076594064786,2.3108560690847066,3.321748730545648,4.080372541315279,3.8783318189137503,0.06776363782723252,13.15430978666385,4.716888818725276,0.09240798302691519,1.6912994722930694,1.122980737674322,-0.508363666556937,0.25738682592776163,2.6431874497292287,1.7560126167364358,-0.4282320929505509,-0.12223447080921729,0.9621833756764742,0.9621833756764742,0.4018486843255558,0.697573628656487,1.425655198552149,1.3236559911717045
local_background_removed,1997,13.21879933248659,22.317255735505636,13.015396033847013,23.681519021092633,4.101357368451531,3.116220102849869,3.3128907370545737,2.4976892767212884,2.7267411474684415,1.1733146238045926,8.359631078485698,17.759866875666084,1.1209166806220467,1.3356709675810317,6.847006365363927,6.051006088521318,0.6767824693193424,0.7116133930296077,2.822065957847725,2.2906639407829026,-0.3692004909730575,-0.5165249896562243,-0.7762742436316632,-1.1961332858084743,0.26792136804450273,-0.5552527877629647,-0.5552527877629647,-0.5681620537985449,-0.4815789691400653,-0.34162595508112825,-0.8296441730321206
local_background_removed,1998,20.42551630201585,15.942622455263676,15.563908091799226,11.73642961982726,3.01457962777342,2.4845728333355432,4.292770036539895,1.4147739707258173,0.6873687055183657,1.1878189957657648,6.009908129601335,8.995230860998285,5.2138830988655105,10.253063168884614,2.6774520017747196,14.921580049374203,-0.04920927790909771,-0.32226137820853096,-0.6834393221174153,0.6216900268039375,0.4666869844740364,0.3544565919208071,-0.7439859866300703,-0.056299913876037846,2.862075797467053,0.604061622220438,0.604061622220438,0.6872632989869817,1.0534108251706076,0.8241821342525967,-0.1486097695284337
local_background_removed,1999,13.751835125095925,8.170621452352508,13.504431734185568,16.516034656111252,5.123237998235952,4.778392851098373,3.343678424586312,1.9890211316890896,1.6561031364896048,1.2246376907965437,3.120746177009015,5.235300369621445,3.038421287473617,7.275492742467615,5.136945478785132,2.7898735615764743,0.14661591709832908,2.396677202855651,1.054927982745667,-0.36078035609706754,0.32679978580861846,-0.4891588550786517,-0.6620237003070581,-0.6621353199366721,-0.685780323305188,-0.6247745496568924,-0.6247745496568924,-0.6699797811829727,-0.6123581661068372,-0.6123209595636326,-0.6044392917741273
local_background_removed,2000,11.314740134396203,16.332581193755942,4.8852871677273475,19.352779803110483,2.2662882881605952,3.442351840795498,5.416637015845743,0.7122671614619184,1.7488452990972538,2.05951230276108,4.488641558812719,1.620853606916198,11.728169516747094,2.734363703243434,2.697625580896034,7.684473978960445,-0.4106324535426845,-0.10466783635319546,-0.40748356626298465,-0.7179852547771401,-0.6940557794247539,1.353423954158336,1.1964949661597388,1.7578368990554096,0.7456207798303379,1.2633441498009557,1.2633441498009557,1.2333175483484953,1.2856272110146945,1.0985132333828043,1.4359186064578282
local_background_removed,2001,9.111187784109502,4.894392738706845,8.548262363046039,3.73713379226984,2.370984683886776,2.8828008465796136,2.6580785131148312,0.9966044332333724,1.038571208385199,1.2059235500780217,2.9034988917094973,2.6369766081347397,5.933929160831778,1.3705116816860283,4.788145673379189,0.9696816073195225,-1.3295428921788421,-0.41911283116095666,-0.8193098570511597,-0.7876495701825788,-0.6323826801932715,-1.098565437640557,-0.7036833451852487,0.14422275034604204,-1.2180862418819567,-0.71902806859043,-0.71902806859043,-0.5925156122403877,-0.7241429763921573,-1.0067783415692542,-0.5526753441599211
local_background_removed,2002,21.796944406442318,17.9020557667161,20.911891890332637,14.766400687856194,2.1635035600998513,2.827244586045054,3.420087293059101,1.3055974124409289,1.2492333670627538,1.292528884857615,7.416271483416501,7.014816479156956,1.3572529496902397,4.8380255099340745,8.323877371041453,1.5436964584982957,0.6807312428726912,-0.5730914715356121,-0.2160900460018474,0.5190290887443901,0.36537566843935176,-0.4212415951223522,-0.5108907641236058,-1.1303169709515501,-1.0502185057792783,-0.7781669589941966,-0.7781669589941966,-0.8971420802848113,-0.8672590239510601,-0.6607836216750788,-0.6874831100658362
local_background_removed,2003,30.851040858215157,8.896313784833374,26.12672464703518,7.828498381214319,3.6398878013924985,3.163277060844475,4.57392547802165,1.881095007826002,1.3692950122545033,1.3630606577902222,9.740209347448944,1.6833500023968302,4.618418524595188,10.530051763454317,4.274715978095066,7.107431136982842,0.5990960364444812,0.4830118817830954,0.6161986144670175,0.035519576597691505,0.7179046579228794,0.6043661585576274,-0.35387962173685394,-0.22212839234377432,0.5768675231539404,0.1513064169077349,0.1513064169077349,0.0002865030244373716,0.31970176312259785,0.27578468665823797,0.009452714825666389
local_background_removed,2004,4.0464349762633605,5.930941959161002,5.253704395771573,9.824157099288717,1.6473580767694804,2.0841322078536377,4.538096953226464,0.7913173664259859,1.0292349285562867,1.8412235409840716,9.331211971734099,0.9211601798985719,7.868888936351764,0.6037665806487751,8.001740548359928,7.360490346698053,-1.1413117608645758,-1.3598438743744823,-1.0803805055970748,-0.13861149408614465,-0.33181651366542025,0.5725193941570799,0.7105612311670558,0.6830817342981024,0.6508734074051739,0.654258941756853,0.654258941756853,0.681505457623444,0.635491511953452,0.6446513442431031,0.6553874532074127
local_background_removed,2005,13.83773188670026,13.481783936798891,12.560008861964599,16.184782992264022,1.8324657021341646,2.8015999478644016,2.9217360862073973,1.74286208842926,1.3263443771217507,1.8297004977605165,14.173820126103498,5.919004144963287,4.139101872408845,8.052767602818228,3.690894765737385,6.472305285402152,0.03405990969721623,-0.7767233870222198,0.4011930286542158,1.3093085589194553,0.2584345204173455,-0.8642091346473788,0.6849097253977193,-0.3556113140334651,0.3911281844831875,-0.035945634699984255,-0.035945634699984255,0.2401421986158139,-0.27623075473255215,0.07060959174450933,-0.17830357442770817
local_background_removed,2006,10.708793304227132,19.78165584267631,9.979697402729004,29.178351147298642,2.097727144033245,3.7127206122741545,6.511895683960927,1.5521360070299528,2.2684285128014996,2.945571783055101,-0.33018890020023295,3.3897581215302273,9.90319337087666,4.5573455473472295,8.93444740852862,5.151476066820986,0.8412474058735184,-0.019201248962227413,1.1754227660973997,-1.1310037252978316,0.40159313681483355,2.3269623557675705,3.168956531198032,1.2496068034524062,0.004858368909312813,1.6875960148318303,1.6875960148318303,1.4744739011865835,1.1938091760430967,1.8335924186249717,2.2485085634726696
local_background_removed,2007,10.195644339659424,13.1739894884449,9.31078433727516,15.472259827881391,2.3444257361917638,2.4117964928962836,2.4472685272793817,1.2861582438475367,0.7125608152498386,0.8298245132476574,8.485097563135394,6.432577846189367,8.209000467276999,6.9063956913554305,3.525097625862157,9.08794776563492,-0.3189248269680008,-0.7484167864794128,-0.8138072955567723,0.581689963882422,0.05942766806118149,-1.2859473069908258,-1.5409193449057754,0.7777979947100278,1.1560595807858933,-0.2232522691001701,-0.2232522691001701,0.13097941019671522,0.2159700895016984,-0.556935690370236,-0.6830228857288579
local_background_removed,2008,9.985914989054825,15.4337171820045,11.067052691203747,16.99388835573597,3.411064146633892,3.486838369749363,6.8876548400715745,1.205576648257858,1.7489500132896136,2.2496467941406393,-2.1621815905446753,7.054339771218604,8.255319433826035,1.7732929174593464,12.131179348287155,0.6745356042206792,-0.03697949423305641,0.5700244141308236,0.19599383131905912,-0.8319038122024163,0.38781997608730995,2.6609619659779353,1.6197543350565518,0.7906971730640664,-1.3044001957077371,0.9417533195977041,0.9417533195977041,0.36868377080429365,0.7157529811114216,0.99210536844225,1.6904711580328513
local_background_removed,2009,13.364499779251462,20.438276194786035,15.345180912177218,20.535519929575063,4.782601018990839,4.900964231180231,3.894785322260789,2.161425408662876,2.454964595119575,2.0013409664560324,11.59314971469403,10.622662260829989,16.00925148601628,12.802664659043558,0.9376343043487518,1.911718589883709,0.6365885205135967,2.286553537034064,2.120132777566126,1.6607433227653918,0.6342340768177775,0.0007014344556285902,1.0669994553047017,2.950057796544578,-0.9425922973205865,0.7687915972460806,0.7687915972460806,1.0248216515095645,0.6693889778932066,0.04170286414658131,1.3392528954349696
local_background_removed,2010,16.17534034297053,9.999964439005026,16.040218014455274,9.748141402709082,3.7795996288885756,4.202698188771021,3.6929286854848895,1.1225676703564034,1.1696376505585817,1.6885430895931086,7.725504030760659,2.9752430270181423,2.522187925127208,2.5174679700255265,5.309031540357572,2.832018241586931,-0.16530829064608785,1.2554208308880517,-0.525076360171695,-0.05296112628580307,-0.38696498888702474,-0.17872210561021293,0.3706784932706798,-0.8058990242965659,-0.6734553250797958,-0.3218494904289737,-0.3218494904289737,-0.36955861870189394,-0.5526921516621915,-0.16049964580644296,-0.20464754554536635
local_background_removed,2011,27.46042788824385,25.052838496046377,28.064605577950175,27.335843259243738,1.8970861529368364,3.6569857736236226,4.638295204425785,1.5916729611774918,2.076057497633613,1.653679317370856,6.596683144111258,6.420011400887793,5.39722566844245,-0.3749195548951519,5.7467898268552755,4.58262914343034,2.340083820898436,-0.16944512313976168,1.0180502663857927,0.312246895923653,-0.7774019631484016,0.6615822321481221,0.29306807066358354,-0.005241596278277876,-0.1614980328849348,0.19697766841212322,0.19697766841212322,0.04210948050012362,0.1649475343283031,0.26438408997559026,0.3164695688444759
local_background_removed,2012,13.317678977268361,16.10169565050729,12.644450300613903,22.10503927150193,2.120637651625382,2.860122286252387,4.1413568403121195,1.1403444034014567,1.956232264950043,1.6432646053529891,3.3296465973353278,2.049019306617355,4.592679182118825,6.339027986090081,-0.16254719747266255,3.78632033980966,0.5165700032888958,-0.5753014893360016,0.33788522791565095,-0.8169072560844077,-0.5094054408335646,0.2198705207675848,0.26988382669006605,-0.22929643589169746,-0.394374509561326,-0.03347914949884316,-0.03347914949884316,-0.11792903958765248,-0.1346001415618129,0.031793279298774936,0.08681930385531779
local_background_removed,2013,18.9354103267761,15.643648558696217,20.57946764799261,7.820477262816017,2.2003108948588674,3.1393988269397926,4.148201618907872,1.311754023775994,1.3134941095484483,1.3600663812801173,8.730033861058459,3.568091186044557,8.148517265298851,7.164905754819878,0.03151528654798155,6.982150154524392,0.09338109699945152,-0.34402695194766464,-0.1398366447823311,0.17972299569410075,-0.3563017604283264,0.22595461305324116,-0.36054519607202073,0.7609542767286793,0.5402297343252512,0.2916483570087878,0.2916483570087878,0.3135462716606366,0.5090462080357239,0.13521305043549056,0.2087878979032999
local_background_removed,2014,25.096359230804953,14.829717480735098,19.38417818987876,11.128080999004348,2.410827278178542,3.0890049640066723,2.580774533520694,1.2244511968925684,1.261962146468928,0.9733487979246219,8.033554798786321,4.2891820970359795,5.799069688825877,5.712739360509993,1.0855669394345797,7.114103291630929,0.24983076378734342,-0.2590473518243115,-0.301727031191394,0.19097852915127916,-0.44349827609212994,-1.1672783316107276,-1.2214191968107657,0.10666629104347974,0.57881876098934,-0.4258031190971684,-0.4258031190971684,-0.178644714925982,-0.1605977598593026,-0.6032929224773844,-0.7606770791260046
local_background_removed,2015,9.688684003711,14.011139819748815,4.836107666359481,10.215753184846895,2.0137256204064617,2.0152732919291125,4.861526686417415,0.8339117779695777,0.9873115674688385,1.841047014892736,5.0038010652940095,4.276888447776797,8.147829590168982,2.6508911780545237,6.027103138609338,1.615748203847679,-1.1479263353876656,-1.199376069290578,-1.073118091971024,-0.24011392533295856,-0.2726497030210964,0.8600051494859804,0.7101682655274689,0.7607627689121041,-1.029147337761222,0.32544721154108286,0.32544721154108286,0.1472612322261171,0.19720686021228753,0.1803420257507425,0.7769787279751844
local_background_removed,2016,13.116876265169465,9.15658892451414,18.471563343697717,12.539237510171597,1.768367429219485,2.139270541131155,3.188906549763517,0.8170385034255986,0.9777090328688237,1.5009951866095537,5.621764080727485,4.4856153753309025,1.2171750210499,1.7495063189987894,8.609148439775188,2.9049281630123422,0.2799170516967829,-1.25486506826383,-1.104025118772376,-0.12074985716858838,-0.07530048292503061,-0.6267303420848629,-0.046822857898023484,-1.1693266967640457,-0.6521331878145771,-0.6237532711403773,-0.6237532711403773,-0.622760914158882,-0.8160634088878286,-0.44189546259915446,-0.614293298915644
local_background_removed,2017,12.603391025170213,20.776065705535572,9.94613656425248,30.258699815917307,2.2071908425436226,2.9026162357288725,3.5569623723662183,1.0020206581122566,0.9451620472133009,0.8893063791835044,11.739388922732713,2.688558235774005,5.0515038244921415,3.843184978613667,3.9374831590425377,0.7280604439631443,0.9248388378893604,-0.49817500256903535,-0.9125811580990113,0.4719742631082245,-0.36075072497517124,-0.2995779645956003,-1.408506457301112,-0.10152024967355719,-1.28874712740406,-0.7745879497435824,-0.7745879497435824,-0.9329246114595765,-0.5632817805577391,-0.9989438497669241,-0.6032015571900898
local_background_removed,2018,16.846118850893617,18.641165265633656,16.09631031105652,13.083082803328505,2.1148114301030696,1.972668929289284,2.3748992150077455,1.1368263795027294,1.121410761219382,1.57291355394334,0.38263302885577694,7.443110533995663,3.6446258276862458,8.044517629046025,7.432455998463908,3.323342236246497,0.10727086295826366,-1.1708545260506351,-0.5592125331647941,-0.4121208679624787,0.7452351053926878,-1.350273942009138,0.11327498941480829,-0.49331591255735363,-0.5297701111745226,-0.5650212440815515,-0.5650212440815515,-0.303270344772356,-0.791119988580338,-0.5889230212562842,-0.5767716217172278
local_background_removed,2019,13.392184371824381,22.441708272248977,15.190897706337463,22.386321318614886,2.753233891163011,3.7784834810238412,3.6606629975744496,0.9485157800599315,1.840623995675301,1.4878870431339655,2.1141187046554966,4.120210884511623,1.3084126056373535,5.641729478576626,13.738289274518813,6.592814324502009,0.7709808661284737,0.3940208327155781,-0.020376382252823677,-0.6733728790118729,1.1960296324551374,-0.20740198475621266,-0.07600296348870643,-1.1439183173491179,0.4263704426443822,-0.2502382057374137,-0.2502382057374137,-0.26451694606448073,-0.30831661982031616,0.047655164799821036,-0.47577442186467894
local_background_removed,2020,9.378091164554458,23.579271523961943,12.045546567409538,27.088398824132003,1.8965073717574106,2.8125109625510802,3.7103768389557876,1.0453874061273134,1.3481196603567505,1.214150298245322,6.409840559341533,2.9968810911483184,4.765105795165011,8.951502068151504,9.497168926922487,3.099539680790687,0.8617204279952151,-0.7333584806688502,-0.4285987984588945,-0.23604967102591068,1.15491005989211,-0.1632130318766788,-0.685369738789587,-0.1812780581001519,-0.5952200350592622,-0.40627021595642,-0.40627021595642,-0.4872892773163337,-0.31323704167869765,-0.4812676019085093,-0.34328694292213924
local_background_removed,2021,9.778919517406154,19.321822376452758,11.054794829605125,11.611130719410692,5.644786570283442,3.6430852485507126,3.151539955241983,1.9641247913908828,1.4144713054909652,1.5520358720523222,7.026837297607205,6.785588602062813,3.7668141407480777,4.584501420899319,-1.2662227579860645,9.184241251322785,-0.4698083964641271,1.9328502687607052,0.7660656207153542,0.42891499076331313,-0.9248563924753991,-0.659944244666138,0.0667990744079919,-0.4592881921570052,1.1842201229925324,0.03294669014434526,0.03294669014434526,0.26391033508117306,0.02166256205646307,0.19702498424479545,-0.35081112080505045
local_background_removed,2022,7.658667874700497,11.123534766950844,10.778242133372785,10.5173513932779,2.0729104173415296,3.927086969459116,3.9298221632404973,1.0614384619404196,1.5340554941906666,1.3833831103790422,2.046978336266343,7.012049756859125,8.448319180394558,3.9449806946585966,0.8100176759347241,11.176938379827103,-0.5827125011148155,0.10988046572939836,-0.2101188302475031,-0.242048350345892,-0.752969680103938,0.031844497877825624,-0.308639705534548,0.8444448781350782,1.7669743061175724,0.5836559941489821,0.5836559941489821,0.7675931595727009,0.8810878940434921,0.4967263661536167,0.1892165568261186
local_background_removed,2023,11.279778630835658,12.881116268923055,13.448947619027553,7.840112769209845,3.0176942511971503,2.774231822834298,2.9284456318648577,1.4345131619956863,1.5219876934452068,1.136707056465614,5.999797981745404,0.40068269256570516,9.360920251859635,12.538972750459175,5.820894748841128,6.774266430639804,-0.5542700506376496,-0.1271933174149427,0.2332819227082275,-0.6899077668269067,1.2304416750286937,-0.8582452463486183,-0.8577665375143785,1.0985913944320802,0.4794351921118623,-0.034496299329763544,-0.034496299329763544,0.2400866830098547,0.2399271133984414,-0.41219219725037815,-0.20580679647697217
raw,1979,5815.186096100598,5816.558307858932,5814.245571516566,5818.2444896946645,5.59009996258622,6.284825300424922,9.72545989707921,2.0464017317625416,2.4794701312806464,3.2602333805122408,52.46132610754242,49.239462562528985,48.1846106418342,29.821002067427727,36.22556491740296,47.21289345225854,-0.23074236215751098,0.5117094462672598,-0.038505502453704925,1.0638509789136255,-0.389536783668579,1.2446957164486998,0.8688218147486065,0.944562887153291,2.2911159967003916,1.337299103762747,1.337299103762747,1.3681668995340963,1.493458200100794,1.4682111759658991,1.019360139450199
raw,1980,5796.957927874028,5830.05667859385,5798.838777030958,5831.809898973725,6.842686345473976,7.1673032891622235,10.220163340476466,2.449534059286199,2.7900442187652734,3.301773705498983,46.6350537866807,49.47001152126472,38.788169354179075,38.527288497866685,31.230494971654643,28.286398880959236,-0.2032108221193292,1.5746671738851907,0.5279768402561213,0.5967731382639778,-0.1555536405586256,1.5193728352376885,0.9379265291993617,-0.6567644493823034,-1.1200025711364792,0.17013308597956694,0.17013308597956694,-0.2796134971064736,-0.08579806176036468,0.44576559776685704,0.600178305018249
raw,1981,5805.800600957133,5829.559351006115,5804.521719664651,5825.647629385402,5.052273014600564,5.082972448432813,8.653220072989114,1.9321424437168915,2.156141769852552,2.4012388169996606,53.72008025767434,39.419205352618896,44.39051713454692,25.69129898371922,22.419162904002302,27.626531603229058,-0.2535026424302459,-0.422834609155752,-0.38422393060199367,0.18534470056440483,-2.343948108536408,0.649349657182695,-0.5601649359624914,0.2979792003512112,-1.2389303268756053,-0.2129416013260476,-0.2129416013260476,-0.5003720208289618,-0.09720048978056635,-0.3832485352184672,0.12905464052380494
raw,1982,5777.433244881059,5817.061522034932,5777.831785766804,5827.591072393588,4.739584106795996,7.330945474090859,5.7188280921029495,1.325183135488467,3.600353967268244,2.085390717038052,48.11445891081556,39.4704162003787,46.120773437708095,36.22630310803779,39.846989241535894,39.44908466528329,-0.9526163197297031,0.7459096332349094,0.26729369916579815,-0.28114621114556976,0.6141153550708515,-0.979930157755006,-1.0855963755245688,0.592846867018284,0.8918461947505706,-0.14520836787768007,-0.14520836787768007,0.13303222874809528,0.16825430133794952,-0.39122677950966817,-0.49089322208709696
raw,1983,5835.176614392195,5844.154827286256,5836.801241686885,5836.437447013155,6.822983953467497,5.504255406539917,8.932776668789689,4.1795184773107135,2.9909054630604057,3.2611398991414275,42.02983359730544,40.1531827683154,36.18185919308968,46.545299692996906,33.70138725585176,32.62886857654645,1.0472569584062974,0.5997611698331589,2.068237935402298,-0.7246287918058072,0.8657681592250862,0.8045695192997607,0.8703298605097852,-1.100927891761929,-0.3373600721209003,0.059152853981679174,0.059152853981679174,-0.1893193677910147,-0.21123948152768954,0.44584643589621525,0.19132382934920567
