window_id,target_name,score_group,object,day,profile_coord_index,composite_anomaly_standardized,n_bootstrap
W081,W081_P_vs_V_delta_peak,high,Jw,65,2,-0.008778536765914512,334
W081,W081_P_vs_V_delta_peak,high,Jw,65,3,-0.013391578968352042,334
W081,W081_P_vs_V_delta_peak,high,Jw,65,4,-0.01619897077531891,334
W081,W081_P_vs_V_delta_peak,high,Jw,65,5,-0.012991650450821427,334
W081,W081_P_vs_V_delta_peak,high,Jw,65,6,-0.005187950645485875,334
W081,W081_P_vs_V_delta_peak,high,Jw,65,7,0.0015440198619824555,334
W081,W081_P_vs_V_delta_peak,high,Jw,65,8,0.005958034226544477,334
W081,W081_P_vs_V_delta_peak,high,Jw,65,9,0.010415075664847081,334
W081,W081_P_vs_V_delta_peak,high,Jw,65,10,0.015596625109299368,334
W081,W081_P_vs_V_delta_peak,high,Jw,66,0,-0.003067004899051553,334
W081,W081_P_vs_V_delta_peak,high,Jw,66,1,-0.006421420663772958,334
W081,W081_P_vs_V_delta_peak,high,Jw,66,2,-0.010241530406164026,334
W081,W081_P_vs_V_delta_peak,high,Jw,66,3,-0.01400220911732057,334
W081,W081_P_vs_V_delta_peak,high,Jw,66,4,-0.015621160219317308,334
W081,W081_P_vs_V_delta_peak,high,Jw,66,5,-0.011879303111428012,334
W081,W081_P_vs_V_delta_peak,high,Jw,66,6,-0.0047211415869721565,334
W081,W081_P_vs_V_delta_peak,high,Jw,66,7,0.0019972356934919045,334
W081,W081_P_vs_V_delta_peak,high,Jw,66,8,0.0070017329148316515,334
W081,W081_P_vs_V_delta_peak,high,Jw,66,9,0.011856024585264748,334
W081,W081_P_vs_V_delta_peak,high,Jw,66,10,0.0168636039774194,334
W081,W081_P_vs_V_delta_peak,high,Jw,67,0,-0.005141418072031004,334
W081,W081_P_vs_V_delta_peak,high,Jw,67,1,-0.007877288558132267,334
W081,W081_P_vs_V_delta_peak,high,Jw,67,2,-0.011200745735203603,334
W081,W081_P_vs_V_delta_peak,high,Jw,67,3,-0.014550653527638032,334
W081,W081_P_vs_V_delta_peak,high,Jw,67,4,-0.015885459990589386,334
W081,W081_P_vs_V_delta_peak,high,Jw,67,5,-0.01167854581372646,334
W081,W081_P_vs_V_delta_peak,high,Jw,67,6,-0.003945081763791828,334
W081,W081_P_vs_V_delta_peak,high,Jw,67,7,0.003182124694981411,334
W081,W081_P_vs_V_delta_peak,high,Jw,67,8,0.008840485447804074,334
W081,W081_P_vs_V_delta_peak,high,Jw,67,9,0.014067969193535899,334
W081,W081_P_vs_V_delta_peak,high,Jw,67,10,0.018688978141806267,334
W081,W081_P_vs_V_delta_peak,high,Jw,68,0,-0.007351042790239817,334
W081,W081_P_vs_V_delta_peak,high,Jw,68,1,-0.00963172115524732,334
W081,W081_P_vs_V_delta_peak,high,Jw,68,2,-0.012489324722540544,334
W081,W081_P_vs_V_delta_peak,high,Jw,68,3,-0.015553129655242826,334
W081,W081_P_vs_V_delta_peak,high,Jw,68,4,-0.01642872667857832,334
W081,W081_P_vs_V_delta_peak,high,Jw,68,5,-0.011709015353068754,334
W081,W081_P_vs_V_delta_peak,high,Jw,68,6,-0.0029290995046845803,334
W081,W081_P_vs_V_delta_peak,high,Jw,68,7,0.004771534864446445,334
W081,W081_P_vs_V_delta_peak,high,Jw,68,8,0.01050396476162632,334
W081,W081_P_vs_V_delta_peak,high,Jw,68,9,0.015553619353184998,334
W081,W081_P_vs_V_delta_peak,high,Jw,68,10,0.01961271829695787,334
W081,W081_P_vs_V_delta_peak,high,Jw,69,0,-0.00986879764954043,334
W081,W081_P_vs_V_delta_peak,high,Jw,69,1,-0.012191125120454768,334
W081,W081_P_vs_V_delta_peak,high,Jw,69,2,-0.014755156739384866,334
W081,W081_P_vs_V_delta_peak,high,Jw,69,3,-0.017116451787623995,334
W081,W081_P_vs_V_delta_peak,high,Jw,69,4,-0.017174558601223966,334
W081,W081_P_vs_V_delta_peak,high,Jw,69,5,-0.011796614870001058,334
W081,W081_P_vs_V_delta_peak,high,Jw,69,6,-0.002054455521920067,334
W081,W081_P_vs_V_delta_peak,high,Jw,69,7,0.006284879649516897,334
W081,W081_P_vs_V_delta_peak,high,Jw,69,8,0.012442083825172671,334
W081,W081_P_vs_V_delta_peak,high,Jw,69,9,0.0169076060662807,334
W081,W081_P_vs_V_delta_peak,high,Jw,69,10,0.019940556785965794,334
W081,W081_P_vs_V_delta_peak,high,Jw,70,0,-0.01231675999465874,334
W081,W081_P_vs_V_delta_peak,high,Jw,70,1,-0.014563466014824744,334
W081,W081_P_vs_V_delta_peak,high,Jw,70,2,-0.016377236260648805,334
W081,W081_P_vs_V_delta_peak,high,Jw,70,3,-0.017615136084306315,334
W081,W081_P_vs_V_delta_peak,high,Jw,70,4,-0.016849815986737772,334
W081,W081_P_vs_V_delta_peak,high,Jw,70,5,-0.011261244498722399,334
W081,W081_P_vs_V_delta_peak,high,Jw,70,6,-0.0007238723518046148,334
W081,W081_P_vs_V_delta_peak,high,Jw,70,7,0.008349288652590398,334
W081,W081_P_vs_V_delta_peak,high,Jw,70,8,0.013842740839781547,334
W081,W081_P_vs_V_delta_peak,high,Jw,70,9,0.01693125807595291,334
W081,W081_P_vs_V_delta_peak,high,Jw,70,10,0.019040736771388254,334
W081,W081_P_vs_V_delta_peak,high,Jw,71,0,-0.01419343899508823,334
W081,W081_P_vs_V_delta_peak,high,Jw,71,1,-0.016212411618937175,334
W081,W081_P_vs_V_delta_peak,high,Jw,71,2,-0.017056371038295125,334
W081,W081_P_vs_V_delta_peak,high,Jw,71,3,-0.017050829514207805,334
W081,W081_P_vs_V_delta_peak,high,Jw,71,4,-0.015314463166324361,334
W081,W081_P_vs_V_delta_peak,high,Jw,71,5,-0.009639418190132388,334
W081,W081_P_vs_V_delta_peak,high,Jw,71,6,0.0012213755029891276,334
W081,W081_P_vs_V_delta_peak,high,Jw,71,7,0.010654247560544249,334
W081,W081_P_vs_V_delta_peak,high,Jw,71,8,0.014977711684749314,334
W081,W081_P_vs_V_delta_peak,high,Jw,71,9,0.016490700379164325,334
W081,W081_P_vs_V_delta_peak,high,Jw,71,10,0.017066703418025395,334
W081,W081_P_vs_V_delta_peak,high,Jw,72,0,-0.015468358214660373,334
W081,W081_P_vs_V_delta_peak,high,Jw,72,1,-0.017090276575341047,334
W081,W081_P_vs_V_delta_peak,high,Jw,72,2,-0.017180255734675735,334
W081,W081_P_vs_V_delta_peak,high,Jw,72,3,-0.015786292936155456,334
W081,W081_P_vs_V_delta_peak,high,Jw,72,4,-0.013166431960431994,334
W081,W081_P_vs_V_delta_peak,high,Jw,72,5,-0.007866311194634075,334
W081,W081_P_vs_V_delta_peak,high,Jw,72,6,0.0022405043758627155,334
W081,W081_P_vs_V_delta_peak,high,Jw,72,7,0.01173041522801609,334
W081,W081_P_vs_V_delta_peak,high,Jw,72,8,0.015267851778702424,334
W081,W081_P_vs_V_delta_peak,high,Jw,72,9,0.015219452490428944,334
W081,W081_P_vs_V_delta_peak,high,Jw,72,10,0.014263287561508629,334
W081,W081_P_vs_V_delta_peak,high,Jw,73,0,-0.016000981993650173,334
W081,W081_P_vs_V_delta_peak,high,Jw,73,1,-0.01717252977765572,334
W081,W081_P_vs_V_delta_peak,high,Jw,73,2,-0.016334500129773045,334
W081,W081_P_vs_V_delta_peak,high,Jw,73,3,-0.014302636087586397,334
W081,W081_P_vs_V_delta_peak,high,Jw,73,4,-0.011581203854965215,334
W081,W081_P_vs_V_delta_peak,high,Jw,73,5,-0.006626583548110239,334
W081,W081_P_vs_V_delta_peak,high,Jw,73,6,0.002721324469686105,334
W081,W081_P_vs_V_delta_peak,high,Jw,73,7,0.012172869700624029,334
W081,W081_P_vs_V_delta_peak,high,Jw,73,8,0.014914047376825392,334
W081,W081_P_vs_V_delta_peak,high,Jw,73,9,0.013606082977751462,334
W081,W081_P_vs_V_delta_peak,high,Jw,73,10,0.01191514339603477,334
W081,W081_P_vs_V_delta_peak,high,Jw,74,0,-0.01551888833068321,334
W081,W081_P_vs_V_delta_peak,high,Jw,74,1,-0.01638317886786554,334
W081,W081_P_vs_V_delta_peak,high,Jw,74,2,-0.015139365272548012,334
W081,W081_P_vs_V_delta_peak,high,Jw,74,3,-0.013619077956105018,334
W081,W081_P_vs_V_delta_peak,high,Jw,74,4,-0.011585033858034777,334
W081,W081_P_vs_V_delta_peak,high,Jw,74,5,-0.007273835159000322,334
W081,W081_P_vs_V_delta_peak,high,Jw,74,6,0.0021881543231576277,334
W081,W081_P_vs_V_delta_peak,high,Jw,74,7,0.013223155810316849,334
W081,W081_P_vs_V_delta_peak,high,Jw,74,8,0.015823823110908346,334
W081,W081_P_vs_V_delta_peak,high,Jw,74,9,0.013593507885046641,334
W081,W081_P_vs_V_delta_peak,high,Jw,74,10,0.01116277624257241,334
W081,W081_P_vs_V_delta_peak,high,Jw,75,0,-0.015182905155159255,334
W081,W081_P_vs_V_delta_peak,high,Jw,75,1,-0.01640117570544788,334
W081,W081_P_vs_V_delta_peak,high,Jw,75,2,-0.015544186745222795,334
W081,W081_P_vs_V_delta_peak,high,Jw,75,3,-0.014170513145591222,334
W081,W081_P_vs_V_delta_peak,high,Jw,75,4,-0.012422423036293779,334
W081,W081_P_vs_V_delta_peak,high,Jw,75,5,-0.00814030454112828,334
W081,W081_P_vs_V_delta_peak,high,Jw,75,6,0.0023489161304391607,334
W081,W081_P_vs_V_delta_peak,high,Jw,75,7,0.014086530425483123,334
W081,W081_P_vs_V_delta_peak,high,Jw,75,8,0.016047254834554388,334
W081,W081_P_vs_V_delta_peak,high,Jw,75,9,0.013597945049808576,334
W081,W081_P_vs_V_delta_peak,high,Jw,75,10,0.01078453138072276,334
W081,W081_P_vs_V_delta_peak,high,Jw,76,0,-0.015695809895095454,334
W081,W081_P_vs_V_delta_peak,high,Jw,76,1,-0.01749470344405966,334
W081,W081_P_vs_V_delta_peak,high,Jw,76,2,-0.016910470863166056,334
W081,W081_P_vs_V_delta_peak,high,Jw,76,3,-0.015352748240892949,334
W081,W081_P_vs_V_delta_peak,high,Jw,76,4,-0.013430529388601706,334
W081,W081_P_vs_V_delta_peak,high,Jw,76,5,-0.008913745681990083,334
W081,W081_P_vs_V_delta_peak,high,Jw,76,6,0.0025979134289574463,334
W081,W081_P_vs_V_delta_peak,high,Jw,76,7,0.014335684760932454,334
W081,W081_P_vs_V_delta_peak,high,Jw,76,8,0.015909199270411716,334
W081,W081_P_vs_V_delta_peak,high,Jw,76,9,0.013429562520336866,334
W081,W081_P_vs_V_delta_peak,high,Jw,76,10,0.010231585180083038,334
W081,W081_P_vs_V_delta_peak,high,Jw,77,0,-0.016541091210361503,334
W081,W081_P_vs_V_delta_peak,high,Jw,77,1,-0.01864796908038108,334
W081,W081_P_vs_V_delta_peak,high,Jw,77,2,-0.0179896622897224,334
W081,W081_P_vs_V_delta_peak,high,Jw,77,3,-0.016243914976969746,334
W081,W081_P_vs_V_delta_peak,high,Jw,77,4,-0.014269038123059437,334
W081,W081_P_vs_V_delta_peak,high,Jw,77,5,-0.009495586963728197,334
W081,W081_P_vs_V_delta_peak,high,Jw,77,6,0.0023051560393085127,334
W081,W081_P_vs_V_delta_peak,high,Jw,77,7,0.013694410832768738,334
W081,W081_P_vs_V_delta_peak,high,Jw,77,8,0.01525115764596789,334
W081,W081_P_vs_V_delta_peak,high,Jw,77,9,0.013195067776482348,334
W081,W081_P_vs_V_delta_peak,high,Jw,77,10,0.010111569053708833,334
W081,W081_P_vs_V_delta_peak,high,Jw,78,0,-0.01684700627941966,334
W081,W081_P_vs_V_delta_peak,high,Jw,78,1,-0.01911777342456124,334
W081,W081_P_vs_V_delta_peak,high,Jw,78,2,-0.018097082891767785,334
W081,W081_P_vs_V_delta_peak,high,Jw,78,3,-0.016602693442272172,334
W081,W081_P_vs_V_delta_peak,high,Jw,78,4,-0.014624038852107887,334
W081,W081_P_vs_V_delta_peak,high,Jw,78,5,-0.00984524760282522,334
W081,W081_P_vs_V_delta_peak,high,Jw,78,6,0.001771585489138185,334
W081,W081_P_vs_V_delta_peak,high,Jw,78,7,0.011984484794927986,334
W081,W081_P_vs_V_delta_peak,high,Jw,78,8,0.013488019958431484,334
W081,W081_P_vs_V_delta_peak,high,Jw,78,9,0.012553510555189858,334
W081,W081_P_vs_V_delta_peak,high,Jw,78,10,0.010068588035511876,334
W081,W081_P_vs_V_delta_peak,high,Jw,79,0,-0.016524937754551064,334
W081,W081_P_vs_V_delta_peak,high,Jw,79,1,-0.018508422923583862,334
W081,W081_P_vs_V_delta_peak,high,Jw,79,2,-0.01785240109004529,334
W081,W081_P_vs_V_delta_peak,high,Jw,79,3,-0.017050769612416538,334
W081,W081_P_vs_V_delta_peak,high,Jw,79,4,-0.015743020557583635,334
W081,W081_P_vs_V_delta_peak,high,Jw,79,5,-0.01119516454611145,334
W081,W081_P_vs_V_delta_peak,high,Jw,79,6,0.0006887589844650718,334
W081,W081_P_vs_V_delta_peak,high,Jw,79,7,0.010185766566840863,334
W081,W081_P_vs_V_delta_peak,high,Jw,79,8,0.01229084619369946,334
W081,W081_P_vs_V_delta_peak,high,Jw,79,9,0.01188879395783433,334
W081,W081_P_vs_V_delta_peak,high,Jw,79,10,0.00977719069050972,334
W081,W081_P_vs_V_delta_peak,high,Jw,80,0,-0.016006609637196537,334
W081,W081_P_vs_V_delta_peak,high,Jw,80,1,-0.018289714514522083,334
W081,W081_P_vs_V_delta_peak,high,Jw,80,2,-0.018267533482429047,334
W081,W081_P_vs_V_delta_peak,high,Jw,80,3,-0.01784440949342806,334
W081,W081_P_vs_V_delta_peak,high,Jw,80,4,-0.016698273522134433,334
W081,W081_P_vs_V_delta_peak,high,Jw,80,5,-0.011831026007087169,334
W081,W081_P_vs_V_delta_peak,high,Jw,80,6,-0.0005872229882325456,334
W081,W081_P_vs_V_delta_peak,high,Jw,80,7,0.008146902692404433,334
W081,W081_P_vs_V_delta_peak,high,Jw,80,8,0.010747932488253864,334
W081,W081_P_vs_V_delta_peak,high,Jw,80,9,0.010617955849017001,334
W081,W081_P_vs_V_delta_peak,high,Jw,80,10,0.009235209618711921,334
W081,W081_P_vs_V_delta_peak,high,Jw,81,0,-0.015848709497647957,334
W081,W081_P_vs_V_delta_peak,high,Jw,81,1,-0.01846768163340029,334
W081,W081_P_vs_V_delta_peak,high,Jw,81,2,-0.0186386264805583,334
W081,W081_P_vs_V_delta_peak,high,Jw,81,3,-0.018388781317884476,334
W081,W081_P_vs_V_delta_peak,high,Jw,81,4,-0.016924181761879674,334
W081,W081_P_vs_V_delta_peak,high,Jw,81,5,-0.011546572326951709,334
W081,W081_P_vs_V_delta_peak,high,Jw,81,6,-0.0010206540673497156,334
W081,W081_P_vs_V_delta_peak,high,Jw,81,7,0.006646812125120134,334
W081,W081_P_vs_V_delta_peak,high,Jw,81,8,0.009474976710495915,334
W081,W081_P_vs_V_delta_peak,high,Jw,81,9,0.00959431384347715,334
W081,W081_P_vs_V_delta_peak,high,Jw,81,10,0.008988748751257956,334
W081,W081_P_vs_V_delta_peak,high,Jw,82,0,-0.015140191531181487,334
W081,W081_P_vs_V_delta_peak,high,Jw,82,1,-0.01825845455634495,334
W081,W081_P_vs_V_delta_peak,high,Jw,82,2,-0.018871415420635272,334
W081,W081_P_vs_V_delta_peak,high,Jw,82,3,-0.018327336604218373,334
W081,W081_P_vs_V_delta_peak,high,Jw,82,4,-0.016332708570453547,334
W081,W081_P_vs_V_delta_peak,high,Jw,82,5,-0.011045062447363953,334
W081,W081_P_vs_V_delta_peak,high,Jw,82,6,-0.001805986921959494,334
W081,W081_P_vs_V_delta_peak,high,Jw,82,7,0.005315420134796403,334
W081,W081_P_vs_V_delta_peak,high,Jw,82,8,0.008522268664032925,334
W081,W081_P_vs_V_delta_peak,high,Jw,82,9,0.009222911120086273,334
W081,W081_P_vs_V_delta_peak,high,Jw,82,10,0.009230823700442866,334
W081,W081_P_vs_V_delta_peak,high,Jw,83,0,-0.013667242952036989,334
W081,W081_P_vs_V_delta_peak,high,Jw,83,1,-0.017401503956761773,334
W081,W081_P_vs_V_delta_peak,high,Jw,83,2,-0.018429901417202434,334
W081,W081_P_vs_V_delta_peak,high,Jw,83,3,-0.017564619341423452,334
W081,W081_P_vs_V_delta_peak,high,Jw,83,4,-0.01429361641022032,334
W081,W081_P_vs_V_delta_peak,high,Jw,83,5,-0.00848733426037815,334
W081,W081_P_vs_V_delta_peak,high,Jw,83,6,-0.0009330768907332311,334
W081,W081_P_vs_V_delta_peak,high,Jw,83,7,0.004880056415006632,334
W081,W081_P_vs_V_delta_peak,high,Jw,83,8,0.007863456582783772,334
W081,W081_P_vs_V_delta_peak,high,Jw,83,9,0.008592026859701951,334
W081,W081_P_vs_V_delta_peak,high,Jw,83,10,0.008642237321779506,334
W081,W081_P_vs_V_delta_peak,high,Jw,84,0,-0.011695252609538052,334
W081,W081_P_vs_V_delta_peak,high,Jw,84,1,-0.014999374570494007,334
W081,W081_P_vs_V_delta_peak,high,Jw,84,2,-0.015605574431679346,334
W081,W081_P_vs_V_delta_peak,high,Jw,84,3,-0.014747818526698762,334
W081,W081_P_vs_V_delta_peak,high,Jw,84,4,-0.010900951517790176,334
W081,W081_P_vs_V_delta_peak,high,Jw,84,5,-0.005277178175159788,334
W081,W081_P_vs_V_delta_peak,high,Jw,84,6,0.0001069300507094473,334
W081,W081_P_vs_V_delta_peak,high,Jw,84,7,0.004688408974184341,334
W081,W081_P_vs_V_delta_peak,high,Jw,84,8,0.0075962827790848775,334
W081,W081_P_vs_V_delta_peak,high,Jw,84,9,0.007740574512726838,334
W081,W081_P_vs_V_delta_peak,high,Jw,84,10,0.007538337605333248,334
W081,W081_P_vs_V_delta_peak,high,Jw,85,0,-0.009143598729854256,334
W081,W081_P_vs_V_delta_peak,high,Jw,85,1,-0.011219115248713095,334
W081,W081_P_vs_V_delta_peak,high,Jw,85,2,-0.011102496103296344,334
W081,W081_P_vs_V_delta_peak,high,Jw,85,3,-0.009627806154736062,334
W081,W081_P_vs_V_delta_peak,high,Jw,85,4,-0.005647419935671549,334
W081,W081_P_vs_V_delta_peak,high,Jw,85,5,-0.0019756478123086874,334
W081,W081_P_vs_V_delta_peak,high,Jw,85,6,0.0011912145843870445,334
W081,W081_P_vs_V_delta_peak,high,Jw,85,7,0.004472123014055639,334
W081,W081_P_vs_V_delta_peak,high,Jw,85,8,0.006492914211179424,334
W081,W081_P_vs_V_delta_peak,high,Jw,85,9,0.006214147286007441,334
W081,W081_P_vs_V_delta_peak,high,Jw,85,10,0.0058197332531577444,334
W081,W081_P_vs_V_delta_peak,high,Jw,86,0,-0.005574494892654479,334
W081,W081_P_vs_V_delta_peak,high,Jw,86,1,-0.006029204630783142,334
W081,W081_P_vs_V_delta_peak,high,Jw,86,2,-0.005444242132436605,334
W081,W081_P_vs_V_delta_peak,high,Jw,86,3,-0.0043352990775430604,334
W081,W081_P_vs_V_delta_peak,high,Jw,86,4,-0.0014261244046576776,334
W081,W081_P_vs_V_delta_peak,high,Jw,86,5,0.0008207534649504141,334
W081,W081_P_vs_V_delta_peak,high,Jw,86,6,0.0026296213761977313,334
W081,W081_P_vs_V_delta_peak,high,Jw,86,7,0.004810290924493887,334
W081,W081_P_vs_V_delta_peak,high,Jw,86,8,0.005378719999023743,334
W081,W081_P_vs_V_delta_peak,high,Jw,86,9,0.004152445886651509,334
W081,W081_P_vs_V_delta_peak,high,Jw,86,10,0.0030062601110328754,334
W081,W081_P_vs_V_delta_peak,high,Jw,87,0,-0.002089060889185296,334
W081,W081_P_vs_V_delta_peak,high,Jw,87,1,-0.001591775018657197,334
W081,W081_P_vs_V_delta_peak,high,Jw,87,2,-0.0017018285650746106,334
W081,W081_P_vs_V_delta_peak,high,Jw,87,3,-0.0007933646641947034,334
W081,W081_P_vs_V_delta_peak,high,Jw,87,4,0.001271669010885318,334
W081,W081_P_vs_V_delta_peak,high,Jw,87,5,0.0026437356299128033,334
W081,W081_P_vs_V_delta_peak,high,Jw,87,6,0.0037200120243626655,334
W081,W081_P_vs_V_delta_peak,high,Jw,87,7,0.0051836589293616665,334
W081,W081_P_vs_V_delta_peak,high,Jw,87,8,0.004654063710390049,334
W081,W081_P_vs_V_delta_peak,high,Jw,87,9,0.002510994178947978,334
W081,W081_P_vs_V_delta_peak,high,Jw,87,10,0.0010084215291871331,334
W081,W081_P_vs_V_delta_peak,high,Jw,88,0,0.0002838448879282518,334
W081,W081_P_vs_V_delta_peak,high,Jw,88,1,0.00028787823573156213,334
W081,W081_P_vs_V_delta_peak,high,Jw,88,2,-2.559474765222876e-05,334
W081,W081_P_vs_V_delta_peak,high,Jw,88,3,0.0007922098952484366,334
W081,W081_P_vs_V_delta_peak,high,Jw,88,4,0.0026092459989731994,334
W081,W081_P_vs_V_delta_peak,high,Jw,88,5,0.0036425490107533987,334
W081,W081_P_vs_V_delta_peak,high,Jw,88,6,0.0038139589683208325,334
W081,W081_P_vs_V_delta_peak,high,Jw,88,7,0.004440839477389962,334
W081,W081_P_vs_V_delta_peak,high,Jw,88,8,0.003566564328185562,334
W081,W081_P_vs_V_delta_peak,high,Jw,88,9,0.0015632798903107807,334
W081,W081_P_vs_V_delta_peak,high,Jw,88,10,0.0006422203204239534,334
W081,W081_P_vs_V_delta_peak,high,Jw,89,0,0.0011810460709190723,334
W081,W081_P_vs_V_delta_peak,high,Jw,89,1,0.0013250617175154986,334
W081,W081_P_vs_V_delta_peak,high,Jw,89,2,0.0010580140017237706,334
W081,W081_P_vs_V_delta_peak,high,Jw,89,3,0.0017322016770635613,334
W081,W081_P_vs_V_delta_peak,high,Jw,89,4,0.003099343813822809,334
W081,W081_P_vs_V_delta_peak,high,Jw,89,5,0.003831581281093425,334
W081,W081_P_vs_V_delta_peak,high,Jw,89,6,0.003811492453500418,334
W081,W081_P_vs_V_delta_peak,high,Jw,89,7,0.0038460383895183056,334
W081,W081_P_vs_V_delta_peak,high,Jw,89,8,0.0029931343119674017,334
W081,W081_P_vs_V_delta_peak,high,Jw,89,9,0.001426681618199636,334
W081,W081_P_vs_V_delta_peak,high,Jw,89,10,0.0004977250568926519,334
W081,W081_P_vs_V_delta_peak,high,Jw,90,0,0.0015780706124653618,334
W081,W081_P_vs_V_delta_peak,high,Jw,90,1,0.0018159443225694556,334
W081,W081_P_vs_V_delta_peak,high,Jw,90,2,0.0016928974668167888,334
W081,W081_P_vs_V_delta_peak,high,Jw,90,3,0.0022274601699563703,334
W081,W081_P_vs_V_delta_peak,high,Jw,90,4,0.003679137919985254,334
W081,W081_P_vs_V_delta_peak,high,Jw,90,5,0.004501056296719857,334
W081,W081_P_vs_V_delta_peak,high,Jw,90,6,0.003931166839717252,334
W081,W081_P_vs_V_delta_peak,high,Jw,90,7,0.003010724517310472,334
W081,W081_P_vs_V_delta_peak,high,Jw,90,8,0.0012930683280341015,334
W081,W081_P_vs_V_delta_peak,high,Jw,90,9,-1.4086423778281825e-06,334
W081,W081_P_vs_V_delta_peak,high,Jw,90,10,-0.0005988352251359028,334
W081,W081_P_vs_V_delta_peak,high,Jw,91,0,0.0013180815262214371,334
W081,W081_P_vs_V_delta_peak,high,Jw,91,1,0.0018815956781165022,334
W081,W081_P_vs_V_delta_peak,high,Jw,91,2,0.0019307331356779298,334
W081,W081_P_vs_V_delta_peak,high,Jw,91,3,0.0026981959419291983,334
W081,W081_P_vs_V_delta_peak,high,Jw,91,4,0.004229337836259724,334
W081,W081_P_vs_V_delta_peak,high,Jw,91,5,0.004876672634811107,334
W081,W081_P_vs_V_delta_peak,high,Jw,91,6,0.0032564668336026717,334
W081,W081_P_vs_V_delta_peak,high,Jw,91,7,0.0014278939131175423,334
W081,W081_P_vs_V_delta_peak,high,Jw,91,8,-0.0007472304838339585,334
W081,W081_P_vs_V_delta_peak,high,Jw,91,9,-0.0017391148984679966,334
W081,W081_P_vs_V_delta_peak,high,Jw,91,10,-0.0018283917934383716,334
W081,W081_P_vs_V_delta_peak,high,Jw,92,0,0.0003558757188642289,334
W081,W081_P_vs_V_delta_peak,high,Jw,92,1,0.001539504793200307,334
W081,W081_P_vs_V_delta_peak,high,Jw,92,2,0.002411639111099866,334
W081,W081_P_vs_V_delta_peak,high,Jw,92,3,0.003500397772858941,334
W081,W081_P_vs_V_delta_peak,high,Jw,92,4,0.00483408793164346,334
W081,W081_P_vs_V_delta_peak,high,Jw,92,5,0.004765692325941565,334
W081,W081_P_vs_V_delta_peak,high,Jw,92,6,0.002177512529729705,334
W081,W081_P_vs_V_delta_peak,high,Jw,92,7,-0.0008089053530689183,334
W081,W081_P_vs_V_delta_peak,high,Jw,92,8,-0.0035427053493796283,334
W081,W081_P_vs_V_delta_peak,high,Jw,92,9,-0.003674352419546615,334
W081,W081_P_vs_V_delta_peak,high,Jw,92,10,-0.002768085154610153,334
W081,W081_P_vs_V_delta_peak,high,Jw,93,0,7.132530645496144e-05,334
W081,W081_P_vs_V_delta_peak,high,Jw,93,1,0.0012871329459923845,334
W081,W081_P_vs_V_delta_peak,high,Jw,93,2,0.0026145897055809644,334
W081,W081_P_vs_V_delta_peak,high,Jw,93,3,0.00402273301632399,334
W081,W081_P_vs_V_delta_peak,high,Jw,93,4,0.005127617204935862,334
W081,W081_P_vs_V_delta_peak,high,Jw,93,5,0.004180752524829483,334
W081,W081_P_vs_V_delta_peak,high,Jw,93,6,0.0008635849149600559,334
W081,W081_P_vs_V_delta_peak,high,Jw,93,7,-0.0024976655934120682,334
W081,W081_P_vs_V_delta_peak,high,Jw,93,8,-0.0056664132685689,334
W081,W081_P_vs_V_delta_peak,high,Jw,93,9,-0.0053392763840973785,334
W081,W081_P_vs_V_delta_peak,high,Jw,93,10,-0.004098720660577222,334
W081,W081_P_vs_V_delta_peak,high,Jw,94,0,0.0007078336994236978,334
W081,W081_P_vs_V_delta_peak,high,Jw,94,1,0.001654922273973497,334
W081,W081_P_vs_V_delta_peak,high,Jw,94,2,0.0027471493630951607,334
W081,W081_P_vs_V_delta_peak,high,Jw,94,3,0.003559453369551208,334
W081,W081_P_vs_V_delta_peak,high,Jw,94,4,0.004232349797444456,334
W081,W081_P_vs_V_delta_peak,high,Jw,94,5,0.0032239885478883637,334
W081,W081_P_vs_V_delta_peak,high,Jw,94,6,-0.0003672508086168988,334
W081,W081_P_vs_V_delta_peak,high,Jw,94,7,-0.0034780193475723196,334
W081,W081_P_vs_V_delta_peak,high,Jw,94,8,-0.006717415593231014,334
W081,W081_P_vs_V_delta_peak,high,Jw,94,9,-0.006702991947644769,334
W081,W081_P_vs_V_delta_peak,high,Jw,94,10,-0.005442625523239905,334
W081,W081_P_vs_V_delta_peak,high,Jw,95,0,0.0008360685047245775,334
W081,W081_P_vs_V_delta_peak,high,Jw,95,1,0.0012805687178483209,334
W081,W081_P_vs_V_delta_peak,high,Jw,95,2,0.0021746674416693126,334
W081,W081_P_vs_V_delta_peak,high,Jw,95,3,0.003021946492216452,334
W081,W081_P_vs_V_delta_peak,high,Jw,95,4,0.0033928425929633473,334
W081,W081_P_vs_V_delta_peak,high,Jw,95,5,0.001958218356702031,334
W081,W081_P_vs_V_delta_peak,high,Jw,95,6,-0.0016461128070690606,334
W081,W081_P_vs_V_delta_peak,high,Jw,95,7,-0.004506584371519241,334
W081,W081_P_vs_V_delta_peak,high,Jw,95,8,-0.007539163325988797,334
W081,W081_P_vs_V_delta_peak,high,Jw,95,9,-0.007691569559424994,334
W081,W081_P_vs_V_delta_peak,high,Jw,95,10,-0.005554871708677362,334
W081,W081_P_vs_V_delta_peak,high,Jw,96,0,-0.00021559395642152068,334
W081,W081_P_vs_V_delta_peak,high,Jw,96,1,0.0006743203119332667,334
W081,W081_P_vs_V_delta_peak,high,Jw,96,2,0.0021478630767605817,334
