window_id,bootstrap_id,year_index,year,count_in_bootstrap,present_flag
W081,569,39,2018,0,False
W081,569,40,2019,2,True
W081,569,41,2020,2,True
W081,569,42,2021,1,True
W081,569,43,2022,1,True
W081,569,44,2023,0,False
W081,570,0,1979,0,False
W081,570,1,1980,2,True
W081,570,2,1981,1,True
W081,570,3,1982,2,True
W081,570,4,1983,1,True
W081,570,5,1984,0,False
W081,570,6,1985,2,True
W081,570,7,1986,2,True
W081,570,8,1987,2,True
W081,570,9,1988,0,False
W081,570,10,1989,1,True
W081,570,11,1990,1,True
W081,570,12,1991,1,True
W081,570,13,1992,1,True
W081,570,14,1993,1,True
W081,570,15,1994,2,True
W081,570,16,1995,0,False
W081,570,17,1996,0,False
W081,570,18,1997,0,False
W081,570,19,1998,0,False
W081,570,20,1999,1,True
W081,570,21,2000,0,False
W081,570,22,2001,0,False
W081,570,23,2002,2,True
W081,570,24,2003,2,True
W081,570,25,2004,0,False
W081,570,26,2005,2,True
W081,570,27,2006,1,True
W081,570,28,2007,1,True
W081,570,29,2008,1,True
W081,570,30,2009,1,True
W081,570,31,2010,1,True
W081,570,32,2011,0,False
W081,570,33,2012,0,False
W081,570,34,2013,0,False
W081,570,35,2014,2,True
W081,570,36,2015,2,True
W081,570,37,2016,0,False
W081,570,38,2017,2,True
W081,570,39,2018,0,False
W081,570,40,2019,4,True
W081,570,41,2020,1,True
W081,570,42,2021,1,True
W081,570,43,2022,0,False
W081,570,44,2023,2,True
W081,571,0,1979,2,True
W081,571,1,1980,1,True
W081,571,2,1981,2,True
W081,571,3,1982,4,True
W081,571,4,1983,0,False
W081,571,5,1984,0,False
W081,571,6,1985,2,True
W081,571,7,1986,1,True
W081,571,8,1987,0,False
W081,571,9,1988,0,False
W081,571,10,1989,2,True
W081,571,11,1990,2,True
W081,571,12,1991,1,True
W081,571,13,1992,1,True
W081,571,14,1993,2,True
W081,571,15,1994,0,False
W081,571,16,1995,1,True
W081,571,17,1996,2,True
W081,571,18,1997,1,True
W081,571,19,1998,1,True
W081,571,20,1999,0,False
W081,571,21,2000,1,True
W081,571,22,2001,2,True
W081,571,23,2002,1,True
W081,571,24,2003,0,False
W081,571,25,2004,0,False
W081,571,26,2005,0,False
W081,571,27,2006,0,False
W081,571,28,2007,1,True
W081,571,29,2008,0,False
W081,571,30,2009,3,True
W081,571,31,2010,0,False
W081,571,32,2011,2,True
W081,571,33,2012,1,True
W081,571,34,2013,2,True
W081,571,35,2014,0,False
W081,571,36,2015,0,False
W081,571,37,2016,0,False
W081,571,38,2017,3,True
W081,571,39,2018,0,False
W081,571,40,2019,1,True
W081,571,41,2020,0,False
W081,571,42,2021,1,True
W081,571,43,2022,2,True
W081,571,44,2023,0,False
W081,572,0,1979,1,True
W081,572,1,1980,0,False
W081,572,2,1981,1,True
W081,572,3,1982,0,False
W081,572,4,1983,0,False
W081,572,5,1984,0,False
W081,572,6,1985,1,True
W081,572,7,1986,3,True
W081,572,8,1987,1,True
W081,572,9,1988,0,False
W081,572,10,1989,2,True
W081,572,11,1990,0,False
W081,572,12,1991,2,True
W081,572,13,1992,1,True
W081,572,14,1993,4,True
W081,572,15,1994,1,True
W081,572,16,1995,1,True
W081,572,17,1996,0,False
W081,572,18,1997,3,True
W081,572,19,1998,1,True
W081,572,20,1999,1,True
W081,572,21,2000,0,False
W081,572,22,2001,1,True
W081,572,23,2002,0,False
W081,572,24,2003,1,True
W081,572,25,2004,2,True
W081,572,26,2005,0,False
W081,572,27,2006,2,True
W081,572,28,2007,0,False
W081,572,29,2008,0,False
W081,572,30,2009,1,True
W081,572,31,2010,1,True
W081,572,32,2011,1,True
W081,572,33,2012,3,True
W081,572,34,2013,2,True
W081,572,35,2014,2,True
W081,572,36,2015,0,False
W081,572,37,2016,0,False
W081,572,38,2017,2,True
W081,572,39,2018,0,False
W081,572,40,2019,1,True
W081,572,41,2020,1,True
W081,572,42,2021,1,True
W081,572,43,2022,0,False
W081,572,44,2023,1,True
W081,573,0,1979,0,False
W081,573,1,1980,2,True
W081,573,2,1981,1,True
W081,573,3,1982,1,True
W081,573,4,1983,1,True
W081,573,5,1984,2,True
W081,573,6,1985,2,True
W081,573,7,1986,1,True
W081,573,8,1987,0,False
W081,573,9,1988,3,True
W081,573,10,1989,2,True
W081,573,11,1990,2,True
W081,573,12,1991,0,False
W081,573,13,1992,1,True
W081,573,14,1993,0,False
W081,573,15,1994,1,True
W081,573,16,1995,1,True
W081,573,17,1996,2,True
W081,573,18,1997,0,False
W081,573,19,1998,0,False
W081,573,20,1999,0,False
W081,573,21,2000,1,True
W081,573,22,2001,2,True
W081,573,23,2002,2,True
W081,573,24,2003,0,False
W081,573,25,2004,1,True
W081,573,26,2005,1,True
W081,573,27,2006,0,False
W081,573,28,2007,0,False
W081,573,29,2008,2,True
W081,573,30,2009,1,True
W081,573,31,2010,2,True
W081,573,32,2011,0,False
W081,573,33,2012,3,True
W081,573,34,2013,1,True
W081,573,35,2014,1,True
W081,573,36,2015,1,True
W081,573,37,2016,0,False
W081,573,38,2017,0,False
W081,573,39,2018,0,False
W081,573,40,2019,1,True
W081,573,41,2020,1,True
W081,573,42,2021,2,True
W081,573,43,2022,0,False
W081,573,44,2023,1,True
W081,574,0,1979,2,True
W081,574,1,1980,0,False
W081,574,2,1981,0,False
W081,574,3,1982,1,True
W081,574,4,1983,5,True
W081,574,5,1984,1,True
W081,574,6,1985,1,True
W081,574,7,1986,0,False
W081,574,8,1987,1,True
W081,574,9,1988,1,True
W081,574,10,1989,0,False
W081,574,11,1990,0,False
W081,574,12,1991,2,True
W081,574,13,1992,0,False
W081,574,14,1993,1,True
W081,574,15,1994,1,True
W081,574,16,1995,1,True
W081,574,17,1996,0,False
W081,574,18,1997,4,True
W081,574,19,1998,2,True
W081,574,20,1999,1,True
W081,574,21,2000,1,True
W081,574,22,2001,2,True
W081,574,23,2002,1,True
W081,574,24,2003,0,False
W081,574,25,2004,0,False
W081,574,26,2005,1,True
W081,574,27,2006,2,True
W081,574,28,2007,1,True
W081,574,29,2008,1,True
W081,574,30,2009,1,True
W081,574,31,2010,1,True
W081,574,32,2011,1,True
W081,574,33,2012,0,False
W081,574,34,2013,0,False
W081,574,35,2014,1,True
W081,574,36,2015,0,False
W081,574,37,2016,1,True
W081,574,38,2017,1,True
W081,574,39,2018,1,True
W081,574,40,2019,0,False
W081,574,41,2020,1,True
W081,574,42,2021,0,False
W081,574,43,2022,3,True
W081,574,44,2023,1,True
W081,575,0,1979,0,False
W081,575,1,1980,1,True
W081,575,2,1981,1,True
W081,575,3,1982,3,True
W081,575,4,1983,1,True
W081,575,5,1984,0,False
W081,575,6,1985,3,True
W081,575,7,1986,2,True
W081,575,8,1987,3,True
W081,575,9,1988,0,False
W081,575,10,1989,0,False
W081,575,11,1990,1,True
W081,575,12,1991,0,False
W081,575,13,1992,1,True
W081,575,14,1993,2,True
W081,575,15,1994,0,False
W081,575,16,1995,2,True
W081,575,17,1996,0,False
W081,575,18,1997,0,False
W081,575,19,1998,2,True
W081,575,20,1999,1,True
W081,575,21,2000,2,True
W081,575,22,2001,1,True
W081,575,23,2002,2,True
W081,575,24,2003,0,False
W081,575,25,2004,1,True
W081,575,26,2005,2,True
W081,575,27,2006,1,True
W081,575,28,2007,3,True
W081,575,29,2008,1,True
W081,575,30,2009,1,True
W081,575,31,2010,0,False
W081,575,32,2011,1,True
W081,575,33,2012,1,True
W081,575,34,2013,0,False
W081,575,35,2014,1,True
W081,575,36,2015,0,False
W081,575,37,2016,1,True
W081,575,38,2017,0,False
W081,575,39,2018,1,True
W081,575,40,2019,1,True
W081,575,41,2020,2,True
W081,575,42,2021,0,False
W081,575,43,2022,0,False
W081,575,44,2023,0,False
W081,576,0,1979,0,False
W081,576,1,1980,2,True
W081,576,2,1981,1,True
W081,576,3,1982,1,True
W081,576,4,1983,0,False
W081,576,5,1984,1,True
W081,576,6,1985,0,False
W081,576,7,1986,1,True
W081,576,8,1987,1,True
W081,576,9,1988,3,True
W081,576,10,1989,1,True
W081,576,11,1990,1,True
W081,576,12,1991,3,True
W081,576,13,1992,0,False
W081,576,14,1993,2,True
W081,576,15,1994,0,False
W081,576,16,1995,1,True
W081,576,17,1996,0,False
W081,576,18,1997,3,True
W081,576,19,1998,3,True
W081,576,20,1999,1,True
W081,576,21,2000,0,False
W081,576,22,2001,0,False
W081,576,23,2002,1,True
W081,576,24,2003,3,True
W081,576,25,2004,1,True
W081,576,26,2005,0,False
W081,576,27,2006,1,True
W081,576,28,2007,2,True
W081,576,29,2008,3,True
W081,576,30,2009,0,False
W081,576,31,2010,0,False
W081,576,32,2011,0,False
W081,576,33,2012,0,False
W081,576,34,2013,2,True
W081,576,35,2014,0,False
W081,576,36,2015,0,False
W081,576,37,2016,2,True
W081,576,38,2017,0,False
W081,576,39,2018,0,False
W081,576,40,2019,0,False
W081,576,41,2020,0,False
W081,576,42,2021,0,False
W081,576,43,2022,3,True
W081,576,44,2023,2,True
W081,577,0,1979,1,True
W081,577,1,1980,0,False
W081,577,2,1981,0,False
W081,577,3,1982,1,True
W081,577,4,1983,1,True
W081,577,5,1984,1,True
W081,577,6,1985,0,False
W081,577,7,1986,1,True
W081,577,8,1987,1,True
W081,577,9,1988,0,False
W081,577,10,1989,2,True
W081,577,11,1990,3,True
W081,577,12,1991,0,False
W081,577,13,1992,0,False
W081,577,14,1993,0,False
W081,577,15,1994,0,False
W081,577,16,1995,2,True
W081,577,17,1996,1,True
W081,577,18,1997,0,False
W081,577,19,1998,0,False
W081,577,20,1999,0,False
W081,577,21,2000,0,False
W081,577,22,2001,1,True
W081,577,23,2002,1,True
W081,577,24,2003,2,True
W081,577,25,2004,2,True
W081,577,26,2005,0,False
W081,577,27,2006,1,True
W081,577,28,2007,2,True
W081,577,29,2008,2,True
W081,577,30,2009,0,False
W081,577,31,2010,0,False
W081,577,32,2011,1,True
W081,577,33,2012,1,True
W081,577,34,2013,0,False
W081,577,35,2014,3,True
W081,577,36,2015,2,True
W081,577,37,2016,2,True
W081,577,38,2017,2,True
W081,577,39,2018,1,True
W081,577,40,2019,1,True
W081,577,41,2020,1,True
W081,577,42,2021,1,True
W081,577,43,2022,2,True
W081,577,44,2023,3,True
W081,578,0,1979,0,False
W081,578,1,1980,3,True
W081,578,2,1981,2,True
W081,578,3,1982,0,False
W081,578,4,1983,0,False
W081,578,5,1984,2,True
W081,578,6,1985,0,False
W081,578,7,1986,1,True
W081,578,8,1987,0,False
W081,578,9,1988,1,True
W081,578,10,1989,1,True
W081,578,11,1990,0,False
W081,578,12,1991,0,False
W081,578,13,1992,0,False
W081,578,14,1993,3,True
W081,578,15,1994,0,False
W081,578,16,1995,1,True
W081,578,17,1996,1,True
W081,578,18,1997,0,False
W081,578,19,1998,0,False
W081,578,20,1999,2,True
W081,578,21,2000,2,True
W081,578,22,2001,5,True
W081,578,23,2002,0,False
W081,578,24,2003,1,True
W081,578,25,2004,3,True
W081,578,26,2005,0,False
W081,578,27,2006,1,True
W081,578,28,2007,1,True
W081,578,29,2008,0,False
W081,578,30,2009,0,False
W081,578,31,2010,1,True
W081,578,32,2011,1,True
W081,578,33,2012,1,True
W081,578,34,2013,2,True
W081,578,35,2014,0,False
W081,578,36,2015,2,True
W081,578,37,2016,0,False
W081,578,38,2017,2,True
W081,578,39,2018,1,True
W081,578,40,2019,0,False
W081,578,41,2020,1,True
W081,578,42,2021,2,True
W081,578,43,2022,1,True
W081,578,44,2023,1,True
W081,579,0,1979,0,False
W081,579,1,1980,0,False
W081,579,2,1981,3,True
W081,579,3,1982,0,False
W081,579,4,1983,0,False
W081,579,5,1984,1,True
W081,579,6,1985,0,False
W081,579,7,1986,1,True
W081,579,8,1987,2,True
W081,579,9,1988,1,True
W081,579,10,1989,2,True
W081,579,11,1990,0,False
W081,579,12,1991,0,False
W081,579,13,1992,2,True
W081,579,14,1993,0,False
W081,579,15,1994,1,True
W081,579,16,1995,0,False
W081,579,17,1996,4,True
W081,579,18,1997,1,True
W081,579,19,1998,1,True
W081,579,20,1999,0,False
W081,579,21,2000,0,False
W081,579,22,2001,2,True
W081,579,23,2002,0,False
W081,579,24,2003,2,True
W081,579,25,2004,0,False
W081,579,26,2005,3,True
W081,579,27,2006,0,False
W081,579,28,2007,1,True
W081,579,29,2008,1,True
W081,579,30,2009,1,True
W081,579,31,2010,1,True
W081,579,32,2011,1,True
W081,579,33,2012,0,False
W081,579,34,2013,4,True
W081,579,35,2014,0,False
W081,579,36,2015,1,True
W081,579,37,2016,1,True
W081,579,38,2017,0,False
W081,579,39,2018,1,True
W081,579,40,2019,2,True
W081,579,41,2020,0,False
W081,579,42,2021,0,False
W081,579,43,2022,2,True
W081,579,44,2023,3,True
W081,580,0,1979,0,False
W081,580,1,1980,1,True
W081,580,2,1981,0,False
W081,580,3,1982,3,True
W081,580,4,1983,1,True
W081,580,5,1984,0,False
W081,580,6,1985,1,True
W081,580,7,1986,4,True
W081,580,8,1987,0,False
W081,580,9,1988,2,True
W081,580,10,1989,0,False
W081,580,11,1990,1,True
W081,580,12,1991,0,False
W081,580,13,1992,1,True
W081,580,14,1993,1,True
W081,580,15,1994,1,True
W081,580,16,1995,1,True
W081,580,17,1996,0,False
W081,580,18,1997,2,True
W081,580,19,1998,1,True
W081,580,20,1999,0,False
W081,580,21,2000,0,False
W081,580,22,2001,2,True
W081,580,23,2002,0,False
W081,580,24,2003,0,False
W081,580,25,2004,0,False
W081,580,26,2005,3,True
W081,580,27,2006,0,False
W081,580,28,2007,3,True
W081,580,29,2008,1,True
W081,580,30,2009,1,True
W081,580,31,2010,0,False
W081,580,32,2011,0,False
W081,580,33,2012,2,True
W081,580,34,2013,1,True
W081,580,35,2014,4,True
W081,580,36,2015,0,False
W081,580,37,2016,0,False
W081,580,38,2017,1,True
W081,580,39,2018,0,False
W081,580,40,2019,1,True
W081,580,41,2020,3,True
W081,580,42,2021,2,True
W081,580,43,2022,0,False
W081,580,44,2023,1,True
W081,581,0,1979,1,True
W081,581,1,1980,0,False
W081,581,2,1981,1,True
W081,581,3,1982,1,True
W081,581,4,1983,0,False
W081,581,5,1984,0,False
W081,581,6,1985,0,False
W081,581,7,1986,1,True
W081,581,8,1987,1,True
W081,581,9,1988,4,True
W081,581,10,1989,2,True
W081,581,11,1990,2,True
W081,581,12,1991,2,True
W081,581,13,1992,1,True
W081,581,14,1993,0,False
W081,581,15,1994,0,False
W081,581,16,1995,1,True
W081,581,17,1996,0,False
W081,581,18,1997,1,True
W081,581,19,1998,0,False
W081,581,20,1999,1,True
W081,581,21,2000,0,False
W081,581,22,2001,3,True
W081,581,23,2002,2,True
W081,581,24,2003,0,False
W081,581,25,2004,1,True
W081,581,26,2005,0,False
W081,581,27,2006,3,True
W081,581,28,2007,2,True
W081,581,29,2008,0,False
W081,581,30,2009,1,True
W081,581,31,2010,0,False
W081,581,32,2011,0,False
W081,581,33,2012,3,True
W081,581,34,2013,1,True
W081,581,35,2014,2,True
W081,581,36,2015,1,True
W081,581,37,2016,0,False
W081,581,38,2017,3,True
W081,581,39,2018,1,True
W081,581,40,2019,1,True
W081,581,41,2020,1,True
W081,581,42,2021,0,False
W081,581,43,2022,1,True
W081,581,44,2023,0,False
W081,582,0,1979,0,False
W081,582,1,1980,1,True
W081,582,2,1981,1,True
W081,582,3,1982,0,False
W081,582,4,1983,0,False
W081,582,5,1984,0,False
W081,582,6,1985,2,True
W081,582,7,1986,0,False
W081,582,8,1987,1,True
W081,582,9,1988,1,True
W081,582,10,1989,1,True
W081,582,11,1990,1,True
W081,582,12,1991,1,True
W081,582,13,1992,0,False
W081,582,14,1993,0,False
W081,582,15,1994,2,True
W081,582,16,1995,0,False
W081,582,17,1996,0,False
W081,582,18,1997,2,True
W081,582,19,1998,1,True
W081,582,20,1999,1,True
W081,582,21,2000,2,True
W081,582,22,2001,1,True
W081,582,23,2002,4,True
W081,582,24,2003,0,False
W081,582,25,2004,1,True
W081,582,26,2005,1,True
W081,582,27,2006,2,True
W081,582,28,2007,1,True
W081,582,29,2008,0,False
W081,582,30,2009,0,False
W081,582,31,2010,0,False
W081,582,32,2011,1,True
W081,582,33,2012,2,True
W081,582,34,2013,1,True
W081,582,35,2014,5,True
W081,582,36,2015,2,True
W081,582,37,2016,0,False
W081,582,38,2017,1,True
W081,582,39,2018,0,False
W081,582,40,2019,4,True
W081,582,41,2020,2,True
W081,582,42,2021,0,False
W081,582,43,2022,0,False
W081,582,44,2023,0,False
W081,583,0,1979,0,False
W081,583,1,1980,1,True
W081,583,2,1981,2,True
W081,583,3,1982,4,True
W081,583,4,1983,0,False
W081,583,5,1984,0,False
W081,583,6,1985,3,True
W081,583,7,1986,1,True
W081,583,8,1987,0,False
W081,583,9,1988,4,True
W081,583,10,1989,0,False
W081,583,11,1990,0,False
W081,583,12,1991,0,False
W081,583,13,1992,2,True
W081,583,14,1993,2,True
W081,583,15,1994,1,True
W081,583,16,1995,1,True
W081,583,17,1996,2,True
W081,583,18,1997,0,False
W081,583,19,1998,0,False
W081,583,20,1999,2,True
W081,583,21,2000,1,True
W081,583,22,2001,0,False
W081,583,23,2002,1,True
W081,583,24,2003,1,True
W081,583,25,2004,1,True
W081,583,26,2005,1,True
W081,583,27,2006,0,False
W081,583,28,2007,1,True
W081,583,29,2008,2,True
W081,583,30,2009,0,False
W081,583,31,2010,0,False
W081,583,32,2011,3,True
W081,583,33,2012,0,False
W081,583,34,2013,1,True
W081,583,35,2014,0,False
W081,583,36,2015,3,True
W081,583,37,2016,0,False
W081,583,38,2017,0,False
W081,583,39,2018,0,False
W081,583,40,2019,1,True
W081,583,41,2020,1,True
W081,583,42,2021,1,True
W081,583,43,2022,0,False
W081,583,44,2023,2,True
W081,584,0,1979,1,True
W081,584,1,1980,1,True
W081,584,2,1981,1,True
W081,584,3,1982,1,True
W081,584,4,1983,2,True
W081,584,5,1984,1,True
W081,584,6,1985,0,False
W081,584,7,1986,0,False
W081,584,8,1987,2,True
W081,584,9,1988,0,False
W081,584,10,1989,1,True
W081,584,11,1990,1,True
W081,584,12,1991,1,True
W081,584,13,1992,1,True
W081,584,14,1993,0,False
W081,584,15,1994,1,True
W081,584,16,1995,0,False
W081,584,17,1996,1,True
W081,584,18,1997,1,True
W081,584,19,1998,1,True
W081,584,20,1999,0,False
W081,584,21,2000,0,False
W081,584,22,2001,2,True
W081,584,23,2002,0,False
W081,584,24,2003,3,True
W081,584,25,2004,1,True
W081,584,26,2005,0,False
W081,584,27,2006,0,False
W081,584,28,2007,0,False
W081,584,29,2008,4,True
W081,584,30,2009,2,True
W081,584,31,2010,3,True
W081,584,32,2011,0,False
W081,584,33,2012,0,False
W081,584,34,2013,4,True
W081,584,35,2014,0,False
W081,584,36,2015,3,True
W081,584,37,2016,1,True
W081,584,38,2017,1,True
W081,584,39,2018,1,True
W081,584,40,2019,1,True
W081,584,41,2020,0,False
W081,584,42,2021,1,True
W081,584,43,2022,1,True
W081,584,44,2023,0,False
W081,585,0,1979,1,True
W081,585,1,1980,0,False
W081,585,2,1981,2,True
W081,585,3,1982,4,True
W081,585,4,1983,1,True
W081,585,5,1984,0,False
W081,585,6,1985,1,True
W081,585,7,1986,0,False
W081,585,8,1987,0,False
W081,585,9,1988,1,True
W081,585,10,1989,0,False
W081,585,11,1990,1,True
W081,585,12,1991,1,True
W081,585,13,1992,0,False
W081,585,14,1993,1,True
W081,585,15,1994,0,False
W081,585,16,1995,3,True
W081,585,17,1996,0,False
W081,585,18,1997,1,True
W081,585,19,1998,1,True
W081,585,20,1999,0,False
W081,585,21,2000,0,False
W081,585,22,2001,1,True
W081,585,23,2002,0,False
W081,585,24,2003,0,False
W081,585,25,2004,0,False
W081,585,26,2005,3,True
W081,585,27,2006,0,False
W081,585,28,2007,1,True
W081,585,29,2008,2,True
W081,585,30,2009,2,True
W081,585,31,2010,3,True
W081,585,32,2011,1,True
W081,585,33,2012,0,False
W081,585,34,2013,1,True
W081,585,35,2014,2,True
W081,585,36,2015,2,True
W081,585,37,2016,4,True
W081,585,38,2017,0,False
W081,585,39,2018,2,True
W081,585,40,2019,0,False
W081,585,41,2020,0,False
W081,585,42,2021,0,False
W081,585,43,2022,2,True
W081,585,44,2023,1,True
W081,586,0,1979,1,True
W081,586,1,1980,1,True
W081,586,2,1981,1,True
W081,586,3,1982,3,True
W081,586,4,1983,0,False
W081,586,5,1984,4,True
W081,586,6,1985,2,True
W081,586,7,1986,1,True
W081,586,8,1987,1,True
W081,586,9,1988,2,True
W081,586,10,1989,2,True
W081,586,11,1990,0,False
W081,586,12,1991,1,True
W081,586,13,1992,1,True
W081,586,14,1993,2,True
W081,586,15,1994,0,False
W081,586,16,1995,1,True
W081,586,17,1996,2,True
W081,586,18,1997,2,True
W081,586,19,1998,0,False
W081,586,20,1999,1,True
W081,586,21,2000,0,False
W081,586,22,2001,0,False
W081,586,23,2002,0,False
W081,586,24,2003,2,True
W081,586,25,2004,1,True
W081,586,26,2005,1,True
W081,586,27,2006,1,True
W081,586,28,2007,0,False
W081,586,29,2008,0,False
W081,586,30,2009,0,False
W081,586,31,2010,0,False
W081,586,32,2011,2,True
W081,586,33,2012,1,True
W081,586,34,2013,1,True
W081,586,35,2014,0,False
W081,586,36,2015,1,True
W081,586,37,2016,1,True
W081,586,38,2017,1,True
W081,586,39,2018,0,False
W081,586,40,2019,0,False
W081,586,41,2020,0,False
W081,586,42,2021,0,False
W081,586,43,2022,3,True
W081,586,44,2023,2,True
W081,587,0,1979,2,True
W081,587,1,1980,2,True
W081,587,2,1981,1,True
W081,587,3,1982,1,True
W081,587,4,1983,1,True
W081,587,5,1984,0,False
W081,587,6,1985,0,False
W081,587,7,1986,0,False
W081,587,8,1987,1,True
W081,587,9,1988,3,True
W081,587,10,1989,0,False
W081,587,11,1990,1,True
W081,587,12,1991,0,False
W081,587,13,1992,2,True
W081,587,14,1993,2,True
W081,587,15,1994,1,True
W081,587,16,1995,0,False
W081,587,17,1996,0,False
W081,587,18,1997,2,True
W081,587,19,1998,0,False
W081,587,20,1999,2,True
W081,587,21,2000,3,True
W081,587,22,2001,2,True
W081,587,23,2002,2,True
W081,587,24,2003,2,True
W081,587,25,2004,2,True
W081,587,26,2005,0,False
W081,587,27,2006,1,True
W081,587,28,2007,0,False
W081,587,29,2008,1,True
W081,587,30,2009,0,False
W081,587,31,2010,0,False
W081,587,32,2011,0,False
W081,587,33,2012,3,True
W081,587,34,2013,1,True
W081,587,35,2014,0,False
W081,587,36,2015,1,True
W081,587,37,2016,1,True
W081,587,38,2017,0,False
W081,587,39,2018,3,True
W081,587,40,2019,1,True
W081,587,41,2020,0,False
W081,587,42,2021,0,False
W081,587,43,2022,0,False
W081,587,44,2023,1,True
W081,588,0,1979,1,True
W081,588,1,1980,1,True
W081,588,2,1981,2,True
W081,588,3,1982,1,True
W081,588,4,1983,1,True
W081,588,5,1984,0,False
W081,588,6,1985,3,True
W081,588,7,1986,1,True
W081,588,8,1987,0,False
W081,588,9,1988,4,True
W081,588,10,1989,4,True
W081,588,11,1990,1,True
W081,588,12,1991,0,False
W081,588,13,1992,0,False
W081,588,14,1993,1,True
W081,588,15,1994,1,True
W081,588,16,1995,2,True
W081,588,17,1996,2,True
W081,588,18,1997,0,False
W081,588,19,1998,0,False
W081,588,20,1999,1,True
W081,588,21,2000,1,True
W081,588,22,2001,0,False
W081,588,23,2002,1,True
W081,588,24,2003,1,True
W081,588,25,2004,0,False
W081,588,26,2005,1,True
W081,588,27,2006,1,True
W081,588,28,2007,0,False
W081,588,29,2008,1,True
W081,588,30,2009,1,True
W081,588,31,2010,1,True
W081,588,32,2011,0,False
W081,588,33,2012,0,False
W081,588,34,2013,1,True
W081,588,35,2014,0,False
W081,588,36,2015,3,True
W081,588,37,2016,0,False
W081,588,38,2017,0,False
W081,588,39,2018,4,True
W081,588,40,2019,1,True
W081,588,41,2020,1,True
W081,588,42,2021,0,False
W081,588,43,2022,0,False
W081,588,44,2023,1,True
W081,589,0,1979,2,True
W081,589,1,1980,1,True
W081,589,2,1981,1,True
W081,589,3,1982,2,True
W081,589,4,1983,0,False
W081,589,5,1984,3,True
W081,589,6,1985,1,True
W081,589,7,1986,0,False
W081,589,8,1987,0,False
W081,589,9,1988,1,True
W081,589,10,1989,2,True
W081,589,11,1990,2,True
W081,589,12,1991,2,True
W081,589,13,1992,0,False
W081,589,14,1993,1,True
W081,589,15,1994,0,False
W081,589,16,1995,1,True
W081,589,17,1996,0,False
W081,589,18,1997,1,True
W081,589,19,1998,2,True
W081,589,20,1999,0,False
W081,589,21,2000,0,False
W081,589,22,2001,1,True
W081,589,23,2002,0,False
W081,589,24,2003,0,False
W081,589,25,2004,1,True
W081,589,26,2005,1,True
W081,589,27,2006,1,True
W081,589,28,2007,1,True
W081,589,29,2008,1,True
W081,589,30,2009,1,True
W081,589,31,2010,2,True
W081,589,32,2011,1,True
W081,589,33,2012,3,True
W081,589,34,2013,2,True
W081,589,35,2014,2,True
W081,589,36,2015,1,True
W081,589,37,2016,1,True
W081,589,38,2017,1,True
W081,589,39,2018,1,True
W081,589,40,2019,0,False
W081,589,41,2020,0,False
W081,589,42,2021,1,True
W081,589,43,2022,1,True
W081,589,44,2023,0,False
W081,590,0,1979,3,True
W081,590,1,1980,1,True
W081,590,2,1981,1,True
W081,590,3,1982,1,True
W081,590,4,1983,1,True
W081,590,5,1984,0,False
W081,590,6,1985,0,False
W081,590,7,1986,2,True
W081,590,8,1987,1,True
W081,590,9,1988,3,True
W081,590,10,1989,1,True
W081,590,11,1990,1,True
W081,590,12,1991,1,True
W081,590,13,1992,1,True
W081,590,14,1993,1,True
W081,590,15,1994,1,True
W081,590,16,1995,1,True
W081,590,17,1996,0,False
W081,590,18,1997,0,False
W081,590,19,1998,2,True
W081,590,20,1999,0,False
W081,590,21,2000,0,False
W081,590,22,2001,1,True
W081,590,23,2002,0,False
W081,590,24,2003,2,True
W081,590,25,2004,1,True
W081,590,26,2005,0,False
W081,590,27,2006,2,True
W081,590,28,2007,0,False
W081,590,29,2008,1,True
W081,590,30,2009,0,False
W081,590,31,2010,2,True
W081,590,32,2011,1,True
W081,590,33,2012,1,True
W081,590,34,2013,3,True
W081,590,35,2014,1,True
W081,590,36,2015,2,True
W081,590,37,2016,0,False
W081,590,38,2017,1,True
W081,590,39,2018,0,False
W081,590,40,2019,2,True
W081,590,41,2020,0,False
W081,590,42,2021,0,False
W081,590,43,2022,3,True
W081,590,44,2023,0,False
W081,591,0,1979,2,True
W081,591,1,1980,2,True
W081,591,2,1981,3,True
W081,591,3,1982,2,True
W081,591,4,1983,1,True
W081,591,5,1984,3,True
W081,591,6,1985,1,True
W081,591,7,1986,1,True
W081,591,8,1987,0,False
W081,591,9,1988,0,False
W081,591,10,1989,2,True
W081,591,11,1990,1,True
W081,591,12,1991,1,True
W081,591,13,1992,1,True
W081,591,14,1993,1,True
W081,591,15,1994,2,True
W081,591,16,1995,2,True
W081,591,17,1996,0,False
W081,591,18,1997,1,True
W081,591,19,1998,0,False
W081,591,20,1999,1,True
W081,591,21,2000,0,False
W081,591,22,2001,1,True
W081,591,23,2002,0,False
W081,591,24,2003,1,True
W081,591,25,2004,0,False
W081,591,26,2005,0,False
W081,591,27,2006,1,True
W081,591,28,2007,0,False
W081,591,29,2008,1,True
W081,591,30,2009,0,False
W081,591,31,2010,1,True
W081,591,32,2011,0,False
W081,591,33,2012,2,True
W081,591,34,2013,2,True
W081,591,35,2014,0,False
W081,591,36,2015,0,False
W081,591,37,2016,0,False
W081,591,38,2017,2,True
W081,591,39,2018,1,True
W081,591,40,2019,3,True
W081,591,41,2020,2,True
W081,591,42,2021,1,True
W081,591,43,2022,0,False
W081,591,44,2023,0,False
W081,592,0,1979,0,False
