window_id,object_A,object_B,baseline_config,branch,day,delta_S
W045,P,V,C1_buffered_stage,pattern,23,-0.017293816862883483
W045,P,V,C1_buffered_stage,pattern,24,0.03939753346072337
W045,P,V,C1_buffered_stage,pattern,25,0.09847294658610543
W045,P,V,C1_buffered_stage,pattern,26,0.1189777130411968
W045,P,V,C1_buffered_stage,pattern,27,0.12498797199311375
W045,P,V,C1_buffered_stage,pattern,28,0.1856207834880389
W045,P,V,C1_buffered_stage,pattern,29,0.24287709766079707
W045,P,V,C1_buffered_stage,pattern,30,0.18426678280386458
W045,P,V,C1_buffered_stage,pattern,31,0.11805409918238295
W045,P,V,C1_buffered_stage,pattern,32,0.12069288493603576
W045,P,V,C1_buffered_stage,pattern,33,0.11578620300965223
W045,P,V,C1_buffered_stage,pattern,34,0.13137097623803554
W045,P,V,C1_buffered_stage,pattern,35,0.16688309703548626
W045,P,V,C1_buffered_stage,pattern,36,0.20632405615656502
W045,P,V,C1_buffered_stage,pattern,37,0.19420542220796624
W045,P,V,C1_buffered_stage,pattern,38,0.1957141855497546
W045,P,V,C1_buffered_stage,pattern,39,0.24229264757041996
W045,P,V,C1_buffered_stage,pattern,40,0.27138775691243644
W045,P,V,C1_buffered_stage,pattern,41,0.2961526165270656
W045,P,V,C1_buffered_stage,pattern,42,0.3525229893326798
W045,P,V,C1_buffered_stage,pattern,43,0.4012858806398926
W045,P,V,C1_buffered_stage,pattern,44,0.3628104561315768
W045,P,V,C1_buffered_stage,pattern,45,0.32009870004414254
W045,P,V,C1_buffered_stage,pattern,46,0.2590691947270629
W045,P,V,C1_buffered_stage,pattern,47,0.17777912734658852
W045,P,V,C1_buffered_stage,pattern,48,0.14632025248175784
W045,P,V,C1_buffered_stage,pattern,49,0.1942522598937504
W045,P,V,C1_buffered_stage,pattern,50,0.21837441287296044
W045,P,V,C1_buffered_stage,pattern,51,0.13682158345867879
W045,P,V,C1_buffered_stage,pattern,52,0.048752086449102006
W045,P,V,C1_buffered_stage,pattern,53,0.008597233311725905
W045,P,V,C1_buffered_stage,pattern,54,-0.022410685806436126
W045,P,V,C1_buffered_stage,pattern,55,-0.020177310619889477
W045,P,V,C1_buffered_stage,pattern,56,0.018311759867038147
W045,P,V,C1_buffered_stage,pattern,57,-0.03755455034053545
W045,P,V,C1_buffered_stage,pattern,58,-0.10504085380302197
W045,P,V,C1_buffered_stage,pattern,59,-0.1163786819669087
W045,P,V,C1_buffered_stage,pattern,60,-0.09808525919560385
W045,P,V,C1_buffered_stage,pattern,61,-0.048061187055485455
W045,P,V,C1_buffered_stage,pattern,62,-0.008120349770954993
W045,P,V,C1_buffered_stage,pattern,63,0.03176830687763488
W045,P,V,C1_buffered_stage,pattern,64,0.035817959389981224
W045,P,V,C1_buffered_stage,pattern,65,0.01621815725192932
W045,P,V,C1_buffered_stage,pattern,66,0.05007312138964559
W045,P,V,C1_buffered_stage,pattern,67,0.09060741203419331
W045,P,V,C1_buffered_stage,pattern,68,0.09935369496876623
W045,P,V,C1_buffered_stage,pattern,69,0.11367846677964477
W045,P,V,C1_buffered_stage,pattern,70,0.1264596707912753
W045,P,V,C1_buffered_stage,pattern,71,0.14639343149616213
W045,P,V,C1_buffered_stage,pattern,72,0.17632070390069698
W045,P,V,C1_buffered_stage,pattern,73,0.23940111513689022
W045,P,V,C1_buffered_stage,pattern,74,0.28285235305081036
W045,P,H,C1_buffered_stage,pattern,0,
W045,P,H,C1_buffered_stage,pattern,1,
W045,P,H,C1_buffered_stage,pattern,2,
W045,P,H,C1_buffered_stage,pattern,3,
W045,P,H,C1_buffered_stage,pattern,4,0.16586279623887057
W045,P,H,C1_buffered_stage,pattern,5,0.13044277228928589
W045,P,H,C1_buffered_stage,pattern,6,0.05369748719930792
W045,P,H,C1_buffered_stage,pattern,7,0.0026521507145877143
W045,P,H,C1_buffered_stage,pattern,8,0.006448333659441474
W045,P,H,C1_buffered_stage,pattern,9,0.03438420513215032
W045,P,H,C1_buffered_stage,pattern,10,0.021138503385280782
W045,P,H,C1_buffered_stage,pattern,11,-0.00013096787341686233
W045,P,H,C1_buffered_stage,pattern,12,0.0026021868054123543
W045,P,H,C1_buffered_stage,pattern,13,-0.004132236484598616
W045,P,H,C1_buffered_stage,pattern,14,-0.007283130935719133
W045,P,H,C1_buffered_stage,pattern,15,0.021140384429578024
W045,P,H,C1_buffered_stage,pattern,16,0.028988676616503464
W045,P,H,C1_buffered_stage,pattern,17,0.0057014829070824065
W045,P,H,C1_buffered_stage,pattern,18,-0.053673568118371554
W045,P,H,C1_buffered_stage,pattern,19,-0.10442531134585369
W045,P,H,C1_buffered_stage,pattern,20,-0.14196615876379795
W045,P,H,C1_buffered_stage,pattern,21,-0.14581560114594605
W045,P,H,C1_buffered_stage,pattern,22,-0.12562766924256855
W045,P,H,C1_buffered_stage,pattern,23,-0.1046950159745757
W045,P,H,C1_buffered_stage,pattern,24,-0.04449273189000785
W045,P,H,C1_buffered_stage,pattern,25,-0.026885018117426787
W045,P,H,C1_buffered_stage,pattern,26,-0.011990205868431983
W045,P,H,C1_buffered_stage,pattern,27,0.017286245769226466
W045,P,H,C1_buffered_stage,pattern,28,0.06544618285370897
W045,P,H,C1_buffered_stage,pattern,29,0.11911352396544682
W045,P,H,C1_buffered_stage,pattern,30,0.07330230641154037
W045,P,H,C1_buffered_stage,pattern,31,0.041920632486472556
W045,P,H,C1_buffered_stage,pattern,32,0.03842789705738424
W045,P,H,C1_buffered_stage,pattern,33,-0.009880144150935646
W045,P,H,C1_buffered_stage,pattern,34,-0.04755800800963439
W045,P,H,C1_buffered_stage,pattern,35,-0.09867849840671256
W045,P,H,C1_buffered_stage,pattern,36,-0.16614829111555626
W045,P,H,C1_buffered_stage,pattern,37,-0.2539484955515312
W045,P,H,C1_buffered_stage,pattern,38,-0.34613799071668544
W045,P,H,C1_buffered_stage,pattern,39,-0.38700794092993285
W045,P,H,C1_buffered_stage,pattern,40,-0.4119043282256131
W045,P,H,C1_buffered_stage,pattern,41,-0.38502191604024916
W045,P,H,C1_buffered_stage,pattern,42,-0.31449281030167475
W045,P,H,C1_buffered_stage,pattern,43,-0.22024341895039634
W045,P,H,C1_buffered_stage,pattern,44,-0.1275000259574287
W045,P,H,C1_buffered_stage,pattern,45,0.002520995433826445
W045,P,H,C1_buffered_stage,pattern,46,0.1252699997611334
W045,P,H,C1_buffered_stage,pattern,47,0.24873319998500154
W045,P,H,C1_buffered_stage,pattern,48,0.3746256094758754
W045,P,H,C1_buffered_stage,pattern,49,0.4886613505533277
W045,P,H,C1_buffered_stage,pattern,50,0.49895326242406424
W045,P,H,C1_buffered_stage,pattern,51,0.44981525601425576
W045,P,H,C1_buffered_stage,pattern,52,0.41054050135046793
W045,P,H,C1_buffered_stage,pattern,53,0.40773920329783664
W045,P,H,C1_buffered_stage,pattern,54,0.3561458242881136
W045,P,H,C1_buffered_stage,pattern,55,0.3185417749417788
W045,P,H,C1_buffered_stage,pattern,56,0.2344390411072812
W045,P,H,C1_buffered_stage,pattern,57,0.12739631447486965
W045,P,H,C1_buffered_stage,pattern,58,0.06648743754011188
W045,P,H,C1_buffered_stage,pattern,59,0.052801509595428286
W045,P,H,C1_buffered_stage,pattern,60,0.06024157160636201
W045,P,H,C1_buffered_stage,pattern,61,0.05323705318036631
W045,P,H,C1_buffered_stage,pattern,62,-0.004291545826907717
W045,P,H,C1_buffered_stage,pattern,63,-0.046967776813606754
W045,P,H,C1_buffered_stage,pattern,64,-0.1057195828495493
W045,P,H,C1_buffered_stage,pattern,65,-0.1496884761239491
W045,P,H,C1_buffered_stage,pattern,66,-0.16372754465830497
W045,P,H,C1_buffered_stage,pattern,67,-0.20758745958140212
W045,P,H,C1_buffered_stage,pattern,68,-0.25720508014966137
W045,P,H,C1_buffered_stage,pattern,69,-0.33410306073093154
W045,P,H,C1_buffered_stage,pattern,70,-0.44579302675281285
W045,P,H,C1_buffered_stage,pattern,71,-0.5852839984359686
W045,P,H,C1_buffered_stage,pattern,72,-0.7337553243371278
W045,P,H,C1_buffered_stage,pattern,73,-0.8954933757523299
W045,P,H,C1_buffered_stage,pattern,74,-1.0862049137989442
W045,P,Je,C1_buffered_stage,pattern,0,
W045,P,Je,C1_buffered_stage,pattern,1,
W045,P,Je,C1_buffered_stage,pattern,2,
W045,P,Je,C1_buffered_stage,pattern,3,
W045,P,Je,C1_buffered_stage,pattern,4,0.28271958365716027
W045,P,Je,C1_buffered_stage,pattern,5,0.24503447276454407
W045,P,Je,C1_buffered_stage,pattern,6,0.19120379453433792
W045,P,Je,C1_buffered_stage,pattern,7,0.17319174208835325
W045,P,Je,C1_buffered_stage,pattern,8,0.18847269384718443
W045,P,Je,C1_buffered_stage,pattern,9,0.2178369417501544
W045,P,Je,C1_buffered_stage,pattern,10,0.22966707871820558
W045,P,Je,C1_buffered_stage,pattern,11,0.24911866296936103
W045,P,Je,C1_buffered_stage,pattern,12,0.27435091084589125
W045,P,Je,C1_buffered_stage,pattern,13,0.2812756042774177
W045,P,Je,C1_buffered_stage,pattern,14,0.2763784746255673
W045,P,Je,C1_buffered_stage,pattern,15,0.26028577126858654
W045,P,Je,C1_buffered_stage,pattern,16,0.21492512321652918
W045,P,Je,C1_buffered_stage,pattern,17,0.14749777492646385
W045,P,Je,C1_buffered_stage,pattern,18,0.05976371245438295
W045,P,Je,C1_buffered_stage,pattern,19,-0.04397139997593791
W045,P,Je,C1_buffered_stage,pattern,20,-0.17742090282572764
W045,P,Je,C1_buffered_stage,pattern,21,-0.23456989073124446
W045,P,Je,C1_buffered_stage,pattern,22,-0.22678716016433428
W045,P,Je,C1_buffered_stage,pattern,23,-0.1863278943339335
W045,P,Je,C1_buffered_stage,pattern,24,-0.10327265651001304
W045,P,Je,C1_buffered_stage,pattern,25,-0.06021596039759758
W045,P,Je,C1_buffered_stage,pattern,26,-0.04162543478124921
W045,P,Je,C1_buffered_stage,pattern,27,-0.030053808620559827
W045,P,Je,C1_buffered_stage,pattern,28,-0.017091149591381277
W045,P,Je,C1_buffered_stage,pattern,29,-0.008905908446745325
W045,P,Je,C1_buffered_stage,pattern,30,-0.1555099167696103
W045,P,Je,C1_buffered_stage,pattern,31,-0.3228745788788323
W045,P,Je,C1_buffered_stage,pattern,32,-0.4473761674113191
W045,P,Je,C1_buffered_stage,pattern,33,-0.5740918530252848
W045,P,Je,C1_buffered_stage,pattern,34,-0.6616276594803753
W045,P,Je,C1_buffered_stage,pattern,35,-0.7172514955903576
W045,P,Je,C1_buffered_stage,pattern,36,-0.787214158563285
W045,P,Je,C1_buffered_stage,pattern,37,-0.8632292194948925
W045,P,Je,C1_buffered_stage,pattern,38,-0.8960276936225964
W045,P,Je,C1_buffered_stage,pattern,39,-0.8319364746372931
W045,P,Je,C1_buffered_stage,pattern,40,-0.7358506103680544
W045,P,Je,C1_buffered_stage,pattern,41,-0.6077830482977197
W045,P,Je,C1_buffered_stage,pattern,42,-0.4646307456881471
W045,P,Je,C1_buffered_stage,pattern,43,-0.3250550687199324
W045,P,Je,C1_buffered_stage,pattern,44,-0.19971850399236557
W045,P,Je,C1_buffered_stage,pattern,45,-0.025378282824898846
W045,P,Je,C1_buffered_stage,pattern,46,0.12404163812415236
W045,P,Je,C1_buffered_stage,pattern,47,0.22698993795623357
W045,P,Je,C1_buffered_stage,pattern,48,0.3203850671913935
W045,P,Je,C1_buffered_stage,pattern,49,0.4039097081009354
W045,P,Je,C1_buffered_stage,pattern,50,0.3844826092019753
W045,P,Je,C1_buffered_stage,pattern,51,0.3446357379998084
W045,P,Je,C1_buffered_stage,pattern,52,0.3171608414704522
W045,P,Je,C1_buffered_stage,pattern,53,0.2928043899161996
W045,P,Je,C1_buffered_stage,pattern,54,0.22352303830586884
W045,P,Je,C1_buffered_stage,pattern,55,0.20573911180837845
W045,P,Je,C1_buffered_stage,pattern,56,0.17379007145833003
W045,P,Je,C1_buffered_stage,pattern,57,0.10811873071899769
W045,P,Je,C1_buffered_stage,pattern,58,0.0733285655762822
W045,P,Je,C1_buffered_stage,pattern,59,0.060831410903498195
W045,P,Je,C1_buffered_stage,pattern,60,0.049957942847286274
W045,P,Je,C1_buffered_stage,pattern,61,0.026876133556959725
W045,P,Je,C1_buffered_stage,pattern,62,-0.025207579277387926
W045,P,Je,C1_buffered_stage,pattern,63,-0.047877496527135355
W045,P,Je,C1_buffered_stage,pattern,64,-0.08971468407745398
W045,P,Je,C1_buffered_stage,pattern,65,-0.11558246654937132
W045,P,Je,C1_buffered_stage,pattern,66,-0.11038618391089383
W045,P,Je,C1_buffered_stage,pattern,67,-0.1366027328451832
W045,P,Je,C1_buffered_stage,pattern,68,-0.1696184415705667
W045,P,Je,C1_buffered_stage,pattern,69,-0.22717542041761163
W045,P,Je,C1_buffered_stage,pattern,70,-0.2790105404994686
W045,P,Je,C1_buffered_stage,pattern,71,-0.30899758019556756
W045,P,Je,C1_buffered_stage,pattern,72,-0.34010628422569034
W045,P,Je,C1_buffered_stage,pattern,73,-0.3856064926373758
W045,P,Je,C1_buffered_stage,pattern,74,-0.4632148408093979
W045,P,Jw,C1_buffered_stage,pattern,0,
W045,P,Jw,C1_buffered_stage,pattern,1,
W045,P,Jw,C1_buffered_stage,pattern,2,
W045,P,Jw,C1_buffered_stage,pattern,3,
W045,P,Jw,C1_buffered_stage,pattern,4,-0.04668381228840762
W045,P,Jw,C1_buffered_stage,pattern,5,-0.07313427006897752
W045,P,Jw,C1_buffered_stage,pattern,6,-0.1210464359050232
W045,P,Jw,C1_buffered_stage,pattern,7,-0.13173990834052063
W045,P,Jw,C1_buffered_stage,pattern,8,-0.09982391151063594
W045,P,Jw,C1_buffered_stage,pattern,9,-0.057827551137106095
W045,P,Jw,C1_buffered_stage,pattern,10,-0.05060448688418324
W045,P,Jw,C1_buffered_stage,pattern,11,-0.04310139887045178
W045,P,Jw,C1_buffered_stage,pattern,12,-0.011739541086829466
W045,P,Jw,C1_buffered_stage,pattern,13,0.006482244307883196
W045,P,Jw,C1_buffered_stage,pattern,14,0.01889243276890215
W045,P,Jw,C1_buffered_stage,pattern,15,0.04254575601115203
W045,P,Jw,C1_buffered_stage,pattern,16,0.04831459758228395
W045,P,Jw,C1_buffered_stage,pattern,17,0.03316934154191076
W045,P,Jw,C1_buffered_stage,pattern,18,-0.01192090209514124
W045,P,Jw,C1_buffered_stage,pattern,19,-0.05376880630224623
W045,P,Jw,C1_buffered_stage,pattern,20,-0.0851490576407468
W045,P,Jw,C1_buffered_stage,pattern,21,-0.07388037737742857
W045,P,Jw,C1_buffered_stage,pattern,22,-0.043650167159343
W045,P,Jw,C1_buffered_stage,pattern,23,-0.0062501025666204125
W045,P,Jw,C1_buffered_stage,pattern,24,0.07306385472191551
W045,P,Jw,C1_buffered_stage,pattern,25,0.09787048438118615
W045,P,Jw,C1_buffered_stage,pattern,26,0.1058660678413633
W045,P,Jw,C1_buffered_stage,pattern,27,0.12636373351079722
W045,P,Jw,C1_buffered_stage,pattern,28,0.17754510054801165
W045,P,Jw,C1_buffered_stage,pattern,29,0.21575490279239926
W045,P,Jw,C1_buffered_stage,pattern,30,0.13507321185411364
W045,P,Jw,C1_buffered_stage,pattern,31,0.06798336408871972
W045,P,Jw,C1_buffered_stage,pattern,32,0.0041312969344445005
W045,P,Jw,C1_buffered_stage,pattern,33,-0.10097024205734968
W045,P,Jw,C1_buffered_stage,pattern,34,-0.1417654175940753
W045,P,Jw,C1_buffered_stage,pattern,35,-0.14853309822150296
W045,P,Jw,C1_buffered_stage,pattern,36,-0.18612391708956114
W045,P,Jw,C1_buffered_stage,pattern,37,-0.30513175117699565
W045,P,Jw,C1_buffered_stage,pattern,38,-0.3903821612726481
W045,P,Jw,C1_buffered_stage,pattern,39,-0.3665296510324102
W045,P,Jw,C1_buffered_stage,pattern,40,-0.2963149402121497
W045,P,Jw,C1_buffered_stage,pattern,41,-0.19125666902809557
W045,P,Jw,C1_buffered_stage,pattern,42,-0.07812526275744913
W045,P,Jw,C1_buffered_stage,pattern,43,0.018817745558106558
W045,P,Jw,C1_buffered_stage,pattern,44,0.0794588410274657
W045,P,Jw,C1_buffered_stage,pattern,45,0.15666566618572997
W045,P,Jw,C1_buffered_stage,pattern,46,0.20114926670625066
W045,P,Jw,C1_buffered_stage,pattern,47,0.22968097658878583
W045,P,Jw,C1_buffered_stage,pattern,48,0.26509824902005297
W045,P,Jw,C1_buffered_stage,pattern,49,0.30984207331567837
W045,P,Jw,C1_buffered_stage,pattern,50,0.2817607009623029
W045,P,Jw,C1_buffered_stage,pattern,51,0.23725536313245776
W045,P,Jw,C1_buffered_stage,pattern,52,0.19874743602041833
W045,P,Jw,C1_buffered_stage,pattern,53,0.19107233221129716
W045,P,Jw,C1_buffered_stage,pattern,54,0.1630268469958528
W045,P,Jw,C1_buffered_stage,pattern,55,0.17512076085227612
W045,P,Jw,C1_buffered_stage,pattern,56,0.13887709544050453
W045,P,Jw,C1_buffered_stage,pattern,57,0.06227516249664
W045,P,Jw,C1_buffered_stage,pattern,58,0.014990632710335294
W045,P,Jw,C1_buffered_stage,pattern,59,0.0006622157620095326
W045,P,Jw,C1_buffered_stage,pattern,60,-0.012658326186563928
W045,P,Jw,C1_buffered_stage,pattern,61,-0.030063541311265318
W045,P,Jw,C1_buffered_stage,pattern,62,-0.06956524925339824
W045,P,Jw,C1_buffered_stage,pattern,63,-0.080502898864106
W045,P,Jw,C1_buffered_stage,pattern,64,-0.09713936787758037
W045,P,Jw,C1_buffered_stage,pattern,65,-0.07960738232610198
W045,P,Jw,C1_buffered_stage,pattern,66,-0.03501374730361706
W045,P,Jw,C1_buffered_stage,pattern,67,-0.030507468436279717
W045,P,Jw,C1_buffered_stage,pattern,68,-0.04268611733089556
W045,P,Jw,C1_buffered_stage,pattern,69,-0.07720861536781098
W045,P,Jw,C1_buffered_stage,pattern,70,-0.11075507186050626
W045,P,Jw,C1_buffered_stage,pattern,71,-0.13378815458625737
W045,P,Jw,C1_buffered_stage,pattern,72,-0.15644502411001504
W045,P,Jw,C1_buffered_stage,pattern,73,-0.18485604977986758
W045,P,Jw,C1_buffered_stage,pattern,74,-0.23427055737106217
W045,V,H,C1_buffered_stage,pattern,0,
W045,V,H,C1_buffered_stage,pattern,1,
W045,V,H,C1_buffered_stage,pattern,2,
W045,V,H,C1_buffered_stage,pattern,3,
W045,V,H,C1_buffered_stage,pattern,4,0.2184240015479896
W045,V,H,C1_buffered_stage,pattern,5,0.2007711111541059
W045,V,H,C1_buffered_stage,pattern,6,0.1751013507066941
W045,V,H,C1_buffered_stage,pattern,7,0.17699061892759788
W045,V,H,C1_buffered_stage,pattern,8,0.2028271243291035
W045,V,H,C1_buffered_stage,pattern,9,0.21817682508811018
W045,V,H,C1_buffered_stage,pattern,10,0.18827847812977372
W045,V,H,C1_buffered_stage,pattern,11,0.131809655345679
W045,V,H,C1_buffered_stage,pattern,12,0.09388868577004464
W045,V,H,C1_buffered_stage,pattern,13,0.0621002717238308
W045,V,H,C1_buffered_stage,pattern,14,0.04677165675258444
W045,V,H,C1_buffered_stage,pattern,15,0.02806396136570641
W045,V,H,C1_buffered_stage,pattern,16,0.019056004338218743
W045,V,H,C1_buffered_stage,pattern,17,-0.025826897270681125
W045,V,H,C1_buffered_stage,pattern,18,-0.07715415630264978
W045,V,H,C1_buffered_stage,pattern,19,-0.09887168622921876
W045,V,H,C1_buffered_stage,pattern,20,-0.07337310501281849
W045,V,H,C1_buffered_stage,pattern,21,-0.060098874905384236
W045,V,H,C1_buffered_stage,pattern,22,-0.07371951445439195
W045,V,H,C1_buffered_stage,pattern,23,-0.08740119911169222
W045,V,H,C1_buffered_stage,pattern,24,-0.08389026535073121
W045,V,H,C1_buffered_stage,pattern,25,-0.12535796470353222
W045,V,H,C1_buffered_stage,pattern,26,-0.13096791890962878
W045,V,H,C1_buffered_stage,pattern,27,-0.10770172622388728
W045,V,H,C1_buffered_stage,pattern,28,-0.12017460063432991
W045,V,H,C1_buffered_stage,pattern,29,-0.12376357369535027
W045,V,H,C1_buffered_stage,pattern,30,-0.11096447639232421
W045,V,H,C1_buffered_stage,pattern,31,-0.0761334666959104
W045,V,H,C1_buffered_stage,pattern,32,-0.08226498787865152
W045,V,H,C1_buffered_stage,pattern,33,-0.12566634716058786
W045,V,H,C1_buffered_stage,pattern,34,-0.17892898424766993
W045,V,H,C1_buffered_stage,pattern,35,-0.2655615954421988
W045,V,H,C1_buffered_stage,pattern,36,-0.37247234727212125
W045,V,H,C1_buffered_stage,pattern,37,-0.4481539177594974
W045,V,H,C1_buffered_stage,pattern,38,-0.54185217626644
W045,V,H,C1_buffered_stage,pattern,39,-0.6293005885003528
W045,V,H,C1_buffered_stage,pattern,40,-0.6832920851380496
W045,V,H,C1_buffered_stage,pattern,41,-0.6811745325673147
W045,V,H,C1_buffered_stage,pattern,42,-0.6670157996343545
W045,V,H,C1_buffered_stage,pattern,43,-0.621529299590289
W045,V,H,C1_buffered_stage,pattern,44,-0.4903104820890055
W045,V,H,C1_buffered_stage,pattern,45,-0.3175777046103161
W045,V,H,C1_buffered_stage,pattern,46,-0.1337991949659295
W045,V,H,C1_buffered_stage,pattern,47,0.07095407263841302
W045,V,H,C1_buffered_stage,pattern,48,0.22830535699411758
W045,V,H,C1_buffered_stage,pattern,49,0.2944090906595773
W045,V,H,C1_buffered_stage,pattern,50,0.2805788495511038
W045,V,H,C1_buffered_stage,pattern,51,0.312993672555577
W045,V,H,C1_buffered_stage,pattern,52,0.36178841490136593
W045,V,H,C1_buffered_stage,pattern,53,0.39914196998611073
W045,V,H,C1_buffered_stage,pattern,54,0.3785565100945497
W045,V,H,C1_buffered_stage,pattern,55,0.3387190855616683
W045,V,H,C1_buffered_stage,pattern,56,0.21612728124024305
W045,V,H,C1_buffered_stage,pattern,57,0.1649508648154051
W045,V,H,C1_buffered_stage,pattern,58,0.17152829134313385
W045,V,H,C1_buffered_stage,pattern,59,0.169180191562337
W045,V,H,C1_buffered_stage,pattern,60,0.15832683080196586
W045,V,H,C1_buffered_stage,pattern,61,0.10129824023585177
W045,V,H,C1_buffered_stage,pattern,62,0.0038288039440472765
W045,V,H,C1_buffered_stage,pattern,63,-0.07873608369124163
W045,V,H,C1_buffered_stage,pattern,64,-0.14153754223953052
W045,V,H,C1_buffered_stage,pattern,65,-0.1659066333758784
W045,V,H,C1_buffered_stage,pattern,66,-0.21380066604795056
W045,V,H,C1_buffered_stage,pattern,67,-0.29819487161559544
W045,V,H,C1_buffered_stage,pattern,68,-0.3565587751184276
W045,V,H,C1_buffered_stage,pattern,69,-0.4477815275105763
W045,V,H,C1_buffered_stage,pattern,70,-0.5722526975440881
W045,V,H,C1_buffered_stage,pattern,71,-0.7316774299321307
W045,V,H,C1_buffered_stage,pattern,72,-0.9100760282378247
W045,V,H,C1_buffered_stage,pattern,73,-1.13489449088922
W045,V,H,C1_buffered_stage,pattern,74,-1.3690572668497545
W045,V,Je,C1_buffered_stage,pattern,0,
W045,V,Je,C1_buffered_stage,pattern,1,
W045,V,Je,C1_buffered_stage,pattern,2,
W045,V,Je,C1_buffered_stage,pattern,3,
W045,V,Je,C1_buffered_stage,pattern,4,0.33528078896627933
W045,V,Je,C1_buffered_stage,pattern,5,0.3153628116293641
W045,V,Je,C1_buffered_stage,pattern,6,0.3126076580417241
W045,V,Je,C1_buffered_stage,pattern,7,0.3475302103013634
W045,V,Je,C1_buffered_stage,pattern,8,0.3848514845168464
W045,V,Je,C1_buffered_stage,pattern,9,0.40162956170611425
W045,V,Je,C1_buffered_stage,pattern,10,0.3968070534626985
W045,V,Je,C1_buffered_stage,pattern,11,0.3810592861884569
W045,V,Je,C1_buffered_stage,pattern,12,0.3656374098105235
W045,V,Je,C1_buffered_stage,pattern,13,0.3475081124858471
W045,V,Je,C1_buffered_stage,pattern,14,0.3304332623138709
W045,V,Je,C1_buffered_stage,pattern,15,0.267209348204715
W045,V,Je,C1_buffered_stage,pattern,16,0.20499245093824445
W045,V,Je,C1_buffered_stage,pattern,17,0.11596939474870031
W045,V,Je,C1_buffered_stage,pattern,18,0.03628312427010473
W045,V,Je,C1_buffered_stage,pattern,19,-0.03841777485930298
W045,V,Je,C1_buffered_stage,pattern,20,-0.10882784907474817
W045,V,Je,C1_buffered_stage,pattern,21,-0.14885316449068262
W045,V,Je,C1_buffered_stage,pattern,22,-0.1748790053761577
W045,V,Je,C1_buffered_stage,pattern,23,-0.16903407747105004
W045,V,Je,C1_buffered_stage,pattern,24,-0.1426701899707364
W045,V,Je,C1_buffered_stage,pattern,25,-0.15868890698370303
W045,V,Je,C1_buffered_stage,pattern,26,-0.160603147822446
W045,V,Je,C1_buffered_stage,pattern,27,-0.15504178061367357
W045,V,Je,C1_buffered_stage,pattern,28,-0.20271193307942018
W045,V,Je,C1_buffered_stage,pattern,29,-0.2517830061075424
W045,V,Je,C1_buffered_stage,pattern,30,-0.3397766995734749
W045,V,Je,C1_buffered_stage,pattern,31,-0.4409286780612152
W045,V,Je,C1_buffered_stage,pattern,32,-0.5680690523473548
W045,V,Je,C1_buffered_stage,pattern,33,-0.6898780560349369
W045,V,Je,C1_buffered_stage,pattern,34,-0.7929986357184108
W045,V,Je,C1_buffered_stage,pattern,35,-0.8841345926258438
W045,V,Je,C1_buffered_stage,pattern,36,-0.99353821471985
W045,V,Je,C1_buffered_stage,pattern,37,-1.0574346417028586
W045,V,Je,C1_buffered_stage,pattern,38,-1.091741879172351
W045,V,Je,C1_buffered_stage,pattern,39,-1.0742291222077132
W045,V,Je,C1_buffered_stage,pattern,40,-1.0072383672804908
W045,V,Je,C1_buffered_stage,pattern,41,-0.9039356648247853
W045,V,Je,C1_buffered_stage,pattern,42,-0.8171537350208269
W045,V,Je,C1_buffered_stage,pattern,43,-0.726340949359825
W045,V,Je,C1_buffered_stage,pattern,44,-0.5625289601239424
W045,V,Je,C1_buffered_stage,pattern,45,-0.3454769828690414
W045,V,Je,C1_buffered_stage,pattern,46,-0.13502755660291055
W045,V,Je,C1_buffered_stage,pattern,47,0.04921081060964505
W045,V,Je,C1_buffered_stage,pattern,48,0.17406481470963564
W045,V,Je,C1_buffered_stage,pattern,49,0.20965744820718502
W045,V,Je,C1_buffered_stage,pattern,50,0.16610819632901486
W045,V,Je,C1_buffered_stage,pattern,51,0.20781415454112961
W045,V,Je,C1_buffered_stage,pattern,52,0.2684087550213502
W045,V,Je,C1_buffered_stage,pattern,53,0.2842071566044737
W045,V,Je,C1_buffered_stage,pattern,54,0.24593372411230496
W045,V,Je,C1_buffered_stage,pattern,55,0.22591642242826793
W045,V,Je,C1_buffered_stage,pattern,56,0.15547831159129188
W045,V,Je,C1_buffered_stage,pattern,57,0.14567328105953314
W045,V,Je,C1_buffered_stage,pattern,58,0.17836941937930417
W045,V,Je,C1_buffered_stage,pattern,59,0.1772100928704069
W045,V,Je,C1_buffered_stage,pattern,60,0.14804320204289012
W045,V,Je,C1_buffered_stage,pattern,61,0.07493732061244518
W045,V,Je,C1_buffered_stage,pattern,62,-0.017087229506432933
W045,V,Je,C1_buffered_stage,pattern,63,-0.07964580340477023
W045,V,Je,C1_buffered_stage,pattern,64,-0.1255326434674352
W045,V,Je,C1_buffered_stage,pattern,65,-0.13180062380130064
W045,V,Je,C1_buffered_stage,pattern,66,-0.16045930530053942
W045,V,Je,C1_buffered_stage,pattern,67,-0.22721014487937652
W045,V,Je,C1_buffered_stage,pattern,68,-0.26897213653933294
W045,V,Je,C1_buffered_stage,pattern,69,-0.3408538871972564
W045,V,Je,C1_buffered_stage,pattern,70,-0.4054702112907439
W045,V,Je,C1_buffered_stage,pattern,71,-0.4553910116917297
W045,V,Je,C1_buffered_stage,pattern,72,-0.5164269881263873
W045,V,Je,C1_buffered_stage,pattern,73,-0.625007607774266
