window_id,segment_id,object_A,object_B,null_object,baseline_config,branch,start_day,end_day,duration,null_metric,null_n,null_median,null_q025,null_q975
W045,SEG00085,Je,Jw,Jw,C0_full_stage,pattern,4,19,16,abs_mean_self_replicate_delta,1000,0.03954352339563133,0.0021060406346234016,0.13207775901403132
W045,SEG00086,Je,Jw,Je,C0_full_stage,pattern,20,46,27,abs_mean_self_replicate_delta,1000,0.0934670306010825,0.004683606612046226,0.31382576552533
W045,SEG00086,Je,Jw,Jw,C0_full_stage,pattern,20,46,27,abs_mean_self_replicate_delta,1000,0.0331846173018388,0.001770904656098908,0.10347900336494494
W045,SEG00087,Je,Jw,Je,C0_full_stage,pattern,47,64,18,abs_mean_self_replicate_delta,1000,0.05295962434327357,0.0025134664991423696,0.17495228866331053
W045,SEG00087,Je,Jw,Jw,C0_full_stage,pattern,47,64,18,abs_mean_self_replicate_delta,1000,0.011863387092774676,0.0004210717535849866,0.03843185909400906
W045,SEG00088,Je,Jw,Je,C0_full_stage,pattern,65,74,10,abs_mean_self_replicate_delta,1000,0.09029908890891393,0.004014178473676244,0.3004765041780373
W045,SEG00088,Je,Jw,Jw,C0_full_stage,pattern,65,74,10,abs_mean_self_replicate_delta,1000,0.013805364013013067,0.0008045602675387048,0.04454546579940688
W045,SEG00089,Je,Jw,Je,C1_buffered_stage,dist,4,4,1,abs_mean_self_replicate_delta,1000,0.021423627236916876,0.0014600783360234695,0.06916193127584629
W045,SEG00089,Je,Jw,Jw,C1_buffered_stage,dist,4,4,1,abs_mean_self_replicate_delta,1000,0.024800175659846463,0.0007940262690443046,0.08403670335438898
W045,SEG00090,Je,Jw,Je,C1_buffered_stage,dist,5,8,4,abs_mean_self_replicate_delta,1000,0.018477640987331352,0.0007693945718810072,0.06349664796458779
W045,SEG00090,Je,Jw,Jw,C1_buffered_stage,dist,5,8,4,abs_mean_self_replicate_delta,1000,0.021258322386413845,0.0012642500532673183,0.06713203820443808
W045,SEG00091,Je,Jw,Je,C1_buffered_stage,dist,9,18,10,abs_mean_self_replicate_delta,1000,0.015241094235007812,0.0005598537308299282,0.051043222379315925
W045,SEG00091,Je,Jw,Jw,C1_buffered_stage,dist,9,18,10,abs_mean_self_replicate_delta,1000,0.014356508959462215,0.0006123368209664278,0.05056628560088829
W045,SEG00092,Je,Jw,Je,C1_buffered_stage,dist,19,20,2,abs_mean_self_replicate_delta,1000,0.019175754642088493,0.0008176253386221143,0.06620101979221452
W045,SEG00092,Je,Jw,Jw,C1_buffered_stage,dist,19,20,2,abs_mean_self_replicate_delta,1000,0.024735522455214216,0.0008637817735148473,0.08076870252489642
W045,SEG00093,Je,Jw,Je,C1_buffered_stage,dist,21,57,37,abs_mean_self_replicate_delta,1000,0.02156613625799108,0.0011870266197918167,0.0656196431015131
W045,SEG00093,Je,Jw,Jw,C1_buffered_stage,dist,21,57,37,abs_mean_self_replicate_delta,1000,0.013906689692942741,0.0006833407171317477,0.04745208871405385
W045,SEG00094,Je,Jw,Je,C1_buffered_stage,dist,58,62,5,abs_mean_self_replicate_delta,1000,0.018498542966929755,0.0007308656150985878,0.062046949089537014
W045,SEG00094,Je,Jw,Jw,C1_buffered_stage,dist,58,62,5,abs_mean_self_replicate_delta,1000,0.012123721423098043,0.0006398365167222137,0.040257935186033905
W045,SEG00095,Je,Jw,Je,C1_buffered_stage,dist,63,66,4,abs_mean_self_replicate_delta,1000,0.010976273876316334,0.00042777413513872824,0.03895587116457127
W045,SEG00095,Je,Jw,Jw,C1_buffered_stage,dist,63,66,4,abs_mean_self_replicate_delta,1000,0.011192353764710922,0.00046636718343189834,0.0368874309928836
W045,SEG00096,Je,Jw,Je,C1_buffered_stage,dist,67,69,3,abs_mean_self_replicate_delta,1000,0.019833933055356173,0.001029047659862828,0.06308038761010859
W045,SEG00096,Je,Jw,Jw,C1_buffered_stage,dist,67,69,3,abs_mean_self_replicate_delta,1000,0.013849549510543643,0.0007180608184707116,0.04501934710260247
W045,SEG00097,Je,Jw,Je,C1_buffered_stage,dist,70,74,5,abs_mean_self_replicate_delta,1000,0.01916947686162026,0.0009369134484247715,0.06505007619807054
W045,SEG00097,Je,Jw,Jw,C1_buffered_stage,dist,70,74,5,abs_mean_self_replicate_delta,1000,0.01607831410823487,0.000501643231115907,0.055700717052407485
W045,SEG00098,Je,Jw,Je,C1_buffered_stage,pattern,4,19,16,abs_mean_self_replicate_delta,1000,0.0746051753689333,0.003004593284384472,0.2760786942837393
W045,SEG00098,Je,Jw,Jw,C1_buffered_stage,pattern,4,19,16,abs_mean_self_replicate_delta,1000,0.026759075102222245,0.0011931273564823677,0.0985620280857082
W045,SEG00099,Je,Jw,Je,C1_buffered_stage,pattern,20,47,28,abs_mean_self_replicate_delta,1000,0.0973562317741194,0.003562426665412794,0.32565015550678994
W045,SEG00099,Je,Jw,Jw,C1_buffered_stage,pattern,20,47,28,abs_mean_self_replicate_delta,1000,0.043751061642433836,0.0017888867010580826,0.13059235708226585
W045,SEG00100,Je,Jw,Je,C1_buffered_stage,pattern,48,64,17,abs_mean_self_replicate_delta,1000,0.04477777670748061,0.0023402504400373025,0.14539322158582457
W045,SEG00100,Je,Jw,Jw,C1_buffered_stage,pattern,48,64,17,abs_mean_self_replicate_delta,1000,0.012905181984790123,0.0004526919435143658,0.04325650094964338
W045,SEG00101,Je,Jw,Je,C1_buffered_stage,pattern,65,74,10,abs_mean_self_replicate_delta,1000,0.08728288104456414,0.00391487116904507,0.3030485773707143
W045,SEG00101,Je,Jw,Jw,C1_buffered_stage,pattern,65,74,10,abs_mean_self_replicate_delta,1000,0.01135509895287537,0.00045794282576641036,0.03593676419660904
W045,SEG00102,Je,Jw,Je,C2_immediate_pre,dist,4,48,45,abs_mean_self_replicate_delta,1000,0.022834627634879038,0.0015794466947860366,0.07184820212038442
W045,SEG00102,Je,Jw,Jw,C2_immediate_pre,dist,4,48,45,abs_mean_self_replicate_delta,1000,0.01588318277429259,0.0007861158931101463,0.054004741001676945
W045,SEG00103,Je,Jw,Je,C2_immediate_pre,dist,49,63,15,abs_mean_self_replicate_delta,1000,0.0232719633329898,0.0010078914111903779,0.08004657155110133
W045,SEG00103,Je,Jw,Jw,C2_immediate_pre,dist,49,63,15,abs_mean_self_replicate_delta,1000,0.019908811397475662,0.0011571686574483651,0.0692495056824141
W045,SEG00104,Je,Jw,Je,C2_immediate_pre,dist,64,64,1,abs_mean_self_replicate_delta,1000,0.016001780585600367,0.0008199213314158016,0.05791713982260355
W045,SEG00104,Je,Jw,Jw,C2_immediate_pre,dist,64,64,1,abs_mean_self_replicate_delta,1000,0.014836775331679097,0.0009965278271640982,0.04976355784899668
W045,SEG00105,Je,Jw,Je,C2_immediate_pre,dist,65,74,10,abs_mean_self_replicate_delta,1000,0.021824213529712692,0.0010958208358336364,0.0763935670669734
W045,SEG00105,Je,Jw,Jw,C2_immediate_pre,dist,65,74,10,abs_mean_self_replicate_delta,1000,0.016633679005569158,0.0008960551850859739,0.05573212404394647
W045,SEG00106,Je,Jw,Je,C2_immediate_pre,pattern,4,30,27,abs_mean_self_replicate_delta,1000,0.3040614413235124,0.018262606424130287,1.5351796687753008
W045,SEG00106,Je,Jw,Jw,C2_immediate_pre,pattern,4,30,27,abs_mean_self_replicate_delta,1000,0.05892793782006228,0.0018673755300913403,0.2200145740777734
W045,SEG00107,Je,Jw,Je,C2_immediate_pre,pattern,31,46,16,abs_mean_self_replicate_delta,1000,0.2205003635628589,0.013118275161408344,0.8461097043591135
W045,SEG00107,Je,Jw,Jw,C2_immediate_pre,pattern,31,46,16,abs_mean_self_replicate_delta,1000,0.08150345029787397,0.0034027294194116683,0.2559065909999829
W045,SEG00108,Je,Jw,Je,C2_immediate_pre,pattern,47,64,18,abs_mean_self_replicate_delta,1000,0.08694804163271701,0.005131192588977487,0.3094923321867506
W045,SEG00108,Je,Jw,Jw,C2_immediate_pre,pattern,47,64,18,abs_mean_self_replicate_delta,1000,0.017276891477423797,0.000576142451118957,0.06093169011194824
W045,SEG00109,Je,Jw,Je,C2_immediate_pre,pattern,65,74,10,abs_mean_self_replicate_delta,1000,0.17569012342496543,0.005495792603427738,0.7680701968743544
W045,SEG00109,Je,Jw,Jw,C2_immediate_pre,pattern,65,74,10,abs_mean_self_replicate_delta,1000,0.015239158885102988,0.0005259303702318746,0.058888712717581615
W045,SEG00110,P,H,P,C0_full_stage,dist,4,18,15,abs_mean_self_replicate_delta,1000,0.012589550686349867,0.0007766838306254956,0.03967540494470358
W045,SEG00110,P,H,H,C0_full_stage,dist,4,18,15,abs_mean_self_replicate_delta,1000,0.012977067813220992,0.0005765940579819979,0.04319929894628014
W045,SEG00111,P,H,P,C0_full_stage,dist,19,22,4,abs_mean_self_replicate_delta,1000,0.020985422002183805,0.0009183654390766328,0.07124982409102755
W045,SEG00111,P,H,H,C0_full_stage,dist,19,22,4,abs_mean_self_replicate_delta,1000,0.016811358359860494,0.0006238113910052363,0.06621047926895138
W045,SEG00112,P,H,P,C0_full_stage,dist,23,44,22,abs_mean_self_replicate_delta,1000,0.02065809492661868,0.0010751846518254574,0.07272409866948014
W045,SEG00112,P,H,H,C0_full_stage,dist,23,44,22,abs_mean_self_replicate_delta,1000,0.0372240450077809,0.002277857215947926,0.12037017148354132
W045,SEG00113,P,H,P,C0_full_stage,dist,45,54,10,abs_mean_self_replicate_delta,1000,0.03359176022203071,0.001091412132489495,0.12916636766907935
W045,SEG00113,P,H,H,C0_full_stage,dist,45,54,10,abs_mean_self_replicate_delta,1000,0.03867534533899068,0.0017061776918423765,0.12244167520874863
W045,SEG00114,P,H,P,C0_full_stage,dist,55,64,10,abs_mean_self_replicate_delta,1000,0.02826728002522616,0.0011277001093060923,0.09748888592171351
W045,SEG00114,P,H,H,C0_full_stage,dist,55,64,10,abs_mean_self_replicate_delta,1000,0.020784301972044256,0.0008705381742178428,0.06967287970514159
W045,SEG00115,P,H,P,C0_full_stage,dist,65,67,3,abs_mean_self_replicate_delta,1000,0.02549896884495082,0.0008408928893464462,0.08669638862303354
W045,SEG00115,P,H,H,C0_full_stage,dist,65,67,3,abs_mean_self_replicate_delta,1000,0.01923714010379688,0.0005996637610499031,0.06827459708180664
W045,SEG00116,P,H,P,C0_full_stage,dist,68,74,7,abs_mean_self_replicate_delta,1000,0.020727853815960515,0.0008726850142599789,0.07137235580159902
W045,SEG00116,P,H,H,C0_full_stage,dist,68,74,7,abs_mean_self_replicate_delta,1000,0.020412242880568365,0.0007586211942810161,0.06405132188142904
W045,SEG00117,P,H,P,C0_full_stage,pattern,4,17,14,abs_mean_self_replicate_delta,1000,0.056689136301643406,0.002367169223194582,0.20952531164529664
W045,SEG00117,P,H,H,C0_full_stage,pattern,4,17,14,abs_mean_self_replicate_delta,1000,0.05303707977019165,0.002839042151776965,0.178416757796418
W045,SEG00118,P,H,P,C0_full_stage,pattern,18,24,7,abs_mean_self_replicate_delta,1000,0.06452866588382301,0.003059266993174678,0.201390083902964
W045,SEG00118,P,H,H,C0_full_stage,pattern,18,24,7,abs_mean_self_replicate_delta,1000,0.06727113672725923,0.00300119030446076,0.2118430721524706
W045,SEG00119,P,H,P,C0_full_stage,pattern,25,33,9,abs_mean_self_replicate_delta,1000,0.08637324211615253,0.004905180385593342,0.2994755586768643
W045,SEG00119,P,H,H,C0_full_stage,pattern,25,33,9,abs_mean_self_replicate_delta,1000,0.06778819216459171,0.002349186432734917,0.20648061633288364
W045,SEG00120,P,H,P,C0_full_stage,pattern,34,44,11,abs_mean_self_replicate_delta,1000,0.14162196759345452,0.006377225849757691,0.43673477232367686
W045,SEG00120,P,H,H,C0_full_stage,pattern,34,44,11,abs_mean_self_replicate_delta,1000,0.12161536582285729,0.006391571075279545,0.3915021914631629
W045,SEG00121,P,H,P,C0_full_stage,pattern,45,63,19,abs_mean_self_replicate_delta,1000,0.09122344188073628,0.0043821463980536325,0.31632092688361985
W045,SEG00121,P,H,H,C0_full_stage,pattern,45,63,19,abs_mean_self_replicate_delta,1000,0.05635535182769838,0.002895187611414987,0.2018290284317769
W045,SEG00122,P,H,P,C0_full_stage,pattern,64,74,11,abs_mean_self_replicate_delta,1000,0.11033993688307345,0.0052964276339781124,0.3741308053263418
W045,SEG00122,P,H,H,C0_full_stage,pattern,64,74,11,abs_mean_self_replicate_delta,1000,0.08883227581395253,0.002771806612731815,0.31207394065125094
W045,SEG00123,P,H,P,C1_buffered_stage,dist,4,17,14,abs_mean_self_replicate_delta,1000,0.012854487935330554,0.0004892759843881724,0.04164297798961888
W045,SEG00123,P,H,H,C1_buffered_stage,dist,4,17,14,abs_mean_self_replicate_delta,1000,0.01235128446952475,0.0007522271244602136,0.04169367955957917
W045,SEG00124,P,H,P,C1_buffered_stage,dist,18,20,3,abs_mean_self_replicate_delta,1000,0.018506544742956425,0.0008408199235642323,0.06680392441092317
W045,SEG00124,P,H,H,C1_buffered_stage,dist,18,20,3,abs_mean_self_replicate_delta,1000,0.014270304794537498,0.0005701341270681988,0.06806152369892506
W045,SEG00125,P,H,P,C1_buffered_stage,dist,21,44,24,abs_mean_self_replicate_delta,1000,0.024193583169671178,0.0009994181516590399,0.08086487914071967
W045,SEG00125,P,H,H,C1_buffered_stage,dist,21,44,24,abs_mean_self_replicate_delta,1000,0.037904703977259785,0.001911912327010751,0.11976645509298954
W045,SEG00126,P,H,P,C1_buffered_stage,dist,45,55,11,abs_mean_self_replicate_delta,1000,0.034231233139605105,0.001526053573170831,0.12517902907161227
W045,SEG00126,P,H,H,C1_buffered_stage,dist,45,55,11,abs_mean_self_replicate_delta,1000,0.0371169237991623,0.0016604913777858643,0.124539510513928
W045,SEG00127,P,H,P,C1_buffered_stage,dist,56,74,19,abs_mean_self_replicate_delta,1000,0.018302361586053844,0.0007866615219172034,0.06390118516814068
W045,SEG00127,P,H,H,C1_buffered_stage,dist,56,74,19,abs_mean_self_replicate_delta,1000,0.017598106751214253,0.0005572033678934512,0.056947243729283066
W045,SEG00128,P,H,P,C1_buffered_stage,pattern,4,10,7,abs_mean_self_replicate_delta,1000,0.06076046638896489,0.0019310239696236934,0.22404066989816473
W045,SEG00128,P,H,H,C1_buffered_stage,pattern,4,10,7,abs_mean_self_replicate_delta,1000,0.0746356810745401,0.0038173436975683355,0.27376915186096507
W045,SEG00129,P,H,P,C1_buffered_stage,pattern,11,11,1,abs_mean_self_replicate_delta,1000,0.06852270661934898,0.0028048774933806717,0.24663390053863718
W045,SEG00129,P,H,H,C1_buffered_stage,pattern,11,11,1,abs_mean_self_replicate_delta,1000,0.06475146914035465,0.003283743669836282,0.2109905019133384
W045,SEG00130,P,H,P,C1_buffered_stage,pattern,12,12,1,abs_mean_self_replicate_delta,1000,0.07244534570996962,0.003644831445679887,0.2501362582056626
W045,SEG00130,P,H,H,C1_buffered_stage,pattern,12,12,1,abs_mean_self_replicate_delta,1000,0.06602354340628859,0.0033071223106383688,0.21654707140423737
W045,SEG00131,P,H,P,C1_buffered_stage,pattern,13,14,2,abs_mean_self_replicate_delta,1000,0.07294351951075315,0.0036683447122061357,0.253496847441964
W045,SEG00131,P,H,H,C1_buffered_stage,pattern,13,14,2,abs_mean_self_replicate_delta,1000,0.06950553275615667,0.0032195905071702225,0.22196859241516534
W045,SEG00132,P,H,P,C1_buffered_stage,pattern,15,17,3,abs_mean_self_replicate_delta,1000,0.07309367861168242,0.004297362685242621,0.2461973960465186
W045,SEG00132,P,H,H,C1_buffered_stage,pattern,15,17,3,abs_mean_self_replicate_delta,1000,0.06729882692215196,0.003996508428710514,0.22008925194534318
W045,SEG00133,P,H,P,C1_buffered_stage,pattern,18,26,9,abs_mean_self_replicate_delta,1000,0.0492982759706022,0.0022002155227643407,0.17265782472688515
W045,SEG00133,P,H,H,C1_buffered_stage,pattern,18,26,9,abs_mean_self_replicate_delta,1000,0.060641885628327785,0.0032163568787240207,0.20570832607807696
W045,SEG00134,P,H,P,C1_buffered_stage,pattern,27,32,6,abs_mean_self_replicate_delta,1000,0.10436899430904781,0.0038522594399840048,0.34565931167766417
W045,SEG00134,P,H,H,C1_buffered_stage,pattern,27,32,6,abs_mean_self_replicate_delta,1000,0.06837521519620444,0.0026776065711454824,0.21440090809377177
W045,SEG00135,P,H,P,C1_buffered_stage,pattern,33,44,12,abs_mean_self_replicate_delta,1000,0.14814962880146454,0.00441758119224924,0.4817287233271775
W045,SEG00135,P,H,H,C1_buffered_stage,pattern,33,44,12,abs_mean_self_replicate_delta,1000,0.13638796390658942,0.008611180608142276,0.4386782467069811
W045,SEG00136,P,H,P,C1_buffered_stage,pattern,45,61,17,abs_mean_self_replicate_delta,1000,0.13093778034973078,0.007266144178303053,0.46085750153307914
W045,SEG00136,P,H,H,C1_buffered_stage,pattern,45,61,17,abs_mean_self_replicate_delta,1000,0.08256674492777424,0.003986656960756664,0.27041093988082504
W045,SEG00137,P,H,P,C1_buffered_stage,pattern,62,74,13,abs_mean_self_replicate_delta,1000,0.10770006295285163,0.0057929429201908425,0.36602535674056036
W045,SEG00137,P,H,H,C1_buffered_stage,pattern,62,74,13,abs_mean_self_replicate_delta,1000,0.1201711813691736,0.0044277924902900445,0.38380144758661905
W045,SEG00138,P,H,P,C2_immediate_pre,dist,4,28,25,abs_mean_self_replicate_delta,1000,0.022520625197434384,0.0010700802690147828,0.0715070396892475
W045,SEG00138,P,H,H,C2_immediate_pre,dist,4,28,25,abs_mean_self_replicate_delta,1000,0.01995631600277439,0.0009298903494247354,0.06638439966063818
W045,SEG00139,P,H,P,C2_immediate_pre,dist,29,30,2,abs_mean_self_replicate_delta,1000,0.013586197463547351,0.0007611331153503864,0.044893601863149266
W045,SEG00139,P,H,H,C2_immediate_pre,dist,29,30,2,abs_mean_self_replicate_delta,1000,0.009455123314972318,0.0005803177466709319,0.03132828689125393
W045,SEG00140,P,H,P,C2_immediate_pre,dist,31,42,12,abs_mean_self_replicate_delta,1000,0.03953062283958608,0.0013701622713382633,0.129634057099198
W045,SEG00140,P,H,H,C2_immediate_pre,dist,31,42,12,abs_mean_self_replicate_delta,1000,0.06369361409631899,0.003946107992462099,0.21239264889221585
W045,SEG00141,P,H,P,C2_immediate_pre,dist,43,57,15,abs_mean_self_replicate_delta,1000,0.03808980848741029,0.0010361413739999703,0.14121716646751764
W045,SEG00141,P,H,H,C2_immediate_pre,dist,43,57,15,abs_mean_self_replicate_delta,1000,0.057890197520176365,0.0034878669802602333,0.1837152444130075
W045,SEG00142,P,H,P,C2_immediate_pre,dist,58,74,17,abs_mean_self_replicate_delta,1000,0.021356310678362907,0.0009615780782146042,0.07600126553182737
W045,SEG00142,P,H,H,C2_immediate_pre,dist,58,74,17,abs_mean_self_replicate_delta,1000,0.023898011923291072,0.0010441219476309664,0.07729269274843348
W045,SEG00143,P,H,P,C2_immediate_pre,pattern,4,6,3,abs_mean_self_replicate_delta,1000,0.15361061618112512,0.00810497901077051,0.629902993263542
W045,SEG00143,P,H,H,C2_immediate_pre,pattern,4,6,3,abs_mean_self_replicate_delta,1000,0.1620190993140529,0.009703354143203823,0.5750603391265849
W045,SEG00144,P,H,P,C2_immediate_pre,pattern,7,8,2,abs_mean_self_replicate_delta,1000,0.1692985132137997,0.008697856447727399,0.6607652596888174
W045,SEG00144,P,H,H,C2_immediate_pre,pattern,7,8,2,abs_mean_self_replicate_delta,1000,0.15005374592489948,0.008393718438470204,0.5277323520269145
W045,SEG00145,P,H,P,C2_immediate_pre,pattern,9,10,2,abs_mean_self_replicate_delta,1000,0.17005309150378323,0.008137083116346077,0.6557461443082506
W045,SEG00145,P,H,H,C2_immediate_pre,pattern,9,10,2,abs_mean_self_replicate_delta,1000,0.14132306196881342,0.006649222540494739,0.4604549425966769
W045,SEG00146,P,H,P,C2_immediate_pre,pattern,11,11,1,abs_mean_self_replicate_delta,1000,0.16692184873793492,0.006962646484194447,0.6596629861006947
W045,SEG00146,P,H,H,C2_immediate_pre,pattern,11,11,1,abs_mean_self_replicate_delta,1000,0.13712430749419824,0.007104082016302381,0.41621726477297866
W045,SEG00147,P,H,P,C2_immediate_pre,pattern,12,12,1,abs_mean_self_replicate_delta,1000,0.15521669239143898,0.006457377352441784,0.6640621846411476
W045,SEG00147,P,H,H,C2_immediate_pre,pattern,12,12,1,abs_mean_self_replicate_delta,1000,0.13922089473342986,0.006891004359266334,0.43053570191299295
W045,SEG00148,P,H,P,C2_immediate_pre,pattern,13,14,2,abs_mean_self_replicate_delta,1000,0.16339738056513942,0.006917211972250572,0.6630742524255787
W045,SEG00148,P,H,H,C2_immediate_pre,pattern,13,14,2,abs_mean_self_replicate_delta,1000,0.1384249650198456,0.007848433064609698,0.44326728684105493
W045,SEG00149,P,H,P,C2_immediate_pre,pattern,15,16,2,abs_mean_self_replicate_delta,1000,0.16428951912772397,0.006893166353603585,0.6362728480572504
W045,SEG00149,P,H,H,C2_immediate_pre,pattern,15,16,2,abs_mean_self_replicate_delta,1000,0.13734475924985073,0.006211208468344498,0.4506126302019683
W045,SEG00150,P,H,P,C2_immediate_pre,pattern,17,27,11,abs_mean_self_replicate_delta,1000,0.12222740719799935,0.004287656688372782,0.42996449632995126
W045,SEG00150,P,H,H,C2_immediate_pre,pattern,17,27,11,abs_mean_self_replicate_delta,1000,0.0853093124652006,0.002554095775450934,0.2679127813281331
W045,SEG00151,P,H,P,C2_immediate_pre,pattern,28,32,5,abs_mean_self_replicate_delta,1000,0.030926911526989648,0.0010465066023742516,0.1032599601986754
W045,SEG00151,P,H,H,C2_immediate_pre,pattern,28,32,5,abs_mean_self_replicate_delta,1000,0.01929629830056439,0.0010408540486120247,0.06965537776017162
W045,SEG00152,P,H,P,C2_immediate_pre,pattern,33,44,12,abs_mean_self_replicate_delta,1000,0.16329071190775118,0.00935551636724638,0.585261220575698
W045,SEG00152,P,H,H,C2_immediate_pre,pattern,33,44,12,abs_mean_self_replicate_delta,1000,0.14728470626466997,0.009330719385283714,0.488283931041937
W045,SEG00153,P,H,P,C2_immediate_pre,pattern,45,61,17,abs_mean_self_replicate_delta,1000,0.15122023417754177,0.005123781797908587,0.540349903414153
W045,SEG00153,P,H,H,C2_immediate_pre,pattern,45,61,17,abs_mean_self_replicate_delta,1000,0.09075109840950482,0.0059818161327971665,0.314111705322036
W045,SEG00154,P,H,P,C2_immediate_pre,pattern,62,74,13,abs_mean_self_replicate_delta,1000,0.12389328124841661,0.005026958303834515,0.45506152568962577
W045,SEG00154,P,H,H,C2_immediate_pre,pattern,62,74,13,abs_mean_self_replicate_delta,1000,0.13859323968083356,0.00518013490680935,0.47397634379753606
W045,SEG00155,P,Je,P,C0_full_stage,dist,4,19,16,abs_mean_self_replicate_delta,1000,0.01247565340042654,0.0009296234493260062,0.038774370828450984
W045,SEG00155,P,Je,Je,C0_full_stage,dist,4,19,16,abs_mean_self_replicate_delta,1000,0.012110798347720018,0.00043974528702789463,0.04069595072223003
W045,SEG00156,P,Je,P,C0_full_stage,dist,20,22,3,abs_mean_self_replicate_delta,1000,0.02141763232233147,0.0012375944659284922,0.07058373980619066
W045,SEG00156,P,Je,Je,C0_full_stage,dist,20,22,3,abs_mean_self_replicate_delta,1000,0.023028148999373818,0.0012145055922134695,0.06927914852622935
W045,SEG00157,P,Je,P,C0_full_stage,dist,23,43,21,abs_mean_self_replicate_delta,1000,0.02067488863219693,0.0008893075093053521,0.0714403952392165
W045,SEG00157,P,Je,Je,C0_full_stage,dist,23,43,21,abs_mean_self_replicate_delta,1000,0.023613491685355627,0.0011389873949216502,0.07730618283907305
W045,SEG00158,P,Je,P,C0_full_stage,dist,44,55,12,abs_mean_self_replicate_delta,1000,0.031367295069165205,0.0014784406843784007,0.12277324354444198
W045,SEG00158,P,Je,Je,C0_full_stage,dist,44,55,12,abs_mean_self_replicate_delta,1000,0.02660613836263096,0.000986749350702753,0.0911550431960862
W045,SEG00159,P,Je,P,C0_full_stage,dist,56,65,10,abs_mean_self_replicate_delta,1000,0.02913602389084327,0.001739518105846869,0.09944827214405311
W045,SEG00159,P,Je,Je,C0_full_stage,dist,56,65,10,abs_mean_self_replicate_delta,1000,0.020394926691451168,0.0010142071487705775,0.066558659527646
W045,SEG00160,P,Je,P,C0_full_stage,dist,66,67,2,abs_mean_self_replicate_delta,1000,0.025573769945684527,0.0010337737848595209,0.08668643053601366
W045,SEG00160,P,Je,Je,C0_full_stage,dist,66,67,2,abs_mean_self_replicate_delta,1000,0.017538641537568816,0.0009678167401633312,0.059475803106843715
W045,SEG00161,P,Je,P,C0_full_stage,dist,68,71,4,abs_mean_self_replicate_delta,1000,0.02241162339234408,0.0013199449359616985,0.08061350019295713
W045,SEG00161,P,Je,Je,C0_full_stage,dist,68,71,4,abs_mean_self_replicate_delta,1000,0.017605722909444232,0.0010342638655170718,0.05677327864180478
W045,SEG00162,P,Je,P,C0_full_stage,dist,72,74,3,abs_mean_self_replicate_delta,1000,0.02724745327146675,0.0010856702835142925,0.0922882289673719
W045,SEG00162,P,Je,Je,C0_full_stage,dist,72,74,3,abs_mean_self_replicate_delta,1000,0.016010343212133092,0.0008666669971551939,0.0514715361281399
W045,SEG00163,P,Je,P,C0_full_stage,pattern,4,19,16,abs_mean_self_replicate_delta,1000,0.0565571363517185,0.0021453312145870993,0.21124468550612974
W045,SEG00163,P,Je,Je,C0_full_stage,pattern,4,19,16,abs_mean_self_replicate_delta,1000,0.11120740582424829,0.004501120893340165,0.37929050940573006
W045,SEG00164,P,Je,P,C0_full_stage,pattern,20,23,4,abs_mean_self_replicate_delta,1000,0.07073745942217269,0.003259271389011795,0.22385567240342305
W045,SEG00164,P,Je,Je,C0_full_stage,pattern,20,23,4,abs_mean_self_replicate_delta,1000,0.11052087940723959,0.005842114858618982,0.3660480368733884
W045,SEG00165,P,Je,P,C0_full_stage,pattern,24,29,6,abs_mean_self_replicate_delta,1000,0.08495630086976325,0.0048463059530857435,0.3081443084033765
W045,SEG00165,P,Je,Je,C0_full_stage,pattern,24,29,6,abs_mean_self_replicate_delta,1000,0.11558674169612486,0.0059546123812991136,0.38867098018322616
W045,SEG00166,P,Je,P,C0_full_stage,pattern,30,45,16,abs_mean_self_replicate_delta,1000,0.11456607733979976,0.0055204258505817845,0.369644937079637
W045,SEG00166,P,Je,Je,C0_full_stage,pattern,30,45,16,abs_mean_self_replicate_delta,1000,0.1492398801302908,0.007029680063938335,0.4919377280325365
W045,SEG00167,P,Je,P,C0_full_stage,pattern,46,61,16,abs_mean_self_replicate_delta,1000,0.10451875378349292,0.00583074609446788,0.3463237115105353
W045,SEG00167,P,Je,Je,C0_full_stage,pattern,46,61,16,abs_mean_self_replicate_delta,1000,0.06246509736193287,0.0037225668077930725,0.20648741053295053
W045,SEG00168,P,Je,P,C0_full_stage,pattern,62,74,13,abs_mean_self_replicate_delta,1000,0.0944714632439698,0.004094294370915785,0.30834039333836805
W045,SEG00168,P,Je,Je,C0_full_stage,pattern,62,74,13,abs_mean_self_replicate_delta,1000,0.07244920078419323,0.00413910339156718,0.2388538906528877
W045,SEG00169,P,Je,P,C1_buffered_stage,dist,4,18,15,abs_mean_self_replicate_delta,1000,0.012652589772202337,0.0006409024432994445,0.040172956887905314
W045,SEG00169,P,Je,Je,C1_buffered_stage,dist,4,18,15,abs_mean_self_replicate_delta,1000,0.012602134388541483,0.0006047632234564572,0.041646727162278525
W045,SEG00170,P,Je,P,C1_buffered_stage,dist,19,21,3,abs_mean_self_replicate_delta,1000,0.023450272366047166,0.001175402845721226,0.07675308605092725
W045,SEG00170,P,Je,Je,C1_buffered_stage,dist,19,21,3,abs_mean_self_replicate_delta,1000,0.019343808076291918,0.0010171164716208396,0.06804151926165528
W045,SEG00171,P,Je,P,C1_buffered_stage,dist,22,43,22,abs_mean_self_replicate_delta,1000,0.02399572494043856,0.0010406801179823212,0.08113756259884655
