window_id,segment_id,object_A,object_B,baseline_config,branch,raw_start_idx,raw_end_idx,start_day,end_day,duration,raw_sign_type,D_mean,E_abs_mean,signed_integral,abs_integral,peak_abs_delta
W045,SEG00161,P,Je,C0_full_stage,dist,68,71,68,71,4,negative,-0.009281589906856708,0.009281589906856708,-0.03712635962742683,0.03712635962742683,0.016475700385084946
W045,SEG00162,P,Je,C0_full_stage,dist,72,74,72,74,3,positive,0.005864038765131936,0.005864038765131936,0.01759211629539581,0.01759211629539581,0.010790310830133598
W045,SEG00163,P,Je,C0_full_stage,pattern,4,19,4,19,16,positive,0.37290741144653694,0.37290741144653694,5.966518583144591,5.966518583144591,0.4605996547936645
W045,SEG00164,P,Je,C0_full_stage,pattern,20,23,20,23,4,negative,-0.09000825722725878,0.09000825722725878,-0.3600330289090351,0.3600330289090351,0.11909825840805821
W045,SEG00165,P,Je,C0_full_stage,pattern,24,29,24,29,6,positive,0.07392306524131116,0.07392306524131116,0.443538391447867,0.443538391447867,0.10211995661802045
W045,SEG00166,P,Je,C0_full_stage,pattern,30,45,30,45,16,negative,-0.5299686264765652,0.5299686264765652,-8.479498023625043,8.479498023625043,0.92765088929526
W045,SEG00167,P,Je,C0_full_stage,pattern,46,61,46,61,16,positive,0.2352472945251184,0.2352472945251184,3.7639567124018942,3.7639567124018942,0.4468458372283445
W045,SEG00168,P,Je,C0_full_stage,pattern,62,74,62,74,13,negative,-0.22995737598319776,0.22995737598319776,-2.989445887781571,2.989445887781571,0.5133013052968192
W045,SEG00169,P,Je,C1_buffered_stage,dist,4,18,4,18,15,negative,-0.06351010496702611,0.06351010496702611,-0.9526515745053917,0.9526515745053917,0.07859599898966116
W045,SEG00170,P,Je,C1_buffered_stage,dist,19,21,19,21,3,positive,0.03156888330294817,0.03156888330294817,0.09470664990884452,0.09470664990884452,0.05187082839504357
W045,SEG00171,P,Je,C1_buffered_stage,dist,22,43,22,43,22,negative,-0.14285849742742576,0.14285849742742576,-3.142886943403367,3.142886943403367,0.24044370541717813
W045,SEG00172,P,Je,C1_buffered_stage,dist,44,55,44,55,12,positive,0.081895962086483,0.081895962086483,0.982751545037796,0.982751545037796,0.1318276430818437
W045,SEG00173,P,Je,C1_buffered_stage,dist,56,74,56,74,19,negative,-0.022667081123566617,0.022667081123566617,-0.4306745413477657,0.4306745413477657,0.06448510791024231
W045,SEG00174,P,Je,C1_buffered_stage,pattern,4,18,4,18,15,positive,0.21944815612960927,0.21944815612960927,3.2917223419441393,3.2917223419441393,0.28271958365716027
W045,SEG00175,P,Je,C1_buffered_stage,pattern,19,45,19,45,27,negative,-0.36095546828680325,0.36095546828680325,-9.745797643743687,9.745797643743687,0.8960276936225964
W045,SEG00176,P,Je,C1_buffered_stage,pattern,46,61,46,61,16,positive,0.20853593344604698,0.20853593344604698,3.3365749351367517,3.3365749351367517,0.4039097081009354
W045,SEG00177,P,Je,C1_buffered_stage,pattern,62,74,62,74,13,negative,-0.20762313411870031,0.20762313411870031,-2.699100743543104,2.699100743543104,0.4632148408093979
W045,SEG00178,P,Je,C2_immediate_pre,dist,4,28,4,28,25,negative,-0.10337217788462295,0.10337217788462295,-2.584304447115574,2.584304447115574,0.12942950399102376
W045,SEG00179,P,Je,C2_immediate_pre,dist,29,29,29,29,1,positive,0.001004274783894421,0.001004274783894421,0.001004274783894421,0.001004274783894421,0.001004274783894421
W045,SEG00180,P,Je,C2_immediate_pre,dist,30,41,30,41,12,negative,-0.08961515781755443,0.08961515781755443,-1.0753818938106532,1.0753818938106532,0.1407248593277469
W045,SEG00181,P,Je,C2_immediate_pre,dist,42,58,42,58,17,positive,0.13193999294854,0.13193999294854,2.24297988012518,2.24297988012518,0.24460463321008008
W045,SEG00182,P,Je,C2_immediate_pre,dist,59,65,59,65,7,negative,-0.030996636886031808,0.030996636886031808,-0.21697645820222267,0.21697645820222267,0.0611778252230647
W045,SEG00183,P,Je,C2_immediate_pre,dist,66,68,66,68,3,positive,0.007743993973834555,0.007743993973834555,0.023231981921503664,0.023231981921503664,0.014337387575407257
W045,SEG00184,P,Je,C2_immediate_pre,dist,69,70,69,70,2,negative,-0.003331956739513975,0.003331956739513975,-0.00666391347902795,0.00666391347902795,0.005689730752082345
W045,SEG00185,P,Je,C2_immediate_pre,dist,71,74,71,74,4,positive,0.016966058727343275,0.016966058727343275,0.0678642349093731,0.0678642349093731,0.026412083035122658
W045,SEG00186,P,Je,C2_immediate_pre,pattern,4,30,4,30,27,positive,0.5117727828832294,0.5117727828832294,13.817865137847193,13.817865137847193,0.8271717004914385
W045,SEG00187,P,Je,C2_immediate_pre,pattern,31,44,31,44,14,negative,-0.6517452617308438,0.6517452617308438,-9.124433664231812,9.124433664231812,1.0654120734062373
W045,SEG00188,P,Je,C2_immediate_pre,pattern,45,61,45,61,17,positive,0.27997121585206464,0.27997121585206464,4.759510669485099,4.759510669485099,0.5529110452718811
W045,SEG00189,P,Je,C2_immediate_pre,pattern,62,74,62,74,13,negative,-0.30433967187463357,0.30433967187463357,-3.9564157343702364,3.9564157343702364,0.6547986245607981
W045,SEG00190,P,Jw,C0_full_stage,dist,4,15,4,15,12,negative,-0.0496067670747306,0.0496067670747306,-0.5952812048967672,0.5952812048967672,0.0759048436132457
W045,SEG00191,P,Jw,C0_full_stage,dist,16,22,16,22,7,positive,0.03042896534349007,0.03042896534349007,0.21300275740443048,0.21300275740443048,0.06735561440844838
W045,SEG00192,P,Jw,C0_full_stage,dist,23,38,23,38,16,negative,-0.053072184341162426,0.053072184341162426,-0.8491549494585988,0.8491549494585988,0.08711200002964337
W045,SEG00193,P,Jw,C0_full_stage,dist,39,55,39,55,17,positive,0.12544125859509014,0.12544125859509014,2.1325013961165324,2.1325013961165324,0.22117107180830764
W045,SEG00194,P,Jw,C0_full_stage,dist,56,65,56,65,10,negative,-0.04915397014853838,0.04915397014853838,-0.49153970148538384,0.49153970148538384,0.11281587265959214
W045,SEG00195,P,Jw,C0_full_stage,dist,66,67,66,67,2,positive,0.002980127057755355,0.002980127057755355,0.00596025411551071,0.00596025411551071,0.0032639299441989955
W045,SEG00196,P,Jw,C0_full_stage,dist,68,70,68,70,3,negative,-0.01346684935315571,0.01346684935315571,-0.040400548059467134,0.040400548059467134,0.01900874246012829
W045,SEG00197,P,Jw,C0_full_stage,dist,71,74,71,74,4,positive,0.014103352548728854,0.014103352548728854,0.056413410194915414,0.056413410194915414,0.023213423855914628
W045,SEG00198,P,Jw,C0_full_stage,pattern,4,10,4,10,7,negative,-0.040432149004064964,0.040432149004064964,-0.28302504302845477,0.28302504302845477,0.08972811296295925
W045,SEG00199,P,Jw,C0_full_stage,pattern,11,18,11,18,8,positive,0.054125935454834725,0.054125935454834725,0.4330074836386778,0.4330074836386778,0.09206056057098086
W045,SEG00200,P,Jw,C0_full_stage,pattern,19,22,19,22,4,negative,-0.02300307156410722,0.02300307156410722,-0.09201228625642888,0.09201228625642888,0.04387117261748194
W045,SEG00201,P,Jw,C0_full_stage,pattern,23,32,23,32,10,positive,0.14288241452400416,0.14288241452400416,1.4288241452400416,1.4288241452400416,0.2608354553542765
W045,SEG00202,P,Jw,C0_full_stage,pattern,33,42,33,42,10,negative,-0.2026603357194631,0.2026603357194631,-2.026603357194631,2.026603357194631,0.380530883531501
W045,SEG00203,P,Jw,C0_full_stage,pattern,43,58,43,58,16,positive,0.1685601240630012,0.1685601240630012,2.696961985008019,2.696961985008019,0.310970935586909
W045,SEG00204,P,Jw,C0_full_stage,pattern,59,74,59,74,16,negative,-0.10619872253060006,0.10619872253060006,-1.699179560489601,1.699179560489601,0.25910606487001253
W045,SEG00205,P,Jw,C1_buffered_stage,dist,4,15,4,15,12,negative,-0.05103052477199857,0.05103052477199857,-0.6123662972639828,0.6123662972639828,0.08112996320125294
W045,SEG00206,P,Jw,C1_buffered_stage,dist,16,17,16,17,2,positive,0.0017171628109152529,0.0017171628109152529,0.0034343256218305057,0.0034343256218305057,0.0034158323969246535
W045,SEG00207,P,Jw,C1_buffered_stage,dist,18,18,18,18,1,negative,-0.007238373812160373,0.007238373812160373,-0.007238373812160373,0.007238373812160373,0.007238373812160373
W045,SEG00208,P,Jw,C1_buffered_stage,dist,19,21,19,21,3,positive,0.019251363199597044,0.019251363199597044,0.057754089598791136,0.057754089598791136,0.03381077725418696
W045,SEG00209,P,Jw,C1_buffered_stage,dist,22,38,22,38,17,negative,-0.052327790819275286,0.052327790819275286,-0.8895724439276799,0.8895724439276799,0.0914722046790215
W045,SEG00210,P,Jw,C1_buffered_stage,dist,39,57,39,57,19,positive,0.116978888673965,0.116978888673965,2.222598884805335,2.222598884805335,0.22939836181382955
W045,SEG00211,P,Jw,C1_buffered_stage,dist,58,72,58,72,15,negative,-0.029666878872231746,0.029666878872231746,-0.4450031830834762,0.4450031830834762,0.08814357270667184
W045,SEG00212,P,Jw,C1_buffered_stage,dist,73,74,73,74,2,positive,0.010892127875942015,0.010892127875942015,0.02178425575188403,0.02178425575188403,0.014348085795994892
W045,SEG00213,P,Jw,C1_buffered_stage,pattern,4,12,4,12,9,negative,-0.07063347956579283,0.07063347956579283,-0.6357013160921354,0.6357013160921354,0.13173990834052063
W045,SEG00214,P,Jw,C1_buffered_stage,pattern,13,17,13,17,5,positive,0.02988087444242642,0.02988087444242642,0.1494043722121321,0.1494043722121321,0.04831459758228395
W045,SEG00215,P,Jw,C1_buffered_stage,pattern,18,23,18,23,6,negative,-0.045769902190254376,0.045769902190254376,-0.27461941314152627,0.27461941314152627,0.0851490576407468
W045,SEG00216,P,Jw,C1_buffered_stage,pattern,24,32,24,32,9,positive,0.111516890741439,0.111516890741439,1.003652016672951,1.003652016672951,0.21575490279239926
W045,SEG00217,P,Jw,C1_buffered_stage,pattern,33,42,33,42,10,negative,-0.22051331104422375,0.22051331104422375,-2.2051331104422376,2.2051331104422376,0.3903821612726481
W045,SEG00218,P,Jw,C1_buffered_stage,pattern,43,59,43,59,17,positive,0.16026478617565676,0.16026478617565676,2.724501364986165,2.724501364986165,0.30984207331567837
W045,SEG00219,P,Jw,C1_buffered_stage,pattern,60,74,60,74,15,negative,-0.09167117146435518,0.09167117146435518,-1.3750675719653276,1.3750675719653276,0.23427055737106217
W045,SEG00220,P,Jw,C2_immediate_pre,dist,4,24,4,24,21,negative,-0.05123534728994759,0.05123534728994759,-1.0759422930888993,1.0759422930888993,0.09202911553912646
W045,SEG00221,P,Jw,C2_immediate_pre,dist,25,31,25,31,7,positive,0.016100596080915436,0.016100596080915436,0.11270417256640805,0.11270417256640805,0.03129218514970042
W045,SEG00222,P,Jw,C2_immediate_pre,dist,32,33,32,33,2,negative,-0.003001207886033773,0.003001207886033773,-0.006002415772067546,0.006002415772067546,0.00480547028095174
W045,SEG00223,P,Jw,C2_immediate_pre,dist,34,58,34,58,25,positive,0.12474977060393928,0.12474977060393928,3.1187442650984822,3.1187442650984822,0.27744516576691736
W045,SEG00224,P,Jw,C2_immediate_pre,dist,59,71,59,71,13,negative,-0.03352659621311793,0.03352659621311793,-0.4358457507705331,0.4358457507705331,0.10097925504304117
W045,SEG00225,P,Jw,C2_immediate_pre,dist,72,74,72,74,3,positive,0.016785568255562877,0.016785568255562877,0.05035670476668863,0.05035670476668863,0.024017394755011967
W045,SEG00226,P,Jw,C2_immediate_pre,pattern,4,24,4,24,21,negative,-0.1158006327113554,0.1158006327113554,-2.4318132869384637,2.4318132869384637,0.22496713445191352
W045,SEG00227,P,Jw,C2_immediate_pre,pattern,25,30,25,30,6,positive,0.07217433769670371,0.07217433769670371,0.4330460261802223,0.4330460261802223,0.14844635007052687
W045,SEG00228,P,Jw,C2_immediate_pre,pattern,31,42,31,42,12,negative,-0.22852411040227005,0.22852411040227005,-2.7422893248272406,2.7422893248272406,0.44663844128864766
W045,SEG00229,P,Jw,C2_immediate_pre,pattern,43,59,43,59,17,positive,0.18606037060691252,0.18606037060691252,3.163026300317513,3.163026300317513,0.3516107993722474
W045,SEG00230,P,Jw,C2_immediate_pre,pattern,60,74,60,74,15,negative,-0.1073984923376457,0.1073984923376457,-1.6109773850646856,1.6109773850646856,0.2564788520142115
W045,SEG00231,P,V,C0_full_stage,dist,4,15,4,15,12,negative,-0.0484242054950583,0.0484242054950583,-0.5810904659406996,0.5810904659406996,0.08272839345753055
W045,SEG00232,P,V,C0_full_stage,dist,16,17,16,17,2,positive,0.011688999582218085,0.011688999582218085,0.02337799916443617,0.02337799916443617,0.018606215025022466
W045,SEG00233,P,V,C0_full_stage,dist,18,19,18,19,2,negative,-0.02703486325241624,0.02703486325241624,-0.05406972650483248,0.05406972650483248,0.04183140818184898
W045,SEG00234,P,V,C0_full_stage,dist,20,21,20,21,2,positive,0.02743984587308444,0.02743984587308444,0.05487969174616888,0.05487969174616888,0.045377760406731436
W045,SEG00235,P,V,C0_full_stage,dist,22,38,22,38,17,negative,-0.0538401341080833,0.0538401341080833,-0.9152822798374161,0.9152822798374161,0.10548528876962654
W045,SEG00236,P,V,C0_full_stage,dist,39,62,39,62,24,positive,0.09380306535660175,0.09380306535660175,2.251273568558442,2.251273568558442,0.14730634820719546
W045,SEG00237,P,V,C0_full_stage,dist,63,64,63,64,2,negative,-0.012942485172659779,0.012942485172659779,-0.025884970345319558,0.025884970345319558,0.019926122422946557
W045,SEG00238,P,V,C0_full_stage,dist,65,74,65,74,10,positive,0.08453423974154457,0.08453423974154457,0.8453423974154457,0.8453423974154457,0.14234571821308184
W045,SEG00239,P,V,C0_full_stage,pattern,4,16,4,16,13,negative,-0.13041556812629465,0.13041556812629465,-1.6954023856418305,1.6954023856418305,0.23012998317944272
W045,SEG00240,P,V,C0_full_stage,pattern,17,17,17,17,1,positive,0.006346180825458549,0.006346180825458549,0.006346180825458549,0.006346180825458549,0.006346180825458549
W045,SEG00241,P,V,C0_full_stage,pattern,18,23,18,23,6,negative,-0.062122223670921094,0.062122223670921094,-0.37273334202552655,0.37273334202552655,0.11622974331437913
W045,SEG00242,P,V,C0_full_stage,pattern,24,51,24,51,28,positive,0.16620271394985897,0.16620271394985897,4.653675990596051,4.653675990596051,0.3694516069819051
W045,SEG00243,P,V,C0_full_stage,pattern,52,66,52,66,15,negative,-0.08010334787197075,0.08010334787197075,-1.2015502180795612,1.2015502180795612,0.1819546322428508
W045,SEG00244,P,V,C0_full_stage,pattern,67,74,67,74,8,positive,0.10415372062873615,0.10415372062873615,0.8332297650298892,0.8332297650298892,0.24033356556582375
W045,SEG00245,P,V,C1_buffered_stage,dist,4,15,4,15,12,negative,-0.04738087814101407,0.04738087814101407,-0.5685705376921688,0.5685705376921688,0.08668182318613624
W045,SEG00246,P,V,C1_buffered_stage,dist,16,17,16,17,2,positive,0.0067092389606325555,0.0067092389606325555,0.013418477921265111,0.013418477921265111,0.012116839071192598
W045,SEG00247,P,V,C1_buffered_stage,dist,18,20,18,20,3,negative,-0.04337017749097453,0.04337017749097453,-0.1301105324729236,0.1301105324729236,0.06592382193904797
W045,SEG00248,P,V,C1_buffered_stage,dist,21,22,21,22,2,positive,0.028262160114576034,0.028262160114576034,0.05652432022915207,0.05652432022915207,0.04556861751409296
W045,SEG00249,P,V,C1_buffered_stage,dist,23,38,23,38,16,negative,-0.05021856466404374,0.05021856466404374,-0.8034970346246998,0.8034970346246998,0.09670992481641383
W045,SEG00250,P,V,C1_buffered_stage,dist,39,61,39,61,23,positive,0.07822569974279607,0.07822569974279607,1.7991910940843097,1.7991910940843097,0.13544660765098282
W045,SEG00251,P,V,C1_buffered_stage,dist,62,63,62,63,2,negative,-0.0019457032081624526,0.0019457032081624526,-0.003891406416324905,0.003891406416324905,0.0033310689919737735
W045,SEG00252,P,V,C1_buffered_stage,dist,64,74,64,74,11,positive,0.0931629538097304,0.0931629538097304,1.0247924919070344,1.0247924919070344,0.15084456197526808
W045,SEG00253,P,V,C1_buffered_stage,pattern,4,15,4,15,12,negative,-0.10969843802341996,0.10969843802341996,-1.3163812562810395,1.3163812562810395,0.19637879066966202
W045,SEG00254,P,V,C1_buffered_stage,pattern,16,18,16,18,3,positive,0.021647213546775495,0.021647213546775495,0.06494164064032648,0.06494164064032648,0.031528380177763535
W045,SEG00255,P,V,C1_buffered_stage,pattern,19,23,19,23,5,negative,-0.04581307535184726,0.04581307535184726,-0.2290653767592363,0.2290653767592363,0.08571672624056183
W045,SEG00256,P,V,C1_buffered_stage,pattern,24,53,24,53,30,positive,0.1893382983683186,0.1893382983683186,5.680148951049558,5.680148951049558,0.4012858806398926
W045,SEG00257,P,V,C1_buffered_stage,pattern,54,55,54,55,2,negative,-0.0212939982131628,0.0212939982131628,-0.0425879964263256,0.0425879964263256,0.022410685806436126
W045,SEG00258,P,V,C1_buffered_stage,pattern,56,56,56,56,1,positive,0.018311759867038147,0.018311759867038147,0.018311759867038147,0.018311759867038147,0.018311759867038147
W045,SEG00259,P,V,C1_buffered_stage,pattern,57,62,57,62,6,negative,-0.0688734803554184,0.0688734803554184,-0.4132408821325104,0.4132408821325104,0.1163786819669087
W045,SEG00260,P,V,C1_buffered_stage,pattern,63,74,63,74,12,positive,0.11741203275563587,0.11741203275563587,1.4089443930676304,1.4089443930676304,0.28285235305081036
W045,SEG00261,P,V,C2_immediate_pre,dist,4,28,4,28,25,negative,-0.05293340245006,0.05293340245006,-1.3233350612515,1.3233350612515,0.09394982591845283
W045,SEG00262,P,V,C2_immediate_pre,dist,29,29,29,29,1,positive,0.03399675472828326,0.03399675472828326,0.03399675472828326,0.03399675472828326,0.03399675472828326
W045,SEG00263,P,V,C2_immediate_pre,dist,30,33,30,33,4,negative,-0.04438077991724836,0.04438077991724836,-0.17752311966899345,0.17752311966899345,0.05148396726988197
W045,SEG00264,P,V,C2_immediate_pre,dist,34,62,34,62,29,positive,0.08211483363116122,0.08211483363116122,2.3813301753036753,2.3813301753036753,0.15850296675462033
W045,SEG00265,P,V,C2_immediate_pre,dist,63,63,63,63,1,negative,-0.0010504263415582749,0.0010504263415582749,-0.0010504263415582749,0.0010504263415582749,0.0010504263415582749
W045,SEG00266,P,V,C2_immediate_pre,dist,64,74,64,74,11,positive,0.1070759616917854,0.1070759616917854,1.1778355786096395,1.1778355786096395,0.16541584782452268
W045,SEG00267,P,V,C2_immediate_pre,pattern,4,27,4,27,24,negative,-0.19417638154745956,0.19417638154745956,-4.66023315713903,4.66023315713903,0.35056233539271614
W045,SEG00268,P,V,C2_immediate_pre,pattern,28,30,28,30,3,positive,0.06069863386798849,0.06069863386798849,0.18209590160396547,0.18209590160396547,0.10284231615372454
W045,SEG00269,P,V,C2_immediate_pre,pattern,31,34,31,34,4,negative,-0.0273185071436827,0.0273185071436827,-0.1092740285747308,0.1092740285747308,0.034182418939484815
W045,SEG00270,P,V,C2_immediate_pre,pattern,35,56,35,56,22,positive,0.15532003507005648,0.15532003507005648,3.4170407715412425,3.4170407715412425,0.3646697005262524
W045,SEG00271,P,V,C2_immediate_pre,pattern,57,62,57,62,6,negative,-0.0650143217086696,0.0650143217086696,-0.39008593025201754,0.39008593025201754,0.11052675626951525
W045,SEG00272,P,V,C2_immediate_pre,pattern,63,74,63,74,12,positive,0.1006654770702065,0.1006654770702065,1.207985724842478,1.207985724842478,0.26418920496078335
W045,SEG00273,V,H,C0_full_stage,dist,4,18,4,18,15,negative,-0.04801569765463619,0.04801569765463619,-0.7202354648195428,0.7202354648195428,0.07391906488380592
W045,SEG00274,V,H,C0_full_stage,dist,19,20,19,20,2,positive,0.061471502035605,0.061471502035605,0.12294300407121,0.12294300407121,0.0681753890892143
W045,SEG00275,V,H,C0_full_stage,dist,21,21,21,21,1,negative,-0.002232344057631487,0.002232344057631487,-0.002232344057631487,0.002232344057631487,0.002232344057631487
W045,SEG00276,V,H,C0_full_stage,dist,22,24,22,24,3,positive,0.025788639169230368,0.025788639169230368,0.0773659175076911,0.0773659175076911,0.03077646481470478
W045,SEG00277,V,H,C0_full_stage,dist,25,63,25,63,39,negative,-0.12889989828459014,0.12889989828459014,-5.027096033099015,5.027096033099015,0.2980166667021081
W045,SEG00278,V,H,C0_full_stage,dist,64,64,64,64,1,positive,0.006759673200232852,0.006759673200232852,0.006759673200232852,0.006759673200232852,0.006759673200232852
W045,SEG00279,V,H,C0_full_stage,dist,65,74,65,74,10,negative,-0.10726086750076798,0.10726086750076798,-1.0726086750076798,1.0726086750076798,0.1661725453034184
W045,SEG00280,V,H,C0_full_stage,pattern,4,17,4,17,14,positive,0.18835993849654467,0.18835993849654467,2.6370391389516254,2.6370391389516254,0.2880000323948264
W045,SEG00281,V,H,C0_full_stage,pattern,18,20,18,20,3,negative,-0.025896445077285793,0.025896445077285793,-0.07768933523185738,0.07768933523185738,0.042844213811341056
W045,SEG00282,V,H,C0_full_stage,pattern,21,21,21,21,1,positive,0.0022297701917262207,0.0022297701917262207,0.0022297701917262207,0.0022297701917262207,0.0022297701917262207
W045,SEG00283,V,H,C0_full_stage,pattern,22,46,22,46,25,negative,-0.22273511252968908,0.22273511252968908,-5.568377813242227,5.568377813242227,0.6153634996284626
W045,SEG00284,V,H,C0_full_stage,pattern,47,63,47,63,17,positive,0.33074258743033724,0.33074258743033724,5.622623986315733,5.622623986315733,0.5242305646734859
W045,SEG00285,V,H,C0_full_stage,pattern,64,74,64,74,11,negative,-0.4631252723368922,0.4631252723368922,-5.094377995705814,5.094377995705814,1.2681617461170593
W045,SEG00286,V,H,C1_buffered_stage,dist,4,17,4,17,14,negative,-0.03595467607721186,0.03595467607721186,-0.503365465080966,0.503365465080966,0.06241109187864452
W045,SEG00287,V,H,C1_buffered_stage,dist,18,20,18,20,3,positive,0.07201465323944443,0.07201465323944443,0.2160439597183333,0.2160439597183333,0.11680949253607908
W045,SEG00288,V,H,C1_buffered_stage,dist,21,47,21,47,27,negative,-0.14737798921588746,0.14737798921588746,-3.9792057088289616,3.9792057088289616,0.2926543328116525
W045,SEG00289,V,H,C1_buffered_stage,dist,48,53,48,53,6,positive,0.01604767987688695,0.01604767987688695,0.09628607926132171,0.09628607926132171,0.0343038161787107
W045,SEG00290,V,H,C1_buffered_stage,dist,54,74,54,74,21,negative,-0.10984124691168706,0.10984124691168706,-2.306666185145428,2.306666185145428,0.19397836900841492
W045,SEG00291,V,H,C1_buffered_stage,pattern,4,16,4,16,13,positive,0.1355584419368799,0.1355584419368799,1.7622597451794388,1.7622597451794388,0.2184240015479896
W045,SEG00292,V,H,C1_buffered_stage,pattern,17,46,17,46,30,negative,-0.25380998230051033,0.25380998230051033,-7.614299469015309,7.614299469015309,0.6832920851380496
W045,SEG00293,V,H,C1_buffered_stage,pattern,47,62,47,62,16,positive,0.2281679704303417,0.2281679704303417,3.6506875268854673,3.6506875268854673,0.39914196998611073
W045,SEG00294,V,H,C1_buffered_stage,pattern,63,74,63,74,12,negative,-0.5350395010876849,0.5350395010876849,-6.420474013052219,6.420474013052219,1.3690572668497545
W045,SEG00295,V,H,C2_immediate_pre,dist,4,22,4,22,19,negative,-0.06396738511799098,0.06396738511799098,-1.2153803172418287,1.2153803172418287,0.10645196188106262
W045,SEG00296,V,H,C2_immediate_pre,dist,23,25,23,25,3,positive,0.012087070268211967,0.012087070268211967,0.0362612108046359,0.0362612108046359,0.017811415692422367
W045,SEG00297,V,H,C2_immediate_pre,dist,26,26,26,26,1,negative,-0.006234343040388501,0.006234343040388501,-0.006234343040388501,0.006234343040388501,0.006234343040388501
W045,SEG00298,V,H,C2_immediate_pre,dist,27,31,27,31,5,positive,0.024035742976156814,0.024035742976156814,0.12017871488078406,0.12017871488078406,0.06930971174729891
W045,SEG00299,V,H,C2_immediate_pre,dist,32,44,32,44,13,negative,-0.16334066228543298,0.16334066228543298,-2.1234286097106287,2.1234286097106287,0.2829373851205727
W045,SEG00300,V,H,C2_immediate_pre,dist,45,54,45,54,10,positive,0.08728289422024813,0.08728289422024813,0.8728289422024812,0.8728289422024812,0.12486969802290426
W045,SEG00301,V,H,C2_immediate_pre,dist,55,74,55,74,20,negative,-0.1055396031290025,0.1055396031290025,-2.11079206258005,2.11079206258005,0.18010191333158898
W045,SEG00302,V,H,C2_immediate_pre,pattern,4,24,4,24,21,positive,0.19522475521148697,0.19522475521148697,4.099719859441226,4.099719859441226,0.37849005057772456
W045,SEG00303,V,H,C2_immediate_pre,pattern,25,26,25,26,2,negative,-0.009436363036608884,0.009436363036608884,-0.018872726073217768,0.018872726073217768,0.012280237250952569
W045,SEG00304,V,H,C2_immediate_pre,pattern,27,27,27,27,1,positive,0.011183464778081485,0.011183464778081485,0.011183464778081485,0.011183464778081485,0.011183464778081485
W045,SEG00305,V,H,C2_immediate_pre,pattern,28,29,28,29,2,negative,-0.002690320417022927,0.002690320417022927,-0.005380640834045854,0.005380640834045854,0.0041392452642737
W045,SEG00306,V,H,C2_immediate_pre,pattern,30,32,30,32,3,positive,0.031031700107281558,0.031031700107281558,0.09309510032184468,0.09309510032184468,0.045409343295143456
W045,SEG00307,V,H,C2_immediate_pre,pattern,33,46,33,46,14,negative,-0.38165810675152045,0.38165810675152045,-5.343213494521287,5.343213494521287,0.6474271473944119
W045,SEG00308,V,H,C2_immediate_pre,pattern,47,62,47,62,16,positive,0.24746968989669835,0.24746968989669835,3.9595150383471736,3.9595150383471736,0.4257827149764989
W045,SEG00309,V,H,C2_immediate_pre,pattern,63,74,63,74,12,negative,-0.5693032591373556,0.5693032591373556,-6.8316391096482665,6.8316391096482665,1.463601267592485
W045,SEG00310,V,Je,C0_full_stage,dist,4,18,4,18,15,negative,-0.03868132394207248,0.03868132394207248,-0.5802198591310872,0.5802198591310872,0.07872591504365822
W045,SEG00311,V,Je,C0_full_stage,dist,19,20,19,20,2,positive,0.023513659644422695,0.023513659644422695,0.04702731928884539,0.04702731928884539,0.023901760895346166
W045,SEG00312,V,Je,C0_full_stage,dist,21,21,21,21,1,negative,-0.01476627909599064,0.01476627909599064,-0.01476627909599064,0.01476627909599064,0.01476627909599064
W045,SEG00313,V,Je,C0_full_stage,dist,22,25,22,25,4,positive,0.04116689364263691,0.04116689364263691,0.16466757457054765,0.16466757457054765,0.06187470775499249
W045,SEG00314,V,Je,C0_full_stage,dist,26,49,26,49,24,negative,-0.11340536441053099,0.11340536441053099,-2.7217287458527437,2.7217287458527437,0.19663049473727762
W045,SEG00315,V,Je,C0_full_stage,dist,50,52,50,52,3,positive,0.018178055866512926,0.018178055866512926,0.054534167599538774,0.054534167599538774,0.02489527503265676
W045,SEG00316,V,Je,C0_full_stage,dist,53,74,53,74,22,negative,-0.08470168783324582,0.08470168783324582,-1.8634371323314078,1.8634371323314078,0.13288461920566286
W045,SEG00317,V,Je,C0_full_stage,pattern,4,20,4,20,17,positive,0.45472730487376406,0.45472730487376406,7.730364182853989,7.730364182853989,0.6096863677456601
W045,SEG00318,V,Je,C0_full_stage,pattern,21,23,21,23,3,negative,-0.02069636059217801,0.02069636059217801,-0.06208908177653403,0.06208908177653403,0.03291601161501221
W045,SEG00319,V,Je,C0_full_stage,pattern,24,24,24,24,1,positive,0.0030979120019603776,0.0030979120019603776,0.0030979120019603776,0.0030979120019603776,0.0030979120019603776
W045,SEG00320,V,Je,C0_full_stage,pattern,25,46,25,46,22,negative,-0.543878751880382,0.543878751880382,-11.965332541368404,11.965332541368404,1.098239154723309
W045,SEG00321,V,Je,C0_full_stage,pattern,47,62,47,62,16,positive,0.2570659088831881,0.2570659088831881,4.113054542131009,4.113054542131009,0.3813532301020187
W045,SEG00322,V,Je,C0_full_stage,pattern,63,74,63,74,12,negative,-0.3081353548223164,0.3081353548223164,-3.6976242578677967,3.6976242578677967,0.7536348708626429
W045,SEG00323,V,Je,C1_buffered_stage,dist,4,8,4,8,5,negative,-0.03285779904317446,0.03285779904317446,-0.16428899521587229,0.16428899521587229,0.04445820450197488
