window_id,segment_id,object_A,object_B,baseline_config,branch,raw_start_idx,raw_end_idx,start_day,end_day,duration,raw_sign_type,D_mean,E_abs_mean,signed_integral,abs_integral,peak_abs_delta,classified_type,directional_bias,P_near_null,P_separation_gt_null,support_basis,null_n,null_E_median,null_E_q025,null_E_q975
W045,SEG00031,H,Je,C2_immediate_pre,dist,50,62,50,62,13,positive,0.02275112373079436,0.02275112373079436,0.2957646085003267,0.2957646085003267,0.03574898813944616,uncertain_segment,positive,0.6045,0.3955,same_object_reproducibility_null,2000,0.030674424132098324,0.0013992763180526845,0.11747878298738866
W045,SEG00032,H,Je,C2_immediate_pre,dist,63,65,63,65,3,negative,-0.0035869977887697337,0.0035869977887697337,-0.010760993366309202,0.010760993366309202,0.008815799836590199,uncertain_segment,negative,0.889,0.111,same_object_reproducibility_null,2000,0.01742730281905014,0.0007791618709637201,0.06531967330432983
W045,SEG00033,H,Je,C2_immediate_pre,dist,66,74,66,74,9,positive,0.03615791508363478,0.03615791508363478,0.325421235752713,0.325421235752713,0.04602270656198648,uncertain_segment,positive,0.3605,0.6395,same_object_reproducibility_null,2000,0.025943232094886217,0.0011190437072448754,0.08646589546948144
W045,SEG00034,H,Je,C2_immediate_pre,pattern,4,30,4,30,27,positive,0.5258799495957573,0.5258799495957573,14.19875863908545,14.19875863908545,0.8284691248268397,uncertain_segment,positive,0.1385,0.8615,same_object_reproducibility_null,2000,0.14295623554788245,0.006431246742995223,1.3036820706745678
W045,SEG00035,H,Je,C2_immediate_pre,pattern,31,45,31,45,15,negative,-0.3936208600304089,0.3936208600304089,-5.904312900456134,5.904312900456134,0.7025615921336188,uncertain_segment,negative,0.1505,0.8495,same_object_reproducibility_null,2000,0.16773626199549718,0.00751167468998821,0.7468375511811045
W045,SEG00036,H,Je,C2_immediate_pre,pattern,46,49,46,49,4,positive,0.041448229715470714,0.041448229715470714,0.16579291886188285,0.16579291886188285,0.0630710725073188,uncertain_segment,positive,0.8885,0.1115,same_object_reproducibility_null,2000,0.18046786551363614,0.010154953636182384,0.641245656981399
W045,SEG00037,H,Je,C2_immediate_pre,pattern,50,56,50,56,7,negative,-0.054575144894385766,0.054575144894385766,-0.3820260142607004,0.3820260142607004,0.10000189426999528,uncertain_segment,negative,0.7695,0.2305,same_object_reproducibility_null,2000,0.12498628431429343,0.005991136286967492,0.518864753796627
W045,SEG00038,H,Je,C2_immediate_pre,pattern,57,61,57,61,5,positive,0.0261374924021631,0.0261374924021631,0.1306874620108155,0.1306874620108155,0.04692878615888918,uncertain_segment,positive,0.8445,0.1555,same_object_reproducibility_null,2000,0.08846644650754418,0.0036846728587739135,0.3345914897588174
W045,SEG00039,H,Je,C2_immediate_pre,pattern,62,62,62,62,1,negative,-0.0022403346438686356,0.0022403346438686356,-0.0022403346438686356,0.0022403346438686356,0.0022403346438686356,short_uncertain,negative,,,too_short_for_primary_segment,2000,0.07015044668126891,0.0034101535190840886,0.2578423023615544
W045,SEG00040,H,Je,C2_immediate_pre,pattern,63,74,63,74,12,positive,0.13982748869161551,0.13982748869161551,1.6779298642993863,1.6779298642993863,0.5446134380709036,uncertain_segment,positive,0.5325,0.4675,same_object_reproducibility_null,2000,0.1518338021760592,0.004929731429976119,0.5972478077408961
W045,SEG00041,H,Jw,C0_full_stage,dist,4,19,4,19,16,positive,0.04721206069331975,0.04721206069331975,0.755392971093116,0.755392971093116,0.0774626986244906,A_dominant_segment,positive,0.0075,0.9925,same_object_reproducibility_null,2000,0.012029100226675091,0.0005091376448114083,0.03890456208690016
W045,SEG00042,H,Jw,C0_full_stage,dist,20,20,20,20,1,negative,-0.010321706020203377,0.010321706020203377,-0.010321706020203377,0.010321706020203377,0.010321706020203377,short_uncertain,negative,,,too_short_for_primary_segment,2000,0.023248877786348238,0.0011683502520177425,0.07993997568948931
W045,SEG00043,H,Jw,C0_full_stage,dist,21,62,21,62,42,positive,0.10669731090241832,0.10669731090241832,4.48128705790157,4.48128705790157,0.28954058557945295,A_dominant_segment,positive,0.0,1.0,same_object_reproducibility_null,2000,0.014596629685987607,0.0007617874655126549,0.06157624869944209
W045,SEG00044,H,Jw,C0_full_stage,dist,63,66,63,66,4,negative,-0.008222035377461079,0.008222035377461079,-0.032888141509844315,0.032888141509844315,0.01166797868010827,uncertain_segment,negative,0.7045,0.2955,same_object_reproducibility_null,2000,0.014793603902992461,0.0008719299995257814,0.05491684438154558
W045,SEG00045,H,Jw,C0_full_stage,dist,67,74,67,74,8,positive,0.031823617551880415,0.031823617551880415,0.2545889404150433,0.2545889404150433,0.047040250946251194,uncertain_segment,positive,0.185,0.815,same_object_reproducibility_null,2000,0.0149035629229008,0.00046692953073883655,0.0569246090196055
W045,SEG00046,H,Jw,C0_full_stage,pattern,4,12,4,12,9,negative,-0.10882374766654869,0.10882374766654869,-0.9794137289989382,0.9794137289989382,0.20375271845446685,uncertain_segment,negative,0.1665,0.8335,same_object_reproducibility_null,2000,0.05010178744941738,0.002437518670183135,0.2043768810068062
W045,SEG00047,H,Jw,C0_full_stage,pattern,13,31,13,31,19,positive,0.07584327361810447,0.07584327361810447,1.441022198743985,1.441022198743985,0.13307278485704335,uncertain_segment,positive,0.175,0.825,same_object_reproducibility_null,2000,0.037633469497741094,0.0020143695878870405,0.12387751049534063
W045,SEG00048,H,Jw,C0_full_stage,pattern,32,39,32,39,8,negative,-0.05770105871813109,0.05770105871813109,-0.4616084697450487,0.4616084697450487,0.09834989722241531,uncertain_segment,negative,0.697,0.303,same_object_reproducibility_null,2000,0.0968416776840316,0.004524607625872269,0.34478543853981136
W045,SEG00049,H,Jw,C0_full_stage,pattern,40,46,40,46,7,positive,0.13508529885482973,0.13508529885482973,0.945597091983808,0.945597091983808,0.200829455007968,uncertain_segment,positive,0.418,0.582,same_object_reproducibility_null,2000,0.10954937903754045,0.00667915933360383,0.43893449937911044
W045,SEG00050,H,Jw,C0_full_stage,pattern,47,65,47,65,19,negative,-0.1696379989657921,0.1696379989657921,-3.22312198035005,3.22312198035005,0.2840374490378933,B_dominant_segment,negative,0.0205,0.9795,same_object_reproducibility_null,2000,0.01986258984269337,0.0008042467406025908,0.16083007453998652
W045,SEG00051,H,Jw,C0_full_stage,pattern,66,74,66,74,9,positive,0.33227605703335567,0.33227605703335567,2.990484513300201,2.990484513300201,0.768722115681223,A_dominant_segment,positive,0.0245,0.9755,same_object_reproducibility_null,2000,0.030475941098754202,0.0014915489941741242,0.3312252102780097
W045,SEG00052,H,Jw,C1_buffered_stage,dist,4,17,4,17,14,positive,0.03211325380069408,0.03211325380069408,0.44958555320971716,0.44958555320971716,0.06649262934566838,uncertain_segment,positive,0.1045,0.8955,same_object_reproducibility_null,2000,0.013116668337541555,0.0008119153680418694,0.04342893447756499
W045,SEG00053,H,Jw,C1_buffered_stage,dist,18,19,18,19,2,negative,-0.026063483013756977,0.026063483013756977,-0.05212696602751395,0.05212696602751395,0.03708240883332009,short_uncertain,negative,,,too_short_for_primary_segment,2000,0.017825268361832965,0.0006136897194297414,0.07376547196442479
W045,SEG00054,H,Jw,C1_buffered_stage,dist,20,74,20,74,55,positive,0.09169060213906169,0.09169060213906169,5.042983117648393,5.042983117648393,0.28050635634072685,A_dominant_segment,positive,0.0,1.0,same_object_reproducibility_null,2000,0.013038330314633001,0.0006315904459172759,0.055236087702616725
W045,SEG00055,H,Jw,C1_buffered_stage,pattern,4,12,4,12,9,negative,-0.11697764262700619,0.11697764262700619,-1.0527987836430557,1.0527987836430557,0.2125466085272782,uncertain_segment,negative,0.13,0.87,same_object_reproducibility_null,2000,0.04220042594512127,0.002238092431280924,0.1999221734894086
W045,SEG00056,H,Jw,C1_buffered_stage,pattern,13,31,13,31,19,positive,0.06696804690825532,0.06696804690825532,1.2723928912568512,1.2723928912568512,0.12475550249861292,A_dominant_segment_tendency,positive,0.0895,0.9105,same_object_reproducibility_null,2000,0.022821684912528957,0.0009836632275224773,0.10008849557955037
W045,SEG00057,H,Jw,C1_buffered_stage,pattern,32,38,32,38,7,negative,-0.054978822797716716,0.054978822797716716,-0.384851759584017,0.384851759584017,0.0942074095844409,uncertain_segment,negative,0.7405,0.2595,same_object_reproducibility_null,2000,0.110240312295808,0.0051310383569868195,0.3780112594922243
W045,SEG00058,H,Jw,C1_buffered_stage,pattern,39,46,39,46,8,positive,0.15528055520722292,0.15528055520722292,1.2422444416577834,1.2422444416577834,0.2390611645085029,uncertain_segment,positive,0.3825,0.6175,same_object_reproducibility_null,2000,0.11756411379424325,0.005603250990204166,0.5452697131633928
W045,SEG00059,H,Jw,C1_buffered_stage,pattern,47,63,47,63,17,negative,-0.11891057395890285,0.11891057395890285,-2.0214797573013485,2.0214797573013485,0.21719256146176136,uncertain_segment,negative,0.103,0.897,same_object_reproducibility_null,2000,0.02827406060198017,0.0010000783204709995,0.18840355461650726
W045,SEG00060,H,Jw,C1_buffered_stage,pattern,64,74,64,74,11,positive,0.3438440260746352,0.3438440260746352,3.782284286820987,3.782284286820987,0.8519343564278821,A_dominant_segment,positive,0.048,0.952,same_object_reproducibility_null,2000,0.026296634820244406,0.000825422648276581,0.4184964625246414
W045,SEG00061,H,Jw,C2_immediate_pre,dist,4,28,4,28,25,positive,0.058401116791308307,0.058401116791308307,1.4600279197827077,1.4600279197827077,0.08985216836146095,A_dominant_segment,positive,0.0375,0.9625,same_object_reproducibility_null,2000,0.019089369585292105,0.000853910566683083,0.06274185764027676
W045,SEG00062,H,Jw,C2_immediate_pre,dist,29,29,29,29,1,negative,-0.003399876589964178,0.003399876589964178,-0.003399876589964178,0.003399876589964178,0.003399876589964178,short_uncertain,negative,,,too_short_for_primary_segment,2000,0.011508805001908338,0.0005520636774330816,0.04248607553216208
W045,SEG00063,H,Jw,C2_immediate_pre,dist,30,47,30,47,18,positive,0.14381635362642198,0.14381635362642198,2.588694365275596,2.588694365275596,0.2550696517950487,A_dominant_segment,positive,0.044,0.956,same_object_reproducibility_null,2000,0.042116787420598635,0.0017856170195979788,0.16554440497082515
W045,SEG00064,H,Jw,C2_immediate_pre,dist,48,55,48,55,8,negative,-0.0195542949805335,0.0195542949805335,-0.156434359844268,0.156434359844268,0.02964644356567636,uncertain_segment,negative,0.7675,0.2325,same_object_reproducibility_null,2000,0.04549140356955089,0.0022887991532722536,0.18567926017432335
W045,SEG00065,H,Jw,C2_immediate_pre,dist,56,58,56,58,3,positive,0.007602503696733136,0.007602503696733136,0.022807511090199406,0.022807511090199406,0.011085295861835265,uncertain_segment,positive,0.8635,0.1365,same_object_reproducibility_null,2000,0.031505774631029826,0.0013944922078891133,0.1352052707858805
W045,SEG00066,H,Jw,C2_immediate_pre,dist,59,61,59,61,3,negative,-0.00459113430651666,0.00459113430651666,-0.013773402919549982,0.013773402919549982,0.007685965772757153,uncertain_segment,negative,0.876,0.124,same_object_reproducibility_null,2000,0.02029233733867749,0.0007559254619427959,0.07941762712685989
W045,SEG00067,H,Jw,C2_immediate_pre,dist,62,62,62,62,1,positive,0.003406773135942842,0.003406773135942842,0.003406773135942842,0.003406773135942842,0.003406773135942842,short_uncertain,positive,,,too_short_for_primary_segment,2000,0.013872098356357332,0.0006988910238401203,0.048090022668726126
W045,SEG00068,H,Jw,C2_immediate_pre,dist,63,66,63,66,4,negative,-0.005072084236790314,0.005072084236790314,-0.020288336947161256,0.020288336947161256,0.0069294927284172525,uncertain_segment,negative,0.843,0.157,same_object_reproducibility_null,2000,0.01730271123358293,0.0010566748753210822,0.06470237877018378
W045,SEG00069,H,Jw,C2_immediate_pre,dist,67,74,67,74,8,positive,0.02728583164025318,0.02728583164025318,0.21828665312202544,0.21828665312202544,0.04078810453285597,uncertain_segment,positive,0.433,0.567,same_object_reproducibility_null,2000,0.022914912309248192,0.000956040038369285,0.08646696910626966
W045,SEG00070,H,Jw,C2_immediate_pre,pattern,4,20,4,20,17,negative,-0.12359230957282635,0.12359230957282635,-2.101069262738048,2.101069262738048,0.3060533495893759,uncertain_segment,negative,0.368,0.632,same_object_reproducibility_null,2000,0.08880786438593909,0.004133576746194031,0.36211004647092354
W045,SEG00071,H,Jw,C2_immediate_pre,pattern,21,30,21,30,10,positive,0.04831955032180614,0.04831955032180614,0.48319550321806143,0.48319550321806143,0.07319513725830962,uncertain_segment,positive,0.5445,0.4555,same_object_reproducibility_null,2000,0.05460693499566244,0.0021415585207846537,0.19306847643680544
W045,SEG00072,H,Jw,C2_immediate_pre,pattern,31,38,31,38,8,negative,-0.06450939536125244,0.06450939536125244,-0.5160751628900195,0.5160751628900195,0.12148670738187956,uncertain_segment,negative,0.6405,0.3595,same_object_reproducibility_null,2000,0.09266947916411375,0.004712591509926952,0.2971845607273339
W045,SEG00073,H,Jw,C2_immediate_pre,pattern,39,46,39,46,8,positive,0.172880675378214,0.172880675378214,1.383045403025712,1.383045403025712,0.26385086616791387,uncertain_segment,positive,0.4125,0.5875,same_object_reproducibility_null,2000,0.13797035557966378,0.006049944854105434,0.5942497877746533
W045,SEG00074,H,Jw,C2_immediate_pre,pattern,47,63,47,63,17,negative,-0.13073360670348588,0.13073360670348588,-2.22247131395926,2.22247131395926,0.2398689184313364,uncertain_segment,negative,0.1055,0.8945,same_object_reproducibility_null,2000,0.033130160510045414,0.0012521493617984399,0.21568186284737156
W045,SEG00075,H,Jw,C2_immediate_pre,pattern,64,74,64,74,11,positive,0.3793118535615894,0.3793118535615894,4.172430389177483,4.172430389177483,0.9429332106174901,A_dominant_segment_tendency,positive,0.061,0.939,same_object_reproducibility_null,2000,0.03666788360830358,0.0011834086590087525,0.486953816552569
W045,SEG00076,Je,Jw,C0_full_stage,dist,4,22,4,22,19,positive,0.03728721882226021,0.03728721882226021,0.7084571576229439,0.7084571576229439,0.07403369011626483,A_dominant_segment,positive,0.025,0.975,same_object_reproducibility_null,2000,0.011320259032960935,0.0005602773422101785,0.03690829715499326
W045,SEG00077,Je,Jw,C0_full_stage,dist,23,26,23,26,4,negative,-0.02008171536281406,0.02008171536281406,-0.08032686145125624,0.08032686145125624,0.02983570180382855,uncertain_segment,negative,0.5805,0.4195,same_object_reproducibility_null,2000,0.024600578361119174,0.0011660673831021266,0.08882191662726983
W045,SEG00078,Je,Jw,C0_full_stage,dist,27,52,27,52,26,positive,0.12200897035579983,0.12200897035579983,3.1722332292507955,3.1722332292507955,0.19247348167233003,A_dominant_segment,positive,0.0015,0.9985,same_object_reproducibility_null,2000,0.02101857875751225,0.0008630931932503937,0.07407474727185125
W045,SEG00079,Je,Jw,C0_full_stage,dist,53,53,53,53,1,negative,-0.004918497759300866,0.004918497759300866,-0.004918497759300866,0.004918497759300866,0.004918497759300866,short_uncertain,negative,,,too_short_for_primary_segment,2000,0.026695049198651677,0.0013172883032248563,0.09565720257418006
W045,SEG00080,Je,Jw,C0_full_stage,dist,54,57,54,57,4,positive,0.00559984936215599,0.00559984936215599,0.02239939744862396,0.02239939744862396,0.008124706542539273,uncertain_segment,positive,0.8665,0.1335,same_object_reproducibility_null,2000,0.023841219148332482,0.0010808780531541267,0.08500446279519204
W045,SEG00081,Je,Jw,C0_full_stage,dist,58,63,58,63,6,negative,-0.01791102513379154,0.01791102513379154,-0.10746615080274924,0.10746615080274924,0.028750577294282986,uncertain_segment,negative,0.518,0.482,same_object_reproducibility_null,2000,0.018698335671291883,0.0007942526621194611,0.07438454812935277
W045,SEG00082,Je,Jw,C0_full_stage,dist,64,65,64,65,2,positive,0.0037660786368403087,0.0037660786368403087,0.0075321572736806175,0.0075321572736806175,0.004282595545362811,short_uncertain,positive,,,too_short_for_primary_segment,2000,0.014190111796700489,0.0006919122165857495,0.049618659414617294
W045,SEG00083,Je,Jw,C0_full_stage,dist,66,69,66,69,4,negative,-0.00385913696747342,0.00385913696747342,-0.01543654786989368,0.01543654786989368,0.006328107606668909,uncertain_segment,negative,0.853,0.147,same_object_reproducibility_null,2000,0.014848829544493888,0.0007099089779132831,0.05066149620020863
W045,SEG00084,Je,Jw,C0_full_stage,dist,70,74,70,74,5,positive,0.008880854182880116,0.008880854182880116,0.04440427091440058,0.04440427091440058,0.01242311302578103,uncertain_segment,positive,0.6885,0.3115,same_object_reproducibility_null,2000,0.014950619703391555,0.0006229686743802304,0.049979988773432626
W045,SEG00085,Je,Jw,C0_full_stage,pattern,4,19,4,19,16,negative,-0.3642494553493236,0.3642494553493236,-5.827991285589178,5.827991285589178,0.4646541789092764,B_dominant_segment,negative,0.016,0.984,same_object_reproducibility_null,2000,0.060806717664697627,0.0024822259628008822,0.33657271994296384
W045,SEG00086,Je,Jw,C0_full_stage,pattern,20,46,20,46,27,positive,0.29854628394560156,0.29854628394560156,8.060749666531242,8.060749666531242,0.6360448756652801,A_dominant_segment,positive,0.016,0.984,same_object_reproducibility_null,2000,0.05209430690100919,0.0021948675409755886,0.26867140537599504
W045,SEG00087,Je,Jw,C0_full_stage,pattern,47,64,47,64,18,negative,-0.09197986756258565,0.09197986756258565,-1.6556376161265418,1.6556376161265418,0.16107250922705596,uncertain_segment,negative,0.112,0.888,same_object_reproducibility_null,2000,0.02150703961438262,0.0008606709337735183,0.15635269579059136
W045,SEG00088,Je,Jw,C0_full_stage,pattern,65,74,65,74,10,positive,0.15358158554233986,0.15358158554233986,1.5358158554233985,1.5358158554233985,0.25419524042680663,uncertain_segment,positive,0.1125,0.8875,same_object_reproducibility_null,2000,0.028069784109602376,0.001610309976376731,0.2623270524238806
W045,SEG00089,Je,Jw,C1_buffered_stage,dist,4,4,4,4,1,positive,0.008974984506745443,0.008974984506745443,0.008974984506745443,0.008974984506745443,0.008974984506745443,short_uncertain,positive,,,too_short_for_primary_segment,2000,0.022883772770102062,0.0009275372887422938,0.07657178131269236
W045,SEG00090,Je,Jw,C1_buffered_stage,dist,5,8,5,8,4,negative,-0.005624536634835309,0.005624536634835309,-0.022498146539341235,0.022498146539341235,0.008551229101514235,uncertain_segment,negative,0.842,0.158,same_object_reproducibility_null,2000,0.019816337383750608,0.0010460147356016218,0.06475083621634606
W045,SEG00091,Je,Jw,C1_buffered_stage,dist,9,18,9,18,10,positive,0.035000439108367476,0.035000439108367476,0.35000439108367476,0.35000439108367476,0.06132891290056318,uncertain_segment,positive,0.107,0.893,same_object_reproducibility_null,2000,0.014810504230305773,0.0005637414432554497,0.05086665955113688
W045,SEG00092,Je,Jw,C1_buffered_stage,dist,19,20,19,20,2,negative,-0.02235728733169462,0.02235728733169462,-0.04471457466338924,0.04471457466338924,0.026654523522532635,short_uncertain,negative,,,too_short_for_primary_segment,2000,0.02189488391524699,0.0008176253386221143,0.07705530025271971
W045,SEG00093,Je,Jw,C1_buffered_stage,dist,21,57,21,57,37,positive,0.09492888380547244,0.09492888380547244,3.5123687008024804,3.5123687008024804,0.1981620199499688,A_dominant_segment,positive,0.0025,0.9975,same_object_reproducibility_null,2000,0.017097604758662018,0.0008378577446761437,0.06142021771240544
W045,SEG00094,Je,Jw,C1_buffered_stage,dist,58,62,58,62,5,negative,-0.014231993926956866,0.014231993926956866,-0.07115996963478433,0.07115996963478433,0.023658464796429524,uncertain_segment,negative,0.513,0.487,same_object_reproducibility_null,2000,0.01453215831460276,0.0006399332100510813,0.05341174600119214
W045,SEG00095,Je,Jw,C1_buffered_stage,dist,63,66,63,66,4,positive,0.004495462800417321,0.004495462800417321,0.017981851201669286,0.017981851201669286,0.0085111734890978,uncertain_segment,positive,0.7685,0.2315,same_object_reproducibility_null,2000,0.01113234500225116,0.00044265663514070564,0.038138736377549394
W045,SEG00096,Je,Jw,C1_buffered_stage,dist,67,69,67,69,3,negative,-0.002953584094870935,0.002953584094870935,-0.008860752284612805,0.008860752284612805,0.004381615165645281,near_segment_tendency,negative,0.901,0.099,same_object_reproducibility_null,2000,0.01661763759340133,0.0007743079214280117,0.05789255124115038
W045,SEG00097,Je,Jw,C1_buffered_stage,dist,70,74,70,74,5,positive,0.011609927505596395,0.011609927505596395,0.05804963752798198,0.05804963752798198,0.015437854853301403,uncertain_segment,positive,0.655,0.345,same_object_reproducibility_null,2000,0.017788845491220118,0.0006076039747843316,0.06058086390408841
W045,SEG00098,Je,Jw,C1_buffered_stage,pattern,4,19,4,19,16,negative,-0.23748359964034954,0.23748359964034954,-3.7997375942455927,3.7997375942455927,0.3294033959455679,B_dominant_segment,negative,0.0225,0.9775,same_object_reproducibility_null,2000,0.04157702973615586,0.0017298668208410332,0.232957916893741
W045,SEG00099,Je,Jw,C1_buffered_stage,pattern,20,47,20,47,28,positive,0.3080770130442957,0.3080770130442957,8.626156365240279,8.626156365240279,0.6010902414737239,A_dominant_segment,positive,0.016,0.984,same_object_reproducibility_null,2000,0.060714868833648204,0.0022968771863503498,0.286233071997849
W045,SEG00100,Je,Jw,C1_buffered_stage,pattern,48,64,48,64,17,negative,-0.06317318316161627,0.06317318316161627,-1.0739441137474766,1.0739441137474766,0.11841340545003387,uncertain_segment,negative,0.1745,0.8255,same_object_reproducibility_null,2000,0.021732551519636566,0.0007941365488882975,0.1293795065271787
W045,SEG00101,Je,Jw,C1_buffered_stage,pattern,65,74,65,74,10,positive,0.14511627951887132,0.14511627951887132,1.4511627951887132,1.4511627951887132,0.22894428343833573,uncertain_segment,positive,0.1285,0.8715,same_object_reproducibility_null,2000,0.0245042850899996,0.0008626969151848912,0.26191402805331265
W045,SEG00102,Je,Jw,C2_immediate_pre,dist,4,48,4,48,45,positive,0.08524099023302557,0.08524099023302557,3.835844560486151,3.835844560486151,0.18751103990194923,A_dominant_segment,positive,0.0035,0.9965,same_object_reproducibility_null,2000,0.018902212972081542,0.0009517363024825069,0.06516721488653024
W045,SEG00103,Je,Jw,C2_immediate_pre,dist,49,63,49,63,15,negative,-0.02738097229948764,0.02738097229948764,-0.41071458449231457,0.41071458449231457,0.04629166352255165,uncertain_segment,negative,0.3985,0.6015,same_object_reproducibility_null,2000,0.02119059344000708,0.0010780844149956394,0.07574463960846882
W045,SEG00104,Je,Jw,C2_immediate_pre,dist,64,64,64,64,1,positive,0.0018863071081729466,0.0018863071081729466,0.0018863071081729466,0.0018863071081729466,0.0018863071081729466,short_uncertain,positive,,,too_short_for_primary_segment,2000,0.015228670854135429,0.0009470514380102908,0.05415170969441305
W045,SEG00105,Je,Jw,C2_immediate_pre,dist,65,74,65,74,10,negative,-0.011475525943440434,0.011475525943440434,-0.11475525943440434,0.11475525943440434,0.023077477435728966,uncertain_segment,negative,0.684,0.316,same_object_reproducibility_null,2000,0.019185380397385987,0.0009237459963415065,0.06534807112248156
W045,SEG00106,Je,Jw,C2_immediate_pre,pattern,4,30,4,30,27,negative,-0.5858011999483496,0.5858011999483496,-15.816632398605437,15.816632398605437,0.9584783318852197,uncertain_segment,negative,0.1225,0.8775,same_object_reproducibility_null,2000,0.11595049326083803,0.004840564449427467,1.3036820706745678
W045,SEG00107,Je,Jw,C2_immediate_pre,pattern,31,46,31,46,16,positive,0.4192632542552817,0.4192632542552817,6.708212068084507,6.708212068084507,0.6487640561228256,uncertain_segment,positive,0.1105,0.8895,same_object_reproducibility_null,2000,0.12251071337746229,0.005138782052008931,0.7283621180115086
W045,SEG00108,Je,Jw,C2_immediate_pre,pattern,47,64,47,64,18,negative,-0.11604838622671237,0.11604838622671237,-2.0888709520808226,2.0888709520808226,0.21148385958193938,uncertain_segment,negative,0.1775,0.8225,same_object_reproducibility_null,2000,0.03313575427226746,0.0011239858971876485,0.27234113936176807
W045,SEG00109,Je,Jw,C2_immediate_pre,pattern,65,74,65,74,10,positive,0.2511757203538849,0.2511757203538849,2.511757203538849,2.511757203538849,0.39831977254658657,uncertain_segment,positive,0.1695,0.8305,same_object_reproducibility_null,2000,0.038982066299017765,0.0010908320267966143,0.6285106243259343
W045,SEG00110,P,H,C0_full_stage,dist,4,18,4,18,15,negative,-0.08601241666125264,0.08601241666125264,-1.2901862499187897,1.2901862499187897,0.10156978921539436,B_dominant_segment,negative,0.0,1.0,same_object_reproducibility_null,2000,0.012765704281818006,0.0006896808693787246,0.0411386089057545
W045,SEG00111,P,H,C0_full_stage,dist,19,22,19,22,4,positive,0.03515918855109116,0.03515918855109116,0.14063675420436464,0.14063675420436464,0.07767732042865175,uncertain_segment,positive,0.21,0.79,same_object_reproducibility_null,2000,0.018684507476783213,0.0007147395076808221,0.06874291264759907
W045,SEG00112,P,H,C0_full_stage,dist,23,44,23,44,22,negative,-0.17062692790317224,0.17062692790317224,-3.7537924138697893,3.7537924138697893,0.2975776569814996,B_dominant_segment,negative,0.0,1.0,same_object_reproducibility_null,2000,0.02801958232932107,0.001422461275248597,0.10583918662795704
W045,SEG00113,P,H,C0_full_stage,dist,45,54,45,54,10,positive,0.07784001258384673,0.07784001258384673,0.7784001258384673,0.7784001258384673,0.12228077475250632,uncertain_segment,positive,0.145,0.855,same_object_reproducibility_null,2000,0.0359130147708698,0.0012936187881126004,0.1261635104417372
W045,SEG00114,P,H,C0_full_stage,dist,55,64,55,64,10,negative,-0.06643496466105282,0.06643496466105282,-0.6643496466105282,0.6643496466105282,0.12665461860660965,B_dominant_segment_tendency,negative,0.071,0.929,same_object_reproducibility_null,2000,0.02468265500749231,0.0010522157786173078,0.08683277468959257
W045,SEG00115,P,H,C0_full_stage,dist,65,67,65,67,3,positive,0.003108727930270838,0.003108727930270838,0.009326183790812514,0.009326183790812514,0.00609438291202713,near_segment_tendency,positive,0.918,0.082,same_object_reproducibility_null,2000,0.02162255284491016,0.0007682793410539152,0.07869907043296685
W045,SEG00116,P,H,C0_full_stage,dist,68,74,68,74,7,negative,-0.03379892305472095,0.03379892305472095,-0.23659246138304668,0.23659246138304668,0.04397541411082295,uncertain_segment,negative,0.27,0.73,same_object_reproducibility_null,2000,0.020498073824990234,0.0008026497868208126,0.06677611973188631
W045,SEG00117,P,H,C0_full_stage,pattern,4,17,4,17,14,positive,0.0677130667239467,0.0677130667239467,0.9479829341352538,0.9479829341352538,0.19969819433885494,uncertain_segment,positive,0.4045,0.5955,same_object_reproducibility_null,2000,0.05521730499944004,0.0024757340194896684,0.2046607002681059
W045,SEG00118,P,H,C0_full_stage,pattern,18,24,18,24,7,negative,-0.07038892334505138,0.07038892334505138,-0.4927224634153597,0.4927224634153597,0.11399997312265292,uncertain_segment,negative,0.47,0.53,same_object_reproducibility_null,2000,0.06585824855730976,0.003001881973364675,0.20854745526712798
W045,SEG00119,P,H,C0_full_stage,pattern,25,33,25,33,9,positive,0.06943067068224101,0.06943067068224101,0.6248760361401692,0.6248760361401692,0.15491627332639107,uncertain_segment,positive,0.539,0.461,same_object_reproducibility_null,2000,0.07612212156871208,0.0034753640935803196,0.26657684308925617
W045,SEG00120,P,H,C0_full_stage,pattern,34,44,34,44,11,negative,-0.2097701293513362,0.2097701293513362,-2.3074714228646984,2.3074714228646984,0.37006131603320674,uncertain_segment,negative,0.258,0.742,same_object_reproducibility_null,2000,0.13056541847702663,0.00637787785732178,0.42289382573865764
W045,SEG00121,P,H,C0_full_stage,pattern,45,63,45,63,19,positive,0.2797125186395056,0.2797125186395056,5.314537854150606,5.314537854150606,0.5578674788385273,A_dominant_segment,positive,0.0245,0.9755,same_object_reproducibility_null,2000,0.07097753912471014,0.0035877823182779247,0.2781971673579408
W045,SEG00122,P,H,C0_full_stage,pattern,64,74,64,74,11,negative,-0.3947444723783914,0.3947444723783914,-4.342189196162305,4.342189196162305,1.0278281805512355,B_dominant_segment,negative,0.011,0.989,same_object_reproducibility_null,2000,0.09990678335633589,0.003366508036786876,0.3447820633460765
W045,SEG00123,P,H,C1_buffered_stage,dist,4,17,4,17,14,negative,-0.07560839463227641,0.07560839463227641,-1.0585175248518697,1.0585175248518697,0.090663678728561,B_dominant_segment,negative,0.0,1.0,same_object_reproducibility_null,2000,0.012591607934198563,0.0006370662935885306,0.04169050247437881
