window_id,object,baseline_config,baseline_role,day,D_pre,D_post,S_dist,R_pre,R_post,R_diff,S_pattern,V_dist,V_pattern,pattern_dynamic_range,pattern_branch_valid
W045,V,C0_full_stage,main_full_stage,7,0.31157072973261846,1.336402112432718,0.18906302443869974,0.9992370741728008,0.7859883951049123,-0.21324867906788858,0.013690072517008156,0.007170273495558155,0.04671353437625927,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,8,0.3489752200079021,1.3399078450451622,0.20663077700819824,0.9976935446633121,0.8111492107786878,-0.1865443338846242,0.0730746094715777,0.017567752569498496,0.05938453695456955,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,9,0.3947850105059321,1.3583580996449938,0.22518698457648764,0.9962179201309104,0.8232770436557276,-0.17294087647518275,0.10332567961379414,0.018556207568289407,0.030251070142216438,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,10,0.3875529191654386,1.3555325307907993,0.22233730375935876,0.9970061272809918,0.8173646572458086,-0.17964147003518316,0.08842504665872108,-0.0028496808171288857,-0.01490063295507306,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,11,0.344890950918463,1.3373776841733838,0.20501538441845407,0.9986239904108463,0.8030061236316812,-0.19561786677916504,0.05289708608403381,-0.017321919340904685,-0.035527960574687274,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,12,0.3085232177627257,1.3146029921491236,0.1900796228159493,0.9990557148671607,0.7958195846461317,-0.20323613022102904,0.0359557589783408,-0.01493576160250476,-0.01694132710569301,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,13,0.2816154903911442,1.2966583828560883,0.17843258712236812,0.9993150303117306,0.7897020753885006,-0.20961295492323007,0.021775116106109254,-0.011647035693581193,-0.014180642872231548,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,14,0.24728314530965148,1.2641632198108264,0.16360696020459875,0.9993364376958276,0.7885081438309048,-0.21082829386492274,0.019072472030773273,-0.014825626917769369,-0.002702644075335981,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,15,0.18600664684780446,1.2264773376063551,0.13168761479422003,0.9996573892237833,0.7773281216136511,-0.22232926761013228,-0.006503141065104234,-0.03191934541037872,-0.025575613095877508,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,16,0.11420923129208223,1.1720874784755642,0.08878918092911295,0.9997860531193086,0.7719064898916669,-0.2278795632276417,-0.01884576669193799,-0.04289843386510708,-0.012342625626833754,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,17,0.08440154446773458,1.1477276191956338,0.06850056549005931,0.9991258003756093,0.7543309252226459,-0.2447948751529634,-0.05646166624812195,-0.020288615439053637,-0.037615899556183954,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,18,0.10349316328304037,1.122229952797908,0.08443437341211532,0.9978537934855223,0.7381828291789277,-0.25967096430659453,-0.08954278694292608,0.01593380792205601,-0.033081120694804136,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,19,0.14649695276964608,1.0955364323148657,0.11794928745790353,0.9977443038121425,0.7379913720317418,-0.2597529317804007,-0.08972506441290001,0.03351491404578821,-0.00018227746997392935,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,20,0.10159374977727044,1.0700676931503952,0.08670913461436017,0.9994165778397865,0.7630346811451406,-0.23638189669464593,-0.03775306932401348,-0.031240152843543367,0.05197199508888653,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,21,0.041674278898184966,1.0808150898098636,0.03712665799779539,0.999633902546937,0.786164702316724,-0.21346920023021299,0.013199682394222997,-0.04958247661656478,0.05095275171823648,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,22,0.09609628419069019,1.0921065716041811,0.08087531831961868,0.9995573022016218,0.791815560884631,-0.20774174131699075,0.025936279871295,0.04374866032182329,0.012736597477072004,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,23,0.12325005303643444,1.0946466856525063,0.10119909933342333,0.9995568189335536,0.7914144153613395,-0.20814240357221414,0.025045295938218595,0.02032378101380465,-0.0008909839330764058,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,24,0.14482133682685955,1.074323842087765,0.11878924621249003,0.9994056539186028,0.7961491386450277,-0.20325651527357513,0.03591042714571444,0.017590146879066695,0.010865131207495847,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,25,0.11586532907222567,1.0658602756097681,0.09804757433804222,0.9997230891692717,0.7762878288425221,-0.22343526032674954,-0.008962623404053469,-0.02074167187444781,-0.04487305054976791,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,26,0.08540077786421542,1.0337455875866928,0.07630885512442077,0.9994973073985711,0.7705026410399409,-0.2289946663586302,-0.02132550857049351,-0.021738719213621444,-0.012362885166440041,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,27,0.09911874034404103,0.9994260487415955,0.09022730919013469,0.9994777534945569,0.7778298504586743,-0.22164790303588267,-0.004987937473277597,0.013918454065713917,0.01633757109721591,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,28,0.12899426252713428,0.9730123635124982,0.11705398087370043,0.9992992753266103,0.7727297276268864,-0.22656954769972393,-0.01593258290125488,0.026826671683565742,-0.010944645427977283,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,29,0.19579799675195933,0.9276748152566184,0.1742792479347194,0.9986687417786502,0.7644229161734651,-0.23424582560518503,-0.03300292129832157,0.05722526706101898,-0.017070338397066693,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,30,0.28762732038980954,0.8810241518390939,0.2461189903275731,0.9981001473473496,0.7573178777536449,-0.24078226959370475,-0.047538522037596974,0.07183974239285368,-0.0145356007392754,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,31,0.30792334611388633,0.8461726107537452,0.26680913686729385,0.9986749855325041,0.7723029037865908,-0.22637208174591328,-0.015493462445356683,0.02069014653972076,0.03204505959224029,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,32,0.31473367890492876,0.8296572565497939,0.2750228695055765,0.9989480721285188,0.778749385382949,-0.22019868674556975,-0.0017652020810918316,0.008213732638282623,0.013728260364264852,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,33,0.3182024615138627,0.8328221405092476,0.2764514858801201,0.999174577612755,0.7765496822294047,-0.22262489538335029,-0.0071605516214381226,0.001428616374543612,-0.005395349540346291,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,34,0.3324770445500028,0.8108856550764272,0.29078878002460007,0.9994299280271013,0.7822785929090467,-0.21715133511805462,0.005011431612631952,0.014337294144479984,0.012171983234070075,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,35,0.34437924626983835,0.7997365897301504,0.3010003318141658,0.9995100595467287,0.7806422237099785,-0.21886783583675018,0.0011943149725353664,0.010211551789565732,-0.0038171166400965857,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,36,0.3724129008334429,0.7938202156269246,0.31932972540151555,0.9992510095756756,0.771049192576794,-0.22820181699888153,-0.01956238755852771,0.01832939358734975,-0.020756702531063077,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,37,0.40420251037871346,0.7676846654798692,0.34491589182429155,0.9990021758289687,0.777464158696962,-0.22153801713200671,-0.0047435756110141775,0.025586166422776002,0.014818811947513534,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,38,0.4112445878062763,0.7541111081656527,0.3528919017839359,0.9985675146113688,0.7837959185800802,-0.2147715960312886,0.010303443184923046,0.00797600995964437,0.015047018795937225,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,39,0.4080728535208437,0.7309762240554813,0.35825748122209394,0.9977433223946125,0.7993258260368904,-0.1984174963577221,0.04667133124803357,0.005365579438158019,0.036367888063110525,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,40,0.43211855642545743,0.6865134394841269,0.3862919691243878,0.9950542093331785,0.8222459863651493,-0.1728082229680291,0.10362067157273029,0.028034487902293848,0.05694934032469672,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,41,0.45432861053685375,0.641405206913402,0.4146341048358484,0.9881101241552979,0.8569285626509552,-0.13118156150434268,0.19618912809248928,0.028342135711460603,0.092568456519759,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,42,0.48903441637431555,0.6145440376757754,0.44313516141927,0.9801916490143705,0.8812184728973255,-0.09897317611704504,0.26781342890019727,0.028501056583421613,0.07162430080770799,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,43,0.5260037764376907,0.597453208862593,0.4682010823023167,0.9693191981752545,0.9031995004719059,-0.06611969770334858,0.3408722734273792,0.02506592088304671,0.07305884452718192,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,44,0.5903041125884864,0.5628726797649191,0.5118938540063684,0.9433860117495019,0.9381755147932577,-0.005210496956244204,0.476320817767891,0.043692771704051725,0.1354485443405118,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,45,0.6763777072093747,0.5117509340001243,0.5692798605720263,0.9027801199034721,0.9688421340027497,0.06606201409927759,0.6348150642126269,0.05738600656565784,0.15849424644473592,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,46,0.7480785805280057,0.48192047295549273,0.6081944359301427,0.8589821733558702,0.9876777078788251,0.1286955345229549,0.7740981128202237,0.03891457535811638,0.13928304860759677,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,47,0.8209546563907378,0.46693732127695425,0.6374406166248863,0.8023640394828115,0.9974105203957703,0.19504648091295873,0.9216478917354987,0.029246180694743606,0.147549778915275,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,48,0.8757475108798476,0.47281560305428566,0.649393047927174,0.7543549725913359,0.997840786363059,0.24348581377172307,1.0293662174411116,0.011952431302287736,0.1077183257056129,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,49,0.9062788205599801,0.4497263259183604,0.6683446762083923,0.7378511942386687,0.9967084078293258,0.25885721359065705,1.0635487991268446,0.018951628281218325,0.03418258168573307,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,50,0.9308316530043335,0.35652046935911663,0.7230590891444831,0.7516333785260967,0.998297145042708,0.24666376651661126,1.0364332790344046,0.054714412936090806,-0.027115520092440004,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,51,0.9778520123222894,0.3055525685561005,0.7619203070422472,0.7217797324091155,0.9954015002769797,0.2736217678678642,1.0963818910104097,0.03886121789776409,0.059948611976005095,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,52,1.021016245974692,0.2903466732787406,0.7785916705315743,0.6853026790941159,0.9895111851427955,0.30420850604867955,1.1644000083374995,0.016671363489327073,0.06801811732708973,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,53,1.0445533781094598,0.3020930746434945,0.7756700921567614,0.6599249864490228,0.983994542352608,0.3240695559035852,1.2085665752752406,-0.002921578374812883,0.044166566937741125,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,54,1.0385968404875323,0.3225972412934981,0.763004228705284,0.6560146515583508,0.9829197983234017,0.3269051467650509,1.214872300023222,-0.012665863451477466,0.006305724747981412,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,55,1.034282248182889,0.3492510041595225,0.7475658763038634,0.6483736626146056,0.9809100777854618,0.3325364151708562,1.2273949911602142,-0.015438352401420552,0.012522691136992226,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,56,1.001566740238515,0.32771433365867225,0.7534649818658148,0.6917816100518512,0.9902122897010379,0.2984306796491867,1.1515514047494657,0.00589910556195139,-0.07584358641074851,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,57,1.0038307242555362,0.2940544545122985,0.7734356942179869,0.7017751591675468,0.9915108213851336,0.28973566221758673,1.132215615744197,0.01997071235217207,-0.019335789005268778,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,58,1.0240898811985817,0.2823457641769482,0.7838808477276437,0.6875947054481131,0.9884515414193764,0.30085683597126334,1.1569466379512976,0.010445153509656802,0.02473102220710066,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,59,1.0204975424742178,0.2941556103080268,0.7762485035041408,0.6858814881235934,0.9882536882697086,0.3023722001461152,1.1603164715579093,-0.007632344223502896,0.003369833606611694,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,60,1.0085431963469227,0.2912740034345938,0.7759115639617991,0.700420301740523,0.991456952152555,0.29103665041203197,1.1351087247487537,-0.00033693954234170764,-0.025207746809155607,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,61,0.997025895662067,0.2514075406341361,0.7986215898061808,0.7343029936662214,0.9966839455867775,0.2623809519205561,1.0713848111179294,0.022710025844381754,-0.0637239136308243,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,62,1.002025659120597,0.1703780136277934,0.8546763221677843,0.7721006914430912,0.9993145531854074,0.22721386174231617,0.9931810075068541,0.05605473236160352,-0.07820380361107526,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,63,1.0285708961129831,0.09181255703860662,0.9180525588981684,0.793543826240079,0.9992151950956462,0.20567136885556714,0.9452752844439111,0.06337623673038406,-0.04790572306294305,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,64,1.0761329769701553,0.0592734237677063,0.9477954116436312,0.8012687123337693,0.9991609985903516,0.19789228625658228,0.9279763312248083,0.029742852745462844,-0.017298953219102797,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,65,1.1441466324476437,0.11416859578894838,0.9092686846451467,0.7832746722066479,0.9998421117932732,0.21656743958662528,0.9695057274878258,-0.038526726998484584,0.04152939626301755,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,66,1.1890392495654074,0.17387005339073655,0.8724272752312915,0.776688366323335,0.9998517916743347,0.22316342535099964,0.9841737359219657,-0.036841409413855164,0.014668008434139845,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,67,1.2128506611370071,0.23866063431725912,0.8355778318331532,0.7912370429198197,0.9991661929157438,0.20792914999592416,0.9502960886106011,-0.03684944339813834,-0.033877647311364556,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,68,1.2514653426705942,0.3168643564987283,0.7979606222680359,0.7979435722247274,0.9979958565755036,0.20005228435077616,0.9327796875986931,-0.03761720956511727,-0.01751640101190799,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,69,1.298036562666834,0.41264797261784003,0.7587819588553354,0.8172517485177371,0.9959035680682237,0.1786518195504866,0.8851898034784786,-0.03917866341270049,-0.047589884120214476,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,70,1.3262488354858761,0.48481768413481974,0.7323026631642672,0.8352027687269724,0.9933485470768194,0.158145778349847,0.8395889189364952,-0.026479295691068216,-0.04560088454198341,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,71,1.3441153696158954,0.5385755555292953,0.7139331005763673,0.8514296763787578,0.990545285792649,0.13911560941389123,0.797270046757701,-0.0183695625878999,-0.042318872178794265,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,72,1.3796584385346613,0.6057219909171626,0.6949088537734773,0.8697877525761025,0.9856648296607112,0.1158770770846087,0.7455927083916926,-0.019024246802889944,-0.05167733836600841,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,73,1.415359372597645,0.6891986020564783,0.672520970979787,0.8993978717746697,0.9734288897327037,0.07403101795803402,0.6525363601625462,-0.022387882793690306,-0.09305634822914632,0.449685163053368,True
W045,V,C0_full_stage,main_full_stage,74,1.4480472350034572,0.7715641505569953,0.6523877307638809,0.9254980310073933,0.9567983591615506,0.0313003281541574,0.5575127896410402,-0.020133240215906123,-0.095023570521506,0.449685163053368,True
W045,V,C1_buffered_stage,buffered_sensitivity,0,,,,,,,,,,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,1,,,,,,,,,,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,2,,,,,,,,,,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,3,,,,,,,,,,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,4,0.2770598486799425,1.362845859929268,0.16894864578214955,0.999007829015871,0.7357452363891583,-0.2632625926267127,-0.021901166884786855,,,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,5,0.257349183255212,1.3480329426984172,0.16030400432067937,0.9991969524679608,0.7297579626875016,-0.2694389897804592,-0.0340529947980065,-0.008644641461470176,-0.012151827913219643,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,6,0.24265482916281444,1.3324933007071504,0.15405206949193193,0.9993666887287126,0.7315775786282717,-0.26778911010044093,-0.03080691889808827,-0.006251934828747446,0.003246075899918228,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,7,0.2525320507790226,1.3267843068913667,0.15989959804603454,0.999412180886301,0.7540239234336948,-0.24538825745260617,0.013265911865516197,0.005847528554102616,0.044072830763604465,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,8,0.2889667349753983,1.3253024259836585,0.179007777614806,0.9978582714939661,0.7808801455835604,-0.21697812591040566,0.06916177168459199,0.01910817956877145,0.05589585981907579,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,9,0.3356148629732437,1.3390040554292735,0.20041267854145559,0.9963832043808639,0.7938138671684147,-0.20256933721244919,0.09751051875136735,0.021404900926649595,0.028348747066775357,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,10,0.32819696093607204,1.3352342171913292,0.19730119601674054,0.9971654747658565,0.7874780507526885,-0.20968742401316798,0.0835059520564898,-0.003111482524715048,-0.014004566694877554,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,11,0.28417721380487754,1.3189418914002933,0.17726519064128296,0.9987532803338823,0.772129580562575,-0.22662369977130736,0.05018446974557592,-0.020036005375457577,-0.03332148231091387,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,12,0.24728040877106036,1.2977360759585161,0.16005033681847203,0.999181952197561,0.76449287248051,-0.234689079717051,0.034316139598451485,-0.017214853822810933,-0.015868330147124438,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,13,0.22017972282128181,1.2804371194112132,0.14672614395938435,0.9994339326104537,0.7579946991560351,-0.24143923345441853,0.02103546729671803,-0.013324192859087675,-0.013280672301733455,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,14,0.1862639296501966,1.2480821215015308,0.12985982671380697,0.9994758496711829,0.7566475229044496,-0.24282832676673327,0.01830247871673111,-0.016866317245577384,-0.0027329885799869218,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,15,0.12431239679206374,1.2134575892827908,0.092925090326483,0.9997554725113852,0.744790612138042,-0.2549648603733432,-0.005575692356039187,-0.036934736387323974,-0.023878171072770297,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,16,0.05635972321358951,1.162653023422581,0.04623390802853579,0.9998492787614582,0.7390905017160966,-0.26075877704536166,-0.01697500438039545,-0.046691182297947206,-0.011399312024356262,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,17,0.06013283226139559,1.1403310681603005,0.05009132906060088,0.9991593579149147,0.7205677438033549,-0.27859161411155986,-0.05206043717214477,0.0038574210320650934,-0.03508543279174932,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,18,0.12163008287191773,1.1189108772698073,0.09804600313884208,0.9978520741580545,0.7036519892217631,-0.29420008493629146,-0.08276951347168225,0.0479546740782412,-0.03070907629953748,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,19,0.1789466280544417,1.09696084410036,0.1402504742387234,0.9976858043042311,0.7036315134901673,-0.29405429081406387,-0.08248266904766494,0.042204471099881305,0.0002868444240173157,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,20,0.13961214279495243,1.0691162716271791,0.1155033183047146,0.9993731741398509,0.7301296933345266,-0.26924348080532434,-0.03366833828026819,-0.024747155934008794,0.048814330767396746,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,21,0.05164412837361401,1.0709466956622344,0.04600440985963807,0.9995955410460977,0.7546705365371273,-0.24492500450897037,0.014177344519735988,-0.06949890844507653,0.047845682800004175,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,22,0.07869401379743907,1.0765028880210337,0.0681217320385482,0.9995422308624416,0.7605638524855292,-0.2389783783769125,0.025877106633833344,0.022117322178910125,0.011699762114097356,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,23,0.10692556234712022,1.0765447927809282,0.09034916834528665,0.9995083866246345,0.7601723307838825,-0.23933605584075202,0.02517338974503544,0.022227436306738457,-0.0007037168887979034,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,24,0.13832608403111973,1.05410437070195,0.11600348136200914,0.9993535310377032,0.7651214327287506,-0.23423209830895264,0.035215233243584644,0.025654313016722483,0.010041843498549204,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,25,0.12505942534488232,1.0483220464914693,0.10658036482301302,0.9996446773870913,0.7439649421832215,-0.2556797352038698,-0.00698218156063664,-0.00942311653899612,-0.04219741480422128,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,26,0.12600658830523223,1.0210277574871434,0.10985424173866949,0.9993986876224293,0.7377722118620462,-0.2616264757603831,-0.01868216880052453,0.003273876915656476,-0.011699987239887891,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,27,0.1507253302552333,0.9883143177929666,0.1323266758216086,0.9993668043779637,0.745458723582685,-0.2539080807952787,-0.0034965184857101194,0.0224724340829391,0.015185650314814413,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,28,0.18555635963999603,0.9638818358118854,0.16143221999600232,0.9992066265362113,0.7399735119601171,-0.2592331145760942,-0.013973321146837542,0.029105544174393733,-0.010476802661127424,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,29,0.255998382196602,0.9235690322703951,0.21702734329286144,0.9985381454001865,0.7311819501880987,-0.26735619521208775,-0.029955175220765413,0.05559512329685912,-0.01598185407392787,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,30,0.348595479752083,0.8853481341860339,0.28250519376614347,0.9979087201206288,0.7238126773718633,-0.27409604274876553,-0.043215570462247804,0.06547785047328203,-0.01326039524148239,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,31,0.369719441035937,0.8511868502069934,0.3028237659907118,0.9984361897269741,0.7397984542089486,-0.2586377355180255,-0.012801935357243796,0.020318572224568343,0.030413635105004007,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,32,0.3768293389806108,0.8342008110883976,0.3111642917883901,0.9987171756802565,0.7466250921100325,-0.25209208357022406,7.638740431390909e-05,0.0083405257976783,0.012878322761557705,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,33,0.3802751859080347,0.8385369428622822,0.31200476015257717,0.9989549604823498,0.7443290521784351,-0.2546259083039146,-0.004908816972867415,0.0008404683641870525,-0.004985204377181324,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,34,0.3947772448687267,0.8161973462677602,0.32599961036195846,0.9992353376690327,0.7504113548225149,-0.24882398284651785,0.00650625203396402,0.013994850209381293,0.011415069006831435,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,35,0.40674650238545074,0.8042372934147042,0.33588104464824314,0.9993270454874957,0.748703429128276,-0.2506236163592197,0.0029655411293955684,0.009881434286284685,-0.0035407109045684513,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,36,0.4347012113579028,0.800172572699986,0.3520207627450327,0.9990512013568973,0.7385921662891108,-0.26045903506778645,-0.01638527337068332,0.016139718096789546,-0.01935081450007889,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,37,0.4665942575286488,0.7761060159554848,0.3754680573300816,0.9987289629913302,0.7455809428629305,-0.25314802012839965,-0.002001127856252495,0.023447294585048906,0.014384145514430825,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,38,0.4736496937878856,0.7619310535954669,0.383341756328719,0.9982416236858215,0.7524953735276966,-0.2457462501581249,0.012561574750631561,0.00787369899863738,0.014562702606884055,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,39,0.47014329405353245,0.7348969711751197,0.39014737317870823,0.9973917564127589,0.7691461347133349,-0.22824562169942397,0.046993399665635385,0.00680561684998926,0.03443182491500382,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,40,0.49304245772731203,0.6868645203704802,0.41786553252035097,0.9946752574449937,0.7938975387807253,-0.2007777186642684,0.10103546051623084,0.027718159341642734,0.05404206085059546,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,41,0.5117951493618291,0.6321295068084611,0.447402848256853,0.9877291960756659,0.8313391537944054,-0.15639004228126052,0.18836653580934218,0.029537315736502034,0.08733107529311133,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,42,0.5426229195991409,0.5949978773242562,0.47698048512001573,0.9798111196481588,0.857730869475933,-0.12208025017222579,0.25586975476838036,0.029577636863162726,0.06750321895903819,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,43,0.5760963446354119,0.5691456438924283,0.5030345991557289,0.9688920544090099,0.881951587010664,-0.08694046739834593,0.32500594898430574,0.026054114035713172,0.06913619421592537,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,44,0.636426013706814,0.5240898585931355,0.5483992325288266,0.9429245650866455,0.9211124332028753,-0.02181213188377018,0.45314348705817886,0.04536463337309771,0.12813753807387313,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,45,0.7203831523132057,0.4624208851102301,0.6090469169199441,0.902275864623935,0.9569150735217289,0.054639208897793834,0.6035586099504858,0.06064768439111745,0.15041512289230696,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,46,0.7903577437494596,0.42272210001281607,0.6515298624517778,0.8585358541091209,0.9802238699821806,0.12168801587305966,0.7354746030235487,0.04248294553183374,0.1319159930730629,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,47,0.8614621620262924,0.3982208247256488,0.6838721893415021,0.8019849867882587,0.9948273924535945,0.19284240566533584,0.8754681750854432,0.03234232688972427,0.13999357206189444,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,48,0.9149489371981006,0.39774113323664306,0.6970030152624548,0.7540397694950155,0.9987547126589267,0.24471494316391118,0.9775254316727015,0.013130825920952716,0.10205725658725828,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,49,0.9467296223273368,0.37206581675546513,0.7178745044688432,0.7375463447699144,0.9985512970199086,0.2610049522499942,1.009575408737209,0.02087148920638837,0.03204997706450763,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,50,0.9757488227701813,0.27839753066769357,0.7780183071102121,0.7512227653833778,0.9991642303626933,0.24794146497931546,0.983873491372078,0.06014380264136898,-0.025701917365131055,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,51,1.0238130403757695,0.2227520686929317,0.8213073131339702,0.7212718720891502,0.998681326930682,0.2774094548415318,1.0418506474454923,0.04328900602375807,0.05797715607341425,0.5082689779557676,True
W045,V,C1_buffered_stage,buffered_sensitivity,52,1.066851711690578,0.2040325829939164,0.8394562086829714,0.6847718762505761,0.9954325858903371,0.310660709639761,1.1072712342614812,0.01814889554900123,0.06542058681598895,0.5082689779557676,True
