lineage_id,lineage_day,lineage_month_day,lineage_status,lineage_strict_accepted_flag,lineage_strict_accepted_window_id,config_id,reference_config_id,sensitivity_group,changed_factor,changed_value,input_source,object,baseline_candidate_id,baseline_candidate_day,baseline_candidate_source,baseline_object_support_class,assigned_candidate_available,assignment_class,candidate_selection_basis,assigned_candidate_id,assigned_candidate_day,assigned_candidate_date,assigned_peak_score,assigned_registry_rank,object_support_class,nearest_joint_candidate_day,nearest_joint_lineage_status,nearest_joint_derived_window_id,nearest_strict_accepted_window_id,was_v10_window_conditioned_main_peak,v10_window_id_if_main,candidate_provenance_class,distance_to_lineage_day,distance_to_baseline_object_candidate,candidate_shift_class
W045,45,05-16,strict_accepted_main_window,True,W045,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,Jw,CP001,41,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP003,42.0,05-13,7.169683048585748,3.0,object_candidate,45.0,strict_accepted_main_window,W002,W045,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,3.0,1.0,STRICT_SHIFT_LE_2D
W081,81,06-21,strict_accepted_main_window,True,W081,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,P,CP005,82,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP006,83.0,06-23,33.93697307431346,6.0,object_candidate,81.0,strict_accepted_main_window,W003,W081,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,2.0,1.0,STRICT_SHIFT_LE_2D
W081,81,06-21,strict_accepted_main_window,True,W081,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,V,CP005,80,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP005,79.0,06-19,11.27092645245754,5.0,object_candidate,81.0,strict_accepted_main_window,W003,W081,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,2.0,1.0,STRICT_SHIFT_LE_2D
W081,81,06-21,strict_accepted_main_window,True,W081,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,H,CP004,77,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP004,77.0,06-17,7.846840537624088,4.0,object_candidate,81.0,strict_accepted_main_window,W003,W081,True,W081,BASELINE_MAIN_CANDIDATE,4.0,0.0,SAME_DAY
W081,81,06-21,strict_accepted_main_window,True,W081,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,Je,CP004,81,V10_WINDOW_CONDITIONED_MAIN,object_weak_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP006,79.0,06-19,3.2994625068672714,6.0,object_weak_candidate,81.0,strict_accepted_main_window,W003,W081,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,2.0,2.0,STRICT_SHIFT_LE_2D
W081,81,06-21,strict_accepted_main_window,True,W081,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,Jw,CP002,83,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP005,83.0,06-23,8.637545394517957,5.0,object_candidate,81.0,strict_accepted_main_window,W003,W081,True,W081,BASELINE_MAIN_CANDIDATE,2.0,0.0,SAME_DAY
J096_W004,96,07-06,derived_non_strict_candidate_window,False,,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,P,CP006,95,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_weak_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP007,97.0,07-07,20.410541339525487,7.0,object_weak_candidate,96.0,derived_non_strict_candidate_window,W004,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,1.0,2.0,STRICT_SHIFT_LE_2D
J096_W004,96,07-06,derived_non_strict_candidate_window,False,,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,V,CP006,95,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP006,95.0,07-05,7.599090373387412,6.0,object_candidate,96.0,derived_non_strict_candidate_window,W004,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,1.0,0.0,SAME_DAY
J096_W004,96,07-06,derived_non_strict_candidate_window,False,,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,H,CP005,95,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP005,95.0,07-05,9.39438056278668,5.0,object_candidate,96.0,derived_non_strict_candidate_window,W004,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,1.0,0.0,SAME_DAY
J096_W004,96,07-06,derived_non_strict_candidate_window,False,,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,Je,CP005,94,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_weak_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP007,95.0,07-05,4.095187464413892,7.0,object_weak_candidate,96.0,derived_non_strict_candidate_window,W004,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,1.0,1.0,STRICT_SHIFT_LE_2D
J096_W004,96,07-06,derived_non_strict_candidate_window,False,,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,Jw,CP003,104,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP006,103.0,07-13,14.700346694286877,6.0,object_candidate,96.0,derived_non_strict_candidate_window,W004,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,7.0,1.0,STRICT_SHIFT_LE_2D
W113,113,07-23,strict_accepted_main_window,True,W113,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,P,CP007,113,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP008,114.0,07-24,16.40057554194312,8.0,object_candidate,113.0,strict_accepted_main_window,W005,W113,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,1.0,1.0,STRICT_SHIFT_LE_2D
W113,113,07-23,strict_accepted_main_window,True,W113,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,V,CP007,114,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP007,113.0,07-23,12.662840201639238,7.0,object_candidate,113.0,strict_accepted_main_window,W005,W113,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,0.0,1.0,STRICT_SHIFT_LE_2D
W113,113,07-23,strict_accepted_main_window,True,W113,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,H,CP006,115,V10_WINDOW_CONDITIONED_MAIN,object_strong_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP006,115.0,07-25,21.273861360281835,6.0,object_strong_candidate,113.0,strict_accepted_main_window,W005,W113,True,W113,BASELINE_MAIN_CANDIDATE,2.0,0.0,SAME_DAY
W113,113,07-23,strict_accepted_main_window,True,W113,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,Je,CP006,111,V10_WINDOW_CONDITIONED_MAIN,object_strong_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP008,111.0,07-21,9.51480398861494,8.0,object_strong_candidate,113.0,strict_accepted_main_window,W005,W113,True,W113,BASELINE_MAIN_CANDIDATE,2.0,0.0,SAME_DAY
W113,113,07-23,strict_accepted_main_window,True,W113,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,Jw,CP003,104,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP006,103.0,07-13,14.700346694286877,6.0,object_candidate,96.0,derived_non_strict_candidate_window,W004,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,10.0,1.0,STRICT_SHIFT_LE_2D
J132_W006,132,08-11,derived_non_strict_candidate_window,False,,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,P,CP008,126,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP009,126.0,08-05,4.43251062091937,9.0,object_candidate,132.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,6.0,0.0,SAME_DAY
J132_W006,132,08-11,derived_non_strict_candidate_window,False,,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,V,CP008,136,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP008,136.0,08-15,5.944046086988886,8.0,object_candidate,135.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,4.0,0.0,SAME_DAY
J132_W006,132,08-11,derived_non_strict_candidate_window,False,,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,H,CP007,129,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP007,129.0,08-08,4.18188400236334,7.0,object_candidate,132.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,3.0,0.0,SAME_DAY
J132_W006,132,08-11,derived_non_strict_candidate_window,False,,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,Je,CP007,136,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP009,135.0,08-14,8.079157283360857,9.0,object_candidate,135.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,3.0,1.0,STRICT_SHIFT_LE_2D
J132_W006,132,08-11,derived_non_strict_candidate_window,False,,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,Jw,CP004,130,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP008,129.0,08-08,12.877658166367452,8.0,object_candidate,132.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,3.0,1.0,STRICT_SHIFT_LE_2D
J135_W006,135,08-14,derived_non_strict_candidate_window,False,,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,P,CP009,138,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP010,138.0,08-17,3.435673615635273,10.0,object_candidate,135.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,3.0,0.0,SAME_DAY
J135_W006,135,08-14,derived_non_strict_candidate_window,False,,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,V,CP008,136,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP008,136.0,08-15,5.944046086988886,8.0,object_candidate,135.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,1.0,0.0,SAME_DAY
J135_W006,135,08-14,derived_non_strict_candidate_window,False,,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,H,CP007,129,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP007,129.0,08-08,4.18188400236334,7.0,object_candidate,132.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,6.0,0.0,SAME_DAY
J135_W006,135,08-14,derived_non_strict_candidate_window,False,,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,Je,CP007,136,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP009,135.0,08-14,8.079157283360857,9.0,object_candidate,135.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,0.0,1.0,STRICT_SHIFT_LE_2D
J135_W006,135,08-14,derived_non_strict_candidate_window,False,,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,Jw,CP004,130,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP008,129.0,08-08,12.877658166367452,8.0,object_candidate,132.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,6.0,1.0,STRICT_SHIFT_LE_2D
W160,160,09-08,strict_accepted_main_window,True,W160,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,P,CP010,158,V10_WINDOW_CONDITIONED_MAIN,object_strong_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP011,157.0,09-05,12.823138306126877,11.0,object_strong_candidate,160.0,strict_accepted_main_window,W007,W160,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,3.0,1.0,STRICT_SHIFT_LE_2D
W160,160,09-08,strict_accepted_main_window,True,W160,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,V,CP009,161,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP009,161.0,09-09,20.385597040791957,9.0,object_candidate,160.0,strict_accepted_main_window,W007,W160,True,W160,BASELINE_MAIN_CANDIDATE,1.0,0.0,SAME_DAY
W160,160,09-08,strict_accepted_main_window,True,W160,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,H,CP008,155,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP009,155.0,09-03,7.547119065923971,9.0,object_candidate,160.0,strict_accepted_main_window,W007,W160,True,W160,BASELINE_MAIN_CANDIDATE,5.0,0.0,SAME_DAY
W160,160,09-08,strict_accepted_main_window,True,W160,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,Je,CP008,162,V10_WINDOW_CONDITIONED_MAIN,object_strong_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP011,161.0,09-09,12.222166504700208,11.0,object_strong_candidate,160.0,strict_accepted_main_window,W007,W160,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,1.0,1.0,STRICT_SHIFT_LE_2D
W160,160,09-08,strict_accepted_main_window,True,W160,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,Jw,CP005,152,V10_WINDOW_CONDITIONED_MAIN,object_weak_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP009,151.0,08-30,6.373055450561816,9.0,object_weak_candidate,160.0,strict_accepted_main_window,W007,W160,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,9.0,1.0,STRICT_SHIFT_LE_2D
J018_W001,18,04-19,derived_non_strict_candidate_window,False,,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,P,CP001,18,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_weak_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP001,19.0,04-20,6.81960907189607,1.0,object_weak_candidate,18.0,derived_non_strict_candidate_window,W001,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,1.0,1.0,STRICT_SHIFT_LE_2D
J018_W001,18,04-19,derived_non_strict_candidate_window,False,,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,V,CP001,16,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_weak_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_MATCH,baseline,CP001,19.0,04-20,7.635580690902728,1.0,object_weak_candidate,18.0,derived_non_strict_candidate_window,W001,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,1.0,3.0,MATCH_SHIFT_LE_5D
J018_W001,18,04-19,derived_non_strict_candidate_window,False,,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,H,CP001,19,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_weak_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP001,19.0,04-20,27.13516124299768,1.0,object_weak_candidate,18.0,derived_non_strict_candidate_window,W001,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,1.0,0.0,SAME_DAY
J018_W001,18,04-19,derived_non_strict_candidate_window,False,,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,Je,CP001,26,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP001,26.0,04-27,9.063236898836138,1.0,object_candidate,18.0,derived_non_strict_candidate_window,W001,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,8.0,0.0,SAME_DAY
J018_W001,18,04-19,derived_non_strict_candidate_window,False,,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,Jw,CP001,41,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP001,42.0,05-13,17.930325573446215,1.0,object_candidate,45.0,strict_accepted_main_window,W002,W045,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,24.0,1.0,STRICT_SHIFT_LE_2D
W045,45,05-16,strict_accepted_main_window,True,W045,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,P,CP003,45,V10_WINDOW_CONDITIONED_MAIN,object_strong_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP002,43.0,05-14,36.53907648035802,2.0,object_strong_candidate,45.0,strict_accepted_main_window,W002,W045,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,2.0,2.0,STRICT_SHIFT_LE_2D
W045,45,05-16,strict_accepted_main_window,True,W045,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,V,CP003,45,V10_WINDOW_CONDITIONED_MAIN,object_strong_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP003,45.0,05-16,27.560534837650515,3.0,object_strong_candidate,45.0,strict_accepted_main_window,W002,W045,True,W045,BASELINE_MAIN_CANDIDATE,0.0,0.0,SAME_DAY
W045,45,05-16,strict_accepted_main_window,True,W045,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,H,CP002,35,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP002,34.0,05-05,15.142041524674545,2.0,object_candidate,45.0,strict_accepted_main_window,W002,W045,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,11.0,1.0,STRICT_SHIFT_LE_2D
W045,45,05-16,strict_accepted_main_window,True,W045,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,Je,CP003,46,V10_WINDOW_CONDITIONED_MAIN,object_strong_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP002,47.0,05-18,16.133190318293746,2.0,object_strong_candidate,45.0,strict_accepted_main_window,W002,W045,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,2.0,1.0,STRICT_SHIFT_LE_2D
W045,45,05-16,strict_accepted_main_window,True,W045,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,Jw,CP001,41,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP001,42.0,05-13,17.930325573446215,1.0,object_candidate,45.0,strict_accepted_main_window,W002,W045,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,3.0,1.0,STRICT_SHIFT_LE_2D
W081,81,06-21,strict_accepted_main_window,True,W081,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,P,CP005,82,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP003,81.0,06-21,88.22969791047132,3.0,object_candidate,81.0,strict_accepted_main_window,W003,W081,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,0.0,1.0,STRICT_SHIFT_LE_2D
W081,81,06-21,strict_accepted_main_window,True,W081,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,V,CP005,80,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP004,79.0,06-19,33.64512620978273,4.0,object_candidate,81.0,strict_accepted_main_window,W003,W081,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,2.0,1.0,STRICT_SHIFT_LE_2D
W081,81,06-21,strict_accepted_main_window,True,W081,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,H,CP004,77,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP003,77.0,06-17,20.911505434301247,3.0,object_candidate,81.0,strict_accepted_main_window,W003,W081,True,W081,BASELINE_MAIN_CANDIDATE,4.0,0.0,SAME_DAY
W081,81,06-21,strict_accepted_main_window,True,W081,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,Je,CP004,81,V10_WINDOW_CONDITIONED_MAIN,object_weak_candidate,False,NO_ASSIGNED_OBJECT_CANDIDATE,none,,,,,,,,,,,False,,NO_ASSIGNED_CANDIDATE,,,MISSING_ASSIGNED_CANDIDATE
W081,81,06-21,strict_accepted_main_window,True,W081,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,Jw,CP002,83,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP002,83.0,06-23,22.952320115825017,2.0,object_candidate,81.0,strict_accepted_main_window,W003,W081,True,W081,BASELINE_MAIN_CANDIDATE,2.0,0.0,SAME_DAY
J096_W004,96,07-06,derived_non_strict_candidate_window,False,,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,P,CP006,95,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_weak_candidate,False,NO_ASSIGNED_OBJECT_CANDIDATE,none,,,,,,,,,,,False,,NO_ASSIGNED_CANDIDATE,,,MISSING_ASSIGNED_CANDIDATE
J096_W004,96,07-06,derived_non_strict_candidate_window,False,,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,V,CP006,95,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP005,96.0,07-06,13.796163677343454,5.0,object_candidate,96.0,derived_non_strict_candidate_window,W004,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,0.0,1.0,STRICT_SHIFT_LE_2D
J096_W004,96,07-06,derived_non_strict_candidate_window,False,,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,H,CP005,95,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP004,95.0,07-05,18.983733510103495,4.0,object_candidate,96.0,derived_non_strict_candidate_window,W004,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,1.0,0.0,SAME_DAY
J096_W004,96,07-06,derived_non_strict_candidate_window,False,,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,Je,CP005,94,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_weak_candidate,False,NO_ASSIGNED_OBJECT_CANDIDATE,none,,,,,,,,,,,False,,NO_ASSIGNED_CANDIDATE,,,MISSING_ASSIGNED_CANDIDATE
J096_W004,96,07-06,derived_non_strict_candidate_window,False,,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,Jw,CP003,104,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP003,105.0,07-15,39.32602427852923,3.0,object_candidate,113.0,strict_accepted_main_window,W005,W113,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,9.0,1.0,STRICT_SHIFT_LE_2D
W113,113,07-23,strict_accepted_main_window,True,W113,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,P,CP007,113,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP004,112.0,07-22,37.53158983345069,4.0,object_candidate,113.0,strict_accepted_main_window,W005,W113,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,1.0,1.0,STRICT_SHIFT_LE_2D
W113,113,07-23,strict_accepted_main_window,True,W113,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,V,CP007,114,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP006,115.0,07-25,29.489263684853128,6.0,object_candidate,113.0,strict_accepted_main_window,W005,W113,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,2.0,1.0,STRICT_SHIFT_LE_2D
W113,113,07-23,strict_accepted_main_window,True,W113,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,H,CP006,115,V10_WINDOW_CONDITIONED_MAIN,object_strong_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP005,115.0,07-25,47.8697637176624,5.0,object_strong_candidate,113.0,strict_accepted_main_window,W005,W113,True,W113,BASELINE_MAIN_CANDIDATE,2.0,0.0,SAME_DAY
W113,113,07-23,strict_accepted_main_window,True,W113,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,Je,CP006,111,V10_WINDOW_CONDITIONED_MAIN,object_strong_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP003,110.0,07-20,26.1345369708025,3.0,object_strong_candidate,113.0,strict_accepted_main_window,W005,W113,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,3.0,1.0,STRICT_SHIFT_LE_2D
W113,113,07-23,strict_accepted_main_window,True,W113,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,Jw,CP003,104,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP003,105.0,07-15,39.32602427852923,3.0,object_candidate,113.0,strict_accepted_main_window,W005,W113,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,8.0,1.0,STRICT_SHIFT_LE_2D
