window_id,anchor_day,field,bootstrap_id,profile_construction,feature_index,feature_lat_center,lat_bin_left,lat_bin_right,n_raw_lat_points,accepted_window_start,accepted_window_end,analysis_window_start,analysis_window_end,pre_period_start,pre_period_end,post_period_start,post_period_end,pre_post_distance,within_pre_variability,within_post_variability,separation_ratio,pre_post_separation_label,onset_day,midpoint_day,finish_day,duration,progress_monotonicity_corr,n_crossings_025,n_crossings_050,n_crossings_075,progress_quality_label,near_left_boundary,near_right_boundary,sampled_year_indices
W002,45,H,36,latbin_mean_after_lon_mean,9,33.0,32.0,34.0,8,40,48,30,60,30,37,53,60,30.981328406449393,1.8626839617423911,3.6831911177143866,11.172746577433857,clear_separation,47.0,51.0,53.0,7.0,0.9476845399717247,1,1,1,monotonic_clear_progress,False,False,39;39;25;3;29;0;19;25;13;0;41;1;39;29;17;11;20;32;1;4;8;19;29;30;7;33;34;17;20;16;29;11;25;29;27;43;41;29;21;10;44;1;26;8;25
W002,45,H,36,latbin_mean_after_lon_mean,10,35.0,34.0,35.0,5,40,48,30,60,30,37,53,60,33.93578946324942,1.765637142888977,4.496299330554962,10.838752391422643,clear_separation,48.0,51.0,54.0,7.0,0.9150891601957835,1,1,1,monotonic_clear_progress,False,False,39;39;25;3;29;0;19;25;13;0;41;1;39;29;17;11;20;32;1;4;8;19;29;30;7;33;34;17;20;16;29;11;25;29;27;43;41;29;21;10;44;1;26;8;25
W002,45,H,37,latbin_mean_after_lon_mean,0,15.0,15.0,16.0,4,40,48,30,60,30,37,53,60,5.0077256458698685,0.7792688194408584,0.4219591969576868,8.337677072959744,clear_separation,38.0,41.0,51.0,14.0,0.9608922365253872,1,1,1,monotonic_clear_progress,False,False,18;30;12;31;21;9;27;24;3;38;20;32;37;31;13;38;43;41;24;26;10;33;25;14;18;40;1;2;24;15;26;22;31;38;12;41;22;18;36;44;29;17;10;6;6
W002,45,H,37,latbin_mean_after_lon_mean,1,17.0,16.0,18.0,8,40,48,30,60,30,37,53,60,5.045161840904257,0.4156426143188128,0.45197394275328406,11.629934444585261,clear_separation,40.0,45.0,52.0,13.0,0.9682307545857911,1,1,1,monotonic_clear_progress,False,False,18;30;12;31;21;9;27;24;3;38;20;32;37;31;13;38;43;41;24;26;10;33;25;14;18;40;1;2;24;15;26;22;31;38;12;41;22;18;36;44;29;17;10;6;6
W002,45,H,37,latbin_mean_after_lon_mean,2,19.0,18.0,20.0,8,40,48,30,60,30,37,53,60,3.634535815121126,0.38868911921463223,0.48834149824131146,8.288275785982838,clear_separation,45.0,47.0,52.0,8.0,0.8938857028590396,1,1,2,nonmonotonic_progress,False,False,18;30;12;31;21;9;27;24;3;38;20;32;37;31;13;38;43;41;24;26;10;33;25;14;18;40;1;2;24;15;26;22;31;38;12;41;22;18;36;44;29;17;10;6;6
W002,45,H,37,latbin_mean_after_lon_mean,3,21.0,20.0,22.0,8,40,48,30,60,30,37,53,60,0.46483404468654044,1.372957709438424,0.6037113387037607,0.4703205578323336,no_clear_separation,30.0,30.0,30.0,1.0,-0.02862063916617239,3,3,3,no_clear_prepost_separation,True,False,18;30;12;31;21;9;27;24;3;38;20;32;37;31;13;38;43;41;24;26;10;33;25;14;18;40;1;2;24;15;26;22;31;38;12;41;22;18;36;44;29;17;10;6;6
W002,45,H,37,latbin_mean_after_lon_mean,4,23.0,22.0,24.0,8,40,48,30,60,30,37,53,60,3.9991169285258366,2.6225614233439956,0.8243608212594609,2.3203986888793806,clear_separation,35.0,36.0,36.0,2.0,0.6290947170709955,1,1,1,monotonic_clear_progress,False,False,18;30;12;31;21;9;27;24;3;38;20;32;37;31;13;38;43;41;24;26;10;33;25;14;18;40;1;2;24;15;26;22;31;38;12;41;22;18;36;44;29;17;10;6;6
W002,45,H,37,latbin_mean_after_lon_mean,5,25.0,24.0,26.0,8,40,48,30,60,30,37,53,60,8.650694325189761,4.088409327925319,1.1636569539717811,3.2942060746658157,clear_separation,35.0,36.0,37.0,3.0,0.6836171036871294,1,1,1,monotonic_clear_progress,False,False,18;30;12;31;21;9;27;24;3;38;20;32;37;31;13;38;43;41;24;26;10;33;25;14;18;40;1;2;24;15;26;22;31;38;12;41;22;18;36;44;29;17;10;6;6
W002,45,H,37,latbin_mean_after_lon_mean,6,27.0,26.0,28.0,8,40,48,30,60,30,37,53,60,12.084773481228694,5.300794097523976,1.5936208369425913,3.5056704872261095,clear_separation,35.0,36.0,37.0,3.0,0.6951573036544395,1,1,1,monotonic_clear_progress,False,False,18;30;12;31;21;9;27;24;3;38;20;32;37;31;13;38;43;41;24;26;10;33;25;14;18;40;1;2;24;15;26;22;31;38;12;41;22;18;36;44;29;17;10;6;6
W002,45,H,37,latbin_mean_after_lon_mean,7,29.0,28.0,30.0,8,40,48,30,60,30,37,53,60,13.988859618512834,5.94431158026282,1.9646034510836898,3.537491441762945,clear_separation,35.0,36.0,38.0,4.0,0.7035680419567332,1,1,3,nonmonotonic_progress,False,False,18;30;12;31;21;9;27;24;3;38;20;32;37;31;13;38;43;41;24;26;10;33;25;14;18;40;1;2;24;15;26;22;31;38;12;41;22;18;36;44;29;17;10;6;6
W002,45,H,37,latbin_mean_after_lon_mean,8,31.0,30.0,32.0,8,40,48,30,60,30,37,53,60,15.736698354661712,6.000888776900979,2.3734228343752193,3.7583264356841313,clear_separation,35.0,37.0,39.0,5.0,0.8118830019592587,1,1,3,nonmonotonic_progress,False,False,18;30;12;31;21;9;27;24;3;38;20;32;37;31;13;38;43;41;24;26;10;33;25;14;18;40;1;2;24;15;26;22;31;38;12;41;22;18;36;44;29;17;10;6;6
W002,45,H,37,latbin_mean_after_lon_mean,9,33.0,32.0,34.0,8,40,48,30,60,30,37,53,60,18.875908800617253,5.666519859164737,2.7543536896635032,4.483123678597297,clear_separation,35.0,38.0,53.0,19.0,0.9425255263979052,1,3,1,nonmonotonic_progress,False,False,18;30;12;31;21;9;27;24;3;38;20;32;37;31;13;38;43;41;24;26;10;33;25;14;18;40;1;2;24;15;26;22;31;38;12;41;22;18;36;44;29;17;10;6;6
W002,45,H,37,latbin_mean_after_lon_mean,10,35.0,34.0,35.0,5,40,48,30,60,30,37,53,60,22.455086236367606,5.336121312345881,2.870258335207268,5.472592592778094,clear_separation,36.0,50.0,53.0,18.0,0.9727978629809433,1,1,1,monotonic_clear_progress,False,False,18;30;12;31;21;9;27;24;3;38;20;32;37;31;13;38;43;41;24;26;10;33;25;14;18;40;1;2;24;15;26;22;31;38;12;41;22;18;36;44;29;17;10;6;6
W002,45,H,38,latbin_mean_after_lon_mean,0,15.0,15.0,16.0,4,40,48,30,60,30,37,53,60,2.9195431780417493,0.4426818213238448,0.544489257503983,5.9149690274608036,clear_separation,37.0,39.0,54.0,18.0,0.8790856548368907,1,5,1,nonmonotonic_progress,False,False,1;30;0;29;27;6;1;11;12;26;28;23;36;16;3;25;9;8;25;29;15;33;35;30;37;37;6;36;33;30;12;20;42;24;14;36;42;24;14;30;33;14;21;5;37
W002,45,H,38,latbin_mean_after_lon_mean,1,17.0,16.0,18.0,8,40,48,30,60,30,37,53,60,2.550183907562314,0.18787476775389678,0.5293070409871916,7.11168040369482,clear_separation,41.0,53.0,54.0,14.0,0.9118710237251816,3,1,1,nonmonotonic_progress,False,False,1;30;0;29;27;6;1;11;12;26;28;23;36;16;3;25;9;8;25;29;15;33;35;30;37;37;6;36;33;30;12;20;42;24;14;36;42;24;14;30;33;14;21;5;37
W002,45,H,38,latbin_mean_after_lon_mean,2,19.0,18.0,20.0,8,40,48,30,60,30,37,53,60,0.6398976077180123,0.39928888780809757,0.4649960542307099,1.4807561177845892,moderate_separation,30.0,30.0,58.0,29.0,0.32625120076102654,2,2,4,boundary_limited_progress,True,False,1;30;0;29;27;6;1;11;12;26;28;23;36;16;3;25;9;8;25;29;15;33;35;30;37;37;6;36;33;30;12;20;42;24;14;36;42;24;14;30;33;14;21;5;37
W002,45,H,38,latbin_mean_after_lon_mean,3,21.0,20.0,22.0,8,40,48,30,60,30,37,53,60,2.987667913625046,1.2081134193249454,0.36530550842041976,3.797676335192478,clear_separation,35.0,37.0,37.0,3.0,0.685136781787697,1,1,2,nonmonotonic_progress,False,False,1;30;0;29;27;6;1;11;12;26;28;23;36;16;3;25;9;8;25;29;15;33;35;30;37;37;6;36;33;30;12;20;42;24;14;36;42;24;14;30;33;14;21;5;37
W002,45,H,38,latbin_mean_after_lon_mean,4,23.0,22.0,24.0,8,40,48,30,60,30,37,53,60,7.963315443170359,2.2820166790319263,0.3173479420950116,6.12712458917117,clear_separation,36.0,37.0,39.0,4.0,0.770122434702213,1,1,1,monotonic_clear_progress,False,False,1;30;0;29;27;6;1;11;12;26;28;23;36;16;3;25;9;8;25;29;15;33;35;30;37;37;6;36;33;30;12;20;42;24;14;36;42;24;14;30;33;14;21;5;37
W002,45,H,38,latbin_mean_after_lon_mean,5,25.0,24.0,26.0,8,40,48,30,60,30,37,53,60,13.535974981258732,3.477212024038977,0.29523660663460305,7.17622759456087,clear_separation,36.0,38.0,39.0,4.0,0.7933220012463978,1,1,1,monotonic_clear_progress,False,False,1;30;0;29;27;6;1;11;12;26;28;23;36;16;3;25;9;8;25;29;15;33;35;30;37;37;6;36;33;30;12;20;42;24;14;36;42;24;14;30;33;14;21;5;37
W002,45,H,38,latbin_mean_after_lon_mean,6,27.0,26.0,28.0,8,40,48,30,60,30,37,53,60,18.614645406291856,4.583702734744861,0.25331920841347255,7.696738044619961,clear_separation,36.0,38.0,39.0,4.0,0.8022608748663521,1,1,1,monotonic_clear_progress,False,False,1;30;0;29;27;6;1;11;12;26;28;23;36;16;3;25;9;8;25;29;15;33;35;30;37;37;6;36;33;30;12;20;42;24;14;36;42;24;14;30;33;14;21;5;37
W002,45,H,38,latbin_mean_after_lon_mean,7,29.0,28.0,30.0,8,40,48,30,60,30,37,53,60,22.45246580816911,5.411166525844919,0.1824610623832541,8.02787295150376,clear_separation,36.0,38.0,39.0,4.0,0.8116271114009442,1,1,1,monotonic_clear_progress,False,False,1;30;0;29;27;6;1;11;12;26;28;23;36;16;3;25;9;8;25;29;15;33;35;30;37;37;6;36;33;30;12;20;42;24;14;36;42;24;14;30;33;14;21;5;37
W002,45,H,38,latbin_mean_after_lon_mean,8,31.0,30.0,32.0,8,40,48,30,60,30,37,53,60,25.778503954617918,5.876154695512241,0.3176691536953058,8.323938356079584,clear_separation,36.0,38.0,40.0,5.0,0.8549492345178178,1,1,1,monotonic_clear_progress,False,False,1;30;0;29;27;6;1;11;12;26;28;23;36;16;3;25;9;8;25;29;15;33;35;30;37;37;6;36;33;30;12;20;42;24;14;36;42;24;14;30;33;14;21;5;37
W002,45,H,38,latbin_mean_after_lon_mean,9,33.0,32.0,34.0,8,40,48,30,60,30,37,53,60,29.875388124838537,5.858072131230756,0.7444200328731085,9.04973073266324,clear_separation,37.0,38.0,50.0,14.0,0.9260953239702173,1,1,1,monotonic_clear_progress,False,False,1;30;0;29;27;6;1;11;12;26;28;23;36;16;3;25;9;8;25;29;15;33;35;30;37;37;6;36;33;30;12;20;42;24;14;36;42;24;14;30;33;14;21;5;37
W002,45,H,38,latbin_mean_after_lon_mean,10,35.0,34.0,35.0,5,40,48,30,60,30,37,53,60,34.14284182253141,5.637540103479978,1.0614131161278237,10.193485669547682,clear_separation,37.0,39.0,51.0,15.0,0.9584252831191384,1,1,1,monotonic_clear_progress,False,False,1;30;0;29;27;6;1;11;12;26;28;23;36;16;3;25;9;8;25;29;15;33;35;30;37;37;6;36;33;30;12;20;42;24;14;36;42;24;14;30;33;14;21;5;37
W002,45,H,39,latbin_mean_after_lon_mean,0,15.0,15.0,16.0,4,40,48,30,60,30,37,53,60,0.07314087574104633,0.1674204847082592,0.915358261545407,0.1350984695515556,no_clear_separation,35.0,35.0,35.0,1.0,-0.04039507362684183,5,3,3,no_clear_prepost_separation,False,False,27;43;17;34;5;37;32;25;12;23;11;42;2;33;34;15;23;17;2;41;32;44;23;44;21;15;33;10;7;37;38;31;15;1;29;11;17;44;36;6;0;7;23;9;23
W002,45,H,39,latbin_mean_after_lon_mean,1,17.0,16.0,18.0,8,40,48,30,60,30,37,53,60,0.14154119212344085,0.07853593673439718,0.9253888567182003,0.2819756879126067,no_clear_separation,31.0,31.0,42.0,12.0,0.18698596936348352,5,5,5,no_clear_prepost_separation,True,False,27;43;17;34;5;37;32;25;12;23;11;42;2;33;34;15;23;17;2;41;32;44;23;44;21;15;33;10;7;37;38;31;15;1;29;11;17;44;36;6;0;7;23;9;23
W002,45,H,39,latbin_mean_after_lon_mean,2,19.0,18.0,20.0,8,40,48,30,60,30,37,53,60,1.3845157996547641,0.4378581966869888,0.8260094824694306,2.1909189110313854,clear_separation,36.0,37.0,38.0,3.0,0.36213090027879563,4,4,4,nonmonotonic_progress,False,False,27;43;17;34;5;37;32;25;12;23;11;42;2;33;34;15;23;17;2;41;32;44;23;44;21;15;33;10;7;37;38;31;15;1;29;11;17;44;36;6;0;7;23;9;23
W002,45,H,39,latbin_mean_after_lon_mean,3,21.0,20.0,22.0,8,40,48,30,60,30,37,53,60,4.849678374898758,1.0576348584891093,0.5404703847261771,6.06928535586986,clear_separation,37.0,38.0,51.0,15.0,0.829893687727092,1,3,3,nonmonotonic_progress,False,False,27;43;17;34;5;37;32;25;12;23;11;42;2;33;34;15;23;17;2;41;32;44;23;44;21;15;33;10;7;37;38;31;15;1;29;11;17;44;36;6;0;7;23;9;23
W002,45,H,39,latbin_mean_after_lon_mean,4,23.0,22.0,24.0,8,40,48,30,60,30,37,53,60,9.727277142372259,1.865318066056716,0.35129135049328397,8.776717332098425,clear_separation,37.0,39.0,52.0,16.0,0.9245213297670087,1,3,1,nonmonotonic_progress,False,False,27;43;17;34;5;37;32;25;12;23;11;42;2;33;34;15;23;17;2;41;32;44;23;44;21;15;33;10;7;37;38;31;15;1;29;11;17;44;36;6;0;7;23;9;23
W002,45,H,39,latbin_mean_after_lon_mean,5,25.0,24.0,26.0,8,40,48,30,60,30,37,53,60,14.780762027942728,2.700588979917484,0.7697651720153544,8.518301810610286,clear_separation,37.0,39.0,53.0,17.0,0.9507432084233761,1,3,1,nonmonotonic_progress,False,False,27;43;17;34;5;37;32;25;12;23;11;42;2;33;34;15;23;17;2;41;32;44;23;44;21;15;33;10;7;37;38;31;15;1;29;11;17;44;36;6;0;7;23;9;23
W002,45,H,39,latbin_mean_after_lon_mean,6,27.0,26.0,28.0,8,40,48,30,60,30,37,53,60,19.015735977526674,3.345022744920925,1.2800526147128721,8.222886979737373,clear_separation,37.0,50.0,53.0,17.0,0.9612092763107398,1,1,1,monotonic_clear_progress,False,False,27;43;17;34;5;37;32;25;12;23;11;42;2;33;34;15;23;17;2;41;32;44;23;44;21;15;33;10;7;37;38;31;15;1;29;11;17;44;36;6;0;7;23;9;23
W002,45,H,39,latbin_mean_after_lon_mean,7,29.0,28.0,30.0,8,40,48,30,60,30,37,53,60,21.722832859469236,3.7636467102195184,1.6991463059769103,7.953013337703287,clear_separation,37.0,50.0,53.0,17.0,0.9624195493008725,1,1,1,monotonic_clear_progress,False,False,27;43;17;34;5;37;32;25;12;23;11;42;2;33;34;15;23;17;2;41;32;44;23;44;21;15;33;10;7;37;38;31;15;1;29;11;17;44;36;6;0;7;23;9;23
W002,45,H,39,latbin_mean_after_lon_mean,8,31.0,30.0,32.0,8,40,48,30,60,30,37,53,60,23.912772415390464,4.079634822693265,2.2411144320817584,7.566436019374741,clear_separation,38.0,50.0,53.0,16.0,0.9525021471695675,1,1,1,monotonic_clear_progress,False,False,27;43;17;34;5;37;32;25;12;23;11;42;2;33;34;15;23;17;2;41;32;44;23;44;21;15;33;10;7;37;38;31;15;1;29;11;17;44;36;6;0;7;23;9;23
W002,45,H,39,latbin_mean_after_lon_mean,9,33.0,32.0,34.0,8,40,48,30,60,30,37,53,60,27.13462502477887,4.337286154166918,2.964487704271278,7.43233782662652,clear_separation,38.0,50.0,53.0,16.0,0.9386076639885433,3,1,1,nonmonotonic_progress,False,False,27;43;17;34;5;37;32;25;12;23;11;42;2;33;34;15;23;17;2;41;32;44;23;44;21;15;33;10;7;37;38;31;15;1;29;11;17;44;36;6;0;7;23;9;23
W002,45,H,39,latbin_mean_after_lon_mean,10,35.0,34.0,35.0,5,40,48,30,60,30,37,53,60,30.646505809106202,4.574067419429639,3.4796115468827793,7.61056057418958,clear_separation,47.0,50.0,53.0,7.0,0.9320033904137099,3,1,1,nonmonotonic_progress,False,False,27;43;17;34;5;37;32;25;12;23;11;42;2;33;34;15;23;17;2;41;32;44;23;44;21;15;33;10;7;37;38;31;15;1;29;11;17;44;36;6;0;7;23;9;23
W002,45,H,40,latbin_mean_after_lon_mean,0,15.0,15.0,16.0,4,40,48,30,60,30,37,53,60,4.191573671345395,0.22465103502793227,0.3440918334607659,14.739784544354068,clear_separation,40.0,47.0,53.0,14.0,0.9750137077939703,1,1,1,monotonic_clear_progress,False,False,16;38;19;33;7;31;29;15;16;18;5;18;22;13;36;16;27;7;37;24;31;27;25;39;6;39;35;38;6;9;34;10;34;26;4;20;24;11;30;11;25;9;24;28;43
W002,45,H,40,latbin_mean_after_lon_mean,1,17.0,16.0,18.0,8,40,48,30,60,30,37,53,60,3.861040467634666,0.11510925152788332,0.2580899947645321,20.691576984529632,clear_separation,41.0,50.0,53.0,13.0,0.962005580366984,3,1,1,nonmonotonic_progress,False,False,16;38;19;33;7;31;29;15;16;18;5;18;22;13;36;16;27;7;37;24;31;27;25;39;6;39;35;38;6;9;34;10;34;26;4;20;24;11;30;11;25;9;24;28;43
W002,45,H,40,latbin_mean_after_lon_mean,2,19.0,18.0,20.0,8,40,48,30,60,30,37,53,60,2.020954433721272,0.21146520477054764,0.14703874668805383,11.274377453791434,clear_separation,50.0,52.0,53.0,4.0,0.8264117831770361,1,1,1,monotonic_clear_progress,False,False,16;38;19;33;7;31;29;15;16;18;5;18;22;13;36;16;27;7;37;24;31;27;25;39;6;39;35;38;6;9;34;10;34;26;4;20;24;11;30;11;25;9;24;28;43
W002,45,H,40,latbin_mean_after_lon_mean,3,21.0,20.0,22.0,8,40,48,30,60,30,37,53,60,1.5062519608673028,0.6368691160556637,0.2463675158113574,3.4107551850061206,clear_separation,36.0,36.0,37.0,2.0,0.6768570899718495,1,1,3,nonmonotonic_progress,False,False,16;38;19;33;7;31;29;15;16;18;5;18;22;13;36;16;27;7;37;24;31;27;25;39;6;39;35;38;6;9;34;10;34;26;4;20;24;11;30;11;25;9;24;28;43
W002,45,H,40,latbin_mean_after_lon_mean,4,23.0,22.0,24.0,8,40,48,30,60,30,37,53,60,6.1553658356097,1.2716396786386213,0.5480193004718785,6.765405942834245,clear_separation,36.0,38.0,40.0,5.0,0.8197506586570431,1,1,1,monotonic_clear_progress,False,False,16;38;19;33;7;31;29;15;16;18;5;18;22;13;36;16;27;7;37;24;31;27;25;39;6;39;35;38;6;9;34;10;34;26;4;20;24;11;30;11;25;9;24;28;43
W002,45,H,40,latbin_mean_after_lon_mean,5,25.0,24.0,26.0,8,40,48,30,60,30,37,53,60,10.808427383893104,2.100792955098882,0.9003647070883289,7.202838771228591,clear_separation,36.0,38.0,42.0,7.0,0.8776229764682766,1,1,1,monotonic_clear_progress,False,False,16;38;19;33;7;31;29;15;16;18;5;18;22;13;36;16;27;7;37;24;31;27;25;39;6;39;35;38;6;9;34;10;34;26;4;20;24;11;30;11;25;9;24;28;43
W002,45,H,40,latbin_mean_after_lon_mean,6,27.0,26.0,28.0,8,40,48,30,60,30,37,53,60,14.427404773012313,2.9329866208275917,1.2115855045433364,6.962071999996446,clear_separation,36.0,38.0,42.0,7.0,0.8952103825819915,1,1,1,monotonic_clear_progress,False,False,16;38;19;33;7;31;29;15;16;18;5;18;22;13;36;16;27;7;37;24;31;27;25;39;6;39;35;38;6;9;34;10;34;26;4;20;24;11;30;11;25;9;24;28;43
W002,45,H,40,latbin_mean_after_lon_mean,7,29.0,28.0,30.0,8,40,48,30,60,30,37,53,60,16.88947017978262,3.549087706722048,1.4940662542047676,6.697979205327305,clear_separation,36.0,38.0,42.0,7.0,0.9093044008857629,1,1,3,nonmonotonic_progress,False,False,16;38;19;33;7;31;29;15;16;18;5;18;22;13;36;16;27;7;37;24;31;27;25;39;6;39;35;38;6;9;34;10;34;26;4;20;24;11;30;11;25;9;24;28;43
W002,45,H,40,latbin_mean_after_lon_mean,8,31.0,30.0,32.0,8,40,48,30,60,30,37,53,60,18.86079387137488,3.864601563390238,1.945259375485307,6.492683411805982,clear_separation,36.0,39.0,53.0,18.0,0.9382027383934836,1,1,1,monotonic_clear_progress,False,False,16;38;19;33;7;31;29;15;16;18;5;18;22;13;36;16;27;7;37;24;31;27;25;39;6;39;35;38;6;9;34;10;34;26;4;20;24;11;30;11;25;9;24;28;43
W002,45,H,40,latbin_mean_after_lon_mean,9,33.0,32.0,34.0,8,40,48,30,60,30,37,53,60,20.815468131211674,3.987947094195988,2.719493457680187,6.206679871469918,clear_separation,37.0,42.0,54.0,18.0,0.9644423962795848,1,3,1,nonmonotonic_progress,False,False,16;38;19;33;7;31;29;15;16;18;5;18;22;13;36;16;27;7;37;24;31;27;25;39;6;39;35;38;6;9;34;10;34;26;4;20;24;11;30;11;25;9;24;28;43
W002,45,H,40,latbin_mean_after_lon_mean,10,35.0,34.0,35.0,5,40,48,30,60,30,37,53,60,22.871387664822578,4.144738043287248,3.4076213165433273,6.056753015875983,clear_separation,37.0,50.0,54.0,18.0,0.9710566418573524,1,1,1,monotonic_clear_progress,False,False,16;38;19;33;7;31;29;15;16;18;5;18;22;13;36;16;27;7;37;24;31;27;25;39;6;39;35;38;6;9;34;10;34;26;4;20;24;11;30;11;25;9;24;28;43
W002,45,H,41,latbin_mean_after_lon_mean,0,15.0,15.0,16.0,4,40,48,30,60,30,37,53,60,2.2343635969309616,1.2574693601774243,0.36001226127302743,2.762768451025203,clear_separation,35.0,36.0,37.0,3.0,0.5079324652082599,3,3,3,nonmonotonic_progress,False,False,42;22;3;2;34;24;27;15;16;19;16;34;19;10;33;19;38;32;41;13;40;39;27;27;28;19;33;30;12;30;6;32;23;12;41;30;20;38;21;24;13;4;40;36;42
W002,45,H,41,latbin_mean_after_lon_mean,1,17.0,16.0,18.0,8,40,48,30,60,30,37,53,60,1.7257268866142113,1.1226639598841075,0.47890426095602834,2.1550463653765437,clear_separation,34.0,35.0,36.0,3.0,0.4349408965887814,3,3,4,nonmonotonic_progress,False,False,42;22;3;2;34;24;27;15;16;19;16;34;19;10;33;19;38;32;41;13;40;39;27;27;28;19;33;30;12;30;6;32;23;12;41;30;20;38;21;24;13;4;40;36;42
W002,45,H,41,latbin_mean_after_lon_mean,2,19.0,18.0,20.0,8,40,48,30,60,30,37,53,60,0.2072643429874006,0.6912886713072339,0.6433883125201874,0.3105835276978,no_clear_separation,30.0,30.0,30.0,1.0,0.20713821841889193,4,4,4,no_clear_prepost_separation,True,False,42;22;3;2;34;24;27;15;16;19;16;34;19;10;33;19;38;32;41;13;40;39;27;27;28;19;33;30;12;30;6;32;23;12;41;30;20;38;21;24;13;4;40;36;42
W002,45,H,41,latbin_mean_after_lon_mean,3,21.0,20.0,22.0,8,40,48,30,60,30,37,53,60,3.481971756137682,0.3428923316616874,0.8397339969450286,5.888540905788895,clear_separation,37.0,40.0,42.0,6.0,0.8168301583509302,1,1,3,nonmonotonic_progress,False,False,42;22;3;2;34;24;27;15;16;19;16;34;19;10;33;19;38;32;41;13;40;39;27;27;28;19;33;30;12;30;6;32;23;12;41;30;20;38;21;24;13;4;40;36;42
W002,45,H,41,latbin_mean_after_lon_mean,4,23.0,22.0,24.0,8,40,48,30,60,30,37,53,60,7.631774021159799,1.5124421856767185,1.084739565959353,5.876965688940602,clear_separation,36.0,38.0,40.0,5.0,0.8278770043635746,1,1,3,nonmonotonic_progress,False,False,42;22;3;2;34;24;27;15;16;19;16;34;19;10;33;19;38;32;41;13;40;39;27;27;28;19;33;30;12;30;6;32;23;12;41;30;20;38;21;24;13;4;40;36;42
W002,45,H,41,latbin_mean_after_lon_mean,5,25.0,24.0,26.0,8,40,48,30,60,30,37,53,60,11.95353044631156,3.0187450810990413,1.3353608455917083,5.490693450074656,clear_separation,36.0,37.0,40.0,5.0,0.8139608361489217,1,1,3,nonmonotonic_progress,False,False,42;22;3;2;34;24;27;15;16;19;16;34;19;10;33;19;38;32;41;13;40;39;27;27;28;19;33;30;12;30;6;32;23;12;41;30;20;38;21;24;13;4;40;36;42
W002,45,H,41,latbin_mean_after_lon_mean,6,27.0,26.0,28.0,8,40,48,30,60,30,37,53,60,15.497748962285186,4.536253533636682,1.2876906157633812,5.322080213930733,clear_separation,36.0,37.0,39.0,4.0,0.8015460302829169,1,1,3,nonmonotonic_progress,False,False,42;22;3;2;34;24;27;15;16;19;16;34;19;10;33;19;38;32;41;13;40;39;27;27;28;19;33;30;12;30;6;32;23;12;41;30;20;38;21;24;13;4;40;36;42
W002,45,H,41,latbin_mean_after_lon_mean,7,29.0,28.0,30.0,8,40,48,30,60,30,37,53,60,17.702285442931498,5.814884139629498,0.9307302609835233,5.24853168047006,clear_separation,36.0,37.0,39.0,4.0,0.8060146492543755,1,1,3,nonmonotonic_progress,False,False,42;22;3;2;34;24;27;15;16;19;16;34;19;10;33;19;38;32;41;13;40;39;27;27;28;19;33;30;12;30;6;32;23;12;41;30;20;38;21;24;13;4;40;36;42
W002,45,H,41,latbin_mean_after_lon_mean,8,31.0,30.0,32.0,8,40,48,30,60,30,37,53,60,19.175513806131676,6.718221118632528,0.6402248029547764,5.211837937103458,clear_separation,35.0,37.0,38.0,4.0,0.8382424679480639,1,1,3,nonmonotonic_progress,False,False,42;22;3;2;34;24;27;15;16;19;16;34;19;10;33;19;38;32;41;13;40;39;27;27;28;19;33;30;12;30;6;32;23;12;41;30;20;38;21;24;13;4;40;36;42
W002,45,H,41,latbin_mean_after_lon_mean,9,33.0,32.0,34.0,8,40,48,30,60,30,37,53,60,20.74965196572066,7.246118946540605,0.7323234142431829,5.201429308483981,clear_separation,35.0,37.0,50.0,16.0,0.8811245211703275,1,1,3,nonmonotonic_progress,False,False,42;22;3;2;34;24;27;15;16;19;16;34;19;10;33;19;38;32;41;13;40;39;27;27;28;19;33;30;12;30;6;32;23;12;41;30;20;38;21;24;13;4;40;36;42
W002,45,H,41,latbin_mean_after_lon_mean,10,35.0,34.0,35.0,5,40,48,30,60,30,37,53,60,22.292685840062404,7.489134538796861,0.9032874953765031,5.312575022867728,clear_separation,35.0,37.0,51.0,17.0,0.9009476566667861,1,3,1,nonmonotonic_progress,False,False,42;22;3;2;34;24;27;15;16;19;16;34;19;10;33;19;38;32;41;13;40;39;27;27;28;19;33;30;12;30;6;32;23;12;41;30;20;38;21;24;13;4;40;36;42
W002,45,H,42,latbin_mean_after_lon_mean,0,15.0,15.0,16.0,4,40,48,30,60,30,37,53,60,2.9122352583735847,0.17469024985132364,1.0801789126412586,4.641496253815478,clear_separation,46.0,53.0,57.0,12.0,0.8976503709517407,1,1,1,monotonic_clear_progress,False,False,25;43;21;42;24;15;34;17;1;43;38;34;7;20;9;8;26;35;0;38;34;44;43;20;34;32;0;42;36;23;43;20;28;30;8;31;43;0;1;23;3;33;16;17;27
W002,45,H,42,latbin_mean_after_lon_mean,1,17.0,16.0,18.0,8,40,48,30,60,30,37,53,60,2.156571605953104,0.2825128055735604,0.9588985271859656,3.4743868515454897,clear_separation,46.0,53.0,57.0,12.0,0.8615912271673902,1,3,1,nonmonotonic_progress,False,False,25;43;21;42;24;15;34;17;1;43;38;34;7;20;9;8;26;35;0;38;34;44;43;20;34;32;0;42;36;23;43;20;28;30;8;31;43;0;1;23;3;33;16;17;27
