window,source,target,source_family,target_family,same_family_edge,tau,graph_entry,pcmci_graph_selected,val_matrix,p_matrix,edge_interpretation,direction_semantics,q_within_window,pcmci_plus_supported,support_rule,abs_val_matrix,lead_lag_label,lead_lag_group,direction_label,same_day_coupling_flag,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,lag0_signed_r,lag0_abs_r,evidence_tier,recommended_usage,failure_reason,risk_note,suggested_reverse_direction,pair_phi_risk,v1_lead_lag_yes,v1_available,pcmci_plus_any_supported_1to5,pcmci_plus_supported_tau,exact_lag_agreement,lag_band_agreement,agreement_band
T1,Jw_strength,H_zonal_width,Jw,H,False,4,,False,0.06204010539252179,0.4080364864906187,lagged_direct_edge_control,source(t-tau)->target(t),0.7718747128057319,False,graph_selected_and_window_BH_q_le_alpha,0.06204010539252179,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,-0.032719479613504,0.032719479613504,-0.0206619248277048,0.0206619248277048,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
T1,Jw_strength,Je_axis_lat,Jw,Je,False,5,,False,-0.14569935774780435,0.05164687551306535,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.14569935774780435,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,-0.225752738738521,0.225752738738521,-0.1299088374745926,0.1299088374745926,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
T1,Jw_strength,Je_meridional_width,Jw,Je,False,1,,False,0.08247885513987645,0.2710109727283557,lagged_direct_edge_control,source(t-tau)->target(t),0.7058812753654348,False,graph_selected_and_window_BH_q_le_alpha,0.08247885513987645,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,3,-0.0761743032929617,0.0761743032929617,0.0082129578836695,0.0082129578836695,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
T1,Jw_strength,Je_strength,Jw,Je,False,5,,False,-0.12822377437139879,0.08627084266345386,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.12822377437139879,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,0.1622226760051037,0.1622226760051037,-0.0783033524473832,0.0783033524473832,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
T1,Jw_strength,P_main_band_share,Jw,P,False,1,,False,0.08520933442650963,0.25540933394719073,lagged_direct_edge_control,source(t-tau)->target(t),0.7045866926888665,False,graph_selected_and_window_BH_q_le_alpha,0.08520933442650963,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,-0.1179491619586857,0.1179491619586857,0.1183420243026629,0.1183420243026629,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
T1,Jw_strength,P_main_minus_south,Jw,P,False,1,,False,0.08572887785191904,0.25251227817519206,lagged_direct_edge_control,source(t-tau)->target(t),0.7045866926888665,False,graph_selected_and_window_BH_q_le_alpha,0.08572887785191904,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,4,-0.1114700301269009,0.1114700301269009,0.103115550458889,0.103115550458889,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
T1,Jw_strength,P_north_band_share_35_45,Jw,P,False,2,,False,-0.09902081237235778,0.18600140605087254,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.09902081237235778,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,-0.1166132386973378,0.1166132386973378,-0.0761043112972142,0.0761043112972142,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
T1,Jw_strength,P_north_minus_main_35_45,Jw,P,False,1,,False,-0.0955813753867706,0.20183212970779785,lagged_direct_edge_control,source(t-tau)->target(t),0.665402735464208,False,graph_selected_and_window_BH_q_le_alpha,0.0955813753867706,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,4,0.1070548411233109,0.1070548411233109,-0.1277644611483182,0.1277644611483182,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
T1,Jw_strength,P_south_band_share_18_24,Jw,P,False,1,,False,-0.060922337570956074,0.41655090872906547,lagged_direct_edge_control,source(t-tau)->target(t),0.7730883301239239,False,graph_selected_and_window_BH_q_le_alpha,0.060922337570956074,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,4,0.0656547685606633,0.0656547685606633,-0.0454995366915766,0.0454995366915766,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
T1,Jw_strength,P_spread_lat,Jw,P,False,4,,False,-0.07843509443969482,0.2966487307618992,lagged_direct_edge_control,source(t-tau)->target(t),0.7089135282982664,False,graph_selected_and_window_BH_q_le_alpha,0.07843509443969482,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,3,-0.1652123579912209,0.1652123579912209,-0.1106596377910856,0.1106596377910856,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
T1,Jw_strength,P_total_centroid_lat_10_50,Jw,P,False,5,,False,0.0566165836479988,0.450305929874561,lagged_direct_edge_control,source(t-tau)->target(t),0.7880353772804818,False,graph_selected_and_window_BH_q_le_alpha,0.0566165836479988,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,-0.1216869569445213,0.1216869569445213,0.0570216678038917,0.0570216678038917,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
T1,Jw_strength,V_NS_diff,Jw,V,False,3,,False,-0.04345946655522889,0.5623991598491058,lagged_direct_edge_control,source(t-tau)->target(t),0.8441468871029463,False,graph_selected_and_window_BH_q_le_alpha,0.04345946655522889,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,-0.1810382111199704,0.1810382111199704,0.1081970221780518,0.1081970221780518,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
T1,Jw_strength,V_pos_centroid_lat,Jw,V,False,5,,False,0.06362192308736747,0.396164559803728,lagged_direct_edge_control,source(t-tau)->target(t),0.7691390461823705,False,graph_selected_and_window_BH_q_le_alpha,0.06362192308736747,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,3,-0.0746145332898334,0.0746145332898334,-0.001994282935927,0.001994282935927,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
T1,Jw_strength,V_strength,Jw,V,False,1,,False,0.05761983399474761,0.4423065072034385,lagged_direct_edge_control,source(t-tau)->target(t),0.7854114464969859,False,graph_selected_and_window_BH_q_le_alpha,0.05761983399474761,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,-0.205739918009672,0.205739918009672,0.1586145743325766,0.1586145743325766,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
T1,P_main_band_share,H_centroid_lat,P,H,False,5,,False,0.11350762620003502,0.12922559856952925,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.11350762620003502,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,0.1691879207588181,0.1691879207588181,0.1497240291960517,0.1497240291960517,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,minor,False,True,False,,False,False,neither_supported
T1,P_main_band_share,H_strength,P,H,False,1,,False,-0.12321110746701029,0.10034764783563674,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.12321110746701029,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,0.2469102153790227,0.2469102153790227,0.2235537229639868,0.2235537229639868,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,moderate,False,True,False,,False,False,neither_supported
T1,P_main_band_share,H_west_extent_lon,P,H,False,2,,False,-0.10624089751735104,0.15811431810908394,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.10624089751735104,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,bidirectional_close,True,1,-0.4881474943122701,0.4881474943122701,-0.4887228915504071,0.4887228915504071,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,none,False,True,False,,False,False,neither_supported
T1,P_main_band_share,H_zonal_width,P,H,False,1,,False,0.14621841165518729,0.05081086452765832,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.14621841165518729,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,bidirectional_close,True,1,0.2521410767468888,0.2521410767468888,0.234054919456499,0.234054919456499,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,none,False,True,False,,False,False,neither_supported
T1,P_main_band_share,Je_axis_lat,P,Je,False,4,,False,-0.054818801838744505,0.4661022056089442,lagged_direct_edge_control,source(t-tau)->target(t),0.7957759692194977,False,graph_selected_and_window_BH_q_le_alpha,0.054818801838744505,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,bidirectional_close,True,1,0.2949565145427189,0.2949565145427189,0.2895352444624593,0.2895352444624593,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,none,False,True,False,,False,False,neither_supported
T1,P_main_band_share,Je_meridional_width,P,Je,False,5,,False,0.10193142363068264,0.17333196070117335,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.10193142363068264,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,1,0.0566516963416739,0.0566516963416739,0.0512953320614974,0.0512953320614974,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
T1,P_main_band_share,Je_strength,P,Je,False,5,,False,0.12199130022748429,0.10378389502100434,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.12199130022748429,lead_lag_no_same_day_only,lead_lag_no,same_day_only,True,1,-0.2401823782815645,0.2401823782815645,-0.2564681401511908,0.2564681401511908,Tier5c_no_same_day_only,do not use as lead-lag candidate; retain as same-day coupling evidence,same_day_only_without_positive_lag_support,same_day_coupling,,none,False,True,False,,False,False,neither_supported
T1,P_main_band_share,Jw_axis_lat,P,Jw,False,3,,False,-0.12416483795307295,0.09677909595559081,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.12416483795307295,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,-0.2018409467599153,0.2018409467599153,-0.0695686765690848,0.0695686765690848,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
T1,P_main_band_share,Jw_meridional_width,P,Jw,False,3,,False,-0.12304477253279791,0.09985084006112865,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.12304477253279791,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,4,-0.0995907135364623,0.0995907135364623,-0.0279915343206368,0.0279915343206368,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
T1,P_main_band_share,Jw_strength,P,Jw,False,4,,False,0.12455730706516047,0.09666040352262578,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.12455730706516047,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,4,0.2076287288136435,0.2076287288136435,0.1183420243026629,0.1183420243026629,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
T1,P_main_band_share,V_NS_diff,P,V,False,2,,False,0.13758866191990263,0.0670335460508295,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.13758866191990263,lead_lag_no_reverse_dominant,lead_lag_no,reverse_dominant,True,1,0.6462056705825021,0.6462056705825021,0.7558871814836615,0.7558871814836615,Tier5b_no_reverse_dominant,do not use original direction; inspect suggested reverse if scientifically relevant,reverse_lag_dominant,reverse_direction,V_NS_diff -> P_main_band_share,none,False,True,False,,False,False,neither_supported
T1,P_main_band_share,V_pos_centroid_lat,P,V,False,5,,False,0.06910683129816639,0.3579865529890365,lagged_direct_edge_control,source(t-tau)->target(t),0.7488468149777958,False,graph_selected_and_window_BH_q_le_alpha,0.06910683129816639,lead_lag_no_reverse_dominant,lead_lag_no,reverse_dominant,True,1,0.4625405656376516,0.4625405656376516,0.5377522748787416,0.5377522748787416,Tier5b_no_reverse_dominant,do not use original direction; inspect suggested reverse if scientifically relevant,reverse_lag_dominant,reverse_direction,V_pos_centroid_lat -> P_main_band_share,none,False,True,False,,False,False,neither_supported
T1,P_main_band_share,V_strength,P,V,False,5,,False,0.10547805168371183,0.15877252588337307,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.10547805168371183,lead_lag_no_reverse_dominant,lead_lag_no,reverse_dominant,True,1,0.5393380588087556,0.5393380588087556,0.6569482209491625,0.6569482209491625,Tier5b_no_reverse_dominant,do not use original direction; inspect suggested reverse if scientifically relevant,reverse_lag_dominant,reverse_direction,V_strength -> P_main_band_share,none,False,True,False,,False,False,neither_supported
T1,P_main_minus_south,H_centroid_lat,P,H,False,1,,False,0.13583580590575517,0.06903836368929443,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.13583580590575517,lead_lag_ambiguous_marginal_statistical_support,lead_lag_ambiguous,direction_not_assessed_as_strict_due_to_marginal_stat_support,True,1,0.2590102957626707,0.2590102957626707,0.2637225444644807,0.2637225444644807,Tier4d_ambiguous_marginal_statistical_support,expanded temporal risk pool only; useful for feedback/same-day/transition audit,marginal_statistical_support,marginal,,minor,False,True,False,,False,False,neither_supported
T1,P_main_minus_south,H_strength,P,H,False,1,,False,0.09673284893767904,0.19642729002080916,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.09673284893767904,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,0.173204911215462,0.173204911215462,0.1324881311238967,0.1324881311238967,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,moderate,False,True,False,,False,False,neither_supported
T1,P_main_minus_south,H_west_extent_lon,P,H,False,1,,False,-0.1282688966590546,0.08794859301869482,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.1282688966590546,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,bidirectional_close,True,1,-0.3936878906588135,0.3936878906588135,-0.3882236712030767,0.3882236712030767,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,none,False,True,False,,False,False,neither_supported
T1,P_main_minus_south,H_zonal_width,P,H,False,3,,False,0.11157659351233508,0.13591204380336133,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.11157659351233508,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,2,0.1566356146562615,0.1566356146562615,0.1296510589437737,0.1296510589437737,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
T1,P_main_minus_south,Je_axis_lat,P,Je,False,1,,False,0.07617632075493798,0.3108199172710267,lagged_direct_edge_control,source(t-tau)->target(t),0.716560887121828,False,graph_selected_and_window_BH_q_le_alpha,0.07617632075493798,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,bidirectional_close,True,1,0.3618296645858124,0.3618296645858124,0.3353868185181481,0.3353868185181481,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,none,False,True,False,,False,False,neither_supported
T1,P_main_minus_south,Je_meridional_width,P,Je,False,5,,False,0.11458739399665446,0.1255988276239942,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.11458739399665446,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,0.0375529751847104,0.0375529751847104,0.0282757008521545,0.0282757008521545,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
T1,P_main_minus_south,Je_strength,P,Je,False,3,,False,0.14396442839187612,0.0545244579593978,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.14396442839187612,lead_lag_no_same_day_only,lead_lag_no,same_day_only,True,1,-0.2148019589790402,0.2148019589790402,-0.2491363865310432,0.2491363865310432,Tier5c_no_same_day_only,do not use as lead-lag candidate; retain as same-day coupling evidence,same_day_only_without_positive_lag_support,same_day_coupling,,none,False,True,False,,False,False,neither_supported
T1,P_main_minus_south,Jw_axis_lat,P,Jw,False,4,,False,-0.12127741716770696,0.10583753499614418,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.12127741716770696,lead_lag_ambiguous_direction_uncertain,lead_lag_ambiguous,direction_uncertain,False,5,-0.2277960380826668,0.2277960380826668,-0.0497510719177179,0.0497510719177179,Tier4c_ambiguous_direction_uncertain,expanded temporal risk pool only; useful for feedback/same-day/transition audit,direction_difference_not_stable,direction_uncertain,,none,False,True,False,,False,False,neither_supported
T1,P_main_minus_south,Jw_meridional_width,P,Jw,False,1,,False,-0.14616901608316887,0.05023825885234302,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.14616901608316887,lead_lag_ambiguous_marginal_statistical_support,lead_lag_ambiguous,direction_not_assessed_as_strict_due_to_marginal_stat_support,False,4,-0.1335629681569187,0.1335629681569187,-0.0539133501366898,0.0539133501366898,Tier4d_ambiguous_marginal_statistical_support,expanded temporal risk pool only; useful for feedback/same-day/transition audit,marginal_statistical_support,marginal,,none,False,True,False,,False,False,neither_supported
T1,P_main_minus_south,Jw_strength,P,Jw,False,3,,False,0.13578499889367435,0.07072892136574668,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.13578499889367435,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,4,0.196894515332835,0.196894515332835,0.103115550458889,0.103115550458889,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
T1,P_main_minus_south,V_NS_diff,P,V,False,5,,False,0.11763140355325949,0.11579733826144614,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.11763140355325949,lead_lag_no_reverse_dominant,lead_lag_no,reverse_dominant,True,1,0.6134335037407964,0.6134335037407964,0.7084891341430676,0.7084891341430676,Tier5b_no_reverse_dominant,do not use original direction; inspect suggested reverse if scientifically relevant,reverse_lag_dominant,reverse_direction,V_NS_diff -> P_main_minus_south,none,False,True,False,,False,False,neither_supported
T1,P_main_minus_south,V_pos_centroid_lat,P,V,False,5,,False,0.05554787320889305,0.4601840549390328,lagged_direct_edge_control,source(t-tau)->target(t),0.7944881665987785,False,graph_selected_and_window_BH_q_le_alpha,0.05554787320889305,lead_lag_no_reverse_dominant,lead_lag_no,reverse_dominant,True,1,0.4427504754148116,0.4427504754148116,0.5216846253425825,0.5216846253425825,Tier5b_no_reverse_dominant,do not use original direction; inspect suggested reverse if scientifically relevant,reverse_lag_dominant,reverse_direction,V_pos_centroid_lat -> P_main_minus_south,none,False,True,False,,False,False,neither_supported
T1,P_main_minus_south,V_strength,P,V,False,4,,False,0.11107020404494312,0.13770857880357254,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.11107020404494312,lead_lag_no_reverse_dominant,lead_lag_no,reverse_dominant,True,1,0.4849996995859846,0.4849996995859846,0.5765539482748134,0.5765539482748134,Tier5b_no_reverse_dominant,do not use original direction; inspect suggested reverse if scientifically relevant,reverse_lag_dominant,reverse_direction,V_strength -> P_main_minus_south,none,False,True,False,,False,False,neither_supported
T1,P_north_band_share_35_45,H_centroid_lat,P,H,False,5,,False,0.10032719598700487,0.1802334119612849,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.10032719598700487,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,1,0.1204459369553335,0.1204459369553335,0.1221166693085211,0.1221166693085211,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,minor,False,True,False,,False,False,neither_supported
T1,P_north_band_share_35_45,H_strength,P,H,False,4,,False,-0.13214770305764934,0.0778379246631459,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.13214770305764934,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,3,-0.0950806340978152,0.0950806340978152,-0.0042747113312818,0.0042747113312818,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,moderate,False,True,False,,False,False,neither_supported
T1,P_north_band_share_35_45,H_west_extent_lon,P,H,False,4,,False,-0.10356183504964998,0.16771959848558335,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.10356183504964998,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,bidirectional_close,True,1,-0.2689257254138309,0.2689257254138309,-0.2662903515158096,0.2662903515158096,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,none,False,True,False,,False,False,neither_supported
T1,P_north_band_share_35_45,H_zonal_width,P,H,False,1,,False,-0.05460175426000818,0.46661409104234186,lagged_direct_edge_control,source(t-tau)->target(t),0.7957759692194977,False,graph_selected_and_window_BH_q_le_alpha,0.05460175426000818,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,3,0.086759653411189,0.086759653411189,-0.0456167302282247,0.0456167302282247,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
T1,P_north_band_share_35_45,Je_axis_lat,P,Je,False,1,-->,True,0.2636333301482327,0.00043994133452886344,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.2636333301482327,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,1,0.4249063941286414,0.4249063941286414,0.3659607897943825,0.3659607897943825,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,,False,False,V1_only
T1,P_north_band_share_35_45,Je_meridional_width,P,Je,False,1,,False,0.06173716611690183,0.4103338628763941,lagged_direct_edge_control,source(t-tau)->target(t),0.7724390434123571,False,graph_selected_and_window_BH_q_le_alpha,0.06173716611690183,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,2,0.0408973591233702,0.0408973591233702,0.0454692393490123,0.0454692393490123,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
T1,P_north_band_share_35_45,Je_strength,P,Je,False,4,,False,-0.1426651256676372,0.056068482723972544,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.1426651256676372,lead_lag_ambiguous_same_day_dominant,lead_lag_ambiguous,same_day_dominant,True,1,-0.3908278787794668,0.3908278787794668,-0.4376777585917062,0.4376777585917062,Tier4b_ambiguous_same_day_dominant,expanded temporal risk pool only; useful for feedback/same-day/transition audit,same_day_exceeds_positive_lag,same_day_dominant,,none,False,True,False,,False,False,neither_supported
T1,P_north_band_share_35_45,Jw_axis_lat,P,Jw,False,4,,False,0.08995069877731826,0.22981186785938856,lagged_direct_edge_control,source(t-tau)->target(t),0.6898901524958257,False,graph_selected_and_window_BH_q_le_alpha,0.08995069877731826,lead_lag_no_same_day_only,lead_lag_no,same_day_only,True,1,0.1827839340191066,0.1827839340191066,0.2195942617401318,0.2195942617401318,Tier5c_no_same_day_only,do not use as lead-lag candidate; retain as same-day coupling evidence,same_day_only_without_positive_lag_support,same_day_coupling,,none,False,True,False,,False,False,neither_supported
T1,P_north_band_share_35_45,Jw_meridional_width,P,Jw,False,4,,False,-0.10838057916675861,0.14755627951227035,lagged_direct_edge_control,source(t-tau)->target(t),0.6652276008216654,False,graph_selected_and_window_BH_q_le_alpha,0.10838057916675861,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,1,-0.1048789918660534,0.1048789918660534,-0.0628755768403478,0.0628755768403478,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
T1,P_north_band_share_35_45,Jw_strength,P,Jw,False,2,,False,-0.025110390213639693,0.7379291266390079,lagged_direct_edge_control,source(t-tau)->target(t),0.9356040306844954,False,graph_selected_and_window_BH_q_le_alpha,0.025110390213639693,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,0.0916742898309562,0.0916742898309562,-0.0761043112972142,0.0761043112972142,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
