field,bootstrap_id,retreat_start_day,retreat_end_day,P_proj_change,P_dist_change,D_pre_change,D_post_change,R_diff_change,orthogonal_ratio_change,daily_cos_mean,retreat_interpretation
H,356,44,47,-0.021353867692538886,-0.014524402214848853,-0.9594604273304572,-0.2658981336133692,0.0012006375716100415,-0.09179894464077218,-0.15385241674085717,mixed_retreat_and_reorganization
H,357,44,46,-0.014095506805997193,-0.013436894736133853,-0.380590208899819,0.029882685624306404,0.0015801091840682568,-0.037046040715851436,-0.16445279564532278,true_backward_retreat
H,358,45,48,-0.0021889543580076998,0.010938346345093608,-0.3334292138033721,-0.4980868666533551,-0.0001370058918483963,-0.08049697731916389,0.002396261824773066,mixed_retreat_and_reorganization
H,359,44,45,-0.007830700876758356,-0.007023137109413713,-0.15246885603233906,0.1842572028318159,0.0007258695215909272,0.002135511515656552,-0.17619420017344817,true_backward_retreat
H,360,40,48,-0.25251889397359945,-0.20324108443041877,-4.70997969322591,2.5412364771989404,0.005057726409727681,-0.15591178202866315,-0.488924514770535,true_backward_retreat
H,361,43,48,-0.0849280562846162,-0.06600732877344417,-1.7962614766636325,0.573933313291497,0.009517730365701138,-0.0937050319647072,-0.2189844927068508,true_backward_retreat
H,362,43,45,-0.028330130495109462,-0.01178957086798349,-0.686818894792669,-0.14090800960901362,0.0020797640151458685,-0.046298925430961146,-0.23965949907816889,mixed_retreat_and_reorganization
H,363,40,44,-0.1595093362049405,-0.11013478016804962,-1.4927217458410276,2.984232727931678,0.0020752849930454342,0.07609933904842162,-0.5817981627348665,true_backward_retreat
H,365,43,47,-0.07094106061336258,-0.01171682409253716,-1.3840303431035412,-0.23900426739955005,0.002623024878890212,-0.05387827927502142,-0.333822765794118,mixed_retreat_and_reorganization
H,366,44,46,-0.03478841432902963,-0.030124435823117524,-0.8721727317766312,0.19912811929417984,0.0011552499977869335,-0.05170877980072469,-0.3502167792520425,true_backward_retreat
H,367,42,45,-0.03812332378271205,-0.030250117874743743,-0.8011785634533091,0.4804045265870762,0.0017290592246905767,-0.01909131818281884,-0.34610432203609826,true_backward_retreat
H,368,41,47,-0.2207652317880064,-0.19702993881165332,-4.5489957238750565,3.8094607658847526,0.0024019541798053767,-0.0589123279136648,-0.5615817244178788,true_backward_retreat
H,369,43,47,-0.062122800016856106,-0.022952340746652755,-1.3419183376561357,-0.10207370241023561,0.0031771673937575073,-0.0704341149774999,-0.2960987135427634,mixed_retreat_and_reorganization
H,370,40,47,-0.05906258470860387,-0.04575579511739786,-1.0810513946276776,0.3183683222578475,0.0072984441163883584,-0.06182587501511427,-0.04911016008439072,true_backward_retreat
H,371,44,46,-0.03292227361429867,-0.03191261544753121,-0.8506499742235452,0.6061210112180095,0.0021890079108584093,-0.01917393243928761,-0.3802035368446841,true_backward_retreat
H,374,43,45,-0.015386821548951768,-0.010974306416948021,-0.12189215127309616,0.3054394979840911,0.0011195484835606617,0.010711918775492324,-0.16042488251211612,true_backward_retreat
H,375,42,47,-0.14055612886840452,-0.07840454615995929,-3.1898665801223007,0.3462444034466845,0.006573525047814166,-0.1631290288138415,-0.38347417860582567,true_backward_retreat
H,376,43,48,-0.12574094874641684,-0.11347517250034533,-2.4492595671723825,1.2056436269153483,0.003654053340344521,-0.11644630863594782,-0.35144300208424134,true_backward_retreat
H,377,44,47,-0.032560581967483904,-0.02211653170729455,-1.0688532871423906,-0.05838029637967779,0.0034024696340404503,-0.08806680639662876,-0.2365423013197625,mixed_retreat_and_reorganization
H,378,43,47,-0.041815026149017775,-0.01122656996448379,-1.3898779128783847,-0.5732921327888931,0.0028052290966850135,-0.14253579552968026,-0.17477071171463354,mixed_retreat_and_reorganization
H,380,43,45,-0.05123038224206722,-0.03914740959393154,-1.0211627400113468,0.6173597154722508,0.002140150844440303,-0.022417140572750682,-0.46807594699721344,true_backward_retreat
H,383,39,47,-0.06658418385698328,-0.047414370663887706,-0.5343730920829577,1.4495187010782367,0.010395786016768715,0.07463658868588506,-0.14977847816802473,true_backward_retreat
H,384,41,47,-0.26808850229183234,-0.08783235918611887,-4.388948815034103,0.09396606581741462,0.0032557603449595574,-0.1609543437678338,-0.5150915600695559,true_backward_retreat
H,385,40,45,-0.1080348203414499,-0.0841841153779519,-1.2958831162130515,1.9282362207279924,0.003901356753893248,0.03720044976015616,-0.2916656376493161,true_backward_retreat
H,386,40,46,-0.07485464718445534,-0.07182265090046203,-1.8653509427045192,0.6103865292745372,0.005209018109981534,-0.10384924998708983,-0.22890497610321148,true_backward_retreat
H,387,40,45,-0.18314255523206402,-0.12888332837279498,-1.5812107046796031,2.8023128016106087,0.0025970181324960206,0.07409478496016725,-0.48759546295103695,true_backward_retreat
H,389,44,45,-0.00436965689818819,-0.003920610504471511,-0.22662731129832636,-0.08986642086873609,0.0018849292690952257,-0.028860029640091517,-0.09525130970636542,mixed_retreat_and_reorganization
H,391,41,48,-0.2750434380284773,-0.17391525794355622,-5.575931327972251,2.24100028250046,0.00241718165747995,-0.15453688236910057,-0.597980097266178,true_backward_retreat
H,392,39,43,-0.07087727535474919,-0.05341220845982725,-0.7468116905117572,1.4277523814582924,0.003627911866289635,0.05789237736579267,-0.28285307575659663,true_backward_retreat
H,393,44,49,-0.09436703819306813,-0.029724335819539927,-2.990570923274243,-1.225613599067084,0.00628297092748531,-0.25907621220002247,-0.2314674089554229,mixed_retreat_and_reorganization
H,394,44,47,-0.03462809417376611,-0.028984672905437103,-1.2714313292429527,-0.26024299639295023,0.002727807104050739,-0.12919440361007387,-0.17119961672047937,mixed_retreat_and_reorganization
H,395,44,47,-0.0853759521148264,-0.04028981476506266,-1.7686594567500205,0.3682559575707849,-0.0007939507327784368,-0.0701847771334568,-0.6039117413667604,true_backward_retreat
H,396,43,45,-0.060529344134043095,-0.045550781262620466,-1.0512084015473242,0.44960856913693004,0.000744652413047775,-0.0459513463888134,-0.5642377351394199,true_backward_retreat
H,397,39,47,-0.15545191724948515,-0.032928543586341785,-2.0942413246620095,-0.6348120342827075,0.0048625299368586505,-0.14852288248955514,-0.2228075808648587,mixed_retreat_and_reorganization
H,398,40,47,-0.3054375285247994,-0.20371838007723986,-3.83119212958509,1.8566601984622002,0.007296606090615443,-0.1586585096196768,-0.30185686131283046,true_backward_retreat
H,399,43,49,-0.22164297768349883,-0.0044991236643864285,-3.927398653770135,-1.8107496597051709,0.005391653385678485,-0.2356314673981454,-0.42828648079805665,mixed_retreat_and_reorganization
H,400,40,46,-0.11385463052818051,-0.08240556855363185,-1.1145794195244294,2.4741658232419503,0.003798217421175254,0.08498131401166226,-0.30506192738511123,true_backward_retreat
H,401,40,45,-0.08396030363375345,-0.0726571661038875,-1.3050819634055761,1.7541599091272548,0.0033035113734808386,0.03351540074968273,-0.3298548257847287,true_backward_retreat
H,402,43,47,-0.056121357833017915,-0.03985517787182319,-1.508449713272551,-0.05365928605060333,0.0036180577943187853,-0.10572091133850683,-0.20329645962204573,mixed_retreat_and_reorganization
H,403,45,48,-0.010790417437222977,-0.006412779117065837,-0.8115731484324833,-0.48591776252799157,0.0014172298308777753,-0.07790233799571397,-0.09079298092572692,mixed_retreat_and_reorganization
H,404,44,45,-0.00035515813018793807,-0.0011605301199394402,-0.09610115536340125,-0.06333798959549419,0.00023313706677563495,-0.010934348941858879,-0.008153986694896592,mixed_retreat_and_reorganization
H,405,43,45,-0.05555263184361836,-0.04887246097745607,-1.061014409824315,0.8577115778850288,0.001434242393650531,-0.01611796846549743,-0.5241308165533912,true_backward_retreat
H,406,44,47,-0.0398579576267436,-0.03892458755454975,-1.1579002350105103,0.44190198034236516,0.003628960653956903,-0.07440105144209903,-0.35991296974720793,true_backward_retreat
H,407,45,46,-0.00219027331342303,-0.0013200095095454722,-0.1435953290208669,-0.08407116320033126,0.0010885542355794087,-0.017993842279635575,-0.04701263428579529,mixed_retreat_and_reorganization
H,408,44,47,-0.03790616807617042,-0.020631250362954212,-0.9595933217903063,0.03610871325949283,0.0018648709247749418,-0.05032946355745646,-0.31965914037403537,true_backward_retreat
H,409,44,45,-0.0087045244860674,-0.007818634121431245,-0.1018536489256121,0.18144762000777526,0.0006634668661236187,0.006948733429888665,-0.22410629853871897,true_backward_retreat
H,410,40,48,-0.1411065444026106,-0.1176981378625872,-1.695103402223154,2.5976079270003662,0.008427052878761998,0.06793710378678838,-0.2314846093798853,true_backward_retreat
H,411,44,47,-0.07856655549409863,-0.0574944241379608,-1.5557711089310935,0.7386260986374449,0.0009578857812035935,-0.05839066476868812,-0.39458355251166294,true_backward_retreat
H,412,44,47,-0.05500181171019003,-0.03164688216240785,-1.383564070724585,-0.02044024978159964,0.002446023677749931,-0.08858071866169898,-0.38464591912787105,mixed_retreat_and_reorganization
H,413,43,48,-0.12828206979998463,-0.09633914952486583,-2.184197765074771,0.6484672174235273,0.003970593577548254,-0.11690521168533347,-0.3287153885844126,true_backward_retreat
H,414,40,47,-0.2351156461548842,-0.1795697681812125,-3.254033179856915,3.0594915139967718,0.010983564904812892,-0.05101001963850749,-0.32549695213057017,true_backward_retreat
H,415,44,45,-0.003638505666086256,-0.0029659325490135613,-0.2114551675383307,-0.08509614702843393,0.000548372140524167,-0.019418840049911956,-0.15784393539662042,mixed_retreat_and_reorganization
H,416,44,45,-0.000885958648517704,0.00021935674043793707,-0.07271788248151445,-0.05850813441415603,0.00037229430400886887,-0.010206544702487386,-0.028564123268111214,mixed_retreat_and_reorganization
H,417,42,48,-0.31162094156164666,-0.1034265150423953,-5.458010808792173,-0.5396412498020116,0.006075340343193014,-0.2631543023922318,-0.5587791128074867,mixed_retreat_and_reorganization
H,418,44,47,-0.07780656484109849,-0.009934245994727697,-1.727123984080416,-0.8127713429595627,0.0019761526760400105,-0.18396304392136553,-0.32121921983198143,mixed_retreat_and_reorganization
H,419,43,47,-0.10018343545868302,-0.06000086773640145,-2.0555732502303563,0.5823807382564272,0.002118395820608354,-0.0712717072897966,-0.36522535049099414,true_backward_retreat
H,420,43,45,-0.036988169445094976,-0.020395124221301297,-0.6696504265896444,0.13036414950112096,0.0006584603229193853,-0.027471128416416468,-0.23768039585753797,true_backward_retreat
H,422,43,45,-0.021340333460402428,-0.01613282591958698,-0.2544838953341948,0.3065150872005429,0.0017986644432665955,0.004408644570289166,-0.18181854964337338,true_backward_retreat
H,423,43,48,-0.047083200511937706,-0.027498402159442437,-1.5627841042411958,-0.24039197587895522,0.0008039607016974148,-0.14772997531707532,-0.19355695949394178,mixed_retreat_and_reorganization
H,424,41,48,-0.08914695914547344,-0.08667804424861897,-2.3403723571250454,0.8388240559859188,0.006815257559170007,-0.11075672791034669,-0.2486335174638974,true_backward_retreat
H,425,41,45,-0.07436263251983982,-0.06365352903644567,-1.3068512199132138,0.9864717705968289,0.0016089744799254735,-0.030053492833509055,-0.33209473980496823,true_backward_retreat
H,426,40,48,-0.19039563108868673,-0.1210102771144273,-3.0589238807220758,0.8589634601271445,0.0034277275665309803,-0.14569479081718234,-0.3997220482025286,true_backward_retreat
H,427,42,47,-0.05534887516925724,-0.014168330155009512,-1.6886337116828276,-0.4604414006882136,0.0016208479093030581,-0.11257845076825798,-0.26418964929212935,mixed_retreat_and_reorganization
H,428,44,47,-0.1009686497305502,-0.08461568116213658,-2.2390015137878994,1.1923101440672195,0.0007887589018663599,-0.08295213204011151,-0.5633169093078961,true_backward_retreat
H,429,39,45,-0.2235925096558355,-0.1461668482663444,-2.17939790750248,3.0829325560002054,0.0049168727012149915,0.005312605437727602,-0.533137904316555,true_backward_retreat
H,430,39,47,-0.10016299151608393,-0.06638417982287992,-0.6825207540443641,1.4268602958700871,0.010933294171898367,0.04691291493257321,-0.11700728643223043,true_backward_retreat
H,433,40,46,-0.03576889363439689,-0.024746551600935196,-0.013308325639723506,0.8371681581687103,0.0021296667027436156,0.05364072868630798,-0.08148020468910187,true_backward_retreat
H,434,42,47,-0.10953782216726893,-0.06150426015737254,-2.2195068020519706,0.16910478884713687,0.0014692340408080096,-0.12209618771865863,-0.40810865834245036,true_backward_retreat
H,435,44,48,-0.09410986389498166,-0.02762275125442759,-2.3877691006714485,-0.27944418863380793,0.0033452826413401526,-0.11522423844966653,-0.4754803574397458,mixed_retreat_and_reorganization
H,437,43,48,-0.1749708704897439,-0.13168629049344355,-2.8629839581564047,1.0108425307527318,0.006194188502522402,-0.146898579441009,-0.4515872254733605,true_backward_retreat
H,438,40,46,-0.15308694813790275,-0.1373594621335974,-2.626982224729515,2.705862728151649,0.0035125277474631345,-0.00025259962283166737,-0.3536434169100217,true_backward_retreat
H,439,42,48,-0.17331623496030024,-0.11166049750152995,-2.401435735264889,0.9749809615643485,0.0036345803986536085,-0.09762605284888065,-0.36042037964810997,true_backward_retreat
H,440,44,46,-0.030724292797133013,-0.029187931458316996,-0.7386857798733448,0.4266726270686423,0.0005735411343107399,-0.02635800481572001,-0.3943575974617755,true_backward_retreat
H,441,41,45,-0.08697232386902098,-0.05979193691107654,-1.3349760390382777,0.7274281337217516,0.002414565682233416,-0.035782304304883494,-0.41779673624572,true_backward_retreat
H,442,43,47,-0.04932617239339254,-0.028627279881482615,-1.1529046651787986,0.06918144035145879,0.005290217158707589,-0.06383198393645648,-0.17332783912753852,true_backward_retreat
H,443,40,48,-0.33687398543352937,-0.22334441463665544,-4.195670341710361,2.8828740329548115,0.006480937108035878,-0.08887794454309594,-0.4483641115203622,true_backward_retreat
H,444,43,49,-0.18363283961785937,-0.03262606676562185,-3.6959908054637687,-0.827134380754666,0.0033330614024532634,-0.25374850218243744,-0.42425679922996334,mixed_retreat_and_reorganization
H,445,40,42,-0.012713180068431307,-0.006636438127231692,0.1997974162594076,0.527931074532578,0.0004317395600573759,0.06173470490249533,-0.11067805509674189,mixed_retreat_and_reorganization
H,447,43,45,-0.03471596523273657,-0.021394383045917675,-0.9938661165152727,-0.23352851237093475,0.004374439749504688,-0.07076332819354614,-0.19052205018969828,mixed_retreat_and_reorganization
H,448,40,47,-0.15047831176658638,-0.1390166491272144,-2.5514845692043915,2.6264797913386495,0.003952721506329748,-0.0004893222886208359,-0.39839799046103647,true_backward_retreat
H,449,43,47,-0.16663080795987462,-0.11435271903468214,-2.817118782372644,1.333309401657635,0.0016438191408699732,-0.09185787154786776,-0.5085760518789467,true_backward_retreat
H,450,44,48,-0.09817207117816512,-0.08987549349498669,-2.2598742856326473,0.7386609957349126,0.0013138061249579058,-0.1358613761539081,-0.41109084140026897,true_backward_retreat
H,451,40,48,-0.18925830481511685,-0.10838959376079105,-2.989701196644168,1.1233269617760957,0.0035427601462451053,-0.08943462795828805,-0.3702526695882427,true_backward_retreat
H,452,40,47,-0.23752612898420183,-0.1766938281705221,-3.2817429576131145,1.5859353861017542,0.0035129212746548566,-0.14463282844376774,-0.35297947337144336,true_backward_retreat
H,453,40,47,-0.08415437218238869,-0.05845856499407159,-0.669913925907303,1.789583848981314,0.0055390191292156166,0.07397407595431171,-0.20865989396146625,true_backward_retreat
H,454,45,46,-0.0021480181338878745,-0.0004522376688310681,-0.32978716494593385,-0.27251044829100834,0.0005107504684279673,-0.03791382979105018,-0.04453874859451371,mixed_retreat_and_reorganization
H,456,39,48,-0.15959984938737698,-0.13511093264639884,-1.8449329540309352,1.711126115455663,0.0045983182731564876,-0.024872248158738286,-0.16253870925655717,true_backward_retreat
H,457,43,48,-0.11093778802287035,-0.10102948943121265,-2.317381551401949,1.5396729598138013,0.00103534546236983,-0.06922117568712854,-0.4462413226479029,true_backward_retreat
H,458,43,47,-0.1375167187300122,-0.09478613990424445,-2.0989226028986643,1.378493702348222,0.0017798294194926179,-0.036373951432246476,-0.6365211961172925,true_backward_retreat
H,459,42,47,-0.20778210020144827,-0.14736283375008608,-3.1101246308832255,1.899115134508441,0.0006178734441822931,-0.07129436914352832,-0.4842174487873205,true_backward_retreat
H,460,43,47,-0.05702969380961498,-0.033260098306338026,-1.8708490119063264,-0.3634308319204891,0.002073791627316801,-0.1334873696558343,-0.20586799104143866,mixed_retreat_and_reorganization
H,461,42,48,-0.18593718347103116,0.01298017394913642,-2.7479739177468705,-1.5287830282742902,0.0019016808041131261,-0.2706349353034906,-0.37518185995047854,mixed_retreat_and_reorganization
H,463,42,47,-0.13670429954375374,-0.10483591773905843,-3.310369077099031,1.4521070632705015,0.004567308660953562,-0.09821704873491985,-0.4550681475935555,true_backward_retreat
H,464,44,47,-0.06473306544465462,-0.06401924974030188,-1.70119994512876,0.9569358018910208,0.0020755843227657778,-0.07093977902620893,-0.3989037794898405,true_backward_retreat
H,465,45,48,-0.000868681807064231,0.003059952313661518,-0.3290475259293135,-0.36741079685257994,0.0014212990237816303,-0.055736255128240986,0.011261334223806388,off_axis_reorganization_or_projection_specific_retreat
H,467,40,47,-0.18779399882228887,-0.1546159241861796,-2.8555878071411263,2.3116488288416246,0.005874499509869735,-0.039483480197580384,-0.25367050162388427,true_backward_retreat
H,468,44,45,-0.013508652260310283,-0.006224207335389864,-0.2980168064560029,0.012224772072939594,3.545919034297906e-05,-0.0162879806109493,-0.3882254886943083,true_backward_retreat
H,470,43,47,-0.10412102942517004,-0.0926623002308074,-1.9603477192347842,1.203321901874066,0.0029419437284526895,-0.06587565778535201,-0.37788282003637247,true_backward_retreat
H,471,40,46,-0.06411539536413702,-0.05364515820745369,-0.9424008523224323,1.5656878670950238,0.002869815024187483,0.043114025568776776,-0.23335202724323909,true_backward_retreat
H,472,40,48,-0.25772060405497066,-0.09672933185786825,-5.359709985230335,-1.389339204286708,0.008416600681453668,-0.43138703216043145,-0.3505347714165446,mixed_retreat_and_reorganization
H,473,42,45,-0.06423439712403683,-0.036998370370695366,-0.890582055371623,0.29793235230459025,0.0011931212686296933,-0.03669728983310583,-0.29676767155078787,true_backward_retreat
H,475,39,47,-0.09202409248001853,-0.09125371610846822,-1.663141074023586,1.0057248899491356,0.007050790339697244,-0.07206908067145751,-0.1556394523444229,true_backward_retreat
H,476,43,48,-0.05913205852039061,-0.04346679504204565,-1.2280966256079004,0.6616267048736191,0.0006771957835243203,-0.029356907032705437,-0.22454346934104596,true_backward_retreat
H,477,43,48,-0.11318305296039471,-0.08504493407879637,-3.158623895423357,-0.1433905153867503,0.006422201792434801,-0.2043929864124026,-0.32457199352725635,mixed_retreat_and_reorganization
H,478,43,48,-0.11555283933146288,-0.09656200572941881,-3.341617518671386,1.5110925714161763,-0.0007361782069539302,-0.11734080973947932,-0.4281718686411785,true_backward_retreat
H,479,41,48,-0.2214198827551529,-0.15179782201743863,-3.4553629201430747,1.708642351120032,0.0011453207207483551,-0.1063329289086366,-0.48492132535854443,true_backward_retreat
H,480,41,48,-0.25249545402414686,-0.20223520437519654,-3.6177762879131867,2.4530420923097607,0.00286028849210207,-0.0940207981403263,-0.4882921653739464,true_backward_retreat
H,481,41,47,-0.19539287851005743,-0.1067033872629144,-3.502117432182457,0.24883660025457743,0.0031106278220783823,-0.19719007469962213,-0.4076155248963072,true_backward_retreat
H,484,44,47,-0.04357097866296933,-0.043400225317550944,-1.5449713384326582,0.4015121076105963,0.006298351077324127,-0.08967474863937318,-0.2874815097746793,true_backward_retreat
H,485,43,46,-0.03178814110986089,-0.035453045658094984,-1.0459460055153063,0.19950467568884278,0.0021201870202240958,-0.07227765017897739,-0.1805243768994802,true_backward_retreat
H,486,42,47,-0.2219910240113377,-0.16233948600284426,-2.261835152643628,3.185640272785845,0.004182042049697521,0.03809517496032061,-0.55080951565235,true_backward_retreat
H,487,43,46,-0.06076851151936702,-0.02813285179979863,-1.4130710995187066,0.06859796184191147,0.0013567367769373728,-0.06046060443775281,-0.5051879718525815,true_backward_retreat
H,488,40,45,-0.05210042478644311,-0.026753318817339833,0.07663819679131567,1.1157859288606442,-0.0005956639792205065,0.08239926799760863,-0.2035426970321778,true_backward_retreat
H,489,43,46,-0.04495994134661663,-0.04220995498969121,-1.0015671851946442,0.36458981418242153,0.0041337725412333715,-0.05234044744817409,-0.23367997240711347,true_backward_retreat
H,490,44,47,-0.02771277471432676,-0.004202490351856603,-0.785607244747883,-0.38667937709991396,0.0012325329064069024,-0.08959722381971369,-0.15887701207144211,mixed_retreat_and_reorganization
H,491,40,42,-0.045060954547903154,-0.02567494809461357,-0.15950566119022103,0.7796561350956015,0.001240506998592461,0.046121748837707865,-0.3721159208935044,true_backward_retreat
H,493,43,46,-0.050251474890676384,-0.04126748314406409,-1.169001744701145,0.3171695496661613,0.0033601401518174034,-0.06169007745953181,-0.2959888117419356,true_backward_retreat
H,494,45,47,-0.06679136420073972,-0.04949984099124105,-1.613153332455468,0.7260436332411819,0.0018428306476993006,-0.0670126762539906,-0.6123325636420256,true_backward_retreat
H,495,40,47,-0.0674948649770411,-0.058276058634519845,-1.1036752126627238,1.0114588818978056,0.005017434002429155,-0.008341558124696336,-0.16197456499917254,true_backward_retreat
H,496,43,47,-0.18844885931834476,-0.06183391601525934,-3.424517234168306,-0.2973742070824743,0.005912106020565133,-0.1884906784086164,-0.41194429199763394,mixed_retreat_and_reorganization
H,498,43,45,-0.011843184572968513,-0.009033300601020589,-0.2685880365875146,0.16736303447789602,0.0008993681693646449,-0.004733837383362721,-0.1644887021462402,true_backward_retreat
H,499,43,46,-0.07464817447226102,-0.05514342922787052,-1.3898303447437135,0.3033228087135713,0.005209572685160979,-0.0921101341244627,-0.24029678128618062,true_backward_retreat
H,500,45,48,-0.051518713876347155,-0.04963898532581207,-1.4380712617469342,0.6190761190948226,0.00047708832725090744,-0.0854396341212115,-0.3650703157557417,true_backward_retreat
H,501,45,48,-0.062403900659226075,-0.051308798993428884,-1.3388811004895942,0.4603250503065892,0.002878358492349964,-0.092413060043118,-0.32544080048448354,true_backward_retreat
H,502,39,46,-0.19007044650152616,-0.10303738632724896,-1.0283514652848007,3.3639804909400315,0.00656892423057398,0.1114887827791245,-0.40346832612473016,true_backward_retreat
H,503,40,47,-0.2470861720932146,-0.20929040665325105,-4.004128249780179,3.209814600728924,0.004333114358832879,-0.07745476176800409,-0.49366141182317025,true_backward_retreat
H,504,40,47,-0.13868661390167097,-0.10371709797258027,-2.278977460826148,1.3864635485375594,0.00943170829477702,-0.05609392059174276,-0.3281076420637356,true_backward_retreat
H,506,44,47,-0.06042567803871668,-0.058512449861090554,-1.326534868406683,0.7111418192569943,0.003740922796112933,-0.07656225350102375,-0.37546577746440474,true_backward_retreat
H,507,42,49,-0.2782437091191534,-0.05481023055920464,-5.3314484925358,-2.130886915986972,0.0060594209989560666,-0.37419065663479206,-0.4009130498117043,mixed_retreat_and_reorganization
H,508,40,47,-0.3094784641837518,-0.22767608839120979,-3.943342655865595,4.09330657662062,0.006173255743127104,-4.4575685720915637e-05,-0.468370180097862,true_backward_retreat
H,509,44,46,-0.004117563673439184,-0.0024260253429775336,-0.47839331850791744,-0.364624582122282,0.002566475287371861,-0.05957082260360577,-0.05179236280085905,mixed_retreat_and_reorganization
H,510,39,46,-0.19971905667827017,-0.0917629324829316,-0.7901996886812617,3.6057501813606425,0.004514685195780355,0.12379630040031625,-0.3477555894310944,true_backward_retreat
H,511,44,47,-0.09080608347289526,-0.07710707540443806,-1.8663852316014609,1.070130025736514,0.0036486407355208472,-0.06445795740491117,-0.49720216200675676,true_backward_retreat
H,512,43,45,-0.0037512721038918118,-0.004767059022542874,-0.148949251957748,-0.018566955002333074,0.003437704967694355,-0.015722282205046845,-0.028050417735772864,mixed_retreat_and_reorganization
H,513,44,48,-0.005379438840603545,0.012004537198928356,-0.6300196524796924,-0.7738456848244386,0.001469174714523791,-0.09248746244494777,-0.038544198531169825,mixed_retreat_and_reorganization
H,514,43,48,-0.15734677142390963,-0.0021815140604627414,-2.7098300299069553,-1.292793758457658,0.0043174199325694,-0.22888744691092866,-0.3041948939148572,mixed_retreat_and_reorganization
H,515,43,48,-0.0862712752787691,-0.04373211981624081,-1.9653400154437701,-0.25851814715957033,0.004145707192424797,-0.15025817107367842,-0.2763772448382089,mixed_retreat_and_reorganization
H,516,40,45,-0.12591462728942726,-0.10603162629573021,-1.88599290034717,2.4711660492781533,0.003906562085564058,0.036465311070574574,-0.44058265540814273,true_backward_retreat
H,517,43,44,-0.005276311086086227,-0.0039779850717027165,-0.00012842592175665857,0.16385765150178777,0.0007482198722286171,0.009718982931520181,-0.14686785348948297,true_backward_retreat
H,518,43,45,-0.001659641355383601,-0.002514027634115512,-0.12921085241540986,-0.034353303802108215,0.0006839516160429548,-0.0124945720088869,-0.019576742596400885,mixed_retreat_and_reorganization
H,519,43,47,-0.11228726915728493,-0.08599172766883473,-2.0935057733070703,1.3093661289107406,0.0009124461948123441,-0.046604517975307125,-0.583930907905355,true_backward_retreat
H,520,43,48,-0.07673267376165821,-0.06726535023828034,-1.0747007131850967,1.0848169924374922,0.005443656058215507,-0.007925820178169729,-0.25799841749615554,true_backward_retreat
H,521,43,48,-0.14352488525072649,-0.10741312057244246,-2.5628396305801786,1.4974293142509856,0.0038594495910411197,-0.06302006978928568,-0.46229683555263634,true_backward_retreat
H,522,43,48,-0.022475962367185964,-0.012689849031894851,-0.9070557808661555,-0.31695935035567757,0.003449413586361527,-0.10001438940555243,-0.08026355407325868,mixed_retreat_and_reorganization
H,523,40,48,-0.2169981951347023,-0.11036226920600134,-3.229363570983832,0.7358723801348663,0.0038228737012940828,-0.1314071528946128,-0.3834863133971862,true_backward_retreat
H,524,40,48,-0.242013200868899,-0.1607191481536872,-3.693013975049327,1.2872650534667933,0.007663377595439447,-0.1675633497417237,-0.33397970795762755,true_backward_retreat
H,525,45,46,-0.0013537384293030863,-0.001271616267471909,-0.11946562667366756,-0.07008595758925651,0.0010697761588014387,-0.013645247113612868,-0.05018375883794977,mixed_retreat_and_reorganization
H,527,44,48,-0.10678020086505813,-0.05671388944662914,-2.4606316350908557,0.07663235608248531,0.0026293705565706427,-0.16723856356595987,-0.36151788877872965,true_backward_retreat
H,528,43,45,-0.014616481700532591,-0.014040265218428272,-0.5025721477671663,0.04019755350364207,0.0013454265793271247,-0.03140639576898993,-0.14916194103091732,true_backward_retreat
H,529,44,47,-0.054769411671522605,-0.043940237862877596,-1.64259325601315,0.7166827883521236,-0.00043596628100084356,-0.08087590016974916,-0.44054699455348195,true_backward_retreat
H,530,42,48,-0.07581765001424534,-0.0542614019213038,-2.507303206500554,-0.13149820021824077,-0.00020886017007448743,-0.19004942856012763,-0.22669629298775176,true_backward_retreat
H,531,40,45,-0.08696134736223543,-0.06718426104449582,-0.9534511937504204,1.6133362468280552,0.0022557846463130415,0.04626832790109345,-0.32837547231183,true_backward_retreat
H,532,43,48,-0.07659972314383334,-0.04012101264339363,-1.8014162882585545,-0.04984181214578065,0.004795348829998769,-0.14272231147979267,-0.22296854131442276,mixed_retreat_and_reorganization
H,533,40,47,-0.13157043119691342,-0.09884595681402825,-0.9886872204351622,2.1148086375921338,0.005060279179372906,0.08268010234359335,-0.22090620706396585,true_backward_retreat
H,534,44,47,-0.020889053090925203,-0.021390546297882784,-1.0990063080919228,-0.16822866154951477,0.0007575160912660639,-0.08474531569016733,-0.15569445520502898,mixed_retreat_and_reorganization
H,537,43,48,-0.14226206521019258,-0.078974988400771,-3.3324198788364043,0.15466984085431612,0.004943662042208086,-0.18382097979106393,-0.38916516671818235,true_backward_retreat
H,538,40,45,-0.2226734679378095,-0.15859896963016484,-2.4238254354017377,3.838335842256761,0.0029799265613048576,0.06361925395648013,-0.5269784999821521,true_backward_retreat
H,539,40,46,-0.049566546772024433,-0.018591445717683786,-1.1575917096269865,-0.2875065090078186,0.0023323663337166956,-0.0871335382920379,-0.14299976333990808,mixed_retreat_and_reorganization
H,540,43,46,-0.06813978047282143,-0.033436920327773456,-1.1821541964506288,0.3294238589778642,0.0035599387635543156,-0.03220395066447945,-0.3416363928206138,true_backward_retreat
